"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g11",32626,3556,5952,6678,6867,17387,9335,6781,5542,18544,13090,3049,8426,15358,5567,14067,14134,5661,5762,15156,9334,16620,16071,22560,9668,29009,34732,19193,47696,32703,42363,23867,24179,46299,8255,19880,11895,27133,28104,17466
"g12",1240,3138,4897,7515,7123,1278,1072,2875,2824,2197,1796,2125,4136,4122,1166,2735,4846,4904,4552,3082,23370,27620,7957,4346,29411,15812,9867,23724,5569,7855,10197,7364,11302,18360,13844,12594,12308,14898,6332,19535
"g13",4733,1761,3194,5363,2532,1650,2935,155,2556,763,3696,2392,145,976,2616,1377,1761,7753,1111,762,35173,13076,8679,12100,4453,43381,4616,42058,4811,16916,5844,1167,19236,9317,1742,7252,3017,16352,7428,15846
"g14",21800,2619,1030,329,17099,868,1070,10044,3575,2276,7405,6112,1321,6972,8085,15611,10454,97,7289,7000,10160,13724,202,19946,31975,55874,29137,2419,17792,8820,9481,82407,5150,420,17293,19778,10486,43802,18422,39137
"g15",4596,1203,5605,6088,8054,916,399,1323,2551,2592,2339,3016,14566,2060,1761,2411,2584,3077,1520,1406,3024,1607,1415,3476,2118,10996,12956,129,16843,5803,1779,8405,5444,798,1798,1093,4942,13916,4206,6333
"g16",6182,5655,8217,8435,6403,11074,3540,2645,5705,4187,5194,4939,11261,8643,6489,3693,6157,8674,4210,8236,4808,19797,20983,16900,8551,9762,5479,20031,19463,25053,15658,16759,4916,11911,18087,7277,7997,12022,13417,10569
"g17",437,8946,0,23263,234,132,9901,2732,15,1441,44021,344,61569,24086,11516,2004,19143,2491,0,382,6110,108840,490,54029,415,142857,39,108488,2895,102893,401,133423,8319,9868,8101,83,6066,51091,148,30272
"g18",1800,6425,7413,5295,16985,4656,4768,10730,3486,3672,9245,7033,14261,4173,4281,2816,1229,11731,7418,15781,7129,5998,10549,31685,20057,16162,5777,17449,16866,33177,3094,7750,6914,9264,5645,9146,10589,12710,23659,42277
"g19",11649,1718,2471,498,643,2621,1487,2346,2567,640,2773,6341,4939,1039,1165,3884,13475,208,5674,3167,4868,8416,2831,5648,16491,3183,6160,7677,1554,10233,1335,13681,12355,7049,6205,7028,5422,44276,4046,2405
"g20",28688,4484,7546,9747,6093,4239,9470,14070,2756,7807,8533,3945,9527,2186,10261,4127,12982,7115,7738,7913,15064,12165,10456,20028,8556,35165,19129,35808,11089,18014,18949,18053,7217,13197,20960,31325,12377,24012,29476,39435
"g21",7113,10335,7660,8519,8996,3885,2897,7396,9639,9776,11119,5140,10450,16929,7053,6075,6134,9920,5113,8538,27165,12615,24903,31647,39524,54599,23908,34311,40232,26351,12177,27309,15671,65159,28425,29271,20352,42869,18049,23112
"g22",12709,6531,9844,10733,14252,4060,10175,6416,8292,12308,6031,11328,10035,15200,5632,6625,9088,6033,6722,13863,19574,14734,13820,14468,10498,14937,13125,9686,16453,21672,8567,14558,7377,20980,13390,9929,10855,18229,13227,40670
"g23",4194,1407,6246,4520,4282,6963,4960,1862,1053,2595,6397,1920,3491,9715,1626,2569,3495,7092,4286,6595,4654,9495,8705,9543,6997,5809,3531,7400,4284,12783,6595,3454,3117,9850,12194,3909,4730,1825,7621,6952
"g24",1701,4134,1081,1976,3043,4421,1527,1653,2467,2100,7202,1256,2928,6641,3826,2890,6646,3066,4386,3020,3344,2869,15241,6781,23354,14047,4983,10053,6642,43414,1862,6903,6962,25865,18349,11062,3734,1711,3398,20695
"g25",10745,3029,11442,10299,9246,2339,6565,6029,3890,6380,8131,3792,4602,6615,8071,8361,13092,13927,4594,5468,7904,9285,11730,13057,7784,22557,9962,10041,8876,13468,8283,11069,8698,17947,21039,8215,14518,14091,8852,16986
"g26",21265,5308,11276,11954,8361,9001,3158,6393,7130,7477,7702,10530,4383,24608,7606,2196,11414,25243,4865,14008,6922,6376,7614,10217,10693,10772,6675,9471,10732,11976,8012,22569,10412,10331,9992,6067,4188,14227,16389,10509
"g27",16601,9125,19864,50295,19473,7262,11345,32128,15767,14168,20165,16821,25009,15492,31222,14904,7726,19042,12685,14532,18358,5792,24019,48616,5516,23043,37520,27921,25452,19670,22729,13015,25931,13384,46884,3998,4831,28047,15522,45399
"g28",7376,2931,6851,4867,6184,2226,6531,2734,1984,4578,7489,3818,8074,6670,4421,11094,5647,3048,2687,13783,7480,6964,7864,20403,22616,24463,8820,8629,9690,18762,7837,15422,19482,14029,28570,8459,9989,15642,14639,8183
"g29",6868,9178,8872,7145,6569,2458,3005,6811,2913,5405,1403,2930,4186,1203,4678,560,5073,10629,2131,4451,4459,3594,12171,7924,4370,10545,3714,5656,5646,7384,4264,5436,10113,37960,3127,2813,2476,5736,14458,13511
"g30",16807,5976,8789,7503,6191,5838,5862,4341,3877,13143,17754,5116,9608,7948,5693,4754,12698,9549,4961,7849,15753,8889,24583,24090,25411,18607,10288,17218,12264,43997,16381,14867,12765,12572,29343,14411,10880,29971,18218,18259
"g31",10665,7746,10627,7017,6544,5271,7322,9462,4192,3889,5028,3779,6866,5968,11645,5876,3890,9584,5350,6652,11410,13026,14631,19741,6510,18300,14240,20053,15336,19217,6224,17653,13060,13420,8047,22267,13846,33873,25024,8582
"g32",889,3410,11023,5878,11751,2700,415,19009,8805,4693,6541,11264,23857,12899,6854,9144,6080,11430,12424,5948,731,37595,21840,12286,16634,10568,313,3585,13773,34692,15866,10295,22966,12585,15038,867,16786,689,13658,9535
"g33",21567,12644,11073,25648,20333,9001,14328,9865,10479,14913,17705,6758,17394,20864,5491,4525,5094,11133,11465,7666,18654,21053,26937,20920,14917,16253,10866,19184,10706,30979,9406,23247,31733,11699,16786,15952,14243,20106,19310,24916
"g34",8283,4643,7120,8778,9544,4974,4798,2868,5974,5063,5604,2626,6685,4567,4017,3618,7412,1536,3344,6130,3992,6661,9718,10212,24324,21844,7113,8803,5232,8087,5440,22544,14231,6337,10224,11764,16961,10193,7753,17554
"g35",21756,15775,21387,32670,68197,13427,45898,25472,20315,10237,18706,23470,44132,41136,27916,9452,33065,47998,9148,18030,40938,41810,70769,52174,30047,74791,33861,77534,23968,62376,46347,29650,58597,142541,33852,75865,47088,152741,86213,88411
"g36",7139,6211,19601,11134,1488,3065,8439,7196,1852,12083,15780,2319,13948,11568,9037,1516,25472,7658,4237,2387,20037,9244,7802,35650,5954,6637,20174,12625,9280,20570,4536,9583,13434,2257,6736,2835,5379,19042,13392,7790
"g37",8925,4937,15328,19077,14592,5585,7925,9503,6793,7387,9982,8106,10396,15404,6661,6793,10422,6960,5798,8686,6822,8156,11266,6243,13889,18411,13168,17920,20087,24279,14364,10318,13368,17533,11837,7934,12809,12917,11284,18978
"g38",424,5067,808,2112,2172,47,3909,1081,1631,3026,1746,7091,1509,3351,1165,3239,7120,4394,12647,4373,3540,574,4136,2945,6303,854,339,5441,10663,340,7042,5239,3998,5691,1088,1471,923,3695,1256,3758
"g39",2961,145,1240,802,3179,1669,186,9447,619,2127,1360,1794,317,5167,486,2574,3423,5523,115,2894,1590,3358,3266,2301,124,8071,5381,2875,1343,14822,10220,337,7615,740,8105,2159,1538,4266,5436,2762
"g40",2069,13,450,792,183,8761,687,8892,9536,767,824,22,65,36,1971,6813,981,2315,23,4921,0,486,112,14405,0,15,539,97,0,4314,535,3703,10413,2439,41040,213,69260,2054,190,13
"g41",2899,14368,15889,6556,3633,2758,4699,3441,7123,36513,9577,10438,22603,13087,5364,1377,4937,2956,4379,3816,2904,19085,7411,16123,8541,99778,10878,42958,6006,9321,4091,16365,9084,13993,24183,6496,7772,22233,4072,4188
"g42",11432,3950,972,5304,7506,3992,2932,6628,11001,2812,9059,1700,8519,7384,2263,4335,2775,12287,10954,6544,4992,3758,4367,33547,7121,9717,25939,7780,4711,9758,1820,1041,16035,5345,25851,1492,8833,5190,7674,15132
"g43",20636,7472,16191,14458,20775,7962,6173,18605,22062,9955,6887,7128,15499,10219,11936,16687,9743,17614,4146,31500,8784,12997,29602,55544,78978,54344,18532,16531,35223,72339,18238,20943,38036,13713,107664,42132,30767,64347,62174,58273
"g44",39530,3964,63791,24719,93685,5410,4588,22891,7310,37806,6323,36046,28553,24984,30358,9118,3194,3057,26157,10568,3892,8421,3684,47461,11942,27352,14807,20932,8907,62302,15168,14062,4878,12485,6120,3380,22976,5659,32096,35233
"g45",6417,14342,3845,18084,4206,2087,5922,9978,5422,5448,15464,9114,7855,19943,6243,8335,1389,7433,7154,12329,30816,19844,6156,25673,18846,8228,15770,47056,16439,14952,32064,4266,30703,22403,11754,6151,9356,6529,45159,22694
"g46",8686,8887,1976,2078,2023,1202,2776,3489,1745,7030,849,804,6122,10490,4311,7325,3001,4984,1399,1232,8916,6956,20984,1313,7534,8746,16847,10121,5570,25104,2648,4886,28954,9410,9199,25635,11705,14964,3277,6912
"g47",11444,3964,44340,16136,5558,6055,10219,13722,5776,3989,22140,3248,10741,4704,15981,14863,2455,7355,24671,37399,78101,19388,15570,65781,52999,36523,36065,57284,10872,30953,13408,23725,24326,30557,7496,67419,52128,26828,89314,21261
"g48",15334,12301,24708,35076,9350,31298,30726,62874,39434,22520,46803,28859,47619,14139,11838,15568,12274,28945,37383,28265,54508,27208,107021,77638,61496,41631,81283,129131,162149,144943,35200,45292,101409,181251,165974,84723,62297,81772,148858,79870
"g49",12743,6126,13186,15058,10213,9637,2521,1861,5461,10033,7062,2635,13709,6489,10525,4677,15492,9038,2613,5328,7571,10052,30135,35267,13398,47679,21482,24105,16093,22674,9532,27457,16044,16516,37526,17476,6197,37079,40911,71369
"g50",9987,2764,4355,7459,4033,6259,2222,6344,5282,2245,1269,9530,6183,11127,4531,3308,2762,3739,9448,3036,12589,3332,7447,4727,4126,17752,14238,25561,5871,28985,8239,3082,23866,7044,6762,17828,11918,9125,9798,4933
"g51",13810,3267,11549,13933,15489,6545,5408,11218,2812,5870,9424,7698,5748,9305,7249,7515,8905,9104,14021,11581,14832,16653,10993,40273,10307,15103,12022,20711,14011,10979,16390,12476,12711,19091,14342,12393,17871,31560,20673,28162
"g52",11063,2943,11747,3980,4526,3395,1301,3017,4231,8034,8295,3184,7034,10107,5060,4009,8439,5891,3001,6718,4826,3694,9233,14062,4083,12474,3156,18068,7123,12736,4159,6458,8900,26815,21038,4702,7414,7000,8311,9261
"g53",21722,12543,5119,28799,30234,10189,12083,12342,11490,15535,16724,13232,9299,37099,8857,10011,23024,13414,8900,11426,9576,31576,23437,49475,17279,34596,21374,34903,26203,35621,35865,54634,49258,55823,54357,14919,21252,43030,30960,41830
"g54",3138,11624,6875,26460,2375,2139,12839,2574,1946,4949,6651,44,38987,8610,2778,17005,131,1230,8768,7157,2056,966,2060,25953,9302,24200,1142,3571,1426,1750,13458,19967,12904,25365,5896,14355,1899,33837,3881,27114
"g55",8382,1863,2893,12842,11533,4794,1208,4998,2586,395,15695,4901,10265,3604,10907,2633,7776,7226,2745,6129,12542,8984,2023,5754,15198,36557,1543,7479,7070,12241,6414,17775,1774,2162,42353,7003,2362,2581,5838,47754
"g56",11041,32140,34411,30462,17951,17531,8493,11031,11014,36758,64076,8589,31242,56862,24414,32704,19354,32480,7619,19780,22009,35583,29969,36609,20581,37394,18993,42521,41609,47580,11434,31100,30433,24505,52726,9587,13665,54664,39580,19422
"g57",3296,32642,21597,51592,20110,11637,14458,13839,26021,21443,31569,5736,9078,21818,4942,5064,14726,21082,9111,3155,6532,14757,17025,28590,22652,7013,10712,44744,31369,48495,21248,27792,6857,13463,24881,5769,3377,37274,25553,27368
"g58",24187,13788,16586,12806,4694,6266,3193,8593,12893,3173,13777,8983,10298,17738,9445,9507,6585,12227,6656,13555,3207,14369,7756,11171,29546,10418,22600,21872,7613,19841,11232,2946,3229,19599,38916,11834,17599,19212,15930,13500
"g59",1562,9110,24041,12069,14569,11797,7765,16572,9751,9719,10165,8862,2812,11090,4900,3123,4524,16623,3213,11872,8369,5568,20300,7399,10865,11277,27480,16961,5158,33996,4237,6693,12685,12422,12119,12480,13787,12276,4340,37956
"g60",8426,3814,13397,9869,6975,6287,2503,10298,1089,6549,6492,4103,4091,7178,9892,7458,6422,5885,7429,6830,12694,13106,18467,20821,9684,10380,4891,21294,16493,12970,9165,8824,17676,10895,21376,7229,10355,8124,9152,11527
"g61",21364,9629,3513,2932,5077,1053,4878,1862,576,4185,8923,9238,6706,3458,384,2454,413,681,2168,10008,21037,27030,23290,35224,1105,45142,5875,6891,9259,21040,14581,10892,12986,15277,15618,20477,13878,6662,23034,25098
"g62",7766,6281,23395,6533,9525,2049,1901,3704,997,671,11877,12069,3034,9202,8059,1824,5440,1842,1518,1899,15819,52067,32755,6272,17710,31970,20604,13724,5431,14783,12603,33956,34386,5546,20717,9423,12482,46643,6160,45607
"g63",45820,109184,112380,85727,111005,37998,25841,16807,15366,6349,97957,16778,95265,16564,33483,5081,27863,98386,13268,30526,255018,99328,328527,419707,227362,629423,498317,58497,9656,26133,58297,49061,855659,192487,162129,339260,16218,275928,21995,65182
"g64",13325,17286,55861,17059,22146,7455,17225,15135,53221,2632,3543,8694,27813,13902,27253,3563,3567,11118,23167,32335,33166,42876,65194,97946,15956,73537,20050,32024,39586,74288,9085,59658,48534,21751,29242,19264,98634,96107,61634,44590
"g65",18270,5158,3077,1929,7243,4285,2945,9008,4256,8490,2817,7322,22551,6507,12908,993,11398,9162,5831,3650,7685,13667,9103,8227,10519,17171,3535,7817,4527,2753,5288,15342,4493,1853,17086,8254,7050,25943,20429,12419
"g66",9770,5449,7390,3896,3476,11157,1093,12044,6835,3500,12119,9270,7386,10426,2655,1989,7497,6697,1437,3990,2091,1227,4558,7284,7336,11321,7487,12122,3170,1097,7170,7852,9975,14851,7807,2320,4086,17646,18241,6059
"g67",11213,14113,9957,25306,3552,1855,3425,7832,4095,7590,15354,6556,9522,3733,8746,9141,6583,10236,1741,9094,1520,3956,23260,13425,4350,6429,12304,16917,14871,21292,6656,19421,7456,45104,33893,2956,10599,34944,15917,46909
"g68",3016,1236,1957,7200,3425,1766,2302,1525,1599,1550,6677,5291,433,13652,4071,982,2986,2144,2539,466,4923,4033,3835,16795,1931,17753,5185,10773,11869,373,7067,1251,3048,2026,3706,5109,4522,6495,5929,4513
"g69",85468,48277,53243,151828,17242,38894,12903,33630,21098,25827,21368,14687,31291,22358,14630,41275,60650,35901,7671,3987,62399,17734,47742,47403,61366,30510,25935,33896,72756,23751,30325,4945,45084,140012,76709,23263,16906,40838,151481,77644
"g70",614752,217200,313246,862484,532359,336786,228384,340857,239719,448112,508405,296829,456359,379139,345406,246526,736530,768366,465425,932022,1000400,507754,2407445,592027,700093,482233,760109,1976976,1472066,1581550,995081,1144888,929247,1537376,2206141,543046,896110,946708,1357365,1449266
"g71",231015,195460,172706,273478,205796,300778,143186,206478,211417,299907,560734,256948,552387,162389,285192,247474,405475,337098,209086,156791,394356,356129,822934,476183,607094,543249,582817,231095,427413,408727,476510,628854,925668,508463,445697,406423,388501,582970,568726,678420
"g72",2980,60071,13869,17045,29775,6503,17752,17622,15206,19180,12662,3517,9352,2736,6472,505,77611,5643,21374,10143,169,228601,2225,44336,11666,91872,31632,24223,94163,86099,22048,23712,193614,12624,475059,8779,9334,301,709,7002
"g73",8001,2714,3488,5189,3067,3456,2304,6586,1958,4972,4704,7955,4097,7606,5055,2720,10471,4402,3628,4764,3342,1605,5168,11060,4304,5998,5912,6009,6002,12162,4750,4459,2910,10375,10169,5423,7007,6491,15829,4204
"g74",52673,24789,45024,46512,36691,25034,10501,24094,47345,56724,57175,26762,29316,31094,24967,63475,29671,52307,72546,25797,60442,145299,37390,235142,88930,315365,41033,199735,82611,57588,109035,73708,58672,188020,118985,61283,55230,171886,100438,28055
"g75",60175,41649,64021,27114,59677,11888,34591,42662,50734,25547,122294,145280,46180,24107,42591,26887,55866,16984,44135,79026,37823,104803,189386,111805,103485,178278,109768,349246,100330,225612,213830,228456,100187,182111,94416,149658,50781,324415,109152,167458
"g76",7962,5969,5188,5021,7337,5037,2514,4342,4309,6101,6418,8357,6017,8864,3519,2704,6060,7675,2106,6465,10767,9422,13304,22031,8800,23116,9784,10488,8386,17746,8060,16457,14713,19353,22661,9347,7866,10244,13701,17816
"g77",13985,5835,13063,13395,11909,12204,4487,9665,12220,25413,22280,15159,23068,19251,6536,9823,12121,16112,5957,9566,11037,14083,16723,8988,16090,18946,14975,11568,21402,15457,18861,27966,8903,23902,26535,24796,16725,23054,18123,25181
"g78",7308,4265,6691,7587,4116,3592,4704,7592,5609,4643,7025,7620,4099,10830,9056,6850,6446,5569,4894,9870,16247,16023,17582,38944,18096,37135,22439,19243,22674,23305,12676,17318,18349,18265,25764,21228,13022,36463,20647,14109
"g79",67296,16835,40744,47128,40433,17092,14279,22343,29055,34154,31327,15109,60432,66214,25838,29398,32667,46749,15671,20500,44717,48355,68235,66394,33222,96159,57006,38089,68093,91411,40282,40394,54276,60743,52339,60169,34196,88899,32659,63387
"g80",27255,15537,38378,20532,20758,27268,8848,8060,15609,15005,26713,15730,22928,25090,13107,17390,12426,36059,34677,8797,51520,80211,64336,82545,32717,65082,78245,55040,71716,148491,29555,97814,50889,122060,52803,36436,31115,74248,60018,84106
"g81",7415,2283,8381,7913,4653,4977,6843,4644,4929,3860,2874,4914,5523,5545,6333,4034,5501,8568,3691,6059,9258,4270,8392,7739,4511,7542,11517,5616,7496,5342,4268,5473,9419,19340,5809,8343,4777,6074,10555,12313
"g82",5715,2477,3373,4407,5379,4367,3780,5213,4773,8120,6954,5475,7029,9675,4157,4643,5252,3764,4429,3038,10564,37759,22679,53047,33422,50074,21116,56419,30144,56269,35446,31561,19619,36786,29043,40972,21974,31220,30827,28536
"g83",1945,2263,3057,2873,16845,4493,2804,1859,1751,236,2012,4645,367,981,3068,208,15353,2113,747,15,6079,17189,7275,69708,5968,11339,8986,43004,44497,9049,2148,24723,196,33117,12773,1197,9445,5540,14171,19277
"g84",6336,1327,5672,7641,809,1726,2452,1445,2028,4911,3867,2678,2460,4149,5686,2884,1918,4663,2224,4436,2209,1807,5220,15417,10908,8623,9203,4327,3708,15532,8754,11011,5879,3714,13400,2939,3039,4758,24007,17371
"g85",4930,2474,9607,8110,13300,1854,2467,15206,8429,5794,8402,5662,7660,4253,3642,13243,7212,18454,2348,2583,2419,207,6436,9488,4875,13346,3371,22578,2775,15254,9222,12817,2802,9791,9633,5032,5435,13148,13662,6837
"g86",15607,15490,22306,27758,10304,14312,11786,7054,8850,15045,13723,16755,29914,8193,8618,9518,14973,18372,5019,15751,28586,21175,30896,56118,30540,93493,22988,27863,48639,19476,31128,13835,23296,42182,18846,22007,23049,45892,29896,30422
"g87",36829,6170,9362,17736,12695,1947,8642,16614,3707,4034,904,6311,14070,5867,10540,9628,3961,2728,4594,7387,19028,9863,24752,26043,17952,35545,27412,15035,4078,16289,37016,58098,24579,6808,20358,51079,15249,20675,28829,26519
"g88",2754,4366,25331,39568,28510,14221,16110,26760,7735,6604,20911,14006,15372,53703,20595,8472,8011,17217,18985,20684,28899,21734,24866,32841,33017,23795,11344,13171,34605,38062,35639,37995,25123,41336,60079,29918,5842,10402,18377,72278
"g89",1567,2280,2231,7319,2462,1433,437,801,2903,2594,3411,357,3557,3299,2134,2304,3227,330,1279,737,2134,3150,4603,10751,413,20747,10277,9506,3572,16537,7967,4724,1875,1481,2437,5270,1182,3589,7739,4430
"g90",15246,4394,27326,23515,5472,6099,7843,14600,8690,3695,29180,7279,28353,9763,10299,12454,13679,20454,11470,19315,48139,19335,53464,24825,22275,36410,25166,49259,44677,62381,45813,14419,33602,83360,19666,27576,38062,31657,47122,110721
"g91",4780,3220,9360,15485,12152,8543,20747,21431,6223,9395,18769,2365,10965,16693,31104,16413,15206,27976,8134,2590,15894,18421,38912,9604,25610,42595,29955,37676,28041,11076,52228,4848,4076,14401,62732,9514,8464,26684,18045,59637
"g92",5857,2533,5546,6901,8263,3893,2224,3152,962,2723,5861,2102,4211,9350,2445,1657,6649,7740,1732,11719,4255,12286,880,7760,4460,4581,1287,1758,4237,18070,9018,3394,6777,10238,6626,2846,6787,1584,8970,4909
"g93",5555,40066,84,16634,1236,16,2412,9333,14450,3329,4137,13513,9693,5962,2791,4421,0,7413,576,9240,48626,14134,25943,2647,6152,386,18801,62974,20330,14536,18261,71764,331,6090,228,8555,22189,21390,1295,25593
"g94",3831,7697,2288,7841,11773,4083,3448,3921,3877,10137,12040,989,10736,12246,4681,1967,3866,17800,18554,19724,13249,4739,25604,31626,11713,18346,9432,53557,35002,34163,7430,26469,8767,25403,35457,5409,3867,23096,14670,15758
"g95",6493,965,11014,9589,5420,2527,1367,5888,1771,1907,1672,2577,2609,8736,1502,2222,2578,5456,1180,3105,10440,7577,7901,5728,1688,1861,8544,6961,2120,26547,2012,9858,17881,1500,6227,1252,111,7688,693,6190
"g96",9863,5020,6687,11048,13240,1418,4335,8218,2706,1823,16116,1825,2050,9485,8191,6005,12297,12856,2132,4672,3730,15932,3945,14394,7902,12212,4934,22054,10341,33021,35051,19178,12528,12931,11152,9025,21930,12575,6808,10891
"g97",43393,13238,55509,60372,26721,50534,38094,85154,48203,36265,51497,32780,97155,41681,45233,58941,58469,39807,34899,77089,55196,87493,115552,159617,57324,89316,75611,175041,135385,110483,53847,74250,83568,151092,141861,34440,59033,77952,60020,62678
"g98",47233,5049,1271,664,2404,3590,711,26439,799,380,16339,9,547,6878,998,3689,3403,10441,3982,556,33136,6965,895,16172,3978,5,16,11605,1155,3855,6224,1786,76,5098,236,43342,20607,25382,47624,38368
"g99",1592,4899,5601,5199,2581,877,5393,1776,976,3282,3532,2371,2623,1060,953,3674,852,1617,962,987,19983,4759,756,2062,3659,10248,20353,14247,3427,627,14121,7937,23504,276,835,2224,6694,10970,5543,2631
"g100",6418,5375,19066,8850,17669,14153,13102,7495,6706,6120,9033,3162,19491,7538,11549,5652,2925,14837,12239,11299,16648,24939,7969,19303,24588,27748,26963,32040,25564,20261,14345,30346,38740,7035,18344,6120,19555,13647,31946,20047
"g101",9952,6238,6467,7996,8174,2557,2953,4053,5243,5295,7173,2288,9355,6266,4497,3140,4413,4177,3104,4856,7991,11119,13711,11667,1741,6766,10527,4788,5813,4346,8610,4151,3854,11572,10786,5180,5439,8022,8102,8455
"g102",25816,12031,58235,36825,31126,21225,16539,39355,24825,36149,43760,35412,55214,35365,16486,16022,24803,28796,24879,28796,96554,52968,53145,135046,111158,224445,104191,154637,171941,175660,70140,54338,83122,121103,111923,52252,56401,87921,163372,147405
"g103",12069,5528,2674,17669,29622,8423,3312,14890,1819,16852,20830,5443,7738,18363,19139,10218,26811,6126,17017,35626,26431,57374,17932,33869,23766,19501,23024,61257,22194,85543,48434,38164,32022,25725,19712,26111,12942,8515,6585,68058
"g104",5042,9691,1710,2667,12040,3460,4887,7453,2799,2279,11848,2562,2927,3483,23046,2281,12978,11777,1362,5494,12550,17511,6623,49538,6508,22053,5994,25620,5439,13064,9897,22406,17140,8802,9978,17072,4769,4047,34455,3558
"g105",10693,2192,1655,2941,3431,7578,5545,4294,7096,2940,2058,3103,5005,10056,8123,1223,5165,8348,5114,4761,21573,2883,27774,9387,12463,17342,12588,12570,23601,35052,7440,14513,14112,11342,27894,3025,14111,10309,20247,19579
"g106",16090,7660,11463,9057,10755,3056,5713,3699,13668,9193,11356,8446,7707,4224,9023,2443,8437,10205,2811,9891,7672,25476,30269,42460,6111,20744,18225,47471,15002,11984,12486,14686,18400,68619,25346,26645,25707,10416,10606,42747
"g107",39216,5183,10117,21775,7329,10261,10166,13890,3455,16079,33050,7343,22988,3496,12736,10962,6241,8151,9239,8964,27226,22963,9267,27115,16501,13962,18476,40189,30243,34744,8277,13602,26160,20655,24480,13514,12833,16451,16329,42028
"g108",2592,8752,5787,7430,4328,6636,3527,2734,3846,6453,2572,5496,2537,4279,7585,5939,4908,7702,2940,2758,12703,8790,15416,8729,8388,19506,6743,11240,11666,23288,14911,11810,13881,37604,23968,8094,10252,6335,30600,25505
"g109",4886,5682,4968,5198,6138,3342,3645,2908,5901,3950,6828,7003,5342,8428,3468,4651,10068,2866,16404,5644,15885,22659,23828,23091,6937,29256,26004,80907,25596,20604,8797,8525,23376,16246,26661,11488,5011,70205,12766,18800
"g110",9252,1998,4267,8038,2947,1261,8823,6460,2806,1197,8680,7982,1023,18503,1558,3883,338,6339,7438,6458,4049,11771,9305,9655,8798,9935,6086,6455,4037,23241,7082,15707,5501,14300,20534,16546,4186,9140,26597,8623
"g111",142,0,294528,21334,0,428,70,26486,21,50028,41180,13453,17844,46561,856,19923,323672,82835,9819,4222,7242,8629,337086,819829,598638,112003,151338,1949656,205,52689,604755,84832,84203,1752516,109706,3671,324487,465702,48937,193863
