"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g32",19130,7513,8146,9857,5703,12640,7676,35544,8774,17206,21930,39720,3199,11853,55683,29328,24747,10747,5694,2354
"g33",15751,17373,24788,22330,13175,26556,24264,28748,15217,19156,43661,29637,23540,37612,30716,21187,45704,33469,38725,38417
"g34",8924,8438,18466,10093,7363,3620,8996,5891,9595,17790,6649,13538,22900,5148,12700,5731,11772,14431,24849,14780
"g35",17091,30410,111771,24832,57799,25275,37855,40559,15951,19161,79678,21952,32417,18694,64892,72382,27082,132718,132370,46159
"g36",5003,8738,2198,12130,991,5082,20169,1765,6258,6664,26060,8279,8082,1153,47170,45156,4685,21037,13121,34683
"g37",14841,6902,11827,17346,17962,14289,19583,19879,19233,7398,18447,24544,23515,21336,27538,34101,13785,37272,40933,22176
"g38",19359,8572,2158,5460,5399,5514,110,703,961,2877,22617,9766,23998,4789,13072,16797,35259,6890,4176,3652
"g39",6686,4588,3873,3683,3517,3814,8741,5283,1577,3042,11062,15841,3402,4763,5966,8087,7737,3259,22809,11178
"g40",10,1368,8542,0,673,492,118,88655,0,8,3396,0,19,12558,699,72817,174,35925,0,409
"g41",5660,6503,34019,12952,2863,10822,3693,60439,9954,32773,75056,16290,65336,9130,17136,51874,36216,18607,44248,60900
"g42",11930,6809,13520,6796,7859,7275,7487,11423,24046,4121,28159,22608,5124,8247,20754,23943,15038,83100,55462,30232
"g43",26000,9248,69933,30733,18257,3394,61383,10667,32912,9354,69719,38585,69833,13831,53330,29636,83189,8971,56129,38395
"g44",1203,16446,27064,13023,14742,17475,10332,19819,16967,16986,48121,77641,11966,32876,14919,18117,62412,31488,94608,106309
"g45",8122,6435,17187,18831,21460,25320,8510,14952,18779,10077,8190,14527,24305,33216,25545,15564,42233,20819,2005,11908
"g46",17428,753,16412,4399,2440,1705,3299,5230,6489,1986,2965,2338,97091,8180,2778,58005,17459,7647,11143,1456
"g47",806,58712,24190,9821,8971,19965,54361,20566,33972,20510,35907,116581,45418,41457,6918,610,23088,42647,28120,4343
"g48",43036,37333,64336,106758,41124,66210,19792,44170,24808,25770,134807,82914,310699,69327,185466,52916,251437,278020,233236,252160
"g49",8853,11994,24696,22552,9207,11138,3791,9637,7275,2021,30040,23224,22471,32868,22250,23662,23405,41144,19800,19227
"g50",24137,4566,10224,9637,10947,13617,11925,5776,4879,5166,23731,14431,4494,10941,12224,27454,28874,16893,11747,20373
"g51",8263,17996,13748,6735,26895,20217,10381,5558,10970,7461,30678,34614,30634,16290,38603,21279,31749,60482,60891,36274
"g52",5598,5616,10605,7760,5677,4922,16504,13676,8409,5977,10410,11635,11307,18100,7981,3364,16230,27300,12925,13482
"g53",32208,19188,28668,19353,18789,38951,19720,23885,32226,16075,34421,62768,41282,31009,64326,49258,35371,43333,44597,56849
"g54",2246,11068,3324,383,12377,11216,21656,271,1851,14997,14911,11513,17043,11176,25630,19782,8662,27972,2254,47975
"g55",1912,10822,25455,3775,6816,6092,7000,9470,38854,11228,10222,4786,2661,28540,37593,20909,31988,17564,18797,1634
"g56",20426,21335,33759,60532,19772,54248,63349,35106,23035,38439,64766,192454,126114,160760,45752,126739,152588,275246,102361,83821
"g57",11195,14592,35842,84195,28689,8775,15145,25004,7821,2961,12993,13508,16938,38177,7071,21518,70851,22086,12450,9830
"g58",10815,6533,11680,31804,19798,51422,19361,15405,6888,25263,6315,36098,53217,28981,61967,31575,42432,22366,53131,30408
"g59",11079,6779,16820,21525,39744,13653,32865,7789,30149,15056,10664,8674,16252,27593,31012,16368,58565,34058,18712,25815
"g60",8521,4993,11936,17245,7348,9351,26251,10370,5531,15478,33902,37981,34613,28252,31314,19432,33644,25392,35692,23188
"g61",1324,15855,4045,5352,2263,8803,1925,14157,15974,2513,1725,24229,5375,1923,18969,9856,16903,16239,31166,23978
"g62",5497,4115,18562,1827,1558,6813,20661,8284,13976,6069,19630,22492,30240,6319,84852,8015,60003,111985,16728,145208
"g63",101562,10325,322949,23581,29854,37192,152905,83687,56471,188981,410465,176064,217501,100810,3977,163608,341766,475416,175912,10974
"g64",35789,48607,57236,178564,13553,43500,18132,35558,45109,20414,171882,205770,352032,153456,238166,192352,126648,244436,206022,107710
"g65",3140,8475,11407,3054,11589,8290,21603,6685,14841,4244,16344,19609,13101,22006,24566,5660,36108,39293,39365,12386
"g66",4328,7036,7319,12494,1642,13457,2384,4785,14837,13387,4111,12653,21914,12515,12354,11246,6852,9814,51998,22752
"g67",13095,2756,10072,7025,4570,20806,10272,28299,27559,3735,19330,15563,24915,15896,42431,5389,45247,22249,6449,29195
"g68",13423,1962,16964,3917,15839,1994,10178,2002,940,4892,1258,4168,5210,29857,21162,23716,9337,61431,8602,28747
"g69",19403,86908,29407,73404,37030,33393,21271,132525,68671,38083,40062,27897,52980,144020,172328,38026,110801,210867,56447,109122
"g70",473867,220481,817018,1209603,666512,301840,614596,438358,618186,791372,1170364,613210,748894,535609,1357755,1105361,1341469,1065414,2080902,622853
"g71",393186,346371,536689,770195,1054737,893127,607624,744609,600768,285824,1366305,1484278,950760,1034169,1558807,3304798,1360840,2584899,2246843,2315051
"g72",15272,29046,12400,58711,9455,73,1838,13201,1969,51676,97302,96524,103402,25,37545,20201,65596,3135,32448,8560
"g73",11710,4665,6668,5592,12863,13350,12432,6187,8366,6534,13051,18945,13631,17328,9992,12702,20320,21569,14623,23157
"g74",112333,34989,31462,24329,169426,71501,54773,24102,80701,63304,89216,171545,76253,95858,158017,114748,199803,47393,72139,136997
"g75",59007,80465,82213,98520,55208,95289,102696,54617,55854,61288,64621,120506,44326,99981,202617,74818,96021,21501,158671,200402
"g76",4894,5227,8078,11701,10040,7897,10763,15449,8455,4032,11513,15288,23643,9955,16028,10068,22275,18033,11975,11997
"g77",19810,12009,17575,18509,17059,19334,23941,14977,32303,19244,21569,46324,13939,36769,39567,26670,37404,43663,32336,18397
"g78",13074,7020,18383,13736,11226,12307,17615,12132,10785,6311,19240,13924,25745,11625,11899,12129,23577,18644,21336,18708
"g79",39093,32389,69628,29264,77620,21051,42153,82705,76502,26991,124757,50398,139292,71404,135900,76590,161999,107005,129324,84311
"g80",30339,16538,29660,26259,44323,32546,47703,29673,47255,15371,41983,89630,143795,42163,159483,105962,122095,75486,169572,132713
"g81",7950,7662,11833,9334,7839,13442,5792,9543,4208,13421,12642,9885,15484,6310,18294,3669,13865,13309,11846,14214
"g82",7332,1935,8872,17051,7868,7630,4230,7981,9080,4517,17749,20280,9640,16863,20208,12442,22569,26137,18147,29846
"g83",10380,288,6849,2425,1087,902,204,19829,6024,71,47678,25087,6642,4802,1771,40855,25925,33167,16727,74298
"g84",2795,4049,7438,2561,2368,8228,3880,3930,7609,5224,10187,13817,8937,8816,19770,11207,13514,17025,10232,7421
"g85",6406,5294,8161,22785,18081,11988,11803,13164,2995,10847,10941,23231,3082,38687,22453,34247,49481,5163,102808,67165
"g86",15025,24772,37160,24860,34194,32076,52676,26048,16176,28734,31391,45834,29529,68042,64062,50332,71357,29659,40854,31368
"g87",7873,10649,21120,20927,5214,11005,22437,11739,14587,3845,41911,92572,42611,21025,121342,41309,107878,16174,9871,126429
"g88",7845,52972,66970,26676,15423,60076,74410,14722,29779,11974,91367,46155,169109,48465,206176,78800,93895,179627,163175,142075
"g89",2223,1943,4003,1205,1314,381,570,1033,1887,1033,5584,4927,11571,8620,8673,11457,21697,21482,1007,9794
"g90",11344,4171,16603,15370,31894,23505,19746,21185,10172,13590,12709,61928,34851,26177,86333,26895,27326,30463,47628,13411
"g91",30198,28556,34785,13974,15576,14165,74222,21383,14970,32640,68219,19174,64453,28498,52017,68201,19069,105643,34710,36935
"g92",5898,5234,12205,7632,5988,969,13590,2558,2876,2608,9512,5941,17622,4553,41907,12318,30620,28546,18856,16571
"g93",7461,13,8297,4508,5271,3585,4862,3377,1301,1249,18154,37542,21207,9042,1823,56399,39948,1582,24135,10827
"g94",5299,10965,13561,42051,29185,9946,3962,23697,9100,9590,67017,27249,13480,15821,12159,38352,35391,46715,7966,58764
"g95",4078,4681,7171,33554,6183,7073,8177,2658,498,2670,2110,2354,6725,10026,9242,4207,16769,12187,7451,9614
"g96",7605,3926,24754,20505,12281,24070,7915,18080,9561,11168,2066,15684,9067,38184,12652,4223,31381,36763,29354,39750
"g97",55641,40217,80641,112952,48194,144607,69238,100664,64537,50158,201978,120708,233681,112341,296629,368763,185986,399343,175431,281732
"g98",9842,391,7990,2274,52,6370,655,1786,39316,1564,34062,10511,1945,1052,10301,286,12595,1415,10397,8978
"g99",369,534,6237,1978,5981,2080,1845,4735,812,6335,4979,14625,8929,1957,5470,1046,4035,16,2430,3054
"g100",9898,7160,11802,7227,12078,19260,16352,9310,8071,12864,20638,48189,14267,21211,14871,19844,19126,19930,18164,21681
"g101",5743,6901,5001,1720,18391,14485,3058,14639,2440,1861,8173,10106,14775,14223,14032,7704,11216,16237,14780,15698
"g102",25973,48735,70176,78979,43706,65991,35925,81829,38166,42888,58355,78377,125371,92522,140812,49085,68293,88568,79194,90333
"g103",32074,7626,12100,20426,25678,13467,15595,18664,32754,13673,15216,15418,23071,25865,75496,51306,37463,100773,24477,7331
"g104",7832,6459,7757,8863,11535,4603,9571,5143,7346,7668,17120,13736,26126,8694,18120,14318,28162,16803,22350,21167
"g105",4034,8785,10375,4990,14774,11259,5631,3048,2202,9761,9213,32515,22422,36047,36561,43992,40787,30519,56441,34943
"g106",41091,21521,9903,6443,8659,11799,4165,8103,6419,7507,11879,51373,48517,155580,20303,22664,13772,64268,42281,28344
"g107",29410,29347,63137,16475,35635,30934,16612,23336,26640,7893,75331,199233,122191,37689,84739,73851,38967,146575,98520,60663
"g108",7097,10337,30626,14153,6518,7522,6833,16825,2888,6685,28716,20045,28247,11973,26619,17339,32602,12910,9955,11717
"g109",4772,8238,12017,2696,6142,16006,13051,8596,8552,1714,17607,24516,20343,6128,32115,18370,5371,31118,26883,13362
"g110",14686,7551,9399,5493,7468,28651,5962,10987,5345,3034,8116,14413,12505,34901,4436,12707,16471,3705,7284,39743
"g111",23896,1656,286176,253,135602,925366,54108,14662,86392,155131,286583,382939,78152,194238,3939,4657,411887,689509,976209,129336
"g112",14091,11950,21824,19323,27396,42012,17631,29362,16516,13896,75268,78830,163889,207926,83976,112315,140963,113863,270289,73306
"g113",10962,7298,16965,18238,10838,4740,32324,20998,14763,14339,11187,19670,12486,9574,36879,15353,23226,12380,30207,36890
"g114",31083,147799,7633,128202,47636,172711,5727,24,6609,591,21380,164,111151,116371,29114,175103,57553,1408108,115667,6879
"g115",39119,33372,21777,27824,37649,18937,29414,38713,30004,19136,45507,63900,57341,56123,51853,26914,65800,70202,87516,38471
"g116",30775,19929,18466,10171,72269,26365,22854,17085,41826,14719,24758,73870,36941,44381,79968,18472,8806,25476,106947,37577
"g117",31646,19501,52946,23454,21971,37610,49834,30188,32346,29716,66790,41047,65043,29236,51535,46007,83709,76936,61151,93392
"g118",6556,2492,1872,4777,7367,8079,3063,3920,2886,4062,7723,5096,2559,7701,5566,11411,10991,10635,8823,7385
"g119",13957,12549,20678,16102,3337,16583,24455,11031,9334,7883,12315,18871,26141,10533,18951,21196,21341,47494,35637,15058
"g120",73614,96334,455525,68720,72357,59784,160505,150759,66400,25438,463743,144010,132648,50120,247146,684475,457727,196509,134607,309516
"g121",10476,6277,3361,3169,1469,2515,2773,5052,4506,4177,23817,10767,10385,7270,5752,4921,10707,3589,23324,8111
"g122",54977,18094,51647,38482,32007,32467,19119,28867,34718,74245,89405,172674,50269,47607,132533,64762,256062,200528,79517,140055
"g123",17939,12542,21541,12673,12882,20674,19193,16266,7889,10465,26041,35833,72427,72855,98736,44434,30692,79319,39194,100372
"g124",12814,3821,29613,29703,3627,6979,35534,2965,1612,270,144703,17415,11755,249559,100752,999,88695,7375,221300,68542
"g125",14396,27876,26879,28341,42519,33478,39641,20174,28406,36737,54828,49786,65116,62797,130400,48033,137028,122135,41955,71510
"g126",11633,9966,23583,12648,13151,30017,11836,6051,15285,6685,26878,23753,25989,27558,34730,16762,17846,15475,12793,32460
"g127",1786,7030,12337,25208,15486,14635,11721,12986,8506,7261,16823,19166,17534,11793,51776,9511,15101,11016,26456,10541
"g128",12963,7733,11579,26642,18797,5678,8868,15426,19077,5305,12751,16225,45755,30520,28853,43668,49570,27943,60710,29207
"g129",15870,5886,16265,12384,10399,32759,38511,16856,22477,8322,74908,75162,238138,62595,112070,57100,80814,105572,68420,90079
"g130",16618,5484,3727,22849,47323,24939,14263,14645,21602,20373,96358,25072,54437,53236,4843,20244,35698,12261,110078,3203
"g131",13510,6378,17737,12648,8456,8077,19462,10537,23320,9920,26263,14680,10046,39072,43157,17078,21222,8991,10895,7064
"g132",28761,6797,27703,12233,4114,6629,22607,35131,19834,12059,19169,44815,59399,19977,12909,17064,206265,42995,4886,45491
"g133",11789,13449,11260,14448,9637,29645,20184,11197,36235,6682,42176,35504,61799,19025,64565,64352,31672,71731,49842,24260
"g134",14280,3202,17989,11592,16398,26889,3748,12062,7237,6684,55944,68903,19602,36264,38304,30147,57293,50706,11533,45866
"g135",8828,5558,5959,16180,95524,173457,321,2327,61412,6723,4241,7228,380,67458,2316,16990,192602,155101,98312,13420
"g136",26590,2358,4327,8240,27,21,551,15868,5541,3316,10787,42189,3690,1102,28998,154,1077,2549,8211,14117
"g137",52052,37243,76796,46126,40803,87343,34682,84187,14296,19058,22891,35990,85951,173986,108301,208479,174674,359070,65297,61047
"g138",7952,9386,20491,14861,9788,12187,9404,6184,9646,8471,11948,9436,30088,12334,35753,21725,15170,9098,42614,17649
"g139",18244,12359,63078,27058,18208,21822,52211,20464,26441,13700,32434,27117,29878,60280,18097,84370,16329,54828,33628,41098
"g140",30255,23660,35245,16589,35231,24061,41142,28946,22162,20768,24473,79196,67942,32241,52595,59309,82532,36201,67057,43866
"g141",12526,13375,8995,10361,6246,14135,12826,13718,5123,3572,32792,23620,16223,23074,45176,15948,25030,43814,21134,31068
"g142",184520,271792,608017,333803,100925,211644,301822,479970,929410,589845,654674,4017686,3101884,861172,2751804,1896306,3986618,1072923,1164189,1112246
"g143",16808,4123,10170,12428,9048,34421,3371,8115,2038,11725,12089,30358,19543,5843,18123,45854,20322,18557,21273,44910
"g144",8368,6822,20503,39316,15395,4441,9940,10224,5857,13147,5821,129625,21966,10237,6048,73333,35529,41808,76981,9135
"g145",16667,12095,10781,8269,15604,24476,35746,12751,10147,10118,29776,25485,9764,19205,54994,16541,35952,32905,18730,37516
"g146",5222,2694,16362,14308,10823,57058,10441,8244,6913,15089,8183,4892,27704,44194,26525,5088,5585,87322,50142,11412
"g147",12678,5396,9652,11271,8631,15937,4405,10715,14648,7368,12440,13047,16159,5426,19094,15414,24875,7337,15419,17122
"g148",9847,3402,4940,13693,4006,9010,3456,8915,6214,1407,7044,21513,6115,23453,26130,18112,5057,12813,29862,13499
"g149",5716,7088,10203,21106,9465,11097,14550,8440,6131,10633,7081,11485,9967,3752,13665,16873,23292,13371,10521,23054
"g150",11002,6635,18295,13100,9870,9249,7738,9006,10395,3959,12419,25218,17375,9983,44697,28076,36043,20490,38431,16482
"g151",12938,17781,31288,24545,33532,33717,20766,22018,22227,14302,42169,18988,70249,43105,44624,27549,34170,52407,37691,19860
"g152",6946,6258,8205,38515,15978,15783,13226,7366,22891,10157,11694,27489,31137,51486,20424,15631,39050,22745,15921,32906
"g153",20078,8142,7463,4481,7784,41816,7598,7803,6871,3279,15421,15350,29260,12136,14769,3048,28442,18250,79319,28970
"g154",1682,5199,3726,13914,14434,15102,16831,2345,3860,26426,10064,1934,12283,3759,18685,12297,6585,2582,1825,11189
"g155",16391,15675,25364,11859,23068,27987,35037,16737,18841,2489,21290,14655,17161,12510,36384,44733,18169,27574,18697,38690
"g156",20157,13016,26574,10520,16794,7121,16136,11950,18247,23205,15584,22126,10424,13075,36580,38578,20747,16945,23139,15527
"g157",3852,18839,7733,7007,36581,78843,8469,18587,69721,8644,20879,15004,26414,28943,38632,18649,111921,22088,66285,40454
"g158",21541,19660,51252,36334,9780,18075,30389,14647,24575,28291,150522,91175,97052,102241,153269,83215,133307,203800,85155,81168
"g159",13777,26631,50789,15906,31005,12526,13929,31099,16705,5933,12005,55518,64317,6572,23674,12096,46098,42807,39466,59210
"g160",13541,13833,15900,9817,8576,27459,22210,14996,9406,5497,31048,28497,37945,25649,24466,38377,30167,36691,22173,25234
"g161",12520,7891,11050,16757,16112,11658,15151,17075,17148,7983,11841,33378,3471,14340,24006,30581,17254,23125,22713,26983
"g162",9218,6035,899,21499,69,4049,11887,4625,1601,1075,293,5577,307,52031,37212,9314,173373,36921,22781,22623
"g163",14693,15,1316,471,3819,15247,65138,25596,7,1693,6435,32546,1212,191,1507,4393,776,32748,3776,326
"g164",20088,6548,6107,3578,4214,2095,6873,2589,16586,2502,24933,12570,79046,11503,43300,18432,32193,49840,10595,16672
"g165",5509,17011,10631,20693,22051,35258,24028,11433,8212,22002,30361,21621,19967,33305,19264,23866,27937,58542,43048,56738
"g166",31797,12124,29582,39589,27310,29259,17918,37344,69992,9721,30515,54458,109910,51809,28100,54406,141124,104072,29579,55538
"g167",20672,3172,23506,22508,10514,15618,6033,2946,14016,4374,9285,43961,31543,7150,8435,7974,33742,47679,51895,35967
"g168",16461,18780,12748,10633,3530,15451,14498,14321,6747,12135,18122,14294,45635,15071,26915,34797,18043,24276,41616,17862
"g169",6417,5839,8482,10469,7610,8353,3671,14946,7596,8491,9063,17690,6825,16339,24810,30324,8205,34159,28859,24421
"g170",6192,29286,46684,26679,2651,40409,17593,7622,35132,34859,187954,271184,170105,144393,40920,151635,62005,79962,129767,47915
"g171",18450,16337,18864,14750,26875,21237,20241,17400,12113,10497,59200,104672,42748,50540,48637,71760,35925,74021,54229,67241
"g172",2487,7794,20970,8435,9530,17912,4549,9097,8066,7514,60706,27283,20168,7110,24618,47499,15331,24801,29452,22132
"g173",9132,5061,13264,205299,43079,31855,33744,18201,47670,5071,3460,5704,161388,49857,7431,68465,40686,42257,18568,93693
"g174",46565,19889,43580,18548,10484,21019,34852,13891,25026,10207,19858,21267,51163,2981,14247,50464,50155,93653,57703,61564
"g175",115969,79,91530,356,48662,11916,2155,10820,15191,4992,6375,1472,24312,1184,0,56864,38052,7823,3609,452305
"g176",20959,5040,33487,3980,8160,6365,15553,7665,5965,5316,5528,13768,3286,5910,26727,6028,10679,57730,14531,9184
"g177",9556,6459,10866,13263,7907,6255,18561,14505,2268,4555,8661,4292,36542,12710,10633,25747,17490,19330,21167,6335
"g178",28096,5508,13380,22280,22676,30112,17961,18097,29271,14805,37606,17066,73117,26515,61515,27623,11597,31163,58715,26286
"g179",15240,7113,30078,34888,19269,18647,45196,12828,22292,12360,126993,98171,47045,92514,80383,172648,187985,56075,64913,83483
"g180",10436,2757,5422,11157,3296,12195,3472,2467,9426,3708,30948,31683,19723,36076,40045,25331,31436,37104,23093,47443
"g181",11871,18673,20484,27743,24709,15106,21350,21373,19208,14699,15787,16075,16722,40126,17270,14996,25825,20369,52135,21052
"g182",296,10701,4225,599,7381,23396,3863,100,14438,1528,13875,16349,46630,11224,610,8056,9076,14485,2801,1203
"g183",14503,20113,21907,13349,20580,20580,18682,24803,9817,8090,28756,27487,52777,17621,55189,22983,50012,37872,41801,5128
"g184",24710,23555,39602,63142,17711,45422,40331,8919,22258,30419,35942,98785,103323,133453,137815,102136,48020,69942,57905,89430
"g185",42811,17826,33535,13598,876,3033,4751,17184,11222,22534,45129,64228,4468,6924,14680,26295,23064,5095,123164,24391
"g186",8375,7607,8660,7645,1843,26282,14293,8510,3320,4078,39534,15350,4639,2884,8294,7974,33844,37892,8428,14963
"g187",11739,19661,21677,10586,13100,19827,24653,11666,11215,12724,10483,27665,3769,30925,22608,24845,36151,19328,42032,31095
"g188",14367,18437,9777,16460,11995,34107,7846,11471,11699,18934,43343,27088,7209,21829,11739,17901,24458,45565,7863,52327
"g189",6342,9837,33460,8114,11502,8622,12646,8308,10010,17229,24981,17636,16649,14688,11441,15631,14762,43766,16514,23035
"g190",11593,9477,15173,15076,4623,17027,2945,7011,8066,8452,13644,10791,21833,9713,14796,14353,22724,21878,19535,29603
"g191",16662,19207,32874,19770,26867,14602,16356,13348,17383,10085,54254,27817,35239,20815,31451,34570,75882,54251,45120,34804
"g192",16739,11818,32131,22741,30495,29093,32075,27374,25199,13087,20394,29241,36145,18319,34561,21542,33144,40748,26692,32940
"g193",16886,10310,36701,18384,24752,19946,19521,11440,30580,5831,63334,75477,18786,46444,69085,51538,32672,127249,94831,17953
"g194",3834,5843,16834,22648,3984,37504,8605,0,966,730,10687,30852,23770,5827,5776,11983,20196,54119,30972,41835
"g195",125,11713,10814,6262,2158,3990,19315,3621,8237,4210,14533,9687,5968,3816,10487,7850,13448,7812,1386,13664
"g196",6460,2999,15684,1652,7440,11081,10645,3138,4758,7464,8272,74077,52730,167946,25982,25102,71746,44518,57684,63230
"g197",18385,15793,14227,21762,19761,13673,11667,8049,30618,10210,14243,25519,13852,18453,60077,24446,34013,19179,21329,18301
"g198",18621,16997,37330,8763,20816,8844,49865,4445,18069,13674,17092,20024,13267,1532,17689,13060,26530,53967,29146,35812
"g199",17595,10965,16102,10067,7159,7888,16176,13910,12397,9035,9885,19301,9737,5379,26944,16225,34103,25601,22787,17308
"g200",7695,15842,20044,11605,6074,23248,17489,13892,15751,14421,17446,26984,14707,17419,15829,26656,30077,35257,27370,35160
"g201",10809,9932,12393,8899,20489,25424,9972,6001,7130,5334,42394,95863,67733,38660,33526,25494,60958,42194,62645,46866
"g202",7605,9532,16792,13838,31589,16092,12159,18847,5168,9704,12513,17668,24905,37361,39980,14996,35043,51863,32763,29967
"g203",12504,7399,41965,25207,11969,8299,20662,18395,10111,15634,6048,3168,20832,11164,23233,10449,17220,41478,12695,37830
"g204",9188,4582,9497,11306,8205,3672,7767,13803,6047,4480,16440,16489,14701,20406,27801,25766,24847,22507,27824,18770
"g205",24035,15338,39743,25840,18679,34442,35654,29181,24472,11592,30611,26023,22011,45767,39554,14827,51987,95701,26030,29155
"g206",12634,9548,10150,12654,7040,8437,4120,13562,15393,14364,13300,29205,28009,14114,27961,22195,24226,23510,9635,20944
"g207",1812,9709,186,864,4078,10,35726,17541,472,334,360,603,20573,16964,30256,3192,108285,12039,7258,6
"g208",9303,10419,14094,14114,4887,18242,8403,9789,18779,8753,55580,58839,9938,13187,36751,22283,23644,71930,48388,55771
"g209",28761,11609,15076,9443,11646,18876,11773,6465,22452,10994,4877,16039,10486,5115,27666,17025,44613,10170,13616,30443
"g210",8022,9486,19336,9727,8429,18315,6335,17311,11592,7408,7574,24292,19472,14756,23054,8359,14894,8643,24104,27408
"g211",7121,6546,11290,7579,14148,14060,11832,15896,6883,8802,26652,34097,14955,7039,20245,19297,15722,23430,31583,15994
"g212",6722,1742,6543,870,3235,3296,3678,17108,4974,1883,14063,40417,8010,15759,42396,32014,10493,101403,8827,2317
"g213",15054,13406,19318,89234,57910,74664,45944,8612,11710,7841,38226,13735,26292,65408,100089,3696,51229,55604,47921,61944
"g214",8299,5358,4473,11895,10882,6447,14334,9077,8202,1654,10743,38284,20896,25859,30775,22894,23110,29568,22980,33848
"g215",33461,28663,11785,58828,14474,42830,28714,27646,29842,18526,161928,50397,110939,21184,125819,89574,46605,214318,162915,128787
"g216",20711,10769,25220,23053,18372,28662,26838,16941,19549,14493,29221,67280,43083,69627,42234,59320,42128,48642,36947,45759
"g217",15690,17425,24670,28138,14751,60841,53979,50384,37117,14896,23422,30149,42633,53045,78599,26036,51165,58057,35467,60513
