"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g50",22123,10365,33153,56408,17256,25321,38977,11048,32976,92675,35054,41850,159101,54755,60554,72143,242861,54246,113744,28197
"g51",27375,15636,22660,15830,37886,50497,27040,76983,58645,84656,43914,95776,89697,111201,60809,50896,128738,64376,68467,69971
"g52",20991,8328,13084,41854,24244,24932,27006,24913,27524,37788,65833,88183,56714,60714,96286,83969,175672,129395,69506,64431
"g53",109791,61206,72001,57575,56973,73988,57200,80715,75221,69766,46274,72483,199669,107980,210861,88886,169626,118900,82213,49112
"g54",41899,3057,19403,18997,35087,18947,2901,23381,42012,7611,132774,17990,82403,233098,172224,17337,179159,85218,120934,30602
"g55",9391,64782,42733,6636,10124,4571,33311,21495,38001,19642,123513,30381,727025,53053,89898,47687,56026,179263,19718,75295
"g56",118576,67204,131697,65890,234556,124229,40486,137291,82538,129938,115741,171770,157359,368855,97972,97447,101471,219470,69683,134395
"g57",10635,66119,92529,17526,40568,16967,54839,49728,140890,150479,91669,185115,186129,215927,64814,172088,106264,59271,13968,16132
"g58",76763,33445,66895,48668,7922,31551,4715,44193,76241,35187,92239,275169,15846,83700,248549,148035,94314,144881,63520,53772
"g59",96521,51755,55627,22405,34413,22783,60752,36274,98380,72957,88867,194550,106517,186230,170552,83232,151887,161557,75383,101989
"g60",30217,69999,32254,16438,13088,41345,34532,12965,35423,53034,79921,158321,181186,164999,132286,178513,81855,195393,134028,126255
"g61",38028,31721,52908,12394,23057,9033,21928,9930,38911,33401,40108,25951,93715,53073,96698,28944,54482,89361,52746,9007
"g62",75457,4963,11525,3939,24204,18430,5209,59496,18803,5164,69683,31567,9096,55304,51174,22915,286562,29513,38946,49763
"g63",340887,165458,171309,35081,257215,121982,53492,36668,460344,847732,97369,1788293,108295,947735,95667,404059,120297,351075,400746,132331
"g64",3897,56895,95362,103968,141788,49865,88318,116737,175525,127218,92265,30705,332561,105073,206043,81487,66222,416998,164475,94525
"g65",30530,54356,50906,29899,12045,38322,23021,36590,59360,35259,59619,36810,22036,28062,36082,27658,41725,77319,42528,20128
"g66",45151,19215,15474,11860,9476,72657,15738,23154,12630,8634,56426,49848,38841,111795,31175,42105,13731,42053,11967,22157
"g67",29874,44934,29056,22822,15890,54163,29005,75388,99668,80211,88945,22851,259126,25247,136924,71043,20752,307390,29098,180828
"g68",24432,766,20880,30200,29090,65157,2039,42022,3021,33931,32610,8151,9522,15137,67537,36548,68106,37191,8183,6029
"g69",248428,220328,162126,95766,100269,161749,173222,54481,135086,47363,37856,5885,200069,124592,386612,184964,384216,120042,193502,96894
"g70",2800364,1254928,3659873,1720488,2703236,1473686,1230304,738819,1856864,2541401,4313762,2602675,5220228,6805852,3371242,2554318,3005739,5790727,2000149,2142132
"g71",2299891,1765540,1730108,939090,1488163,1362649,1717163,1725509,2457885,1423645,2508887,3444561,2115925,2000580,1099307,1067125,1903863,1936441,2227620,939034
"g72",3051,26191,117402,40666,46180,27703,123,42886,11538,27449,495408,22628,371923,24410,611366,126505,8113,13530,300579,8725
"g73",15507,34123,21653,27588,15419,17314,9663,14644,46819,39451,17905,52251,17178,39942,61353,31194,76433,24229,21241,35180
"g74",213974,336073,199696,185572,128186,143949,147649,272867,192841,244338,615783,387140,767627,664114,765968,554914,1108683,847359,478068,951459
"g75",391475,476344,218433,287807,191474,283354,132166,343866,278615,88582,227069,880162,449906,767858,1276101,867793,600367,1864331,137346,452409
"g76",28442,24062,26936,22893,14474,40311,10120,29822,33030,41740,41637,65013,36443,66217,54038,44073,74881,96196,47895,57074
"g77",127203,25931,63487,58081,36456,42151,52371,45699,31645,76349,94179,101936,124567,88202,189330,67500,87186,91989,100644,86763
"g78",59105,21196,30460,13314,28252,44344,29184,19264,29777,62330,42497,139677,146602,114422,85071,64766,107313,99032,48577,51093
"g79",183294,103056,146816,128165,146053,141324,151944,242576,153406,290449,274275,274883,260492,339921,387111,201053,340177,428461,230442,188804
"g80",179317,82674,43749,99907,86762,63889,103168,109657,117760,82336,92518,548840,266225,284081,424359,260719,365464,193016,320757,226292
"g81",36910,5147,32718,22674,19657,14137,25656,25122,21658,19976,18975,47402,27693,52733,44972,44379,100380,42532,72193,35585
"g82",45969,20178,40917,27760,20355,32891,23110,33191,16267,39154,214597,110118,162965,139523,132302,63043,201724,173544,147199,84845
"g83",14929,14172,19383,9923,19875,46171,17569,15528,6139,17505,5943,217953,28228,43224,13081,94674,129114,164263,3340,109963
"g84",22905,10278,19288,17835,8714,15732,5497,10198,12699,11932,40098,25561,110541,35354,46965,40789,44004,58261,52181,29801
"g85",8447,12425,12494,38694,5320,12682,31132,29208,18342,59500,26695,67366,71085,59500,107316,48218,32709,230048,24686,82243
"g86",62156,50075,77119,61952,50481,76919,83075,40111,53830,49269,90759,142861,166508,128960,126306,59574,154180,166356,123162,87729
"g87",42553,21417,38132,51460,38670,35927,34196,42764,58384,156641,24343,148688,106611,46071,51439,9904,103293,266460,58818,26865
"g88",82990,106220,65009,165206,57441,52345,29712,71783,105462,247837,65653,449743,163535,125283,264809,320266,148273,586080,123464,176405
"g89",8081,5769,2542,1826,2317,20443,3685,1258,8168,8853,5735,13454,16888,22692,11208,18393,5821,38186,10549,14320
"g90",44807,52232,41582,38158,55623,23329,12273,52384,20765,45592,58267,104010,322072,124643,165069,85273,321466,70507,120901,48678
"g91",103434,130118,179386,87517,17874,109328,71774,109077,29106,9230,432423,294953,284600,225655,253123,116887,248245,175051,183810,24589
"g92",34276,10212,27807,11144,28523,20426,2780,9985,34239,25813,31220,73024,74796,10670,14864,4225,60904,137860,11055,8160
"g93",105635,3056,4371,4836,3032,3454,39971,14318,59412,3743,32755,96462,40349,195942,62632,77119,20843,107091,4715,35824
"g94",75967,23555,104599,14575,37011,29607,61255,38197,55555,67326,92565,103184,58943,89371,142702,87606,64224,67188,96317,88874
"g95",5849,5620,21583,2246,8769,10998,6716,4404,18227,9874,30515,22532,68880,30615,13718,8537,12179,3381,27595,10195
"g96",89540,41450,45947,21343,16586,104495,43104,30534,55692,17394,79112,89065,104446,149093,68884,173199,73784,216606,49875,146587
"g97",487171,156692,111256,129726,96923,325428,189689,128516,497646,304354,244046,628674,476165,400531,659536,886859,535939,897648,1079440,465693
"g98",26996,433,20273,10627,3149,1404,11971,10385,1846,100763,11772,20558,43977,777,32071,17341,19456,213194,344,253
"g99",897,657,720,43637,15299,14961,6626,1938,811,9271,50401,52653,49711,100657,14440,9963,16968,142660,44736,10887
"g100",47129,32315,16546,61003,21697,48861,16272,58320,43391,79385,61703,223886,74707,70051,74887,122845,88551,45982,25067,99300
"g101",15097,21520,58961,16032,2860,13243,19730,16148,8643,31032,59976,11015,84911,15353,31817,19147,104177,140199,35444,52809
"g102",154792,92829,81350,109642,138319,265239,152045,72915,63416,143691,160159,180981,215483,317674,244798,224903,315769,351056,148254,289514
"g103",51131,16897,14857,59111,105495,26239,39347,27729,68071,46464,24989,139829,36756,52971,82020,53533,138234,132525,44285,39997
"g104",37936,69124,33027,19129,23513,47450,13572,17945,38164,68488,15943,51684,27113,23460,100518,28505,77153,24262,28518,58678
"g105",21820,14533,17103,21687,19672,25307,7223,18979,28208,24697,28608,22473,69139,28066,50202,39955,71102,110388,20915,17856
"g106",34692,23278,15793,48213,34548,24871,19215,69996,29309,63580,91476,117864,33871,85720,20123,49866,86646,176427,295098,42828
"g107",22485,108989,78755,74011,49020,67079,78421,48159,65782,52466,55543,118128,177265,89407,42840,66950,136387,123377,80552,62403
"g108",47232,11162,24975,11176,7413,14271,30655,7079,13690,21105,44830,100372,74564,49650,77959,38320,113103,29194,101331,57557
"g109",16403,52434,26093,31124,9188,14545,43456,20177,36404,29030,33808,26457,73948,29685,43850,48232,49465,54802,54828,37982
"g110",25545,30851,21629,52375,16821,62390,26659,11705,22337,12340,103723,22390,35668,34839,24457,38935,28594,183269,50161,91306
"g111",95184,5613,26584,390332,689174,18477,324503,656,8115,8004,288970,461310,659042,388930,1698852,8479,555681,561548,44975,987829
"g112",100791,42991,102814,52753,55204,52363,51542,32727,135686,88909,142564,286663,108911,119035,218960,176674,161650,251180,127796,171086
"g113",23335,47608,14358,23759,14672,60735,12540,19625,28257,71775,83071,71924,87231,95722,294262,60065,28231,25560,129309,194849
"g114",245111,84126,1756,13101,78177,204328,529547,115388,175443,150731,95857,627944,3147263,9372,31676,2487927,22158,440926,120725,345913
"g115",74340,98620,73975,71947,58781,84752,97189,78789,53537,88236,108540,82380,121011,140425,132715,95719,146782,162171,87417,94161
"g116",57540,44677,121604,79484,68961,121336,29537,9948,70063,84807,157173,454107,248004,166079,270247,118785,289308,192673,84591,467163
"g117",92439,72742,65772,91354,59793,92159,74552,56967,203163,75256,122310,121900,211724,237497,263041,332221,207959,279607,117978,128790
"g118",100314,2116,768,3688,5234,50724,23719,14436,3184,28348,3599,55881,19814,15277,9369,18391,29959,48684,87400,15165
"g119",19031,45782,32652,23193,13329,46625,27796,33386,30404,32089,131672,112120,339391,109762,117277,72631,218566,142278,203246,89095
"g120",92787,92383,329241,129735,169944,183319,349846,780130,484474,348933,232021,1008493,4155743,285758,1126563,827799,670895,285072,137788,336648
"g121",2852,78692,15396,17697,13591,9953,22780,12739,12956,15736,20510,116380,78464,57684,32239,9865,68282,144781,37111,22002
"g122",51503,71922,165113,78664,108620,108464,68752,89944,101089,31107,186581,381952,156529,209485,464713,230646,190686,133878,282415,255018
"g123",101938,47115,66837,29107,66497,77671,29800,66091,39692,79610,153787,214102,154138,127509,333349,90460,288222,122942,56178,191143
"g124",982,23801,50898,79775,2423,113584,65698,47951,85553,116262,154139,2500,213825,135292,13765,124373,107342,86496,28400,132375
"g125",73009,60246,48656,110931,41662,85976,66911,32343,84437,130019,76006,151973,235836,234486,204992,245473,120391,176060,106959,124285
"g126",33558,54882,54238,44562,28741,39702,26959,36734,61921,42947,21365,55762,79453,34705,38779,58115,93722,72634,64088,23391
"g127",22904,16222,25471,27563,41124,11247,11838,17978,23715,11370,61826,50635,68840,37637,32765,21084,34783,51655,21193,30558
"g128",32882,16914,45500,29374,6216,11879,20044,22769,17746,23925,34858,43689,39308,73402,42005,27238,21000,39568,17420,8098
"g129",54371,38928,24763,38594,34000,36173,33357,60815,25194,48288,16208,119645,123990,224220,179969,126163,219587,135692,138941,111989
"g130",110471,92393,3409,22317,14424,22313,89055,477,114264,42310,40632,71072,32694,69578,131165,4938,40470,133990,58328,60274
"g131",92877,68928,70369,12146,40378,80343,28028,75094,10525,75897,71600,44942,64041,92325,33871,228000,21540,40184,68139,24919
"g132",20825,4973,40793,106105,88184,55309,89814,49584,185173,35102,120991,176385,86669,111310,607438,182116,419080,86569,29573,65316
"g133",48972,38446,35900,23585,27434,28035,25862,72454,82621,101391,132581,180491,193356,88023,141187,108007,65765,54282,191019,101259
"g134",20076,28499,17571,65769,21328,21652,18921,23944,24961,58399,69648,29888,151121,45872,105298,14347,221255,59397,106207,46446
"g135",31678,36095,880474,17886,85044,584,360285,32263,231462,250711,245557,1710603,175998,89793,595768,2349,190265,76886,460922,27595
"g136",9089,391,5003,37100,11959,2205,9483,4297,28720,8464,1135,809,3098,6937,6067,6375,31275,47938,2327,94034
"g137",61169,33176,72188,247702,68582,71413,65713,28542,161991,32854,96516,29750,68229,205350,296938,238355,127875,243827,21324,104186
"g138",54885,49945,49937,29855,35231,41861,27587,13506,34207,52998,95310,49276,81084,57101,65114,47329,117132,102218,53696,46373
"g139",97849,26378,67611,56299,32128,80133,82680,47092,83908,129780,313214,392217,117376,136095,415661,351107,377970,192147,205146,207305
"g140",63059,61757,188428,45529,51201,137994,134006,66234,204484,29378,202059,327485,481898,410956,396502,278078,659340,590226,211081,210304
"g141",19923,20495,27993,17947,24270,20472,7044,13250,47437,21240,35944,42750,23173,37992,35492,46649,63003,26844,67073,24214
"g142",1358389,801361,1360603,650656,549219,3141643,796277,1533252,1239489,1283711,243407,4396582,4795846,5067955,4820720,719862,3023852,1946387,2638005,351687
"g143",13681,13637,40308,27750,1646,10429,1442,6814,3317,26649,79176,30479,38128,88030,33779,109937,85897,34928,88967,22431
"g144",12824,29466,81423,42069,45437,94074,23201,24573,30048,50891,27504,75646,42151,215754,105154,14769,43699,83828,12938,57217
"g145",51252,28703,39530,53542,65883,41295,27892,43626,47128,42773,69252,154831,96163,112990,60678,61358,89922,155348,148923,70973
"g146",93765,12998,20466,5567,35644,75861,28118,15063,14320,33204,522868,5778,97741,357577,140769,48440,188690,67378,275144,25561
"g147",18413,31493,17720,23394,40017,33416,31217,20009,35018,33893,31870,137223,71654,61457,93774,33067,42497,88122,74477,33668
"g148",18928,6927,15977,18801,16923,15881,1831,25484,39608,3896,22131,86944,64340,49463,50511,29536,66452,14598,69472,27321
"g149",76011,22433,19636,82235,20907,33626,15121,24943,15732,11058,21741,24189,31437,44741,50555,15629,67545,63596,47183,51106
"g150",24803,34065,26035,52703,28666,46430,27750,34013,33113,29687,56815,77007,91571,84496,53053,27156,58917,60582,38425,49966
"g151",79147,52827,51633,91805,72293,53133,63006,41142,74052,60610,93975,192912,115192,145776,75354,120507,260711,157069,88635,87565
"g152",96942,54556,31244,106885,28160,21440,52752,35063,39189,38753,21002,71995,197523,213400,117329,61175,89630,90210,42439,52567
"g153",50495,8224,72720,56793,26217,27522,19310,26992,51522,25851,35027,26174,106565,38866,85129,46547,46830,88418,45518,85779
"g154",2695,17238,15517,37446,17646,31168,5735,15567,60445,11126,45134,15548,39662,80132,7334,54243,28320,3151,5289,12627
"g155",78594,68550,37720,71835,26400,84314,33326,28049,108540,87706,124822,113756,108353,40694,182389,73558,109229,79415,83874,87021
"g156",28731,24925,25646,51285,22462,34702,29831,35320,22907,80089,58097,92724,75538,61016,107039,71199,57760,266990,57329,128498
"g157",14330,25686,229052,9689,23829,111392,77669,133347,164400,79247,15268,221222,126905,119140,161803,373655,13544,169769,54692,132290
"g158",103971,52522,115701,59379,113454,71217,50722,40433,77807,89958,46824,88721,156881,81812,107898,64557,90702,112531,74077,104236
"g159",74743,35807,44475,30615,84917,65571,118779,46444,99703,43984,364142,137762,240640,350871,439146,110020,269435,220422,319947,133365
"g160",49791,20517,53337,21579,18454,54553,15936,11550,34787,15197,58873,74684,50906,44889,102046,55995,71742,88105,45502,68478
"g161",107992,45874,36337,39779,34821,43084,48373,41238,83695,59018,74814,140729,119813,389436,103466,110391,140574,111631,82388,120975
"g162",18611,16852,454,1694,53755,4929,3464,46714,4983,151075,650,28424,193908,27006,40728,1828,173497,141373,1067,30152
"g163",38366,8584,140177,16991,125,12000,8787,20256,22588,16413,7561,164280,88184,132,259,1876,371524,128252,636,133167
"g164",20000,4679,8561,27737,25077,19403,15368,6724,18928,22080,22525,57764,13476,26138,15965,5526,17016,10808,69061,16787
"g165",58665,38740,34029,46133,35736,33158,22249,34976,110020,73383,75171,136371,140537,164745,81242,51104,96363,115715,25599,69901
"g166",137566,24977,67653,79086,68162,65866,24343,50707,86071,91962,292440,298403,212606,774958,510570,297695,245189,295430,166018,208829
"g167",44806,28949,26420,35543,18427,60920,9762,47429,17021,12238,9662,47730,53567,63825,48148,121087,43394,26019,38868,41238
"g168",36769,29796,31118,20767,8185,75245,56181,23947,16243,17849,143774,142898,182725,288938,192271,145232,306749,291282,227397,209909
"g169",23096,19672,19275,27353,17398,36565,20555,27617,56213,35233,28024,22634,22221,32379,56347,19431,75915,80711,36280,23085
"g170",68728,153158,81473,40697,82063,37402,55555,59329,194719,46637,147670,904939,471800,267209,977783,556849,251132,364193,213466,497092
"g171",43143,30993,65444,53072,38603,85957,38273,35180,52268,25856,99695,48288,147588,72720,120093,96054,62805,106129,47453,71445
"g172",76967,58729,21801,54325,20504,7103,10433,8524,48633,99961,100171,45256,51001,81562,169345,112036,57811,65067,128340,28497
"g173",4849,97901,35973,31391,30366,94336,142755,13729,110687,76314,29261,94502,255695,464230,426488,158795,508199,59946,160921,98929
"g174",109550,43813,50484,61332,55599,41174,57739,19067,19843,93403,32170,74019,105836,59987,130044,90375,11907,84793,44360,29759
"g175",45311,199339,162,101493,28140,18358,31270,979,3744,8176,200124,122149,486279,54233,620977,24589,150994,72731,41148,36223
"g176",7619,57247,22030,41867,8623,23287,17306,10963,3045,42469,7697,68018,83897,14708,62016,59670,49285,31994,45073,116475
"g177",7071,12639,12722,34072,23988,41293,52230,26325,19665,48054,30253,163462,84755,32025,68374,32614,102075,7625,55262,36348
"g178",94185,143248,42864,25154,42764,127341,74506,16007,35150,93282,88855,79233,222450,52156,121036,98883,128043,57107,245432,172361
"g179",73862,38299,19289,80110,90204,74574,139622,103105,118853,127750,86424,269496,170758,348954,204832,223911,311271,150136,92462,116663
"g180",52624,19472,17831,12009,12535,23956,23784,22955,28138,27795,38070,55915,95227,42682,120285,52017,171005,120875,56021,29019
"g181",74134,42337,71833,76379,70849,48916,52357,80056,36194,30940,163656,223655,269813,132154,275040,389792,248300,198939,239232,119458
"g182",14297,4760,9286,34820,46449,6198,20692,22520,16514,25244,124795,101979,8878,115805,13609,65600,4640,92414,2944,23606
"g183",74022,83330,39423,42395,26876,95932,59396,46345,81902,131146,39725,140563,35586,119008,131136,67587,20498,72207,31784,59776
"g184",68629,38886,65750,59265,71413,60112,39874,141927,95330,105248,84287,107770,162018,63514,78615,208704,241792,125522,97724,66415
"g185",580,11506,198342,19587,186480,7371,16657,7159,1390,69388,12069,582267,56901,34083,432843,14108,161601,20082,24152,199
"g186",26795,11493,61542,4853,14848,46872,3336,7524,47189,15317,38606,91345,150066,100294,118585,21593,40921,83997,20818,86381
"g187",74641,19885,22295,30487,23102,42812,48609,84605,87532,30075,51399,68756,112487,167376,105170,35515,121292,185874,77922,170657
"g188",23073,16852,89152,9111,49936,83304,47891,28313,181166,50175,133949,163456,440121,373180,313555,200290,112912,474677,305955,115196
"g189",28405,21992,33877,39620,34086,36577,37076,14588,28179,47314,67720,43258,61672,90014,63646,25127,58749,118909,25720,60279
"g190",21055,43908,46952,21006,11292,37930,16349,14679,20359,29223,15349,91366,38746,36657,43872,53868,43204,46147,26914,39453
"g191",61242,94753,101749,108766,67935,27299,27586,37998,69466,40537,209311,159573,325575,155677,286054,150730,191072,208997,216963,111230
"g192",86640,84974,76236,96483,47408,103559,61968,58432,50688,42427,121559,151187,169714,158644,181122,57263,190773,297674,101837,35904
"g193",148623,42254,100694,47405,59628,104024,10416,129514,292294,134316,41256,177791,118385,89996,119786,97420,130469,113577,76044,101527
"g194",23581,4542,18026,43364,32919,20253,40652,7985,7342,6483,82271,46419,7371,298890,706,5564,1998,97257,39499,38014
"g195",18254,21724,15562,28572,15682,33882,11673,5904,21770,19610,40078,45953,11450,59061,11656,18703,30835,160770,57566,11880
"g196",24208,15237,13591,9624,50401,3708,13486,46028,12421,11625,26395,100598,6942,73776,22804,22201,21069,20376,41754,10877
"g197",110553,42408,22008,32019,23859,54469,6523,10766,25179,31995,37675,80959,77958,57721,101106,38218,107890,71004,25616,41535
"g198",117267,19916,69749,47331,27278,34507,96846,38103,140236,33167,170546,311278,153125,679936,483150,96778,257968,423928,226165,282236
"g199",39852,46441,33721,28515,30156,48443,21655,28055,23711,9258,41315,105753,75768,108024,99041,46651,78962,58042,99717,48334
"g200",33210,34232,33327,27949,30378,35699,31276,36734,40035,56616,366441,279204,350811,456961,451910,256087,462123,305745,295969,181749
"g201",56701,31370,68329,74614,23430,20517,25287,57694,16633,53281,10659,27465,28491,13735,8821,16575,44191,31565,7894,25291
"g202",16391,36996,36053,28805,27907,78290,68811,28694,27885,25755,9920,21090,27585,18871,28154,20738,38126,26925,20364,45020
"g203",75175,25920,90747,6589,13291,50197,37046,31614,32642,26227,12812,4396,29337,34222,11308,12142,6723,12494,6336,12963
"g204",14045,16931,21371,15585,11588,22516,9823,21943,37697,28012,11647,12459,7584,5522,8261,7895,6585,7101,12140,9206
"g205",36343,68526,60220,64722,90572,95397,51521,57488,91156,45886,21432,13508,14778,20653,17822,17185,43045,36681,26148,21084
"g206",62117,28215,14697,24432,37426,15269,21814,26454,30114,23781,21223,9197,14006,31518,14644,12882,23692,25384,4650,10847
"g207",14593,739,8076,7882,54150,16775,10,9474,64,1567,3282,117,8313,127,7304,11172,42530,41403,8786,0
"g208",53867,21223,33653,33612,24009,61600,37448,10137,18358,22602,9450,10576,16966,10306,14067,2968,7540,7305,11354,7353
"g209",53796,19687,20464,46330,37562,70428,68650,12708,28582,19856,11963,8219,34570,7367,5223,12760,11178,17282,8317,13679
"g210",79791,45796,38155,66589,19248,24469,16672,19505,49174,35319,5248,8620,14043,7291,8897,9294,14695,7091,7831,11138
"g211",43923,27870,26639,41136,35504,20430,32245,37653,30785,52169,18523,13517,21686,16991,15656,14954,13719,24999,20608,16212
"g212",10322,19040,2196,26034,4430,18275,1347,17414,35781,11205,5651,9277,8815,3992,15258,5390,1939,17677,3362,3832
"g213",19145,28778,139831,6160,53406,92277,20096,93556,18824,125571,13242,16901,109505,34236,14278,70947,80901,8072,58437,53279
"g214",17352,16273,28183,25851,12681,16106,24590,33385,18458,23472,9313,7463,14169,8721,6256,4901,9397,11406,6331,5892
"g215",175355,118491,87484,127017,174860,118983,216216,22738,71499,78621,82599,48182,64672,57659,73072,20922,44889,56641,33187,44130
