"","sample65","sample23","sample70","sample3","sample4","sample94","sample81","sample61","sample51","sample55","sample175","sample133","sample180","sample113","sample114","sample204","sample191","sample171","sample161","sample165"
"ZNF449",473,1067,949,1008,1317,703,809,359,375,832,848,291,572,189,253,476,492,775,1267,346
"TNIP3",6,8,11,38,18,23,30,8,8,14,13,79,7,24,145,373,11,1,20,6
"C3orf70",304,544,517,931,824,606,393,206,306,378,407,61,853,147,135,118,317,270,124,213
"ZNF540",204,744,493,498,452,290,431,192,370,403,645,73,112,80,212,54,134,74,193,186
"STRN4",4973,4490,2667,3504,3240,4366,5058,3256,3045,3918,4957,4765,4223,3102,3639,4930,3221,2532,3711,2812
"BNIP3L",31890,10357,16852,15106,21625,10234,11193,6706,6891,16142,17595,6601,7961,4712,9641,8509,10080,14915,11336,9780
"C9orf147",38,34,21,16,40,22,35,27,26,32,37,12,8,8,26,33,15,15,8,20
"CYCSP34",31,33,38,21,22,33,21,17,25,41,45,6,7,8,30,11,15,15,15,26
"GPX8",2044,2138,1971,3079,3831,2366,4088,1010,1020,2065,6767,1976,1363,955,2043,709,4281,5621,4227,2185
"SYTL2",13930,5221,3064,5278,6596,4581,5991,1850,5195,5374,16835,839,1667,2777,3758,3534,6711,7704,23014,16598
"GPR132",735,191,109,255,190,409,409,261,140,195,316,568,59,301,1166,539,318,176,69,179
"IGLV9-49",15,61,78,75,33,96,405,38,17,157,10,5,0,102,368,5101,39,6,9,5
"PCDHB11",106,252,217,203,461,388,240,86,23,431,109,11,38,109,85,25,59,393,95,24
"SYNC",414,347,247,432,266,247,287,202,252,254,661,37,331,73,198,26,208,20,118,285
"LSM4",4252,2795,1588,2290,2133,2204,3910,1726,2025,2124,5446,3248,4210,2749,4015,6100,4223,5006,5185,3055
"FLRT3",448,1039,797,590,695,732,1136,561,336,1355,605,464,144,71,3328,260,81,46,240,3984
"CAMTA2",3328,3336,2677,3202,2964,2973,3438,2049,2291,3354,4185,1167,3064,1194,2930,1709,2306,990,1770,1849
"TSEN54",1639,1746,817,952,724,1433,1577,1264,1420,1473,2396,1637,946,1449,1511,2439,1617,978,1338,1170
"ODR4",4979,3237,2466,2979,3741,2531,2519,1807,1948,2981,6340,1638,5722,4012,2506,3019,1568,5351,5976,4561
"NUAK1",1067,2195,3467,7225,6633,5553,2289,2298,1022,3362,2068,729,1505,986,985,1121,2822,2102,2061,2328
"NPAT",2069,2363,2239,2389,3092,1844,2061,1314,1315,2740,2256,894,1003,661,1945,1797,913,3429,2660,1603
"ZNF264",3030,4101,3862,3409,4330,2975,3722,1753,2400,3211,5754,1924,3329,1355,2474,2417,3212,4092,4806,3898
"AC008737.1",5,35,16,21,20,6,11,7,11,16,26,5,0,10,1,3,2,7,6,2
"RASA4DP",18,27,20,52,44,9,20,7,14,1,20,19,13,7,29,7,8,5,6,2
"SLFNL1-AS1",31,69,47,48,68,63,65,28,32,57,69,35,18,35,22,78,33,18,33,32
"CLASRP",2232,2455,998,1020,696,2395,1638,1706,1745,1927,1595,887,1134,1073,1727,1922,1043,380,486,1309
"FNDC4",517,795,785,1194,1227,1043,940,837,604,993,164,395,274,132,214,152,520,174,129,156
"SYCE3",29,19,9,15,4,60,24,5,18,5,62,1,22,18,22,6,18,14,25,74
"NARF",2138,2092,1855,1984,1808,2298,2593,1633,1359,2676,1988,2250,1325,759,1788,3344,1606,837,1584,1397
"AGO2",3315,5203,5700,4866,6678,4512,5528,3947,2387,5459,3445,2443,2765,1160,2017,5786,2287,3432,1664,1592
"ATP2C2-AS1",23,13,16,6,3,21,30,3,22,34,17,35,4,11,4,77,13,1,4,2
"DCAF4",804,1238,913,1223,884,566,1342,852,970,954,1969,1811,1094,537,632,1376,871,675,1112,699
"HOXD-AS2",20,111,80,39,54,69,50,35,10,61,69,13,2,17,51,48,14,88,23,11
"AC006277.1",9,35,21,19,26,17,36,11,32,21,55,65,9,23,29,29,19,16,26,19
"AC125807.1",17,20,20,9,5,8,27,10,7,5,11,9,6,13,10,5,4,3,4,13
"ZNF584",666,713,466,611,543,577,804,434,483,748,961,329,720,271,579,663,474,335,614,468
"THAP12P7",33,18,17,22,21,13,20,3,6,25,14,7,7,9,21,17,10,8,39,8
"KRT17P2",28,24,6,4,6,13,13,12,7,14,2,9,0,2,2,32,1,1,1,1
"TCTN2",1473,1926,945,1656,1333,1079,1369,906,1252,2348,2179,504,868,728,1001,649,1218,1145,1706,1637
"IGSF8",9921,5577,1712,1865,1382,3529,5408,2564,4263,2796,6085,3129,3739,3921,3068,2942,3767,1438,2774,5735
"PHF14",4423,4741,3432,4047,3780,4062,4935,2563,2456,4162,5150,1904,4767,2883,2823,3878,3798,3025,2870,3549
"AC012184.3",65,31,43,33,27,42,28,21,25,46,29,9,7,10,11,82,19,24,35,10
"FAM8A1",6131,6209,5881,4942,7619,5210,4277,3317,3515,6440,6940,2187,6279,3041,2612,1496,2947,6213,9298,4243
"TERF2",2311,2108,1864,2450,2446,2292,2747,1438,1534,2623,2686,1096,1224,874,1705,2910,1749,2262,3681,1118
"AC010359.2",14,12,20,5,12,9,19,3,12,10,37,10,15,8,7,34,6,6,14,4
"LONRF2",2500,2121,1258,1049,1579,1165,5563,1028,942,2117,3740,131,397,122,795,128,1945,6599,1046,2147
"RAI1",4150,4219,1922,1892,1664,3173,4406,2433,2862,2572,3733,1826,2795,1179,2663,3499,3578,1427,1817,2270
"DCT",172,210,232,105,157,86,213,48,77,191,3,4,2,9,4,3,25,4,1,1
"UQCRB",7213,8298,8614,8165,8655,7290,10308,5871,4361,7944,8334,3987,11376,6130,6457,10462,5801,10005,9379,4424
"SPIB",6,54,19,71,19,32,122,18,97,88,2,58,1,8,1052,384,24,1,9,6
"ZNF74",917,1461,804,815,582,796,1551,654,948,838,1014,826,1097,682,907,1073,655,274,570,601
"LINC02028",22,58,30,17,40,9,12,21,34,19,84,12,30,35,30,18,6,86,81,34
"CARMN",2711,8188,6032,4673,8088,9262,3549,8349,2990,13085,1016,84,141,97,297,220,438,180,146,75
"GPR37L1",11,41,24,18,26,21,20,15,23,20,21,44,5,21,19,31,173,63,19,15
"UGT8",571,1032,1233,1429,1188,1139,1227,702,574,485,57,11,1,82,172,64,30,721,146,66
"DUSP26",8,42,15,16,6,19,29,94,21,29,3,1,0,3,35,10,15,6,1,2
"TSC22D1",28017,21197,24157,24560,19264,33397,24508,21129,21303,21018,14439,7312,14273,8150,11410,4256,14138,14096,22210,10510
"ARMC1",2874,2904,3330,3264,4014,3006,2712,2035,1924,3348,3589,1672,4768,1538,2097,6215,2097,8958,6699,2382
"H2BC4",937,66,41,53,123,42,129,24,47,64,869,884,274,55,551,314,219,754,194,537
"FAM110D",429,370,332,716,789,1425,421,659,171,1186,98,58,118,376,235,95,313,20,43,37
"ST13P5",77,74,55,58,31,25,57,18,17,47,35,19,48,28,18,81,25,38,48,21
"AP000437.1",14,14,8,15,13,9,33,14,4,17,33,4,2,5,6,9,8,4,2,20
"CCDC58",657,674,623,789,847,743,803,373,480,698,1338,418,638,847,624,1037,592,1373,1622,553
"NDUFA12",1750,1537,1444,2137,1993,1633,2208,1050,1047,1531,3207,1172,2916,1372,1623,1884,2396,3707,4547,1559
"R3HDM4",4635,3034,1783,2753,3040,3620,4682,2579,2738,2719,6298,2070,3105,2993,4729,4964,3913,3976,4337,2766
"RNF34",1837,2123,1757,2336,1853,1807,2527,1120,1440,1639,3556,1751,2030,1232,2040,2118,2443,3445,4092,1748
"ANKRD55",6,13,11,13,6,13,14,10,4,11,14,5,3,1,91,18,16,1,5,6
"KCNMA1",8011,8075,4339,4684,6182,2510,5748,4011,2726,6728,9312,304,2508,206,1968,794,616,550,594,2914
"FBXO33",1187,1530,1751,1806,2027,1810,1405,773,834,2103,1272,855,1601,366,640,1041,996,1437,1087,505
"ACE2",69,59,58,61,98,83,44,30,25,38,4,163,87,3,14,45,3,1,3,3
"FITM1",14,29,10,11,8,25,20,16,16,15,9,8,1,5,17,11,24,7,4,4
"AC073365.1",5,10,9,18,20,11,24,1,0,25,2,0,0,17,2,0,2,14,0,0
"LINC01230",25,56,246,89,505,29,11,61,29,307,0,3,9,40,14,2,15,0,0,0
"EEF2K",4852,7237,7230,7980,6384,6215,5136,6059,3604,6217,6915,1915,5641,2053,3184,5755,2708,1887,6182,5005
"KANSL2",1891,2087,1547,1853,2095,1523,2275,1250,1480,2121,2522,1267,1079,717,1747,2268,2074,2091,2984,1417
"EDAR",160,216,78,30,38,86,310,29,191,141,3,30,1,46,66,34,4,0,4,19
"ALG10B",1324,1674,1892,1435,1640,1258,1283,551,695,1246,1497,354,898,419,777,734,1192,2745,2995,1066
"ME1",24547,494,2430,2178,6393,1024,1878,724,315,2327,1042,1384,431,992,490,1267,442,4560,22362,123
"ELANE",9,7,10,20,24,90,40,16,6,12,1,0,0,6,2,0,5,0,0,0
"IL15RA",582,779,844,1679,1229,1776,909,893,350,911,666,1364,216,291,1348,2141,543,359,294,145
"ELAPOR2",2683,1530,2684,3378,3213,1802,1045,1006,931,2144,2464,89,2030,1641,1523,1349,1675,1659,6801,1320
"GTF3C6",3169,1576,1490,2532,2204,2070,2893,1301,1343,1792,3883,1813,2783,2613,2373,2591,2151,2821,5988,1808
"GAMT",2006,1615,563,807,533,922,1471,685,1403,913,3931,157,567,1458,1338,514,1897,504,325,1747
"KTI12",146,242,158,278,230,149,249,114,135,234,299,220,125,75,226,272,189,249,200,156
"CISH",4789,1048,784,1781,748,951,2629,719,1490,1258,6220,2730,1096,2410,4605,1779,2708,4392,2144,3079
"PSMD4",7604,6752,5253,6282,4581,6355,8408,4848,5048,6800,13347,6100,12715,8450,8341,15590,7764,4730,6446,10077
"TTLL10-AS1",7,2,11,32,23,32,12,19,3,11,2,1,2,6,1,8,6,0,0,1
"FAM96AP2",29,36,24,31,60,24,31,20,9,35,7,6,4,11,1,9,2,13,9,6
"PSAT1",574,1070,874,936,1248,417,1276,276,481,578,54,2486,35,635,283,4387,126,101,83,79
"ANXA7",10312,8116,7312,9765,10796,7473,8669,5034,5359,9133,13056,6778,9469,4081,7667,8142,5946,10878,44322,7615
"SLC2A4RG",3934,3421,2112,2143,1602,2560,3102,1867,2199,2699,3421,3770,4686,2499,3519,5155,4514,1924,2818,1951
"FGFR4",1293,1699,195,309,108,61,1943,358,1138,449,447,156,1643,49,1156,76,376,233,1360,117
"AL359881.1",10,23,20,15,18,18,13,10,8,21,7,4,2,10,4,5,2,0,20,10
"APOM",111,166,132,116,153,143,152,63,122,174,210,86,166,73,125,159,72,100,115,104
"GNL2",5137,4224,3390,4282,3996,5159,5297,3336,2719,4637,6306,3133,3712,3047,3188,8019,3721,3408,3553,3403
"CEP68",3381,6343,5873,5627,5967,4728,4685,3064,3416,7233,2611,674,1719,1827,2027,2308,1699,2170,3205,1776
"CARMIL3",92,125,57,77,57,79,118,76,64,93,69,38,16,79,104,140,36,6,44,142
"MARCO",377,58,176,587,1650,1559,452,776,192,427,5,1316,0,122,76,4012,170,5,4,42
"ADAM17",3894,2679,2247,2821,3785,3454,3656,1821,1541,3256,2549,3071,1813,1345,1412,7019,1546,2002,4924,1694
"HOXA3",200,919,676,544,417,499,438,308,496,401,59,70,345,42,127,106,112,110,99,534
"CCNE2",117,105,89,107,100,82,183,123,59,125,370,205,301,70,137,647,165,987,1066,128
"APOA1-AS",16,22,9,11,21,8,29,8,7,20,36,5,2,6,12,8,6,11,0,25
"KDM2B",1715,1988,1305,1606,1353,1811,2359,1387,1246,1907,1999,1997,947,583,2029,2739,1256,1392,1361,1433
"FGD6",2957,1718,2214,1987,2245,1407,2883,1083,1269,1672,4360,1058,1501,1414,2802,3822,4089,1989,6820,2664
"ZNF284",133,233,288,294,268,140,271,85,141,128,570,181,136,116,190,118,143,301,382,190
"METTL14",2623,3321,2740,3069,2956,2506,2743,1814,1803,3355,3937,931,1369,928,2375,2341,2054,3391,2776,2328
"GRIA2",75,137,287,294,247,186,96,101,63,295,45837,26,2,0,9,14,184,7571,3,1
"COL9A2",1440,2871,609,395,505,808,1321,1449,1544,996,366,293,97,197,610,1371,533,149,160,2430
"GVINP1",238,436,722,1666,880,452,726,418,284,607,196,419,108,217,2800,425,122,84,192,53
"SRGN",2939,2183,3592,8669,9713,10549,4608,3327,1369,4563,2483,6861,1590,2876,13241,8503,2988,2257,1985,1311
"PLAC8L1",13,46,34,23,47,24,19,23,17,15,24,7,3,2,6,81,13,8,21,3
"PCNP",7938,11304,10487,10946,13271,10074,9973,5341,6424,12357,8958,7465,6524,5306,6500,8854,6339,18940,15749,5949
"ZC3H14",4896,4525,3987,4488,4954,4268,4692,3154,2976,5710,6111,2845,4124,2148,2899,3374,3237,3281,3939,2885
"AC107294.2",88,253,183,286,229,89,379,113,136,120,177,48,62,51,95,57,139,75,85,29
"NDUFAF1",2449,945,1009,1196,1038,953,1231,621,751,1058,2751,385,1303,623,1099,1264,1175,1167,2485,1225
"ADAMTS8",1001,254,83,245,235,260,1969,328,90,192,370,128,11,73,148,23,69,0,0,41
"CEP104",3751,3624,3372,3250,3289,3374,3184,2257,2162,3651,4662,1566,2640,1617,2059,4099,1929,1688,2556,2095
"COA1",2949,2570,2309,2309,2660,1854,2525,1372,1602,2901,3712,1386,4976,1450,1897,3962,1798,2327,3298,1329
"AC005225.4",59,90,302,86,292,67,90,84,79,163,77,19,8,31,23,10,103,15,33,21
"CHROMR",631,1025,1402,1297,1429,933,963,708,561,1162,1130,649,141,136,440,372,729,958,758,364
"AC009275.1",21,34,16,51,61,27,39,4,11,29,25,47,46,33,17,24,7,34,95,10
"BBIP1",810,968,1211,1092,1509,1029,847,652,547,1237,1047,273,420,413,555,483,544,889,642,446
"JMJD4",502,423,224,327,197,404,590,350,399,384,475,284,483,348,483,983,344,201,232,444
"AL109811.1",23,21,27,17,26,25,16,29,15,18,13,4,5,0,3,12,4,9,0,8
"PAK6",699,1018,450,575,317,450,581,384,1043,799,1523,307,968,472,198,2415,888,160,2764,744
"ZNF677",776,1583,1612,1479,1815,1381,916,918,938,1705,196,607,133,169,337,161,705,299,168,155
"ST13P7",15,14,24,12,4,14,16,6,19,15,5,4,12,21,4,15,4,7,12,10
"NCF1",65,75,40,131,158,114,290,38,69,84,123,349,72,23,674,415,88,7,41,36
"S100A14",5642,3041,1311,1641,753,2410,6338,2204,2422,2448,9074,5336,51785,5648,12127,50942,9979,8662,15036,4033
"POLG2",515,905,790,672,800,671,853,424,478,766,1133,320,495,284,430,656,461,2127,852,497
"KCTD7",1022,2268,1515,1569,1789,1148,1994,918,944,1678,1430,404,649,224,1059,729,808,940,1727,637
"ZFP69B",158,217,121,166,140,101,270,111,109,106,213,98,235,50,115,143,146,128,218,186
"SDK1-AS1",4,4,7,10,34,9,10,8,2,21,9,3,0,3,4,20,2,3,1,0
"SERP2",258,311,202,257,255,274,319,188,236,326,287,14,56,21,158,15,140,263,227,219
"AC245140.2",107,53,27,48,21,100,43,63,32,46,53,37,12,38,37,100,44,7,11,17
"MUL1",3559,2822,1879,2595,2427,2533,3639,1881,1937,3408,3489,1761,2332,1558,2178,4229,2593,1764,1681,1905
"RNF213",13945,18728,13505,28631,18588,13267,19641,10823,7329,16039,37722,30074,6456,5252,27270,37875,10605,12692,85310,11524
"AC093928.1",19,10,7,9,17,20,13,4,5,21,15,6,1,8,5,10,11,0,2,17
"PCED1B-AS1",184,195,200,366,253,208,596,178,170,196,229,398,96,105,1504,499,154,2006,150,83
"PTCD1",133,208,151,248,144,147,195,116,104,230,165,95,128,56,93,182,109,103,125,93
"ZRSR2",1064,1087,727,994,806,1135,1151,758,727,1310,1653,963,1074,764,1278,1202,945,418,833,1002
"TMOD4",33,59,80,57,45,37,81,18,28,58,78,14,19,34,26,32,35,5,15,39
"SOX5",249,601,1475,838,1349,441,244,463,199,960,124,102,42,134,247,35,260,496,68,45
"AC139795.1",106,185,127,121,181,85,106,77,105,136,153,19,19,17,38,34,34,19,16,56
"AC188617.1",8,59,13,37,11,25,18,23,12,15,4,0,7,8,4,10,0,4,1,21
"AC048382.5",20,23,28,39,38,21,22,17,23,41,9,2,8,10,8,11,7,5,6,6
"DERL1",6209,4891,6410,6261,8189,5390,5960,4509,2972,6337,6301,2994,11573,4037,5594,8013,5009,11938,11780,4345
"CBX1",6339,6795,4315,5486,3873,4938,7880,3351,4109,6286,7381,4934,3194,3033,4850,5419,5032,21336,10945,5231
"LINC00265",328,433,303,313,463,248,432,196,182,384,532,214,594,160,308,318,235,283,497,269
"THUMPD1",8857,8955,7146,7838,7775,5520,7468,5343,4502,8001,9398,2117,3338,2271,5029,3759,4838,9531,9479,7212
"DVL3",6014,7617,5442,5811,7402,5854,8167,4194,4399,6582,8071,5738,5486,4304,4792,6888,7792,7330,9961,4290
"PADI4",27,2,3,3,25,3,30,35,0,3,1,4,5,2,11,2,3,0,1,2
"GSTM2",824,1873,2261,1000,1048,1353,1269,943,577,1988,1945,27,30,370,285,100,265,283,558,490
"YWHAB",28323,21771,19988,31128,37713,23752,31930,14858,12972,25095,37244,21351,35830,16614,25827,25938,25090,49927,104554,22210
"AC104461.1",37,28,6,5,16,6,7,12,28,9,20,2,9,4,3,3,5,3,14,15
"TENT4A",2150,2740,2726,2551,3221,2669,2947,1580,1477,3275,2799,1278,2343,931,1310,2968,1103,1465,2270,885
"GDPD3",48,215,141,128,96,201,94,186,132,291,134,90,1479,240,120,493,238,221,141,42
"ZNF780A",1055,2026,1566,1560,1216,836,1695,706,939,955,1862,610,1405,215,857,729,792,1869,2391,1203
"AL163051.1",43,24,7,19,19,23,24,19,21,14,56,34,25,18,21,53,17,20,13,13
"RSF1",7313,7388,6004,6880,6615,6145,6129,3595,3647,6943,6628,3143,32557,2756,4088,3723,3553,7003,28675,5020
"PLTP",3858,4660,4301,7804,13992,15190,7885,4123,2069,9061,1599,12365,2179,1621,3986,5791,3124,2006,1345,1154
"KCNJ10",11,22,11,25,23,34,25,19,25,22,41,101,3,8,823,328,21,14,25,12
"CSAD",1218,2493,2653,1810,1850,1753,2002,1570,978,2733,4735,314,336,1925,898,1228,1190,406,846,809
"AC079921.2",6,13,30,31,32,16,23,9,8,26,78,11,7,4,17,28,23,8,4,24
"PNCK",44,79,28,16,30,22,27,51,33,26,60,29,32,13,81,278,120,11,55,37
"PLAAT1",47,78,79,89,105,92,109,67,66,48,61,243,0,6,43,329,7,93,672,193
"SCNN1B",1254,803,1085,790,818,1661,1224,1184,1017,1613,403,1507,2119,402,190,3587,454,175,5095,13
"MASP1",123,191,229,820,850,264,242,174,68,361,2,21,4,42,19,23,26,7,11,20
"CRYM-AS1",20,17,12,28,14,18,20,9,8,11,41,7,5,1,9,17,1,22,19,21
"POFUT2",1460,2052,1175,1427,1252,2046,1954,1392,1042,1849,1994,1065,1317,498,996,992,1132,438,830,912
"PPP1R12A",8170,9284,8122,9085,12106,7416,7670,4167,3827,10789,6087,2260,2932,2693,4102,4617,5175,10734,8428,3610
"GUSB",73244,5337,2974,4446,4594,4095,12743,3610,4473,5731,9457,2444,13623,5836,5585,5104,4318,2486,11265,10532
"ATP8B2",2634,4234,2457,4746,4586,5803,4768,2450,1888,6440,2705,937,4784,775,4738,1058,2727,1708,1212,1478
"IL16",707,973,1286,2075,2074,1986,2068,872,638,1451,1044,748,774,464,5327,1097,755,490,526,508
"DOP1A",2678,3682,3676,3381,3791,2469,2607,1794,1623,3282,2429,1180,618,839,1159,1116,642,1203,3938,1071
"SEPTIN4",917,1593,1518,2516,1430,1733,1343,1207,805,1948,1119,440,309,632,829,159,690,331,259,255
"SF3A1",12689,14259,10676,11361,10468,10569,13601,8094,9935,14141,11204,4664,9402,7082,10420,11795,5885,6070,9457,8361
"CRMP1",907,1252,972,1102,1409,1267,2191,599,611,1656,1098,372,209,577,517,564,1002,544,724,736
"ALDH3B1",982,663,606,834,875,668,1135,524,475,705,495,949,7370,228,929,935,661,367,340,387
"CSPG4P10",103,173,127,47,62,92,228,119,88,111,94,26,29,75,24,517,79,23,73,38
"MORC4",3506,2194,2571,2503,3764,2050,2653,1451,1163,2920,5697,2186,6170,1448,1246,2544,1376,1478,5860,943
"DSC3",3930,6542,7556,5905,8247,3190,4049,3543,4052,6067,326,620,2,1930,455,130163,272,53,360,914
"FASN",276720,38223,29139,15332,34257,12364,112070,31859,19109,24092,61988,24068,59505,13858,28378,27216,24026,24913,30811,15859
"RNU6-529P",15,15,20,28,20,40,12,14,9,14,10,4,3,8,9,4,9,3,11,5
"COA4",2219,1988,1217,1804,1453,1850,2787,1316,1375,1576,2838,1863,1791,1589,2011,3839,1834,2305,3266,1710
"C9orf106",17,17,11,5,27,30,21,16,12,30,83,2,8,19,4,23,77,10,54,14
"ZNF784",381,599,318,317,293,485,467,402,403,539,651,344,217,125,359,310,369,325,234,285
"XPNPEP2",156,104,108,694,784,500,275,323,12,228,5,19,59,424,219,28,145,3,12,19
"LINC02062",31,51,48,41,59,41,43,36,19,35,79,21,16,17,30,21,24,84,16,15
"ZNRF1",2081,945,993,1263,1241,1183,1585,716,786,1076,986,1545,1270,688,912,1723,1552,2414,1251,497
"MAP2K2",5331,5492,2701,3651,2407,5484,6411,3622,3851,3835,5462,7548,5582,4521,5949,4457,4754,1102,1718,2791
"RN7SKP23",46,42,45,43,67,57,29,39,28,75,79,5,2,24,11,13,19,24,26,71
"AC005050.1",1,3,13,11,17,8,6,1,3,2,2,19,3,3,2,24,1,1,0,2
"DGAT1",1699,1615,3222,2576,3755,1711,1924,2127,1241,3241,2698,1149,6575,1508,1559,3365,2750,3054,3382,1222
"FNTA",2677,3696,3546,4082,4117,2312,3731,1860,2004,3389,3960,1793,5211,1577,2233,6890,2205,7835,4070,1929
"AC015712.6",303,661,692,539,230,1425,533,690,380,676,39,21,10,25,35,86,76,113,6,23
"RPS13P2",26,46,58,43,50,33,28,16,28,36,15,20,18,169,11,27,8,127,90,30
"ARHGAP35",13671,17136,12151,12777,12238,10031,14224,11209,10682,15038,20692,8502,14858,4529,8813,7061,5641,10429,12094,13985
"IGLV3-27",40,49,62,156,40,126,437,62,20,173,1,22,4,35,19665,106,76,11,33,0
"RPL23AP53",96,139,85,127,150,149,149,80,63,124,84,20,69,13,29,50,53,94,83,74
"EBLN3P",6385,7322,6653,5634,7002,4794,5388,3480,3427,6083,8928,2567,7994,4117,5265,3587,3230,6489,5797,3943
"SPPL2A",6043,4606,5169,5661,7231,6046,4936,2771,2921,5418,7322,3056,4257,2656,4887,8475,4646,14114,11534,4535
"RAPGEF3",1649,3517,2557,3584,2285,5807,1661,3430,1361,3326,1112,264,2743,700,995,344,948,186,309,365
"IER5",2195,4530,2293,2887,3382,5476,3868,2549,2579,3348,1938,2840,2471,1426,2046,9623,1572,1148,1679,1268
"RPL21P37",11,16,16,7,17,14,19,2,11,25,2,7,12,30,10,9,6,4,8,2
"CPSF4",1222,1543,1075,1311,1102,1568,1843,1016,1088,1504,1077,1815,1442,842,1199,2458,886,571,1068,715
"POLH-AS1",13,19,30,30,43,20,31,13,21,10,58,26,71,11,27,19,92,91,69,28
"ZNF330",2622,2498,2184,2446,2430,2895,3036,1776,1644,2835,2388,921,1952,1186,1473,1715,1664,2110,1515,1416
"AP001107.5",80,97,50,84,112,135,41,163,18,201,29,4,5,8,6,3,38,11,14,19
"IGLV1-47",336,626,533,967,365,1050,2120,321,282,891,52,1273,6,2394,9880,2287,182,664,519,33
"SUSD6",10991,8942,6512,8636,8837,7832,10774,5715,6423,9842,9442,5285,6771,4119,8810,18568,6579,4165,5057,5942
"AP2M1",16675,15999,12510,18292,16468,17896,26433,10697,11527,17166,19428,15445,22504,12601,17362,17016,22290,21862,29630,11609
"FMO2",5262,7894,10839,8993,15237,12240,4985,6313,6839,9298,494,3374,103,1022,3393,498,787,35,318,181
"LYPD6",2816,1857,1081,1389,2049,1276,1103,649,1149,2065,2363,219,1528,7538,3783,31,398,126,1872,1962
"CENPU",728,309,437,192,228,280,988,216,200,301,1750,1929,2002,404,683,5186,1446,5853,4559,631
"ARMCX6",1297,1328,674,906,743,888,1243,594,724,774,1288,726,1087,950,801,604,1014,449,736,656
"ERICH6-AS1",105,98,90,89,106,113,77,39,76,87,164,44,8,35,67,41,146,70,59,67
"IFT80",672,878,877,874,1106,861,871,538,437,850,874,316,251,351,511,1219,549,868,1326,592
"YIPF5",4567,4176,4034,4760,5523,4143,5209,2189,2379,4204,6745,2222,10279,2405,2993,3477,3642,6708,8935,3176
"WNK2",2385,7625,3109,2906,3538,5421,4628,2697,2366,1932,1469,2329,2921,933,649,1311,602,81,372,1348
"NKX6-1",17,27,6,14,16,24,88,4,4,67,6,48,9,19,80,28,63,35,37,29
"AL731569.1",28,77,47,51,48,21,77,33,39,50,205,52,29,31,46,70,61,24,51,47
"TANK",4151,5944,10448,8940,8649,8960,5982,5114,4367,5760,3536,4432,3237,1982,3104,6470,2066,4144,5109,2150
"AL391121.1",176,210,71,58,66,137,126,99,66,93,215,32,145,96,190,57,125,15,23,141
"VPS33B-DT",8,26,14,14,8,6,7,20,13,13,12,2,5,5,11,28,13,17,11,4
"AC021148.1",18,20,20,14,22,12,17,16,14,26,14,3,4,3,15,26,4,7,9,8
"CSPP1",1770,1756,1403,1533,1724,1731,1415,1272,1180,1967,1809,386,859,637,1124,1626,832,1296,1659,1062
"KLC1",1049,2018,1483,1213,1721,1438,1806,1196,771,1548,1142,915,905,504,782,1650,750,380,372,661
"ZNF767P",819,1304,892,835,990,890,993,764,889,1062,1260,365,206,431,612,1072,358,277,589,558
