"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g38",277685,139302,384518,640129,107856,84611,63709,287735,74506,323940,817270,681423,235365,645696,425833,889314,1069436,263948,836141,542916
"g39",156598,175708,172260,242692,98370,379791,209663,177224,211713,139399,110536,580229,363832,454133,367326,808099,397000,437435,263093,422997
"g40",365617,377637,445674,1657016,52767,42146,171810,811461,472290,52633,22445,247851,634483,24788,1259183,3217643,399,652659,53644,809830
"g41",416659,1092667,269969,501374,986422,499587,156139,405538,495282,607545,832007,604751,478384,473654,931671,866981,618768,377358,393887,574758
"g42",88810,65802,127542,202142,11232,18010,44236,71079,79777,17084,492400,666174,222309,139301,187538,376705,850209,230282,521945,214905
"g43",184072,350134,330193,272694,236782,596839,280074,289500,261526,293051,511749,1078974,1218398,586963,604563,462001,585215,470497,323907,527541
"g44",3178,2699,2915,1458,20556,18634,12501,3057,2276,692,1009,24748,478,3181,16893,18705,6731,312,8505,768
"g45",44454,9852,29567,15005,18398,55215,64391,24721,21568,14266,87916,15413,13843,12437,14058,25196,6904,30541,16263,14088
"g46",103433,427,13146,12971,36333,11789,225,77819,81859,16045,1046,11300,63403,1713,264992,17285,1778,2005,12760,129302
"g47",7149,4081,7458,4327,2961,7118,3228,3219,6454,5285,20771,48392,11827,2944,9045,4760,9167,8127,1460,5410
"g48",251718,199840,224721,449510,145781,306924,265499,416557,238447,271928,1155979,1298201,716053,634260,516472,1014759,835789,1554692,1455533,1150038
"g49",480846,413674,389523,261070,503791,480645,268532,380778,424019,182339,233616,672633,373291,210846,405707,295939,357298,232751,350613,161084
"g50",99231,151707,61573,126648,340873,84072,77809,191335,202858,93886,153671,176801,66964,62970,89647,164384,196624,170447,82472,67108
"g51",947659,544447,374340,927527,504797,1787890,507155,1299964,692169,543745,758438,532052,806929,993242,740077,994889,1513144,1681363,654144,1109176
"g52",176576,98538,227616,370240,168437,489837,219460,454429,109239,122270,434984,565347,471437,791519,233764,621287,1366546,237843,444912,831929
"g53",2122930,521,3860,697518,256094,28614,598759,455010,1053387,64587,22942,434436,270293,5,63119,25673,2036447,252980,20906,688013
"g54",3746,516,0,42,905,36496,9,19,2817,2693,31299,19585,32507,0,5566,6361,515,1326,26189,17
"g55",1779,2293,18687,126247,102750,684,9106,5776,30922,33778,89055,180363,110063,222400,74355,61594,96284,12119,260618,47948
"g56",270872,106468,140908,161222,231395,111387,964820,160993,434350,276675,1469850,1039606,664129,1354664,209721,361393,251169,1272291,441678,485283
"g57",121266,14709,45360,56467,103675,276297,60112,584194,5102,171251,225034,423435,114083,95828,232672,257582,20553,170645,237864,29153
"g58",1060497,1248962,525649,728998,581583,734305,712877,562871,795310,202059,447867,939266,538706,408654,424327,1318615,862676,1496836,581979,177561
"g59",41805,114073,199087,150094,416530,283173,290606,156638,56324,73314,82047,16930,12562,105395,109928,1790334,409608,943874,1633,250477
"g60",470,226,14151,3475,622,3188,205,13904,2833,6767,596,3911,12224,7794,9332,19118,10278,2528,5463,1927
"g61",2868,63550,202094,21615,154352,180959,4841,88718,8172,53684,37502,46334,110553,32003,0,170389,26744,133132,27370,17201
"g62",723492,354103,251436,208419,366079,1253173,101123,529820,659202,45502,367030,1084083,2429312,930645,255507,1456874,835014,42859,2329955,219264
"g63",409517,212193,49200,451862,224957,142325,327011,487631,213839,197052,98243,510217,170788,176739,413512,700855,181274,813635,638580,250103
"g64",41833,35072,811,63419,199855,163927,15490,87622,131505,41003,218697,24638,492505,17526,9091,211997,103285,139768,75930,311498
"g65",1372161,1286219,542266,1953331,1456730,632056,1479256,1910971,1888098,288726,478376,1045994,1059024,928091,363009,1004097,2229221,440254,821361,1132924
"g66",122578,204715,169203,510717,369684,611819,389467,334182,393891,310124,163371,455210,255489,349838,109050,528664,507094,435117,216795,149089
"g67",1028167,371938,737708,790497,590002,575384,1148813,1994661,505606,185909,470813,867109,836167,654471,251972,1461762,751576,881875,721461,452468
"g68",1083000,503126,661078,1018063,889137,874818,849305,1521657,872512,514371,1317079,1053427,746862,1410838,812104,1628876,1780163,1859243,821548,1063712
"g69",78209,63647,88880,244073,153297,245171,175377,275681,133151,78430,316665,227673,312972,149374,78949,193480,271904,223566,182766,148917
"g70",559774,197223,767571,812529,615455,848711,698054,891734,498945,600846,763243,1128949,716843,1050104,541754,1166077,1519060,1744286,1368697,400772
"g71",566709,1247255,680325,980267,466208,1185658,256706,887439,417700,246639,2055550,2182732,861860,1283254,1459650,819204,1370579,464072,1192409,711290
"g72",51692,158697,46155,103668,144067,38566,125158,152777,199966,139450,69631,80666,114762,87129,64371,5506,24039,49434,22976,19465
"g73",391,9264,5605,13726,281,16519,1407,954,4461,343,7420,7412,331,13786,120,2619,5770,1845,1046,8592
"g74",14965,15146,8002,41915,3075,7743,22117,52563,24300,3032,22563,36754,4266,70137,113601,180829,38782,39475,20580,58777
"g75",149518,211681,477213,422462,403332,463430,360161,442694,280758,270064,642509,245180,495700,88853,306941,203520,500391,704585,198070,244935
"g76",513501,383255,280516,413369,315613,830098,415405,574597,117497,409562,357286,750122,66220,441171,232020,550865,410886,348522,511630,732644
"g77",5356,6387,5067,20482,25266,50280,8224,4304,7720,15165,14608,530,13185,6852,2759,3373,20696,534,7399,13586
"g78",431901,471140,888018,414074,433617,1011639,719101,1044327,366068,521733,890099,1065283,1308065,557448,1506885,816476,836514,421310,561231,855079
"g79",2853,5798,10399,89928,953,57797,2485,85157,39499,506,61630,120079,451,860,21556,62722,26383,105377,2124,3765
"g80",389563,166956,206060,281180,336675,308242,481412,471110,206157,191454,288218,354318,123701,188277,241188,223980,286518,429931,359527,283595
"g81",50559,18847,59032,85232,20698,65220,33389,93835,41451,90182,25292,54333,20668,27116,55141,27686,70398,19709,11027,114642
"g82",1054000,522266,1045078,405569,500337,911922,1454366,879769,217227,407891,3197601,3458442,1649877,2399239,2287728,2458773,2243041,823739,4455516,765828
"g83",426359,122861,291591,340424,411569,352471,377890,521603,351912,511110,187076,160299,374962,229147,597294,577739,444037,90487,211932,497694
"g84",6218,3123,8866,4074,20215,13990,3246,11798,13697,3360,6099,6799,13711,6138,3819,6409,7862,7831,10268,8000
"g85",184255,146596,122308,318672,163654,233760,174020,337557,349499,130470,401544,601233,283739,285885,333541,756165,222903,219208,108085,244013
"g86",106819,217125,169840,235601,103635,159389,194234,122268,123530,157834,623493,220643,213671,193613,113365,337687,290871,130903,153424,159598
"g87",605548,526253,70167,241818,113622,376567,376402,59859,508343,185427,751545,384665,60023,115890,119800,302343,441948,31040,80416,231248
"g88",240330,94716,130929,185859,289695,187224,135609,150730,120401,88418,269717,250603,256272,268698,419258,473787,287833,374906,162532,216020
"g89",2143827,713229,1972068,1435412,1097139,1201583,2046211,2788625,1421276,1515583,2047831,906221,3539202,3471004,2084883,970148,3264087,1291332,1203912,1651024
"g90",225181,233915,216783,330038,114926,814201,124274,298345,353274,78997,780726,280910,59858,574027,661692,654703,1536203,1095645,205832,460469
"g91",676347,394125,372575,842986,1145683,906720,241524,1587826,382156,315946,1196008,1333267,634286,910045,725471,966311,1049608,765162,441454,645110
"g92",213180,730409,305100,507584,1010076,607519,363355,1162274,800038,266744,1091006,1073735,905740,1166085,1219262,338314,1899602,1037108,849662,451248
"g93",44415,78517,215740,99638,19831,124017,325107,91886,146786,58338,180962,45751,113999,78804,79014,158621,40209,136914,102004,126679
"g94",85800,40950,60396,63830,65340,113719,74151,170009,63386,97778,124053,261903,100198,53296,41591,281608,154767,215031,109604,88818
"g95",1472639,433359,733536,1975564,1170645,793873,651759,1204449,511654,612272,1219570,816197,1101767,681614,740159,730626,828910,1008455,897079,598334
"g96",677688,716842,287086,1447118,745541,396873,772177,582979,1592906,462918,460649,633394,604564,533541,659603,723080,680110,188556,742297,392887
"g97",116862,77553,125990,68989,127794,252133,202949,47324,175967,49467,86080,124518,83715,61582,131229,50690,91702,130580,79953,75075
"g98",1456646,1246145,407357,288551,9016,1576769,201180,576343,366764,561679,1148943,765431,456974,161349,2488144,1118460,441900,573081,406724,387519
"g99",261287,139930,231522,229034,267894,144785,255234,479743,197890,168674,168596,315480,255244,167908,371015,416617,411979,182803,201451,392552
"g100",710934,1662885,782896,1626468,1572320,993784,1603385,1406288,1962833,887639,2230539,1159259,1309923,800132,2054410,2054421,2298742,1964362,2155859,1914894
"g101",375722,749362,627506,796528,379910,1545332,702037,1447927,881587,550653,733801,895253,335825,810472,885638,1035975,783808,653880,600768,520144
"g102",3219435,4821223,3265276,3014046,2744497,9851645,1057506,2418776,3056916,974583,5305698,3642529,4859653,1822557,2197528,2496390,3716389,3754810,5340671,1845004
"g103",33785,52467,32236,8283,19205,167689,38529,164246,36281,191173,105046,40146,92584,56419,162415,62526,78445,99802,17354,124396
"g104",2166022,493618,45418,399559,1289980,702044,595454,1129852,580922,1232222,103950,241604,619234,137421,668760,1430459,2005637,1492382,203335,587383
"g105",89988,31644,12976,259859,69182,159677,65967,12465,448767,2712,43870,148900,183441,144716,50315,40751,534111,417983,144438,106818
"g106",1606298,1237335,506378,1182984,1127559,1843073,1572778,2270319,1754866,765640,1720853,3004416,1767924,2069590,847071,1400397,1603660,1430303,1393662,1176390
"g107",9,36915,5483,0,1885,21430,0,0,37211,25048,1351,570,91627,3994,39340,353,198,8950,0,128572
"g108",354080,295891,76854,493023,134804,1024490,198334,587383,517900,167165,497977,611357,588216,452528,213046,414595,482113,362204,228220,450135
"g109",103477,105465,72508,250821,88863,187411,102898,140940,72532,45695,186820,89984,122191,120788,91092,111899,162939,128238,56151,42700
"g110",204800,235661,258063,554321,228722,465155,374817,503635,293379,155696,593347,360779,539843,295387,357333,799518,575501,320997,554523,394206
"g111",266291,242225,169749,408929,305126,300658,263692,274685,535980,253318,648145,198712,617051,335264,671248,515184,569572,403037,302628,249552
"g112",335062,377483,164698,318850,118768,339060,668439,471147,449928,405879,420575,294464,123972,315072,222790,448675,276668,412996,251633,348345
"g113",90614,33799,21726,41966,161706,11775,111659,197644,15868,14939,104156,129346,32523,249167,144060,142454,163960,50076,12909,19086
"g114",2598,3830,8066,17496,10327,7552,5085,14067,14023,13753,4981,19728,2240,9392,5373,7699,16671,3134,4587,4785
"g115",2138,199,1206,3356,3112,630,4747,2310,1699,3230,1171,32,989,1446,3818,6092,1431,2089,2096,580
"g116",4822,5939,3923,12138,2279,3441,14891,4133,10619,3673,3157,9033,12914,6125,4001,6758,9201,13082,11722,12194
"g117",1698,5862,4013,4523,1268,12608,9114,6585,3213,239,2527,3154,11801,2281,17360,3005,21360,6597,5747,26551
"g118",4993,9155,11862,12386,19572,4068,5042,13334,8635,3856,18724,34248,11036,7941,17620,40007,26533,6834,7026,31112
"g119",6004,71111,51385,59619,45948,161235,41631,118344,85302,36534,25147,43632,57156,14122,26875,44920,104320,14968,24086,18278
"g120",8683,10189,13635,15820,12851,16807,6823,24014,20823,23873,15829,28313,14306,4014,8713,12058,13651,17420,16750,9275
"g121",20098,12746,7622,4433,16323,17569,2350,1808,2532,1023,6594,4588,2151,1127,5437,2235,16760,3294,30272,20110
"g122",3366,3028,1106,3204,1482,1850,3722,1131,66,7413,3074,1150,8,2331,2013,18614,2730,77,0,1474
"g123",3983,4549,40,17430,1898,5292,1532,592,610,295,10049,18908,1267,6935,1523,15249,6051,12636,12384,262
"g124",1276,3314,3874,5351,4692,6731,1361,9644,10372,9182,6796,7484,1773,7914,1834,9384,22633,4178,3096,10354
"g125",13122,7586,6199,15604,9169,18649,5037,33384,17445,7902,23064,20249,20494,10987,14840,18340,9263,7127,16220,7164
"g126",10920,8664,4122,20603,2731,28662,23036,28951,14178,2004,23471,24473,33037,20349,10488,36523,4521,29309,3881,28492
"g127",1165,1632,2951,3681,4308,11275,7894,10367,6570,4283,8772,10420,2885,6291,3247,8657,11006,2655,1496,2370
"g128",2280,9906,13648,2450,3373,1956,11376,1144,6481,856,2690,12725,5319,1869,12215,10981,9301,2087,546,4706
"g129",9194,4127,2569,2549,5842,1589,5427,626,2837,698,1671,9895,5713,4262,3555,7719,1927,4027,1777,2518
"g130",7840,10132,4018,13605,11397,35449,15212,27777,19126,7008,39518,65023,15274,20668,9473,50707,27235,6767,12234,13275
"g131",6424,9336,13156,9463,8426,3442,7026,7764,6039,3408,3719,2648,2729,1802,6888,2590,8037,7682,1119,1614
"g132",3731,2032,2493,8511,2113,9009,494,2830,1999,520,1006,2133,1136,1943,12978,3032,1871,2384,827,1431
"g133",1330,2220,751,207,1369,4392,3706,2832,2850,2781,6041,2757,6468,5840,4207,3047,2174,2812,2064,3753
"g134",2931,5627,1713,1124,5405,4309,4643,5209,1829,4756,5040,13828,7534,3823,1861,3829,2176,866,9773,948
"g135",28,12612,2266,13022,4805,25870,63930,51970,1192,9693,131730,92,7842,48113,915,7760,1960,148,7,21141
"g136",9124,2558,3705,8832,3050,2464,3223,5132,1059,4272,2338,5903,3388,4644,7206,1696,12673,8196,5593,2911
"g137",11447,8707,7125,18603,5999,2216,3759,5891,5051,6446,7739,9470,18261,8678,2170,24689,11471,8354,607,3987
"g138",1970,3928,151,8332,5018,2518,1710,11050,8238,371,486,7397,2337,1718,8304,11610,5593,2094,270,6889
"g139",3082,6966,11603,12375,8792,13912,7280,12713,14734,7801,8098,10001,14395,10539,6825,16434,14374,14535,6391,4858
"g140",10067,5389,352,7424,6026,5613,8261,16360,13707,3541,8768,2456,25076,6223,11010,12151,17347,5711,8508,3776
"g141",31991,11760,20504,11454,5832,14716,38871,16411,28625,12809,22081,12331,9257,16419,3624,24816,25672,9746,17770,15227
"g142",6706,121648,17508,2253,1220,83242,4916,66346,41423,18317,17878,35086,13834,8586,13916,88970,84646,5337,56175,80240
"g143",2155,4186,3717,1712,1445,2369,4575,563,25545,755,3719,4863,8453,10583,2571,18707,1212,1510,7319,2971
"g144",3367,4802,4593,5026,6256,18073,6404,12117,5017,5968,34329,27440,4468,19025,15381,23931,48015,12894,10727,6861
"g145",11797,2899,13120,16684,19260,6964,29954,7841,5708,10931,28704,31723,8958,24077,12313,33235,6140,6019,42779,17117
"g146",31905,6794,18456,30067,7869,12985,8766,2041,27076,7314,8111,23846,121,1830,1673,23056,11654,9117,9354,50804
"g147",29519,29216,33340,18484,35490,15304,50771,11952,28640,8159,26111,35778,42900,25856,12082,30283,46860,36722,16426,12763
"g148",13306,29283,6137,52103,1031,34369,21513,42136,16999,1886,86582,45292,23240,32347,452,21510,45657,3413,5783,79650
"g149",3297,5723,34,510,1171,2540,192,1001,41,983,6214,7360,7559,8806,18363,1529,11562,97,3206,211
"g150",15722,7058,17744,34220,29228,21832,2353,61411,24981,13146,7313,13031,19594,9621,7599,13539,7265,23826,10244,11164
"g151",4484,1625,4345,6913,3342,9321,3465,3756,1419,2143,4443,9419,11145,3112,7779,4057,6705,4271,3623,2960
"g152",2468,1582,2385,13048,5993,7962,5166,5129,1672,2811,2568,5027,5444,1379,1680,2431,1712,3905,754,1569
"g153",2576,1181,2157,8298,740,8749,7000,9547,3276,3627,3232,2029,3740,965,3858,1628,7166,2316,3365,1651
"g154",30026,27342,13362,86959,5452,33767,22634,40140,27252,47270,45213,31328,30915,37248,10094,58793,20733,35717,15279,17817
"g155",732,1995,3933,5222,1960,1943,1247,3699,5971,2069,327,1701,4860,835,2900,5865,4651,1980,1895,3913
"g156",7041,3895,5237,17402,4858,13423,4612,26497,11939,11928,17783,36832,9277,11660,22075,22397,43323,42618,15740,17109
"g157",5047,4693,7250,14062,5397,5917,5066,6872,5782,4083,1179,8642,2330,1712,3181,7978,3245,10131,3292,1040
"g158",6567,21805,12159,4983,8659,14798,23170,6188,6812,3677,16155,10938,46305,6432,1122,29606,16797,24691,28965,7857
"g159",6426,330,6773,5368,51,4135,3899,3686,4305,834,4243,5678,14869,6886,1412,5379,3629,4794,10449,3341
"g160",19674,27288,16140,192518,66234,50883,36435,72894,33214,20065,54377,37378,82843,54772,21587,48119,54232,33004,101788,12995
"g161",8921,1128,10716,1805,2046,18440,2179,19535,6199,2048,1017,14431,3530,1124,5908,9633,3636,10583,5475,17598
"g162",4298,1226,1872,2110,754,14513,3133,6135,4945,2198,4904,3534,1185,927,837,5637,2472,6534,3155,1850
"g163",118,4205,1468,3042,4971,1870,18429,4576,942,2871,1031,4024,10327,7486,5289,1963,1345,6393,14949,14484
"g164",11574,3936,2245,15716,3292,2701,7758,11961,3328,4239,8679,4499,6476,5494,4349,5013,7069,8130,1073,6850
"g165",33388,16729,35943,47568,45003,11617,37288,51903,82577,21236,36717,24029,24973,19955,19059,33506,24485,27956,56563,36619
"g166",28714,8640,20867,86286,29098,28574,27309,58247,24192,14173,43151,93446,102263,53789,58180,93254,143619,46255,61993,50016
"g167",30454,14897,20850,55688,6517,28340,15997,41804,14293,14559,5925,47091,72003,14314,39688,137529,34298,43433,55204,29048
"g168",7108,5620,3531,2984,11362,7317,8206,2869,4312,6359,3522,9488,8104,5528,8346,12643,3903,12342,4671,7773
"g169",9550,7045,16200,30628,16988,26187,18222,12658,34683,16923,12193,36826,20463,31162,50935,53759,4204,23573,61579,45893
"g170",3741,8210,2343,18349,6736,12470,2396,15566,6998,24394,7176,13153,6300,6894,22257,10013,11974,7378,1435,4475
"g171",4997,2417,3401,6936,3351,2168,2639,6253,6285,3804,3768,15544,2384,998,2078,10482,5323,3465,8480,3236
"g172",7489,1577,2218,16084,8244,11328,8491,11140,6599,10205,12076,6455,12440,6457,8296,4887,5875,6542,10637,7072
"g173",16592,9496,10804,31110,24075,19940,19652,11453,10436,12761,2330,28835,5776,7679,12880,7120,10388,1352,9498,4746
"g174",14185,2518,3655,9632,3454,7840,2136,19147,6552,2758,5728,16986,2779,7023,21661,3754,16154,6022,9477,6567
"g175",4409,1094,2546,3092,1846,2195,1877,6146,2407,4781,3709,7421,3518,3209,3166,2559,11057,3075,8393,5929
"g176",2977,1189,2340,5801,1911,693,3745,1106,4657,1284,1890,8716,5051,5829,4304,5185,7727,3090,5225,1408
"g177",17327,4373,10644,26403,22868,29299,31155,21258,22817,15859,11059,14691,37324,14705,30179,3780,61990,17066,17834,30814
"g178",1180,2965,6771,15146,2686,7432,5530,4607,5237,3905,6250,4572,1877,2835,481,4017,4116,3156,3075,7486
"g179",61215,45193,22130,23097,72442,105470,32896,130113,33370,18961,20654,70618,20191,13277,57134,40348,41923,32267,17254,38717
"g180",5454,4625,16408,4172,2899,58250,5961,12929,11818,9227,8533,91144,5398,10386,32664,29306,22740,21599,24568,10841
"g181",5214,3430,14779,5454,5244,17674,2672,6604,10168,14558,8885,7518,3352,5799,5097,12770,9242,2210,8882,19097
"g182",2841,2257,2956,3486,6575,7784,6379,5417,1446,1798,2012,7508,5512,5190,7640,17875,8217,2743,5116,6618
"g183",2111,7559,1588,8296,2053,1223,3535,7061,1921,1874,12246,2352,8183,3826,1121,8698,4609,5898,1080,2447
"g184",27420,12459,6328,19751,21932,13655,13410,27808,12280,8958,5713,7782,12561,5985,11646,14476,23290,15722,16409,2693
"g185",4668,1987,6776,2387,11064,11234,6572,13778,4514,12923,13679,3426,2857,4704,13185,1902,10285,4211,4258,8663
"g186",28239,15485,45135,9141,15662,38622,12395,52253,18182,27444,41898,5186,5387,17487,8175,18147,29367,10818,11073,21396
"g187",3580,2587,2432,6769,326,8248,2311,5666,1606,4589,7517,4134,1093,7785,5624,26535,21603,10097,2436,2531
"g188",8017,3269,4845,5044,1392,3365,9041,6323,3688,8263,3363,6209,6974,5524,4067,11758,7640,7061,5618,897
"g189",1353,92,2877,7321,5032,5281,3587,4736,2029,1066,11603,7507,610,3398,2507,2516,4570,1586,1174,4636
"g190",2765,6872,7580,6603,7072,7701,8049,4213,5930,3790,18732,11303,9536,5032,14589,18148,21683,21384,11226,18761
"g191",2598,3826,5373,15550,4406,13167,16,3363,5905,733,22226,410,376,54,1684,3556,5509,11144,3308,2458
"g192",44541,7549,1472,8775,1327,22081,5102,22860,623,9195,11379,112,9388,124,6665,1421,8313,4751,1445,20062
"g193",13791,19573,4507,2606,6652,45372,15198,15759,27250,15361,8633,4113,5765,13058,9347,17009,17508,21196,2281,37833
"g194",9931,4024,4821,9081,3249,17542,8867,5129,2279,4006,9866,14500,8203,11253,7286,17731,22504,13182,11108,6892
"g195",48194,81117,108130,57730,130665,67138,2238,34694,56420,56738,242059,132703,232408,14582,53790,111231,442692,425694,136074,276540
"g196",11875,1338,2394,704,7262,7074,20454,3973,6856,8335,21331,44525,6344,15929,13124,23876,7067,10198,8136,13264
"g197",11506,17294,29775,16217,11343,40274,49293,12109,28869,20397,12341,14083,7766,13554,3882,9036,25970,17233,41270,10958
"g198",4255,1572,2490,3853,1382,3678,1406,245,3324,1785,2613,3817,1468,2058,1406,4804,8369,2651,4278,1952
"g199",690,2268,3290,12100,7869,494,2330,11951,7841,2447,1437,3575,3242,2791,3123,3596,9963,2067,1545,3060
"g200",4977,5490,1834,4327,4498,1386,1245,4172,5805,4895,10274,9194,5430,5666,3191,4114,5572,5441,14895,7200
"g201",49293,34297,5208,6128,3151,39417,11696,44692,31058,3303,4288,506,4552,10525,3385,12144,17656,3191,3665,7327
"g202",1160,155,236,31759,1462,5283,209,5389,3099,420,199,187,4405,287,151,164,840,400,923,589
"g203",4220,4830,5384,1839,7090,768,1779,10042,256,319,234,610,2177,157,1733,4356,1342,2824,542,2251
"g204",25128,36759,5636,59619,28036,17874,14852,19802,13358,22601,11537,5988,2692,3351,2801,3408,9529,726,6971,4046
"g205",22001,12273,15357,16785,36648,26121,21122,24810,33546,17471,4601,8415,4186,4806,7484,12156,13566,5573,3943,3786
"g206",1628,3573,2435,3111,3630,2265,9312,7759,1740,3087,580,1253,1138,533,2065,2824,610,876,1614,497
"g207",101454,474983,173264,112346,541084,266961,534406,825888,250361,299188,206012,82501,86440,47152,42728,99745,65650,34389,56016,61144
"g208",5774,2802,23570,10487,3286,11211,5737,30335,9291,5289,493,2025,1225,694,4710,2316,979,1457,1418,1486
"g209",3950,8742,9091,6315,8061,12785,7843,21680,1297,650,5347,207,2768,2513,5369,2204,5535,4069,1180,1969
"g210",37660,15495,16818,25785,40108,11536,7823,57481,38938,22867,1725,3702,1976,1350,3080,2154,12585,983,1827,1814
"g211",8216,16916,18159,55034,12395,13092,12976,35544,16675,2483,5233,4193,12438,4120,2708,5504,26966,8522,5374,11194
"g212",10399,5882,16276,28308,23866,83655,16599,15160,47197,6884,7344,16563,1749,1923,2943,3269,2012,3039,2812,3225
"g213",268423,167239,280059,224108,175079,197063,247562,502377,339017,204463,124026,151402,36714,65572,70554,123604,122190,120350,86010,49673
"g214",1248,598,1484,9196,1887,2761,2333,3408,4156,2320,1725,492,149,159,517,232,320,790,1090,235
