"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g58",336185,738359,326425,423821,1131769,165747,920584,728047,1008501,237761,1070011,634595,193572,380838,301791,941162,402629,732570,185610,813006
"g59",297017,36609,111688,75834,20872,44774,42975,254419,150692,254190,281398,28899,36705,61589,33037,72833,26604,43595,83836,107470
"g60",2087,1664,2300,9291,11121,94,1213,14348,939,13297,2153,776,979,5651,52,20349,1965,6494,6557,1847
"g61",123119,62209,25901,38357,206111,44452,89188,848,162408,162965,85893,77801,21528,5130,7562,97189,166921,6116,84617,2262
"g62",10836,49076,723112,728758,230028,746680,335311,179597,371245,1587551,354345,504549,166198,69064,159687,126557,33878,117257,420786,173896
"g63",182601,596493,576892,218541,326504,435409,110464,144594,90859,141756,771885,353929,121505,352791,227905,319973,350508,280864,61115,116847
"g64",472733,41322,218384,18191,703634,620707,576262,183067,26559,22281,10817,45214,158409,24326,78555,457588,186129,105243,55724,235131
"g65",519545,796442,961226,872180,1104787,1547142,1084449,1550367,1392135,2169499,317209,315351,589086,1014878,734760,3224466,734588,843173,487513,1043064
"g66",552765,226638,401335,249531,459587,229353,523306,393832,359003,326669,422622,227280,180090,211053,487981,359522,187734,287896,391188,258710
"g67",787071,564087,498924,1059487,1237980,605516,1688294,635790,477669,1071014,638235,783101,330501,640947,578457,639367,943298,801344,962373,857378
"g68",1096541,624468,636868,1303863,1883707,2302050,917958,829539,1695648,695396,693397,1302066,1964211,977178,1128529,975888,1931566,709064,1564409,1259987
"g69",121602,106530,85488,220556,122704,76877,102569,162322,117841,282084,200872,186355,127349,56696,124530,104146,218768,199742,200943,221623
"g70",584302,696878,807977,825032,822291,464341,714769,429607,358805,750659,563792,597187,727241,390388,432092,266209,551364,380440,717676,632284
"g71",403389,109187,235615,534980,509283,189662,342171,275250,397501,505888,812075,198664,323282,232568,146274,385256,152950,307807,571349,319300
"g72",73414,88645,109263,71027,63232,22802,391954,41766,63174,117023,57438,116846,194324,207397,20640,122338,60433,6447,54119,131651
"g73",4061,8,4065,5594,12222,1415,3425,252,6902,813,3442,23881,789,0,773,8617,869,8980,8339,4411
"g74",5365,13847,5594,32237,39695,14171,16727,7998,34797,14504,18297,18070,16649,20434,5421,23256,4186,12252,6957,31189
"g75",365368,237870,520605,514622,367584,374676,323591,472708,443859,714577,287440,190786,283183,177257,365563,327276,237802,148394,193825,370139
"g76",969090,689022,163117,209222,382954,561610,61208,973625,888704,480691,414712,479932,113434,421195,502075,655899,722287,441184,460482,438624
"g77",5114,379,67883,2982,15501,13669,19995,605,53203,24538,12690,85,4690,7104,12801,23326,18963,5236,2800,1864
"g78",858454,378370,329959,568485,1726436,905083,719749,718540,416204,1062226,1056044,479014,1091529,511108,1045177,1351326,990134,501344,1702746,1091551
"g79",429,9742,1450,53926,737,10848,3212,38890,17318,2845,48989,39850,5816,89885,36,608,10644,2055,9398,261
"g80",179798,194220,540168,209850,405599,246062,194416,311392,156987,343756,124801,153472,286162,203311,720150,308508,415975,272783,378255,598668
"g81",25984,41869,85569,29056,16574,20660,117272,92264,31905,23141,65631,22276,29894,46477,20411,17004,90454,40859,26366,50173
"g82",1038825,931869,1057252,460118,422866,749811,685782,205843,1795198,991677,655862,1517781,1572945,828824,1425495,1222280,358907,893893,1259382,580782
"g83",260206,249789,320756,220116,284597,105579,318862,321039,646643,34704,518942,1661219,955443,1316923,642235,2794774,2250359,1541400,512546,1116770
"g84",7248,8386,7356,16059,8346,14799,8852,19937,11743,6218,8822,12261,13659,6019,18602,10908,6660,8156,5053,11645
"g85",201907,160694,211061,99464,200175,218860,189289,271897,233068,234403,479906,145072,229513,250444,201775,281195,144768,133587,409856,348483
"g86",150481,236554,87648,179978,249026,249443,424284,256654,165577,245077,75880,106734,101179,221780,121907,160738,104640,147187,127357,220486
"g87",207321,131346,580275,254476,162184,235235,433689,183743,373996,277298,533290,59154,134296,281140,239414,161442,217968,211250,223743,169230
"g88",143711,111395,231023,109459,122439,236977,196430,144433,57271,295168,82325,41999,88460,65954,146047,43555,84981,61558,81696,62076
"g89",4268811,1658508,2484171,3187393,1253230,2310789,3583807,2439434,3605289,883754,5991616,3465960,4417764,917148,7343697,2120064,1861883,7199702,5471256,5050194
"g90",38610,158176,291946,99585,701715,574386,281980,82074,171394,335567,142676,201034,276033,168800,206279,83149,114910,46408,273538,266896
"g91",623701,650543,431223,405124,655757,803160,360195,199344,553909,578383,247446,1217519,1265951,687603,986197,930966,982982,605773,749773,1708650
"g92",237429,563276,696590,516440,588620,1184559,855279,672715,647445,1062938,557388,360312,597604,365037,1043209,603294,644778,405644,262950,631030
"g93",191061,196317,61921,247806,95883,84009,235995,49510,331730,219568,348030,245357,402287,317100,216820,77603,227832,315530,226934,294172
"g94",132443,123307,98431,68943,60364,85713,96630,95966,109749,102527,104115,111342,58577,68317,70852,144794,67573,43047,133182,171448
"g95",859081,1024891,1063028,625281,767583,750936,825133,636868,826518,1063675,463246,615864,495926,639506,1167242,1306679,834545,541192,733384,1009451
"g96",963460,991291,1222766,1207467,657620,632591,564730,860032,651061,872992,1020565,694836,963718,543494,1126397,1745535,689783,1118553,710928,1228625
"g97",33894,26836,46642,81619,91741,64686,194961,57470,295515,123740,67094,50382,161311,181192,134661,138545,204786,53666,161142,198961
"g98",1722402,1004738,1699670,2010497,407444,1180056,75109,543414,402994,729241,149866,1852534,441713,1014838,81119,348667,1350933,359028,2777167,158959
"g99",198211,282532,458472,150614,195047,68458,194824,505108,329590,172445,225880,384670,528755,207289,410091,509388,310019,301961,415874,480066
"g100",1817860,1408871,1960867,1860977,2306971,663444,1084869,877815,513398,1158075,619676,1020890,557803,981457,910209,1731361,862561,744256,1005620,1563037
"g101",607650,704017,649921,702052,573997,728470,763641,428124,590021,705530,928598,849238,806181,907502,1195869,806585,503696,675407,971070,827240
"g102",2734573,1391451,4095805,3406519,1776891,462684,1739291,4080768,2385288,3036618,2897409,2059613,8759619,3524918,2024761,2179271,4365456,1909359,2982684,5295019
"g103",94508,78796,12944,17049,204160,2390,59950,12240,63721,174728,52428,5668,37996,29907,34969,21772,28373,49579,82415,47840
"g104",458633,685625,1904716,363766,326464,611979,1191691,256841,231960,915690,373907,344588,2656122,192470,235109,248546,83702,1958264,44169,2506123
"g105",220486,81480,62310,88706,70943,49768,112231,4241,62934,81094,29106,265749,45469,60792,59830,4408,111526,47439,9626,15253
"g106",619564,1348329,1127726,936952,621900,400969,941687,925628,1531707,1322626,619851,348789,957902,441116,668068,680023,451011,662591,966332,962928
"g107",5126,221331,90,10698,231894,86862,210278,4068,0,7,63,166735,268126,14137,244770,2276,194548,3167,0,27973
"g108",190812,183713,237937,751788,310131,510320,394252,310554,149908,193127,424126,114475,137612,335776,62341,1000384,423125,91189,249242,599684
"g109",118481,53485,150962,197283,128657,140201,99110,46180,141450,101921,70605,56497,94058,25026,62762,185039,82910,117700,50780,91447
"g110",212530,291218,465899,239025,746801,347276,407743,199513,421452,527195,576849,210169,388580,283648,285029,963158,209760,409926,389925,377031
"g111",457884,259997,457801,217327,311859,135812,226005,320002,378784,331410,507731,652533,337122,511860,228213,614146,683952,362533,499796,456755
"g112",714601,125475,335862,619301,518716,190316,323593,383371,248568,462195,144182,370691,169495,136359,126721,274096,214030,271319,172981,169857
"g113",57122,118195,31042,297909,52674,119495,191528,41065,18482,43254,58142,44814,97107,35681,202698,51605,33413,688,27230,89746
"g114",10565,12700,7514,4999,4246,7694,3886,5468,12386,9799,4671,2702,8978,9231,9915,5308,5646,15702,973,7326
"g115",3220,905,533,2377,1077,2692,2557,1238,3223,385,2116,1092,386,993,1341,2039,3494,907,2386,2100
"g116",3061,7794,18958,4679,19013,28608,15614,5673,1381,7597,16750,7340,7317,10476,4504,22107,7627,373,16283,1555
"g117",2821,3457,2982,5970,2464,7451,3240,5341,4370,1655,2391,9172,4890,1759,1358,4194,1329,9831,2308,20624
"g118",10076,7723,10486,13562,15723,2588,4783,2494,10668,15902,31772,6624,5594,11106,48956,27373,28058,20717,22492,17828
"g119",59174,16921,36581,18724,23770,48694,111676,26009,32331,75949,71829,16837,35271,30229,84378,66345,51653,20885,62494,79007
"g120",23390,10700,8072,17840,6071,21251,24533,8565,23749,14716,14352,20580,13189,7111,8992,9654,14638,5966,13593,16913
"g121",7173,2681,147,425,1719,9453,1191,1534,3881,9500,4080,3106,2071,547,4661,5667,7312,817,1001,7501
"g122",6632,6078,785,2653,33,12311,5096,4149,4049,2168,0,1689,695,2554,1163,27,2373,210,112,227
"g123",1000,14180,1327,4783,2241,2633,2796,1927,537,5407,17207,5503,1956,13336,3254,10059,3020,1456,21499,26092
"g124",7806,3884,2845,12338,3712,6006,14900,1882,1968,7388,4961,5405,1040,2499,5235,20352,10228,5790,6008,334
"g125",15060,16428,6942,19744,9551,12183,9326,13379,22708,12472,13029,10792,10213,4353,7969,20013,9119,7944,11522,13429
"g126",5355,5172,6738,2759,8135,5072,12296,4543,596,6613,24041,18821,37308,31927,47619,16892,38519,36799,22458,20834
"g127",1195,3241,7004,2664,2544,6672,9534,4556,4092,4513,9624,1750,2953,2589,2966,3242,2174,997,5440,3268
"g128",4889,5608,2782,27663,16956,1154,800,5609,2738,8991,6569,8769,4131,4524,3934,8808,2296,6007,3558,9619
"g129",770,2607,2515,5014,17678,3724,606,4496,1446,8196,9708,2729,12242,3998,27462,31706,7126,11167,8320,15172
"g130",18327,12779,33432,24909,18013,24809,14185,12959,13913,33599,39680,8796,14092,13714,14925,45037,21849,54615,18330,47417
"g131",203,4769,3486,2949,6222,5361,1667,4826,2746,6548,7002,5342,2825,3245,2261,4181,4748,7981,5096,6417
"g132",881,5353,3340,1515,874,3035,2320,1531,3106,3147,2686,1978,572,1705,1800,1218,3549,4092,2030,1922
"g133",2528,285,5573,767,9747,2442,5766,1764,4445,2183,821,1702,1857,526,5806,8154,1511,5029,5616,1960
"g134",4817,1943,10507,247,723,4601,2713,1918,18703,5288,6043,1934,694,2480,16428,325,3760,9169,3291,9177
"g135",14115,136122,1192,144,5142,74292,36334,5551,10619,13,0,106136,25981,319,46574,40753,707,14415,56923,3551
"g136",3920,1998,6614,6719,2665,2411,9284,3543,1858,5270,1251,2241,1155,3075,3469,1767,1719,1085,9619,2765
"g137",17399,6411,11401,8426,10576,4200,6446,8604,18504,6251,20315,14461,8716,31635,12436,20321,13869,14162,19694,22455
"g138",10341,5214,3798,2533,3154,903,5592,3983,18619,1954,4644,4043,6121,429,1916,20867,3703,2062,941,5351
"g139",7051,8692,13864,12105,11967,14767,6858,4894,12161,26652,4903,4193,6693,5634,8041,9390,8871,11592,5550,9028
"g140",3803,3713,10572,9745,10061,14374,5960,2213,10165,6614,5205,6449,9408,7157,14977,3727,6027,10589,2815,14967
"g141",4626,6886,29171,24549,21900,14722,23523,13443,59951,33577,14646,19132,24686,14475,16538,37916,27634,20403,25585,9629
"g142",50395,8940,32955,28675,13398,18226,16732,6378,25946,29241,11093,10000,22558,14442,114114,82465,18872,20678,29049,168511
"g143",11104,8602,5997,517,6519,603,2368,2493,4796,10346,9,918,8208,315,13088,34424,9283,8301,8210,580
"g144",6392,1879,6849,5361,11400,11935,5605,3439,3970,6646,5313,3362,4029,5932,4673,3543,10724,3412,6097,9056
"g145",8395,4032,5827,11341,14087,16639,6989,7889,10153,9746,14016,4194,13862,12343,10936,12831,3295,5159,10563,9391
"g146",9932,6539,3428,10510,4814,12707,954,25496,27411,26273,5496,16106,2318,19384,6289,26460,31074,26059,10400,35919
"g147",13743,19816,22149,17496,17863,21204,39288,17370,55172,13618,39079,8308,27878,22347,24505,25513,6711,26635,11856,23795
"g148",30416,6706,32124,2946,2249,8134,14757,24125,10203,18059,10506,5028,7391,476,6286,27138,12722,25096,1348,7046
"g149",2611,55,7265,599,850,9787,811,7132,2057,5168,620,1163,4134,2817,997,18,185,16,11337,2810
"g150",5035,51724,14533,7800,10407,47930,8254,6047,18562,11557,12742,4402,3749,16720,20154,28173,27847,3960,36905,19004
"g151",2233,3894,3488,5220,7350,2395,4827,4022,5995,4758,3931,1564,3869,2834,1149,2888,3413,1812,3350,2652
"g152",5480,5704,4787,3136,3481,2785,7786,5359,8622,7004,10616,4172,5336,10351,5106,6654,2902,3661,5209,6279
"g153",1175,2587,3260,3817,5068,2936,4317,3010,6222,10861,2182,4419,3076,555,1441,2401,11148,1980,4955,2814
"g154",25680,3368,16252,29004,17395,13383,12578,8655,14202,11317,55226,24525,67541,39431,25572,102615,132568,16740,60524,103406
"g155",1015,587,2458,103,3433,6530,3170,3687,4330,5620,4369,1430,2459,2876,70,3029,3617,597,1012,475
"g156",6189,36591,24306,5337,5847,6017,14646,13948,9144,21319,9524,8455,5311,14764,7386,16871,19723,13687,16351,15258
"g157",4714,1168,6128,2401,6193,1915,6276,3252,3094,15524,1876,4627,2018,1200,5844,3106,1448,4139,1810,2939
"g158",10396,3210,7939,3155,31622,6531,3579,5934,5011,8509,6163,2516,2936,8609,11862,20670,1573,405,3894,747
"g159",2166,2540,8836,4539,1242,1622,6715,505,1310,1354,1494,3228,1187,1546,6123,10446,515,592,1749,1586
"g160",34609,30055,85143,37537,10835,32095,24068,85127,75676,24257,45773,96162,7710,18405,108961,63287,23380,49357,27292,14948
"g161",7788,4577,15714,28070,188,2511,6480,289,5557,19480,4254,12409,2811,20828,25170,13657,8053,2573,27410,25254
"g162",654,2504,4489,2118,614,1217,3052,625,2387,2566,2877,1941,4168,538,3347,1110,1191,1187,3260,1053
"g163",4169,12323,4826,1779,35508,1438,5200,195,9281,3069,4958,3578,1994,12683,7415,4985,760,6451,2017,6344
"g164",5267,7843,9973,7384,2741,3006,5494,1083,19136,4170,2001,7497,6332,1294,3549,6390,9191,6760,17597,9897
"g165",40561,27925,36433,49251,33428,30896,41491,57799,25164,18729,22878,24418,35301,58909,32347,40863,21187,38655,45759,63892
"g166",28882,40324,34098,29796,39120,33593,45027,18329,29958,16453,23949,28669,21320,25779,10989,13890,9192,20762,15575,25579
"g167",3236,33761,7798,47501,15105,22136,14081,3699,12372,96444,6945,7916,58870,30384,90296,20352,6450,3261,18565,36915
"g168",3890,1582,12809,5914,12154,3670,3569,4341,6784,3585,12848,3975,6122,4304,5485,5833,5660,4665,4859,4470
"g169",10690,20121,15342,36335,22570,6959,36691,13012,10778,30414,22395,8300,11366,16043,11464,9676,17130,18111,15775,24696
"g170",8180,7742,17195,7185,4301,11240,3810,9372,2847,7772,1844,14102,4956,7329,10193,2276,1352,5740,3156,3598
"g171",6083,3330,7655,6900,3624,2676,11489,5482,7606,3328,3465,3511,2275,4612,4043,10482,5749,2748,5193,6714
"g172",3898,5483,6755,9303,3548,8687,11669,10171,9662,18469,4770,7594,13682,5553,6062,7461,8783,6284,3960,7294
"g173",17323,10211,10892,16887,9637,14796,35668,20624,15887,15130,7032,10265,14313,24626,14027,15778,23964,6671,6602,11327
"g174",1647,5596,3496,7939,3204,3223,3860,5368,3643,6139,4257,3165,2791,5903,3837,6787,3252,3703,5035,4865
"g175",3239,7421,5132,2098,6503,2860,2676,7243,1041,6739,9981,7506,3056,9174,1684,2505,7583,18271,22941,3149
"g176",2673,3657,4224,8086,11308,293,663,1429,1378,3357,4087,246,5509,3841,335,6253,1904,3392,2439,1723
"g177",32234,8351,50802,26485,40762,31659,24435,23084,13807,11102,32631,29779,31458,23738,25609,29798,30081,71339,40209,29276
"g178",5846,9459,2423,2847,6713,9433,2539,6623,3704,1480,7080,2390,3386,1051,1604,2169,765,4962,3777,6813
"g179",10659,47334,47635,87369,71490,12697,69558,55311,45424,23077,71585,36133,50682,32182,34971,63135,59563,20807,24933,63869
"g180",73,3561,8698,5160,4914,6516,1936,2065,24749,51301,18916,3630,2557,345,27255,15443,8936,8172,14353,80
"g181",4046,5966,6527,8082,15763,4189,7220,3685,6715,13746,6562,8520,5449,3092,3777,19308,3876,1551,3040,8627
"g182",1905,3166,17297,3796,4369,4622,9043,4059,10155,5558,3883,5289,10501,10864,4428,6688,2982,4762,6988,4944
"g183",4434,1825,543,5417,3543,7844,1192,782,3959,6995,7269,5089,10467,340,7283,339,7957,1263,14363,8215
"g184",13762,4003,30037,11808,15027,10942,19678,37497,16278,13619,10130,5957,17469,8227,7932,10451,8794,12222,11370,26361
"g185",6957,1788,1914,25519,9343,8573,2789,8175,16282,6927,20073,19415,3753,27046,23631,10616,8836,4852,18578,1230
"g186",9762,24762,27263,10313,47116,21173,47342,10991,16152,10045,19265,5892,9772,16117,12899,96110,39661,9345,65546,34281
"g187",3442,564,13255,2759,3874,2560,7695,3506,6515,3074,5720,10656,6802,504,8842,42796,7560,12081,1886,4951
"g188",3017,7272,4256,8696,3293,10535,8221,7534,1655,6788,2804,2817,3908,978,5925,6541,3845,1402,4792,11382
"g189",2325,2096,5833,4213,1906,961,2189,1541,2308,1571,4258,4073,2418,10915,2698,4781,2703,2115,3813,11089
"g190",7610,3738,5628,6850,6530,2893,4719,5008,4781,6251,9076,4086,11213,7201,5775,12968,3237,9767,6859,14284
"g191",13692,2267,1819,14588,733,8523,4889,2021,1697,4841,8524,1981,5317,11311,7341,10469,9396,857,401,13332
"g192",4967,862,255,13706,14983,1690,27912,6813,91,1934,451,1405,8249,4010,337,15973,897,8578,2015,7868
"g193",10350,15626,17474,19580,9028,6139,22463,6604,7138,21252,5310,7564,12351,13503,6686,15370,4629,13493,6609,8680
"g194",7215,11123,8725,12512,6976,4234,12104,7689,4795,11875,5338,6754,6081,3641,5661,14780,3941,5293,6050,3997
"g195",378,45707,367764,143937,203687,282,63041,23056,48547,40119,57827,9601,38169,69926,51223,38645,35653,66153,75471,52953
"g196",147,3626,3462,14843,2036,3596,7401,10128,7549,1850,17464,6488,16371,4872,5554,972,8184,4908,21723,11874
"g197",95211,15524,19290,13780,28031,34141,5131,5275,30696,17825,13232,23791,6536,9589,36506,43749,10203,11569,33504,10863
"g198",5067,4083,2482,3431,3039,293,982,6007,5137,3621,1490,6266,1334,1534,1191,1955,1906,1479,3953,10727
"g199",2403,3440,2047,3038,2834,1863,468,5746,3933,3113,14633,13252,1153,4210,4547,27058,6335,1750,5119,2817
"g200",1817,4578,3261,7131,6547,1754,2046,12671,22272,1011,6320,19260,10684,26292,2627,17281,13546,9062,12290,13781
"g201",9315,22195,9991,7899,3413,13939,9579,12550,575,59448,3415,3048,4103,7189,1262,4362,1110,202,5313,143
"g202",5642,41,11758,932,898,40,8512,1146,278,1839,480,1067,563,67,1710,10,237,120,937,33
"g203",7300,8961,8672,14707,6008,8908,10661,10400,1934,9435,811,576,209,190,1282,56,152,840,348,841
"g204",602,27056,44168,25604,24213,7540,4833,17358,16437,51186,11828,4970,4189,1914,814,983,15715,1202,10629,11375
"g205",15693,13342,33044,59259,28958,14403,9742,57811,32806,45113,3219,6345,5088,6036,9142,8382,5306,3759,5904,4905
"g206",3874,777,7785,4184,7935,2384,3301,3600,9468,3204,1060,395,536,616,1121,380,729,347,1525,1446
"g207",258335,148509,434303,294457,473016,396819,292390,258315,412964,273216,57590,42750,36918,51082,130394,88939,37645,50763,69258,104976
"g208",2897,3910,15243,18455,18528,7849,11730,14768,9617,350,2732,262,1777,2162,913,506,2929,2220,318,766
"g209",3630,5889,2945,4310,8381,5529,9088,3883,4801,36360,1702,636,0,220,132,888,575,352,1480,123
"g210",62845,15275,26393,68888,21001,49714,24110,19063,14339,28018,2411,4398,5695,2636,3702,5069,3000,8499,3261,3978
"g211",39970,12692,21512,33048,48514,20068,33172,14279,22214,28732,3676,585,3343,2015,1500,1804,3117,989,1068,2340
"g212",26075,25302,14041,7099,24633,31066,27684,22459,11654,19036,2105,2117,2392,2027,2677,3660,4661,1061,3424,3482
"g213",332017,99811,444630,281068,212212,286021,557498,188439,161005,276151,80449,62727,49765,63142,91689,129859,68663,126483,49439,99668
"g214",1217,901,1265,2387,1541,3357,3244,2961,5097,2629,367,468,90,1688,812,730,1630,763,230,578
"g215",3424,5969,59178,5328,153,10,17423,73,20954,0,852,3464,322,1857,10,211,972,3716,3018,893
"g216",20412,13377,9658,8616,8005,8815,10749,4496,10819,17617,969,804,360,199,722,815,480,426,632,2820
