"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g78",49976,83828,48984,61575,115883,102278,79966,75896,152973,51650,100752,56720,120440,127853,143598,93175,125386,92706,59561,111461
"g79",13796,362,299,36,3223,3873,0,11,7631,1967,182,1584,219,3114,5144,761,3674,354,379,2860
"g80",24332,26240,33100,17683,29329,41431,60738,18687,14425,21690,48012,89061,53286,106968,54449,58561,100560,107855,104961,37873
"g81",5586,3421,3438,1758,2640,5674,2689,4897,4450,11404,13224,6670,5885,23012,15418,5787,23292,4396,11618,9627
"g82",111235,122899,136405,100945,164226,89667,46579,124360,90408,299344,218873,143032,177111,213614,202753,306952,273536,80904,198331,99707
"g83",22171,49431,19479,21788,24013,19334,19452,68348,24900,74443,42205,74608,32644,67310,13162,50298,62782,65509,43356,29064
"g84",1002,1104,1352,943,1659,914,1226,473,800,1359,3390,1632,2454,2861,4138,4556,6637,2878,2582,1676
"g85",24803,39127,72929,30993,23530,30868,21674,25664,11459,15044,56019,59388,54188,34110,63774,54693,39972,37578,24104,52664
"g86",36125,28984,11642,9797,40083,9231,19485,30417,23602,29417,14650,20487,40337,47557,15085,24674,24296,31572,28330,15193
"g87",28909,41225,40620,49821,56457,61813,33151,22050,37172,32319,47674,33445,83941,127388,15910,81373,216824,83911,22071,50109
"g88",7651,9043,14404,10497,11609,7809,9716,24134,11790,16233,33604,24653,28685,81917,23079,54725,31981,51380,27297,37786
"g89",208039,634530,383762,40899,123629,90998,215869,87545,260692,87549,302246,471634,474116,945277,467250,478581,588205,102006,245949,524305
"g90",47866,95335,35944,14522,11292,12238,29129,17997,11076,7314,106622,100664,93141,60074,52404,71846,137880,67396,31215,17459
"g91",174397,60353,54919,30182,112851,40792,141395,62197,63775,60291,231784,127928,66549,125439,44003,133837,150933,91225,60595,128132
"g92",80119,139224,124136,29451,65963,50740,61999,23029,60689,148213,81294,453980,184653,101305,89731,71592,216273,97023,216890,263457
"g93",9697,8153,17340,14768,28063,7012,22032,14636,20095,33116,70153,36238,25739,44618,15371,6471,74428,30064,30679,15759
"g94",11672,6357,4983,4888,14318,6166,7587,16049,10654,9835,15937,25583,8355,15890,31558,12641,18730,22187,6983,16295
"g95",66772,101184,76606,43686,186796,86228,103991,90086,102641,96393,150994,137917,166505,122102,85802,202923,79004,97936,161543,77279
"g96",84910,90398,148113,99982,69559,57068,42853,132591,77355,92904,451202,387304,471955,367072,594268,429947,590626,333878,409042,273967
"g97",13774,12591,5166,3553,8344,2959,4731,21674,2870,6337,42862,7978,10706,33435,17053,11791,6950,34132,12592,10086
"g98",129531,286533,58676,34570,35345,136864,69110,1901,132256,83379,111614,19126,425229,228967,48583,309500,54303,186816,81348,181777
"g99",44128,17153,40234,22361,27224,43638,28943,26667,27706,43274,37094,21931,28818,37502,22918,40012,33691,40833,17365,32153
"g100",218531,113213,220850,73727,124301,147214,187342,166864,187629,221599,307499,197311,158903,596795,189098,297445,703241,509808,307814,275406
"g101",27822,85033,82710,46009,44075,35368,49900,119279,88832,55140,69164,121827,99313,92760,56721,84768,71720,84221,76134,61441
"g102",206836,636566,475011,110245,237335,184165,304466,425120,391491,457430,381957,181651,356135,750426,582519,211567,325392,155171,868688,243900
"g103",5678,11172,4805,7983,783,38967,2755,22339,564,2049,5498,1966,23694,153206,4214,5515,39033,7966,19930,2351
"g104",65253,121577,226602,3896,53435,69157,96242,52868,85200,128041,58590,219095,40352,214480,82941,58969,133248,46505,282412,164522
"g105",2284,38129,22035,491,11900,11454,36509,4872,2384,19789,31501,10367,32896,6276,67096,9945,817,6554,2202,1591
"g106",61224,119554,162757,43668,64590,102399,101027,95191,98119,97992,432912,253044,139944,259626,124075,401828,337605,134098,172389,187011
"g107",0,81,13904,5537,0,8949,10543,9480,44,40005,0,5560,122,755,196,130,615,34,1959,0
"g108",20725,35726,42028,30728,78920,44582,33545,20032,42127,15085,33715,119787,38998,98657,35717,49141,100765,21412,36495,41293
"g109",19092,9376,7628,9370,12605,5880,16885,6396,12296,15424,24399,16736,22979,27075,13704,18624,34379,30165,31852,21332
"g110",34571,21887,40862,17157,37740,28409,32923,63123,18698,39180,35983,55238,28578,46668,39709,33496,108774,54155,39246,27814
"g111",23388,58173,36365,26639,26386,30738,27694,19728,19781,45194,49791,42778,75514,128167,64434,52509,66474,39499,99566,71300
"g112",53009,56474,7575,11135,94286,51853,74492,30091,16996,17806,66866,48040,92691,224256,42166,46956,178128,133871,117395,53325
"g113",11892,46584,7451,16748,13325,5103,2458,9847,13521,11840,24060,37380,19982,82322,29713,5781,40109,49854,41503,13774
"g114",730,1825,326,935,1460,1119,285,547,1289,2213,1288,7416,714,3099,2088,2640,3135,4041,3161,4635
"g115",386,384,36,174,114,331,517,89,151,435,805,1054,285,601,658,263,373,135,552,94
"g116",456,1959,1283,529,1104,111,771,1523,555,1789,2077,2012,1779,4347,371,1462,791,3516,842,1978
"g117",62,206,95,251,316,425,628,229,158,919,899,1918,273,70,1195,214,57,313,44,566
"g118",834,762,692,710,2008,900,615,1495,1197,2617,970,769,996,3476,1914,4058,2666,637,1060,720
"g119",6766,10581,12120,4688,5047,2694,3614,9982,3112,7129,16661,11450,27427,12510,19441,14938,12788,7010,12740,10115
"g120",2833,697,1611,1525,3255,1570,2093,2942,3134,1146,1271,1015,5119,1617,1935,2805,1286,3156,2553,2430
"g121",338,28,1011,26,46,422,29,160,187,249,703,676,49,63,1666,763,2609,1070,146,2555
"g122",119,386,1398,337,0,712,300,49,213,2436,97,0,740,11033,1029,95,446,2372,2070,40
"g123",212,29,109,70,448,300,71,328,113,44,591,358,233,19,508,2230,767,441,250,37
"g124",317,1403,293,94,1183,985,3244,337,440,1179,466,3666,1158,725,1461,1103,3252,2642,690,846
"g125",797,1821,1266,306,1454,518,953,1176,907,1290,1916,4741,1846,4761,1832,3377,2482,2750,3334,1916
"g126",4195,2233,3888,922,1583,3730,2388,1471,953,1681,4251,5049,1634,1576,486,2007,2976,251,2022,690
"g127",623,324,415,218,464,578,258,807,233,882,1039,666,1027,1803,1150,2105,3167,1690,450,410
"g128",206,358,1044,1202,1929,575,621,524,326,964,3839,900,592,2809,732,2053,1434,102,536,1664
"g129",1156,993,717,439,491,76,176,700,651,725,4279,1543,2353,1436,1860,204,4169,336,279,511
"g130",1727,3038,2259,2272,3821,1114,957,1934,1447,1268,1915,3505,4867,3412,2022,1269,2570,2520,1609,4627
"g131",443,714,73,215,73,321,423,606,893,1235,2398,5713,2763,4650,2685,6985,6191,1334,742,3079
"g132",138,173,35,233,91,441,67,680,102,7,246,280,609,747,153,774,1108,57,133,327
"g133",126,440,337,50,634,210,124,447,251,61,734,1396,918,565,269,726,573,325,520,105
"g134",146,289,462,172,1685,38,397,912,1366,190,1844,1190,1691,1154,1687,928,786,344,760,4721
"g135",5446,4629,3693,1606,2466,5750,7995,0,0,401,1647,870,11396,414,10,85,270,3034,78,41
"g136",741,275,870,257,398,106,652,652,392,499,743,465,596,886,466,240,818,758,481,404
"g137",818,1071,769,405,1050,1065,1658,678,67,2884,1123,1194,3041,3547,565,4008,1732,2996,752,2014
"g138",99,897,217,161,466,412,471,794,428,860,405,107,839,122,423,124,293,250,126,27
"g139",943,864,421,636,2238,1096,1357,828,827,1565,2239,2821,430,2776,2260,1542,3664,1415,1060,2259
"g140",1200,2359,2063,2517,1160,317,2384,3121,146,2158,2876,3707,2842,313,3816,1375,686,185,2922,2074
"g141",3504,2157,2923,2718,1968,1772,2997,5697,2040,3983,12991,8899,5169,7226,9163,6522,3686,8422,5020,2672
"g142",44871,5162,4920,3631,7030,4050,4654,8931,328,1734,25143,3436,10189,5182,2412,780,51245,11841,993,2924
"g143",0,167,605,77,100,197,573,793,230,357,567,235,5,422,1320,232,796,74,274,380
"g144",696,694,556,257,517,418,463,1112,403,689,2362,2836,3186,7057,1456,5497,3090,1715,2383,1581
"g145",1056,876,846,1633,2059,1046,2742,2875,767,2360,3151,1004,3889,4105,436,2487,5056,4782,3761,1058
"g146",4186,1034,1900,301,322,0,2133,4362,2532,1724,1326,1492,5750,1940,2283,4448,5615,6617,4706,458
"g147",2910,4079,3223,5469,2457,2098,1363,871,5063,1541,6785,17439,16766,9918,5063,6320,29244,11699,6236,1772
"g148",436,4205,105,1559,8,531,645,55,1452,3739,17823,15203,388,777,1604,1146,71,1130,3406,2417
"g149",2163,477,73,0,1073,505,383,503,307,10,83,242,901,828,187,326,858,77,6,279
"g150",2445,1359,1193,2001,5593,1485,1678,271,790,1820,49,3654,4847,747,2536,2984,5325,7781,2519,581
"g151",947,1448,245,686,323,381,406,880,557,777,734,1156,1951,2378,584,1821,1094,820,908,830
"g152",548,338,124,246,488,512,197,182,621,1017,972,646,1432,711,969,1673,569,325,362,1277
"g153",168,461,565,18,508,196,490,568,135,183,469,536,576,893,546,342,331,94,418,43
"g154",4598,1380,8911,3614,2244,1774,1639,4435,1290,929,5588,5072,5571,1959,4562,5503,5987,4316,5511,2369
"g155",375,240,577,387,154,248,250,664,99,561,616,535,219,79,1445,128,1130,1359,211,189
"g156",1946,771,1895,346,3163,1519,1409,1125,2294,2985,11240,5622,3969,773,3046,3233,2821,1159,2198,4856
"g157",259,491,479,238,1259,352,273,901,221,448,1920,3820,404,1379,948,442,999,1353,2096,446
"g158",1221,730,1978,631,147,479,1416,619,1868,3076,807,1943,423,7116,1319,909,1074,149,1585,1448
"g159",342,406,474,639,1394,519,928,326,664,422,1691,466,1220,1796,987,1719,576,2271,3313,360
"g160",9356,5702,8857,2291,4554,3012,4137,2700,2572,5919,7693,24457,11896,7833,4696,20837,8646,11118,11235,2874
"g161",344,1579,1273,60,961,638,97,1074,440,798,297,2085,458,5683,2164,3460,715,2489,3177,478
"g162",1498,2097,747,141,104,426,263,182,286,565,357,402,118,1053,1303,250,1197,810,180,306
"g163",206,13,368,0,343,311,1284,1395,593,0,387,1982,397,651,655,808,1220,19,111,273
"g164",1105,814,695,591,1043,1702,115,528,1411,521,493,1397,1594,2096,1280,200,1437,1135,820,195
"g165",1888,4924,7715,2172,5483,5863,6851,2273,4144,4069,2266,3766,3565,1310,4415,3253,5824,3495,6743,3811
"g166",4123,6171,2414,718,3600,3923,3216,1619,1796,5586,606,4047,4775,4298,1383,3614,6461,2741,1244,2515
"g167",1728,3513,6088,1810,4133,2903,1917,4417,3161,4666,3327,4328,2295,5373,940,3299,9122,9107,6088,7684
"g168",1259,688,309,143,381,735,272,567,286,462,348,1792,1545,1317,520,1545,1129,1358,1381,890
"g169",992,7207,1594,2143,490,1003,1489,2246,1651,1911,2999,15690,8643,29083,9272,6800,4725,9947,3027,7280
"g170",360,1727,127,219,266,141,1430,113,310,1792,2085,976,2831,4990,933,2594,1217,1178,603,789
"g171",240,467,702,569,825,493,414,412,812,428,1354,663,658,465,538,1329,583,111,176,561
"g172",507,632,790,646,1951,351,1149,1838,610,1915,3970,2586,2257,2375,2507,820,627,2577,1028,1880
"g173",1722,1625,4059,2405,1738,1835,2106,1281,2668,7614,3693,4334,6268,3930,7457,7655,5581,1001,597,800
"g174",351,596,407,533,270,493,869,504,192,950,2408,274,1943,1989,1698,2490,456,1194,648,481
"g175",361,378,347,685,146,152,1099,228,101,330,1759,820,901,618,286,2192,1497,1147,636,598
"g176",337,384,619,378,157,322,149,700,299,21,631,497,6,1470,402,62,1049,815,277,560
"g177",4445,3560,611,1203,4375,2992,3922,1424,2473,4775,13030,9672,3361,6471,2770,5970,8687,1041,8258,4287
"g178",233,520,290,327,247,366,986,742,247,603,1528,1428,845,706,1331,851,470,397,246,986
"g179",8016,4997,3645,2329,4056,3606,2653,3920,3226,11155,5760,2364,3628,8791,3617,9519,13834,11021,2471,3506
"g180",1595,1420,7939,57,304,170,815,1841,2725,497,6292,4527,3052,411,227,5650,5817,653,1124,189
"g181",805,1421,504,609,181,628,1227,1244,436,2667,1949,9123,451,10043,7710,16748,5099,1951,4287,4952
"g182",77,214,1509,310,362,285,1141,168,273,427,489,1237,961,794,317,815,1482,1489,349,909
"g183",661,98,1108,174,673,395,181,502,779,426,1643,394,925,354,1275,1325,1124,2597,506,1131
"g184",1055,1974,3668,1802,2204,2248,962,819,398,2399,11106,4895,7844,4536,4252,2219,3719,2349,4714,4479
"g185",2799,2830,1154,1191,204,1255,910,2207,537,809,617,2952,521,1648,3948,1382,1602,1881,1048,2157
"g186",6801,1867,3529,1510,1703,5072,5489,1377,2133,1563,1817,2985,2147,7173,5026,2133,7416,1784,5368,1850
"g187",831,1677,131,511,733,37,616,147,204,1159,1016,53,183,178,1349,1108,2561,1407,0,233
"g188",1142,562,988,270,454,221,168,382,202,2886,1371,1312,1548,627,729,934,1145,903,743,527
"g189",350,153,814,389,1035,239,155,100,454,55,1421,735,95,310,413,396,449,432,593,492
"g190",566,2015,641,240,879,1080,426,1230,707,493,1507,1238,2698,2198,1176,2009,1288,1374,2037,634
"g191",320,488,1940,915,1632,998,87,55,3259,637,658,508,2795,15038,336,613,198,3758,1637,33
"g192",1608,245,368,108,1501,1307,1408,29,502,20,2958,15,251,1628,228,885,2017,2083,488,17
"g193",2483,413,279,410,1802,2971,1867,1616,8,1370,3812,4713,1003,1102,4142,3620,873,1880,1914,810
"g194",1083,1382,940,1106,1237,595,423,614,770,2468,1465,2228,932,1289,995,2604,2008,1214,516,1530
"g195",19830,2960,5565,1253,7673,10391,32523,879,7385,3623,1426,1189,2079,2266,6996,12,11187,18416,1613,59368
"g196",740,80,193,1332,1437,256,1337,1461,540,2912,347,2500,1250,2335,41,8099,393,429,1109,573
"g197",2553,4439,1007,223,1373,1739,1494,2373,919,5598,1873,2864,10587,826,8749,13300,18727,2501,3935,15138
"g198",462,392,1268,149,653,316,625,152,287,130,456,1296,808,734,832,633,151,330,328,485
"g199",139,681,654,320,559,319,482,413,534,938,907,1580,4074,2280,3030,952,1636,1575,1770,1769
"g200",811,645,348,273,966,1519,507,1376,838,213,2032,1294,485,272,1092,3977,4179,554,851,1382
"g201",1047,550,6525,1834,1465,1727,4965,1896,1929,854,2862,7151,5106,2409,368,11314,5664,874,8784,1941
"g202",2983,233,822,698,442,234,209,111,818,331,756,974,0,2289,748,732,1595,338,636,6
"g203",108,325,174,264,1028,496,597,330,137,469,340,736,3509,1789,1073,4910,3686,800,2338,295
"g204",6700,1501,5367,1498,1826,514,2779,1038,2887,1382,1023,1453,574,3832,1176,6019,895,4297,2864,1956
"g205",1071,2799,4515,1876,6409,3797,1285,2448,5533,4887,2649,5229,8679,2454,2645,3098,5803,7836,3397,4431
"g206",244,1464,709,467,273,245,333,204,172,1181,1478,1081,1192,2221,1284,385,874,878,1048,1249
"g207",28934,32910,41051,31673,29742,14992,35257,28847,11561,50271,33549,93841,57993,73120,39833,44046,67297,89953,44369,35153
"g208",570,174,672,371,761,169,755,2918,790,1063,2049,1559,1002,2242,338,5219,2787,426,1358,1354
"g209",1186,107,140,749,887,884,711,217,614,160,1872,2873,2929,1510,536,1087,4347,11850,1427,2482
"g210",4633,3599,3108,2368,5210,2153,2255,1755,1237,9286,3059,6811,4398,8905,9654,7220,10137,5464,8897,4552
"g211",2651,3816,1848,1076,4137,4848,1439,974,2183,3477,1952,3654,1509,6067,2277,4848,3613,1730,4710,1069
"g212",2291,3257,1348,551,3016,3205,1843,1757,1610,3341,6182,5261,8100,6694,3013,6765,9865,4596,4567,3047
"g213",20611,46766,30068,37884,46565,19181,16849,29859,43545,40711,27743,53007,58841,51275,63536,86581,50949,13750,48636,48521
"g214",450,202,87,231,704,89,226,271,250,286,150,611,87,157,580,599,727,806,230,488
"g215",2443,986,342,850,38,1560,60,25,136,0,300,0,399,1715,263,267,308,279,0,5301
"g216",2865,1373,1101,735,1490,798,712,852,1050,423,2577,1296,1476,546,2428,1955,1080,1630,1331,1243
"g217",2132,759,624,903,1409,572,883,1188,1517,1258,1445,2725,588,2499,2513,967,1758,1814,1304,419
"g218",1194,519,298,622,249,130,271,781,514,1614,1331,1454,1144,1566,3050,1779,3079,661,1254,922
"g219",5749,2797,2275,1454,3798,4280,3205,1440,1965,13149,2131,2234,1930,4787,6439,2463,3555,5169,1351,6134
"g220",87,118,753,937,215,396,913,849,913,238,551,118,920,6051,337,251,1072,427,962,487
"g221",1166,2203,965,2112,2300,792,918,334,651,394,79,785,623,2723,1276,322,1903,1611,584,1371
"g222",16557,30372,29671,15059,13787,16783,17092,9537,16979,24164,31161,61608,21759,44893,18247,74448,64448,65683,15806,14881
"g223",685,603,6036,905,14238,2608,74,1106,4953,2709,3999,6386,10538,4852,5223,9595,4131,1372,2783,812
"g224",1054,1006,4952,450,7472,2526,1622,1410,745,1150,2107,17028,6318,1319,2729,4739,13553,7095,11592,4719
"g225",1870,5293,2660,1227,1060,443,49,180,260,287,6324,218,2480,482,8104,150,1701,2424,188,10785
"g226",520,26,86,304,104,75,643,2080,58,1613,118,900,1038,145,347,2349,418,233,1417,52
"g227",451,1211,594,198,1254,591,356,712,175,1503,376,1037,759,2314,869,462,1436,1323,217,401
"g228",311,227,210,81,62,30,293,62,304,755,348,420,2094,1351,199,629,251,606,511,243
"g229",631,375,262,137,899,673,768,846,691,358,1792,1936,1388,1065,398,934,1360,755,535,452
"g230",616,646,1704,289,598,758,221,361,149,1138,237,882,1268,1011,476,1306,1499,575,536,1253
"g231",385,1241,39,131,0,16,173,77,218,26,329,42,0,8114,1414,49,6543,0,222,4581
"g232",4769,29172,6118,4165,5645,13574,19288,1171,3203,10019,3999,6246,2809,8634,5019,34721,30623,1669,5256,1632
"g233",1172,4753,2418,2652,2527,514,1553,1287,1888,4371,9784,1199,701,2273,1325,2673,2481,363,2305,3215
"g234",1878,1087,189,619,883,560,574,813,690,1826,2218,406,431,901,2087,1910,1542,1551,1255,1039
"g235",602,365,924,179,519,666,617,318,496,227,308,691,1935,358,443,850,1831,1099,448,657
"g236",210,164,371,250,629,478,838,739,282,1177,1250,1308,7926,1450,268,857,1143,272,409,772
"g237",71,562,541,387,28,65,330,157,76,1191,1048,61,2111,80,952,663,140,463,194,130
