"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g88",19834,19563,14693,20892,11546,20953,14100,12991,9125,16242,56356,39439,32023,27941,43209,57978,32003,38583,34804,30517
"g89",650441,367001,175192,83860,254945,429019,319228,353998,106360,259364,199969,249983,102023,387764,457652,398892,813856,558242,958755,89046
"g90",55053,45703,17499,10627,71604,16191,109442,10182,73301,15172,48475,27211,91793,30097,41927,75087,100142,45584,62087,169754
"g91",65947,68133,39333,30265,51711,48474,31709,29774,47694,82360,84874,93439,73545,152919,122369,71050,101107,182584,164517,139153
"g92",73037,67220,169448,75864,52083,101246,97473,22868,87300,93043,137386,75793,174934,146955,105610,133939,122918,71501,223418,115304
"g93",10147,10299,12451,10562,28575,17604,15339,42291,10514,17307,6446,20481,55376,22525,7855,13869,38361,30205,17025,18719
"g94",3007,7243,9736,11214,17577,5146,4438,3214,11630,11264,29776,23443,20258,43307,26580,27703,39676,31386,54546,56811
"g95",108979,143374,159140,83523,77551,136025,113775,87535,109152,86746,103203,114194,130466,238921,149819,172365,232821,86238,211281,188353
"g96",59605,129561,52133,108560,175153,75558,115623,73378,47599,132243,97501,43924,59391,116445,137701,278771,127549,125614,223579,64921
"g97",3952,17999,42261,9189,13140,12608,4024,6992,7164,10438,17129,10553,10270,17743,16603,11284,20911,22854,16102,21922
"g98",149342,121970,179147,107723,14718,11644,134247,118076,88517,38572,13846,102598,34334,717904,124042,88654,195220,8189,355203,71226
"g99",18193,42443,38527,27246,42558,19082,13243,25877,30044,17754,39133,41617,22398,54733,68633,56584,41762,35255,52157,42902
"g100",132773,138750,236846,113272,240302,104301,136029,66278,128417,161420,194100,208127,124239,150473,306589,375646,324364,173541,162755,232200
"g101",39035,99548,147193,156542,87465,34670,83211,62715,33951,78432,111511,92530,66781,60803,154500,153332,67322,116903,143070,65926
"g102",359312,376317,434187,374880,861308,266917,194903,258462,599443,230188,1090582,261791,467704,368243,548136,730679,550941,127811,286555,326117
"g103",9467,1365,7416,15607,5265,4785,5543,8832,18398,1746,25488,10318,11083,52340,26121,12152,16262,39375,12981,21057
"g104",44171,56970,23138,40438,61712,18699,178336,111602,14188,102939,110413,113205,59447,46411,197450,158020,140025,54035,448762,243198
"g105",353,2774,1848,608,28412,10714,5979,8348,3812,1290,2564,21125,46553,15555,38394,4520,3178,31640,46631,167985
"g106",95006,206157,211416,47610,121275,109978,169977,99699,98686,64229,164589,167118,166411,511132,255720,566091,290534,106510,400230,427079
"g107",101,30834,2522,98,1041,23036,8881,7,44090,5191,6,0,0,720,817,0,5821,6217,129,0
"g108",38472,54829,32856,26411,80300,25310,63653,40935,28485,34415,45241,20225,13705,91299,17482,52565,109664,30808,144468,62107
"g109",11881,13293,14440,4545,11827,17701,30869,9250,5629,10053,14857,7873,9464,23759,20060,17618,23178,5342,18090,22306
"g110",35754,65506,29051,22461,41234,27055,48879,23639,29949,57462,86840,115663,96973,166125,111489,106827,180693,82306,308643,168382
"g111",13535,24299,53928,16072,51201,31717,48216,34835,36413,33479,56435,67432,38194,134737,36330,152558,184059,79609,89189,117113
"g112",16110,26785,36694,27060,54411,30576,28481,62349,30999,30832,62652,23746,112301,192150,139195,45512,58345,30340,188916,84850
"g113",7642,22816,5222,964,172,5736,2796,13820,11581,24177,7315,7062,9980,57496,18486,25585,12218,8057,15052,19609
"g114",562,58,902,1661,1189,742,586,427,731,871,1484,3350,1035,1431,4708,805,3458,598,1639,899
"g115",52,72,115,114,310,64,37,173,433,612,621,217,189,247,362,599,761,215,1377,1680
"g116",392,2557,2354,336,813,684,986,468,754,1021,1075,1742,1008,2570,4230,2162,3143,944,1715,927
"g117",516,903,250,115,2096,247,180,142,324,366,2765,301,135,143,227,1090,934,187,910,59
"g118",779,981,2226,482,1185,708,603,243,394,1719,1575,1471,1197,1519,3103,1251,2815,1291,2746,4522
"g119",6636,6307,7447,4270,16550,7564,20503,4090,2124,4432,8233,18226,5464,13396,26180,8730,2442,15942,9270,5886
"g120",1827,3555,1458,2871,1657,1408,764,2015,4739,4091,793,6048,2093,4791,7201,9625,7092,4902,6718,4442
"g121",579,175,2524,659,10,52,42,455,138,56,1784,49,454,456,1835,682,107,103,1922,402
"g122",653,123,76,463,778,48,323,151,245,644,160,0,405,3616,385,937,563,28,2182,1200
"g123",237,232,0,0,183,649,26,318,89,137,2103,1397,217,1680,153,329,3536,703,185,432
"g124",999,412,1938,242,1919,258,357,1364,519,844,1902,1429,1489,2668,1489,833,805,332,1339,839
"g125",1601,1522,2864,1339,3764,1034,896,657,565,673,3114,3093,1667,5395,5865,2423,3021,2147,2744,4371
"g126",1533,1558,2846,1014,648,1156,1097,1249,595,1524,1368,2877,742,4554,1032,785,1527,1507,1841,2328
"g127",164,405,272,994,554,478,1157,373,513,717,777,701,800,1219,811,598,1161,550,764,709
"g128",119,869,697,2280,529,221,494,139,351,1459,829,1277,870,1187,733,2004,585,1299,434,1668
"g129",426,321,855,455,67,390,773,640,160,852,929,1719,555,1736,198,594,1746,356,707,495
"g130",1709,1721,2781,2584,1187,2245,4411,1503,1239,2073,2829,810,2508,4381,10927,7904,9840,3075,5019,3251
"g131",626,287,823,421,1679,860,476,273,1065,233,631,877,538,586,2105,790,563,482,1849,855
"g132",267,499,322,344,396,640,782,103,313,553,384,331,116,178,272,849,143,196,1052,693
"g133",837,110,396,45,893,656,173,90,372,962,779,826,1847,2501,1455,320,803,404,1442,4117
"g134",265,393,1066,1215,727,347,77,213,536,513,318,797,279,2506,1740,234,1081,162,1246,732
"g135",8130,592,3568,17,1251,150,17945,2423,9,477,44791,8,11045,1897,6703,0,98,2605,8405,586
"g136",329,221,1021,498,1230,808,678,76,478,239,894,1074,72,1510,1752,796,457,455,1912,563
"g137",316,884,92,1840,2673,1159,953,699,1062,1854,1442,1295,641,1364,1291,1010,1658,2397,1152,2154
"g138",478,310,298,389,126,705,392,126,157,5,561,1464,418,1151,707,572,493,549,2788,678
"g139",948,1676,1267,877,1719,1000,1245,1264,727,655,1019,2009,1362,2848,1797,1672,1393,2705,2884,2783
"g140",413,2370,1855,372,628,107,615,1207,1168,1679,790,1108,5232,869,750,3450,3033,667,1963,1573
"g141",1214,4768,1215,3000,1401,1583,2206,3637,2110,3320,5243,1565,4199,1713,2006,9901,9091,1051,2991,3932
"g142",218,8929,12731,2724,13668,3974,9086,8599,4802,9140,2322,18214,3938,10755,6509,10829,854,7827,13233,544
"g143",1175,89,2220,49,548,833,1323,1382,72,164,0,617,1264,335,1451,11535,1161,573,648,69
"g144",755,388,486,438,1540,321,403,228,450,761,1179,789,2078,2337,2138,2087,4211,963,1189,969
"g145",774,1293,1031,2145,1885,588,319,1740,1534,1142,3268,1282,647,742,390,3416,537,258,489,1233
"g146",1875,176,1522,868,1316,2294,167,532,1287,2876,4342,1522,807,9734,1605,13829,3652,1437,7864,7529
"g147",4179,2453,7376,4695,7993,2464,8564,3676,2231,2543,12386,3259,6565,8803,19634,5698,4756,4589,11409,11826
"g148",2566,1074,576,4772,194,2332,5182,494,110,3143,72,2437,2165,4506,642,4253,2462,8483,11905,3180
"g149",749,1586,523,740,118,108,106,80,157,702,0,177,216,2045,38,1833,358,230,286,1223
"g150",1157,5625,3127,532,3478,1089,1494,963,1875,1256,287,12317,561,3310,7636,5127,2706,2807,20867,1275
"g151",388,624,579,407,534,251,871,246,266,291,941,771,1115,1144,639,1155,705,358,1175,1191
"g152",471,415,940,440,1349,92,766,345,142,455,455,492,862,1857,2203,1485,848,376,818,317
"g153",374,182,272,180,203,36,590,75,338,570,416,673,505,1099,478,431,981,144,779,405
"g154",1996,790,1547,1135,6359,996,4061,649,2128,1075,6059,1096,1538,3505,2269,3590,2658,3693,6442,4392
"g155",413,738,347,1036,436,138,726,104,334,851,622,921,836,696,221,1470,1652,71,3522,1118
"g156",865,2126,1804,2070,1465,1439,4301,2846,1952,852,1701,2090,1554,3751,2599,3093,4920,2681,6661,866
"g157",601,702,1055,573,269,489,1079,692,846,1286,976,617,225,789,1324,290,3179,472,3836,831
"g158",88,1150,1283,394,629,1603,805,595,208,472,679,233,2826,4123,1076,1966,379,3656,1877,178
"g159",60,327,1390,1382,1465,415,306,616,47,622,580,1349,655,1235,771,1331,3287,658,222,625
"g160",3806,7080,8714,2270,8392,2834,9153,985,2094,5768,3257,7042,11329,5645,11111,6963,9388,6945,3667,5282
"g161",620,857,118,241,233,264,912,628,564,421,1124,1693,113,3099,287,3487,768,1840,698,1265
"g162",687,714,899,203,230,36,366,340,353,238,290,599,370,135,373,765,961,37,547,795
"g163",101,42,291,152,165,273,2549,0,213,194,16,4379,4974,2070,3180,203,87,2951,7464,4097
"g164",180,1606,1455,1018,2186,1232,310,995,1966,4164,588,605,1011,691,3848,1223,1612,940,6974,3218
"g165",1316,7815,4513,7756,4370,1659,2708,3806,3246,3859,8672,14641,10243,8969,16343,37004,14185,12135,12030,34567
"g166",3219,5813,3589,2179,3564,4320,8901,4648,1414,2372,2625,9755,2293,5555,7577,3789,7138,2138,12793,9270
"g167",1735,7142,1574,4188,3037,851,7757,4260,4793,3588,6179,4369,5244,664,977,2047,1105,4385,565,472
"g168",640,631,1929,1294,418,768,624,382,323,649,780,612,647,898,1405,800,1734,1431,1451,522
"g169",2446,2396,4022,1086,7482,1115,2390,2591,1853,1761,984,1487,1059,3460,3136,3145,4280,1549,2471,4068
"g170",819,631,1049,1739,1106,649,324,1422,896,1561,492,1142,564,2896,350,192,1693,2439,3658,1002
"g171",567,450,507,474,2245,255,1147,1386,840,895,1337,527,1813,2675,2363,4463,1639,1142,564,2988
"g172",373,652,357,663,1115,1258,1220,1118,617,344,540,3040,1372,3009,5157,3416,1936,1198,3101,3862
"g173",983,906,2207,1668,1429,1272,1438,1125,1223,2877,1414,2694,2435,1724,1392,4906,5055,2378,1619,2388
"g174",651,506,1286,302,1036,763,199,252,424,1219,734,727,349,1708,753,824,779,453,539,429
"g175",329,610,188,264,482,272,185,973,340,215,649,988,511,361,1917,1481,648,248,833,1365
"g176",10,183,194,475,140,214,481,447,279,704,152,797,887,1422,711,309,832,332,1381,1768
"g177",3436,1586,2894,2753,5490,763,1180,1350,6402,7429,6326,2147,1525,7159,4081,14938,13763,1185,2017,10025
"g178",920,385,292,467,1450,256,945,330,272,638,110,571,537,1351,179,1068,857,286,947,670
"g179",6677,2822,2611,1750,12594,1867,4236,2089,5336,5727,11643,11229,5116,35002,16897,15388,36527,11522,16734,19754
"g180",1788,5972,575,139,6107,1156,991,50,7166,888,691,577,901,1143,31,1704,5463,927,684,6571
"g181",1519,1662,4547,642,1417,1436,567,70,493,1609,699,888,4925,1712,918,1438,3139,182,1743,5469
"g182",603,1528,355,245,2051,359,599,352,218,386,774,460,566,581,1950,618,902,2042,2179,1046
"g183",1168,548,987,424,1028,42,343,312,913,126,1360,702,45,338,761,1173,863,354,1060,245
"g184",2255,809,1958,1600,2480,2088,3395,2201,1556,1703,1987,1073,2005,2447,1913,3423,1830,2130,2620,3372
"g185",1922,674,2410,2690,1754,492,1998,1456,583,1744,1220,5166,2394,5902,1788,5713,8728,4405,2511,2334
"g186",3951,7274,3101,2350,3989,3107,4226,3796,4364,427,5149,9864,9054,10614,11481,7768,10950,7946,13281,15152
"g187",374,1052,938,563,530,238,207,23,720,714,1888,1809,2136,4612,1449,2721,2585,1457,5179,715
"g188",283,930,1645,997,919,648,1056,583,967,741,1123,843,871,2643,3358,979,2560,840,1628,1448
"g189",202,442,666,233,396,225,579,639,326,609,180,250,419,573,519,277,1240,419,654,333
"g190",663,919,1244,1013,883,582,1206,508,496,441,2818,664,1238,1271,2747,1393,789,1505,3234,1919
"g191",253,337,1003,765,1693,83,498,9,1314,2000,7112,47,232,1128,1151,280,497,684,5273,568
"g192",412,157,2426,1084,386,927,56,58,20,1518,830,114,2816,617,2958,99,437,1043,648,197
"g193",2516,2484,3971,1839,3399,1429,1727,1608,2825,1829,2595,503,4304,5105,3604,4980,1602,3951,2280,2697
"g194",587,876,1285,699,1829,865,1404,574,964,920,1026,364,580,1970,938,1398,2929,1079,1783,1485
"g195",1531,12482,8986,3861,8397,3317,3818,2781,5970,1180,6581,15079,4971,26105,15354,27329,54787,11296,19198,15452
"g196",1945,1818,372,612,597,2037,155,724,1008,1779,1008,1953,489,3726,1866,2272,2939,301,4206,2039
"g197",2611,2664,3237,4202,2052,4104,2675,917,5307,632,3344,918,3135,6513,5746,2998,8925,2794,8736,11513
"g198",213,424,421,326,663,7,576,776,674,244,881,262,148,748,207,174,371,374,318,158
"g199",108,619,188,512,941,972,240,493,75,446,701,121,289,616,761,166,1403,278,514,1199
"g200",318,485,378,135,444,232,399,608,1337,760,352,397,670,1839,1812,701,1099,352,2834,822
"g201",4084,663,833,2093,4632,3514,3121,3031,4454,398,1863,2036,3831,11904,2125,16087,3769,2881,640,4105
"g202",127,71,1716,1310,2193,64,1837,3087,643,1131,572,798,185,354,686,566,1996,0,81,322
"g203",416,134,61,250,799,708,296,519,349,1590,1270,1542,596,369,1315,834,1005,257,162,154
"g204",894,3611,2891,1560,385,2189,225,2364,2047,3092,7883,734,1424,3695,3099,4152,7712,11858,5727,28562
"g205",2160,2671,4037,4212,6608,4036,2090,1267,2142,1719,5795,3346,4647,7699,4703,5502,12739,4052,12784,9201
"g206",513,645,295,165,1037,663,528,534,56,183,596,584,1065,1152,1270,1149,2580,1156,660,1423
"g207",13130,43032,55207,32909,24935,42159,45667,12700,19787,25098,71679,43098,81284,92035,92246,121051,82292,24764,105931,43670
"g208",482,488,335,1239,764,4083,871,989,1093,443,4021,1253,1441,597,2488,261,616,146,366,1367
"g209",300,681,1184,315,847,1140,337,453,488,495,1652,1535,470,903,2590,5189,2058,3095,1231,2775
"g210",4711,4528,4723,3666,3258,2919,4504,3230,2045,4494,5026,2391,3121,3484,4994,4212,2763,1013,3602,3106
"g211",3646,1325,890,1164,2453,1439,3418,1074,692,1379,4298,6228,6555,2640,9376,3784,15518,1458,5280,6147
"g212",4509,1881,2622,1692,1519,3945,2018,2429,3917,3555,2624,2081,2557,4086,4167,5027,7722,5252,5868,6343
"g213",32834,41165,26169,33303,65319,23537,33336,15341,28276,19465,29131,20204,23250,58905,104676,32767,46287,21613,77168,69601
"g214",53,204,153,117,856,326,329,95,1017,101,93,90,706,384,2228,275,1936,149,283,883
"g215",1551,419,7,110,1505,9,410,7,999,2279,1087,1204,89,3653,229,8223,3930,2968,27,1007
"g216",1085,663,1742,270,1826,2926,2325,1660,1161,1020,2615,207,529,1950,3490,751,3305,1129,1376,3815
"g217",804,1270,562,2666,793,1017,1344,908,562,1941,860,2214,1704,3657,6354,6789,9332,727,7248,3964
"g218",1219,465,662,844,163,969,590,209,59,494,3188,1136,1251,2561,2993,310,2085,403,3346,2714
"g219",1870,3460,10012,2844,5272,5762,3164,329,4443,3386,11800,7766,8453,8134,7419,15430,8383,9542,17322,4084
"g220",555,38,1457,674,1052,560,610,999,1311,217,509,1434,2436,1825,93,1165,1743,1918,708,1500
"g221",1045,1945,716,37,288,524,400,32,889,339,11667,7262,252,8950,117,5822,5789,3147,1962,2134
"g222",8397,16782,46151,23319,11081,30142,15585,12849,27293,8668,28576,29333,21999,83962,40123,78662,106397,64093,163258,34639
"g223",3722,5601,2391,2398,5045,2045,3448,8464,2019,747,4902,3536,5699,5087,17189,3845,6230,11723,8181,10510
"g224",723,1739,1250,923,3141,575,705,707,1171,1541,2870,1126,1874,7412,1995,3413,1579,2717,1996,4799
"g225",272,0,114,2134,9392,268,246,3588,31,105,102,1677,942,0,647,9133,416,1714,420,704
"g226",514,144,176,51,694,834,705,1424,816,970,1384,1033,2357,638,1062,384,442,22,475,1874
"g227",1671,334,177,240,603,54,1257,404,454,531,326,680,931,1946,506,3019,885,885,926,1914
"g228",666,432,386,537,117,836,95,598,183,955,313,473,2213,286,356,865,2747,2003,165,1608
"g229",105,510,159,232,1196,520,289,166,631,1187,863,828,662,4692,1376,1043,206,382,3079,673
"g230",363,38,160,462,1049,410,319,352,1123,437,790,226,213,1197,718,570,734,222,528,548
"g231",838,1323,8,78,56,0,2641,202,39,0,131,6,2216,237,0,575,0,780,77,560
"g232",7200,10732,2853,1200,955,4979,5089,1148,10389,21442,32031,25684,13017,72657,16300,35249,25669,8075,28847,11971
"g233",2021,4826,3053,202,5579,1381,8013,3888,2905,5464,21224,436,3953,10423,31570,7290,3693,5151,1475,30323
"g234",897,2026,1256,857,570,333,788,155,1352,961,836,918,1062,608,2309,1587,1561,952,1032,1603
"g235",228,550,412,432,608,912,224,365,1225,471,513,1741,1255,2167,1960,4684,738,3205,1999,1509
"g236",41,495,102,160,185,242,795,288,363,497,1518,1258,355,545,758,1198,397,249,750,310
"g237",883,401,316,831,204,7,574,60,6,134,405,562,89,1281,463,1102,220,43,132,381
