"","sample20","sample41","sample2","sample67","sample110","sample45","sample69","sample18","sample27","sample6","sample130","sample151","sample112","sample177","sample220","sample155","sample179","sample128","sample137","sample116"
"TSPEAR-AS1",9,4,22,5,11,9,4,27,9,33,3,18,18,12,3,16,5,50,5,9
"AL139082.1",9,9,26,4,10,25,5,7,19,18,3,8,28,8,6,2,5,0,9,8
"COPS4",2060,1643,3507,1280,2322,3073,2975,2113,2365,2789,3126,4743,6127,1815,3648,2920,5125,1751,2363,1836
"MSANTD4",929,635,1298,656,1060,1270,640,982,1143,834,699,2168,2006,586,672,1356,1495,575,423,344
"PPP1R26-AS1",253,56,143,97,189,223,98,43,149,92,284,148,363,157,125,754,177,217,327,212
"PPARGC1A",483,137,1590,557,482,908,190,188,194,233,86,420,165,38,152,57,315,37,37,51
"BHMT2",438,1175,464,220,86,335,772,4662,238,3077,455,392,286,321,874,241,43,393,260,218
"ARHGAP17",2871,4163,3745,1794,2673,3108,3979,3833,2884,4601,3333,7398,5262,2438,5414,3358,4668,2922,3151,3142
"PCDHGC3",1155,851,1282,1366,1320,2204,2365,1659,1145,1708,1812,1612,1877,795,3774,1431,1694,803,678,1396
"KIF6",41,30,136,24,68,67,43,58,59,41,65,200,289,48,56,42,86,34,69,76
"AL732372.2",84,5,79,28,81,51,10,9,22,12,13,59,106,3,24,10,72,1,69,14
"AC068533.2",48,6,50,21,47,56,21,2,8,21,3,60,23,5,15,0,14,3,1,2
"HSPB1P2",5,23,9,3,3,5,14,13,18,21,33,13,25,67,10,52,20,14,86,43
"PCSK9",16,7,5,84,23,45,30,8,37,53,69,70,32,81,108,13,29,26,8,77
"LINC01801",114,27,87,38,156,135,22,67,36,40,102,139,150,18,127,36,9,43,31,67
"CDCA5",163,213,257,768,266,152,182,78,262,227,1440,4765,448,574,342,5966,2333,1856,1402,1622
"LINC00623",191,220,62,47,148,164,210,68,217,204,75,200,41,58,192,644,128,382,259,77
"KLHDC7A",877,74,486,104,365,508,861,875,768,1077,152,17,2905,534,423,6598,95,2155,224,140
"ID4",9735,5967,12382,5750,8805,14071,6729,2677,20138,4478,1561,6469,1818,575,2815,151,2180,717,257,677
"STK26",963,418,2199,655,1570,1449,928,249,1578,345,1724,4643,1222,761,862,2722,1456,1012,1506,1170
"TUSC8",802,449,1520,415,1197,918,1201,240,858,442,26,80,700,321,63,24,4,133,27,219
"AC144450.1",101,4,13,3,46,62,28,17,16,19,170,11,289,31,71,261,88,56,177,30
"AC007786.1",35,11,20,2,22,25,22,10,11,23,13,6,28,39,17,19,53,14,9,6
"GPIHBP1",1752,7370,397,177,495,659,1906,2710,868,4890,256,433,201,170,1032,46,7,335,50,183
"FASTKD5",931,654,1779,485,1076,1724,1575,839,1010,1108,903,1484,2095,843,1225,1883,1283,1291,2149,943
"FSD2",7,7,21,5,13,13,5,2,8,4,4,7,7,4,18,4,1,5,7,2
"SEMA4G",580,150,460,340,484,517,214,82,270,145,194,338,247,157,140,22,85,324,310,151
"SIX5",492,564,213,296,442,402,393,242,599,489,500,345,574,380,621,400,348,806,598,419
"TENT2",3892,1417,5925,1901,4292,5015,2487,2314,2532,2705,4764,5245,7809,1792,3059,2189,2483,2686,4335,2080
"CDK14",2113,1101,3787,1246,2611,3242,2324,1947,3016,1591,2157,2867,2558,1267,4276,1959,1848,3337,1535,2222
"BBS5",403,358,287,183,396,371,369,257,301,385,330,248,543,264,388,218,241,349,226,229
"Z95115.1",427,120,435,139,553,525,288,119,296,204,122,158,502,124,149,265,225,150,195,173
"TTC1",2398,2666,2664,1156,1991,2893,3104,2388,2436,3445,3702,4251,4572,2874,3916,4769,1796,3868,4804,2706
"RAB2A",5964,6579,10715,3328,7628,8337,7986,8634,7423,10591,7790,25031,28075,11471,10997,15346,11192,11663,10197,6930
"WIF1",869,88,225,531,778,1660,604,394,2001,295,377,217,21,1,227,1,842,11,0,69
"COX5B",2288,4731,1918,1328,1857,2752,4177,2852,4946,7151,2907,6009,5501,3742,3632,6972,3141,4179,8093,6172
"KLHDC2",2391,1331,2977,1110,2440,3542,2532,1811,2023,2102,2049,2127,4985,879,2380,2651,883,1669,2137,1549
"HDHD3",2216,1498,958,821,1987,1915,1794,856,1940,2181,1264,1572,2273,1265,1170,2668,1621,2246,2064,978
"PMM1",882,1047,463,482,574,990,898,737,827,1378,617,979,623,491,1227,1592,663,632,1380,797
"AC137932.3",111,17,83,28,102,78,23,13,48,41,17,89,32,21,19,42,74,2,39,17
"ACTG1P20",15,17,25,12,21,26,10,7,28,8,25,74,23,7,83,143,21,21,14,4
"IL17RB",4275,299,872,409,863,1872,1028,312,914,990,655,999,1458,1085,541,957,932,263,326,1881
"RPL19P21",16,17,26,6,18,20,5,3,12,6,8,37,8,10,5,6,7,3,7,6
"PPM1A",5555,2364,9438,2669,5623,7277,4026,4540,4557,4472,6258,8003,15180,3358,6276,7408,3312,5481,6097,3358
"LINC01589",14,20,51,5,23,37,33,31,38,6,10,7,13,5,35,3,0,3,2,8
"MRPL57",1465,2161,1612,916,1518,1919,2206,1175,2132,2364,1570,2139,4044,3893,2010,3052,1177,2500,3697,1453
"TTC19",3972,2397,6551,2602,5193,6018,4635,2297,3605,3316,4694,6246,10396,1909,3921,5939,1632,2472,2092,2171
"CYREN",679,747,456,426,569,739,722,711,619,1249,732,1890,1019,566,763,1097,798,810,1096,685
"ZNF221",129,33,261,81,147,126,45,91,49,30,121,131,221,30,49,109,170,88,106,29
"RABL6",3679,5462,1161,2319,2503,3460,4026,1816,3285,5381,3720,5958,3353,5403,3970,5565,3619,6878,5182,4903
"SGTA",4215,5686,2617,2225,3789,4126,4420,2455,4177,4929,4259,4422,5363,6440,4803,5154,2417,4192,4814,5165
"TAT-AS1",31,3,10,2,30,14,23,7,5,17,4,3,1,9,0,10,12,1,6,1
"AC093797.1",105,13,71,32,63,31,16,16,47,31,15,30,105,18,34,9,141,14,7,7
"PHB2",11112,10588,9892,6319,12422,14878,10374,5690,11719,10661,8585,12006,13697,6820,10252,5129,4298,9371,11973,6394
"AC010422.8",74,21,116,30,66,86,24,14,40,41,32,30,134,5,16,23,24,27,45,20
"EPHX1",6516,17158,5362,2479,3455,6737,9856,24466,5500,25855,8636,12933,12836,8143,15430,13231,6284,35296,10742,8955
"AC008610.1",48,30,10,20,25,34,9,5,24,28,33,49,24,45,14,17,32,24,58,14
"PARVG",338,528,400,179,317,328,272,364,222,565,358,2058,794,582,632,196,1197,425,741,647
"RPAP2",1838,662,3169,1154,2225,2284,1093,913,1375,920,2459,3512,4303,1057,1466,1955,3838,1180,2021,1198
"CCL4",125,1482,355,58,449,184,1619,523,107,791,130,2562,351,147,789,112,743,146,846,856
"PAXBP1-AS1",407,69,459,95,365,324,117,93,237,194,152,228,501,80,79,125,338,88,198,75
"ACVR2B",2210,626,1755,470,1129,1363,327,715,1745,664,1160,1520,1629,320,557,1408,818,652,1766,478
"ADRA1D",10,71,8,28,4,13,21,44,29,29,24,36,5,7,85,2,2,17,430,16
"WWTR1-AS1",16,9,13,9,27,39,19,5,16,25,11,15,26,16,13,14,8,7,5,6
"RESF1",7506,1650,10073,1830,7011,7253,2442,2643,3039,2506,4391,13413,8377,3146,3294,3227,4116,2053,2979,4092
"CD3E",959,1351,1518,154,1156,640,420,334,930,922,634,4046,787,1265,895,161,1495,168,1924,3524
"PLA2G15",830,1442,656,569,623,765,1004,1435,747,1818,1103,2396,1494,1285,1518,1786,1920,1774,2094,1184
"WRNIP1",3006,2476,2812,1753,3346,3856,3014,1421,3010,2395,2706,6478,5551,2653,3054,3854,4322,5437,4471,2751
"PITPNA-AS1",15,26,8,8,15,14,13,16,12,26,15,13,17,4,16,21,7,7,16,6
"CCDC3",1440,7542,1637,232,1180,985,2537,14519,2235,16298,1666,2907,967,945,4623,483,275,2285,825,1107
"ATP6V0E1",5240,9623,7302,2556,4491,7094,8971,8425,7327,11393,9759,16392,15385,12969,13218,11290,6048,12043,18281,10193
"DOCK5",2673,859,3505,1092,2258,2828,1784,891,1534,1260,2164,4025,4265,2855,2427,1470,3748,2110,1634,1086
"AC004148.1",353,135,223,89,269,177,63,94,136,197,152,193,194,99,63,81,53,64,226,107
"AP002907.1",37,5,65,25,50,25,1,11,31,16,29,38,87,9,15,32,36,16,79,9
"TUBAP9",5,0,3,0,5,0,0,1,0,2,8,3,89,1,36,127,0,7,19,0
"ALG11",485,112,903,301,455,766,370,373,208,172,569,831,1400,187,494,770,570,457,619,183
"EPHX3",39,47,64,50,40,46,74,91,127,220,14,30,27,27,72,11,264,66,18,158
"AP000345.2",58,29,15,0,82,62,11,5,67,24,46,7,27,21,0,3,6,14,15,2
"EPCAM",9705,3024,10014,5743,8931,12551,7064,1742,7676,5733,7681,43968,26397,15071,5866,44407,31892,18431,16538,14999
"MAN1B1",5677,5537,2324,3498,4522,5936,4802,2397,3951,5852,5472,6117,7299,5064,9049,10829,12088,7838,5298,4558
"FLT1",2941,3778,4616,1283,3289,3534,3789,6248,1981,3897,2625,7419,10707,3670,13547,3467,2863,2535,2930,7538
"EIF5",12525,4692,19000,6780,14342,19040,10115,11559,8212,12315,11664,19447,25281,6897,7368,16977,7139,7927,17299,8235
"SPC24",35,130,73,334,67,33,46,61,141,159,353,734,145,366,170,998,436,747,516,735
"RO60",2664,788,5771,1346,2586,3023,1774,2108,1925,1838,2860,7239,7002,1225,3348,6198,6655,1418,2871,2029
"MAMDC2-AS1",57,11,98,24,68,63,31,14,35,19,25,39,48,14,12,15,53,5,32,9
"AC022509.3",80,29,132,55,127,134,48,67,108,59,46,36,53,31,73,40,43,16,51,49
"HP1BP3",12451,6228,21864,7079,16172,19802,12499,8825,10748,10297,9839,16259,17444,11512,11244,14704,13182,28498,11564,6782
"PMS1",1249,546,2621,793,1860,1843,845,623,830,729,1033,1767,2500,541,874,1184,1333,1026,983,402
"SGPP2",694,218,747,346,507,778,413,256,709,1274,928,2463,2109,232,133,359,1736,477,99,464
"ABI2",5149,2203,9862,3505,7167,7819,4418,2270,5901,2533,4860,4692,7123,2465,4905,4137,4315,4716,3460,3196
"U2AF2",7020,6184,3887,4536,6277,7840,7755,3452,6864,6623,7216,8771,9663,7357,8177,10914,8688,10585,10195,6911
"DGAT2",1782,7437,1672,1442,545,3199,1695,57784,1848,34279,1104,7853,390,591,536,299,3190,633,217,994
"RPL11P3",20,5,19,9,27,16,6,12,18,4,11,18,19,6,9,8,4,11,9,14
"LINC00663",232,104,288,67,293,224,101,130,175,166,155,77,308,46,145,116,34,167,125,66
"AL161725.1",51,4,105,15,73,67,9,19,29,25,17,109,42,3,13,18,34,7,25,20
"ADM",645,4595,512,339,197,999,1285,2290,369,3438,1232,1833,138,196,1212,1298,1185,1153,313,807
"CBWD4P",27,14,34,2,22,37,0,7,20,33,59,24,95,32,21,16,41,15,59,8
"ASH1L",10708,2235,16273,5528,11315,15077,5485,6689,6164,4589,8465,14784,24522,2356,10935,9069,15266,13570,6106,4589
"METTL2B",1072,856,1548,592,1358,1208,874,890,893,1025,1331,3266,2690,1004,768,1362,655,1357,1448,827
"THAP7-AS1",120,15,73,28,103,176,46,50,116,57,46,112,86,69,46,153,93,33,40,52
"OTUD4",4695,1556,8523,2518,4943,6481,2934,2566,3556,2173,3431,8994,7250,1724,3446,5016,8514,1670,2765,2125
"DNM2",6493,5882,3762,3764,5353,6186,6262,4315,4912,7726,6702,10395,9259,6120,8384,8908,5371,8271,7277,8038
"KRT8",15541,28497,9199,11550,19714,28779,66818,5464,36095,25431,102012,18495,50350,69369,59459,161018,17234,93708,113239,60239
"AL445423.1",3,24,17,1,8,9,26,36,8,80,10,16,13,9,7,4,3,3,15,7
"AF127577.4",171,93,278,94,136,157,112,274,107,207,262,251,749,149,270,114,54,240,163,208
"RN7SKP23",93,15,80,14,107,63,15,10,16,36,26,28,58,16,37,13,31,13,29,9
"MN1",333,857,338,184,140,356,1622,1270,195,937,769,501,1182,1269,3807,3903,819,470,1032,409
"CCDC126",508,287,1584,250,629,744,1293,379,541,489,956,947,4958,1016,844,825,650,695,940,372
"PPP1R3D",962,604,851,475,651,865,563,625,927,717,650,1715,2114,765,920,2738,1486,677,1151,704
"BMP2",146,249,512,266,96,282,661,837,92,943,88,506,50,52,334,30,786,60,81,82
"PRKCH",2455,2162,3360,1111,2736,3407,2896,1930,1561,2505,1588,6216,4963,1667,3820,1644,1694,1142,3105,2033
"CCDC50",5703,5101,11683,2531,7179,10169,7150,8208,5744,6045,4230,10522,6949,2779,7573,2870,6599,3499,3343,3038
"DEPP1",11530,26791,3922,906,4541,5035,17974,26675,8873,27923,5721,9881,3107,2791,24409,1256,5865,2940,5387,9849
"AC022784.1",36,19,67,13,68,39,7,11,26,23,5,3283,12,4,8,4,186,10,3,3
"AC019131.2",93,162,128,28,140,164,103,63,92,111,33,80,37,39,49,9,22,36,25,27
"AC231981.1",20,8,12,4,13,3,5,10,9,7,4,10,5,2,9,2,29,3,3,8
"VPS53",2904,1963,2983,1561,3096,3434,3072,2193,2444,2925,3056,3774,4180,1268,2901,2867,1803,1682,2930,1609
"ZCCHC18",46,39,42,25,72,75,42,20,34,48,19,60,48,29,31,20,18,21,49,35
"LPXN",759,745,1227,394,939,892,579,655,656,1092,886,4930,2070,973,990,831,1592,534,1959,1370
"NET1",6938,4473,15515,5759,6161,6244,3897,5103,2760,6571,6777,19917,18366,3446,10372,7518,10156,13746,11721,6681
"CDK9",2725,4025,2415,1467,2807,3289,3374,1978,2669,3673,3326,3779,4862,3191,3853,5129,3017,4758,4304,3117
"CCNA1",62,59,69,33,46,50,110,18,46,20,25,174,22,24,39,3,164,69,29,40
"TMEM106B",4241,1439,8965,2656,5451,5790,3566,3339,4109,3485,5795,7620,13575,2689,5332,8182,4786,4170,4741,2727
"MYL5",519,454,272,306,462,610,381,276,293,780,290,181,663,837,229,237,225,273,486,327
"SMARCD3",1398,2460,1442,971,2157,1606,2215,783,2211,1329,2322,1060,1090,583,1319,705,244,1147,1052,536
"SNRNP40",2038,1649,2346,1125,1983,2264,2504,1491,2394,2148,3227,6468,3147,2226,2843,3611,3210,1989,2835,1665
"MED13",6372,2019,12076,3832,6370,8407,4081,4892,4225,3323,7009,9409,17508,3743,7009,16036,18205,6008,12428,7078
"AL136985.3",83,26,110,44,67,137,11,11,42,14,27,18,10,5,16,3,11,5,10,6
"SHISA3",17,174,22,12,5,11,85,105,24,115,21,57,11,4,25,2,2,2,2,10
"PEPD",2113,4878,1684,1527,1875,2576,5000,4653,3097,9146,2966,5643,2853,2510,5358,6033,1275,3172,3651,2857
"SPATA2L",551,764,238,340,452,967,1389,147,639,749,339,604,300,1010,836,1208,440,818,742,494
"RAPGEF6",727,388,1443,361,1073,883,588,311,606,510,1178,1102,2008,826,447,701,496,582,972,678
"SAP30L",5207,2911,7003,1624,3909,5279,3936,3124,4511,3614,3450,4103,4620,1494,3869,1894,1704,2600,2843,2540
"RHBDD3",759,1117,297,675,814,628,598,519,594,1024,956,1546,829,1002,1034,3374,2208,1320,1179,1513
"GAS7",2210,6335,4321,4631,1422,7088,13648,6086,1628,5976,4724,6034,6472,3269,11777,1425,2209,2252,2773,3190
"ZNF75A",1604,640,1846,496,1874,1777,731,662,1163,890,1263,2684,5124,1802,889,648,1801,1375,2211,1345
"HIC2",482,482,382,240,299,516,410,248,408,441,249,684,280,92,279,826,197,418,189,248
"HCK",357,1027,329,452,281,416,826,1229,471,1323,801,4397,790,791,1026,595,3257,910,1689,1047
"TDRKH-AS1",37,23,20,12,27,27,9,13,20,16,30,147,42,18,34,52,26,77,72,26
"MLLT1",4666,4738,3054,2441,3708,4547,5384,3340,4657,5474,5181,4483,5755,4252,5547,4967,2621,7435,4700,4322
"UNC13D",901,1003,499,475,837,825,1066,527,792,834,780,16221,746,620,772,532,4735,1189,1056,757
"LINC01465",20,46,31,12,18,36,53,17,32,38,11,24,34,23,13,45,13,24,20,16
"ZBED6",39,0,61,39,21,39,12,57,0,6,55,18,67,2,34,61,66,39,11,10
"BPGM",852,1132,1147,452,911,1273,1430,1110,1102,1113,1025,3270,2001,1922,1851,2385,1509,1914,2215,1144
"AC244669.2",2,31,3,2,3,5,22,8,1,7,2,15,2,4,16,2,1,11,2,4
"GLTP",3039,2979,3536,1936,3043,4417,4211,2099,3534,3446,2254,4565,5591,3354,3241,3254,5087,4005,3379,3308
"DPH3",1090,1175,2518,635,1155,2007,2588,2025,1390,2046,1724,3204,3266,1018,2090,2372,1136,3289,2051,1557
"MRGPRF",273,1896,262,256,150,310,1164,462,1485,1160,343,475,158,271,966,30,27,137,153,208
"GGH",609,843,1318,647,827,661,529,450,827,649,729,4220,540,381,940,1877,1965,2357,672,579
"AC084759.3",270,27,159,8,116,275,0,22,208,34,20,0,4,1,31,0,0,0,0,13
"EBI3",49,211,74,39,51,56,202,126,65,289,116,404,104,184,167,36,315,63,84,445
"MROCKI",36,3,41,6,31,35,15,11,7,14,16,97,85,61,19,13,74,21,59,30
"SLFN5",4699,3618,8180,4011,4091,6548,4720,8019,3310,4806,5129,20216,5896,6781,7209,1785,37260,4262,2543,5581
"ZDHHC18",1705,2508,1801,1000,1681,2194,1894,1704,1922,2792,1810,4951,3084,1925,2427,1850,3622,2830,2704,1870
"CATSPERE",87,33,168,38,103,121,54,47,26,45,106,66,105,35,74,41,93,23,98,14
"SAMD12",1236,578,1871,652,1066,1162,1020,526,1282,592,3985,2416,4068,609,1658,3037,5047,1600,2674,546
"RIOX1",658,572,515,329,579,735,652,381,729,815,733,1221,1390,1011,800,944,460,948,1108,747
"ZNF417",907,244,1578,398,1120,953,303,487,443,383,690,899,1583,404,394,826,910,779,1120,328
"IFNAR2",41,100,72,25,43,48,58,65,66,55,51,215,52,37,74,78,196,82,66,50
"COL22A1",93,32,24,57,76,83,57,14,56,102,51,147,224,276,303,321,17705,512,478,155
"NRDC",6447,4265,8632,3516,5979,9474,5817,5640,5850,6479,7671,18971,15726,7039,8083,9116,12424,10352,9825,7541
"ENKD1",851,1644,240,350,712,705,1211,268,1183,952,386,407,417,951,702,415,809,633,622,321
"POLD2",3825,4283,3296,3079,4117,4364,3984,2775,3818,4362,5698,5532,4992,4455,4446,4823,2882,7611,4139,6309
"DCST1-AS1",105,44,45,31,53,79,87,26,52,86,67,220,325,93,167,88,36,129,71,35
"XRCC4",331,283,494,201,381,525,435,327,293,418,558,991,752,487,530,861,519,634,558,410
"C1QTNF12",45,46,12,10,36,27,20,10,19,36,22,16,14,21,24,62,24,482,26,26
"YLPM1",7585,3456,9409,4741,8085,10172,7805,4415,6007,5318,6906,8683,10278,2785,7533,4245,4722,6431,6105,4754
"AC009879.3",23,5,12,5,14,6,7,4,5,10,11,11,12,2,1,1,15,3,4,1
"AC006059.4",25,12,62,2,44,40,7,6,34,8,7,0,5,0,9,0,2,1,5,0
"ZNF268",2195,1051,3649,1237,2679,2777,1682,1330,1790,1675,1688,2313,5696,1755,1811,1173,1774,1802,1986,614
"IL18R1",114,204,298,63,137,146,148,144,140,170,212,745,269,96,279,68,633,90,187,206
"SCIN",95,195,236,64,117,187,264,647,227,470,2036,455,432,230,856,182,218,1104,128,302
"CPEB3",1046,242,2278,712,1357,1386,598,478,584,522,501,1282,2347,699,655,328,644,448,439,431
"IGFL1",3,60,5,1,3,5,26,8,37,69,55,90,0,56,49,7,12,32,11,26
"ETV5",3621,1392,4561,2905,6639,6133,1987,1701,2608,1432,1198,4912,1909,859,1573,1722,1437,1214,1034,1017
"WNT9B",67,76,13,6,26,11,22,63,14,53,62,31,182,39,180,31,17,9,40,33
"RBM15",696,518,1098,417,652,995,519,456,709,540,889,1919,1160,644,618,912,1482,561,853,487
"CBY1",1019,1635,952,495,991,1122,1283,796,1213,1327,603,1445,1210,1331,1543,1729,804,911,1613,910
"LDHD",469,519,290,247,319,774,458,914,457,2563,123,235,304,157,494,596,75,62,682,249
"ZNF114",43,30,65,21,62,57,11,34,43,33,26,51,63,40,30,9,16,52,68,34
"MYL6",16740,46998,12453,10652,15388,26045,38899,25011,28600,45858,23245,31511,29594,40750,41998,38614,10223,38042,46810,28418
"SH3PXD2A",5901,3815,6525,10306,5944,8245,6363,4728,5603,3812,7795,10366,12075,5314,17487,11247,2951,4785,4576,4882
"MFAP3",1467,469,2629,965,1201,1875,1064,1522,828,839,3133,3096,4327,542,3086,2333,1563,1317,1114,1173
"LENG9",197,394,77,217,167,231,281,109,258,452,230,258,190,540,369,267,93,304,214,388
"CD55",2730,5287,6955,1555,3869,6700,17226,5872,4918,6261,5819,11695,5054,4829,10154,8697,5855,14825,11231,3081
"INTS1",7707,6462,3490,4609,6366,6744,6496,3549,6038,7453,6172,8837,6158,4264,7601,8092,3917,8408,6853,5555
"PITPNC1",1238,2042,1608,930,1538,2033,1377,1267,1417,1677,830,2556,1290,1011,1804,3944,841,1627,1418,2325
"SRSF1",2815,1803,5369,1932,2872,2690,3027,2042,3354,2672,4477,8338,10102,3056,3064,5365,5100,4519,4394,1560
"CCDC15-DT",52,34,76,36,66,72,30,15,35,32,23,22,122,46,42,56,37,39,35,5
"JOSD1",4108,3368,6797,2647,4966,8523,6342,2905,4159,4016,3628,9360,5005,2422,6532,8570,8296,3766,5867,3500
"AL353743.1",416,187,906,229,639,543,160,139,323,168,335,300,784,107,239,218,370,295,248,128
"PAH",15,12,25,12,19,20,17,8,13,14,87,114,1,31,9,0,232,9,260,3
"DRG2",1531,1192,1148,831,1380,1690,1430,1040,1270,1701,1235,2278,1825,813,1717,1403,645,906,1135,934
