"","sample77","sample60","sample23","sample89","sample8","sample10","sample63","sample109","sample95","sample4","sample187","sample170","sample133","sample199","sample118","sample120","sample173","sample219","sample205","sample114"
"AL139407.1",49,113,56,52,77,67,38,15,47,201,111,18,10,21,9,27,21,4,26,16
"FBXL17",3512,2359,3242,2069,3266,1979,1993,7077,2207,4863,3492,1216,541,2256,1518,4697,1770,681,2786,1878
"CCT3",6835,9352,17796,19487,10803,9579,8634,8848,8508,9711,13213,29090,17156,18804,25750,69298,14908,10868,19734,18858
"PECR",3480,625,635,202,1305,1685,1000,458,1695,1963,485,440,276,785,269,996,179,125,1808,683
"RMND5A",8572,5584,7947,6451,6952,4202,4738,13918,5270,8657,7075,5346,2480,6064,6796,6171,4169,2532,4314,3580
"MUCL1",0,154766,134136,6503,20335,484,10550,1,4846,71370,290,3,63,79,939,112,46,192,2784,49021
"NHS",1863,921,2046,569,1246,692,624,75,751,1769,425,215,462,474,348,183,172,609,502,416
"MRPL49",1789,3029,5030,3312,3667,2329,2881,1811,1953,3057,4158,2916,2165,10124,2783,7000,6654,2189,2349,4114
"CD28",462,87,74,50,402,477,258,47,834,838,390,46,324,100,165,181,71,77,380,1587
"ZNRD2",505,567,864,850,827,694,625,769,590,656,653,811,791,1450,525,1108,1532,485,649,827
"CLHC1",249,504,439,367,441,342,310,87,125,467,797,216,109,223,224,114,238,62,145,181
"AC016949.1",18,37,25,5,30,26,11,1,21,64,17,19,9,19,8,30,14,4,10,13
"AL109917.1",20,17,2,12,11,61,26,22,8,64,6,4,36,86,9,24,20,8,38,8
"AGMAT",12,82,112,85,68,32,44,964,43,76,100,42,161,303,281,57,229,16,37,338
"MYOZ2",17,20,14,10,23,22,11,18512,15,43,33,2,0,6,8,3,0,0,7,2
"AC008268.1",0,724,1381,730,914,83,355,0,70,201,1942,12,0,4080,2395,1117,174,76,67,2708
"KLHL31",6041,348,289,362,413,1073,1298,24488,1939,5402,320,99,94,74,161,44,189,5,135,77
"GRM4",1,13,7,14,16,2,8,1,4,1,36,26,94,327,45,164,114,25,13,1209
"MAP2K6",1631,8251,4691,8188,2010,2535,2025,9663,644,3161,1017,619,301,435,1419,517,235,96,1254,2540
"RAC1",19853,13875,18987,13234,17496,14626,12509,10363,15804,27470,23258,20734,17885,21091,14669,22775,16219,11011,11865,18034
"EIF5A",6332,5430,8563,8754,7383,6047,6037,9822,6424,7747,4421,7005,12923,10800,7413,11764,11444,3905,6328,11567
"CCDC130",539,1391,1573,1146,1593,1005,966,547,736,872,1497,713,921,1008,1600,685,619,328,907,1102
"FIBIN",1649,1766,1092,475,1948,3036,1224,264,1766,1929,1155,738,1198,507,707,66,676,1736,1152,718
"EEF1A1P5",829,2481,3168,2925,783,1289,611,139,1337,3139,1476,4845,956,4830,3810,287,493,758,895,712
"HOXC11",2,31,200,32,14,3,74,1,19,33,4,867,97,2,677,1276,0,178,26,469
"AC004803.1",207,265,351,263,251,200,173,246,155,353,226,94,104,129,203,116,61,35,78,118
"OPRPN",0,1545,141,103,2782,40,141,0,54,638,117,0,0,232,298,12,70,0,0,95
"Z83745.1",59,106,133,99,124,106,70,5,23,164,188,40,28,32,14,28,64,8,60,44
"LINC00907",25,7,12,7,16,6,4,3,7,13,10,33,1,5,8,9,1,0,19,11
"TMEM167B",5122,3990,5052,3402,4771,3206,2910,1826,3863,6562,6117,2557,2693,8952,2436,4175,4415,2607,3263,4128
"CERS3-AS1",45,51,73,14,25,28,33,2,20,28,3,3,0,2,0,7,0,2,34,6
"SUN1",11415,9591,12146,7882,10983,8423,8834,12336,9371,13578,11824,13930,5811,7067,6535,9136,6457,1532,5716,4326
"EFCAB1",21,460,1051,309,220,258,253,3,53,371,136,8,10,5,24,2,17,4,9,22
"AC126544.2",7,23,23,4,3,28,4,0,2,4,0,5,1,1,3,20,8,6,1,23
"ATAD3A",212,589,816,993,730,443,612,589,567,221,543,679,1088,690,1332,1327,842,761,950,806
"RNASEL",1795,1226,1546,906,1458,1295,1159,506,973,1881,1063,928,974,1041,1157,2456,730,472,1247,1336
"CREB5",4707,1152,929,639,1779,1116,1360,1191,3507,4518,264,810,178,74,1312,83,136,138,666,179
"NUDCD1",1322,1169,1409,1269,1419,1103,1128,764,1332,2299,1221,2084,1400,3264,2108,10583,1280,850,1014,1079
"P2RX4",686,1482,2154,1637,1860,1193,1133,112,952,1257,2673,722,1859,2916,1198,3157,7793,1531,1260,2025
"OTUB2",89,129,262,232,138,135,85,26,67,171,471,618,407,205,272,497,245,62,220,208
"C1orf194",0,11,20,10,11,7,6,1,6,7,180,3,1,6,9,30,17,0,63,12
"TASOR2",4008,4273,6168,4022,5160,2888,4195,2932,3075,7567,6331,6665,2263,6247,4763,5026,4545,1792,4344,4223
"AC007384.1",75,48,24,32,92,28,33,5,46,96,27,12,22,3,261,8,8,5,13,100
"AC245041.2",2,9,11,29,28,23,13,1,11,58,28,2,34,5,11,0,13,0,1,1
"AC002480.1",28,9,8,3,35,45,28,1,32,109,5,3,3,4,7,4,5,0,12,15
"SNRNP48",1084,1412,1607,1126,1365,934,1013,1082,783,1522,1560,586,464,830,1307,3460,990,220,838,854
"ZNF720",868,1214,1403,933,1219,716,1016,390,765,1575,3141,741,662,1774,1080,1727,1051,505,1420,932
"NFU1",3385,1432,1826,1212,1964,1934,1233,3105,2015,2705,1823,607,1115,5061,653,1460,3313,857,1110,1311
"MON2",5784,5443,6685,3879,5692,3502,4299,1722,3818,9161,6094,1449,1599,3326,3614,4056,3614,945,3345,2779
"PKD1L1",174,102,68,133,153,306,186,290,145,206,153,79,23,35,67,58,19,11,210,89
"LNCDAT",56,0,0,0,0,1,0,7,8,10,0,0,0,1,1,0,0,0,2,0
"RNU6-516P",6,10,25,11,6,12,10,3,14,14,22,9,6,35,5,13,2,1,6,5
"ZNF667",299,971,1321,1264,837,529,650,78,349,915,177,119,469,351,345,33,404,97,221,174
"TRIM8",12045,5904,7014,6131,8897,7357,6234,5752,10162,10134,7917,6170,3084,9160,2834,10795,15724,1967,6327,6594
"OLA1",3677,5166,6551,6758,4887,3265,2980,5433,3584,6318,6545,6690,8506,8283,12170,6450,5928,3415,4445,7322
"CNNM3",1505,2496,3583,2639,2918,1770,2200,4225,1427,2398,2585,1481,597,3596,1539,4363,4339,1038,2529,2310
"FTO",6135,9974,8788,10727,11605,5720,6742,4133,5261,10947,9070,7697,2449,2748,2453,2907,2185,763,4252,4432
"ABHD8",213,548,655,569,638,295,349,401,362,353,492,533,1087,626,297,304,1180,142,545,569
"ABCA1",13252,4412,3504,1880,6826,4317,6364,5357,8347,15710,4449,2385,2971,1833,2648,3154,615,1067,6112,2651
"AC008429.2",5,6,8,13,11,11,6,8,15,15,4,7,29,20,10,10,12,9,10,7
"ADGRE3",21,6,10,1,14,3,39,7,14,42,17,1,5,1,1,0,13,0,2,19
"AL390208.1",13,31,11,4,14,9,4,4,4,26,21,4,2,0,3,3,0,0,6,15
"ERBB4",701,4869,4885,3766,4453,899,2534,1047,701,2791,7124,1221,6,2705,291,11334,5848,257,99,4921
"SARAF",13642,16902,22210,15076,20265,13172,12556,7602,12843,25364,25179,8176,8165,24197,5717,16838,57922,9465,14715,22460
"OVCH1-AS1",170,62,234,102,62,60,50,37,48,74,53,17,18,46,31,72,44,34,25,25
"MAP4",37031,15375,21898,14996,29402,24269,20197,113677,33303,34286,12679,11024,13841,13672,15871,15115,8085,6774,18346,16827
"MRC2",4494,5346,6401,6141,7692,8999,9692,5405,8849,9212,5635,4861,4467,1550,4105,849,12734,7822,11106,4577
"GM2A",6957,4995,7482,6629,6078,4328,4765,1625,5365,12285,5413,4730,8057,6009,4100,5714,6198,2463,6492,10221
"PLEKHD1",2,103,121,11,112,19,88,0,19,30,190,113,27,30,5,792,200,12,359,94
"YWHAH",7740,3650,5357,3509,7870,6183,4649,3504,8552,11451,5016,8033,7723,11015,7019,6427,6318,6925,4395,5851
"SLC12A9-AS1",1,53,67,123,26,26,16,2,6,26,21,14,29,29,10,24,16,15,19,16
"AVPI1",1904,603,736,447,1325,1077,1272,284,1527,1483,258,388,451,420,242,488,746,209,857,354
"NUDT10",19,114,276,102,102,60,90,6,45,126,87,67,15,25,121,7,36,245,22,29
"ARHGEF26-AS1",12,97,101,74,72,56,37,4,21,52,212,91,100,50,180,96,24,26,22,27
"CD82",486,4004,5831,7098,3549,2253,2517,951,1779,1474,1680,1293,6407,1476,1302,1365,9343,1224,1466,5617
"AJ009632.2",33,53,31,4,74,20,91,26,23,190,95,4,27,15,20,8,17,2,67,25
"POP1",287,309,595,401,367,258,416,150,289,479,264,1160,532,1216,756,1752,506,565,598,406
"SLC22A17",407,2794,4862,2555,2653,1691,1642,157,815,1772,1523,1491,570,1551,977,574,3315,784,688,1746
"SH3BGRL3",7151,1871,2585,2077,3392,3878,2806,1315,4773,6992,3335,4715,7122,5019,3867,3206,3436,2525,4911,9411
"NFE2L1",21619,16067,20353,13854,25339,16519,18166,75423,32202,17796,15093,10142,11117,21917,11881,29796,24495,18375,21659,15352
"AC092851.1",0,61,48,76,34,36,15,0,4,23,5,0,3,0,11,0,0,0,3,3
"NUBPL",1964,1188,1635,1354,1327,1081,874,1449,1442,1962,2299,776,488,1480,822,1587,1010,430,845,837
"AL031717.1",11,18,24,8,23,16,17,3,8,31,45,9,6,4,3,13,7,0,15,10
"LGI2",736,71,168,25,426,287,218,90,860,830,241,164,132,89,206,109,84,129,325,343
"AC010997.4",64,49,58,49,45,43,34,2,25,64,19,29,14,1,19,9,17,2,18,5
"RWDD1",5100,2379,3751,2325,3758,3095,2622,4170,3681,5984,3639,3698,1504,3680,3353,1923,1948,2315,2121,3312
"AL137244.1",2,20,32,15,27,10,20,2,5,18,17,9,7,3,2,9,4,3,2,11
"AC104785.1",7,24,29,37,10,20,13,3,3,14,13,4,29,14,4,5,3,2,1,13
"SLC7A5",58,1000,1323,990,1717,669,998,857,811,1397,620,10094,20527,459,1077,23556,1585,585,1860,2770
"ZNF137P",178,322,308,251,318,210,179,42,139,374,436,183,107,120,471,339,108,56,120,176
"EXOSC6",1844,2105,2416,1890,2024,1704,2056,1346,1659,4102,1308,872,1241,1198,1604,1802,1667,402,1457,1448
"AC069282.1",157,168,163,139,158,103,119,41,68,292,221,176,94,88,145,93,46,14,80,91
"ANAPC15",154,198,265,221,141,160,145,268,144,232,142,179,164,198,258,104,184,151,393,203
"KCTD20",12570,5343,7171,5224,7773,6666,6945,4089,8607,12746,5749,5402,3298,4310,6378,5081,6468,2386,7052,5649
"AC007383.1",61,110,111,65,86,65,78,85,51,74,95,36,13,88,31,29,54,9,39,56
"VDAC2",4833,2605,3969,3212,3455,2946,2545,11345,2958,4588,3532,14189,1908,4809,4042,4173,4016,2125,2985,2799
"CEP290",1512,2062,2341,1725,2189,1391,1484,361,1244,2638,3135,982,673,1618,1284,2542,1057,339,1392,1249
"CYP27C1",129,43,28,15,50,34,91,33,78,59,20,19,14,2,10,2,1,38,27,6
"SLC4A4",1435,286,599,42,596,593,360,428,1288,1738,294,23,36,13,9,450,48,2,347,99
"NUDT16P1",194,283,409,168,314,121,157,97,153,334,512,64,66,621,95,643,86,14,87,139
"LINC02802",51,28,20,5,20,41,29,20,45,82,10,10,9,8,6,1,6,1,51,9
"MT1F",107,398,562,347,424,372,236,10,229,417,139,471,221,471,883,199,517,173,102,266
"TMEM30A",12546,11606,15563,8923,14487,7797,11686,5228,10314,30915,15817,18508,7976,15344,9693,10173,12027,6872,9020,11411
"NTAN1P2",25,21,53,13,37,14,15,3,14,41,41,37,4,78,17,112,8,10,22,13
"ZNF157",6,31,40,15,9,11,18,15,6,26,20,21,9,5,7,0,17,0,6,10
"SLC35E2A",101,208,356,165,222,123,129,73,91,294,311,95,55,137,291,230,67,45,117,106
"PXDC1",3949,2957,2020,1355,4947,5547,2907,952,6036,4508,1071,924,1096,498,1624,470,2559,440,1046,1147
"MAMSTR",57,85,102,62,129,97,67,4967,38,116,79,74,90,98,23,66,266,15,56,69
"DRAM1",2041,1198,1854,1513,2971,1323,1981,388,1918,3753,922,1337,2416,1729,916,1816,2197,1071,1527,2957
"CNBD2",7,9,5,9,17,9,6,8,6,8,8,9,4,8,10,82,24,9,4,12
"AC110611.2",81,19,25,16,42,48,40,38,80,92,46,17,23,21,36,24,31,16,50,100
"NEIL3",6,6,18,44,4,16,21,5,17,8,27,280,307,107,438,824,116,138,111,85
"TMCO1",5396,4712,6731,4897,5891,3892,3943,1963,4108,7644,6730,12243,5542,19293,4095,15372,6712,3931,13341,7968
"AC018904.1",39,46,78,26,58,35,44,8,28,82,45,25,37,61,11,23,42,19,20,34
"GNPAT",4847,2355,3921,2530,3425,2729,2759,7747,3078,4615,3253,3004,1849,3751,4100,8505,2898,1667,3822,3349
"PPIC",2677,1063,1549,1228,1501,1461,1581,1638,1844,4081,1088,1418,2287,3024,1550,877,2153,1380,1942,1567
"ZNF728",153,42,138,71,118,40,36,10,19,136,19,2,0,114,119,6,2,0,74,12
"SERPINB2",46,7,19,3,5,11,6,9,49,35,7,61,24,2,1,9,2,3,0,1
"HDAC1",1910,5196,8247,5627,6691,3512,4169,1004,2953,4849,6598,8577,4084,8031,4815,12010,8678,1341,3033,7291
"HOXA10",896,198,209,94,309,353,258,2577,491,637,78,44,29,48,34,19,41,61,185,200
"SKIDA1",121,99,236,115,216,65,96,31,78,147,12,157,23,27,32,36,8,10,46,27
"BCORL1",1062,1292,2460,1729,2282,1242,1611,610,1108,1617,1609,2148,1095,1103,2402,1450,1633,389,1466,1051
"RHOV",1,1400,2097,4228,1284,673,1254,0,594,1200,1723,271,1994,896,276,212,1881,1072,166,1054
"AC138035.1",31,20,36,19,31,10,7,19,10,8,20,31,20,6,14,33,14,3,23,10
"PPP2R1A",7942,10065,13669,12646,13411,10150,11290,14697,8800,11204,13025,20170,15415,15911,12461,20040,18633,6931,11464,14981
"AC104794.3",236,279,382,256,341,352,225,167,346,509,131,357,90,122,337,222,60,53,153,163
"RSPH4A",13,61,81,39,73,31,58,21,26,130,471,58,9,24,53,38,5,5,31,64
"C4orf47",28,107,135,91,91,56,56,13,48,139,115,126,25,46,39,53,24,32,25,36
