"","sample61","sample103","sample54","sample36","sample19","sample7","sample94","sample92","sample100","sample109","sample171","sample213","sample164","sample146","sample129","sample117","sample204","sample202","sample210","sample219"
"CIT",293,314,698,407,331,295,415,351,213,72,1655,850,1495,769,1318,5623,2348,1004,500,973
"SLC31A1",2800,3476,3294,3072,2689,3899,3760,2784,3180,724,2688,3952,4019,4843,11952,5447,19824,3696,2010,1831
"AL355488.1",116,100,319,162,229,190,177,85,162,32,519,78,83,352,236,109,660,117,57,60
"PLS3",8142,5114,17839,6353,14151,17440,14229,18536,7911,5462,24155,7341,6188,3612,7149,11200,10096,8271,12387,4047
"LHCGR",38,0,9,0,52,90,39,252,85,3,0,0,0,0,2,1,0,5,1,0
"HSP90AB2P",19,27,40,4,18,78,59,38,7,22,37,41,57,143,48,86,31,19,21,24
"HPN",363,953,170,400,706,326,310,105,243,507,402,3796,162,2419,497,2893,22,225,2709,27
"HACD1",244,174,334,153,173,427,293,253,190,1096,265,47,44,39,156,379,39,61,111,49
"MKS1",865,931,1088,893,750,1215,1021,602,680,282,1864,745,346,613,1392,961,1186,3602,895,535
"RPL5P29",3,8,12,12,17,9,5,6,5,1,4,13,6,8,10,11,15,1,5,6
"INSIG2",1524,1663,3330,1603,1627,2240,2471,1801,1527,859,2911,1599,988,1301,11109,1488,2108,1652,1322,1237
"ZC3HAV1L",190,102,198,111,113,366,308,172,96,49,379,298,176,451,170,607,355,203,133,32
"FOXS1",31,50,155,43,114,69,75,79,32,53,53,243,116,44,97,38,70,292,369,68
"SLC45A4",1159,1291,1111,1197,969,1275,1093,619,732,318,356,864,876,1235,457,4612,1019,898,545,404
"OGFRP1",216,331,242,316,114,153,208,118,108,27,174,147,148,306,527,262,747,145,132,95
"SOX9",7879,8772,13278,4393,7723,9685,16210,2818,7251,425,1024,4548,916,2556,7450,8904,20478,3802,4221,333
"LINC02724",2,29,47,35,20,24,18,10,9,4,13,24,6,16,32,17,22,18,14,3
"ENOX2",808,637,1654,656,932,1358,1236,1162,669,658,1645,1188,902,885,2149,1661,2298,721,800,377
"TRAIP",140,216,217,157,175,185,150,86,122,80,186,194,399,129,735,1284,569,159,110,132
"TUBGCP4",893,553,1098,818,665,1226,912,678,464,1057,1324,996,674,597,777,1661,895,1101,747,312
"CPOX",480,450,1203,310,628,1016,1008,573,566,695,681,559,624,614,824,896,1932,498,406,371
"AC087289.5",19,32,40,19,19,10,32,4,27,181,11,15,3,42,14,32,52,123,22,5
"FCGR2A",1002,491,4784,400,446,1040,2132,839,1451,187,2621,1593,1322,1131,1472,3275,5042,2008,1413,1015
"FAM83E",109,861,81,259,295,153,599,28,205,7,86,26,4,608,9,268,349,689,12,204
"AL353807.4",18,5,5,8,9,18,8,4,6,1,13,7,5,38,11,14,21,25,11,0
"BRD4",4524,5024,6722,4828,4445,7896,6463,5199,3664,4617,4385,6562,5864,1922,4312,6612,8954,6641,4991,2156
"NAT1",723,596,545,768,1254,352,460,435,479,47,20251,41828,10739,72782,840,102,239,3389,5830,11629
"DACH1",747,754,895,1206,1193,1427,1131,962,1463,840,5190,4304,1260,5972,1703,16,185,1296,1887,806
"TEKT2",124,70,85,88,39,70,143,12,72,0,14,66,8,107,17,5,9,88,23,3
"UQCRHL",100,74,86,148,114,156,74,101,68,205,26,141,39,74,204,302,313,93,75,16
"ACLY",7732,37659,6690,9209,8347,17189,8895,9160,5521,2102,7274,13876,10579,18162,13488,16878,7190,7886,11257,29653
"RPL13AP3",9,38,18,17,31,15,14,5,18,6,4,13,7,12,17,11,9,6,8,8
"CLIC5",1150,494,2172,323,1350,2658,1148,2540,1474,43621,96,685,107,232,319,399,450,317,497,79
"SLC35C1",1684,1693,2236,1341,1431,2499,2400,2860,1607,687,1658,1474,1486,341,1750,1053,1996,2117,1827,580
"LRTOMT",316,359,440,332,354,410,359,297,239,111,500,632,338,865,629,121,188,316,321,81
"STIP1",6256,7536,7046,7267,4899,5560,8057,4203,4427,7589,9207,8921,21629,5666,22859,24032,13799,9321,8494,5346
"ABT1",1334,1667,2364,1633,1369,1794,1809,1279,1167,914,1475,1406,983,1222,1496,3913,2602,1408,1216,870
"FURIN",6374,5065,5000,4696,4537,9725,7020,7742,5550,2546,2196,6352,4366,3118,12362,4046,25414,11639,25168,2485
"CMPK2",202,139,1275,109,313,684,550,488,342,260,570,365,758,263,385,2179,3873,1190,562,210
"AGR3",1224,1520,567,2169,2816,969,2327,355,1752,0,13208,9683,84,28211,265,1,5,8069,14504,3361
"RPF2",1654,1515,2923,1643,1393,1916,2467,1746,1389,2107,2857,1406,1280,1461,1571,3256,1923,1080,1329,2348
"MSRB2",1056,1212,1806,1711,1368,2234,1256,2087,1223,3024,1542,2244,2551,527,1905,1581,1102,1746,1534,830
"PTN",7925,24264,8336,19487,3381,16326,18597,2989,16676,94,517,465,400,134,308,307,555,618,2325,393
"CDHR2",17,13,12,11,6,10,17,8,6,5,23,15,27,32,33,224,45,27,22,0
"RAB40A",69,19,41,9,25,38,70,15,28,7,28,15,16,50,38,2,12,46,30,6
"SCD5",797,1313,2030,1264,917,1930,1808,829,1209,112,690,658,1108,252,383,15932,453,629,1261,418
"PRKRA",1540,1064,2123,1414,1643,2480,2111,1722,1424,3348,1980,1766,1302,2050,1947,2794,1715,1141,1057,442
"AL590764.1",5,7,53,4,18,8,13,9,23,2,3,19,16,10,26,36,50,21,15,1
"LRRTM4",0,6,3,48,8,17,36,13,9,140,0,0,2,4,0,4,2,2,0,0
"C10orf55",11,38,34,17,17,36,31,20,17,10,13,20,24,11,8,12,151,20,21,23
"AC093904.4",4,48,3,5,3,6,11,1,10,0,27,1,3,84,87,98,35,75,0,2
"WDR44",1005,697,2099,938,1257,1960,1994,1504,1219,1255,3245,2017,772,2182,1276,1618,1821,1288,1011,574
"TLE5",6055,8730,9302,7806,9059,9859,9905,8797,7050,20628,8746,14665,8642,3372,10975,7558,6424,10247,8253,4166
"C1orf109",948,905,1561,869,933,1390,1039,833,684,490,1203,987,621,1084,859,1474,2588,1025,689,217
"EDEM1",3769,2912,6658,2031,3944,6105,5337,3874,3383,805,9709,2312,2315,11368,4872,4941,5070,5020,3587,1469
"IGKJ1",15,20,154,1,108,41,56,9,7,0,5,29,0,0,42,296,124,27,5,4
"SMG1P3",97,22,75,24,62,140,173,51,91,101,122,64,41,958,35,99,109,69,21,9
"SYNGR2",6551,11383,9632,14434,7013,6826,6483,5491,6603,8386,15032,13066,18553,4086,12160,12734,12034,35293,12939,5019
"DRAIC",95,130,53,217,163,167,54,47,242,5,394,343,5,1913,156,71,22,446,136,28
"DCTN2",4784,6890,8744,7444,5824,7311,6452,6775,4520,5223,4837,6339,6717,2775,6796,11392,7078,5690,5165,2836
"GOLGA7B",327,453,423,276,352,439,344,71,179,125,24,227,233,27,188,32,1228,95,127,107
"NSUN4",1587,1284,2361,1805,1723,2152,1923,1605,1357,1023,2376,2110,1125,3370,1361,3081,2914,1884,1367,490
"AC109587.1",79,83,167,55,80,195,160,160,63,85,61,42,22,177,48,55,36,30,42,14
"GTPBP10",1075,920,2004,1064,1204,1899,1534,1066,932,1084,1989,1964,807,2135,1081,1432,1556,766,539,491
"AC009950.1",30,7,16,8,16,44,27,29,37,4,15,19,11,85,18,11,55,17,18,6
"DLX4",8,80,24,40,32,33,27,37,41,2,195,25,8,3,22,65,9,147,55,79
"IGHD",126,3857,254,77,1020,4,1064,10,54,2,8,1665,0,17,26,42,41,646,687,53
"RPS27",31485,43662,86237,78076,39909,41793,47689,30969,30370,19436,32106,53323,13357,25766,40393,69006,47710,33119,34011,18585
"CYP27A1",2051,5632,5322,3175,1895,3272,3367,2649,5826,2034,286,2751,1031,1447,4266,4260,5185,4699,2709,248
"TNNC1",3,19,58,27,48,39,26,12,26,275194,5,15,2,16,7,3,19,8,7,0
"RPSAP7",67,16,33,54,34,34,33,14,46,38,4,48,11,13,31,155,68,10,2,108
"KRTAP5-AS1",35,80,15,55,10,20,32,6,28,15,39,74,341,180,66,237,4,27,26,17
"SLC36A4",383,308,1178,249,712,707,997,726,649,162,2145,636,654,341,689,2296,1174,365,447,181
"CRTC1",1195,1653,1017,1616,921,1763,1484,993,942,845,547,1333,689,315,847,607,610,1268,983,325
"CDH11",1252,2471,6064,1864,2648,2878,2822,2744,1207,346,14517,9481,13110,11949,6509,2684,2036,11537,25059,5747
"RABGAP1",4734,3434,7813,3572,4877,8177,7061,5888,4377,5225,9274,4143,4433,6271,5954,12851,5433,3571,3708,1448
"ORAI2",1484,2107,1916,3140,1545,1935,2107,1348,1521,254,803,4497,1889,1750,1625,2058,1490,2154,1356,611
"ALKBH6",45,26,41,20,30,63,70,14,42,12,66,33,43,35,64,26,59,41,36,9
"AC245052.4",34,17,9,13,17,20,18,3,27,1,28,12,13,28,27,10,32,39,3,1
"FBP1",1066,1679,522,2510,1081,1000,829,496,1022,21,1995,3700,1361,718,1862,418,1568,3002,1788,633
"CCNF",291,450,450,488,327,854,373,226,213,212,799,886,2441,1096,1140,4072,3710,1450,540,682
"AC096541.1",12,15,13,7,22,18,9,11,14,2,1,3,0,12,0,0,0,3,3,0
"AC108134.3",60,36,238,27,150,240,112,139,110,44,12,4,22,23,43,40,122,29,24,1
"FUT8",1353,2865,3684,2750,1907,2788,1935,2128,1729,445,5989,3048,2158,16611,7153,2719,1549,8844,11685,4163
"C8orf88",74,51,115,65,92,149,109,129,51,19,288,21,19,15,18,18,3,20,43,6
"EPG5",2802,1567,3981,1851,2534,5150,3487,3237,2278,3028,2638,3491,1855,6682,3648,3530,3528,3154,1459,1031
"SLC30A6",1835,1467,3419,1603,2009,3564,2823,2502,1633,1356,5366,3119,1506,4201,2521,3582,3826,2169,1784,1028
"STK10",1909,1744,2746,1657,1992,3037,2967,2643,2695,693,1199,2671,2274,1456,1832,2148,4389,2304,2031,1146
"ACOT4",467,447,232,553,418,568,149,592,328,40,826,1063,509,1090,494,155,227,337,542,206
"SPDYE5",26,16,24,6,10,35,45,12,12,3,23,17,12,36,45,27,33,27,14,0
"NINJ2",125,72,471,81,183,269,339,493,221,452,466,404,313,97,201,257,688,860,1306,185
"CXCL3",71,64,646,21,32,58,309,53,178,19,3,6,13,1,86,26,175,24,0,20
"CMIP",3226,2834,6780,2731,4558,5299,6921,5186,3816,612,4993,4603,3417,835,4403,2045,13253,4900,3316,1046
"EFCAB12",71,91,52,125,151,138,71,51,101,2,8,132,188,191,20,13,21,33,98,1
"OSTM1",1777,823,3514,853,2118,3477,3361,3326,2057,1301,4094,1919,1610,3156,11200,1510,1881,1161,2350,1224
"TBCB",1409,3169,2148,3209,1852,2071,2963,1907,1724,1800,1602,4022,1933,1549,2453,12797,2553,2659,2403,1794
"ZNF740",1963,2353,3969,2262,2467,3419,2418,1877,1562,1029,1308,2154,1610,4079,2151,2990,2979,1531,1173,371
"FEM1B",6458,4885,12381,6538,6025,9885,8825,6324,5403,5090,9832,7318,3417,15736,7359,6779,14831,5015,6280,3638
"STK16",1259,1832,1900,2522,1363,1919,1531,1182,1218,435,660,2379,959,1853,2262,1286,2411,1618,1448,970
"EGLN1",172,112,65,138,238,328,240,215,144,1288,68,514,119,586,155,79,725,102,77,57
"NPTN-IT1",125,11,45,17,61,180,134,82,135,88,51,28,33,298,70,8,40,74,40,9
"AC007262.2",57,19,55,21,36,43,81,53,16,14,6,5,8,134,18,9,34,31,10,0
"ZSCAN22",362,248,481,200,295,425,382,264,202,137,489,369,248,508,406,484,348,315,283,94
"GYG1",2065,2910,6484,2972,2912,3061,3100,2999,2462,26856,6219,5650,2691,1817,2431,4009,4762,3367,2493,1466
"AL109615.3",81,388,29,47,34,41,49,11,66,83,48,167,18,120,31,172,110,63,11,1
"CPSF3",1462,1983,3372,2794,1801,2691,2155,1908,1523,1115,3774,2610,2242,2976,3479,5395,4392,2291,2015,1150
"NBAT1",5,26,147,13,20,27,48,19,14,24,16,20,4,115,20,48,17,8,7,8
"PTPN5",52,13,74,5,50,125,81,51,47,55,0,3,2,18,10,6,3,6,48,1
"AC008147.2",89,8,26,24,51,280,106,133,88,18,17,11,16,205,47,11,14,35,15,4
"OSGIN1",488,861,143,443,1109,510,336,625,480,919,389,142,1459,61,554,54,199,369,233,106
"SHBG",23,28,19,22,17,39,14,22,15,19,6,10,8,15,18,5,5,9,12,9
"TRBV9",12,112,10,0,7,8,20,1,14,0,0,18,2,3,15,189,32,15,1,9
"ZNF358",1331,2407,2527,2255,1395,1912,1624,2199,1233,2420,1035,2184,1089,116,911,3606,1273,1934,2060,637
"AL357079.1",62,46,92,74,60,43,55,31,24,15,17,39,28,54,59,54,162,27,26,9
"HELZ2",1940,1564,1333,1327,1511,3146,3280,1495,1579,370,620,3582,3427,2352,956,2113,5680,2795,996,1000
"RAB6A",5670,5655,13347,5796,7335,10279,9782,9781,5659,8799,28723,14176,11633,7839,19247,16976,12336,9029,6423,4751
"DENND4C",4599,1723,5645,2394,4251,8814,5885,5392,3636,2228,4763,4694,2592,14187,3284,4094,2018,2955,1727,1279
"PCDHB4",495,267,662,1018,997,904,931,1148,333,315,439,412,224,1924,228,52,49,332,618,689
"KCTD18",1086,1139,1943,1333,1579,2020,1514,1474,986,791,658,1244,1009,2001,1708,718,1621,1061,1008,494
"AC092718.3",67,28,31,52,40,52,61,21,39,10,45,62,35,47,56,16,34,47,23,1
"TOR4A",241,198,541,123,249,439,394,433,209,128,104,463,220,123,258,557,659,320,303,191
"CDKL3",13,15,31,17,14,27,28,27,20,18,31,22,24,82,43,25,33,22,29,14
"RBL1",519,308,1005,186,715,918,702,587,336,1709,2191,582,708,957,1968,1731,1647,621,540,349
"AL845321.1",19,0,7,2,2,76,9,42,9,2,0,1,0,31,2,1,0,1,1,0
"DIP2A",2239,1554,2709,1255,2084,3856,3953,2399,2050,1209,1656,2013,1875,2497,3282,4043,1929,2581,1713,796
"CRKL",4894,4471,9536,4722,4622,7081,5708,5395,3736,9636,6271,5646,6398,6137,9468,5568,6079,5009,4799,2302
"GLO1",4598,7542,10302,6904,6174,7376,7153,6387,4480,9840,26539,10280,9841,6563,9350,28988,6468,5350,7979,9613
"TMEM100",592,261,1054,238,1460,1895,687,1964,542,152,4,146,18,27,83,1,18,112,97,53
"METTL6",535,585,1294,630,756,1093,812,727,592,392,1827,640,707,1285,1754,1171,839,614,719,355
"SCDP1",1,4,0,1,32,99,0,16,5,0,11,0,8,0,14,0,0,1,1,2
"HDAC8",317,360,596,506,467,694,655,484,406,132,505,538,413,1444,739,601,974,332,456,170
"MPZL2",2966,2872,3619,1627,2152,2667,4821,1087,3814,117,3325,2028,1189,851,4208,996,11166,662,844,682
"ZNF808",370,196,515,222,395,802,557,426,384,644,552,411,194,1950,441,203,388,332,259,101
"TIA1",4340,2107,8691,2334,3120,5897,6306,2605,4498,1705,6921,2124,3788,7445,5348,6967,8806,3215,2043,971
"CXCL6",29,233,60,531,34,33,59,14,37,2,0,9,1,0,4,21,919,8,0,0
"KCNIP2-AS1",37,2,3,16,32,82,14,99,36,2,2,0,2,15,6,7,4,5,1,0
"TAMALIN",1260,571,785,429,1322,1856,3273,1542,1728,476,61,299,203,105,243,215,217,265,328,127
"NRSN2",1095,2594,2526,2088,1491,1932,1900,1464,1231,293,2977,3817,2183,862,1753,1999,2598,4017,3709,832
"IL23A",32,58,114,41,18,77,62,22,73,5,45,37,59,21,82,64,218,43,29,44
"GET1",555,539,1720,549,867,1278,1560,940,665,701,3312,1330,497,942,1801,1833,661,452,624,413
"DDX17",42596,19868,56768,22452,38555,58905,63039,30886,42875,15178,33394,24030,28589,79611,49700,27596,34801,27439,17226,4613
"CAV1",23486,7743,43405,10025,47410,78144,40740,81137,27698,13741,4345,5562,2721,1006,3275,2720,3778,5986,8415,1567
"FRMD6-AS1",24,30,55,67,36,67,49,23,71,10,33,42,75,397,11,13,63,38,18,16
"MBOAT7",2073,6497,3012,5858,2517,3009,2784,1516,2167,653,4918,9202,8426,791,7427,3668,3729,6266,5065,3810
"PTPRB",3645,782,7162,763,5565,9372,7714,12159,4207,3898,890,2112,464,1603,1139,490,908,1537,2846,377
"SMCHD1",3650,1599,5706,1561,3757,6411,5286,4130,3144,3041,3556,4075,3084,12390,3054,15173,7853,2340,2476,1401
"MYO15B",3415,1057,1961,1022,2480,4675,5210,2288,3143,374,302,605,313,1067,1150,715,850,1818,771,69
"TTPA",107,39,110,27,94,240,84,210,121,7,16,14,30,5,21,107,2,10,6,8
"NAA80",277,584,608,471,487,671,402,439,282,388,164,204,150,92,411,298,354,254,236,129
"EDRF1-DT",55,31,16,27,26,46,27,18,22,9,11,23,17,98,55,13,46,14,20,3
"ADAMTS17",399,376,95,80,99,114,133,127,72,90,36,210,289,391,142,87,354,136,435,41
"ZDHHC17",2143,893,4407,901,2687,5180,4232,3365,2285,1899,3910,1410,1554,3418,1875,1619,1321,1508,1638,536
"ASL",561,947,303,848,548,753,709,414,575,140,143,1178,392,2100,502,815,778,544,230,341
"RIPK3",320,183,489,134,217,447,480,363,470,45,405,333,80,44,127,168,243,396,254,516
"AC018697.1",42,93,85,39,19,20,48,16,31,26,4,2,0,2,1,18,242,10,3,0
"UBN2",2478,1189,3273,1243,1922,3978,3392,2058,1663,2777,3291,3321,1366,3705,1849,2596,2771,2234,1027,613
"SCAMP4",3650,6899,4229,5480,3228,4392,4929,3001,3163,838,2077,9198,4842,1874,5494,3196,2118,5613,5055,2164
"TRUB2",1517,2162,1711,2592,1436,2341,1579,1314,1288,1478,753,1632,1751,2448,2577,5036,3483,1779,1323,666
"UVRAG",2471,1801,4078,1720,3223,5358,3266,5907,2890,1458,2004,2338,1911,2983,4011,3069,2371,8884,1847,720
"BTN1A1",38,80,23,16,14,8902,27,0,7,10,4,5,2,3,7,51,3,9,4,4
"VWA3B",14,19,40,8,10,35,18,11,14,39,38,7,10,6,0,151,8,26,9,4
"TTC37",5128,2341,7254,3412,5136,9188,7521,6548,4321,8487,8856,8487,4850,17974,9236,6039,5779,4073,5894,1363
"FBXL13",57,29,62,34,41,77,74,48,40,11,95,108,27,324,29,802,363,42,57,11
"TSR2",2171,3100,2576,3169,3232,3968,3462,2603,2369,1739,2694,4029,2648,1653,3646,5051,2493,1805,1915,1660
"COMMD8",384,358,1402,359,540,607,776,570,498,452,2780,496,483,866,984,1005,955,492,423,406
"TCF7L2",2653,2717,5900,1847,3306,6269,5472,4151,2232,781,2808,1501,1423,988,1631,3495,3285,2633,2053,560
"C5AR2",504,680,352,416,551,244,336,286,295,19,830,2626,1062,5798,78,60,90,1244,1406,486
"DALRD3",783,1665,1183,1731,834,1113,993,721,788,406,878,1095,894,955,1412,1354,814,771,462,474
"UPP1",638,490,539,451,535,757,1013,789,1067,405,183,438,380,147,566,1162,1089,477,430,210
"TRAPPC11",2401,2034,4308,1996,2657,4063,3510,3168,2430,2853,6174,2658,2277,4919,3344,5670,3395,2501,2436,1196
"CCDC107",170,134,47,238,84,127,145,180,140,80,4,123,54,25,50,169,63,73,93,71
"ROBO3",605,824,777,660,544,1429,722,1045,616,105,28,202,107,43,228,74,209,151,195,66
"FGFBP1",538,259,1298,412,324,888,2656,146,344,2,2,11,0,0,10,1,275,28,3,9
"FAM161B",802,481,724,471,692,984,823,460,569,622,286,390,198,1081,659,281,513,656,380,158
"ZGLP1",18,30,32,19,21,21,28,14,21,11,8,21,12,9,23,32,69,25,13,8
"LEMD1",8,58,31,11,27,29,45,9,96,0,6,11,0,2,1,24,299,9,9,21
"PLOD3",2917,3708,3384,3347,2521,3620,3815,3386,2325,774,2371,5059,3438,592,2568,6776,2095,3517,3381,1540
"RNF216P1",259,295,660,315,338,412,366,306,215,161,444,360,381,151,315,475,359,343,495,105
"AC124283.2",11,5,18,7,2,12,14,10,10,2,33,3,6,2,17,86,9,5,4,0
"PPARGC1B",661,308,960,339,462,1422,612,681,541,2145,135,284,138,564,267,919,1436,265,148,40
"GPR157",1131,1448,1384,848,894,1394,1600,702,764,3490,1278,834,1594,2046,2357,2273,12643,605,826,410
"IL17RA",2545,1829,3252,2160,2139,5453,2430,2753,1812,322,908,2408,1850,2472,2092,1585,2968,2513,1967,715
"TMEM132C",2147,436,902,1408,2014,10818,1764,7201,2411,74,5,123,6,34,97,0,7,170,133,9
"AP000688.1",30,28,5,5,5,18,7,5,3,2,3,4,11,40,12,5,8,1,3,1
"LINC01058",5,3,18,15,13,54,10,41,16,18,2,8,2,26,1,1,4,5,5,0
"LY6G6C",35,27,20,11,32,64,158,11,79,0,43,209,5,1,3,1,201,7,37,9
"TPTE2P2",31,4,4,8,8,9,7,2,13,0,135,4,3,14,1,0,1,30,0,13
"AL121772.3",58,15,27,19,24,56,44,16,24,3,4,10,11,19,17,9,60,21,7,6
"ANKS1B",346,169,467,529,376,447,316,211,278,517,632,948,265,3993,2377,539,52,302,188,68
"FAM135B",9,5,5,38,19,9,57,35,8,42,28,34,5,114,1,2,0,8,10,3
"VSIG10L2",96,46,1,49,36,75,70,19,27,1,55,271,111,11,2,0,1,162,19,21
"LAMC2",17435,11606,8840,6061,11854,9796,17784,3619,7575,105,763,11277,3363,3395,3056,924,24003,6205,3622,3257
"BSDC1",5803,6559,8040,7265,5901,9510,7104,6785,5109,2946,7370,6377,5549,7542,4770,5270,10432,5038,6133,1852
"TMEM267",648,502,1494,370,722,898,1354,535,739,265,1590,1106,538,1885,1414,883,968,421,624,375
"AC007663.4",16,7,40,11,12,25,23,3,17,9,5,6,9,19,21,23,37,10,12,2
"ENG",6436,6296,16246,6705,8672,11653,9017,14557,6537,4852,2983,8003,5704,499,5928,4534,5063,8378,8137,2266
"NES",8392,25146,6247,16568,10455,11990,11309,7499,6127,11192,1363,5647,2910,1280,1594,2113,2226,2214,2728,1574
"CIAO2B",1394,2069,2455,2106,1444,1863,2293,1878,1460,3949,2220,1868,2067,564,2571,2179,2470,1913,2004,1242
"CLN3",94,31,46,21,79,55,47,19,30,5,38,21,37,99,109,50,65,77,16,9
"LSM10",790,1277,1378,1267,869,1035,1169,1055,731,3117,843,1128,982,186,1005,2201,1801,2071,1210,457
"GBGT1",298,335,357,239,215,398,437,267,236,57,85,284,139,166,147,430,320,178,280,89
"CASP4LP",190,134,899,142,348,621,605,371,314,143,45,76,30,29,111,360,137,99,88,18
"LINC02422",1,5,22,2,15,19,5,8,5,11,1,8,3,10,8,6,12,14,3,5
"TRAV12-1",5,2,30,0,14,5,7,0,8,0,0,15,6,0,14,50,24,17,5,6
"AC012065.2",31,7,29,12,25,26,8,9,8,1,3,3,3,3,6,2,1,3,9,8
"PRECSIT",356,284,201,368,334,359,594,403,256,4032,148,149,208,418,209,303,93,156,219,117
"IGHMBP2",1161,994,739,939,1130,1419,1303,903,1012,904,504,1020,922,787,1050,1390,3602,1079,608,955
"NOSTRIN",1806,849,2685,2667,2028,2525,2262,2485,1864,225,638,4027,785,6675,846,208,157,547,1010,300
"SHISA2",802,1134,580,488,419,1806,2447,387,2795,548,4083,2195,493,466,809,140,274,4160,714,342
"ZDHHC4",1248,1493,2602,1960,1301,1866,1225,1490,929,1498,2438,1970,1277,856,1703,858,1852,1688,1243,669
"CDA",22,69,138,28,117,108,258,256,60,119,60,82,77,15,67,39,1048,58,225,60
"CLINT1",4136,2973,7370,2671,4273,6581,6925,4959,4423,5131,12409,6386,4800,6539,6307,6358,11764,4669,5389,2035
"TRAM1",9634,6765,24713,6062,12130,15613,20320,13174,9221,4058,53741,13543,11700,14888,11817,35282,15650,9287,10083,9586
"PSMC4",2668,5079,3444,3934,2557,3124,3376,2936,2556,3687,7465,5687,5184,4387,5884,12523,6473,5534,5056,3053
"CYB5A",4887,4280,4300,7623,6249,22077,4117,10199,4374,797,3739,10951,10768,14455,4426,1415,3290,4767,2922,4796
"AC015819.1",3,14,46,3,8,14,14,9,16,1,24,28,11,19,17,21,16,44,15,0
"MCF2L2",48,42,78,21,28,91,86,25,83,743,0,12,8,16,83,29,82,20,15,5
"TKT",10494,17209,8320,19030,12068,35354,10428,20711,10174,715,6205,6588,17008,2279,33400,31532,13048,7312,5193,3508
"GOLGA6L10",44,20,9,17,33,63,32,15,25,14,4,16,13,3,3,39,98,11,15,4
"PCDHAC2",20,6,27,12,36,53,50,57,37,12,39,53,25,114,24,14,3,37,48,16
"AL021707.8",20,12,16,0,11,25,19,14,16,1,1,1,9,16,27,8,28,8,2,0
"RPL7AP10",24,6,13,4,60,59,33,21,24,1,21,11,17,68,33,9,22,25,3,3
"TRDC",27,47,350,50,74,519,78,371,63,5,50,30,14,6,66,71,54,102,47,16
"C17orf97",141,199,258,275,146,132,87,80,179,48,140,405,153,49,197,86,70,156,100,40
"RPSAP61",2,20,18,10,7,11,7,6,7,1,7,6,9,2,21,11,7,5,4,4
"ANAPC11",1387,3357,1457,2698,1415,2143,2251,1798,1417,3953,1512,3382,2356,1616,4152,6543,2871,3633,3456,1837
"DHRS7B",1321,1949,2271,2116,1742,2294,1808,2141,1547,2367,912,2397,1035,785,1213,1652,1435,1557,2592,1077
