"","sample38","sample69","sample78","sample86","sample100","sample10","sample47","sample63","sample22","sample75","sample7","sample26","sample52","sample45","sample80","sample30","sample59","sample42","sample57","sample96","sample148","sample179","sample188","sample196","sample210","sample120","sample157","sample173","sample132","sample185","sample117","sample136","sample162","sample155","sample190","sample140","sample169","sample152","sample167","sample206"
"C6orf58",7,12,29,6,9,22,20,12,42,23,20,14,38,22,6,31,10,11,29,18,6,11,4,3,9,0,1,0,6,2,2,4,6,1,13,4,0,0,0,20
"AL031673.1",29,17,28,10,26,24,31,27,38,52,45,17,29,40,29,18,4,25,43,53,28,63,32,13,22,68,117,27,16,280,23,2,41,35,22,33,17,14,178,63
"PRMT7",1729,1542,2214,1504,1406,1423,2591,1714,2248,1196,2455,1262,467,2337,2746,1210,1387,875,1718,2322,1500,2123,2519,1393,1783,1843,2127,2120,2483,795,1435,1289,1423,1833,2026,2013,602,1209,1632,392
"WNT5B",783,442,355,250,208,488,441,491,486,227,666,309,205,961,994,238,698,185,410,860,262,123,154,3054,528,87,238,120,132,86,1357,283,368,462,87,772,79,1274,194,98
"KIAA2013",2336,3618,3141,2765,2230,2798,3920,2712,3071,2577,3704,2373,2256,3494,3729,1894,2548,1510,3393,2827,4317,4538,3808,4331,3742,4768,7504,2777,2653,360,8953,2977,3634,3459,5253,4392,1349,7420,3003,492
"ANTXR2",4737,4716,4810,6768,3677,5799,10965,4907,11427,8570,15410,6887,4263,5892,3410,15509,6867,4195,16274,6841,4078,6452,1828,9248,3724,652,2840,840,1561,717,1632,3896,4038,1419,9911,2394,1725,2674,3740,1231
"AC027307.2",167,223,265,146,185,224,306,176,241,239,309,134,230,258,199,209,156,141,260,242,207,70,134,152,221,169,300,370,143,41,121,90,148,327,222,255,100,146,184,8
"CCL2",462,6369,801,2089,8211,998,2524,4567,9410,9665,6910,873,6133,5275,454,906,1412,875,1133,3253,1653,4729,602,3693,608,1163,2818,678,1162,130,2876,2181,889,561,2333,1184,267,3565,3489,436
"OSTM1",1281,1677,2165,2637,2057,1918,4080,2063,4896,6107,3477,2286,3851,1730,2064,2911,1962,1549,5193,2343,2481,1913,1756,3226,2350,1663,1690,1712,2380,216,1510,1466,2476,3083,11901,2813,805,1411,2824,1680
"IGHV1-45",219,40,65,0,1,59,24,87,174,12,106,43,2,185,273,283,361,111,2,442,31,8,27,3,56,1,2,168,43,0,24,21,29,5,15,13,0,11,14,2
"YEATS4",616,784,520,531,439,481,787,493,1718,1924,976,431,1318,1412,1180,520,524,421,662,921,962,1133,1139,1003,607,1680,2473,815,2181,153,1589,672,1921,1527,2205,761,382,1304,1477,416
"PRRC2A",17276,21476,17803,6720,12176,11785,21261,17728,20035,12894,23417,14194,6337,22752,19943,9016,16097,9621,15105,24092,23380,26914,16184,17932,12809,42740,14971,16014,40482,5411,54612,30149,15139,21436,21963,24172,7577,27362,25366,1724
"AC044810.2",72,11,43,0,28,35,19,36,62,20,72,38,32,248,90,7,41,41,7,62,10,1,4,0,10,3,4,0,9,1,0,5,2,10,1,4,1,8,8,0
"GMCL1",1753,1468,1639,1011,1140,1044,2916,1488,4333,3402,3203,1265,2731,2588,2386,3747,1636,1418,2144,2559,2453,2664,1336,2528,1276,4603,2822,2039,3388,395,3080,1570,2679,2773,2736,1991,1447,1183,2793,2975
"PPARG",3506,1394,3339,10681,3903,10741,13140,3773,5610,4563,19134,7577,3902,1809,2159,11270,2867,1553,13837,2682,487,271,280,253,644,415,677,505,171,439,385,288,655,264,367,184,1183,321,221,240
"DCAF4",805,734,952,344,584,757,1181,725,1306,923,867,443,647,1628,1492,459,681,661,962,1352,805,724,940,1105,496,1403,1172,1454,1834,388,3021,2723,1211,1001,1497,733,525,1054,722,383
"KCTD14",121,273,142,20,174,219,142,62,223,248,213,107,105,630,513,79,149,122,88,329,143,34,11,29,29,33,21,42,301,17,22,23,34,10,111,14,5,256,11,1
"IGKV2D-29",125,54,106,2,64,20,42,88,144,170,93,10,93,534,191,251,373,28,56,316,311,3352,70,0,84,4,8,160,158,0,2729,6,264,1,33,5,20,631,277,24
"PCNP",6129,7886,6346,4438,5273,4828,10161,6189,16635,22997,10720,4476,17089,10310,10146,7611,5947,6586,9195,11988,8230,8695,5321,9530,3757,7655,10392,4870,12057,1257,10385,4816,9348,10673,11940,4991,3434,4379,11743,6449
"EPB41L4A",703,502,906,254,427,434,1018,682,1366,938,1057,527,276,576,471,938,520,463,902,867,702,459,697,773,321,552,128,1048,431,145,249,352,679,2234,1861,111,696,347,589,351
"ZFYVE19",1625,1381,1632,977,1170,1276,1680,1235,1402,882,1745,809,416,1749,2333,693,1024,665,1505,1492,1860,1566,1856,1851,1033,2530,2316,2385,3160,354,1289,1870,1552,3314,2370,2112,797,1677,2183,149
"NCOA4",13711,14530,16036,10685,12456,14590,24736,13228,33501,35620,26339,13799,21781,21350,18353,17051,15449,11781,28405,19319,19385,9913,13864,19876,13951,19172,16500,15418,19057,3039,15293,10913,26791,11867,31077,42125,10294,9938,14061,8441
"SLC39A1",37,27,31,9,17,17,31,30,46,51,23,11,3,43,33,7,18,19,25,35,45,59,26,27,39,40,194,48,114,18,40,79,29,176,100,32,50,166,56,32
"AC093673.1",125,498,195,135,322,280,276,346,525,634,382,178,537,663,361,112,187,163,176,397,169,241,175,345,181,127,336,367,117,26,405,247,289,408,264,251,42,348,182,46
"ST3GAL5-AS1",6,7,11,7,7,15,27,10,12,8,20,7,3,27,11,8,23,10,18,15,11,11,2,13,4,1,6,2,2,13,2,7,13,57,15,5,1,1,6,10
"SPAG7",1581,2981,2000,2182,1909,1951,3229,1850,2077,1274,3038,1740,627,2688,3380,1279,1334,1030,2510,2033,1822,1759,1773,2849,1121,1740,1732,3034,2496,341,2123,2011,1531,3805,3005,1620,611,1737,1039,129
"IFTAP",398,537,442,543,381,556,742,430,1071,1092,753,330,1075,656,646,702,426,315,921,593,399,428,535,799,432,471,700,437,248,227,213,375,816,494,748,550,359,357,467,143
"C1QB",2431,8169,2440,3162,4400,7454,9553,4470,10323,7486,3431,5721,2864,1994,2977,1085,6364,3225,11043,2253,9090,12162,7437,17345,3842,4530,5031,3755,3401,421,15965,2522,5148,3028,5161,5253,825,12546,7597,533
"METTL8",955,884,1233,417,826,1125,1493,1025,2294,2313,1521,801,1057,1694,936,916,810,937,1944,1572,1552,1028,992,1330,641,1210,1637,1225,2441,1105,2244,1502,1724,1408,2064,631,887,1131,1207,1246
"LAMTOR5-AS1",111,43,103,32,66,66,91,56,105,111,93,57,82,124,63,48,44,53,96,127,80,126,58,31,26,128,72,66,112,203,50,70,76,98,70,70,35,49,135,147
"NKD2",240,319,175,8,157,217,202,282,101,72,174,110,21,248,175,15,189,181,83,412,343,68,233,1292,1061,224,122,137,271,76,203,439,599,220,99,400,200,349,252,11
"TGIF2",1046,1640,1398,776,1319,1567,1805,1652,3760,2552,2063,1309,1095,4169,3153,805,1252,963,1483,2251,1776,2225,1221,1751,899,4133,8975,1885,3995,2828,3104,1089,2129,1502,2868,2814,388,2032,1789,641
"SLC25A46",3146,2899,3298,2084,2769,2746,4835,3010,7088,8670,5568,2659,5975,4306,3379,3524,3091,3077,5632,4783,3801,1949,2487,4328,2200,4692,2994,3143,4961,752,3265,2175,7186,2829,7718,2908,2416,1178,3671,2777
"JKAMP",1706,2521,2250,895,1807,1810,2307,2125,4660,5480,2798,1529,4997,3249,2348,2060,1614,1403,3040,2950,2839,2232,3120,3192,2672,6319,3521,3932,3521,625,2336,2002,3899,3353,4931,2656,1442,1456,2498,1102
"ADGRF5P1",7,4,8,6,11,8,10,11,47,32,22,11,8,8,50,10,12,4,15,13,19,31,45,6,29,9,4,2,30,13,32,7,27,13,90,19,3,114,21,6
"ATIC",3866,4416,5398,1795,2287,2713,4318,3056,6022,4261,3538,2758,3325,4428,4060,2402,3355,2142,4060,4835,6222,7713,4379,6950,4696,7673,9145,12194,9726,1428,8069,5741,7721,13688,6354,5826,4826,6877,11709,780
"TP53INP2",1550,3726,3323,1461,2117,1878,2923,3159,3600,6337,4843,2097,1516,3193,1609,1957,1497,1018,2518,2219,3843,1587,3195,3098,2794,1059,2466,1793,1937,522,1282,3541,4219,15046,3348,2012,2357,1264,2290,477
"CLDN20",26,4,26,1,14,26,5,13,32,14,39,5,0,22,10,11,20,13,21,39,32,10,14,9,7,6,4,6,15,265,2,13,29,14,10,9,3,6,5,159
"CAMK2N2",6,19,51,2,23,5,11,8,24,18,16,5,24,11,21,2,7,5,13,10,31,41,42,54,34,236,169,109,101,12,46,18,41,895,22,133,8,69,259,2
"AC090825.1",129,145,284,106,35,170,274,89,333,306,378,64,276,319,56,172,145,123,225,403,117,31,27,206,87,29,40,202,45,78,24,60,162,26,34,58,34,4,63,93
"AL513497.1",34,55,32,4,35,18,17,30,162,50,39,20,31,60,40,4,23,42,10,48,153,15,17,12,46,16,388,55,52,42,69,27,68,20,71,38,12,43,150,65
"CEP112",616,875,971,721,886,999,1932,1012,1667,1744,1859,954,567,1176,632,995,443,584,2308,1198,432,512,338,910,805,162,303,91,265,216,333,426,609,267,582,365,219,387,177,300
"TCEA1",2904,3499,3218,2445,2721,3051,5018,3140,7629,8581,5425,2568,8106,5273,5083,4060,3593,2680,5603,4987,4780,4519,3903,5663,3038,15069,8961,4249,3745,2082,17385,4563,6880,5607,9604,3650,2729,5921,7133,7058
"DNAH10OS",121,87,112,44,99,174,166,124,273,208,211,74,69,104,140,137,102,106,110,160,389,110,352,77,344,340,471,103,327,383,350,119,144,322,123,250,152,218,24,67
"HORMAD1",40,38,3,0,5,3,13,4,129,20,7,6,0,2,7,9,89,1,8,9,8,3911,2,5,3,0,2,1,2,0,7032,8,8,1,5,169,5,237,9,4263
"SNX19",5579,6235,8603,4184,4815,6895,10199,6208,11394,9867,10313,6634,5528,7211,6070,5489,5353,5081,14069,8373,7624,6766,4153,5166,3630,8116,11486,8624,5898,2727,3160,5948,8201,7952,9863,4290,3706,4275,8608,2527
"ZNF808",482,207,468,96,384,384,479,431,1095,750,802,314,408,657,381,436,292,362,520,759,523,474,471,501,259,654,507,346,572,925,203,427,801,583,707,358,324,306,646,569
"SLC6A14",857,281,1277,0,1524,1517,707,386,3505,4406,530,821,278,2311,2294,611,1476,811,466,1786,1080,4797,14,461,77,16,595,24,124,4,2,403,93,30,78,11,11,474,77,2077
"SCEL",45,21,18,25,31,26,149,17,109,57,44,29,50,33,27,55,1149,10,45,39,12,28,0,256,3,0,0,2,1,0,7,76,4,21,11,0,18,101,3,89
"TREML2",12,18,6,2,1,8,41,40,21,23,19,5,12,39,20,9,22,7,11,22,123,33,13,22,5,5,7,8,41,4,18,34,7,3,40,5,1,13,6,26
"FXYD5",2387,8962,3888,4680,4829,5752,6646,3503,5769,9268,4291,3185,6008,2721,6072,1784,2863,3312,6268,5050,8421,6748,5255,7465,7810,1550,5566,4806,1965,557,33182,7164,4951,2165,11848,2991,1767,24162,2229,903
"CERNA1",55,46,52,10,41,57,51,38,82,118,63,28,56,77,78,19,42,37,50,122,40,41,13,18,20,19,13,15,24,150,9,24,35,18,40,24,23,15,17,81
"HEATR3",633,766,1165,399,772,703,1329,869,1694,1779,892,556,1150,1039,1057,467,595,653,1318,1015,989,1219,2049,1581,1634,1073,2106,644,3039,234,1537,1423,1501,1540,2146,1698,480,1293,1376,321
"SLC25A33",524,1228,1592,1019,835,862,1043,750,1507,2261,2086,1196,1357,1241,933,1334,488,342,1661,782,601,612,355,566,383,599,1829,372,752,167,1389,1296,1141,913,954,345,303,542,518,289
"TFF1",32,1387,37,2,187,462,436,839,9436,1455,144,536,204,1434,111,22,521,73,2381,42,1228,0,136908,2895,29336,10469,7314,64177,689,7,0,116,6395,316,9106,6751,20,2,70,4
"AC092821.1",1,11,22,1,7,29,14,0,112,0,1,0,33,37,0,19,22,0,5,56,1,509,0,8,0,0,0,0,0,145,129,17,51,0,126,2,0,2,14,162
"MRPS30",1980,3244,1894,1067,1593,1574,2658,2860,3754,5514,2872,1431,4712,4467,2643,1822,2060,1698,2609,2589,2331,1924,12829,2659,4240,6001,5490,13059,5444,8919,1640,4144,4408,2582,7209,6607,1473,691,4890,2445
"GPRIN1",47,83,174,48,78,43,112,88,163,43,70,65,11,84,61,19,97,25,61,56,252,665,302,431,378,1269,555,193,325,28,2972,707,217,1036,237,989,91,1228,1186,10
"SNX1",12378,10284,12276,7021,8359,9607,18082,10284,17721,15216,18105,8876,8221,14001,11897,9280,8508,7880,20455,15654,9324,11169,11412,9927,8518,8113,10616,11033,4319,3093,3460,6079,11175,8212,15359,7640,4248,3503,6095,2235
"ATP13A5",443,320,3029,6,511,74,525,131,1772,206,499,268,254,6874,3434,298,614,571,60,1356,489,2122,15,33,156,0,90,11,64,24,514,696,23,1569,14,12,33,99,10,152
"GALNT15",3543,2986,4681,7441,4062,7646,16131,5602,3483,8624,8022,3895,4163,1899,1737,7766,2272,3548,20564,1738,970,164,241,2293,2607,233,922,214,391,182,205,829,3151,833,409,398,1744,242,994,172
"LINC00536",2,6,8,0,6,8,11,31,29,40,8,4,1,22,18,1,9,13,6,6,172,43,25,12,114,22,434,0,22,47,4,16,14,10,50,2,2,79,488,99
"SGSH",2399,2389,2827,1602,2352,2455,2393,2255,2506,2035,3136,1588,726,3103,3480,961,2074,1290,2173,3144,2546,3293,1707,3715,2069,2869,1870,2552,3545,602,2934,1525,3510,1691,3744,3135,1071,2889,1100,121
"AC016727.1",121,55,95,103,81,89,181,90,184,159,135,93,126,121,157,154,98,63,236,144,98,256,47,117,36,84,73,121,58,167,98,49,103,135,78,81,38,61,117,343
"NSD2",2462,2192,3155,1289,2317,2745,3803,3005,5105,3016,3946,2225,1394,3436,2397,2360,2180,1688,4667,3312,4634,10876,4249,3796,1301,11800,10633,4266,7124,4338,21325,3457,6209,6992,4945,4199,1397,9517,4304,2702
"LINC02804",13,4,23,0,18,8,9,20,14,17,13,4,4,21,12,6,3,8,12,16,34,15,13,15,15,35,7,7,38,16,19,4,41,15,4,27,13,12,22,46
"AL139317.5",14,13,12,5,12,17,16,14,31,32,34,8,13,33,31,18,26,19,24,41,15,13,5,9,18,1,10,21,2,194,4,2,20,4,28,9,4,5,14,348
"NCL",24576,42744,30889,16234,23414,20592,45832,25063,44743,36468,40840,23843,21173,58931,38151,16134,19653,15367,37115,33733,39439,38713,31370,45193,21458,60955,61429,22687,71670,5956,62117,42711,38265,63230,47144,35783,16324,41744,47419,4474
"AP000223.1",9,19,9,14,5,11,25,13,20,38,9,4,25,24,29,8,11,12,14,19,24,13,8,4,13,9,9,3,14,29,3,0,19,1,5,9,3,0,27,35
"AC009090.4",35,19,42,13,34,28,64,31,45,23,82,26,0,24,15,28,9,16,53,44,9,31,7,6,4,7,5,3,15,29,5,11,5,12,6,2,6,7,4,21
"GOLGA3",4847,5899,6810,2605,3658,4330,7820,5849,8358,5822,7500,4621,2065,5580,4510,3108,4795,3087,8189,6942,6639,13711,5832,6911,4730,7407,9975,5544,11988,4037,7684,5908,7882,9808,10142,6608,3216,7476,3496,2919
"AC011290.2",37,8,11,8,6,17,42,22,24,24,15,8,2,20,17,18,9,35,38,47,23,19,25,13,34,23,39,25,22,54,20,16,43,20,18,21,18,30,24,79
"AARS2",1185,1232,1747,515,896,863,1257,1197,1258,676,1562,792,363,1508,1889,572,944,558,944,1642,1143,936,1420,1502,729,1196,879,1277,1689,573,1868,1221,1157,892,2235,1269,537,1511,642,100
"C1orf109",944,618,1125,542,684,905,1672,929,1561,1522,1390,598,990,1628,1798,598,768,859,1290,1573,1061,1218,912,1271,689,1897,2022,994,1411,389,1474,1136,1604,1057,2029,1135,591,706,1586,406
"AP002748.4",71,73,82,149,74,102,107,70,123,96,135,73,67,106,105,70,43,28,149,95,37,66,44,31,46,165,120,69,79,100,107,60,58,192,109,78,30,75,155,27
"AP000873.4",25,4,24,9,13,15,18,12,32,16,40,7,14,22,11,23,10,11,26,30,13,9,8,8,1,14,28,20,16,11,14,10,21,13,23,5,12,6,14,116
"ANO2",225,163,274,209,262,232,485,268,220,211,439,227,98,131,197,289,127,166,406,306,87,13,9,35,49,105,15,115,82,1201,693,93,81,98,71,67,55,15,39,73
"PDZD11",985,1496,1192,1379,1033,1390,2037,1044,2320,2354,1616,944,2286,1443,1758,1200,1040,740,2247,1372,1886,1874,5015,2989,2733,3245,3741,11128,2426,266,3170,1590,3175,3488,3031,2127,1114,2398,2422,139
"ARHGEF2",4961,3524,5053,6558,4824,7493,9024,4984,6524,4356,9981,3523,1863,5965,5306,6154,4633,2531,8618,6306,5274,4460,6447,6847,4117,2995,9831,4178,8720,1808,20243,5264,2606,3998,10224,2350,2602,14002,3821,1972
"LINC01123",21,36,47,21,42,26,26,36,80,45,38,26,46,53,98,35,23,34,26,36,23,13,22,61,20,55,23,52,69,88,87,43,64,121,22,7,19,84,5,0
"GOLPH3",4708,7831,8037,3740,5305,5091,7865,5680,12368,17142,8076,4948,11755,9742,8435,4851,5857,4617,8364,7622,9393,9967,11093,9009,6428,16095,22216,8369,10563,1459,7847,18209,13346,9807,12433,5935,4460,14928,5450,7574
"SERTAD4",2195,2042,2196,428,1638,1398,2362,1342,4252,4194,2367,749,5972,2583,2166,810,1732,2664,1988,3472,3763,3258,417,3268,2798,7836,3701,1956,10566,436,1736,3331,4403,8561,328,2532,1600,3874,4706,1984
"AL136988.2",15,2,12,0,12,7,17,12,21,18,18,13,2,13,6,8,17,9,12,19,16,10,14,2,3,4,7,1,20,87,0,7,5,13,11,1,4,14,4,71
"ZNF687",2405,2529,2495,766,1721,1597,2541,1852,2875,1869,2813,1494,1013,3610,3155,945,1682,1216,1945,3496,4066,4199,4870,2656,2505,7478,7484,3067,4845,567,7843,2769,2707,4000,3207,4273,1536,6330,4193,307
"ARFGAP3",2062,4001,3386,1307,2582,2587,3699,2070,5820,7460,3152,2070,3537,4347,3975,1788,1861,2476,3600,3664,2983,5527,1935,3376,2506,1571,2323,2678,1163,674,3606,4019,2461,10036,6244,2261,1725,2865,4861,1672
"TNFRSF10A-AS1",34,38,50,11,64,40,66,51,130,171,76,22,54,64,63,31,34,45,50,65,67,96,34,71,17,64,24,36,137,3,69,41,63,28,114,20,22,26,34,111
"SOX13",3216,2306,3721,2293,2123,3293,4645,3377,3666,3082,5331,2429,2627,3168,4071,3003,2578,1729,4291,4125,2638,2670,4118,2995,1983,7330,2972,4186,5372,1058,1829,4559,3371,8083,3944,3927,2513,1296,9626,807
"MCPH1",1128,1525,1511,494,1090,1113,1480,1162,2294,2995,2087,943,1599,2462,1724,1035,1003,1060,1475,2071,1714,888,722,1593,1174,1214,2359,1164,2011,556,1323,850,2014,634,2785,1768,494,1096,1041,612
"SLC7A2",8778,4267,3185,1596,3538,3641,6465,12928,12135,11171,6111,4936,2327,10967,2953,2949,5063,3365,4503,5757,3800,111,784,12496,26286,45718,24262,243,25497,1234,149,2291,44038,130,44071,9654,352,116,22192,708
"AC073332.1",40,28,42,22,138,23,75,29,86,107,63,29,73,102,90,44,29,23,52,125,26,18,7,40,15,8,30,20,86,61,19,17,18,28,32,8,9,7,19,226
"AC027763.2",37,29,21,0,11,15,7,21,33,61,36,9,32,40,26,5,12,24,6,81,4,3,35,0,18,0,26,1,62,25,0,4,6,18,0,2,1,5,11,6
"GINS4",81,121,140,26,62,104,98,136,345,191,128,87,66,211,141,48,86,75,89,166,287,300,727,211,108,181,2793,490,479,291,1381,181,236,159,417,295,36,682,786,102
"FH",2522,3654,3708,3218,2319,2931,4885,2771,5624,5227,5791,2665,3501,3696,3842,4022,2490,2027,5049,3413,4644,6993,6241,4263,3645,7529,17158,4662,10657,486,16829,4750,4064,9156,8181,3243,2158,9122,7972,763
"PKNOX1",1049,1520,1208,577,874,1053,1853,1145,2228,2358,1571,784,1295,1637,1577,804,1049,1007,1484,1829,1798,833,1433,1791,1517,1433,3080,1170,1850,771,2006,1361,1370,1457,1963,1210,492,1191,1189,868
"CD274",149,156,179,82,179,184,368,322,523,495,354,148,440,269,242,197,218,155,214,434,719,1175,129,570,100,131,153,371,233,49,525,187,277,329,753,188,77,669,303,424
"KIF4A",37,89,210,12,37,41,81,208,791,121,83,80,17,64,94,14,144,18,97,103,781,2215,1792,765,505,2815,4959,4990,4031,130,9621,2046,474,3045,1662,816,54,5268,2398,122
"DIABLO",87,34,55,15,42,42,39,50,84,60,78,17,27,71,40,18,40,33,44,102,61,97,58,51,17,25,127,40,133,340,73,27,80,72,42,36,28,42,54,183
"GTF2IRD2P1",26,39,33,7,14,12,26,28,22,25,44,14,2,58,40,12,7,18,25,38,17,342,16,12,11,4,15,9,9,7,659,9,19,8,15,9,13,8,4,10
"DPM1",1177,1770,1598,1047,1322,1293,2372,1324,3435,4066,2325,1178,2635,2165,2240,1444,1084,1067,1988,2150,1657,2144,1820,2499,1229,2921,4439,1483,2876,530,2284,1242,2876,3987,3273,1378,837,1845,5384,802
"RBL1",512,383,710,209,336,527,643,556,1556,1269,918,402,547,804,824,526,594,468,677,1116,875,3511,852,981,540,2169,2883,550,1344,561,1731,790,834,2091,1646,601,235,436,2948,3749
