"","sample26","sample43","sample77","sample90","sample33","sample109","sample38","sample80","sample40","sample101","sample41","sample37","sample3","sample16","sample20","sample25","sample82","sample95","sample54","sample29","sample99","sample21","sample73","sample30","sample58","sample86","sample70","sample4","sample56","sample63","sample103","sample10","sample12","sample75","sample28","sample79","sample49","sample87","sample66","sample6","sample136","sample153","sample187","sample200","sample143","sample219","sample148","sample190","sample150","sample211","sample151","sample147","sample113","sample126","sample130","sample135","sample192","sample205","sample164","sample139","sample209","sample131","sample183","sample140","sample168","sample196","sample180","sample114","sample166","sample173","sample213","sample120","sample122","sample185","sample138","sample189","sample159","sample197","sample176","sample116"
"SNRPEP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,4,2,4,4,1,2,2,4,4,1,2,2,4,1,1,2,2,4,3,2,2,2,3,2,1,3,4,3,2,4,4,1
"TMEM127",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,0,4,3,2,3,2,2,4,2,2,2,1,3,2,2,6,4,2,2,2,2,4,4,2,4,2,4,3,2,3,4,3,2,4,3,2
"KLHL24",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,5,2,4,0,2,3,2,3,6,2,3,2,3,3,2,2,6,2,2,1,2,5,4,3,3,4,2,3,3,4,4,4,4,2,5,6,3
"TUBA3E",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,4,2,1,2,2,3,4,2,2,2,2,3,2,1,6,4,3,2,2,2,4,4,2,3,2,3,3,2,3,3,3,2,4,3,2
"ATG4B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,4,2,1,2,2,1,2,2,2,2,2,3,2,1,5,5,2,2,3,2,4,2,2,5,1,3,5,2,3,4,3,3,4,2,2
"SSH2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,2,5,3,4,2,3,4,2,4,1,2,4,1,3,6,2,4,1,4,1,4,4,1
"COL4A1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,4,1,2,5,2,1,5,2,1,2,2,4,2,1,6,4,1,2,2,4,4,2,2,3,1,2,3,2,2,4,3,1,4,1,1
"AP002336.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,6,6,2,3,6,3,6,6,6,3,2,4,6,1,6,4,2,2,6,3,4,2,2,4,2,4,6,2,6,6,4,2,6,3,1
"AC140847.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,4,2,2,4,2,2,2,2,4,2,2,5,4,2,2,2,3,4,3,3,3,2,3,4,2,4,4,4,2,4,3,2
"FNBP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,3,4,2,2,2,2,2,1,2,6,4,0,1,2,2,4,2,2,3,2,3,4,2,3,4,3,1,4,5,2
"LGI1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,3,4,2,3,3,2,1,3,2,3,2,2,3,2,1,3,4,2,1,1,2,4,4,2,3,2,2,4,3,4,3,3,1,4,3,2
"ZNF578",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,4,2,4,2,2,4,3,2,2,2,2,2,2,4,2,1,6,3,3,2,3,3,6,4,2,4,2,4,4,2,4,4,4,4,6,2,1
"AP001885.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,3,4,2,2,3,4,0,4,2,2,3,2,4,1,1,6,5,2,2,6,3,4,4,2,4,2,4,6,2,6,6,3,2,6,3,3
"MAN1B1-DT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,1,4,2,2,2,2,2,1,2,3,4,2,1,2,2,4,2,2,3,2,3,4,2,3,4,3,1,4,5,2
"COQ9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,4,1,2,2,1,2,1,1,4,2,2,3,3,2,1,3,2,2,2,3,1,4,3,2,2,3,1,3,2,1,2,2,2,3,2,1,1
"AZIN1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,4,6,3,6,2,2,4,2,2,6,2,2,2,2,5,2,4,6,6,2,3,2,6,4,4,2,6,3,3,6,2,6,5,6,1,4,6,2
"ATR",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,4,2,2,3,2,2,5,2,2,2,3,4,2,2,6,4,2,0,2,3,3,3,2,4,2,3,3,2,4,4,3,2,4,6,2
"RPE65",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,1,3,2,2,2,2,1,3,2,2,6,2,2,1,2,3,4,2,2,3,2,3,3,2,3,4,3,2,6,2,2
"PSMA7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,2,2,4,2,2,3,2,2,2,3,4,2,2,6,4,2,6,2,2,3,4,2,6,2,3,6,3,5,5,4,2,4,3,2
"KRT40",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,5,2,0,3,1,4,3,1,3,4,2,2,4,2,4,1,2,4,2,3,6,2,4,2,4,1,4,4,1
"AC093866.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,4,2,2,2,2,3,6,2,2,2,2,3,2,1,2,4,2,2,2,3,4,3,2,2,2,2,4,1,4,4,4,3,4,3,2
"C9orf163",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,4,2,2,2,2,2,1,2,3,4,2,1,2,2,4,2,2,3,2,3,4,3,3,4,3,1,4,5,2
"ARPP21",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,1,2,2,0,3,2,3,2,2,4,1,0,5,4,2,2,2,2,4,3,2,4,1,2,3,2,4,4,4,2,4,2,0
"MPLKIP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,4,2,2,4,2,2,4,2,2,2,3,4,2,1,6,4,2,2,2,2,4,5,2,3,2,4,4,2,5,4,3,3,6,2,3
"IL20RB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,5,2,4,2,2,3,2,2,5,2,3,2,3,4,2,2,6,4,2,2,2,3,4,3,2,4,2,3,3,2,4,4,4,2,4,6,2
"CD82",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,2,4,2,2,3,2,3,4,2,2,3,1,4,0,2,6,4,4,2,4,4,4,4,2,4,2,4,2,2,5,4,3,2,6,4,1
"PDHA1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,4,2,2,5,2,2,2,2,1,2,2,4,2,2,5,4,1,1,2,1,4,4,2,2,2,4,5,2,4,3,2,2,3,1,1
"NTAQ1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,6,3,6,2,2,4,2,2,5,2,4,4,3,5,2,4,6,5,2,2,2,6,4,6,2,6,3,3,6,2,6,5,6,1,5,6,2
"PRSS53",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,4,3,5,2,2,2,4,2,6,2,2,3,4,6,4,2,3,6,2,3,2,2,6,3,2,4,3,3,6,3,6,6,6,2,6,4,3
"EIF2AK3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,2,4,2,0,4,2,1,5,4,2,1,2,2,2,2,6,4,2,2,3,2,4,5,2,3,2,3,2,2,3,4,3,2,4,3,2
"ABHD16A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,4,2,2,2,2,3,2,3,5,2,4,2,2,6,2,1,3,4,2,2,2,3,4,4,2,4,3,3,6,2,4,4,3,2,4,2,2
"FAHD2B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,2,4,2,2,2,2,2,4,2,2,2,2,3,2,2,6,5,2,2,2,2,4,4,1,3,2,3,3,2,3,4,3,2,4,3,2
"AC027228.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,4,2,2,2,2,1,2,2,2,2,3,2,2,1,6,4,2,2,2,3,4,3,3,3,2,3,3,2,3,4,3,2,4,2,2
"FAM86B1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,4,2,2,3,3,1,2,1,2,2,1,0,2,1,3,2,2,1,3,3,4,2,2,0,2,3,2,2,2,5,1,1,4,2,2
"LIN37",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,4,2,4,2,4,4,2,2,4,2,2,2,2,4,2,1,5,3,2,2,2,3,4,4,2,4,2,4,4,2,4,4,4,2,6,2,2
"MTF2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,2,2,2,1,3,2,2,2,2,2,2,3,3,2,1,6,3,2,1,2,3,4,2,1,3,2,2,3,2,3,4,3,2,4,2,2
"RNF181",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,2,2,2,4,2,1,4,0,3,5,2,2,2,2,3,2,1,6,4,2,2,2,2,4,5,1,2,2,3,2,2,3,4,3,2,4,3,2
"GDF10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,3,4,2,2,3,2,1,3,2,2,2,2,3,2,2,6,4,2,1,3,4,4,4,2,3,1,2,4,1,4,4,3,2,4,4,2
"C6orf89",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,2,5,1,3,3,2,1,5,2,3,1,2,6,2,1,3,4,2,2,2,2,4,4,2,4,3,4,3,2,4,4,3,2,4,2,1
"LINC00857",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,3,4,2,2,3,2,1,3,2,2,2,2,3,2,2,6,6,3,1,2,2,4,5,2,3,2,2,3,2,4,4,3,2,4,4,2
"MKX",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,3,3,2,2,3,2,2,4,3,2,3,2,3,2,2,5,4,2,1,2,4,4,4,2,4,3,3,4,2,4,4,3,2,4,3,2
"PSMB2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,2,2,2,2,3,3,2,3,2,2,2,3,2,1,1,6,2,2,1,2,3,5,2,2,3,2,3,3,2,4,4,3,2,4,4,2
"LYNX1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,5,3,6,2,2,4,2,2,6,2,2,4,3,5,2,4,6,6,2,2,2,5,4,4,2,6,3,3,4,2,6,5,6,1,4,6,2
"THEM5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,4,4,2,2,6,3,4,6,5,3,3,3,6,6,3,6,4,6,3,3,4,4,5,2,5,2,5,6,4,3,4,2,2,6,3,3
"MUCL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,2,2,2,2,1,2,2,2,2,1,4,2,2,5,4,2,5,2,2,4,3,2,5,1,3,4,2,4,4,4,2,4,3,2
"AC009509.4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,2,2,4,2,2,6,2,2,2,2,4,2,2,5,4,2,2,2,6,4,2,2,3,2,3,4,2,4,4,4,2,4,2,2
"CDAN1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,4,2,2,2,2,1,4,2,2,2,1,2,2,0,3,2,1,1,2,1,4,3,2,0,2,3,3,2,3,4,4,2,4,2,2
"BIN1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,4,2,1,2,2,2,4,2,2,3,2,3,2,2,6,4,2,2,2,3,4,4,2,2,2,3,3,2,3,4,3,2,4,3,2
"RPL23AP64",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,3,2,2,2,2,1,2,2,1,1,1,1,4,1,2,3,2,2,2,1,4,2,2,2,2,1,4,2,2,3,1,3,2,6,2,1
"EDIL3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,2,2,2,2,1,2,2,2,3,1,1,2,2,5,5,2,2,2,2,4,4,2,4,1,4,5,3,6,4,5,1,4,2,2
"ACE",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,6,2,2,2,1,1,2,2,4,3,2,4,4,2,5,4,2,2,4,4,4,4,2,4,2,3,6,2,4,4,4,2,2,6,5
"OASL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,4,2,2,2,2,1,2,2,2,2,2,5,2,2,1,4,2,1,2,2,4,5,2,6,2,2,4,3,4,4,4,3,4,2,3
"SLC9A8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,2,4,2,2,4,2,2,5,2,2,2,2,4,2,2,6,4,3,6,1,3,4,4,2,6,2,2,5,2,6,6,4,2,4,5,2
"ENKD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,4,2,2,2,1,2,1,1,4,1,1,1,2,2,1,2,2,2,2,3,2,4,1,2,2,2,0,3,2,1,2,2,2,1,2,3,1
"GOLGA2P7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,4,2,2,2,2,1,5,2,2,2,3,2,2,1,6,4,2,1,2,3,4,3,2,2,2,3,3,2,3,4,3,2,4,2,3
"SENP7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,4,2,2,3,2,2,3,2,2,2,2,4,2,4,5,4,2,2,2,2,4,3,2,4,2,2,3,2,4,4,4,2,4,2,2
