"","sample104","sample42","sample78","sample14","sample54","sample79","sample110","sample48","sample28","sample1","sample21","sample6","sample34","sample68","sample15","sample103","sample96","sample47","sample52","sample25","sample214","sample152","sample188","sample124","sample164","sample189","sample220","sample158","sample138","sample111","sample131","sample116","sample144","sample178","sample125","sample213","sample206","sample157","sample162","sample135"
"DOK6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,4,2,2,4,2,3,6,1,2,2,2,2,2,3,5,3,2,2
"CICP14",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,0,4,4,3,2,2,4,4,2,4,5,4,2,5
"AC145124.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,4,1,1,0,5,5,1,2,4,1,4,2,1,1,2,2,1
"JPH2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,3,4,2,6,6,6,2,2,2,6,2,3,4,4,2,4
"ULK3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,6,3,1,4,0,5,4,2,2,2,3,3,2,3,2,3,2,1
"CCDC148",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,3,2,4,4,4,2,2,2,4,2,3,0,4,2,2
"HEXB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,2,5,2,5,4,2,2,2,3,3,2,4,2,2,2,1
"PSMD7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,6,2,4,2,3,2,1,3,2,2,3,3,2,1,2
"ZNF320",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,1,4,1,4,4,5,2,2,3,3,2,4,2,3,1,2
"KCTD21",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,3,0,6,2,3,0,1,4,6,2,4,6,4,2,2
"MSTO2P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,3,3,3,6,5,5,6,3,6,6,4,6,5,4,2,3
"PHYHIP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,4,5,1,2,2,2,4,2,3,1,2,2,1
"DCTN4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,2,5,2,4,4,2,2,2,3,3,2,4,2,2,2,1
"FZD4-DT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2,3,2,1,3,1,2,4,6,4,1,2
"ETV1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,5,1,3,2,6,4,6,2,2,4,5,2,4,4,4,1,2
"PEX12",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,4,2,1,4,1,6,0,4,4,1,3,2,2,3,3,2,4,1
"ACAT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,2,2,0,3,2,1,2,2,4,4,1,4,2,1
