"","sample91","sample104","sample3","sample21","sample60","sample109","sample101","sample110","sample36","sample99","sample38","sample64","sample39","sample72","sample95","sample27","sample62","sample88","sample11","sample67","sample54","sample81","sample12","sample26","sample9","sample93","sample103","sample69","sample40","sample78","sample74","sample29","sample15","sample80","sample75","sample56","sample71","sample14","sample4","sample51","sample201","sample214","sample113","sample131","sample170","sample219","sample211","sample220","sample146","sample209","sample148","sample174","sample149","sample182","sample205","sample137","sample172","sample198","sample121","sample177","sample164","sample191","sample122","sample136","sample119","sample203","sample213","sample179","sample150","sample188","sample184","sample139","sample125","sample190","sample185","sample166","sample181","sample124","sample114","sample161"
"PELP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,4,2,2,3,2,2,2,2,2,4,1,0,2,1,3,2,2,2,1,3,4,2,3,2,2,2,2,2,0,2,4
"AL359715.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,5,4,2,1,2,4,2,2,2,2,1,3,5,1,4,2,1,1,1,2,3,4,2,1,3,4,2,6,2,1,4,2,2,1,2,4
"AL117339.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,4,2,2,2,4,2,3,3,3,2,3,3,0,4,2,2,2,2,3,2,2,3,2,3,3,5,6,2,2,4,3,2,3,2,4
"PAEP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,4,2,3,2,1,3,3,1,4,2,2,4,2,2,4,3,3,2,2,3,4,3,2,2,3,3,2,4,2,2
"TVP23C",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,3,4,2,2,2,4,2,4,5,2,1,2,2,2,4,2,1,2,1,3,3,2,3,1,2,4,2,5,1,2,4,4,2,2,2,1
"OVCH2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,3,4,3,3,1,2,4,1,4,2,2,0,2,3,1,4,4,2,3,2,4,3,2,2,6,2,2,3,2,4
"TDRD5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,6,6,6,6,4,3,3,5,4,2,5,6,5,4,6,6,2,6,2,2,1,4,4,3,3,6,2,6,6,5,6,2,2,3,5,4,5,2,2
"TP53BP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,4,2,2,2,2,2,2,6,4,3,2,2,1,4,4,1,2,2,1,3,2,4,1,0,4,3,3,0,2,3,2,2,1,2,4
"IGKV6-21",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,4,2,2,2,4,2,4,3,4,2,4,0,2,4,2,2,0,1,3,3,3,2,2,4,3,3,6,2,2,3,3,0,4,2,4
"RIMKLBP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,4,3,5,5,4,2,5,6,3,1,6,6,2,6,2,2,2,6,4,6,3,6,2,3,6,6,6,2,2,3,5,2,4,3,3
"FOXO6-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,6,2,2,3,2,2,2,3,4,3,1,3,3,1,4,2,1,2,2,3,2,3,3,2,3,1,3,6,2,2,3,3,2,6,2,2
"DENND2B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,2,2,2,4,2,4,3,2,1,2,4,3,4,2,2,2,2,3,3,4,4,2,3,4,4,3,2,2,4,2,2,3,2,6
"PJA2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,4,4,2,2,2,4,2,2,5,3,2,3,3,2,3,2,2,2,2,1,3,2,4,1,2,4,4,6,2,2,4,4,0,3,2,4
"BORCS6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,2,2,2,2,4,2,2,3,3,1,2,2,2,3,1,1,2,3,2,2,2,3,1,2,4,2,3,2,2,4,2,2,2,2,2
"FOXN3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,5,4,3,2,2,2,2,2,0,6,4,4,3,2,4,2,1,2,2,3,3,3,2,1,2,6,3,6,2,2,4,3,2,4,2,3
"AC107294.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,6,4,2,2,2,4,2,4,4,6,2,3,4,2,4,2,2,3,2,2,4,2,3,3,3,4,3,6,2,2,4,4,2,5,2,4
"LDHAP7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,2,3,2,4,2,5,3,4,3,4,3,2,4,4,0,2,2,3,3,1,3,2,4,3,5,6,2,1,3,2,2,3,2,5
"SFMBT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,4,1,2,2,2,2,2,5,4,2,6,2,2,3,4,3,4,1,1,2,2,2,4,1,2,1,2,4,3,3,4,2,4,1,0,3,1,2
"GATAD2A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,2,2,3,2,4,4,4,3,3,4,2,4,4,1,2,2,2,3,3,4,1,2,4,3,6,1,2,4,3,0,3,2,2
"MAP3K4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,6,4,2,2,4,4,2,2,0,6,1,2,4,1,2,1,1,0,1,2,3,4,2,1,4,4,2,6,2,1,4,2,2,2,2,4
"RSRC2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,2,2,4,2,4,4,4,2,3,3,3,4,2,2,3,2,0,0,2,3,2,2,4,5,2,2,2,4,6,2,3,2,4
"RASA4CP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,5,4,2,2,4,4,2,6,5,5,0,2,4,2,3,2,1,2,2,3,5,3,4,1,4,4,5,6,2,2,3,4,2,5,3,2
"FUT9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,6,4,0,2,2,4,2,2,2,3,1,3,2,0,4,1,1,1,1,2,3,4,2,1,3,4,2,6,2,1,4,2,2,2,4,4
"PDIA3P1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,6,6,6,5,3,3,5,4,2,5,6,5,4,5,5,2,6,2,3,2,3,2,4,3,6,2,6,6,6,6,2,2,3,4,2,5,0,4
"IGDCC3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,4,2,2,2,4,2,2,6,5,5,2,3,1,4,2,1,2,2,5,4,2,3,2,2,4,2,3,2,2,5,2,2,3,2,4
"AC005332.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,2,4,6,0,2,2,4,4,3,6,5,6,6,3,2,4,2,5,2,2,2,5,2,3,3,2,4,3,6,2,2,4,4,2,2,2,4
"NDP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,4,2,2,0,4,2,6,6,4,2,2,3,2,4,2,2,2,2,2,2,4,4,2,4,6,3,6,2,2,4,2,2,4,2,4
"SKINT1L",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,6,2,2,2,2,2,2,3,4,3,2,3,3,1,4,2,1,2,2,3,2,1,3,2,3,3,3,6,2,0,3,3,2,3,2,2
"IGHJ2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,3,2,2,2,2,2,2,6,2,4,2,2,5,2,1,2,2,3,3,6,2,1,2,4,3,6,2,2,4,3,2,4,3,2
"AL161668.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,1,4,4,5,4,2,0,4,2,2,0,2,4,3,3,4,2,1,0,2,3,3,2,2,1,2,4,3,6,2,2,4,5,2,4,1,2
"ENO2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,4,2,2,2,4,2,4,4,4,2,3,2,2,4,2,2,1,2,2,3,3,3,1,4,4,3,5,2,2,4,1,2,1,1,4
"ZSCAN29",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,4,2,2,2,2,2,2,6,6,2,2,3,1,4,2,1,2,2,3,5,2,3,1,0,4,2,3,1,2,3,0,2,3,2,4
"REV1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,5,2,2,2,4,3,3,3,2,2,3,2,2,4,1,2,2,2,3,3,3,4,2,1,3,3,6,2,3,3,5,2,3,2,4
"LINS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,0,2,2,4,2,4,6,6,2,6,3,1,4,2,1,2,4,3,1,2,3,2,2,4,2,6,0,2,2,2,2,3,2,4
"AC004160.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,0,5,4,2,2,1,4,2,4,5,4,2,5,4,2,4,2,1,2,4,3,5,2,4,1,3,4,5,2,2,2,3,5,2,6,4,2
"AC008966.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,1,0,4,2,2,5,1,0,3,4,2,4,2,2,2,2,1,3,2,4,0,2,3,4,2,2,2,5,4,2,6,2,4
"MED21",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,6,2,2,2,4,2,4,2,4,2,3,4,2,4,2,2,1,2,2,3,3,3,1,4,4,3,5,2,0,4,3,1,4,2,4
"SCAF8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,4,2,2,2,4,1,2,2,6,1,2,4,1,4,1,2,2,1,2,3,2,2,1,3,6,2,6,2,1,4,0,2,6,2,4
"AC103591.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,4,5,3,2,2,2,2,2,2,5,3,2,3,4,0,6,2,2,2,2,3,2,3,3,2,3,3,3,6,2,3,3,3,2,3,2,1
"MAN1B1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,3,4,1,3,3,2,2,2,2,3,2,2,2,3,3,2,2,3,3,3,2,1,3,3,2,4,2,2
"AL358115.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,6,6,5,6,4,3,3,5,4,2,5,6,4,4,4,6,2,6,2,2,1,4,3,2,5,6,1,6,6,6,6,3,2,3,5,2,6,2,6
"BEND4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,4,2,2,2,4,3,4,3,2,2,3,3,3,4,2,1,2,2,1,1,1,2,2,2,5,3,6,2,2,6,4,2,3,1,2
"CACNG8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,4,2,2,2,1,2,4,4,5,2,5,4,2,4,2,1,2,2,2,3,5,4,1,4,4,3,6,2,2,4,2,2,4,2,4
"CWH43",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,4,4,2,2,4,4,2,4,3,2,2,3,3,1,4,2,1,2,2,3,2,1,2,2,0,3,4,6,1,4,4,3,4,3,2,4
"KRR1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,2,2,3,4,2,4,4,4,2,4,5,0,4,2,2,3,2,2,2,2,3,4,2,4,3,5,2,2,4,5,2,6,3,4
"CCDC38",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,2,2,4,2,4,4,4,3,4,1,2,4,2,3,1,2,2,2,2,4,2,2,4,3,5,2,2,4,5,2,3,2,4
"YPEL4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,4,4,2,2,2,4,2,1,3,2,1,3,4,2,4,5,4,2,2,3,4,4,4,2,4,2,4,6,2,2,2,4,2,3,2,2
"ZNF662",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,2,2,2,4,2,2,5,1,2,4,3,1,4,1,1,2,1,2,2,2,2,1,3,4,3,6,2,2,4,2,2,3,2,2
"SGO2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,2,2,5,4,2,2,2,4,2,3,3,6,2,3,2,2,4,2,1,2,2,5,3,3,3,4,2,3,3,6,2,1,5,5,2,5,2,5
"BRINP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,6,6,6,6,4,3,3,5,6,1,5,6,3,4,6,6,2,6,2,2,2,4,4,4,3,6,2,6,4,6,6,2,2,3,5,4,5,2,2
"BLVRA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,5,4,2,2,5,4,2,4,5,5,2,2,4,1,4,2,1,2,2,3,4,3,4,2,4,5,5,6,2,2,3,4,2,4,2,2
"SUMO1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,4,2,2,4,4,3,3,6,2,3,3,1,2,2,2,2,2,3,3,3,3,2,2,3,3,6,2,1,3,5,4,3,2,4
"NAP1L5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,1,0,4,2,6,3,2,2,3,2,1,6,2,1,2,2,3,2,2,2,4,4,3,3,2,2,2,4,3,2,2,2,2
"AL049840.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,4,3,2,2,2,2,2,2,6,2,4,2,2,4,2,3,2,2,3,3,6,2,1,2,4,3,6,2,2,4,3,2,4,2,2
"ZNF19",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,2,1,2,1,2,2,2,3,3,1,3,2,1,2,2,2,2,1,3,2,2,3,4,2,4,2,2,2,0,2,4,2,2,3,2
"LINC01137",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,2,2,2,2,2,0,3,4,3,1,3,5,1,4,2,1,2,3,3,2,5,2,2,3,3,3,6,2,2,3,3,4,5,2,2
"LRRIQ1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,4,4,4,2,4,3,2,4,2,2,3,2,3,2,2,3,0,2,4,3,2,2,2,6,5,1,6,2,4
"KCMF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,2,2,2,4,2,4,3,4,3,4,3,2,4,2,1,2,2,3,3,4,3,2,4,3,3,6,2,1,3,2,2,4,2,4
"AC112206.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,0,2,4,2,2,5,3,2,3,4,0,4,2,0,2,2,1,3,2,4,1,2,4,4,2,2,2,4,3,2,3,2,4
"SNHG6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,3,6,2,2,2,6,2,6,6,4,2,4,6,0,4,2,3,3,2,5,6,3,3,2,3,4,6,6,2,2,6,6,3,5,2,4
"RNF183",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,4,2,2,2,4,2,2,3,6,1,3,4,3,4,2,2,3,1,0,4,3,3,2,2,3,3,3,2,1,3,3,2,3,2,3
"AC010319.5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,3,4,2,2,2,3,2,4,4,4,2,3,4,2,4,0,1,2,2,2,3,4,4,1,2,4,3,6,2,2,6,2,2,3,2,2
"IGLV2-5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,0,2,2,4,2,6,4,3,1,2,4,2,5,1,1,1,2,3,3,3,0,2,2,2,3,6,2,2,4,6,2,4,2,2
"GCH1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,0,2,4,3,1,2,2,2,2,2,5,2,4,3,2,4,2,1,2,2,5,3,4,2,0,2,4,3,6,4,4,4,3,2,4,2,2
"AC211433.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,4,3,2,2,6,4,2,4,4,4,2,3,2,2,4,2,1,2,2,2,6,3,4,2,4,4,5,6,2,2,3,6,2,2,2,6
"VPS54",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,0,2,2,4,2,2,3,4,3,4,3,2,4,2,1,2,2,3,2,1,3,3,4,2,3,6,2,1,3,3,2,4,2,4
