"","sample61","sample103","sample54","sample36","sample19","sample7","sample94","sample92","sample100","sample109","sample171","sample213","sample164","sample146","sample129","sample117","sample204","sample202","sample210","sample219"
"CDH11",2,2,2,2,2,2,2,2,2,2,4,3,2,1,3,2,6,2,2,2
"RABGAP1",2,2,2,2,2,2,2,2,2,2,3,3,2,1,5,6,4,2,2,4
"ORAI2",2,2,2,2,2,2,2,2,2,2,4,4,1,1,3,4,5,3,1,4
"ALKBH6",2,2,2,2,2,2,2,2,2,2,3,4,1,2,3,6,4,2,2,4
"AC245052.4",2,2,2,2,2,2,2,2,2,2,4,4,1,2,4,3,4,2,2,4
"FBP1",2,2,2,2,2,2,2,2,2,2,2,3,2,2,5,6,4,2,3,4
"CCNF",2,2,2,2,2,2,2,2,2,2,4,3,2,3,2,3,6,2,2,6
"AC096541.1",2,2,2,2,2,2,2,2,2,2,3,3,1,2,4,3,6,2,1,2
"AC108134.3",2,2,2,2,2,2,2,2,2,2,4,3,2,4,2,3,6,2,2,6
"FUT8",2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,6,2,2,4
"C8orf88",2,2,2,2,2,2,2,2,2,2,6,3,3,2,6,6,6,2,2,6
"EPG5",2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,4,2,1,4
"SLC30A6",2,2,2,2,2,2,2,2,2,2,4,3,1,2,3,5,6,2,2,4
"STK10",2,2,2,2,2,2,2,2,2,2,3,4,2,2,3,3,6,2,1,4
"ACOT4",2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,6,2,1,5
"SPDYE5",2,2,2,2,2,2,2,2,2,2,4,4,1,1,4,4,6,2,1,3
"NINJ2",2,2,2,2,2,2,2,2,2,2,3,3,4,2,5,4,6,1,1,4
"CXCL3",2,2,2,2,2,2,2,2,2,2,4,2,1,3,6,4,3,4,4,4
"CMIP",2,2,2,2,2,2,2,2,2,2,3,3,2,1,3,2,6,2,0,2
"EFCAB12",2,2,2,2,2,2,2,2,2,2,4,3,1,2,2,4,6,2,4,3
"OSTM1",2,2,2,2,2,2,2,2,2,2,3,2,1,2,6,3,4,3,2,6
"TBCB",2,2,2,2,2,2,2,2,2,2,3,4,1,2,3,6,1,2,2,3
"ZNF740",2,2,2,2,2,2,2,2,2,2,4,3,2,2,4,4,4,2,2,4
"FEM1B",2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,6,2,3,2
"STK16",2,2,2,2,2,2,2,2,2,2,2,3,1,2,4,3,6,2,2,4
"EGLN1",2,2,2,2,2,2,2,2,2,2,4,6,2,5,6,2,6,4,3,4
"NPTN-IT1",2,2,2,2,2,2,2,2,2,2,3,1,1,2,3,2,6,2,3,5
"AC007262.2",2,2,2,2,2,2,2,2,2,2,2,1,0,2,3,3,6,2,1,4
"ZSCAN22",2,2,2,2,2,2,2,2,2,2,4,4,1,2,4,4,3,2,3,4
"GYG1",2,2,2,2,2,2,2,2,2,2,5,3,2,2,2,4,6,4,2,4
"AL109615.3",2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,4,4,2,2,4
"CPSF3",2,2,2,2,2,2,2,2,2,2,5,3,0,2,3,5,6,2,2,4
"NBAT1",2,2,2,2,2,2,2,2,2,2,3,3,1,2,4,5,4,4,1,4
"PTPN5",2,2,2,2,2,2,2,2,2,2,4,4,2,2,0,2,3,2,2,2
"AC008147.2",2,2,2,2,2,2,2,2,2,2,4,3,2,2,4,4,4,2,2,4
"OSGIN1",2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,6,1,1,2
"SHBG",2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,3,4,2,1,2
"TRBV9",2,2,2,2,2,2,2,2,2,2,4,4,0,1,3,4,5,3,1,3
"ZNF358",2,2,2,2,2,2,2,2,2,2,3,4,0,2,2,5,4,2,2,4
"AL357079.1",2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,5,6,2,2,4
"HELZ2",2,2,2,2,2,2,2,2,2,2,5,3,2,2,3,3,6,3,1,4
"RAB6A",2,2,2,2,2,2,2,2,2,2,4,4,1,2,5,4,5,4,2,4
"DENND4C",2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,6,3,2,1,4
"PCDHB4",2,2,2,2,2,2,2,2,2,2,3,4,2,2,3,2,4,2,2,4
"KCTD18",2,2,2,2,2,2,2,2,2,2,2,3,1,2,4,0,6,2,2,4
"AC092718.3",2,2,2,2,2,2,2,2,2,2,3,3,2,1,3,2,6,4,2,2
"TOR4A",2,2,2,2,2,2,2,2,2,2,5,3,2,2,2,6,4,2,2,6
"CDKL3",2,2,2,2,2,2,2,2,2,2,3,4,3,0,3,2,4,2,2,4
"RBL1",2,2,2,2,2,2,2,2,2,2,6,3,3,2,3,3,6,2,2,6
"AL845321.1",2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,6,4,2,2,4
"DIP2A",2,2,2,2,2,2,2,2,2,2,3,2,0,2,4,5,4,2,3,4
"CRKL",2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,2,3,2,2,4
"GLO1",2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,6,2,2,2,4
"TMEM100",2,2,2,2,2,2,2,2,2,2,2,3,1,2,4,5,4,6,2,6
"METTL6",2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,4,3,2,2,4
"SCDP1",2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,6,3,2,2,4
"HDAC8",2,2,2,2,2,2,2,2,2,2,3,2,3,2,5,3,6,2,2,4
"MPZL2",2,2,2,2,2,2,2,2,2,2,4,4,2,2,5,2,4,1,1,2
"ZNF808",2,2,2,2,2,2,2,2,2,2,5,4,1,2,4,3,4,2,2,4
"TIA1",2,2,2,2,2,2,2,2,2,2,4,5,1,2,4,5,6,2,2,4
"CXCL6",2,2,2,2,2,2,2,2,2,2,4,2,1,4,6,4,3,4,0,6
"KCNIP2-AS1",2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,4,2,2,4
"TAMALIN",2,2,2,2,2,2,2,2,2,2,3,4,2,2,4,4,4,2,2,4
"NRSN2",2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,6,5,3,2,4
"IL23A",2,2,2,2,2,2,2,2,2,2,4,3,2,2,3,4,4,2,2,4
"GET1",2,2,2,2,2,2,2,2,2,2,3,3,2,2,4,5,6,2,2,4
"DDX17",2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,5,2,2,4
"CAV1",2,2,2,2,2,2,2,2,2,2,4,4,2,2,3,4,5,2,1,3
"FRMD6-AS1",2,2,2,2,2,2,2,2,2,2,2,0,2,2,3,3,6,2,2,4
"MBOAT7",2,2,2,2,2,2,2,2,2,2,4,5,1,2,4,5,4,2,4,4
"PTPRB",2,2,2,2,2,2,2,2,2,2,4,3,2,2,3,2,4,2,2,4
"SMCHD1",2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,6,6,0,2,4
"MYO15B",2,2,2,2,2,2,2,2,2,2,5,3,1,2,4,6,4,6,3,2
"TTPA",2,2,2,2,2,2,2,2,2,2,5,3,3,2,2,6,6,2,2,6
"NAA80",2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,3,1,0,2
"EDRF1-DT",2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,3,4,2,2,4
"ADAMTS17",2,2,2,2,2,2,2,2,2,2,3,5,1,2,3,2,6,2,4,4
"ZDHHC17",2,2,2,2,2,2,2,2,2,2,4,3,2,2,3,4,4,2,2,4
"ASL",2,2,2,2,2,2,2,2,2,2,4,4,1,5,4,3,6,2,1,4
"RIPK3",2,2,2,2,2,2,2,2,2,2,6,2,1,2,3,3,6,3,0,4
"AC018697.1",2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,4,2,2,4
"UBN2",2,2,2,2,2,2,2,2,2,2,4,4,1,1,2,4,5,2,0,3
"SCAMP4",2,2,2,2,2,2,2,2,2,2,2,4,1,2,4,2,3,2,2,3
"TRUB2",2,2,2,2,2,2,2,2,2,2,3,3,2,2,4,6,4,2,2,4
"UVRAG",2,2,2,2,2,2,2,2,2,2,4,4,2,2,5,4,4,6,2,2
"BTN1A1",2,2,2,2,2,2,2,2,2,2,3,3,1,0,4,6,4,2,2,3
"VWA3B",2,2,2,2,2,2,2,2,2,2,3,3,2,2,4,3,6,2,2,5
"TTC37",2,2,2,2,2,2,2,2,2,2,3,4,2,2,4,2,4,2,3,3
"FBXL13",2,2,2,2,2,2,2,2,2,2,4,4,1,1,3,4,5,0,1,3
"TSR2",2,2,2,2,2,2,2,2,2,2,3,4,1,2,4,3,4,2,2,4
"COMMD8",2,2,2,2,2,2,2,2,2,2,4,2,1,4,3,4,6,2,2,5
"TCF7L2",2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,4,2,2,6
"C5AR2",2,2,2,2,2,2,2,2,2,2,3,4,2,2,4,3,4,2,0,4
"DALRD3",2,2,2,2,2,2,2,2,2,2,2,2,0,0,4,4,3,1,0,2
"UPP1",2,2,2,2,2,2,2,2,2,2,4,4,1,5,3,3,6,2,3,4
"TRAPPC11",2,2,2,2,2,2,2,2,2,2,3,2,1,0,3,4,4,2,2,4
"CCDC107",2,2,2,2,2,2,2,2,2,2,1,3,2,2,3,5,3,2,2,4
"ROBO3",2,2,2,2,2,2,2,2,2,2,4,3,2,2,5,2,4,1,1,4
"FGFBP1",2,2,2,2,2,2,2,2,2,2,4,2,1,2,1,3,6,2,2,4
"FAM161B",2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,6,2,1,4
"ZGLP1",2,2,2,2,2,2,2,2,2,2,3,4,1,2,2,6,4,1,2,4
"LEMD1",2,2,2,2,2,2,2,2,2,2,6,6,2,5,4,3,6,4,5,4
"PLOD3",2,2,2,2,2,2,2,2,2,2,4,4,1,1,3,4,6,0,3,3
"RNF216P1",2,2,2,2,2,2,2,2,2,2,4,4,2,1,3,3,6,2,3,3
"AC124283.2",2,2,2,2,2,2,2,2,2,2,3,1,1,2,6,6,2,3,3,2
"PPARGC1B",2,2,2,2,2,2,2,2,2,2,3,4,2,1,3,4,4,2,3,4
"GPR157",2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,3,6,1,2,2
"IL17RA",2,2,2,2,2,2,2,2,2,2,1,3,1,2,3,2,3,2,2,6
"TMEM132C",2,2,2,2,2,2,2,2,2,2,5,3,2,2,3,4,2,2,0,4
"AP000688.1",2,2,2,2,2,2,2,2,2,2,4,3,2,2,4,5,5,2,2,4
"LINC01058",2,2,2,2,2,2,2,2,2,2,4,2,1,2,4,3,4,2,1,4
"LY6G6C",2,2,2,2,2,2,2,2,2,2,1,3,1,2,4,6,4,2,2,4
"TPTE2P2",2,2,2,2,2,2,2,2,2,2,4,2,1,4,3,3,3,2,1,4
"AL121772.3",2,2,2,2,2,2,2,2,2,2,1,3,2,2,4,3,6,3,2,4
"ANKS1B",2,2,2,2,2,2,2,2,2,2,4,4,2,2,3,4,4,2,2,4
"FAM135B",2,2,2,2,2,2,2,2,2,2,6,3,4,2,1,6,6,2,2,5
"VSIG10L2",2,2,2,2,2,2,2,2,2,2,4,4,0,2,3,2,4,1,1,4
"LAMC2",2,2,2,2,2,2,2,2,2,2,6,6,2,5,6,6,6,4,4,4
"BSDC1",2,2,2,2,2,2,2,2,2,2,2,3,1,2,0,2,6,1,2,2
"TMEM267",2,2,2,2,2,2,2,2,2,2,4,4,2,3,5,0,4,2,2,4
"AC007663.4",2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,3,2,2,4
"ENG",2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,6,3,2,1,4
"NES",2,2,2,2,2,2,2,2,2,2,4,4,3,5,4,6,6,4,4,4
"CIAO2B",2,2,2,2,2,2,2,2,2,2,3,3,2,1,3,2,6,2,3,2
"CLN3",2,2,2,2,2,2,2,2,2,2,6,3,2,5,5,3,6,2,2,5
"LSM10",2,2,2,2,2,2,2,2,2,2,3,3,0,2,2,5,6,4,2,2
"GBGT1",2,2,2,2,2,2,2,2,2,2,3,3,2,2,4,6,4,2,2,3
"CASP4LP",2,2,2,2,2,2,2,2,2,2,4,4,2,2,5,2,5,1,1,2
"LINC02422",2,2,2,2,2,2,2,2,2,2,4,3,2,2,4,4,4,2,2,2
"TRAV12-1",2,2,2,2,2,2,2,2,2,2,5,2,1,2,4,3,6,3,2,4
"AC012065.2",2,2,2,2,2,2,2,2,2,2,3,1,1,2,3,5,6,2,2,4
"PRECSIT",2,2,2,2,2,2,2,2,2,2,4,2,1,2,5,2,3,2,2,4
"IGHMBP2",2,2,2,2,2,2,2,2,2,2,5,4,1,0,5,4,6,4,2,6
"NOSTRIN",2,2,2,2,2,2,2,2,2,2,4,3,1,2,4,3,5,2,1,4
"SHISA2",2,2,2,2,2,2,2,2,2,2,4,2,1,4,4,3,4,2,1,4
"ZDHHC4",2,2,2,2,2,2,2,2,2,2,4,4,2,1,3,3,6,2,3,2
"CDA",2,2,2,2,2,2,2,2,2,2,3,3,1,2,3,2,6,1,3,4
"CLINT1",2,2,2,2,2,2,2,2,2,2,3,4,2,2,3,2,2,2,3,4
"TRAM1",2,2,2,2,2,2,2,2,2,2,6,3,3,3,2,6,6,2,2,6
"PSMC4",2,2,2,2,2,2,2,2,2,2,3,4,1,2,2,6,4,2,2,4
"CYB5A",2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,2,0,4
"AC015819.1",2,2,2,2,2,2,2,2,2,2,2,3,0,2,1,3,4,4,1,4
"MCF2L2",2,2,2,2,2,2,2,2,2,2,4,3,2,2,6,3,4,2,2,4
"TKT",2,2,2,2,2,2,2,2,2,2,0,2,1,0,4,4,3,1,1,2
"GOLGA6L10",2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,2,6,2,3,4
"PCDHAC2",2,2,2,2,2,2,2,2,2,2,1,4,2,2,3,2,4,2,3,4
"AL021707.8",2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,2,5,2,2,4
"RPL7AP10",2,2,2,2,2,2,2,2,2,2,3,4,1,2,3,4,4,2,2,4
"TRDC",2,2,2,2,2,2,2,2,2,2,6,2,1,2,3,3,6,3,2,6
"C17orf97",2,2,2,2,2,2,2,2,2,2,1,3,1,2,2,3,3,0,1,2
"RPSAP61",2,2,2,2,2,2,2,2,2,2,2,5,2,2,5,1,4,2,2,4
"ANAPC11",2,2,2,2,2,2,2,2,2,2,5,3,1,2,4,6,4,3,3,2
"DHRS7B",2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,5,3,2,2,4
"TSPAN18",2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,3,2,2,4
"BATF",2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,6,2,1,4
"ALB",2,2,2,2,2,2,2,2,2,2,4,2,1,2,6,4,3,2,2,4
"LEPROTL1",2,2,2,2,2,2,2,2,2,2,5,3,1,2,2,2,4,1,1,5
"C21orf91",2,2,2,2,2,2,2,2,2,2,3,3,2,2,4,4,4,2,2,4
"GPATCH11",2,2,2,2,2,2,2,2,2,2,4,3,1,2,1,5,6,2,2,4
"AC073896.3",2,2,2,2,2,2,2,2,2,2,4,3,1,2,3,4,4,2,2,4
"IGFLR1",2,2,2,2,2,2,2,2,2,2,3,6,1,2,3,6,4,2,2,4
"DDAH2",2,2,2,2,2,2,2,2,2,2,2,3,1,0,6,4,4,2,2,4
"SLC6A15",2,2,2,2,2,2,2,2,2,2,4,3,2,2,3,4,4,2,2,4
"SIGLEC10",2,2,2,2,2,2,2,2,2,2,4,4,0,4,3,3,4,2,2,5
"AL390195.1",2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,1,6,1,1,4
"MYLK",2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,4,6,2,1,4
"EEFSEC",2,2,2,2,2,2,2,2,2,2,4,3,3,2,2,4,6,2,2,3
"IGLV3-19",2,2,2,2,2,2,2,2,2,2,2,2,1,0,5,2,5,2,2,5
"KLHL24",2,2,2,2,2,2,2,2,2,2,4,3,0,2,6,4,4,2,2,5
"AC006252.1",2,2,2,2,2,2,2,2,2,2,0,0,1,2,4,4,3,1,1,2
"LSM6",2,2,2,2,2,2,2,2,2,2,4,2,1,2,3,4,4,4,2,4
"C1QL3",2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,4,4,3,2,4
"CAMK2D",2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,4,6,2,2,4
"DNAJB4",2,2,2,2,2,2,2,2,2,2,3,3,2,2,1,3,6,1,0,0
"HERC2P2",2,2,2,2,2,2,2,2,2,2,2,3,1,2,4,2,6,2,2,4
"KSR1",2,2,2,2,2,2,2,2,2,2,1,3,2,2,6,5,3,2,2,6
"AP003392.1",2,2,2,2,2,2,2,2,2,2,4,4,2,2,4,2,4,1,1,2
"CSAD",2,2,2,2,2,2,2,2,2,2,4,3,0,2,4,4,4,2,4,4
"CCDC149",2,2,2,2,2,2,2,2,2,2,4,2,3,2,1,3,6,2,2,4
"AL356218.2",2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,6,3,2,1,4
"SRRM1",2,2,2,2,2,2,2,2,2,2,3,1,1,2,3,5,6,4,2,5
"AC010203.2",2,2,2,2,2,2,2,2,2,2,4,3,2,2,3,6,4,2,2,4
"EDRF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,4,2,2,4
"SERPINA6",2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,5,6,2,1,4
"AC073316.1",2,2,2,2,2,2,2,2,2,2,4,4,3,1,3,3,6,0,3,3
"DUXAP10",2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,6,3,2,5
"AP003469.2",2,2,2,2,2,2,2,2,2,2,6,3,4,2,5,6,6,4,2,6
"PITPNB",2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,2,5,2,2,4
"APAF1",2,2,2,2,2,2,2,2,2,2,4,3,2,2,3,5,4,2,2,4
"FRMD8",2,2,2,2,2,2,2,2,2,2,4,4,1,2,5,4,5,2,4,4
"GTPBP8",2,2,2,2,2,2,2,2,2,2,4,0,2,2,4,4,6,2,2,4
"SULT1A1",2,2,2,2,2,2,2,2,2,2,4,5,2,1,4,3,4,2,2,5
