"","sample84","sample23","sample6","sample85","sample49","sample10","sample81","sample103","sample11","sample4","sample71","sample67","sample48","sample35","sample87","sample104","sample47","sample88","sample44","sample25","sample194","sample133","sample116","sample195","sample159","sample120","sample191","sample213","sample121","sample114","sample181","sample177","sample158","sample145","sample197","sample214","sample157","sample198","sample154","sample135"
"PCDH19",705,821,832,722,722,789,1728,270,1005,1723,689,454,453,498,859,406,1515,1222,1751,1000,241,151,323,141,256,5769,407,408,19,142,867,1376,1609,654,112,11,39,157,327,21
"C2orf92",102,521,135,336,357,204,418,111,223,428,94,199,350,247,111,215,212,155,109,153,193,94,49,135,78,73,189,79,83,97,220,65,146,173,209,74,205,39,165,251
"AC004453.1",40,106,87,47,46,70,105,152,97,76,87,59,93,44,37,525,86,76,33,41,44,61,74,95,53,29,33,34,66,31,127,60,34,80,50,40,99,52,41,136
"CCNE2",63,105,48,50,96,48,183,57,82,100,62,123,78,135,36,51,77,50,47,55,179,205,82,236,322,1579,165,185,244,137,242,43,241,829,138,161,1614,242,525,212
"KCNJ12",163,102,266,45,104,220,152,48,279,173,605,74,92,93,226,149,500,118,440,297,101,26,43,88,47,12,126,66,20,58,166,46,80,119,40,22,43,659,13,16
"TP53TG5",24,92,47,49,54,32,76,29,48,48,22,28,82,64,15,43,52,13,23,53,49,11,13,44,49,67,48,40,56,44,100,18,55,27,49,16,68,85,28,94
"APOBEC3A",9,9,29,4,10,7,27,32,15,102,24,10,13,23,19,15,38,17,13,29,67,750,70,29,320,27,23,6,7,840,12,145,412,17,4,169,20,34,154,8
"AC025580.2",17,36,30,58,59,15,33,33,40,18,6,9,142,31,3,18,10,8,2,18,24,46,36,66,39,22,15,89,136,31,40,33,33,21,162,134,38,100,24,0
"SLC50A1",1030,2187,2952,1832,2070,1294,2966,2594,1743,1890,995,887,2059,1155,1113,1752,1771,1252,1092,1363,9989,1697,3714,3363,8290,14472,3827,5038,7842,4825,3408,4864,11395,9716,4671,4443,12261,2521,3692,2864
"LINC00528",9,12,35,8,15,24,45,15,38,15,19,7,9,14,6,27,32,17,12,21,18,18,28,6,24,6,15,11,1,115,48,25,17,4,8,27,9,5,9,76
"STMN2",64,125,78,183,48,18,210,31,54,641,17,6,111,82,102,30,94,111,329,99,151,1,127,85,272,40,225,66,71,18,177,156,25,742,240,57,485,62,30,11
"SCG2",79,29,49,6,21,20,62,6,103,81,14,19,13,39,1,71,128,3,16,25,86,46,149,115,177,257,101,143,53,320,235,75,39,155,86,80,67,228,119,33
"DPH2",753,1452,995,952,1245,866,1943,1348,1110,1040,434,850,1039,906,600,824,1164,574,642,1222,1823,1694,920,1441,3474,1678,977,1076,1242,1207,1503,734,1871,1237,1339,483,3692,772,1846,2714
"RPL13AP7",59,223,94,53,77,83,155,98,86,51,87,47,163,60,37,185,77,64,41,66,81,62,41,88,110,51,34,45,88,72,88,69,98,56,117,16,91,70,74,213
"UBE2V1",52,175,93,183,135,132,135,58,160,239,73,61,174,113,69,99,123,146,117,59,105,87,52,579,124,148,75,61,70,78,186,66,56,155,139,91,128,68,119,166
"PGK1",10011,15362,19056,11320,14288,12438,23982,16913,18310,19680,13523,6973,16720,9958,20407,15611,20978,15929,16444,18444,28925,48323,17461,17115,47950,26034,18591,25589,38437,19072,25767,10687,24582,42695,14756,13620,79337,16223,21529,19050
"AC008105.2",13,80,40,24,23,7,37,76,22,7,3,14,37,9,1,52,11,0,5,28,39,34,0,37,3,17,28,47,26,25,35,44,39,15,37,16,12,52,21,10
"CENPF",809,859,594,1178,810,248,2905,739,384,800,917,3296,558,1547,93,381,637,147,434,415,7227,3242,4940,1334,7900,20851,3424,3292,5585,2229,2103,1705,10787,9002,1871,4562,26166,2429,29937,6236
"UNC5B",1233,1769,1363,1438,1288,1034,4190,1498,1576,1922,517,785,1589,1355,722,1191,2323,844,2094,1443,7174,1551,2133,3655,3267,2587,8163,6338,2965,1151,7442,4802,7873,5912,2415,982,5935,4793,3773,845
"KRBOX1",9,31,20,23,30,11,66,30,15,18,2,15,15,13,4,7,11,16,6,10,8,8,1,2,29,1,7,0,48,1,8,10,1,8,17,22,98,0,32,3
"AP000350.6",15,181,22,141,120,65,117,16,97,108,31,67,94,13,0,21,152,64,46,63,65,11,23,134,48,58,6,9,36,26,141,5,5,57,162,5,64,32,83,140
"AC114490.1",6,32,29,9,19,19,33,8,25,29,8,10,46,34,12,22,39,12,15,23,13,8,2,27,14,9,23,14,11,25,37,7,12,3,29,3,8,5,11,8
"SH3PXD2B",3244,5680,4187,9487,7405,3807,18794,5212,6673,7739,6230,9645,5010,4596,1815,4342,7545,3335,3237,5082,6706,4839,3501,4528,3692,1816,8203,7874,7421,3848,10098,3576,10395,8283,3870,6866,5369,3104,3623,2470
"EIF5AL1",14,22,214,25,18,23,314,422,13,266,272,27,14,27,134,16,121,16,16,138,33,47,110,41,529,22,236,255,264,176,261,33,60,22,125,448,50,29,8,22
"YTHDF2P1",30,47,36,67,109,48,94,84,116,134,27,52,46,46,48,28,94,56,47,51,67,40,44,96,155,87,93,42,139,44,76,62,74,102,60,41,151,52,55,171
"CSKMT",87,237,184,145,118,125,342,152,144,153,92,71,95,71,95,158,237,116,97,198,171,66,78,209,737,112,139,186,177,134,206,144,815,85,153,106,701,206,130,323
"AC009902.3",11,33,13,15,15,17,35,15,18,56,16,12,12,20,16,20,36,23,21,8,7,11,6,8,2,1,3,9,1,2,15,4,20,6,6,15,12,0,0,132
"SLIT3-AS2",35,71,26,156,124,33,149,22,100,35,2,24,61,53,5,40,36,17,9,24,93,0,40,3,18,4,11,50,62,99,15,20,2,2,131,16,16,128,52,26
"IFNAR2",60,72,55,54,49,36,110,63,91,119,55,25,55,33,37,81,117,87,57,68,55,60,50,37,58,27,36,67,16,95,77,37,41,82,33,134,77,37,25,100
"ART3",8,57,12,14,26,16,30,12,22,46,27,22,33,379,16,12,25,15,20,13,8,436,8,2,1,3,6,3,4,31,16,2,1,9,6,2246,9,2,32,8588
"CNIH3",183,309,260,229,308,160,698,251,298,308,139,188,292,185,129,273,457,149,124,183,633,80,261,343,262,78,756,707,128,351,513,382,531,566,361,111,413,156,309,164
"WDR24",282,754,689,417,482,390,677,760,501,268,318,328,585,347,292,584,517,202,322,575,989,373,910,641,889,2566,808,584,454,775,950,684,791,547,930,666,845,638,612,413
"SYNGR2",4277,9471,13641,6036,8844,5984,13537,11383,6131,7064,4428,3233,9405,6634,4883,12415,8278,5046,5883,7437,20248,10430,19399,6465,32332,15655,9409,13066,29044,12769,12241,14414,17582,19695,11606,8347,16152,9742,6410,14825
"RAMACL",4,120,8,9,9,8,9,99,10,6,4,1,15,8,1,5,6,12,2,8,8,3,4,13,11,5,4,9,8,6,9,4,9,21,7,3,5,1,1,24
"EP400P1",458,1007,515,1036,865,703,1003,458,739,843,337,683,957,520,585,666,817,384,580,635,1080,327,517,1388,1467,2396,470,406,164,648,987,565,847,474,894,326,1446,439,1509,1145
"LINC01511",4,1,225,0,196,3,28,50,3,2,0,0,2,4,0,1,13,4,0,1,1,1,3,13,13,4,2,4,2,3,4,14,4,0,5,1,3,3,1,0
"TIMM44",612,1466,1456,896,1160,927,1723,1620,1487,664,867,856,1387,1235,1373,1551,1790,567,1123,1447,1265,1823,1225,1744,2821,910,1280,1592,957,1245,1238,1588,2924,531,1479,1757,2196,1259,1912,3517
"INE1",39,145,79,120,113,64,117,57,120,126,58,43,108,112,56,48,110,43,53,69,96,74,35,107,83,43,50,53,32,57,100,37,73,44,96,22,54,49,69,111
"AL356535.1",2,25,4,13,7,2,29,19,6,1,24,4,27,5,4,46,13,5,5,4,5,1,6,9,35,1,4,3,10,5,11,4,11,4,22,2,2,2,20,15
"HOXC5",4,10,23,11,7,13,18,8,6,25,12,5,12,8,23,23,19,20,30,9,23,3,20,4,7,8,12,3,0,6,11,9,3,4,27,2,13,18,4,1
"PSMC5",2966,5233,6754,3027,4119,3495,6742,9210,6311,3134,4441,2035,5119,3428,4964,7023,7235,3476,4137,5048,6675,4630,8221,4639,7393,11214,5296,4635,5721,5456,5329,7060,27363,3524,3866,4439,5698,4550,5734,2115
"MRPL36",482,778,984,456,681,671,1031,829,831,954,620,331,847,472,923,1074,887,817,720,741,2009,570,1067,760,1496,1827,639,1186,999,766,779,1149,1838,1364,617,921,3304,1800,879,695
"AP003071.5",57,160,68,158,118,97,77,72,166,148,25,35,106,101,54,94,142,59,40,52,21,14,23,21,47,58,14,21,6,33,69,26,85,14,57,49,96,7,61,272
"DNM3",281,440,295,329,348,424,357,126,542,879,275,178,400,280,408,406,899,493,533,249,349,61,291,126,188,277,191,297,122,217,490,296,419,507,544,97,257,118,274,385
"MIB2",487,1966,1404,771,929,726,1153,1575,1064,458,562,975,1271,951,514,1302,1252,383,1121,1571,717,1020,569,1218,761,696,1085,955,401,1084,756,748,1318,136,965,876,748,378,582,973
"AC138470.1",9,26,20,4,28,5,23,14,22,40,3,5,15,8,5,30,23,21,7,8,29,11,6,8,23,8,27,17,12,15,16,39,6,38,28,7,27,6,21,82
"PISD",1250,2594,4241,1901,2521,3531,3750,1952,3488,3959,2065,1304,4012,1898,8967,3411,4579,8000,4114,4531,1266,970,3101,3057,2861,5594,1541,1191,2706,2242,3529,1574,2103,1284,2599,773,2085,2542,1771,1882
"HLA-F-AS1",41,168,55,80,114,72,84,56,124,149,63,38,99,83,24,100,116,57,76,66,37,61,38,40,54,95,73,20,16,79,147,19,21,31,38,60,14,19,27,64
"CAPN10",316,983,593,449,618,427,825,712,805,270,374,526,717,538,426,604,787,169,575,868,626,520,308,981,861,913,471,435,384,624,603,556,522,212,517,606,335,342,850,959
"LINC01232",102,278,131,46,101,132,279,76,130,178,199,139,72,109,87,80,162,181,163,91,108,494,109,51,91,116,77,58,59,197,397,105,80,179,57,66,156,36,92,811
"KCTD2",2256,4828,3986,3423,3978,3761,5522,3202,4208,4004,2949,1850,4259,2556,2974,4473,5989,3969,2895,4083,2625,2347,2414,1133,3940,4481,3562,2911,3138,3104,3924,2343,5929,5087,3507,873,2737,2174,1589,4090
"AL604028.1",88,176,103,104,152,96,166,101,186,235,63,63,89,85,102,103,172,134,87,110,164,70,83,266,126,123,150,83,121,88,162,207,73,167,168,26,219,48,140,237
"PGBD2",402,964,420,403,777,414,811,442,719,488,196,398,687,402,204,495,573,279,238,432,802,318,506,373,389,749,543,706,385,698,827,384,1583,1084,848,396,1612,296,734,729
"AC018695.6",9,19,25,16,24,12,24,16,12,21,3,1,24,11,1,53,20,8,1,5,7,21,8,48,5,0,13,16,7,7,13,19,13,1,19,1,18,7,26,0
"LDHD",379,716,2563,531,789,1147,568,569,956,682,911,247,586,441,3238,1398,3195,584,875,660,425,245,249,1368,49,284,557,173,428,303,246,157,141,358,260,55,99,150,278,40
"AC012085.1",6,78,42,18,29,19,47,5,22,27,62,9,56,31,40,50,35,23,15,41,43,54,31,36,91,40,54,35,51,28,69,15,88,88,44,3,94,14,17,36
"KHNYN",2035,7186,3866,3264,4402,3154,5000,2509,5016,3848,3049,1827,5426,3904,3235,3370,6142,3318,3418,4470,2168,3821,2614,2532,3373,8628,3545,2307,5776,4042,5218,1832,8870,3061,4424,871,4098,4058,5259,2215
"AC131212.3",13,138,70,74,95,37,170,92,53,24,32,71,76,54,31,26,51,22,32,63,80,142,38,471,179,17,75,39,33,55,119,78,50,8,66,55,21,23,59,77
"PPP4R3A",3430,6854,3714,4780,5848,3381,6381,3094,7002,8253,2695,2715,5550,4264,3469,3321,5859,4479,3186,4004,6560,4793,4302,4743,4998,7508,4731,3181,5244,5697,7626,3910,8558,8224,5711,2061,6154,4608,6333,7251
"USP54",1414,3680,1495,4797,4144,1910,4657,1697,2436,2575,650,1780,3586,2854,523,1655,1830,779,1007,1897,1348,1847,931,856,4063,2954,1680,1321,5757,1474,3429,948,1664,1168,1714,758,3113,6422,2627,6675
"CDK13",2349,5409,3047,4047,4435,2986,5329,2302,4552,6078,2445,2227,4720,2988,2903,3046,4552,3625,3044,3220,4729,3307,2964,6539,7496,6342,3132,4275,3708,3784,5690,2900,5096,5829,5333,1279,6776,3535,4947,7513
"CLEC4GP1",16,5,40,0,3,15,10,4,13,33,47,8,4,5,34,7,60,7,37,38,2,1,0,2,0,0,4,0,0,2,0,1,0,0,0,5,0,0,0,0
"CNTN3",154,368,287,166,394,380,422,132,411,703,225,318,154,143,481,102,403,1044,525,342,372,51,68,58,360,13,120,37,23,118,520,79,269,782,309,33,1392,79,162,18
"AC012158.1",6,5,8,8,7,16,12,9,11,23,2,5,7,12,15,10,14,20,19,8,6,6,5,5,11,31,7,9,6,9,12,5,34,8,4,2,34,12,8,118
"AC025062.3",3,0,158,0,111,5,49,19,2,7,2,2,2,3,6,6,9,16,6,0,43,1,0,2,0,9,6,331,0,2,2,0,1,3,3,2,6,1,39,3
"TSNAX",1769,2303,2073,1530,2220,1274,2623,1152,3446,3382,1182,822,1891,1364,1989,1437,2825,2430,1278,1347,4839,907,1608,1946,3315,7287,3140,2599,3292,2591,3142,1955,2785,5442,3670,1039,4402,1518,3188,1851
"HNRNPH2",4638,6782,6873,5214,8100,3660,9230,6173,9230,7152,3922,2644,7954,4868,5017,5458,7632,5390,4001,5360,7366,5025,5639,3921,9115,7506,8974,11004,12385,9260,10962,7748,5368,16787,10316,1620,10596,5152,8716,4373
