"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g11",100,10,1370,449,15,1,2,3019,768,0,69,338,1,0,174,3093,2,146,0,689,4659,112,44,2,516,120,0,2,66,587,0,845,1,670,55,534,77,878,3,0
"g12",59,1058,232,1407,792,889,5,404,636,259,1048,2,318,285,225,622,23,169,522,22,1137,533,726,1,8,482,1216,102,60,2747,318,98,248,435,2283,500,618,942,841,1281
"g13",0,59,35,269,550,95,16,0,17,41,10,100,0,630,53,6,119,20,2508,10,4,2,0,58,66,186,0,415,3,2360,0,2923,4,1613,129,3,17,787,228,145
"g14",239,408,291,1355,924,295,208,72,768,69,757,578,125,587,1901,489,244,180,1515,866,3036,473,1237,156,396,640,1638,1446,6604,1646,1714,397,292,788,404,309,857,2109,1148,78
"g15",7187,8559,1641,14760,4323,3890,4079,7067,14621,14516,3787,12658,23768,2795,5584,529,4359,21992,33749,3968,5633,2594,2448,14849,1052,14209,17274,2952,8716,8502,18794,5471,7638,30592,9466,15429,3139,6164,4209,8240
"g16",160801,88251,77375,107731,95784,193169,112546,148212,141687,75351,262578,128026,188442,88213,120344,137623,174450,111566,77753,93645,41657,96169,124919,120323,61115,71122,60057,102480,151904,213057,278316,90687,86343,150590,84067,58755,54162,61958,177650,83119
"g17",85957,78726,107569,81617,122397,100949,48492,165940,105445,128291,67015,101602,123738,65982,91974,71330,110279,76709,146329,60357,60755,37154,70372,40663,62868,110402,104218,33528,66283,87136,146362,78985,60650,132178,98867,35115,32703,64009,186045,40963
"g18",6965,12523,10297,16771,9260,11888,2226,6663,18976,21582,15871,8795,36962,26459,15594,4406,24840,5981,33445,13903,29925,11120,23935,21099,3387,7465,19650,8223,68699,50606,29178,13293,4912,8136,35394,116575,5687,9134,58290,15695
"g19",153098,329297,134860,138054,146174,160177,112255,93877,120482,216507,255182,139543,212625,160680,161079,187492,276558,97139,248405,118207,104013,187110,174303,147989,68416,163544,101714,107721,262254,262257,355890,75602,107924,388824,115117,91112,87222,164746,516706,179680
"g20",99331,140683,64738,78195,102153,62798,77009,100821,81302,71388,96357,126707,162795,64762,109741,185136,109312,78570,114292,75368,253035,65837,91056,67967,226814,69108,87384,94813,120594,525153,247888,64180,62538,314608,99171,115261,142078,81894,175643,99151
"g21",718,36341,3779,4593,53038,20375,201555,151326,13312,74536,138487,1603,12885,11944,5948,17434,190901,66,9508,82121,703150,37999,209317,213657,193561,50677,12166,138796,17045,77826,620474,129569,619578,476345,31248,25587,272450,5630,596988,41436
"g22",237743,212873,175012,310305,223953,239561,202112,203488,307735,146069,190040,213542,275659,151354,429545,206318,358277,222217,447584,459236,203097,187803,99993,155839,457979,84871,92580,430558,164588,185354,239797,77458,47561,290959,197536,57241,246212,103374,269736,72988
"g23",27882,32171,25605,46582,24012,29081,17497,45405,35139,27588,55476,30221,66719,10888,40604,45394,53258,22746,48306,21016,34722,28011,48801,44605,36981,26748,139122,74790,41399,36726,69872,38128,86702,81370,25321,27594,94240,17630,38800,60627
"g24",1975,2007,1041,1731,2144,406,509,2241,1022,1694,1307,2056,1474,1263,1069,961,926,1444,1605,1839,501,92,1375,667,3313,655,2078,1514,1817,1836,2684,818,113,2488,3738,557,345,1435,3015,1647
"g25",210,843,516,376,261,383,311,836,743,404,344,119,319,496,194,247,469,183,118,383,315,76,538,373,672,7,611,419,374,1281,1640,117,188,458,414,231,313,595,1070,431
"g26",22805,32059,26793,28806,20269,39941,44518,28203,33024,41724,21406,30883,43844,12843,23571,26964,32208,14293,23702,19510,48178,25415,20156,21311,26639,37312,44126,23824,26323,65262,57814,11951,13992,31974,18895,27429,25884,17282,49348,22622
"g27",93365,115660,79702,67954,55784,47331,51414,65775,58874,63791,110680,64731,67291,57340,48802,65249,65213,32084,86611,70808,60651,85774,28429,100550,77422,23683,108438,84359,144959,125413,298772,46644,77173,157079,183783,37029,64695,41466,219830,47341
"g28",26674,14502,29032,30331,11879,40741,70419,93413,15747,71377,26460,15440,46230,39131,40801,90955,16449,24265,8804,37665,8679,13509,28863,59125,47040,9847,63600,45448,28798,65490,30836,30583,21703,24576,60769,33432,101866,54476,103178,46525
"g29",2032,23421,533,1993,639,3205,1567,2548,2352,3489,4499,1503,8177,2032,19943,3641,5663,4586,15485,10763,1322,5336,1560,9864,31482,1232,7923,29955,11802,374,3082,3713,4792,23784,3250,1416,465,12821,8810,7946
"g30",69902,139448,79900,70336,61818,44224,100350,75308,109352,86016,72805,65283,87231,40091,74053,49073,156329,40121,94251,90691,62610,75613,79857,135989,226268,81127,121808,236355,57302,383430,446490,109279,42972,115754,60013,87630,130999,35840,125228,72475
"g31",11392,3568,2622,9812,3602,9957,4646,4600,12252,6344,6078,17744,9107,6022,25795,11610,7313,3338,9874,5561,1173,2973,6334,5837,5258,3789,11550,9163,1721,8652,11878,9596,3827,3510,8797,1695,1142,9781,10474,2589
"g32",184786,52366,68567,96265,57544,17666,46153,266657,197682,214801,105288,340274,72412,85336,134777,222235,325065,32086,67922,25797,401155,1719,272041,128555,142337,158414,98679,13342,544077,585132,187186,424889,21756,481310,316472,79597,125706,86770,159929,243323
"g33",257191,120448,4663,9168,279527,20523,104106,155244,53509,79801,89122,382036,104541,152131,156496,57913,147831,5044,142387,70466,83976,116062,141104,51725,102362,32344,110349,136814,432264,358372,271186,8593,44799,225629,63656,155950,118342,185238,173098,97753
"g34",26073,62864,33425,635,6414,6882,16137,9822,2630,4219,4452,6531,10708,22124,15233,225,8198,3168,31905,24233,78795,5520,9720,19368,11465,12757,103689,89322,95130,199191,25780,9806,9142,8585,25924,11986,3538,7389,8454,37256
"g35",727,2612,1920,1447,2638,1022,3097,1976,2549,862,2273,2618,1729,1626,1860,3078,1102,2598,2084,1627,1526,3193,1807,1794,3814,1877,479,2502,2443,1450,3638,2094,453,4127,1858,1005,3058,1153,496,1435
"g36",2250,27474,11,2364,23633,56702,7171,103911,115989,192,21715,101378,7467,211,2761,5546,52613,738,195220,24885,123582,7498,57004,24408,8714,150,169286,77709,164136,1488,44720,1496,54296,18677,46351,29885,61649,13317,157508,15304
"g37",6433,35342,1,3921,5764,4,16946,2,4361,4932,6303,9360,3368,117,952,203,13,10624,0,18709,474,3690,14222,1253,158,5562,167715,3235,10150,144,76,14546,23883,4035,9,0,254,25,1184,0
"g38",737,1029,905,1520,1105,2198,613,1173,1206,943,2077,1001,2759,1428,1420,850,1110,319,1028,1696,1840,2963,1870,1509,3710,1368,2592,1466,5448,4736,6358,2561,346,1090,1642,1283,4686,807,2772,3566
"g39",65401,140571,76582,141973,46964,59521,60546,68598,176340,159345,214650,217738,113257,114326,136185,113883,231363,81483,201260,47738,140837,79043,28420,115642,131728,93605,232362,100179,213154,190110,132864,93002,40855,258898,116326,46199,176054,143716,115327,45897
"g40",19386,142525,129370,171988,159516,77432,179163,80283,138126,286435,162878,86460,145956,81349,173215,172783,58017,121368,392837,224879,128085,268989,284216,117020,268536,73763,286944,283754,685698,665165,397390,467309,115458,592012,271123,45833,744138,59429,107266,454662
"g41",4269,10387,22311,686,492,31334,21038,6224,7931,337,4630,804,23365,881,8694,10490,5723,8215,5033,7211,12575,21651,33351,16056,20598,27152,15872,9519,11515,7682,44604,10065,27199,55984,263,16792,8079,4514,2057,8040
"g42",108046,64146,28397,101702,50185,47205,93166,74493,60778,82549,61051,35083,115779,32507,37933,63630,111702,74982,75411,64306,125337,26603,30878,51885,95815,25048,122433,148623,100653,106107,267392,37587,41542,55125,61791,20876,31340,27863,117952,11433
"g43",48050,51210,7496,39927,22516,17413,43034,85245,75130,65484,6327,60850,366314,9547,33000,47157,38161,12326,65861,10438,382626,69259,167091,153946,204213,87672,111846,210969,28140,99651,112914,13705,14864,314036,71154,22813,53681,110860,93772,25148
"g44",3897,46156,32591,16468,11618,26515,24871,32862,37426,41819,13467,18153,16676,11970,44231,47979,31438,20468,58760,17146,40730,25975,29270,26582,35962,34939,35803,59276,50696,21218,113730,14436,19916,60335,20898,17034,84344,7643,69176,34832
"g45",40709,126986,51451,577568,9002,90737,25922,165610,29478,56999,142970,107075,252796,85976,160877,47067,113566,55,2404,3084,200373,189210,78367,132958,36345,372073,32840,150783,103253,810798,803884,36764,151622,31154,58985,12209,11627,129472,62568,46845
"g46",486,54436,4078,17867,31100,5764,101064,60964,120677,29487,75828,180947,2778,14368,41075,55665,36946,59912,262734,28333,93474,80932,30262,1885,111075,119374,564372,83229,53398,320307,340638,7200,143318,62768,98989,23417,311603,6527,141202,43628
"g47",5662,12724,31422,7517,6042,7924,5998,11210,41402,8050,30647,24895,34903,709,7576,26932,14502,60009,30526,19127,24429,78333,12754,18701,51286,7974,72936,46780,35384,12413,20240,19881,20810,5926,48181,17328,39304,21065,121173,6575
"g48",41877,46390,41993,70580,48036,49553,26919,52298,26924,49569,26666,22166,56537,48148,35566,49560,47779,50482,56382,29993,51086,13835,209205,43860,70194,47696,57187,192720,232272,303314,165221,38170,100080,98598,64284,81551,137940,65150,105515,114246
"g49",9024,105,1995,227,2050,169,4173,304,954,65,568,839,64,345,1913,1183,4924,2,183,74,2239,721,2003,785,5,68,5024,133,5729,1385,378,772,2613,440,175,1346,1497,719,7352,4339
"g50",2916,3773,1796,1612,1954,3195,3006,1498,1513,3653,3676,461,2618,5042,3023,1854,4971,5490,11228,1276,4307,3276,6525,958,9996,1702,1584,8594,5780,1107,8778,2955,3182,6503,650,1705,2712,83,9279,1249
"g51",3309,7347,1371,9152,52,1532,19,5070,424,313,665,5261,8864,1083,561,1139,9201,7340,604,16776,63990,11436,63098,10635,950,41463,7296,5140,39822,53745,18242,16931,4652,119253,619,8061,10466,33354,1068,16751
"g52",571,841,267,2036,485,1043,551,786,442,447,1190,756,349,828,739,1281,510,656,426,524,1356,280,809,661,641,311,710,959,1490,1874,2162,119,1566,443,1035,620,1134,629,1578,475
"g53",51397,45828,45752,46337,36985,43094,34875,49727,39664,55215,57322,50032,63741,36577,61621,48669,72586,24124,42886,23872,104508,27592,70935,55441,76722,28832,86355,69858,23864,130727,180122,77213,37847,120209,88439,27200,41693,65973,160932,70854
"g54",56628,34949,38717,58877,22002,15948,30606,69054,54075,51408,55910,32180,50957,9870,35063,59243,54244,46015,55144,38538,167873,107218,108810,56924,145205,118268,105720,175396,129420,85365,170028,51680,101765,90462,81755,107605,83348,122718,125520,135546
"g55",25692,4997,17510,30034,11708,9769,6917,28479,28937,16554,30661,13254,17202,12110,13369,17973,13094,6967,30309,8494,75588,23498,10950,38958,19790,36516,77616,22304,40796,81424,138230,11431,21739,45624,43086,19793,59038,35440,18843,16529
"g56",82555,135081,53522,144503,103070,49254,103764,105584,117138,120318,97232,120207,101380,46339,49772,106319,139676,56710,132867,157529,214225,244563,170547,241659,222666,188142,157499,326686,501771,481395,237776,376473,52065,354150,298956,91355,426600,295295,298589,269783
"g57",49958,50867,24258,37070,15928,15309,33870,42892,32241,27454,86279,46826,40979,13656,39390,71114,15605,28708,50088,14535,64401,38161,60294,36162,58227,40595,133254,120441,66522,59076,54350,38840,129000,99034,105807,31018,59152,33783,100582,35292
"g58",208,3364,314124,44279,7103,4822,81115,87119,110214,136379,13839,206687,774489,852,331094,1622,713,162062,5639,560,103077,13864,101461,67,52985,90281,8138,1476,660,38945,351285,2938,692,6084,11038,545906,128,80069,972618,148655
"g59",41,36,1079,572,211,4,12998,0,1353,115,151,0,172,78,19,7512,0,797,1597,70,264,0,0,828,0,5,12071,4046,2,110,39,316,95,4426,70,3270,2416,1,1276,309
"g60",4710,691,2911,2646,1,2,2,6093,54,6706,13658,1375,6814,2440,4403,1146,21357,3849,3826,32,2613,13522,1755,20855,9690,21748,1829,15735,3334,1884,4304,4147,26,3250,1380,1883,271,26,1826,13896
"g61",122865,32630,45522,91136,22582,11657,1944,65773,44474,35139,48727,18225,6524,75435,21898,88895,57832,4727,88396,67509,65836,44451,40241,30530,110135,165640,103700,8966,157423,70419,147774,36200,42619,58267,16641,101838,38735,14882,41008,86548
"g62",9092,30560,4948,1053,26126,22512,113516,4864,15544,1818,69089,2536,4671,24875,30499,59450,13174,4160,9242,24131,14690,23329,74805,13109,22328,5541,1494,34233,4014,45645,44906,23231,3386,30548,7820,1331,4975,2267,43614,7231
"g63",61391,89556,46540,131550,31708,53047,155565,82798,71480,82330,27678,109578,84851,21402,59394,35869,67736,52450,304157,45536,168494,132287,78461,140328,146128,357266,110838,245478,256998,226919,254244,113221,26183,258255,208560,71006,62703,91824,284571,95393
"g64",30158,540,2523,16089,17545,31395,7212,8833,13042,42415,28046,11527,16544,9046,6366,35995,5272,5075,23333,10544,107170,11808,17474,768,35184,49445,38558,23042,15936,71703,39332,58557,16990,40882,16054,3128,45675,6271,593,11400
"g65",337,520,2604,2588,1787,650,748,179,333,608,1667,1874,954,41,143,774,68,76,214,14,265,356,721,296,3653,2430,9,3586,1503,9180,1378,123,13,290,229,917,453,93,1404,1443
"g66",556,334,652,116,233,181,704,1318,894,611,1053,2072,444,529,63,905,673,596,260,104,2140,1263,227,63,59,614,755,486,4908,3903,552,1074,40,5042,1303,1478,3687,2768,64,870
"g67",774,4914,10001,193644,19787,33813,14108,18422,16736,8087,4650,235,672,32023,7661,471,43322,327,11888,173,8129,4312,27841,2270,186090,6641,42721,8009,32725,14183,20542,11014,15900,54753,117162,4721,9347,16690,117986,8951
"g68",13828,131346,40479,83467,15400,24687,55582,43215,52826,20646,55746,12423,196003,14241,51929,72233,29405,5886,86170,45320,118832,103641,16141,55026,31908,38532,22662,538801,209565,196732,232398,9366,4966,450158,47211,23858,256308,38826,152416,187492
"g69",16949,61832,9358,95064,26511,40904,18342,55159,34242,22216,20876,29207,85527,38273,34802,22381,49249,15921,13971,63127,33170,14266,7570,27265,12618,15356,12581,97995,32309,65841,57728,11635,14388,25902,42728,10099,21136,52178,31065,5972
"g70",13521,77908,63221,14453,29448,65615,7135,52277,30810,3883,39348,25336,39948,25231,6428,10911,45421,17193,71,4508,15000,6658,7541,465,262,8760,2016,5307,35058,5630,52274,3263,3077,1574,9382,701,7244,4071,52994,568
"g71",191375,185902,109808,119895,174092,181563,133378,340394,82474,49280,267489,91615,419936,108260,159537,70149,167551,85341,177183,68606,526530,323792,277047,843230,230747,481869,163537,384188,438428,631281,1638410,194143,350355,137082,309822,351596,196370,272841,194929,144813
"g72",82650,51650,37655,59442,36631,73122,49432,62975,70435,47611,79854,32985,70371,39829,67430,59543,66175,43708,115619,32183,90435,83637,118680,104220,195825,56022,106469,172852,150939,301332,320838,93887,87278,253866,116673,82268,129728,103927,145959,93290
"g73",115877,200178,44390,119309,100332,81279,64588,90017,105441,111415,209756,101046,194209,97907,131919,87111,138827,94283,130632,114070,139205,63983,135091,91857,152658,126475,239260,240003,145768,270778,413252,83633,131803,170699,88010,161136,114118,58970,307700,81213
"g74",152325,215988,134489,169949,114450,134596,96555,199346,154732,171722,100257,201473,126147,105486,216186,73060,209706,133014,125694,220702,232835,216570,176973,195963,212229,127501,411162,271885,234271,343992,288606,134790,105254,464460,176779,117894,410846,191507,353034,154536
"g75",14396,30180,13253,44813,31559,23021,25971,37092,27819,27622,52647,29373,22283,16749,22459,23575,36098,22932,32378,25175,35304,35929,26989,32430,42099,76657,123808,36428,107570,43638,151720,25749,39445,69903,52817,33740,123308,23748,98136,51684
"g76",46221,103835,100402,93908,118422,78092,104616,90813,52007,116635,110704,101224,115380,69093,72477,110047,74628,137782,114102,67874,764005,219100,209139,130159,469508,532500,423844,506808,539480,312263,530190,242627,244872,1027230,451884,266376,493440,222219,960029,300387
"g77",36228,135472,52534,27910,106978,54350,85775,83245,100215,115335,26514,93299,88039,41486,98367,115996,134607,30767,96932,66009,130396,48162,77720,25088,184486,46254,220158,21432,203028,67413,148616,45581,37323,141230,54936,36566,74031,36798,118872,32462
"g78",17283,19326,10536,10353,7521,6343,18367,14110,5665,2581,27753,2039,4269,3165,31833,8675,29971,1705,8697,13853,7369,6881,28131,6346,10673,45797,25530,167792,1131,69566,10934,23324,33779,30432,19472,3470,15251,23614,6897,10093
"g79",398,579,265,469,166,273,294,526,153,217,351,428,377,211,240,307,304,302,1376,251,315,366,259,363,302,185,374,257,788,613,1180,429,378,953,1218,54,267,267,608,255
"g80",671,477,156,137,34,283,1116,202,1502,377,959,1473,492,3,273,295,69,635,312,215,339,292,1408,709,333,469,698,2822,33,206,4602,5,2923,116,4459,1623,0,1183,2525,56
"g81",977,7758,1579,3156,1328,4314,2519,6948,2615,2147,4418,2489,3421,1431,3996,4969,3669,2960,4611,2533,3114,1681,1691,632,844,1982,1630,2754,1748,4856,9440,1547,2140,6210,3372,1708,974,339,7484,1198
"g82",55675,43701,55317,75580,59438,33486,49345,80785,64743,55559,60866,43364,58604,36872,38519,99601,77726,31043,111465,44956,96393,51178,42035,54073,44374,56980,90108,102566,135974,114032,164036,42038,55046,216222,123419,30783,75863,57652,78210,55147
"g83",21932,89006,83347,102989,60861,53583,51779,131448,28215,67865,121211,87029,54797,23381,27073,93987,163297,29980,57208,34184,140804,12269,168151,165494,70788,123877,311286,405377,118130,254499,185912,27414,38141,52482,127488,45600,215518,189369,372984,53711
"g84",1550,537,6564,7065,726,158,824,1830,1664,3890,2615,316,178,1391,4157,3206,3397,4384,1746,1215,338,518,3828,849,284,2299,2658,8866,360,15,7772,1393,2262,1127,452,496,10936,9068,3216,3289
"g85",115750,84014,62168,127935,124288,107434,137243,123913,136868,59685,195780,97837,190889,52287,105485,133913,160171,36949,178425,65392,51304,79659,80348,117516,142990,131837,93006,173358,132694,174292,198486,108666,70060,209552,151120,41032,95856,104815,159638,94610
"g86",890,2209,9902,2437,1211,9559,4004,205,13457,178,405,3121,29,1882,2106,4868,20511,5770,431,11,45,4777,1113,3751,7158,8692,18879,1256,1203,16518,14402,303,107,39442,4951,4525,19266,12215,2604,1230
"g87",27975,73883,35995,60053,27063,23463,36451,75330,46267,46685,58066,37854,51586,35724,46515,35395,38495,29966,112381,21040,31262,40271,38596,39763,149450,15009,31209,65271,68034,47306,112766,26235,16256,40001,91236,14277,45648,43473,87654,34979
"g88",4486,4259,10407,5042,2295,3022,2429,7673,5537,18659,4826,8114,7060,2823,14747,8758,5905,2811,5204,2810,4089,1811,2193,3509,6132,3259,6284,9350,5214,24065,13654,4676,1980,8141,5728,2169,5936,2300,17922,2455
"g89",41940,85187,127894,177644,173288,94974,79409,116328,182454,156644,91020,135130,143379,134212,191825,174406,501110,50884,60554,83267,161139,218315,206694,109889,316338,61154,190594,239963,305448,191138,219026,59003,323481,173246,602279,91209,103385,77952,678646,201000
"g90",11726,19664,22617,26117,119785,52388,7581,63843,36397,53023,38564,34548,42385,9906,3763,41867,50588,41192,43362,32761,42628,174900,65262,268726,117993,62401,197454,285474,48524,591864,410290,35343,19670,1242815,105831,37797,52377,78660,651594,142953
"g91",1154,2062,802,2551,947,822,1024,1407,1191,2041,2913,1526,2065,663,1171,969,1593,1491,2189,1042,932,1644,1140,643,1101,790,2355,1608,1368,5037,3070,661,1032,1524,1749,999,1638,2200,1380,1365
"g92",29329,58988,19085,34856,33446,41143,37730,63760,43280,40281,42934,38595,48035,40863,34945,22091,52244,18768,27036,17737,45540,21909,29870,56594,30046,40982,26112,42630,18524,20749,155520,40050,13621,64923,81167,24461,69478,34586,75644,59005
"g93",25168,50770,19338,26476,21140,21321,32913,34895,28092,43060,18056,26110,51692,30410,19865,46181,35761,23713,49955,26790,30972,15193,18028,23951,29556,45104,57297,32888,68788,53396,74046,11298,14629,43299,40695,8515,38832,26093,91396,23020
"g94",67811,9792,16889,80006,14419,40045,23259,82668,45250,20650,27903,53843,25177,77520,34543,39759,55470,42711,46418,17324,50821,69497,218796,77156,158162,74351,52611,73857,315215,226242,82932,149772,86967,147086,314265,25661,20962,98370,141060,82035
"g95",12487,38751,11185,22866,7664,16236,16593,23649,27993,17037,26842,16282,27222,22581,20784,16349,28689,15932,25726,12500,92368,39942,107526,61394,130067,36368,53784,120840,60758,146442,137708,12166,55035,39485,47069,27015,32894,12912,64542,50471
"g96",329135,161096,42110,416665,86211,92941,287362,176411,280147,206710,403115,440643,118514,214539,216872,372921,396233,293625,578048,111300,663913,538258,1097550,527875,502076,562706,618412,476816,2534910,1146371,1115592,537135,228042,1148556,387614,682730,241195,504169,1306923,1364788
"g97",18146,89510,33147,53929,19476,35611,18349,107865,38745,32867,77777,12106,35878,54836,92778,23030,75579,17638,30874,30536,83630,52359,37275,30237,17061,30890,58626,179570,159052,56110,59920,40073,21956,72005,105297,12831,28251,60885,80265,16533
"g98",108651,82193,65855,69129,90306,56241,81619,78241,93632,101674,69440,95137,56899,60369,78673,53134,79569,89469,76599,75922,83288,118456,100924,53103,174413,62520,59111,115206,65291,188562,68416,70818,42393,236428,115193,36493,39000,64523,103166,60008
"g99",121446,144363,156177,85798,107810,87468,101027,132280,77195,48906,105012,204389,101065,64144,144875,84294,175932,61034,140228,65026,66747,35859,130542,74407,342562,32413,339254,241930,56122,207026,193156,37274,39794,114488,114874,42244,127467,45620,353788,42728
"g100",15798,12302,25850,38372,12748,50486,25676,12822,33816,24247,28995,21028,45236,24528,35072,10763,17286,10705,7961,27663,32208,30529,74224,41875,85072,19357,76956,42132,107226,136203,152360,33442,7139,110229,25352,6197,98247,12385,76760,15152
"g101",31234,12937,17928,11910,28328,10182,17213,23538,23124,18036,18806,14154,10503,21665,19549,7353,14149,4386,42044,14563,25659,5846,10651,15622,35788,15692,10848,35031,9201,15625,15590,5526,13881,22109,10465,8112,13414,17778,6376,4411
"g102",152913,179722,126875,155727,102790,120467,90642,190697,206757,181320,162319,97320,191284,95158,128878,182193,187765,139195,173752,64106,196794,106510,132107,109070,94914,105554,295125,237068,84344,415378,252062,63621,66391,349366,151159,99876,86373,85524,135404,116712
"g103",141861,90841,69102,209268,85156,112078,90123,195250,195552,136004,67947,75834,75213,72833,98271,110059,223788,202894,238941,27624,211749,184599,148814,262068,198783,337768,236117,606109,257768,362667,233430,106596,225440,147351,175511,89028,104859,180795,729168,223159
"g104",2617,7292,14930,16830,4925,16951,8164,9210,6397,23022,39854,16889,19894,10722,18863,29922,16282,9660,34734,7095,26784,18247,4079,26253,34330,38434,26078,9058,29257,25296,24288,7354,7671,23848,26690,5656,15118,16558,8985,14418
"g105",33488,12607,25220,288200,18282,132089,169159,247068,101392,111662,77624,320334,79669,49667,267860,240423,324857,207074,15481,61669,122685,59605,112942,159135,156618,168620,45608,157338,9784,162206,417132,249317,10597,227262,326778,76902,34457,70292,447294,38003
"g106",27558,31114,32183,39204,27118,34964,27950,49234,50182,45376,44074,35063,31680,30150,27866,35907,40142,28757,40825,25911,23647,38703,34054,60817,75598,47820,104352,39785,56290,110926,82980,21162,14604,55587,31680,34274,64208,43613,109452,29016
"g107",141822,149462,138120,250060,170119,266559,175832,299432,201768,223368,264542,202206,320645,253483,141288,310718,168851,174315,156438,133061,197042,201666,195034,204313,349606,295852,503370,662478,343522,986060,488794,169837,119097,399538,271494,166761,411802,208596,543388,244522
"g108",45694,58850,95907,214961,62141,50239,81319,175009,168386,139697,150898,137094,145265,163425,125406,135472,95644,95421,119758,64026,219270,201693,496716,102037,453780,269883,560480,179874,230194,889301,869754,174206,198107,736405,220671,135278,373278,106540,711395,162328
"g109",458732,447557,732895,367060,294927,183036,241122,327550,163721,420822,730812,156344,537522,292028,505308,536726,412170,503162,611198,406023,325309,360182,466535,523856,351830,401062,456551,917053,837746,2556538,629144,201651,432971,1093348,1249630,420004,150067,352342,769463,331861
"g110",1040,5880,4861,3540,25643,8066,10658,6141,6371,13759,16872,3730,52336,6979,1606,18934,21836,1822,17794,21352,31358,2494,14996,3587,10396,6803,15407,4943,5904,52734,29832,3185,11235,12742,14925,16025,11287,2037,277,4800
"g111",53600,137352,22463,211238,80394,12605,69243,167750,87230,232906,136776,164648,118737,76715,79823,16326,354627,133468,22233,36780,276672,53608,40400,117538,378861,130925,137740,96054,83192,144819,605578,41220,52942,209231,25693,93989,58702,38459,358922,104843
"g112",10463,611,14467,11636,10449,11913,14016,15787,12804,30435,15876,2277,49212,1997,5171,53640,15636,4151,2513,22157,3920,12162,24018,5535,29430,9905,17448,114885,43414,105368,29054,16553,9101,18152,254799,15576,11384,21165,59386,33576
"g113",182606,104266,77914,165163,113999,143484,125368,112968,114838,194817,214022,202060,123460,124525,125984,128391,138188,79561,240033,66878,98747,49079,54119,72497,57975,45038,114087,184916,112219,110550,279664,35156,34957,73939,185564,63722,62593,43853,146134,120297
"g114",0,157,3253,35793,187,979,2457,4323,3,1,2190,65,0,14,18571,1,949,3271,18331,0,0,440,0,1106,37303,1,3189,1397,462,0,312,1361,166161,0,8478,45,1226,6351,4,562
"g115",27677,23317,48524,26921,41671,73771,91533,59224,91508,41116,58930,45862,23838,25470,26413,46149,34700,30468,94008,26904,28970,41485,14151,47237,53856,14904,30881,127122,52710,17757,98326,24972,71969,89076,112769,8739,27415,58175,96982,30151
