"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g41",12596,10077,26823,3282,18765,184,6577,12324,10631,2048,13443,1962,13508,5908,1589,1964,12921,9240,951,18542
"g42",122325,36421,73091,21468,69623,93783,14145,36999,79413,31827,177480,54341,38445,55760,201698,102730,77817,155682,69128,87483
"g43",28648,30061,17654,77022,7428,26911,34326,42500,12534,50384,143421,53935,177633,68385,75100,27406,150336,139662,8633,99489
"g44",45136,36820,58102,39388,24141,29233,48727,9873,38578,20205,17777,9512,12500,20793,21967,39648,29909,42798,31512,30346
"g45",77966,338311,98169,187814,50982,435217,6249,2250,20139,3218,108294,56854,71534,21794,205585,1288995,155200,326661,243433,266607
"g46",70989,38147,32904,65432,48082,4542,16933,25488,140216,46870,3708,24139,53829,1790,165660,37989,120423,41406,18253,197877
"g47",9374,6062,8170,26736,28183,22290,21541,2844,13561,7156,53810,12639,37825,23533,110006,12788,46442,16300,32380,82452
"g48",43510,30156,48706,30275,93654,46700,33532,53872,69177,33419,38366,29151,115467,45203,63654,62472,26557,63648,52254,132587
"g49",162,309,5475,1054,2878,226,1236,53,269,165,11545,1096,1497,5264,6428,570,20918,30,1124,4322
"g50",2076,1964,8604,1934,2474,2707,4626,3381,2707,5291,5598,1829,760,1210,11978,905,8676,630,4868,5658
"g51",2870,158,4400,1000,4622,6412,6358,3287,13354,5529,94,22420,2558,1017,480,2656,2781,12605,2846,4585
"g52",674,257,2216,235,812,1054,786,522,968,400,462,492,260,677,618,209,254,570,218,1308
"g53",70233,49807,69954,43420,66309,60363,42603,62307,57713,39227,40425,10366,35440,40608,72842,16838,86051,68313,11259,74445
"g54",63499,42153,37284,87818,60189,55231,47932,19528,59009,37813,107346,94639,88948,86256,179019,105324,143852,134048,153796,220368
"g55",16603,10460,31038,16942,21404,11024,12878,7804,14705,5447,10974,33224,29004,58366,71822,55082,35610,15371,9332,79778
"g56",60101,81629,236959,94836,144249,79663,67026,63872,84188,87444,193863,344727,189469,186183,106947,105746,173760,194764,547068,456780
"g57",20740,25145,38124,45337,27891,33414,37862,33377,54056,46165,39582,20652,15914,35045,82967,35458,124836,48552,46133,22304
"g58",114876,22662,7380,105249,38506,29701,745483,6532,146727,1976,4749,208949,22533,125425,2849,36335,236535,162482,423476,31
"g59",214,108,53,4799,10108,53,1145,23864,2137,8948,3246,55,2,1681,2109,4142,3891,0,808,13023
"g60",107,1472,13744,7635,3520,12878,1230,682,25761,103,5298,32775,989,7995,7731,9041,2981,1343,69022,4592
"g61",67562,23112,58803,67022,16962,136788,11526,15746,53764,11386,18536,75173,24230,61674,55915,211675,149298,17996,8296,27972
"g62",38113,4435,28406,61855,60223,17734,13913,19644,19134,13712,27776,7895,35977,90796,83154,30385,34911,644,9740,39210
"g63",78166,108835,67084,103990,160358,112334,72058,39757,55120,114229,19236,145471,20501,95098,168550,130910,161946,298814,152728,147543
"g64",24810,12576,4399,26850,8547,25044,32193,41300,6977,4098,25460,39761,1221,14755,114452,6557,407,131324,36897,138630
"g65",801,44,359,1421,524,538,628,611,243,47,1290,260,780,84,1124,1946,753,1226,1449,2331
"g66",517,94,529,430,6,131,623,321,279,244,1338,1314,25,835,804,187,699,288,1176,1200
"g67",10943,18,7528,3700,28186,7336,696,13368,4501,588,404,1912,16595,365,9596,1024,1280,10970,11407,12485
"g68",103363,149684,443863,79874,13161,84640,50652,93017,64514,36592,104562,39067,9868,22864,51233,32510,90850,221830,22103,20038
"g69",42251,16183,91510,29745,47478,15756,17652,46828,56202,65924,41309,18083,61370,35111,120702,33469,22308,192650,35104,121206
"g70",57534,6052,628,65686,50004,22577,8169,3403,165668,561,14261,4928,54364,28386,28792,42714,41108,61647,12627,268598
"g71",136676,203447,269110,164099,171600,259381,133111,232118,206128,23978,385085,195084,95250,215097,203068,261699,359634,113721,88389,227217
"g72",40959,56980,56523,41011,72801,99360,58524,42643,94002,75744,65487,59428,31203,77342,193943,48521,84762,73394,28826,134700
"g73",272193,81976,261925,134262,194968,146326,174681,145598,63983,69489,367348,81020,74951,176144,217116,138092,149734,241855,64389,209756
"g74",196319,98187,232382,176511,211848,193183,123525,118142,151935,121318,255452,302898,332080,176137,473198,236647,905232,708093,287069,1295478
"g75",39411,31781,39145,40648,52951,45053,42975,25382,49591,32761,34503,15409,31144,35618,35195,33776,120542,66160,70136,25259
"g76",63294,74369,95734,100351,67047,107822,108436,86052,174650,79347,232232,43175,81887,95889,188310,70014,192392,144706,196438,123531
"g77",74672,41877,167635,113453,118883,132543,125333,77516,113748,35977,36222,45830,20247,45572,106658,37921,174618,173898,66954,89177
"g78",31778,15112,10835,5039,14141,35128,15060,21161,16341,17528,26779,8828,8282,237,14429,4140,60910,38214,958,77024
"g79",151,650,558,454,584,573,247,172,1078,443,65,140,156,265,595,79,238,197,72,529
"g80",317,87,2258,1167,1411,27,485,1113,8,678,4875,147,1280,43,340,382,1810,1250,2,1272
"g81",1651,3454,2192,5174,3995,4329,2783,4394,5796,2707,2952,886,1815,863,2287,1824,9480,1904,1653,8706
"g82",58877,34805,95352,64159,85580,45858,99582,77818,31672,33923,94032,50076,56367,67615,211328,75686,158586,64716,90518,175062
"g83",54918,29133,53171,152692,131138,90070,96522,19390,127246,34136,68879,20130,82297,63812,323840,28301,95176,128566,88108,118499
"g84",50,2040,136,4771,1174,3113,554,29,5410,1367,957,1658,1337,1117,882,80,3854,1656,90,3426
"g85",106349,100784,91751,147896,96683,239397,122680,54674,138217,75891,95921,201381,220024,149652,785212,171832,284159,456168,144166,544724
"g86",10584,14,6146,1910,7187,5122,7740,3233,3432,6099,1065,388,687,1278,1853,4738,13037,2892,1424,96
"g87",41874,27416,55053,63096,60246,68758,46155,27770,47867,32672,53864,51043,35508,67258,87038,18638,55048,34445,27996,110742
"g88",1078,3711,7453,20551,6470,6864,5879,7200,15502,6255,3585,6139,2451,2289,13202,3144,19926,10676,2833,10172
"g89",29768,102174,201887,128605,165297,156596,136983,112268,176844,128053,113013,54385,110270,64791,414642,19451,79886,152939,72160,305559
"g90",90063,109692,84758,49770,50196,128910,54500,19345,81504,47000,91746,8866,10197,39619,59608,15993,109086,22554,61573,261822
"g91",1441,570,1561,1656,2683,2027,2323,1450,1116,1734,1766,1476,780,1857,1881,1051,3480,2238,691,3879
"g92",21235,30817,57193,55642,42362,26544,56802,43670,84484,64170,32770,79390,48149,65694,62745,68160,77194,68646,44535,77561
"g93",27030,29503,36092,25176,44033,38915,34918,13546,33108,21572,9671,12098,11687,24970,42422,23972,89214,46558,29022,33256
"g94",30435,8789,63945,107450,32882,59718,26831,25064,15003,13813,23786,11555,45975,37371,83315,123317,43190,61494,44354,47583
"g95",25515,12449,27302,38577,22506,30157,17923,28194,16674,19328,34315,15070,16965,11700,30956,12676,21026,19822,9177,37170
"g96",530150,132797,41920,531945,625060,382474,126982,587052,116825,435692,986970,819176,1449597,1504260,1426568,526387,459087,1337436,2876268,1645920
"g97",61267,9422,18634,92359,38533,116484,134833,14972,8676,41918,32585,40386,21987,45145,25653,17780,79445,10992,23186,67813
"g98",112445,34481,184077,140256,55318,151817,93926,79840,70846,65099,91148,36448,70751,72303,261658,100487,43583,76464,103991,96830
"g99",213193,76771,103683,93364,103997,125328,61285,113184,56922,116349,58327,132148,103412,100888,310318,39548,434192,88138,71151,81168
"g100",17980,8588,17280,15691,20329,32801,14892,8485,74484,14666,23832,27468,33341,43123,19414,16094,133234,35598,53022,123750
"g101",7759,7635,32008,30774,22625,18645,16634,11408,17400,23893,30398,15697,17296,14786,53204,12156,55212,29700,7958,10676
"g102",96450,69296,161708,147243,159384,183946,135258,135191,181388,183958,137158,140602,149972,147551,227373,91508,591840,191383,78674,397676
"g103",97984,91776,193425,129771,114537,149967,63785,113541,174600,119011,172169,95761,148068,102926,199536,98271,258987,386684,133833,137381
"g104",5416,22418,25013,35228,15698,24383,25156,16720,12226,12177,13292,9436,10860,20890,60850,22974,65280,7676,8086,69201
"g105",58555,243454,21104,88232,42332,174004,105688,424918,321096,200497,452364,122493,195237,252356,140592,148394,335438,83198,363312,713304
"g106",47155,20008,51536,40752,62147,54458,44416,43642,58515,28985,27380,23415,28020,35086,67410,36565,92736,28172,42476,66664
"g107",356542,173876,321452,102355,235754,207636,191703,141626,253800,167096,149775,127114,100936,227905,353830,81569,711662,321460,140128,323780
"g108",123269,100652,106478,152947,128315,131252,65984,91659,157801,56988,188642,120978,287616,178196,138944,177944,316768,164796,177872,387146
"g109",506746,445735,388424,490914,414859,872068,116669,471760,639711,138253,199515,306112,339316,754977,488558,253180,400170,228395,963260,481494
"g110",6250,12588,31214,7107,8191,11601,30576,21387,16165,24594,13436,872,2571,10533,11236,2770,26397,11245,7933,39782
"g111",1724,71248,44318,47138,85292,107535,88578,19533,30759,57878,63516,153388,130665,251889,160436,64516,201791,121340,158348,428025
"g112",9767,27907,15639,1564,23318,41852,16550,22149,18449,4725,3075,1235,8422,15264,15402,10586,22764,8258,18950,22114
"g113",236943,110304,177405,172782,317769,202825,137295,190461,158805,117600,92698,94960,57024,156195,190290,48993,242877,128865,117804,210740
"g114",3919,19,1,0,4,0,0,1625,37092,1744,4,6,3447,2446,4109,1,4225,18,4,0
"g115",36245,27347,27024,100316,65994,48789,69044,51804,31641,46118,29051,39981,9851,42243,26315,22612,24951,137901,26477,13789
"g116",9572,10123,24086,8556,20856,28949,12047,17430,22674,8611,7993,8810,13333,10168,23586,11760,11062,14554,7115,14632
"g117",47008,34045,84320,51825,51692,74338,35497,54858,67023,30465,23874,31809,37749,37325,56306,28059,42702,76563,42926,95952
"g118",53683,40669,63866,60196,37689,51219,39305,70806,79391,40909,37766,22973,25244,50451,33480,21783,74886,54070,25217,169923
"g119",54655,19128,97216,124191,118765,41944,52224,46450,61747,24507,159828,45291,111628,143835,275600,129555,171116,77794,165294,250304
"g120",6085,12355,34203,5584,72162,26503,7356,7192,3187,19623,16340,11998,7712,25785,1766,3944,16296,6074,3318,85998
"g121",644,935,3246,3449,283,759,1100,1604,1057,1171,665,884,611,1703,1809,786,4352,1509,555,1880
"g122",49,182,254,312,183,486,567,92,177,138,137,257,54,74,800,289,389,264,288,1143
"g123",324,59,104,316,133,2,365,297,480,25,212,33,179,89,368,100,346,122,126,134
"g124",208,236,916,435,48,304,716,71,475,91,173,261,728,175,118,92,105,189,203,530
"g125",1524,881,1147,1440,1953,1893,692,3253,1245,1089,389,809,1197,1825,1648,560,321,1734,2276,2642
"g126",351,377,1034,889,57,1674,188,796,244,138,156,41,1283,7,214,426,289,63,1200,498
"g127",842,1793,2531,2583,383,944,724,85,57,11,773,3075,468,1018,2518,305,2524,2376,740,1943
"g128",641,523,1497,1038,1250,2225,561,1541,2593,820,1280,2217,2010,2056,6878,1838,4526,1648,2748,1248
"g129",587,383,794,805,160,1108,160,972,950,421,1280,1148,326,389,1295,1136,2352,1386,1948,1692
"g130",2724,14356,19224,14807,11066,6080,7011,13037,5254,5092,7311,4613,5370,11694,25145,6230,11688,15620,4922,21654
"g131",2623,1470,4951,4684,3798,4158,1072,972,4544,1858,1869,3245,2677,2683,8188,901,2663,3182,4310,5232
"g132",1772,876,605,368,375,2284,157,2223,203,125,248,13,48,460,465,83,1110,599,119,393
"g133",1584,526,210,1734,11,9,169,83,516,902,408,61,632,1352,4,2821,1876,232,338,4610
"g134",180,39,7,226,19,646,65,217,27,577,1158,193,69,119,812,444,566,90,766,630
"g135",353,187,404,1112,477,1098,605,162,1110,467,914,223,535,367,4945,435,1872,702,218,2582
"g136",137,17,336,2106,183,581,505,502,8,465,80,189,146,78,266,182,54,144,578,1220
"g137",63,116,1294,864,1083,743,579,876,738,821,309,1079,126,1362,345,164,222,377,177,238
"g138",168,239,1118,2823,1219,628,1778,2223,205,412,3636,2351,810,1435,2715,1059,3952,2595,30,2084
"g139",1934,1210,2967,2256,2549,2560,1816,1653,2004,1076,2658,1578,1940,2408,640,1078,950,2272,2787,6735
"g140",685,344,3381,2404,2157,5015,2112,937,2911,269,1080,1806,426,759,2586,228,1475,1514,1806,2538
"g141",295,163,1041,931,596,497,421,945,275,581,741,323,185,484,1783,936,908,227,301,428
"g142",319,240,315,458,169,784,328,274,319,413,810,71,91,337,418,230,1386,315,273,430
"g143",255,16,194,1,91,117,12,95,657,24,176,44,15,105,288,218,2135,536,97,384
"g144",20,24,149,453,47,597,68,281,235,3,148,927,70,763,1193,618,993,56,10,5838
"g145",1040,676,4317,1249,1835,840,400,2201,898,404,1818,430,1112,622,1024,1079,394,1360,934,5550
"g146",62,425,665,3237,1313,49,1022,257,800,210,147,303,1155,455,728,157,220,1064,1448,3911
"g147",685,104,193,523,251,187,198,55,263,239,140,170,538,340,383,390,802,283,271,632
"g148",2579,1439,1934,2304,2048,6767,3102,3816,2409,1207,4077,6085,1949,6080,11526,1696,9500,6046,6796,6863
"g149",528,175,476,1477,550,924,199,2395,1720,202,723,320,344,409,571,179,436,1029,326,706
"g150",677,434,741,185,358,651,37,641,208,43,210,1002,424,297,1640,344,270,358,810,933
"g151",863,263,832,367,142,355,237,182,948,46,172,75,417,62,160,118,455,425,220,978
"g152",79,187,1317,578,471,303,947,147,420,340,111,357,381,316,2740,320,131,278,183,528
"g153",9032,139,101,662,251,0,41,15871,3822,2822,43038,0,607,138,26293,267,2799,22398,627,294
"g154",753,325,899,968,798,567,1169,561,877,308,2128,900,507,807,2331,762,2976,1068,1224,3699
"g155",223,753,1337,1011,1772,3722,1164,1191,1145,237,1638,549,719,1736,789,659,3321,678,0,636
"g156",275,419,1845,415,1093,57,575,194,1251,497,95,117,218,230,72,949,771,155,0,426
"g157",839,766,1526,2084,1480,2216,952,2052,3235,1214,477,387,1459,2046,1918,657,937,1136,1007,1401
"g158",3336,251,969,386,1114,3646,1047,2024,1487,106,1562,605,1529,2591,4594,2571,2418,1854,3850,1221
"g159",3228,2682,6005,843,3608,2981,2388,5159,5248,831,1760,338,1527,2642,8010,1258,3598,1900,1339,19485
"g160",7855,156,22724,11915,2514,444,1451,3109,37785,29919,10545,3866,14548,30515,37786,36837,46038,13864,1886,40552
"g161",1541,185,441,799,575,1597,156,32,72,1172,113,266,1961,281,296,18,1128,870,324,1897
"g162",10,264,3638,1923,1162,1227,391,431,1013,236,556,743,2113,344,576,216,63,915,236,10
"g163",226,251,374,1057,238,243,6,202,207,49,138,152,440,292,616,89,74,32,4,629
"g164",915,1074,526,895,1124,1673,1118,1302,1447,793,368,1529,281,744,3105,675,3200,1010,429,5418
"g165",228,286,262,386,916,89,62,679,276,27,68,162,415,284,710,402,114,724,612,172
"g166",1345,687,1261,1090,2114,2544,982,980,3405,2183,2140,1880,1239,627,4676,1412,2374,2243,1638,2962
"g167",778,243,727,719,515,359,602,341,798,116,176,175,84,164,731,477,234,450,456,605
"g168",467,1086,875,3652,3202,6452,3728,1723,2619,2648,2418,1314,88,1447,3552,766,1946,3138,1456,7068
"g169",3411,1761,4889,3111,5238,10958,5231,5461,9025,2587,7776,1552,1482,25263,12006,15022,14222,5450,8964,8776
"g170",806,278,197,1469,834,464,1668,765,1392,1520,1661,555,1026,1397,3586,450,852,1268,1313,804
"g171",1605,908,9185,466,764,962,89,3826,839,508,734,931,3698,4990,4438,1552,1227,4333,1923,6613
"g172",46,54,225,1100,1473,327,200,526,631,163,636,1,10,224,222,1612,516,688,2430,125
"g173",281,206,1302,19,50,1120,431,425,841,97,230,50,354,236,1860,22,604,46,3,3930
"g174",286,349,639,1968,1538,355,235,510,835,201,735,1322,203,258,768,1427,3546,496,2247,4540
"g175",1697,721,3939,6383,5620,2278,2852,1995,2635,4757,5763,11516,5451,3203,10188,949,13701,6584,6261,27727
"g176",739,491,529,689,1542,648,677,603,575,781,1334,298,719,1310,1808,507,1052,1470,484,1976
"g177",101,233,591,386,73,363,322,537,349,76,305,151,290,904,790,228,700,927,389,914
"g178",448,406,769,129,498,371,288,269,581,156,591,479,317,602,1056,378,304,720,283,1000
"g179",483,430,823,468,286,732,761,401,528,1250,623,272,147,747,1230,825,688,1113,418,546
"g180",596,68,272,723,267,144,476,406,1120,687,1352,340,467,193,410,58,1314,411,283,450
"g181",2433,1923,7260,5328,5589,7422,2980,2603,11024,8859,1706,3467,8014,3947,8943,5055,13000,3099,997,3638
"g182",125,90,291,239,339,248,169,118,352,129,32,120,14,144,960,73,330,343,176,291
"g183",160,35,55,255,147,114,407,409,737,1209,1010,461,465,78,1058,790,890,668,408,84
"g184",1938,2834,1868,4801,882,5600,4283,2896,4891,1573,2434,1518,1647,2109,4466,1121,3875,1063,3398,8143
"g185",286,739,1562,1121,342,714,368,1471,235,838,647,576,1298,832,1758,724,1858,930,490,5970
"g186",119,725,0,15,82,1,511,13,1691,438,0,229,22,228,201,23,4,44,32,118
"g187",2984,1117,2184,911,3341,1015,634,644,4280,1534,9902,1847,317,1559,1229,3519,4674,6474,9168,4400
"g188",190,112,109,70,564,675,220,236,1152,1105,2460,878,384,1810,2020,1510,171,1198,1017,384
"g189",270,111,27,1359,88,797,478,163,1226,844,279,957,677,364,1060,174,928,496,470,32
"g190",3165,5534,4386,24394,2602,24968,2792,8968,20571,5006,8392,3764,309,3454,6306,23160,20789,11385,13665,19825
"g191",456,1266,638,576,425,424,50,1922,849,27,5502,463,835,588,488,394,107,420,195,7483
"g192",382,186,193,303,916,482,163,175,732,303,350,465,132,866,122,431,400,1079,972,324
"g193",3836,301,871,4529,1502,4437,752,708,4409,514,479,468,1765,1846,793,226,2790,344,440,3474
"g194",1717,287,0,3397,2824,3192,361,339,1124,512,0,30,592,2349,866,79,518,14,586,1110
"g195",42,944,90,1317,316,259,332,5,978,2176,932,73,0,539,636,682,1,66,242,256
"g196",145,111,1137,456,670,2716,306,2473,76,284,758,10,519,408,88,2230,290,108,991,2646
"g197",98,92,482,19,281,460,270,262,55,549,37,314,147,7,1094,5,303,96,195,145
"g198",657,1086,2629,1939,764,327,2050,1327,1738,838,840,1138,404,657,1115,260,3461,2061,65,1407
"g199",352,491,53,134,498,351,476,197,963,35,268,168,9,1636,906,256,429,780,67,142
"g200",1563,125,779,237,1038,682,285,676,704,161,407,686,380,491,3786,961,794,2670,1047,802
"g201",663,818,1071,1063,832,563,627,471,800,370,551,654,738,536,1448,998,1256,642,393,1986
"g202",6548,3175,10906,5100,6786,5199,3300,4519,5348,4556,2318,2984,2276,3013,22589,1892,7794,7452,3705,9512
"g203",3670,2017,7174,6887,4747,9797,5242,4413,4902,4108,1881,2846,2670,4837,9248,4281,4822,4701,2511,6078
"g204",3395,3587,1011,7058,4869,2061,381,1037,11033,2001,7686,7944,4135,7948,19233,4230,3603,2478,12101,27268
"g205",366,827,810,246,931,1015,881,1127,1319,486,1263,484,672,769,838,611,1796,1300,704,2136
"g206",679,102,274,627,218,551,1254,682,347,195,218,236,419,1481,478,1081,329,350,722,1138
"g207",1119,667,1727,2332,1963,1587,487,30,196,355,164,73,592,1020,617,157,510,494,429,1148
"g208",621,297,825,1021,785,992,100,746,303,322,755,899,1129,1184,2361,1521,1220,842,276,2250
"g209",2742,4307,3541,635,1369,3372,4328,1574,6966,1294,3299,3923,1358,3978,5190,1166,4463,2566,4007,3968
"g210",1621,2046,470,2078,286,660,981,1459,4019,1152,78,580,1126,567,2656,1075,885,445,1268,2385
"g211",1582,155,806,408,895,1052,1681,847,1665,1140,1140,448,1185,602,1032,144,426,345,1956,1593
"g212",335,310,566,266,323,570,446,110,298,108,509,505,200,113,125,267,192,332,642,726
"g213",693,702,1273,1918,1847,2855,853,1229,963,816,1281,655,698,594,2484,1643,1764,706,694,1221
"g214",195,122,477,861,149,375,153,329,355,102,15,50,447,404,518,155,490,554,390,329
"g215",3362,444,3162,2349,1711,3945,1107,4861,2311,2407,4544,11134,1202,5450,3425,2007,3134,3180,1050,7140
"g216",201,1200,210,319,422,1489,1016,370,219,378,791,16,1050,406,696,796,814,184,648,480
"g217",1479,749,1859,2460,1970,619,592,863,791,360,136,326,150,406,6500,649,1394,2226,287,670
"g218",387,1389,534,243,819,525,235,121,184,1325,58,273,94,696,361,381,131,1316,338,114
"g219",180,670,272,415,788,966,705,231,464,226,154,234,138,1532,679,333,640,767,75,162
"g220",358,219,509,48,193,300,217,347,105,143,194,584,894,605,1320,70,1930,282,612,879
"g221",4180,6451,5633,2298,1986,1050,4778,2962,309,5820,3602,3061,2883,4716,6740,5952,5162,11938,10316,6132
"g222",162,215,364,363,722,520,441,1143,856,103,626,292,44,377,1152,923,1846,1040,1146,302
"g223",857,193,1328,619,487,393,132,588,259,150,71,150,57,1272,1083,647,812,184,212,546
"g224",725,710,408,395,842,606,625,737,279,530,978,1167,603,1561,1958,1434,3248,4203,1102,2150
"g225",359,140,59,415,529,304,922,287,76,416,1617,240,67,341,464,146,416,1194,281,603
"g226",4345,3001,6300,13015,1723,8469,4175,4548,3692,4983,4991,1008,3032,5641,12525,1299,2442,10772,1713,5653
"g227",1168,2585,1966,2807,1228,5665,318,9,187,260,534,24,324,905,276,4274,4989,4843,15,7620
"g228",1568,175,2352,1423,785,539,928,3129,2977,1495,1554,404,2120,4077,4006,399,2214,2315,10590,6258
"g229",1870,584,1768,676,1876,1296,501,375,876,453,1152,780,491,385,2302,638,719,1780,664,1045
"g230",231,350,573,363,414,877,360,327,197,408,112,105,118,341,1270,197,558,693,132,388
"g231",1318,488,60,416,762,199,1052,69,1057,533,683,305,688,249,1908,318,168,3242,1308,783
"g232",939,284,143,229,208,189,400,796,637,61,443,129,93,191,392,331,584,540,190,156
"g233",2516,1343,1746,3186,3460,2453,2594,1499,1877,2701,2028,2251,2187,3165,4460,1245,5704,1240,2904,2643
"g234",1039,663,2016,773,2282,535,1850,1628,725,550,5752,1471,707,2612,8002,927,3929,3978,7158,3963
"g235",4127,10758,2724,6642,5437,1509,6669,7767,6684,2373,2996,2894,8006,9299,11482,9612,14799,7163,6355,30333
"g236",366,422,1195,465,2486,739,250,279,1621,132,180,132,748,778,737,630,83,342,534,782
"g237",781,173,475,751,582,282,145,217,804,186,294,213,291,113,510,239,125,745,56,1955
"g238",786,127,310,256,453,355,277,504,555,247,550,266,475,1354,377,101,585,1036,1839,690
"g239",1291,771,331,842,988,2163,1168,1153,1748,1922,1873,2049,1561,2169,1003,1108,3635,2672,1098,5250
"g240",28,236,720,664,35,761,461,510,446,830,48,492,282,290,1914,113,155,1512,767,1450
"g241",498,509,638,461,363,824,388,458,1476,108,825,568,1346,943,433,532,1963,1358,1145,1088
"g242",733,178,269,414,767,370,464,249,386,110,1160,1201,916,1791,1233,669,1798,408,1276,2166
"g243",139,133,179,278,164,578,259,521,132,167,188,103,247,67,80,13,134,240,28,98
"g244",607,552,1858,1149,3813,843,568,1287,1858,866,1167,160,712,2244,1580,490,1598,336,581,1220
