"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g57",55352,63636,73650,45536,35444,20254,39332,33797,39762,30868,47154,14877,28768,19379,43530,40144,72669,38679,37929,23487
"g58",415542,22388,245569,4830,41038,27822,14990,3178,188892,87899,266579,5918,2,65754,120628,20651,1757,83114,217718,17215
"g59",504,1039,44,15,89,2146,213,3929,8,2009,0,65,1,0,1207,1678,4078,368,118,828
"g60",4527,458,1881,7234,2393,1495,1114,6290,14829,415,3747,1081,998,24180,531,7799,416,1110,41326,2338
"g61",37565,50377,42143,134273,79632,67288,124207,17664,192281,18779,108032,52483,18611,39804,134358,79093,150708,96562,17262,185373
"g62",60721,73488,14801,5937,887,25562,9386,9468,9716,35685,102596,9981,18594,34504,8792,97600,63395,29370,8445,5246
"g63",34811,58596,245808,61066,84255,62166,123174,179823,82259,16644,439271,103533,194166,129858,100044,202340,157782,277124,86510,242441
"g64",5700,11761,29868,27387,13182,9270,2246,8496,4140,7720,137533,2633,7612,24094,41294,14925,13062,14926,82470,86622
"g65",218,383,850,1923,149,64,2787,380,183,545,285,386,446,33,101,539,1280,380,11994,2622
"g66",1588,65,284,52,23,183,339,463,262,292,608,917,105,440,225,642,867,202,627,1650
"g67",2266,398,9013,36518,10743,31140,20699,15714,2251,4255,34671,49,8799,575,53348,62474,157,18852,53738,696
"g68",27478,165360,190480,28835,47639,13774,115794,27027,63984,34681,199217,215439,141402,85153,112112,11057,63922,595298,50688,147532
"g69",82057,52677,67484,82518,26169,44199,22203,28269,46176,26085,98390,8570,18454,19980,32060,25153,29949,29910,14984,31307
"g70",1020,85,59267,11053,45308,12465,264,38281,7320,13921,71798,20442,42214,829,104336,26019,11176,4725,873,10146
"g71",64479,299727,113499,232817,134542,108338,107184,214762,224990,158598,434130,135279,78495,121382,79805,197208,111246,47975,131683,55862
"g72",88862,56484,86147,61839,56577,58475,62302,59849,78740,19595,93156,30427,31672,18457,136225,21132,46620,54292,56402,51572
"g73",48679,180857,89780,118904,106904,93376,167070,206913,180179,147413,391505,150412,200672,199530,334376,142132,319924,104280,334563,184344
"g74",181965,174378,170944,130263,142930,158645,191942,177844,152799,106969,309924,116980,93662,154547,272034,199039,228093,195760,139737,236616
"g75",47018,61583,32649,40723,21881,25323,16154,55480,22653,8452,87605,41669,47751,24525,61713,60984,80680,82862,86622,38030
"g76",71696,98164,107061,109464,85839,104243,93757,102059,120559,78920,469550,108613,173445,68917,191754,105497,98606,122614,109774,129111
"g77",65523,61578,144771,30899,86061,50253,84011,110037,47433,40048,40772,26461,34262,35251,80226,52772,305603,64770,143084,96084
"g78",50568,7921,30376,25417,35598,57724,16139,36463,13975,14901,8343,16741,2922,8374,20214,21630,84800,24214,12258,4700
"g79",307,872,354,417,234,154,110,568,209,237,96,466,143,171,1094,551,276,444,639,235
"g80",113,68,17,880,87,2136,5,826,1294,72,8112,484,168,32,107,19,153,504,330,96
"g81",745,3224,6086,1783,877,2814,1656,2832,3010,6220,1869,5086,3765,1826,2250,882,4203,1079,1242,4250
"g82",77328,73504,66442,58010,43165,45910,40466,67693,35437,60394,200322,34281,39165,39474,67904,26411,113724,57796,56824,56834
"g83",32998,80755,99886,40531,93286,80324,46205,55114,63196,14915,133101,51281,152125,94216,434814,213281,258566,134750,81066,90479
"g84",1397,4191,304,593,122,8414,1098,434,1339,5606,500,227,266,1522,4866,111,4906,32,4464,23
"g85",95742,108891,61268,149035,59388,84525,33247,150837,161565,120335,106255,43063,49321,25402,191054,114520,128436,196758,234206,79156
"g86",2510,10093,3484,4474,56,798,7536,2035,3107,298,516,236,2186,267,295,693,3243,158,5943,2882
"g87",37490,63260,50038,45655,47681,38743,47540,119634,39395,32626,48803,15570,25181,12014,41618,12608,19163,32418,44094,19550
"g88",3295,7424,9127,3421,11292,2212,4651,17783,5941,8068,14490,2478,5263,6277,11172,1162,7442,1562,7020,6233
"g89",213404,208846,95988,152865,87328,130272,133425,397771,173108,44462,1361474,258548,191836,303006,1479802,200767,488426,304439,809591,312558
"g90",27769,214862,78130,43122,46128,45763,63154,65163,95032,37905,131294,40538,69811,224612,124325,64233,183796,293640,22011,52515
"g91",1300,1440,2048,2102,1487,1302,712,1474,823,590,2138,1166,1265,921,1373,1447,2313,3048,2026,3453
"g92",44007,41855,36557,41036,30900,28760,27350,56907,37427,20606,83218,44661,84406,24824,41064,63263,53374,130312,186614,44250
"g93",16255,52863,50181,32366,14283,26340,27181,48268,16458,10897,53208,22338,32816,16812,13942,19371,73659,15756,57976,42596
"g94",44725,88624,57594,88479,17296,22803,32382,41908,18848,37648,56395,30775,43637,85926,54167,22837,55683,24744,5493,80505
"g95",19724,37063,21718,9273,23232,18205,18342,35119,16087,19542,67010,13216,9166,6870,27597,34632,30838,35986,36502,22698
"g96",176833,1246570,277061,174754,197112,104609,401900,243137,365408,305034,333561,296098,100765,168192,267266,70568,212035,289908,812025,333402
"g97",38462,41619,20876,31607,19869,32656,9841,123852,34793,49068,79590,37218,16152,119263,147386,84615,21708,102084,238310,105103
"g98",91429,88190,143821,120717,119483,49529,103866,76386,87171,53024,516470,39596,96492,75605,279668,109804,188421,198566,175203,186540
"g99",195192,186815,56908,178761,126342,154228,101787,84391,71859,75253,86229,50470,33149,37799,113408,39030,83700,86144,63428,89919
"g100",21873,31225,14109,22140,36047,14635,9458,34506,35500,23523,17856,11259,6350,3755,23048,6585,47586,68087,12217,30627
"g101",24405,8222,24388,20859,11879,16830,15409,27538,32842,6464,88155,14426,28618,25037,76244,64848,86728,57231,40997,20147
"g102",144170,129014,205234,225473,143611,103130,112876,156355,185066,88211,772322,146508,226656,150299,233927,126096,661758,346578,303615,287776
"g103",196196,102131,170733,59562,179577,111439,40096,108072,201972,97024,214368,90014,66722,103229,81449,106863,79454,305088,137711,199719
"g104",6198,24817,20636,13323,20713,11864,12032,13524,19388,7568,41052,8452,11063,8647,45670,32416,4793,20994,17119,48960
"g105",144520,194972,301833,38168,124592,423224,42016,28492,166811,12554,182907,31515,69223,221789,54064,138414,56178,46948,459858,26849
"g106",29290,45725,45598,36042,23039,29736,43833,51719,39062,34067,70762,18202,30587,21651,42618,21008,84522,36734,64062,60418
"g107",160832,182294,175209,175572,275446,287406,288907,290545,129319,210109,331694,110700,123574,110324,275120,194433,505666,559883,200492,212596
"g108",75563,83766,77661,62153,97790,112553,75117,110780,76881,65091,286962,141594,585534,259257,531404,327497,886389,285612,474286,529043
"g109",362504,382397,364172,339525,513001,156964,223308,501165,263357,108786,801565,223670,293493,390274,629925,1035350,1182593,1873473,1349242,1481988
"g110",15774,5003,2692,22582,8138,6140,76152,30139,821,7419,16896,7825,5463,36034,18538,17408,32138,2015,14665,6882
"g111",166792,95382,17064,577522,312592,31456,215357,246732,75713,68311,427307,185946,280839,90232,174141,155918,398678,81821,286670,124887
"g112",1283,24860,9357,11286,12307,16103,10250,55996,24547,2380,911,6102,12553,6510,15756,10592,1915,45318,24194,18924
"g113",176915,175620,163528,108728,150147,160310,155210,177989,140634,127988,144528,74480,63668,95934,204744,82567,140814,208266,164477,98057
"g114",7042,3,25789,278,5149,5462,2764,738,0,325,47915,114652,972,366,0,24,0,13517,0,233163
"g115",107898,47969,44570,40208,26121,64401,44876,97240,36082,34757,49565,52627,38070,41598,47414,17806,35135,237792,86844,41394
"g116",9204,24671,22871,22894,8564,8970,16278,13265,22986,7377,13664,11834,10925,15004,18194,14235,12742,9522,11980,15996
"g117",34111,65529,68899,42536,46559,41987,54507,73985,54938,37364,43103,40056,27227,41366,81066,76485,53831,68845,126714,72804
"g118",31779,55854,92414,54713,49405,57069,53395,86142,67822,18229,198354,68084,101690,73234,124376,67559,238236,188650,92699,268866
"g119",33649,66946,93381,37656,47029,70722,39327,107548,83860,67395,206391,42096,71414,93338,71180,30444,63842,66996,76166,43682
"g120",16709,13820,11810,42437,27037,17085,22931,58647,24089,4816,72421,34666,9705,8358,12004,2062,9789,36010,73794,11340
"g121",1026,1678,502,1494,796,874,1224,2852,2493,1195,716,293,2024,1100,1365,370,1469,1058,3972,1848
"g122",938,792,694,571,498,419,548,597,467,746,305,76,105,161,166,53,146,171,365,610
"g123",300,411,35,91,112,292,9,158,597,133,644,25,193,46,208,19,39,74,134,21
"g124",217,52,490,514,480,170,668,208,125,97,777,252,563,513,880,153,336,662,215,91
"g125",1343,2537,1977,1100,1176,1007,834,991,2324,1906,1938,349,1541,506,811,91,440,1239,684,555
"g126",45,895,176,151,203,240,408,437,1524,323,3974,11,348,420,974,603,719,687,161,120
"g127",1117,601,574,128,131,202,1312,788,1545,698,1376,107,789,190,718,203,550,694,212,860
"g128",1405,1390,1238,1567,1243,2145,480,1274,1722,893,1284,709,1203,351,1163,579,976,1676,1724,1271
"g129",1060,551,973,520,615,458,607,807,784,462,477,347,382,259,531,600,594,542,1406,636
"g130",2988,5256,13333,9612,5035,2369,4894,8478,7266,6018,3521,4792,7213,11278,12107,6992,34364,13242,8942,15188
"g131",4754,2730,3112,1362,1308,2493,1704,4656,5449,326,3750,1482,1254,1110,2035,1884,1240,449,2198,674
"g132",503,33,515,591,158,881,428,489,145,1283,117,118,856,77,8560,1809,578,122,119,1061
"g133",32,781,432,113,0,0,44,971,45,208,1392,20,30,31,374,252,764,564,284,446
"g134",540,1008,2400,154,140,4,119,4,2400,345,2900,206,13,2,8,1568,2974,86,1028,144
"g135",373,91,1606,1639,73,431,413,506,1328,265,1196,654,185,861,740,707,628,239,280,1496
"g136",25,782,517,911,379,332,315,1164,181,71,51,235,73,663,256,315,764,856,340,125
"g137",755,390,726,413,474,871,856,341,665,471,562,213,199,79,791,548,569,797,364,362
"g138",495,1270,4181,1193,355,1445,863,195,301,1937,2157,302,946,1642,968,388,1295,1137,276,408
"g139",2536,1871,1670,3815,1920,2393,1325,3535,2834,1264,10133,2764,2276,1823,2850,2223,1589,1388,3885,4446
"g140",3314,797,788,212,1336,1210,2424,585,2560,654,5420,5566,1769,906,3970,6623,8138,9962,10383,10878
"g141",1101,1525,1861,1805,613,1297,1107,2106,833,693,314,702,522,554,1285,1436,722,699,998,1198
"g142",282,1004,499,170,618,195,250,570,513,345,1335,180,267,362,568,866,448,846,707,274
"g143",15,2,160,156,124,560,871,8,488,5,78,0,612,115,83,1,175,18,21,1710
"g144",262,78,103,739,109,164,96,330,149,325,406,66,156,14,535,89,80,778,746,726
"g145",2161,1783,3687,411,508,1391,1494,1112,729,900,878,160,1100,354,898,1159,248,1122,4636,614
"g146",151,216,634,32,1335,520,1463,1562,682,801,1740,1098,240,712,456,1086,2126,1838,1022,1229
"g147",240,726,606,306,56,246,652,173,390,42,4485,234,10,4,422,140,174,985,140,292
"g148",3350,2707,2155,2718,3981,2636,1831,3287,3900,1163,4134,1320,1399,1542,3284,2638,2672,1490,3092,4112
"g149",343,274,1436,740,840,326,1124,881,1299,307,983,394,457,867,694,161,1030,2241,1422,2516
"g150",215,1055,1582,180,162,352,990,854,399,394,672,127,647,416,408,181,543,530,1663,743
"g151",1183,192,22,1893,249,172,827,295,270,297,1230,352,628,175,1638,78,543,463,2258,1480
"g152",1295,911,1718,2133,425,221,1498,996,911,382,596,518,1516,600,1836,17,1799,1254,1031,1740
"g153",1050,748,1111,2782,17618,3,5,9675,160,642,23229,7237,148,132,4518,21,1407,28620,26044,12315
"g154",233,731,614,724,290,1106,815,1265,702,482,1043,503,419,493,1025,522,831,314,1794,993
"g155",955,3788,5455,1440,1544,942,709,834,814,293,3945,414,562,882,2822,758,3447,2619,0,527
"g156",681,796,1984,2817,178,71,379,194,482,504,189,149,41,493,575,482,210,492,0,1023
"g157",959,2212,2347,1746,1077,811,2224,1223,4618,864,2012,527,1265,1079,523,3383,1100,2008,1367,819
"g158",1202,1571,1696,890,1734,1101,1610,2730,1385,821,1484,568,798,425,1526,975,1236,2482,2648,273
"g159",3344,3436,2449,6576,1973,3382,7145,11473,5194,3703,4476,2602,2433,3015,10500,2575,5784,4810,7734,8112
"g160",3992,2363,7454,1354,4590,14900,9531,967,1941,3139,4745,3748,992,5713,1751,4404,14083,16898,23735,2335
"g161",1355,111,113,940,241,398,780,496,356,601,1530,213,114,492,472,3202,1521,928,6741,3525
"g162",149,613,12057,119,198,408,855,985,1955,617,2568,410,445,1252,122,863,297,2420,3848,2110
"g163",75,305,295,360,163,59,345,577,185,11,162,413,75,252,260,208,112,2644,162,92
"g164",413,962,1094,1403,302,505,395,718,2221,887,1179,349,245,693,1590,1112,1824,1478,899,1492
"g165",243,17,371,492,436,416,22,405,452,414,399,252,281,416,80,231,568,328,52,308
"g166",1546,331,1132,1046,1429,1002,910,1623,733,1136,1787,808,331,630,1761,1547,3068,1494,581,3106
"g167",190,309,120,525,1044,329,348,441,480,739,300,203,166,233,743,986,746,866,412,159
"g168",873,2546,398,1008,4090,3184,2710,1917,2188,3667,3892,87,1117,1996,1782,6699,6674,3303,3848,2133
"g169",2807,1548,3914,1672,3699,2914,3437,8864,2583,1975,4434,4148,2322,2614,3530,8992,8177,7331,14126,4915
"g170",1596,2477,315,973,813,1161,662,747,450,478,451,1314,974,574,3610,751,1895,1362,935,544
"g171",1756,7438,1448,2337,18568,5666,915,237,3409,2667,6084,89,13,466,1854,3599,3761,33,2693,11598
"g172",169,176,523,301,140,153,415,959,1232,529,1092,497,1379,241,0,120,69,235,1278,2108
"g173",2,197,450,88,109,584,69,346,464,409,8,1928,3310,19,3220,3829,3726,2964,3162,6867
"g174",390,473,535,177,425,423,263,1012,462,411,2350,1268,1003,1738,1538,751,1416,796,2013,2296
"g175",2724,8321,1660,4046,944,2132,3581,8069,2166,3345,5550,1112,241,4160,13614,591,3660,1924,7572,1428
"g176",313,598,1350,493,527,776,877,1795,1065,277,1034,719,562,794,972,1520,1266,1155,856,1728
"g177",208,100,726,207,22,254,61,118,326,156,104,139,91,64,346,333,484,357,337,132
"g178",826,1010,1029,255,267,316,356,433,429,210,1037,517,223,681,738,455,506,468,310,676
"g179",549,555,497,410,1139,159,582,1245,1114,430,962,394,617,1114,1634,528,1218,1671,1543,540
"g180",222,297,1200,121,494,247,352,274,446,188,282,591,191,285,745,66,484,1596,127,465
"g181",2961,3572,3821,9215,2365,1233,2774,6922,6214,3571,13406,551,3376,2698,11270,27813,9878,12272,10130,10628
"g182",573,486,82,602,123,67,229,873,109,277,195,53,76,240,99,407,116,945,87,307
"g183",338,172,597,45,150,250,270,227,98,386,745,420,204,322,378,89,764,290,1155,1428
"g184",1264,1415,3761,1848,3813,1558,2681,1826,2357,2553,7038,596,543,2615,2366,4526,3582,2135,3180,2308
"g185",84,885,559,843,829,862,1982,1468,1033,742,873,222,714,199,1445,450,4178,808,325,2367
"g186",457,394,5,12,0,33,19,0,337,205,22,784,3,43,346,9,15,242,149,141
"g187",833,824,123,1493,648,2110,861,1926,625,604,1689,386,441,604,573,764,1906,330,2390,2679
"g188",3,487,221,653,118,601,192,149,589,77,3,713,695,156,278,123,602,936,1107,174
"g189",297,279,860,569,312,893,883,237,356,415,1400,1237,881,270,1962,298,456,1170,1520,194
"g190",3736,5566,18706,1706,12312,6229,3695,3917,6733,1278,4322,1780,8505,2879,6490,3866,9581,8388,8140,9288
"g191",1632,2491,3008,221,532,2847,954,463,774,699,1540,221,1091,500,994,392,1362,2775,14838,1800
"g192",658,96,958,56,394,322,226,829,1398,247,732,1008,246,1146,680,295,239,161,96,203
"g193",879,1413,1279,427,1578,494,342,182,839,53,3,656,300,281,230,1059,1000,66,1022,1413
"g194",651,2774,413,442,43,90,676,4,104,122,1889,3,169,97,1653,685,1346,1776,4666,485
"g195",143,118,6,6,152,4,52,292,495,1503,370,898,85,17,192,87,8,750,954,523
"g196",729,204,424,1560,659,556,534,478,1471,29,342,189,884,918,585,675,3258,2202,206,4404
"g197",215,176,566,402,193,558,28,600,52,267,638,57,155,43,581,368,18,150,576,126
"g198",1717,317,531,302,366,1290,767,628,1766,28,3496,1345,163,572,929,190,1185,2843,1551,337
"g199",180,568,113,227,192,224,462,217,706,87,349,116,23,194,261,182,183,446,899,53
"g200",209,1274,550,193,467,116,471,239,542,168,321,72,395,605,1630,578,498,657,549,312
"g201",1278,1192,1081,943,467,607,346,914,840,558,1566,822,1951,942,3592,1733,1668,4152,1150,1954
"g202",5562,6200,5671,4602,3946,7595,4795,8850,4067,4040,2513,3518,4126,2215,4547,2233,6348,7546,8877,5734
"g203",4991,4817,3024,9044,4403,5141,4796,5799,6820,4517,5832,2743,3039,2707,6908,9815,10372,3542,8568,9898
"g204",2583,9319,3343,6749,1026,1350,3464,1563,1531,3440,2795,976,665,882,9720,966,5828,5892,4179,2384
"g205",1426,1002,1321,795,656,640,731,1647,944,443,1244,235,151,307,728,509,180,570,1473,1048
"g206",119,246,687,838,23,685,511,117,98,582,758,340,76,466,1250,311,68,2655,1584,2125
"g207",82,378,1506,457,521,112,1860,1132,127,3601,998,1026,499,4344,37,1052,267,595,827,197
"g208",353,849,591,253,675,510,1021,514,755,585,740,300,352,256,791,453,1096,964,518,279
"g209",4227,4935,5064,3882,3165,801,1595,2587,6181,1232,2481,2402,2467,2142,5923,2339,6801,1152,4518,4370
"g210",1472,1821,2704,1222,589,1049,765,81,1605,462,1518,624,2100,3847,1334,6731,1923,9003,1292,2110
"g211",534,628,930,736,579,986,1302,1336,1287,204,2404,443,364,272,294,1082,615,3098,2146,3245
"g212",160,425,371,422,239,298,66,474,449,438,900,26,64,155,569,183,332,282,244,333
"g213",731,2463,4011,1436,631,1069,506,951,860,731,1860,1590,957,2136,1550,1676,1994,2382,2924,771
"g214",221,644,782,424,321,357,146,506,120,40,693,731,487,562,345,785,852,1482,682,683
"g215",531,2439,2083,1854,4126,1141,5279,2538,4579,1744,1047,1899,1430,731,2898,4265,2588,3730,3154,2534
"g216",323,143,463,225,355,896,1045,272,661,243,233,101,268,578,336,309,94,34,196,51
"g217",820,1354,1543,1116,711,1317,481,814,162,716,1014,1610,270,1263,1789,743,680,2874,2148,1580
"g218",147,1001,1594,1215,234,256,676,851,422,132,456,262,317,591,2457,1406,514,1537,1161,768
"g219",504,146,230,509,124,278,242,748,86,122,829,106,360,2257,3521,1016,140,2660,1037,427
"g220",1041,279,642,82,133,108,667,107,492,142,921,734,1739,1236,1226,292,1620,2200,716,420
"g221",5006,4366,4151,3473,1392,1756,1704,12481,4197,2484,23844,5083,5020,8902,3996,5680,10382,4140,29650,2762
"g222",331,2173,166,315,584,527,82,879,99,254,413,165,430,181,3084,253,480,448,568,752
"g223",1291,439,494,362,438,205,539,214,1438,239,1755,570,2037,836,4083,1340,824,1416,354,1960
"g224",191,649,697,699,284,937,372,457,335,247,1920,778,428,470,1604,658,974,873,1638,3365
"g225",15,812,335,563,1016,312,387,248,788,90,561,216,248,165,319,189,92,3102,530,139
"g226",7013,6346,6355,6325,3591,4763,7678,3321,13652,5832,5259,1888,2889,3217,1617,749,5198,7164,2740,2260
"g227",798,3810,877,5501,793,275,58,2982,319,522,2000,3,1039,365,7690,597,563,5180,740,2863
"g228",202,3699,560,2699,428,1190,838,1936,194,282,3192,1128,2604,551,1768,1788,810,5300,2843,383
"g229",284,1162,893,1489,799,1009,448,903,407,618,832,347,753,979,2634,1021,647,1483,2316,1905
"g230",126,415,153,353,721,100,708,350,477,143,122,116,387,388,716,260,120,580,470,580
"g231",611,523,212,682,761,245,579,261,1550,1090,3581,68,938,479,356,246,2484,90,1644,270
"g232",314,829,1127,828,438,251,68,237,857,128,593,194,260,260,191,1009,200,612,296,368
"g233",1463,3122,2982,2783,757,1229,1318,1822,3774,2235,9015,4207,3491,3352,7826,3708,8730,8292,6190,4916
"g234",1865,4181,573,2395,711,2997,791,5372,2302,573,726,717,626,1261,3206,1391,906,698,4623,1550
"g235",1261,4699,1435,10488,3682,1848,2099,4196,3382,2796,7806,2334,3656,2800,1110,4097,3641,4453,2735,2353
"g236",2000,226,840,919,262,61,306,848,1541,378,1430,422,946,871,905,1262,817,520,2303,303
"g237",291,513,282,228,370,326,229,742,338,150,596,235,151,381,254,408,369,928,552,1323
"g238",297,575,95,207,1143,57,393,220,357,343,733,140,377,232,287,901,985,814,617,262
"g239",674,854,1610,1083,649,358,1318,366,733,549,2453,632,918,464,487,301,1410,1206,1037,758
"g240",931,425,2053,724,2085,233,351,241,310,132,3743,312,529,37,160,227,2448,160,188,88
"g241",127,1492,365,999,222,681,547,1350,265,93,1938,269,573,97,319,324,1828,850,842,174
"g242",179,681,695,254,351,414,261,965,175,162,299,356,161,349,1295,84,798,414,490,1148
"g243",56,200,84,639,424,69,479,87,173,176,116,89,1,238,396,98,194,520,32,251
"g244",1176,936,2610,1408,837,1726,1075,1012,1542,597,1419,238,1073,1386,3844,1399,981,1762,2354,2022
