"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g38",595,1501,429,918,366,2165,1687,1231,1035,2437,1430,953,1929,1640,2972,866,1418,966,2392,497,5950,617,2991,1312,2794,1854,2285,1622,2610,1204,1706,4985,367,2364,1018,3489,957,761,453,641
"g39",75440,96810,280547,103956,51646,42769,136451,101441,94461,76028,100545,49484,75448,132331,114051,101513,68457,96244,51632,193582,93147,86924,140989,57777,384062,209187,948301,72370,449160,229434,754180,88440,200172,648888,185974,239186,298240,118411,383246,155094
"g40",24931,176164,157326,345507,73341,117581,66565,229894,99246,100025,242924,235743,72336,90359,104451,241462,147868,146079,67950,88362,971225,125363,249002,203090,412404,27023,130757,444134,541806,135426,107276,194997,104545,530926,116367,170489,593613,75868,552758,297911
"g41",758,10764,3372,4357,20159,6183,8495,2425,3607,7055,12412,1313,7608,3333,6447,8395,7785,1851,5769,5486,8968,1050,1178,8912,13607,4001,5005,10764,7798,18255,24862,4108,2551,2480,2907,7990,1054,3298,12076,7372
"g42",55032,120236,40594,68636,36376,35663,49176,99674,76982,91189,52516,58019,108677,88849,81679,52960,53155,43029,44473,113395,97866,82001,193529,54083,207830,51593,196476,152340,70893,192057,80908,82321,58272,85025,138873,97535,60241,38843,141466,37782
"g43",42144,55887,77488,11780,8014,448,31195,76229,17903,21897,4113,2850,43433,22701,183382,46068,20955,23514,58627,121122,104508,15846,14605,27137,132628,20250,11835,217506,62270,87684,24162,15581,16830,41826,23507,8391,22843,2470,27068,22525
"g44",22122,10355,28835,45816,21003,39752,20463,37923,25498,30923,24886,9123,20508,21234,32341,13037,19149,17323,32259,54594,13203,5722,24258,12667,28682,17451,15726,55322,11291,10309,67036,17133,3806,56918,15868,62596,26556,7672,28806,24199
"g45",40587,692526,126526,201003,270021,192491,229306,300575,115329,167194,50408,65570,125467,109634,13994,41202,249798,228624,59700,42216,49398,707161,12221,224575,73695,20365,140423,181869,128865,20943,458580,171021,64575,9000,6146,19824,85929,332675,271040,55457
"g46",79591,117795,14225,10756,44108,37062,65456,73203,72302,17783,71749,55589,4409,1237,32733,94202,11968,6974,9119,210654,106899,33806,23912,55944,17580,2622,109788,41487,149215,14733,87256,47348,12445,61493,59098,32194,26774,53793,73892,53338
"g47",16552,22051,18868,23645,14793,13629,6969,25092,26035,34004,87632,3156,54803,36292,49081,21509,13282,35089,53780,46804,21020,20039,967,17685,30188,37882,38580,3078,22658,11648,78468,32355,27404,28038,25682,34414,64024,19611,36399,15350
"g48",52198,21736,40427,44373,30202,34106,31589,20626,42148,52879,101362,31912,71957,44349,54419,73444,63168,34333,24088,54120,87904,27639,195735,17876,88794,57206,33651,79203,144159,115924,120061,82876,103047,75342,40772,57380,65133,51975,123173,68066
"g49",1166,1255,939,1298,233,4382,125,834,310,120,426,401,21,1000,1327,210,60,1138,1598,1027,2080,296,100,60,1502,89,1049,1650,791,95,468,494,129,179,1918,488,367,24,5582,3
"g50",2846,2674,3670,3456,2488,9720,11308,6387,4565,4761,694,2848,2005,7772,1928,5407,3349,4616,2978,1477,3801,911,2248,7225,7150,961,3136,9674,3656,2889,14888,483,6109,1585,1150,4669,1490,717,6059,2904
"g51",2206,1275,3376,4629,2162,3364,15135,389,12107,3342,863,1174,3875,571,7832,2086,645,3028,6992,733,41776,10441,5431,3945,35152,24731,5237,11513,3290,9783,9980,8756,2914,16738,2917,2373,9076,293,5513,1474
"g52",426,602,808,1251,760,289,396,408,347,1865,833,362,915,557,1111,456,1091,176,777,1263,740,315,429,596,478,529,902,1344,525,651,1102,520,789,522,1222,601,560,622,1334,497
"g53",62775,49721,44919,47056,44402,50634,55751,63915,43109,44682,43589,27167,46053,44914,60895,45196,35757,54307,63408,49257,206835,39642,124528,66928,170006,50957,78947,125366,30755,120023,146530,104971,49279,163493,95416,48269,76778,100937,200426,68262
"g54",81263,47491,57153,38819,38691,77124,45516,61970,76155,21168,29095,35539,70654,50322,66053,34966,38563,59653,17053,63579,50025,19545,23805,52528,90899,36268,98046,142254,111996,44657,161542,41159,92255,60673,40731,69264,107556,33601,56012,76095
"g55",24303,29209,8034,11033,13619,3829,13294,7598,10944,11582,11304,12415,8969,9484,10438,5677,17554,14063,22722,24229,13844,10035,13340,3098,27898,22062,10794,65078,10537,19558,32980,13984,10534,38475,1169,20025,8380,12460,13775,7231
"g56",88100,161528,74313,233917,76052,140019,99839,117867,95613,138928,159261,37300,70035,73665,94206,54224,75996,202359,62959,140257,427160,161673,208320,149986,148059,74852,159378,153572,275679,305091,636828,143078,56746,207860,161223,205766,193956,129369,203926,320321
"g57",13763,31267,34822,32739,24853,33187,32030,55387,44761,34466,30159,18738,39778,27211,32177,26594,20274,24250,32267,41904,24153,16728,20203,28259,58118,24216,53763,83328,31904,34177,102822,18611,126123,56418,19105,34071,57272,23985,18728,22818
"g58",80025,0,6576,7412,52040,279633,181697,8192,5153,295773,385126,1380,35061,7236,1321,93741,43163,318700,28746,779702,50,53,14,11994,161868,3352,74127,7126,23976,13515,25513,56020,1265,19475,2682,8090,144553,869,606502,102
"g59",702,16331,42,2339,42,10766,10459,7308,2928,32,3071,510,35,6,1342,577,1049,3118,42,85,4692,5257,442,7,1,7,377,3854,1722,8,12269,579,6328,293,51,4208,9,6290,8278,33
"g60",9860,2018,1625,26008,700,29,19178,4569,12462,1778,20942,12860,24,7294,248,938,17567,4878,80,10897,39963,0,803,1430,6902,1801,23042,23790,2,36994,13864,2375,3313,1468,6750,20215,3444,4845,3501,35
"g61",31542,18071,47517,67256,19654,22429,48316,42064,71477,43479,4536,9130,86447,54007,37913,16635,3399,54390,70257,74718,110894,38926,300014,72758,1182430,43988,277650,127354,143926,64371,373810,197213,243174,98025,208210,221098,52032,11922,14098,24451
"g62",23910,50534,35763,7601,49352,23238,2017,45641,23929,21545,27194,3883,7653,3690,41494,51605,4468,14663,23397,697,85575,12441,26304,60780,12056,46021,46392,80357,32820,1748,1004,7197,35268,21567,42922,8542,2792,32597,152510,40967
"g63",166208,36750,174312,228082,104298,85466,13953,191610,110782,105173,130989,38077,55247,167090,194181,69419,203405,96195,66016,135426,54450,34014,88209,57684,28782,89565,60728,193942,254224,93746,119674,77396,18985,257488,41107,22335,93179,29403,478797,21845
"g64",9036,14412,1410,15258,2273,6298,13878,23683,12935,19463,16248,25536,50260,2437,38073,30631,8978,6269,14563,5347,41390,1062,15983,32971,14802,15100,46191,32650,1803,13014,29652,12918,35047,40102,2517,8662,7008,11851,108738,782
"g65",323,51,375,1435,131,1039,881,664,823,997,125,1086,95,837,79,1470,659,1551,818,1349,690,38,72,421,653,28,1823,28,996,87,546,2280,80,976,170,241,906,402,161,11
"g66",428,305,408,196,103,392,509,1473,915,52,1050,408,863,175,1007,329,396,488,1316,1593,473,246,879,274,420,32,65,410,147,1959,820,497,63,1884,14,1160,189,196,85,609
"g67",27915,4262,975,1031,5560,9334,8368,18788,1455,44389,73606,161,84240,3510,6691,1601,8109,5788,18225,12747,133179,3008,7108,36114,112846,77219,7913,12188,9,3189,245120,22272,3651,16059,3830,7127,13215,8844,15935,2358
"g68",16978,55759,10300,116349,36654,64396,245076,43125,35562,50239,36703,94317,94862,55807,5999,258133,70271,18201,7365,36309,126659,8570,33336,102627,33483,32297,12664,127257,4865,236940,36760,24624,74636,259660,103372,57440,3552,6297,74708,42341
"g69",21510,58129,53260,27497,37409,55759,22064,76557,91776,105076,79930,34607,43565,18702,52931,26643,17955,51877,23492,49652,55922,12660,49408,69094,25322,16256,22671,43033,29848,4539,42008,7501,14385,73265,26449,16937,5928,43859,34674,7378
"g70",3076,81058,15202,63746,5402,14700,12114,1667,718,2411,39718,99877,13217,13880,14737,53334,6007,81825,11200,23186,47697,589,4607,1335,1656,28486,5036,20682,8206,35074,165742,721,7747,16096,44650,31907,862,27223,2,33188
"g71",256233,345638,103249,106188,242764,295205,330237,185064,109144,197405,143339,104346,268235,245502,122799,164392,214925,264277,215842,319724,606295,272270,276305,215222,116553,93836,109856,372177,188970,205641,614184,249995,294330,234125,131213,238940,166471,251726,169932,246700
"g72",86510,38958,38195,64814,42108,38065,62356,72939,55326,35557,74745,49990,60716,70823,80416,70740,39707,46521,73384,60695,31776,23194,28128,38510,78573,18708,41220,61144,50730,52684,108774,59460,59688,74460,39815,28388,59344,29394,80943,29521
"g73",108646,88792,163584,111341,95223,82969,48541,109890,96938,45096,82549,95638,134582,97121,94701,109542,75637,54501,72273,127953,265540,106268,115934,76678,349040,124360,195328,325308,182436,317306,169896,173657,145195,146718,108459,125158,84522,80887,243054,104692
"g74",151085,113833,171159,160509,150182,198102,211165,137859,277730,117020,171837,96370,133187,128830,161530,154099,151852,166056,136493,245686,291761,128504,292080,312051,399416,117439,518979,526338,159479,234960,549084,302886,187278,514710,202141,179440,305724,262094,452660,91298
"g75",21118,19455,25786,24569,27725,19749,28366,23952,37943,33013,34667,26505,19961,25335,21811,24403,20255,28805,32389,43952,27356,17818,29975,15421,27825,19503,59910,45312,47176,22460,69312,26329,27550,34873,36943,30879,40400,27614,51294,25301
"g76",100535,99948,155220,117944,46897,126519,212203,136984,93430,58994,97237,59255,149260,101166,98389,68664,62022,69879,55544,144211,299044,63642,102469,55987,324832,97298,114116,194360,195290,124631,165066,45555,113310,287488,58079,345360,126984,79931,220038,46427
"g77",30960,31273,41705,36421,67008,74795,79353,165228,53697,60110,51378,75006,33558,105439,68132,68910,70788,87185,29478,215346,236576,87672,99703,63819,138728,93906,228960,241842,78771,62351,55730,59424,57557,177016,71950,102324,77060,67236,307948,69362
"g78",25483,1222,45434,22128,6262,13871,43337,1120,5609,4285,15058,21668,14503,6871,6538,11510,14581,19428,2578,39416,33810,7524,23244,27649,7055,34585,50430,87214,6030,15864,130758,33283,37021,29374,37242,18052,13643,7469,17220,12946
"g79",439,205,236,428,280,509,221,247,220,195,429,192,243,590,181,658,511,577,394,496,525,328,75,87,292,100,133,216,729,262,948,203,255,741,462,423,159,94,960,196
"g80",207,166,134,811,207,432,2,237,165,357,597,471,704,133,327,654,5,41,8,2060,5820,343,377,361,691,252,33,562,29,454,36,597,1222,434,3221,565,1277,110,320,32
"g81",1850,2062,3821,3562,2813,562,3716,1250,1992,1327,2971,1703,1720,2917,1344,2564,7011,1214,3517,1854,6771,1221,3741,2122,2638,1670,16198,7712,2800,1878,2110,2556,3308,7044,1516,2201,673,72,5336,1946
"g82",62654,35030,62771,42310,80956,75520,59846,55151,67216,56526,49058,34804,69324,59115,67586,28379,60513,63656,29023,71054,158673,15340,37559,31860,139120,44713,69374,97094,80006,45261,200688,57777,41753,312621,50812,56382,33014,74436,86920,48674
"g83",47655,72631,71558,57703,48302,23595,15092,51605,62645,19653,66738,9056,78309,57942,55201,35630,82378,66547,21237,85154,34550,48793,102420,29926,55896,33557,111554,324814,134258,39606,255152,15528,130299,87563,93010,94779,92110,75094,53176,34880
"g84",2586,268,4138,241,3026,2728,36,1206,1995,323,508,244,1231,4393,5752,76,3273,4825,1907,6397,1979,2080,3803,1002,8748,2316,8362,1180,9496,1496,18938,1817,307,20404,2160,621,1154,2024,674,1451
"g85",128796,114094,127697,121770,123812,101353,149423,101546,81401,63552,160999,77363,77283,130173,197539,159886,114445,102865,145752,74523,104239,226596,165584,97269,147496,175979,70677,174923,128202,174910,282296,108129,167325,497820,64660,166090,158216,197267,171898,85460
"g86",1202,351,5768,2748,704,865,3222,8190,1102,119,109,5471,289,207,231,201,2398,116,1792,142,5413,8173,4280,0,3728,2689,3951,1056,10020,11500,12494,7067,162,2410,653,1128,3782,7668,15149,1021
"g87",32522,42268,43468,43140,48977,34862,55032,46760,52328,28854,59813,47168,60712,96209,42893,27876,27116,25652,27723,60906,62513,21746,23850,21573,84604,16581,17430,54738,25256,45620,52860,26246,17870,48034,33148,14601,29235,24880,46310,17219
"g88",2938,2760,12288,2506,4079,6570,5083,6503,6551,3679,5311,7692,10461,5119,7280,9723,9032,9174,2397,12147,13901,4111,14394,4386,12698,4868,20242,15381,7385,15813,39674,8194,38806,22767,10569,3795,3828,6656,15648,6769
"g89",122451,267876,143795,115173,137552,210156,198967,187701,181645,42566,198229,130688,153843,92877,110014,121330,120434,170383,89165,278100,159965,118536,161041,79191,308972,50987,149254,216789,213877,129387,231658,90935,121981,415652,134491,64599,174713,37129,281566,77851
"g90",60128,48161,62680,35969,47404,82533,76071,44912,55036,81754,14626,51359,76460,53365,24638,58360,13112,3137,38109,33376,56900,20987,79962,42602,39318,51948,24836,110226,52685,109686,75906,7744,33956,107230,16535,30629,9313,49354,68994,86623
"g91",1055,787,2724,1969,1376,710,912,2837,803,811,1152,1069,1474,1349,1151,1399,789,832,1300,2038,1086,1089,1193,617,1614,1086,2208,3078,745,3372,3250,1041,967,1558,1250,2059,1118,516,2388,605
"g92",36950,32055,50959,44422,45920,19723,43355,27216,36098,31259,27186,32708,55374,24983,45648,45360,34572,49203,14988,35291,19465,28782,61029,14309,30895,19676,32145,50000,40376,17233,72300,34250,37425,102881,23357,65703,43094,23183,84962,22765
"g93",26883,36836,20655,30855,49893,24791,10699,21399,38919,22874,18889,21589,56910,36536,32994,30582,27035,15209,43300,17286,40776,42416,62022,48295,190216,54525,92781,74400,104820,86792,108838,57514,69827,63381,49279,106692,78186,39829,207529,22830
"g94",23531,20018,11554,72731,47067,14035,77095,48289,25122,29178,17343,31629,20429,113091,65367,29926,26689,51483,67165,62540,16939,27682,34106,6198,45303,8506,4501,19634,41273,62259,45444,31655,35953,10106,20762,28037,5515,31054,61409,34148
"g95",16891,14000,27713,34548,18971,24669,34488,8362,17581,26339,13495,10178,52243,27486,15593,17580,33740,9464,19231,22336,35408,15597,14383,6380,35753,12768,13958,12086,11753,25106,27154,24015,10126,26473,9831,7364,10273,11695,21580,11281
"g96",312585,655325,300046,385197,486243,845334,331203,644894,317538,235291,626118,150344,682981,250775,50986,325251,247190,287971,365629,377785,44350,196026,358127,368790,266652,364269,154844,523167,608289,367955,394234,308821,319652,945611,438611,277206,268680,156661,238149,54154
"g97",52212,9043,57965,22304,50648,70814,31798,54922,43944,19637,89168,29147,31204,33548,26709,42000,14793,37910,25237,29142,18423,21043,36217,14494,29420,41305,40074,15054,32142,69248,34336,45210,7479,61656,11554,21159,26589,10244,69351,16369
"g98",69583,69081,161937,23668,119528,45562,140241,98968,171565,51199,113817,49144,196638,49133,65142,67884,71047,66497,76058,79905,302050,28910,69869,69756,194055,106863,68138,117233,140030,190822,124624,37908,128305,182678,91132,201633,48904,108671,220586,45081
"g99",45729,69784,55349,90476,44255,195418,61089,39932,117917,68039,112737,44770,98960,31428,134920,80293,114791,61497,80137,79500,153685,41527,129889,59273,172466,47664,157394,149882,75911,61961,122634,90644,252096,178497,43386,12164,127958,40776,190150,56457
"g100",13873,16902,19124,14960,21449,18390,15597,48315,10158,6624,32066,12676,21500,13194,17771,11574,13366,2363,7191,49732,6377,1172,20903,1617,10960,11789,17264,18618,3466,10859,16890,16871,17744,18821,12508,4798,28442,2302,55942,11287
"g101",22901,6437,10493,13499,6337,10299,13039,28855,17517,15644,26007,11634,31448,13981,13194,22414,10204,21000,4698,23013,69983,12717,23468,24654,78799,32892,28190,40728,21015,22404,47588,26670,35267,42162,10226,19238,22282,23907,39910,6349
"g102",147248,124551,153304,150573,170196,170284,200663,86184,162449,117088,155357,84765,153226,241442,184783,145343,105295,132264,106016,136262,192412,47919,114852,73568,89910,89305,165252,218318,103377,136084,247642,76651,88503,318612,100300,161501,48936,67736,169007,93890
"g103",116533,156140,163500,86428,116569,63971,170481,158980,72506,115752,177373,91457,159312,94077,67507,154593,72459,124247,78598,106773,76818,61930,132061,87226,115550,151979,171428,292240,92996,106085,213942,112632,151928,292844,57539,204979,104686,167354,227474,60503
"g104",18955,8066,10449,17741,7329,16151,22967,18714,17655,12823,37307,11202,12916,27975,6839,9385,14173,10419,20956,22686,111560,21587,28889,43363,229328,36046,85515,39858,43046,24162,81412,28649,39027,117133,46101,15936,20954,15483,24695,22346
"g105",88274,53716,192972,68991,28474,390996,318464,102510,214180,61396,100956,335,26945,112957,26805,118305,55040,224063,92096,138035,244890,18041,173571,66079,46336,46206,448250,194760,179794,34581,175304,30926,107793,139446,143368,312771,260114,146006,2620,26390
"g106",35047,46406,51224,44754,44298,37619,34437,49679,23731,27432,29108,40421,38232,40503,38615,37379,29987,23463,30339,45333,72760,38664,56145,37904,154758,52261,125406,96183,108290,62034,130936,65786,41696,107088,50700,58705,62766,43849,86394,51606
"g107",192422,218532,170636,257959,180496,224621,238704,373960,341480,173139,170068,108169,252913,223730,261180,195171,134445,102253,140326,143150,198471,105300,232307,242669,581510,179948,842993,503528,397362,234128,692640,206181,153579,485066,268048,477044,335260,199505,484566,171552
"g108",135860,139393,185413,90509,167128,83448,165116,86329,143126,95165,63404,100849,120358,159028,88861,70197,137335,68863,42997,149136,136700,34646,281613,117508,362802,114222,357336,476382,157838,119959,333298,239026,160515,247505,54175,178469,265707,50650,245283,74020
"g109",458864,661509,624775,298106,179534,349444,528891,450463,626362,356436,463841,75922,421774,158342,330009,378084,135534,243543,269231,301047,861393,346669,210230,289795,972780,559836,367115,1304005,396930,414560,1217110,516093,825227,968650,209864,512077,187405,333296,334832,153348
"g110",22775,5873,7924,25628,2882,14461,1432,12545,22610,15493,950,2548,22928,1716,430,5004,11473,4376,11107,43996,22451,1861,6174,9956,3788,28651,320,42100,12603,5028,34334,7950,9803,10335,19320,6860,1793,5759,4852,12197
"g111",82696,94741,84219,233823,111811,205263,93622,99191,55452,100161,172898,102843,131884,74761,35446,144005,51546,88378,15905,55782,66669,101471,326690,56619,358068,250377,126084,63119,112570,98094,97816,22310,13621,144774,38407,60458,472216,40088,78959,105653
"g112",8635,21851,37189,28406,4339,29907,26555,424,8258,29282,11479,21591,19004,3473,11515,21254,7873,38152,18506,9458,65642,12,15881,845,23746,3210,22558,8828,3026,2888,15734,24923,4209,33952,23537,10733,2636,3437,12470,28866
"g113",154771,146891,166758,137476,157068,173813,166214,106157,180227,190762,164379,133507,154949,248011,112357,146920,120704,79776,147069,220829,126384,93207,90142,84232,113120,89088,77732,104852,106312,67688,288560,56361,98429,157521,88592,52369,60704,45599,161095,95756
"g114",8,444,742,2168,16617,1,112,65,433,0,39059,8,1581,1205,46,5,164,6756,3,0,0,88,0,2018,24661,172,80206,0,0,6860,38,5,450,170,3510,945,154,1723,1211,0
"g115",53348,37486,43178,48773,38363,49853,35952,37757,39606,44760,46118,38965,47895,55782,50295,95510,56916,30178,24279,81761,35153,11218,18294,33292,29541,30859,21440,67707,33242,23051,138142,18530,81714,148452,19434,23646,10800,27306,76730,12187
