"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g15",12258,297,17377,31301,2599,140,135,15058,11656,2429,9028,13864,3445,7439,13454,3605,12012,13929,4242,3470,10218,4491,9187,1861,15869,9527,27540,52642,17647,23010,20588,12171,14266,29370,1440,16763,5844,2040,14427,1481
"g16",44131,70665,135363,88695,78094,147571,129017,122960,93376,133002,66333,73436,79422,145144,134506,131889,138233,69500,58356,65856,237915,512624,370377,308906,508383,223504,300357,471921,282716,379874,806394,299522,300685,534422,289900,159561,411901,84059,701451,214651
"g17",57341,117562,116387,57015,192921,31180,64292,151014,72218,89780,63250,105966,76741,77704,70054,69845,53716,131811,40239,48149,252980,84770,56081,63703,62186,61832,96823,94511,64293,165830,184172,80388,93255,93762,70825,70502,146136,78300,112818,86088
"g18",5668,13896,26454,11444,5795,7104,27260,15659,44984,3756,18643,12052,21812,10532,11198,20330,11414,7545,37901,9660,40700,18483,9134,5989,10392,4663,7556,17852,12132,4162,95004,21313,25510,30399,10103,53382,7671,29505,53128,20615
"g19",105042,80086,227214,196832,187925,148718,139883,294835,188971,123188,149717,251969,170033,213959,125149,116740,144371,182965,233545,129121,89541,173852,100637,63655,94212,149365,103616,385284,208035,163217,401908,93293,331503,217517,188549,56277,199064,97673,443408,107587
"g20",54670,49088,82252,73265,173713,102121,70607,180362,63046,71492,103016,117343,139760,92355,140206,86732,93276,125769,78451,23371,366555,187828,276369,118302,266224,182712,218802,563580,282850,426138,455386,104920,149064,321774,93455,202712,332568,115900,255879,131155
"g21",3051,45965,39551,4647,10724,113481,57037,2295,34013,100147,111967,424571,73381,30140,4622,131542,557,115559,48902,590,416990,19665,23289,40998,68548,125102,8820,98686,2852,270330,217292,53443,661443,77035,12296,20867,1586,42778,105592,8704
"g22",205483,315778,407318,149602,139839,267624,145509,238531,154589,339598,183987,248867,438778,172379,126850,556408,201402,259543,217656,295208,813176,167988,140613,544386,206616,323935,295322,791254,284792,284458,105947,403963,358650,287376,287952,171034,774958,126512,430988,328043
"g23",19703,12156,30313,17727,32807,21941,30000,34083,24455,15399,25014,49209,28440,35027,25960,28151,39348,31571,23373,17795,132417,47901,86982,48648,40371,40187,202989,302607,42741,41209,113946,73368,264544,98112,50230,73169,144750,53154,41369,67695
"g24",1117,1311,2839,1782,2107,346,811,2471,912,169,1306,2127,979,2867,757,1540,419,857,1153,977,3447,2592,618,1599,2328,1582,2414,2890,1263,1941,1298,1716,1946,2070,968,849,2054,615,2246,493
"g25",150,246,480,526,233,166,254,302,509,130,359,500,347,552,526,70,131,150,459,421,743,95,311,352,656,160,810,582,148,498,1060,270,237,863,278,200,800,220,342,884
"g26",24001,22274,19255,36040,19705,18867,15214,51225,20884,18663,37933,28842,46065,35344,25746,25503,31348,34849,16845,28348,95925,55233,28176,18890,22076,36519,31256,67870,19663,40548,62934,33278,23391,38916,22491,28419,36140,23932,38878,30491
"g27",40795,51092,23974,55550,72060,77312,61269,68469,59831,55574,44818,74553,132039,36345,88929,68380,68779,43605,51037,31922,214940,57329,48877,44348,59543,56274,41946,138119,102930,48530,188808,175457,128887,134820,126874,39097,123104,30378,403448,57113
"g28",26943,35282,60015,50076,46198,55545,17309,35808,10368,58855,33727,69198,7512,48023,22301,36095,64998,45944,34125,12896,62133,21857,29414,22632,35106,42259,53072,107134,67538,64314,110706,85340,41143,22867,29130,32826,59870,21291,108630,40605
"g29",1369,4259,9588,6426,1159,3175,7177,5388,493,9930,1894,6696,12255,14905,31,3928,7004,8084,2016,2623,7386,1979,4898,5847,4870,1197,1325,19911,10779,1781,522,18174,12114,5962,11062,593,3398,11548,3422,3569
"g30",59135,105089,159711,36715,135467,90565,60626,70385,109608,66902,116333,116774,126888,136660,93322,85129,77918,119740,99848,67245,227158,101897,139541,63274,99875,109883,274124,440376,97522,223953,366898,107016,94508,140959,61726,54279,82562,60284,119643,96404
"g31",7578,4388,6885,8781,17331,6688,6252,1617,2623,5953,8415,15391,25917,4194,9723,12581,6515,8685,6207,8249,100020,6489,10171,3351,42123,6839,39471,24445,2088,28098,12572,8635,3652,7355,7276,2634,31840,5112,30254,6175
"g32",67455,143862,116359,151373,20708,194622,78835,351274,61246,146773,119406,318997,215161,30403,94854,3422,124934,189323,152113,48725,54548,48063,26106,64757,219129,13316,98709,131416,123786,149997,157510,173685,49812,72268,169517,20076,537501,16752,201432,12368
"g33",75187,151155,149736,60185,182907,82866,77274,152560,93433,23317,31252,198426,77925,48773,263352,192985,152941,36925,30424,156903,277263,217706,110756,174976,242066,62813,296748,78681,36328,96392,248752,55053,49328,63818,74818,297059,104240,30915,142488,10194
"g34",12930,22229,13945,5737,29315,5757,24609,29743,4881,29930,14155,3877,49509,23324,6436,1677,15750,20384,8102,7343,261300,32935,28898,18301,44680,46028,105639,166560,149498,624,10694,18959,17475,13741,25571,715,41379,1622,113042,37083
"g35",737,700,514,2106,2557,2618,1782,1580,1539,957,1351,3207,3021,1189,1572,1428,1674,1173,1581,1152,3120,1984,3323,2412,2992,5471,1502,3470,630,2024,3172,2517,326,1052,1431,5108,3833,523,733,2231
"g36",25056,4858,88200,13,235328,130924,991,85854,62574,96955,3021,18369,184416,129131,787,483606,38888,37187,44,3534,379616,109003,88125,3362,2048,22276,287309,82010,51,80646,41188,2037,4536,12920,1308,5052,109450,128796,478454,557
"g37",178,35023,7239,3837,1090,4744,16,2513,834,3929,8915,0,371,1400,3,40,3343,26483,8086,4114,13078,707,218,2094,2564,37066,10335,61200,3828,336,10268,57240,179,53,16684,36014,418,1882,7943,21
"g38",419,918,2004,757,1387,656,1300,1079,2140,188,782,616,2483,967,948,1608,839,1829,1593,1328,3003,2730,3089,2180,3764,2452,3449,1724,3348,21651,12722,2474,2701,2132,546,1129,12459,718,1820,720
"g39",72971,109876,210066,77807,62687,78560,109217,225401,98175,118187,114434,111818,132086,90504,134658,80168,115326,111368,44840,33316,309861,121965,128176,75105,460546,211253,413410,81162,311506,174634,200584,70218,73835,179638,142369,103394,330408,56882,133414,86492
"g40",160505,67314,142625,174046,257865,92230,110547,195796,105079,151449,104680,215934,63770,211230,134281,232136,179238,326660,188692,113651,699738,117971,247290,208050,920108,571336,219476,1194626,765939,504350,517358,442500,232193,530262,240614,176044,1409106,111272,156421,395087
"g41",4320,14841,4196,813,8020,8828,1485,5718,16,517,1263,2612,26226,3657,12150,17162,2900,7316,5732,16479,3280,6721,28017,923,968,2345,14004,22758,1117,7257,25380,6127,2779,48981,19858,14593,6700,3163,16373,4361
"g42",64077,36858,106981,70020,23371,49816,111256,97076,57848,30379,36077,81507,76894,36379,63568,54296,77606,14419,33920,41045,192915,144721,93125,19353,178908,151965,197847,193437,83563,73662,108230,97525,121057,62559,91746,20885,64444,35741,100838,87105
"g43",3926,45241,8185,19922,44066,10510,31218,76805,32647,36783,18794,36248,10027,13414,11606,64014,30619,24360,32836,56765,20373,52426,68107,27963,111480,35264,44283,114063,8088,103779,75460,12344,42673,40590,42432,12455,28024,20089,57088,18430
"g44",23269,16780,14011,29390,39354,39623,13197,23119,34721,21406,26863,31897,13713,26876,42280,42410,20845,46956,18650,30417,49343,48895,25290,21493,36548,21041,26541,30922,29321,27247,71170,31421,35803,34607,16073,74867,87330,17933,57006,48145
"g45",115372,133394,413833,62456,96349,50664,43766,40935,43902,15540,166921,607658,31317,237649,167665,270880,21195,10182,12056,21496,300876,354159,322256,86118,1348228,3055638,167795,548697,247283,7029,815154,108775,118697,191037,361874,18072,456379,475938,763342,74833
"g46",43723,2812,53154,44165,2186,2811,29230,42258,23927,60194,67012,53438,79772,73474,85629,198431,81112,2391,27736,47690,241965,22624,54683,181436,95660,25578,256923,44979,266483,178659,105880,23915,106634,36183,179713,50899,24282,47808,10208,31193
"g47",17802,18995,8207,33055,28049,14514,4589,6586,18720,4998,7113,14413,21903,25412,18008,33216,43903,15633,13141,11558,14751,7077,19773,40188,43888,2517,25976,30784,27726,25709,90920,36555,11030,15106,12364,6719,58132,2798,44289,29807
"g48",38041,28542,32426,46297,58112,38658,32649,23319,29929,20604,42130,71264,57330,34992,35560,31950,26683,53876,27123,50748,43472,30041,199644,26505,40192,40299,18687,112764,64515,47730,75838,45180,63837,83282,35909,64019,66882,49132,41900,56532
"g49",392,288,944,328,495,418,141,45,1296,1095,471,1248,19,22,2254,187,286,645,2050,1846,530,150,2265,1520,898,170,3707,880,5399,5016,5418,1250,27,437,275,677,1697,32,3164,3722
"g50",1965,873,1430,4054,1439,1343,1055,2082,2767,1942,1558,5062,770,1866,1251,3990,2677,2338,2322,951,6240,3358,4816,2438,7122,5370,7570,5858,5740,7049,14784,4127,2186,2852,908,1239,8406,1501,1536,5492
"g51",8362,5387,12548,4718,409,4103,816,971,12928,2229,15494,11070,735,335,2851,1164,9640,13466,17797,2225,2196,4887,255,2365,3384,122,4616,29463,10206,3515,13166,2761,21126,7823,6276,3513,816,377,1568,1618
"g52",297,296,119,1058,1307,304,583,335,400,331,443,815,879,523,1165,232,334,524,572,90,351,1132,734,363,494,549,414,1113,312,648,1106,684,258,521,948,219,235,250,528,205
"g53",35944,28441,53111,65895,55794,23836,53541,48259,27418,30473,51925,38498,61279,41342,31616,54942,56294,44464,45706,44462,205458,44538,74101,38546,87100,27717,88983,79131,26622,79461,234068,83610,46475,150789,98642,31825,104545,59553,169322,35917
"g54",29732,27217,29005,30673,56227,54736,44714,30890,39444,36627,30189,76024,51184,31354,25925,60334,42165,27240,84296,57381,68405,31320,18880,25956,52643,30647,125162,94600,52706,93332,147050,65936,55846,30047,49606,36790,72822,21051,60044,31615
"g55",10504,6583,31451,6631,10077,26677,14129,17579,9733,8909,26650,14724,8173,16435,6454,12186,9892,9410,13866,11432,43410,11131,40741,7268,22066,8240,19392,7853,9859,46006,16172,14539,30740,20921,14828,10708,34380,4212,5498,19080
"g56",72140,85495,146359,77334,172361,112402,83397,100626,68240,37002,82593,93190,89855,53850,103331,153181,63438,84186,68789,61382,193880,171642,151488,50174,94716,73250,76950,330870,188427,322035,204126,86682,45729,188540,79508,80927,224907,103102,68520,78537
"g57",33043,32999,38876,32988,48210,19174,35429,30061,37493,17717,27111,52012,43990,28989,32880,50900,19180,40860,23187,21887,37184,34622,47092,31867,40527,37482,135519,148512,53417,30287,64042,48109,120078,68284,17884,42306,71600,35569,16345,25391
"g58",44915,83660,52962,49296,13852,17570,4716,117,14601,15901,9894,2472,0,40147,13708,73654,48809,151917,149,58759,142184,160,3561,75166,948,64682,42141,184578,80682,46022,252444,1243,6173,258707,84089,305604,12044,34391,11532,681
"g59",30,22,3025,4657,2164,30,261,515,61,13,89,6778,722,4925,12,297,4160,12570,8678,16751,21914,25,140,3,1554,1281,0,2418,232,1123,114,550,65,176,1,579,182,3252,4,3
"g60",1086,569,879,6303,13435,139,8,2981,2863,1303,13412,2198,24471,16947,3090,970,136,1649,7752,900,33528,3,12,646,5813,831,833,26823,1238,14488,53564,3022,10007,20,5033,151,3523,5161,1289,2076
"g61",9408,4181,108075,42173,39781,13834,21855,134717,34417,51167,20184,66750,140275,52314,29919,70351,18161,36338,41780,22310,204072,40121,66738,38321,115360,67083,10460,314922,17504,97470,12412,71529,91022,34010,39455,196014,11339,16292,143258,48930
"g62",10013,16777,11958,18386,8829,27365,35554,49778,32436,52966,23973,83283,5658,586,7419,67815,1926,8662,69799,1979,9594,40168,10203,17831,36742,18045,4782,33200,79124,1235,45468,110613,19295,17248,13844,32322,4299,37686,11714,9859
"g63",84957,38715,92639,128426,237542,81055,16337,58567,68374,49512,80316,76385,143111,150691,99820,179421,82963,119883,151376,81476,1068074,57815,78713,113170,284722,278607,651038,581406,311396,91239,136962,637679,184205,612853,141719,456005,304122,252509,325143,272608
"g64",7824,34030,41860,8888,13510,21640,1443,14091,8513,21916,8978,14113,32610,25709,768,23,15098,9893,2759,24666,58535,4452,22110,5408,11165,112438,37223,167790,294519,14409,11522,88973,10063,2026,54618,17411,11037,21776,55382,5072
"g65",36,957,121,118,1323,312,582,487,383,740,84,352,950,1664,2034,502,336,393,38,96,2168,1119,2543,317,270,315,669,500,4116,1134,682,2351,710,1024,22,59,33,569,311,3383
"g66",772,1315,1979,654,352,152,1487,1675,2084,38,147,158,1809,292,596,163,95,1084,339,129,11793,3135,750,1083,482,2149,881,2118,495,6831,2524,558,695,816,30,807,189,585,75,1373
"g67",7155,34026,2741,28576,1840,609,19133,2371,5874,156,9587,252,33551,1266,1890,8553,1440,6790,765,183,19242,8255,11486,16631,73094,4739,17081,11214,112,15474,119448,5646,6741,12347,43218,29729,7260,26615,12994,48548
"g68",24297,30594,5873,35152,59181,33980,111241,78978,10269,1528,53090,113156,45435,24435,72774,178435,14749,49934,35976,38213,11693,187108,119224,118428,12685,200461,223926,83489,197993,193176,22264,114692,53634,94513,147217,7695,138532,53300,176502,14122
"g69",5951,38014,23034,23464,37390,24361,26349,44394,57577,46142,12768,120136,57736,29348,27888,6431,18639,53818,16937,16766,60930,45211,62145,46522,41864,18652,22533,131398,13804,30308,35130,8533,7795,40568,44148,27247,72987,33424,41534,32917
"g70",17168,24042,19963,11935,32798,72564,13225,49126,10359,4721,6285,1116,188,34864,31478,5031,8049,14443,8925,2227,17340,19803,37635,118,17698,40134,7468,252210,31047,35648,90072,54109,18752,52854,3801,28036,15770,37060,40012,35946
"g71",253957,201605,231304,159899,94912,126277,162755,196978,68958,102700,142352,141309,115872,42588,99453,225941,160946,167521,99160,87149,351433,329962,245459,211853,116231,240626,313456,425034,156628,223949,435254,296796,231532,252485,289125,188834,231243,236281,327223,179462
"g72",38481,49564,66503,25267,51218,43978,53082,79285,41988,35098,53752,40670,52197,63513,33929,60273,28699,39216,39229,43320,127946,61477,38411,53187,131310,86261,104253,259074,101363,162446,117740,99806,116122,108114,86851,56028,145622,67924,101946,26456
"g73",78518,64091,49170,50889,95385,71118,115159,169360,76256,97020,117665,44403,92987,123429,78888,93320,133838,159793,112560,62726,178225,78478,134143,125757,125714,105663,206016,229770,86432,168268,246988,131486,93425,117345,123440,116646,93112,29604,150618,105940
"g74",162258,84583,155715,114692,109110,95572,146433,288732,88404,73421,104114,136029,173884,111730,145235,138935,131410,189991,144650,72797,265893,157265,187788,150027,353505,261493,1031208,790155,120590,421533,825288,222327,158204,322680,233331,210221,295852,96110,262002,124509
"g75",17680,18312,33248,17034,21415,26556,26118,43434,17000,30938,28223,34368,41038,28906,27954,38057,29470,35233,23885,20097,80270,44969,41179,34465,87017,74482,67192,117086,82696,59868,82998,61473,66550,37987,78146,95671,110204,66494,102525,47892
"g76",78244,44180,68739,130386,76698,54288,145513,97269,77637,32218,80897,101315,80854,68479,119514,100750,88377,66002,93115,98425,687768,137456,138186,66728,444676,408719,161398,255856,146452,262925,266882,131410,179955,249565,103919,210951,213296,93049,327891,82577
"g77",35784,52087,79584,34546,84984,146231,40074,100594,108564,7387,104421,77966,54629,39198,31565,46064,85371,105341,43162,42661,178208,138586,58219,115003,112776,123210,390980,259563,90846,239600,159860,177971,81864,207522,91791,202191,126762,82745,279388,61196
"g78",4733,27718,45657,24524,13900,13503,15066,7528,6469,2368,11515,3092,6409,14784,23095,16316,15296,15404,1952,20566,9591,16844,22090,13523,31202,1708,11176,20068,35831,11702,12942,7862,5186,7607,13712,18756,4110,4613,5408,10043
"g79",301,356,365,371,287,136,620,319,302,91,325,621,338,386,271,145,532,339,589,334,480,177,276,313,162,56,487,452,614,232,342,353,578,624,379,128,336,108,1108,77
"g80",94,100,71,102,1193,1261,120,115,149,165,59,510,276,3030,122,609,2,6,13,38,1521,80,322,1024,427,1574,20,1124,490,326,210,484,332,184,112,237,81,723,1079,522
"g81",1609,3372,951,3061,5029,1070,1456,9895,5318,2091,220,4752,2801,2420,282,2761,1098,4151,6106,2995,8376,3370,1836,3948,1068,5365,21375,5402,3510,3782,7866,10123,3836,6390,3463,1379,1898,4459,4835,1358
"g82",33957,34175,49162,58409,41690,40852,50634,61742,40387,33662,71511,44107,79380,68983,36664,29731,41768,32472,41619,50879,111543,45614,55327,31340,98492,32494,96110,90162,50960,34511,69844,76891,32813,167523,49311,50277,86466,46282,52780,38476
"g83",22627,48846,125563,45530,36801,30507,43019,85595,51032,20363,32659,73455,99545,126824,60371,52151,41077,81079,39089,31330,444588,109730,38198,77175,292286,66714,125630,228792,86616,64571,549096,82420,164885,53985,82952,86176,266532,95594,153422,166600
"g84",3331,1128,3950,2342,793,3219,6880,2135,200,6457,560,730,372,5001,1334,1587,3110,3703,30,665,17816,3891,3351,917,210,3460,8898,34045,400,644,1262,1776,1544,505,2609,5739,1222,2307,12590,1173
"g85",133918,97792,107780,85427,110281,127092,94462,203961,63301,147596,187489,122747,122792,38044,99043,120046,75298,67772,122059,123828,198361,66531,155444,68059,193082,130597,222143,331605,99416,123202,203058,134968,105298,154036,98703,110361,393000,125478,278266,176232
"g86",544,445,6635,746,7386,2969,466,542,15267,381,5724,5504,2749,1935,298,11748,549,7686,5,242,2560,5982,709,3030,2983,9120,13946,308,1506,21644,79090,13,8,19126,2986,58,2444,95,1926,500
"g87",21606,20046,52858,42220,64151,25349,46176,36452,28054,23179,29160,49871,70197,48426,33868,33204,53398,42418,44229,23765,131018,28437,133857,41363,74402,34119,64651,80109,67874,53720,120296,71807,31839,34605,60963,30329,54553,53282,201012,31744
"g88",8748,5287,16111,10584,8892,3696,9890,5525,5737,7227,8123,10033,8770,7771,5693,12673,4606,4310,2435,1927,29612,6173,6311,4796,27076,7125,16676,19083,4530,14396,26060,3370,9809,24417,11184,6060,8333,3963,30342,1469
"g89",83964,133628,92928,78120,84700,60624,81587,149068,167024,88218,116778,247946,72709,101226,89247,142764,176727,83419,62321,101430,326562,178698,116726,85675,354452,75677,164432,137160,58652,77766,275184,189393,84501,71891,72717,37208,41045,57828,208130,162445
"g90",58578,8240,73496,97283,98892,24864,50321,54427,16789,42436,55778,39422,63008,22355,76890,8270,82642,21162,35940,14464,357832,128374,552770,54392,150003,65341,203510,403379,161441,188700,480142,120272,50091,435414,146889,123189,44731,80140,18384,6352
"g91",1369,1716,1556,1305,588,920,2020,1567,1746,1048,1735,1573,1704,2048,901,1399,761,1529,1643,938,1698,1961,3211,1781,3215,2931,5733,4570,1910,5883,3702,3680,1310,4440,2026,860,4750,1534,3128,992
"g92",21214,27481,81183,14278,53215,33354,45403,60461,31027,21259,58527,40277,68772,23180,20211,39883,22667,38663,22071,31471,33171,41336,23868,36289,40886,59469,19800,68152,51587,28499,93722,58999,25037,53904,53861,60358,102656,7220,75408,32390
"g93",23448,13459,29963,19598,53391,20991,22882,51225,21341,22847,27032,70845,43364,31304,48029,30024,21384,20184,29043,21493,227642,60363,37513,44567,118522,86020,170304,213850,76274,100518,274494,57412,32042,75152,177277,33342,103550,28973,103929,32805
"g94",53642,15099,54085,28825,39361,72895,21150,57670,12269,22971,23650,29265,38401,20897,105119,30502,14329,15387,37398,53594,87174,41157,44007,28596,52415,70300,41237,251924,45042,15795,61586,69021,70107,120980,60233,71499,52678,28945,40329,55320
"g95",14791,9628,11760,9834,33390,18234,23218,20400,27238,12082,15872,22211,26834,15572,22846,32101,19963,35072,29517,18200,50465,36150,30480,29160,47538,19860,70884,49492,12645,22430,76934,28351,23093,10773,24531,15779,39489,6479,14105,19224
"g96",133404,679517,453657,377086,679499,479686,380750,390650,392179,207832,201790,527947,134596,179670,458494,162430,226415,378599,135907,11226,264505,142692,415690,269633,730715,139455,809770,2184270,1181442,425040,334012,323005,178200,610005,202857,331674,719725,256255,324305,149696
"g97",24240,37799,47579,45253,37556,62771,53395,40516,41871,21074,31937,27372,28120,6160,49826,64761,35601,70010,22294,18837,41891,44897,194865,33469,37812,53540,73805,131006,42060,41773,105486,43005,32418,65724,38015,58366,157194,23578,201327,57013
"g98",64621,73914,111117,93144,82780,63519,134912,136340,41112,47493,71623,61207,87987,66008,46722,131194,42760,57991,70665,79372,305820,182756,119189,76487,175825,95751,226397,80967,105917,304712,144490,93948,225323,268662,218842,117672,254480,85603,339104,76283
"g99",171643,94047,142628,66579,48336,120731,73586,126067,179661,34451,23249,46187,58732,132360,77301,89880,89176,206259,53180,43889,103444,93430,102097,41619,179926,35146,62652,153534,48879,88983,136196,79345,102256,135749,96900,32816,139404,27102,258500,45698
"g100",3303,15254,11049,33432,9284,8845,21272,28477,20631,18673,11714,30096,8370,33661,15052,7620,13998,23983,18663,1409,14004,23395,23220,25507,15134,9502,48352,27063,10375,1439,73466,35634,24261,28724,17636,15566,6350,8347,45542,9895
"g101",12455,10687,11425,8028,13835,17265,8234,37406,7119,4532,3520,15395,11444,6638,15567,8365,14885,10057,19100,6315,62059,11579,13896,6010,28774,18516,40028,15975,11282,9259,15910,20745,11283,6510,18971,9831,35518,16151,32090,6317
"g102",93801,133971,96954,95317,156983,116312,144312,208294,75527,90781,113616,129653,171777,107035,168443,141999,120809,166883,147523,94658,263058,103372,63521,78039,139797,110506,306204,287515,55766,156372,235132,133663,150361,148368,107782,116347,130775,87877,104023,74357
"g103",189432,82676,112460,133101,113749,110326,99426,186704,81839,109853,99188,102455,143609,80865,71911,82861,128344,106384,98877,80617,171045,118966,157632,71584,146710,134794,170331,467257,101169,154857,231362,266802,207236,198965,321523,195236,83954,59414,152542,44547
"g104",8545,19582,9913,10110,19463,20507,7505,5604,10003,17393,28370,43411,25453,24015,10543,20711,7122,14377,22222,12114,26286,7887,9252,6612,22610,21636,59023,39404,7936,18513,44048,9933,13908,3678,10372,11084,21564,3527,11026,11743
"g105",133264,69209,198664,47591,29234,163067,533831,125839,135222,36272,96076,341260,369932,67145,88032,125523,143348,41251,16005,9221,285432,260905,417626,10691,804480,151766,361888,1189638,37128,295755,177296,163348,279529,3391080,361090,132092,310673,242969,557890,88164
"g106",27929,15744,43082,26829,43264,29368,25178,72047,34523,19992,65765,36386,53592,37521,31467,50709,28509,28599,18990,28264,53701,66172,46028,43163,92936,43670,134157,121643,95734,57704,110304,42711,38532,102963,68771,72863,116002,58128,159722,75591
"g107",160335,168848,146575,242369,225333,125399,160324,193471,233967,126731,162793,184332,166211,151267,205315,176113,138363,222638,111571,111682,451673,170147,368732,184370,455914,346944,1856792,1028420,380170,319270,386728,555190,141841,375646,200705,242885,845220,120462,485914,196555
"g108",147927,92909,40461,73484,121580,77516,87802,95707,42855,88592,58556,145307,109003,127348,82815,147951,102823,75097,56590,79687,145374,122456,257187,103473,129248,261912,275650,395709,103780,208628,497224,156298,100391,190868,86052,230958,435786,47371,186435,54336
"g109",176857,194080,377653,806477,616152,323017,391796,463337,100455,166039,377539,434839,587967,298270,755419,386821,140516,388104,429821,149872,381541,849158,592240,134508,629772,327410,590949,1412493,946706,587276,1174458,567546,705620,994092,574647,153830,348453,423930,528834,293789
"g110",6973,3857,394,7366,14065,1086,8615,12344,5728,2798,5846,7112,9636,21991,1332,18653,14260,9611,1774,4728,11846,14934,24878,42650,4826,12399,44018,9903,4179,13796,8938,18653,9072,15486,34704,13429,9911,12026,25485,12749
"g111",11057,80749,168419,83976,110953,47647,336440,214323,102217,80935,46025,44043,89753,3056,221987,122017,167391,71748,176229,8448,25643,86389,235798,5612,73626,52310,37538,240924,95530,233004,142798,98842,78311,143013,6323,166269,13228,70238,171905,57243
"g112",5104,9953,2569,9523,10274,48290,4150,1821,4076,29600,3500,7866,14710,48249,19663,5075,13394,5151,12331,16598,28890,36908,18167,7114,2280,46783,64222,88963,5254,111412,15086,3275,1000,82834,9591,13992,26782,18057,37098,10875
"g113",104117,87831,148129,111265,224464,163834,137438,195506,160013,60990,160100,151931,139495,115656,169132,133586,104647,105426,208220,129158,578556,245162,162427,303328,436578,136051,269141,487136,295169,242216,742934,224019,272209,320833,340604,205291,248140,212479,328878,303585
"g114",0,0,7219,5,551,0,132,1,62,25,2196,2310,392,29927,0,44282,240,1609,6879,376,152037,24910,0,5661,75264,51319,1012,67648,550,2492,20976,5,0,0,0,12191,142,0,483,1717
"g115",31242,47265,20499,33729,50865,21219,77153,45736,39495,14663,17765,43716,91795,23484,42796,45064,55808,29278,30027,42519,35398,37564,98605,31811,64904,54331,89588,63261,11355,26369,65694,34948,101629,44022,25904,33890,36159,30738,51220,24260
