"","sample39","sample8","sample2","sample34","sample59","sample67","sample71","sample44","sample61","sample15","sample106","sample50","sample89","sample1","sample17","sample110","sample41","sample73","sample10","sample82","sample149","sample118","sample112","sample144","sample169","sample177","sample181","sample154","sample171","sample125","sample216","sample160","sample199","sample111","sample127","sample220","sample151","sample183","sample120","sample192"
"CYBB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,6,1,2,4,2,1,2,2,4,1,2,4,2,2,2,2,3,4
"SHC4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,3,2,2,2,3,5,2,4,2,3,2,2,2,1,1,3,2
"RRP36",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,6,2,1,0,2,2,3,3,2,4,2,2,3,4,2,2,2,2,6
"AC010754.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,2,2,2,5,2,2,5,3,2,1,3,2,2,2,5,3
"CHUK",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,2,2,2,3,2,2,4,2,2,2,2,2,1,1,4,3
"CHRNA5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,2,3,2,2,2,3,3,2,4,2,2,2,2,2,1,1,3,2
"STK11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,1,2,2,2,4,2,2,4,2,2,2,4,2,1,2,2,2
"MASTL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,2,2,2,3,3,2,4,2,2,4,2,2,2,1,4,3
"AP003068.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,1,2,2,3,4,2,4,2,2,3,2,2,2,2,3,4
"ATP5MC3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,2,2,2,2,2,3,2,2,4,2,1,3,2,2,2,2,3,3
"IL5RA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,6,2,2,2,1,2,3,4,2,4,3,2,6,3,2,2,2,3,4
"CASC11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,2,3,2,2,3,6,6,2,3,2,6,6,4,2,1,6,6,5
"AC010332.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,3,2,2,2,4,4,2,4,2,2,5,4,2,2,2,4,4
"DENR",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,2,2,3,4,5,2,2,4,2,3,4,2,1,1,4,4
"CYP4F12",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,4,2,2,2,4,3,2,4,2,2,6,4,2,1,2,2,3
"AACS",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,4,5,2,4,2,2,3,4,2,1,1,3,5
"ZNF431",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,4,2,2,1,4,3,2,4,2,2,4,4,2,1,2,2,2
"REELD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,4,2,2,2,3,4,2,4,2,2,5,2,2,2,3,4,3
"AL139424.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,2,3,2,2,2,2,2,2,4,2,2,2,2,2,1,1,3,2
"TMSB4XP4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,2,2,2,2,3,2,2,4,2,2,3,4,2,1,1,4,2
"ABCA9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,2,3,2,2,2,5,6,2,6,2,3,6,2,2,3,2,6,4
"SLC40A1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,0,2,2,1,2,3,2,2,5,2,2,3,2,2,2,2,3,3
"AC020558.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,1,1,2,1,2,2,2,1,1,3,2,4,2,2,2,5
"DCTN3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,2,2,4,2,2,2,4,2,3,1,2,4
"JUP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,3,3,2,2,2,6,2,1,6,2,3,3,2,2,3,2,6,5
"GRHL2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,2,3,2,2,3,5,6,2,4,2,6,5,4,2,2,3,6,5
"AC026412.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,2,5,1,2,2,3,4,2,4,2,2,6,4,2,3,2,6,2
"DUSP26",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,2,3,1,2,1,3,3,2,3,2,1,1,4,2,1,2,2,1
"METTL6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,2,2,2,1,2,3,4,2,4,2,2,6,3,2,0,2,3,4
"NRG2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,3,3,2,2,2,3,3,2,4,2,3,2,4,2,1,6,5,2
"NCKAP5L",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,3,2,2,2,3,4,2,4,2,2,3,5,3,1,2,4,4
"TNFRSF10A-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,2,2,1,2,2,3,4,2,3,2,1,1,4,2,1,2,2,1
"CIPC",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,4,1,2,2,3,2,2,4,2,2,3,4,2,1,2,4,6
"RPS11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,3,2,2,2,4,4,2,4,2,2,2,4,2,2,2,4,4
"TAB1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,1,2,3,3,2,4,2,2,3,2,2,2,1,2,2
"BABAM1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,4,2,2,2,4,3,2,4,2,2,6,4,2,1,2,2,2
"METTL16",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,1,1,2,2,1,2,2,1,1,2,2,2,1,2,2,4
"CDRT15P6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,2,2,4,2,2,0,4,1,4,1,3,4
"CCNP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,3,2,4,2,4,3,2,4,2,2,2,4,2,2,2,4,4
"AC005082.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,2,4,2,2,2,4,4,2,4,2,2,5,4,2,2,2,5,4
"ACSL4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,1,2,2,2,2,1,3,2,4,2,2,3,2,2,1,2,3,4
"ACD",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,5,1,2,2,3,3,2,4,1,1,3,2,2,1,3,2,2
"FAXDC2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,1,2,2,2,4,3,2,4,2,2,2,4,2,1,2,6,2
"JPH2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,5,2,2,2,0,2,4,2,2,4,2,2,6,4,2,2,3,6,4
"LINC02814",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,2,5,1,2,2,6,6,2,6,3,2,4,6,3,3,4,6,5
"DRC1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,2,2,4,2,2,6,2,1,2,2,4,4
"ATP8B3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,1,4,2,2,4,2,2,2,4,2,1,2,2,1
"CLTRN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,6,1,2,1,2,2,2,2,4,2,2,4,2,2,2,2,3,4
"PDK3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,6,1,2,2,2,2,0,2,4,3,2,4,2,2,2,1,3,5
"FUT3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,4,2,2,2,4,2,2,4,2,2,2,4,2,1,2,2,2
"XIST",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,2,2,2,2,3,2,4,2,2,5,2,2,2,2,3,6
"ADCY1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,2,3,2,2,2,4,4,2,4,2,2,4,4,2,2,2,5,4
"ERAP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,2,3,2,2,2,3,3,2,4,2,2,2,4,2,1,2,6,2
"QPCTL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,3,2,2,2,4,3,2,4,3,2,2,4,2,2,2,4,5
"AL138762.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,3,2,2,3,2,2,4,2,2,1,2,2,1,0,4,3
"RN7SL192P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,5,2,2,2,4,3,2,4,2,2,2,4,2,1,2,2,4
"CDR2L",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,2,3,2,2,2,2,5,2,6,2,3,6,0,2,3,2,6,4
"SOX11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,3,2,2,3,3,2,4,2,2,6,2,2,4,2,4,3
"GPC3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,1,2,2,2,2,2,3,2,4,2,2,3,2,2,1,2,3,4
"CATSPER2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,3,2,2,2,3,5,2,4,2,2,2,2,2,1,1,3,2
"EFTUD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,2,3,1,2,2,3,2,2,6,2,3,3,2,2,1,2,4,4
"ARHGAP4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,1,2,2,2,2,3,3,2,4,2,2,3,2,2,1,4,3,4
"ZNF812P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,5,2,2,2,4,3,2,4,2,2,2,4,2,1,4,2,4
"HEXA-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,2,3,2,2,4,3,3,2,4,2,2,2,2,2,1,2,3,2
"POLE3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,2,2,2,2,2,3,2,2,4,2,2,0,4,2,1,1,4,2
"AC012236.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,2,1,2,2,2,3,2,2,5,2,0,2,2,2,0,2,3,2
"FRRS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,2,3,2,3,2,2,3,2,6,1,3,5,2,2,2,1,3,3
"SNRPD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,2,2,2,4,3,2,4,2,2,3,4,3,2,2,4,4
"DCT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,2,1,3,2,2,2,2,3,2,2,1,2,3,4
"AC112484.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,2,2,2,2,2,3,4,2,4,2,2,6,3,2,2,2,3,4
"SLC15A1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,2,1,2,2,2,4,2,3,2,3,1,2,3,4
"LACTB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,2,3,2,2,2,3,3,2,4,2,2,2,2,2,1,1,3,2
"H2BC19P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,2,6,2,2,2,4,4,2,6,3,2,3,6,3,4,4,6,6
"TEX26-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,4,2,6,2,2,3,2,2,2,2,3,4
"BRD9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,2,3,1,2,2,3,4,2,4,2,2,6,3,2,3,2,6,2
"ZBTB5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,2,2,4,2,2,2,4,2,4,1,2,4
"AC016405.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,2,3,2,1,3,6,5,2,3,2,6,4,4,2,2,2,6,5
"GCC2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,2,2,3,3,2,4,2,2,5,2,2,2,2,3,3
"AC006486.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,3,2,2,2,4,3,2,4,2,2,2,4,2,2,2,4,4
"DMD",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,6,1,2,1,2,2,2,2,4,2,2,4,2,2,2,2,3,4
"AL132639.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,6,2,4,2,2,2,4,2,1,2,4,6
"SUB1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,2,3,2,2,2,5,3,2,4,2,2,5,4,2,0,2,6,2
"KCTD9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,2,2,1,2,2,3,3,2,3,2,1,1,4,2,1,2,2,1
"AL033397.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,6,2,3,2,2,2,3,3,2,4,2,2,3,4,1,1,2,2,6
"ZNF736",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,4,2,3,2,4,4,2,4,2,2,4,4,2,2,2,3,4
"PGD",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,1,2,2,2,2,2,4,2,1,2,2,2,1,1,3,2
"LINC02422",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,4,2,2,2,3,4,2,4,2,1,4,4,2,1,2,4,4
"SHPRH",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,1,1,2,3,2,2,2,1,2,2,2,2,5,2,2,2
"AC015922.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,1,1,2,1,2,2,4,1,1,3,2,2,2,2,2,4
"UGT2B24P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,2,2,2,3,4,2,3,2,2,2,2,2,2,2,4,3
"RSPO4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,4,2,2,4,2,2,2,4,2,1,3,4,4
"PCDHGB2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,2,3,2,2,2,3,3,2,4,2,2,2,4,2,0,2,6,2
"LINC01671",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,3,2,2,2,3,3,2,4,2,2,4,3,2,1,2,3,4
"MSANTD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,1,4,0,4,2,2,3,2,2,2,2,2,4
"UCKL1-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,2,2,2,4,5,2,4,2,2,3,4,2,2,3,6,3
"DDX1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,2,2,2,3,3,2,4,2,2,6,2,2,2,2,3,3
"MRPL27",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,1,3,3,2,2,6,2,2,6,2,2,4,2,2,1,2,6,4
"ZUP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,4,1,1,2,3,3,2,2,1,2,3,2,2,1,1,2,2
"TTC21A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,2,2,2,2,2,3,2,2,4,2,2,2,3,2,1,4,3,4
"CNNM2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,2,2,2,4,2,2,3,2,2,2,1,2,1,1,4,3
"SCLT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,4,2,2,2,3,4,2,5,2,2,5,2,2,2,2,4,3
"AC006970.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,3,1,2,2,4,4,2,4,2,3,4,4,2,2,2,5,4
"CSPG5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,2,2,2,1,2,3,2,2,4,2,2,2,3,2,1,2,3,4
"SLC6A17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,3,2,2,2,2,3,2,4,2,2,5,2,2,2,1,3,5
"AC008119.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,4,5,2,4,2,2,3,4,2,1,1,5,4
"SLC38A4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,3,2,2,2,4,4,2,4,2,2,3,4,2,1,2,4,4
"AC022784.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,2,1,1,2,1,3,3,2,3,2,1,1,4,2,2,2,2,1
"ZNF439",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,4,2,2,2,4,3,2,4,2,2,4,4,2,1,2,2,3
"PSD3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,2,2,1,2,2,3,3,2,3,2,1,1,4,2,1,2,2,1
"WNT11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,5,4,2,4,2,2,3,2,2,3,2,2,3
"AL133330.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,3,2,2,3,4,2,4,2,2,1,3,2,3,2,3,4
"AP001462.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,1,2,2,2,4,2,4,2,2,3,2,2,2,1,3,4
"EPB41L4B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,2,2,4,2,2,2,4,2,1,1,4,2
"KRT8P26",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,1,2,2,3,4,2,4,2,2,3,2,2,2,2,3,4
"CD19",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,4,3,2,4,3,4,2,4,2,5,5,6,2,2,0,6,6
"TCTEX1D2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,2,3,2,2,2,2,4,4,4,2,2,6,3,2,2,2,5,4
"TMEM181",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,1,2,4,2,2,1,1,2,2,2,2,1,2,2,3
"PIGB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,3,2,2,4,3,3,2,4,2,2,2,2,2,1,1,3,2
"UCHL3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,4,2,4,2,2,3,2,2,1,2,3,4
"CDK5RAP3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,2,3,2,2,1,3,6,2,6,3,3,5,2,2,1,2,6,4
"ATP8B1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,4,2,2,4,2,2,1,4,2,1,1,5,3
"BICRAL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,6,2,3,2,3,2,3,3,2,4,2,2,3,4,2,2,2,2,6
"CCNB1IP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,5,2,2,4,4,2,1,2,4,6
"VIT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,2,2,2,3,4,2,4,2,1,6,2,2,2,2,4,3
"SLC2A4RG",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,3,2,2,2,4,5,2,3,2,2,3,4,2,2,3,6,4
"POLR3B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,4,6,2,4,2,2,3,4,2,1,1,4,4
"FBXL6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,2,3,2,2,3,6,5,2,3,2,6,3,4,2,2,2,6,5
