"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g27",83726,189748,60837,91913,53879,23720,21617,50725,71843,50828,113587,61109,103129,101923,50271,188191,144460,94209,141046,55943,269848,140209,288560,578216,158608,59987,109633,661602,206086,91306,109345,136121,431003,110398,220126,327960,162726,1052260,395700,166572
"g28",14238,19889,16013,30766,13009,15932,14862,14996,34854,19680,25761,22460,16972,24422,19038,29764,15212,44950,23559,35517,39015,24258,20778,19406,10831,29290,28221,24199,37468,21207,9675,18987,119250,51424,22044,33610,18285,30795,31052,37249
"g29",22094,35559,15463,16045,10273,16800,45709,15383,23351,12632,35814,20111,7495,62026,17050,46622,4865,26578,16509,29435,32144,23297,43752,40762,21500,28804,30330,101982,68669,16864,48015,26523,40466,55296,20334,15230,11016,56880,77403,87264
"g30",27296,8898,48906,64301,23551,32497,24760,12714,50330,32576,48483,39098,28980,21253,32133,21205,32157,30688,25676,44927,84595,45934,48911,27644,70086,70767,46589,76865,95952,29695,86745,33148,112186,94852,74968,81063,85203,42512,69344,40582
"g31",64567,27038,24883,23647,7800,14566,19498,56178,40692,38446,34010,22930,28745,32759,49956,23401,67577,40134,32968,53651,31525,58678,79425,122523,47783,36425,87285,131328,53526,55945,72830,27519,72312,68050,81519,65241,82399,135736,119508,75619
"g32",53841,2795,11364,19062,3830,11008,26136,15351,52787,36502,15286,97866,5229,52333,15198,10314,46362,34622,5770,19698,94797,217321,60833,43260,29135,23425,59094,97792,35866,55454,64988,2674,154391,22220,10786,74630,1745,332577,31910,14105
"g33",40956,38688,71510,77088,27583,47816,85868,33600,71829,36146,63489,30687,27007,30917,46672,36339,82429,132776,55777,78857,301262,185211,290271,299526,219563,165359,138260,246950,234267,110987,166728,244226,392169,371549,194745,135549,258425,423954,122024,177408
"g34",20324,40283,47142,35832,23741,35233,30299,18047,30054,36346,11030,14720,16148,54123,32432,32652,15880,17278,31432,8165,15511,28272,36536,37293,53167,15678,27193,42981,25411,17330,39668,18208,51659,33825,6309,90057,26059,36158,28808,33586
"g35",95544,71274,313016,298428,38402,107083,139571,57779,42477,205461,155485,184139,125462,71834,45014,38239,235241,63168,108105,149940,1205522,158606,230789,1335515,862850,758902,528637,680130,1535513,350758,703349,229404,598479,862947,974492,748846,1133075,352935,763334,933684
"g36",83823,19816,15043,13774,8024,56778,38123,16825,36804,40647,50519,20386,50658,9639,36274,37081,35956,55957,9150,30278,11667,46211,293576,20659,40421,72143,68287,18274,47626,41759,58197,50042,42234,125865,98410,124579,61774,42964,66767,55665
"g37",55659,24469,43070,34749,50992,32819,79935,17159,35894,36371,114442,34964,21954,51778,24989,46524,85622,54940,35028,11914,193265,51487,46035,47176,50740,42014,68574,123102,130799,65382,94430,40958,61654,239014,92441,87147,51376,136533,115698,135984
"g38",75518,17095,28746,11401,26403,3692,21964,8651,11924,953,11937,6353,10781,39938,32391,45039,35420,15609,8817,20786,11033,15633,33148,14829,23858,29867,5381,135920,69858,9954,44495,13543,10207,16526,18341,24114,49256,66336,21911,20807
"g39",7505,9529,17236,45738,2280,918,19706,5658,5492,8729,12401,12613,10364,45451,15629,3264,9333,7257,3742,60,5073,16767,59559,28743,15503,50727,36034,31217,27602,21265,34503,16649,21873,76678,14814,58954,66782,165528,49269,92497
"g40",4356,75124,4639,71,286228,11930,6272,18,52758,19,69064,2040,73,30171,26607,6,5448,3459,35012,546,751678,30,96007,744,17,686,4663,365947,133158,37346,431015,166,521981,5620,74669,0,25798,101802,10,157200
"g41",7168,33891,105579,41020,19674,8845,297396,36597,49754,36603,55652,25464,74816,86131,20364,44591,43959,78054,75274,56885,641470,84074,27547,47885,85605,79821,168955,78632,6396,65971,97068,22164,137335,177783,41389,215314,7030,161549,255055,65190
"g42",33162,16309,34115,29047,17512,13345,22743,28169,43095,28783,5325,33201,11340,90156,12871,9165,58883,31971,36636,50569,80520,23938,97127,67142,109182,4261,82086,99933,36043,22201,118056,97710,58277,29723,26706,101573,18114,63877,64297,37769
"g43",41456,48225,47303,99901,153798,109574,41018,33314,13598,127844,50166,25891,107367,92456,110624,28270,123563,87083,13036,79574,77995,88184,141788,102806,56619,99977,75170,87321,124887,112138,21832,70469,132697,80276,200251,148604,131380,101034,119564,130370
"g44",10149,16396,185497,170267,192805,76125,356935,23465,12642,227314,33648,84731,207307,279637,62934,876836,144026,139024,155697,65545,92847,144921,346166,99289,162654,118861,15194,40223,80607,14187,5881,81012,139403,293035,31830,33930,93407,199948,107054,68069
"g45",76212,26198,51704,50820,19581,25346,132630,64794,43709,32223,28724,61921,33332,41969,19017,7647,74347,48785,40282,66156,47661,19992,103410,73772,23163,34343,36760,35534,15045,52045,131405,33950,67257,49955,99669,74469,27997,62562,32519,34281
"g46",43465,10771,36934,30573,2957,7598,8503,2439,23308,20463,8919,12553,4570,14387,23318,14886,35121,10557,23269,9380,10676,28182,2004,39554,50143,41928,9122,56531,33692,5432,54872,45609,83899,44150,29863,72153,24759,18530,25928,30315
"g47",11743,24502,52240,44421,20637,11413,25078,41461,8088,37890,140380,110215,35342,73567,202092,17837,133423,12384,48759,83329,157268,107137,134064,61017,138916,54416,48058,174836,63342,93790,165275,147785,84705,425198,6771,100985,47720,654559,261311,165235
"g48",95199,135299,288100,266413,64136,100600,169046,98732,138349,109536,260413,144297,110387,131810,51601,151136,397807,203458,196134,61636,174306,123783,445013,231820,276423,144530,210231,299585,212254,130309,212399,140573,457845,162775,211470,63119,157544,174510,194786,273482
"g49",42158,15849,18204,37045,18850,35523,92215,25102,57753,29891,64229,13493,24568,49621,26638,34779,34729,37500,32826,33976,165213,60893,33929,76047,117540,36900,29233,150036,55612,53698,62805,85254,97007,133032,75859,85740,80608,131987,68714,173182
"g50",11778,15830,36973,80843,14023,16775,26522,42735,12284,40160,17346,51065,13430,19576,23180,74794,13561,43486,29469,43063,43370,62024,36944,12203,42570,20798,10285,7324,22657,38244,28773,48188,53515,21745,36873,21601,97966,73969,78145,81180
"g51",21162,13537,26735,38266,25160,37638,72405,26415,26586,26291,39018,23400,23407,17183,27367,31430,90832,115835,59127,96522,81555,39643,30625,44816,32831,35330,75761,53303,47322,45838,57343,56894,40346,133061,34049,85678,73256,96089,37438,77871
"g52",21261,29782,28021,24911,11893,10592,39614,22927,49063,9579,43545,37091,27743,21819,12229,15254,22369,62286,27386,28692,27786,17124,9947,27646,31290,27675,23277,32502,38427,26818,42913,30944,64409,35147,25458,43524,44071,34204,35769,22419
"g53",121244,36187,70136,72221,49789,61746,109417,49859,66840,78190,137441,52308,73102,102514,47720,64019,104945,118533,40805,43178,199537,276657,313320,347678,253027,364839,310974,339479,247572,283001,255606,142296,305839,552398,458149,372464,453246,319736,299795,479565
"g54",13062,10012,30923,79602,20854,19167,15502,4503,5833,1996,7642,5468,4335,3010,2614,5689,24469,24384,51445,106693,33797,11310,62999,14387,91780,50107,19285,51534,9633,21072,3080,89090,70038,20027,45137,81564,81271,22521,63869,37198
"g55",22716,16713,13968,46425,143014,11883,70055,37698,7775,11193,22767,18328,19855,12104,8077,22960,17082,32422,57596,12075,164805,66528,6906,43906,7378,10250,47738,150724,23962,12445,21713,10961,66688,100996,60178,58249,29155,97115,48043,32430
"g56",94271,106790,63709,207445,86072,43063,25811,114150,177623,51995,224129,73086,51884,53746,92812,145726,155564,190058,119111,136003,166978,26031,98779,183685,127116,93686,64174,141355,150890,61084,149537,59065,149296,197842,125725,115281,152543,301625,295415,135785
"g57",21048,44571,31458,33780,57893,16753,85383,51943,57016,11741,52212,41903,33734,125331,14293,79226,30361,74920,53576,183547,32206,9612,21466,58373,99779,92607,102848,46936,47361,29124,160497,71122,210867,174076,27991,12790,32113,64631,97643,193555
"g58",15973,70267,20026,45511,35231,21850,62055,19168,75395,74084,72298,94492,13936,89868,29260,16525,39068,14146,68376,46574,17982,58562,113271,71808,65499,55308,59782,91973,107986,66182,20926,141517,28789,57496,65570,55388,129616,232116,94018,70325
"g59",47978,26817,66744,37640,32957,42955,9291,34103,88541,63051,63775,34321,67867,58376,29334,25730,37879,76131,20225,55115,37524,44908,66955,106182,55501,30527,9282,63028,131153,16239,87728,37598,190767,59846,54496,56461,100576,88018,76722,109170
"g60",36874,40329,56921,37575,24305,66145,81889,20877,42184,45404,33050,19617,18624,26014,19644,47804,25177,58553,20988,37040,64703,60945,75384,90515,43139,70506,70906,95846,83440,49661,130245,85633,119368,90802,78853,104455,72392,137380,124801,104272
"g61",12840,26128,38076,6771,2179,23747,11007,6335,16141,15884,16144,31925,48947,28561,8952,20138,22571,51973,12697,50165,22005,15912,54950,42396,48833,31577,34172,28990,37776,54568,14757,75468,115811,186603,39293,29074,69246,35598,44604,24484
"g62",27681,24274,6340,9961,2619,5977,30121,13981,84417,13238,18357,3535,9674,48376,11162,19695,1001,7573,6100,14774,98597,3200,68784,121049,96629,40683,34826,41346,14895,4370,150949,4691,164131,102379,14778,59979,87842,36233,26005,11144
"g63",58219,88984,32922,359308,25750,155532,576501,240508,182784,78141,411853,175759,543460,247928,261440,325301,48308,283632,118195,930341,143781,205539,663932,134109,261281,1752322,402222,3257893,687662,1232519,1340883,443708,1388125,1215412,381768,2892646,1028717,608737,375589,1204800
"g64",125834,185673,32508,274267,16981,184131,108676,137528,52529,158591,217440,19496,140016,20172,57712,139613,40687,136172,39251,228077,235534,95599,300573,169791,77818,327951,70233,61069,105197,118215,110230,55637,178111,248882,48932,45847,176827,333908,418811,173715
"g65",72667,33689,102439,18605,9791,17349,54571,21952,32244,32230,36397,20260,15546,28403,24977,7775,12478,35068,33934,44403,68005,64561,40387,122384,8226,10097,24290,114063,87956,62795,29947,22993,144841,46972,87602,78756,48107,161168,137868,70289
"g66",38205,14483,58798,30005,4748,16209,55829,5695,15130,13094,4826,32275,4070,16750,30845,11203,14807,24373,24384,27448,18437,37925,16838,14489,40036,40298,10748,134431,16934,44076,52993,9408,38110,34762,12924,35015,8871,7969,119769,24460
"g67",72115,43488,38830,37688,10593,70434,35746,48909,57016,50661,22796,64177,31335,62760,19301,46229,21318,22321,31548,23290,136161,218198,76803,111587,149364,16033,211600,305266,65993,201410,169761,113839,74844,81897,103907,83827,160738,79433,396909,178266
"g68",18009,29926,4046,4235,54449,28732,21486,31085,2998,3690,72395,90963,7816,41516,39894,17715,8012,60616,1745,13857,72584,5994,4751,101349,4119,13493,106259,12571,63407,6940,70220,35926,76181,284201,126907,189420,50729,96116,75217,60197
"g69",29750,97971,318871,11425,57375,16450,212719,75310,121265,32922,238753,82625,62140,112213,206777,341640,261934,290478,253191,124028,226941,137112,439515,249270,204751,474918,62573,443850,319395,295367,403141,174090,68814,147099,46404,126385,259664,271607,228659,308549
"g70",1154151,1677810,2430538,1064268,1340088,2126837,2588742,813341,1829158,5803796,957482,1806002,2716934,2079154,2082407,3009446,1317394,1797126,1606247,1744563,2883759,4378604,6242889,2592070,2301166,3051392,2901310,4875362,4758178,3016996,11659698,3330084,3736026,9016389,1776179,8987805,3136224,6812190,6603376,5753131
"g71",1191517,951017,1947425,3468959,802897,369886,1344134,1358730,1444021,1133877,917551,1120956,678618,1300718,1103192,827973,4086969,1455982,2793003,1658753,2793041,1828582,2854663,2370273,1866774,1346339,1109670,3033155,1528871,1366649,1989208,1321143,3401111,2078557,1975011,1545202,1200937,3205415,1990775,1691767
"g72",24552,42971,8670,321,36780,141239,287950,119326,11847,62872,39140,17301,113,0,40820,108725,341266,46174,20863,9618,566356,10847,75775,2388,8914,285283,237159,772,33226,29510,1544,269186,1003342,8033,251598,63430,76869,193362,606329,27276
"g73",49156,23586,24495,18844,22834,12270,32523,7850,16193,32412,21856,19894,19219,16094,46670,16607,37441,25259,27436,27667,20871,24385,53062,43412,41346,42870,32097,73582,38814,27366,37379,25961,66245,107309,29124,36832,79779,45351,51893,38230
"g74",230762,110921,293150,143507,381981,68376,393181,87043,179674,230538,129737,266431,207839,250806,266758,134627,366789,215010,63971,135969,350629,211665,190604,379452,185839,276655,247124,435797,257634,157761,308731,108728,232690,279208,372275,449262,267883,115084,323738,105778
"g75",327697,165838,413651,292085,445396,121996,224035,28441,167116,203128,236742,388855,97501,422529,61296,64172,621575,347956,98163,402716,2180548,506799,509576,927438,536645,382092,566607,925939,852179,694538,898802,850635,991140,188788,178553,352276,580050,1124380,709359,748482
"g76",43517,21347,54110,19554,23008,25232,37615,20461,37072,25045,47851,36722,17635,39117,36283,37742,34769,46148,31769,44256,56578,52094,71678,27902,53572,54167,60688,50180,65351,36115,81112,38284,71911,40844,67000,52719,52371,79550,48042,42820
"g77",66913,50792,56607,58875,79950,40165,45505,36368,64335,46964,77330,100913,18294,61271,28522,46403,69904,73558,72511,38893,43353,39973,113928,57653,50072,73400,127141,151148,66850,30738,50638,40143,144732,64362,48154,29199,57290,67076,159450,100344
"g78",27878,20220,62586,54113,9929,16916,25694,22893,39975,46200,26618,49878,38324,44229,32465,28799,27257,72071,34777,28306,58475,33288,64618,73922,32995,69442,29192,32249,56426,58152,30026,22096,84306,20423,38968,25223,41051,74187,51935,75676
"g79",88673,186543,211603,92373,129219,136754,283680,52914,200611,135435,134198,270199,119520,146447,178500,55670,403076,271058,134597,100371,1150890,667983,542883,1025217,1632430,582325,599908,1897021,1278466,330259,1035352,242852,1042605,898768,1528205,666074,701954,483147,717885,870878
"g80",52787,42179,81817,157834,86169,125099,89304,90031,72996,164756,167704,83728,62052,178194,118276,160879,41548,115409,96120,132265,184646,110976,138302,111955,50031,39229,86183,244854,131539,110759,117260,68412,210455,153416,215969,323596,215332,259711,113984,280542
"g81",20436,12962,29898,28192,14545,26731,25550,15270,26625,30693,19139,17617,12191,31279,11880,25157,40771,35228,29517,26646,39313,36593,25156,40499,40533,13399,13102,35500,63702,23759,39961,33192,46201,53871,26966,56806,66133,49316,41331,46876
"g82",22064,16721,66878,25473,18601,9926,18606,23578,19216,23257,40432,22367,39747,33843,23654,10218,62010,32619,21879,37179,31558,35212,58135,34129,18578,46539,40343,24756,31600,27328,28742,42202,77494,40632,44885,38590,37505,35997,65285,29088
"g83",32906,8716,21236,27256,43,945,2155,14032,46114,1824,563,2424,30973,3240,508,33721,92936,232,18163,45041,2036,57094,3592,5302,870,3828,117897,17284,34168,9453,105944,34639,42240,18774,42539,12913,78963,85839,9406,132067
"g84",28225,15275,24783,10923,9434,14751,25829,5069,23627,19552,11783,20275,12025,31895,10208,27851,31407,27223,33444,18702,28414,54931,55999,42102,16363,47471,13220,118602,40434,20898,58636,56818,91769,82898,44879,75159,20797,15382,41342,57473
"g85",32466,27066,87566,19272,10296,37902,41390,31404,40950,34636,42424,31861,20992,27518,17899,33748,50590,25565,4494,39461,200031,117675,142651,123707,143341,363301,62554,166933,91876,141644,117399,214061,63622,104707,5614,97817,65605,202561,125888,31815
"g86",66246,16356,77883,32595,48904,70430,106591,67216,54370,44229,41734,30285,35376,84865,67056,98810,89370,113942,63430,69055,77140,24127,43450,94986,53979,73627,69347,65449,188944,67202,95605,73041,69330,127800,67033,169891,55264,54049,125509,85748
"g87",96878,21242,54238,38393,4115,92832,25007,102236,64087,17594,38881,65867,31153,53552,13650,34773,111360,11661,36694,25362,35629,177676,21033,85239,140735,81130,238823,66899,107011,172497,162520,61034,325622,634682,422281,45156,235057,21156,198430,16598
"g88",10207,88353,133646,94443,29840,67187,86508,84300,238969,93014,162798,124187,77498,149231,86162,75749,458759,198026,59180,132600,55884,50024,135738,145892,174171,82381,79695,133430,172126,75738,47544,113861,53907,170276,39697,309267,275950,60527,171574,191710
"g89",3649,10604,12731,4804,4976,2248,20170,3050,19744,4966,19914,27317,2998,3396,10368,2524,5025,12357,5946,4415,41968,27328,15365,13416,11754,22171,17274,22918,87676,21215,35522,6267,144756,28589,18579,8107,28994,38475,22332,25903
"g90",46041,27437,27219,20064,83646,125106,138637,25305,98660,138564,55674,47161,37087,95230,22886,70011,180711,68704,102552,142904,227119,24266,95495,28262,51736,115592,19271,113097,73822,21475,38680,106768,114550,91176,19842,117878,26949,64085,65078,217459
"g91",70988,61155,45344,70330,31746,75366,60757,71951,43736,14304,91255,64922,44570,125337,35594,74177,63909,29722,81923,325403,349991,49801,124449,134742,79170,150747,93584,189586,71648,63384,403357,124841,157241,262771,93681,91474,70815,467723,286164,199879
"g92",11386,3080,11695,13536,5017,29254,29825,4932,8742,7830,31090,16374,21213,11751,2598,11940,46409,9967,5418,9068,72097,26898,31035,3664,65762,13662,16666,47889,22990,5330,61482,16128,65892,33880,39149,18966,24910,22544,20856,5632
"g93",25688,376,13266,48243,5991,12021,72936,7956,74245,21368,135317,12574,59049,9699,22208,12190,20353,28467,95708,188913,208268,15335,5265,4737,189829,5302,18737,10824,77258,49619,264600,5587,552753,342685,45888,6327,85667,243908,93212,27265
"g94",45659,24181,28029,28600,29760,56680,37347,3482,11479,68330,57908,48935,34995,109488,90780,48400,24209,76939,73254,25658,34111,25472,85588,66640,24841,67774,48141,16008,21695,41146,8291,107926,105451,141736,74299,193484,64429,77582,76252,37144
"g95",15796,27795,22370,20065,32777,3375,30736,4964,45847,17756,2668,21618,7122,23412,502,2635,27164,54168,3571,23452,18274,25822,44565,25959,13472,34615,24518,35778,21154,16999,80483,17276,3158,13234,71386,10175,31153,50718,89787,84451
"g96",5867,674,63809,35426,11866,14362,38657,25474,28307,17813,35049,83750,37320,12690,36038,19538,9135,34893,41985,18672,135377,137148,41886,115802,72935,77771,62106,38634,97721,89898,72645,33354,101894,55993,33230,103708,36805,56657,332599,105683
"g97",211010,176710,173176,165028,144633,88961,204842,155994,191450,287733,230792,182658,203370,213909,185364,149789,352534,304315,159272,272969,308004,278318,191703,590197,428057,171039,142260,417066,328384,408827,351940,166720,515684,352020,443006,377486,433560,586228,238106,283092
"g98",1811,4457,826,1427,23522,10615,42303,11031,5402,5110,3545,3511,5681,23597,8019,48803,94938,2867,3894,21395,14653,62649,192360,123180,9182,70097,172670,59018,36094,272402,11095,4162,243385,63271,85506,143182,8087,55107,48242,17689
"g99",5796,3891,15225,12367,18806,7468,8616,2930,6139,503,9123,9739,12315,16541,3408,4073,1014,5976,8621,12372,21887,21723,3519,174,11688,1275,11090,300,911,13592,67819,12027,8283,38271,15983,776,3894,1031,27826,18017
"g100",59419,45030,21857,8188,12318,36186,50414,6970,55193,26511,14483,51148,21958,80644,37712,66934,57062,53415,18921,11871,22178,29274,46342,53832,54265,18076,60654,76642,83208,30317,89511,25945,67310,67001,52452,74524,93256,76746,67954,63134
"g101",9154,13282,14889,46196,13029,28619,17598,17082,32897,39367,14166,40306,2517,23911,57119,12531,55610,11400,6736,21455,24029,53150,35422,15140,47952,16010,66357,31876,35233,25080,42899,11680,14154,40825,48094,15818,64948,27166,47976,60528
"g102",237375,102362,103495,148636,185976,100883,173720,131345,125485,170513,111115,173203,100972,109093,190637,103523,123792,135858,106693,198411,1105980,640547,945874,496070,636760,753565,545049,1231610,865990,436756,566824,534617,1134705,639273,231167,918292,683816,763643,655762,863744
"g103",21904,29561,176602,28885,61429,31339,51333,53880,46102,41869,81336,38026,22858,61065,91252,92975,67792,64619,72649,54396,160879,76749,194501,95020,101672,23337,7372,170985,208276,210610,145240,133009,141808,183999,275329,181627,89749,370118,77037,189358
"g104",8536,7794,41855,19387,8394,2511,48828,18775,5502,52036,31331,6943,7079,27760,26956,17929,24021,29899,14707,65837,38186,51698,49255,18481,66493,41283,8082,87163,110116,47099,18791,69886,96953,29889,28933,4392,52154,45096,35751,73775
"g105",4948,15183,56134,45507,24278,13186,21751,12207,20584,36031,29014,38674,21984,17598,9763,6658,21513,23848,12294,13478,30641,38408,43237,66701,38197,64789,42380,100625,40620,39667,195890,15481,51630,48587,95816,50803,79774,93522,122833,55412
"g106",34419,53706,33368,33460,34371,15197,38591,11920,57011,18168,50883,48771,32506,10335,14112,33101,40069,36981,37703,26783,120624,18774,77788,57256,52874,32806,20926,19734,52576,29527,42185,19613,91524,66733,54297,55658,85235,46737,54349,24269
"g107",23862,59558,213740,100227,50175,45258,107821,11616,56513,81545,79660,81712,27011,100738,78240,56327,133497,37247,106031,30324,173007,38845,158456,53009,71169,107767,52086,139504,147604,45532,126891,90830,84815,54120,126164,165100,67950,138955,81997,103798
"g108",15255,14239,25253,65879,16422,20067,22523,5713,15501,37469,18723,30941,32152,21748,11106,18948,32879,16210,48734,26212,54694,15767,63000,101403,57082,73116,42599,62062,79772,28985,71756,50897,58641,68477,29283,23581,26189,33792,24998,106602
"g109",25427,21549,8616,50302,18664,26952,69562,21712,56065,22109,11036,6545,24492,28875,15535,27769,27701,33793,36743,35241,27393,15538,24723,85727,39237,16417,43450,120444,16201,56502,44158,7740,34940,18788,16288,44442,71153,44820,61855,44520
