"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g39",2085,947,1830,10405,4484,4434,2013,2596,6998,15789,1233,3561,5135,9536,1733,4514,1914,2472,5865,3771,6437,4905,5300,6733,4378,1333,11966,2684,8423,5047,2131,4152,2160,1386,3499,8046,4553,862,1578,1662
"g40",353,1486,3971,5402,987,0,1156,3168,8,0,3617,0,613,0,15362,11342,1044,473,289,0,106,1212,29599,1259,46,306,20398,25092,1008,2291,4092,296836,41,2835,17021,5,0,22280,278612,361644
"g41",11362,10901,23291,23307,11796,4514,5973,3490,35713,6933,2835,16193,448,13184,24166,18746,8805,13900,5946,7918,66276,102800,17607,16845,121086,25621,50307,11682,237723,50127,9723,16385,17394,18769,78165,38379,33933,17677,99699,113734
"g42",10307,6292,1037,16910,1798,7515,6894,11538,9580,8692,1947,7872,11319,10651,3440,4249,12026,13209,2882,12108,18000,32217,4307,28999,13368,13669,25205,23660,44361,9646,5315,12073,10236,12771,14440,19027,44257,23804,8805,5924
"g43",41163,10982,26871,17009,23303,26092,28566,9983,25053,16534,9218,20187,37143,11692,22255,15215,15719,54770,6108,13107,52975,33002,65763,56732,51649,16278,19765,16405,70259,5035,30388,25074,29890,38218,31431,19947,90327,62169,12710,60310
"g44",49712,27981,4972,9823,40597,39973,16885,4554,30611,6137,2289,63078,9723,8330,71396,28482,40148,7767,486,46704,64180,3562,735,52255,31601,120474,55468,9627,17723,16335,8608,45398,11693,48835,71163,48141,45559,126163,168819,6230
"g45",22859,5147,32578,19182,3725,4996,6835,12611,10984,11277,3666,13591,15303,10329,17417,19384,4954,10494,6634,11944,9394,19563,6426,20413,8342,14531,32282,24614,41425,16372,11819,14567,47525,16719,13429,7411,12958,5544,8533,9059
"g46",7924,6264,19435,2559,6742,7986,10980,2579,4139,8639,1517,152,1127,2797,2232,2023,4603,3785,1439,11604,2947,9110,4861,819,19532,5885,8375,2029,512,3432,6141,5634,3469,10941,10986,4587,3679,3546,23628,4542
"g47",22911,23432,12986,13350,4666,1558,79517,3994,8949,10666,2059,5932,3262,2427,10694,14605,25092,28018,21945,2544,26614,27530,52147,10117,7818,34923,29105,43773,34039,73444,111844,40942,25501,22977,27191,13778,25548,20685,9745,20997
"g48",72178,29754,50451,31777,57955,40281,34252,14553,63125,55441,18645,15107,33678,30296,35020,55267,128556,25029,40951,43058,139111,274468,91185,92246,153310,122401,106914,83644,334258,32834,123716,251789,250243,35871,122923,98140,172753,101260,115582,149458
"g49",10573,8503,19877,25636,10608,15733,11028,9688,5589,13272,4372,9862,5476,5463,10300,14527,5745,22581,8024,28073,10464,22744,15116,14192,14404,14665,60886,24328,14993,19597,14540,13553,17890,17310,13412,14350,27902,22377,29558,16439
"g50",14926,10316,11888,14048,4828,12134,20516,18196,17821,20974,5179,3887,772,810,10611,14611,14676,16514,7997,21625,21252,18441,11565,12586,72601,8636,43310,8771,21133,12440,21387,17754,36735,7075,5507,17156,7512,36634,11444,4097
"g51",22445,14228,10919,8509,13034,25122,11317,8308,4268,16554,8703,8359,16509,15740,13898,13970,7415,15357,10481,8744,27158,37882,12358,15514,7843,16003,54222,6105,43416,29016,23693,35073,41997,7097,23283,25971,27902,13547,26967,21359
"g52",10276,5900,13676,10992,5925,16801,7562,2944,4454,4736,9189,2413,8433,3164,8706,4437,13244,8835,4452,11662,18941,14739,8925,12109,5259,7462,17543,11207,13745,9329,6561,14828,24601,28318,5411,17159,30413,21002,26096,16736
"g53",55452,15935,42021,37451,15086,43425,30174,35088,18722,55291,18132,18461,37788,9601,33865,14511,21614,39165,21920,26071,35074,54440,28087,29905,39755,28903,93742,34330,28622,48940,26059,27159,41974,33147,22836,31693,29450,32049,11820,33988
"g54",19741,25096,50383,1351,4933,1065,18460,3728,10038,11365,2955,3867,17699,1638,9201,16244,45330,753,5681,5354,537,10041,2564,2535,9510,17337,2070,7324,37961,4675,8337,21359,4134,4051,22460,29580,18267,8897,23500,3579
"g55",5987,4916,1104,19673,8117,5852,18527,3984,7705,12190,2847,3372,3587,4148,13851,7320,12247,16360,6360,26203,23419,225789,11132,3007,12915,20681,32968,36952,38213,93059,28611,82935,38048,19565,31513,58892,155509,27622,106386,23863
"g56",38460,29600,22930,25955,16756,20070,73874,25155,54227,19753,18658,28153,29576,21939,38699,30051,52769,37705,29572,15395,47472,38253,23375,79025,49702,57690,52266,22194,64011,86736,62602,36609,22886,35595,29876,23494,108021,21524,32521,69922
"g57",38273,52365,21417,22361,19642,46771,17207,12512,2765,55398,9846,20203,19682,6056,10179,29716,2707,21645,12536,12610,32265,73624,16386,19305,78619,23820,10109,50167,146181,28717,87307,9764,61904,210376,88149,58555,82145,105460,84707,34894
"g58",12332,5960,7519,14456,14849,25422,26410,3969,10472,12274,6564,8940,12110,12565,16776,31415,3607,58493,6788,6644,35281,12464,10362,20418,22782,15016,38490,45068,22606,12968,25834,21156,37935,56420,24819,16719,50905,35979,25541,27884
"g59",22189,14317,20217,13175,10615,18159,10408,11153,11579,20533,6501,21204,17820,2724,17592,4014,10582,41264,17897,17878,28902,30754,2303,15529,28136,14835,50170,9527,26284,12300,28561,18784,27849,21521,24387,53702,26639,18008,6349,8715
"g60",11432,6269,13226,9740,11431,14789,22117,8914,11227,19881,11602,6067,7914,9489,17974,10784,7251,37357,7215,10367,67957,54464,43243,61617,21498,45322,103591,20127,40349,41314,37409,67560,33043,33920,37088,32680,29136,14711,17341,54649
"g61",8313,2130,12854,2320,6877,10670,18880,3276,3550,36443,2144,1227,2528,6784,36714,8915,4692,2445,13419,48787,29500,57665,13290,39779,6176,18228,41451,11885,9651,29455,3488,1165,1786,872,5674,26522,35479,10886,4504,28662
"g62",9405,1398,28313,17894,6146,6395,1406,2073,19306,23702,6449,923,3432,1700,3579,780,11424,8383,644,31565,29988,103984,68292,45172,58472,56296,32727,22473,33972,50406,64023,41994,20328,21881,8157,22001,49839,10769,26211,18020
"g63",77712,19188,78752,103527,60061,73781,17568,20268,17025,66158,25011,74497,50472,90189,189501,12647,61553,139362,47756,21085,79029,58843,119509,20273,15171,32901,440856,111673,73790,73190,36927,37853,140474,113491,94336,170141,125689,221524,121387,4222
"g64",83225,22496,43388,16298,27085,78781,45903,80522,1829,9670,7748,10299,10019,21811,53500,54640,109182,12995,4318,20595,64555,49823,46370,13214,53810,53168,73668,126571,24348,133268,108641,112861,23679,6067,27814,191391,59078,180405,15824,20763
"g65",6214,4227,14561,3480,10656,15660,3274,6008,13730,7032,7757,11441,23556,8473,16579,4434,8493,9317,1947,12445,11940,20588,13893,18284,6709,11489,23280,29942,20259,12331,12473,6949,25340,11202,8516,7374,25756,14605,8617,26120
"g66",8978,5206,1623,15601,3140,13459,4140,10302,2830,18791,5579,16655,9724,1275,2592,21202,30428,7318,1278,3118,14095,9751,9464,3569,5767,6115,16098,10422,26462,5385,2841,3609,49445,13314,5681,4239,6961,7983,4477,8588
"g67",21078,8555,9529,15698,21075,13059,21569,9534,15080,27870,13680,6399,9256,7682,45090,12974,6505,14968,12344,69006,11705,19206,31765,5438,12720,15246,32065,14688,40068,15295,20462,17228,8159,15688,17203,45447,31863,9083,40764,12936
"g68",29958,1313,9667,1880,4422,7344,7701,8102,1115,4329,3629,6210,7380,5729,10659,6809,1657,60,4898,11130,9568,15093,798,8572,6125,3649,35537,4541,3727,45754,13070,12226,14001,8768,9833,3529,5782,22556,13575,5036
"g69",29066,21970,41047,122450,69016,16599,46391,54585,25222,72241,141828,48860,22464,13295,27545,58062,5375,161952,23247,28267,71081,183654,95620,40910,115512,89743,279986,53440,124631,56419,135968,164688,84211,54874,71600,165580,200539,51752,20415,378833
"g70",1685184,381218,718487,1105196,577855,491276,1135429,333524,610033,486845,863720,1296564,570872,779458,1093240,389485,369582,781172,819970,1718086,1891169,2103903,1135907,1412139,2974519,848671,1051603,2236978,1237186,582852,1586720,595988,663093,906635,1400453,1435431,1632954,1687383,1010892,1817972
"g71",1021799,391177,419950,202419,359722,443491,428813,354405,677054,594443,250731,501859,407004,317570,751316,639825,388634,255420,423552,911123,1190297,1140627,1320721,757326,1432408,677109,973447,544045,2637485,1304370,1142227,1014984,1048101,610008,1065183,1088671,488460,470123,538847,381776
"g72",1210,2637,144968,23610,58461,3825,2602,35571,17949,933,87410,102,12248,213,8039,10083,23417,23114,14078,28075,26032,56702,1853,70081,3929,28,117899,32136,68396,379401,24,84886,47,157056,26016,4720,12353,25953,2747,5359
"g73",8080,6831,11434,6063,3639,9731,10562,5179,2740,13375,5817,4389,4591,4569,13181,5828,3632,12736,3583,17141,45229,18695,38112,8359,7483,22107,35454,7490,36865,19231,24134,10775,25069,8899,28367,19939,44398,18163,25758,34062
"g74",58019,62067,117464,184217,74996,112133,77527,17882,28673,92356,11672,27577,107180,97984,37176,48730,59034,175217,44156,85305,95540,148175,73744,64724,90132,44968,98689,54857,81826,53379,77441,64659,82048,75725,67895,106678,65495,55562,113780,172766
"g75",66620,74785,232607,89869,26518,31725,181822,57246,69624,124687,68463,45491,145529,54869,64585,70653,111068,140687,105524,124345,68924,266392,85382,110593,143605,404867,194423,130129,37404,169125,163034,77308,226727,150691,66759,262972,117182,224302,81615,172176
"g76",19238,7684,12455,9928,4409,9106,14010,11217,14160,9918,8566,3509,9067,7010,12111,18384,7535,15285,8457,8708,34216,11229,12621,12801,12348,9375,26969,12555,29845,17980,16824,8097,18115,14458,15056,15488,23066,14784,20290,14994
"g77",27594,15078,19233,21107,26847,11434,13771,19561,14653,17521,12713,17361,16706,16067,23414,15494,28494,15433,22775,12149,17537,27563,53791,40922,26655,62248,45136,38233,105097,45748,36325,95980,89336,31782,38519,24004,48127,46191,35673,29033
"g78",9073,7758,18002,11009,7036,6198,9578,4164,6439,12998,5928,4826,4342,10927,24387,6909,10046,13354,7588,7747,29244,24281,24522,16651,34269,24181,31102,15564,53178,22000,27171,31962,29958,22900,20161,9784,40767,4206,19839,14822
"g79",106932,49199,86148,58579,51192,33070,84974,56833,40672,102360,21646,33289,35730,35829,98919,36569,39665,46593,38548,55312,78253,52559,55477,83705,70627,84893,95803,72707,118779,80852,58609,58963,101591,105208,23599,66610,184112,54567,50516,82781
"g80",58790,43132,55817,26836,19089,53859,46578,22684,14115,74672,20883,9131,43778,32531,35937,31578,13009,38999,27931,22687,59358,91275,32348,43832,39703,35935,77035,26820,41535,29365,59310,28941,63126,45489,34674,59755,38160,25378,43772,63512
"g81",10147,5833,12231,12144,6348,12276,6621,5007,6332,12195,2943,6458,5646,4689,7620,10493,7931,19920,4184,17210,29851,14478,48733,11575,19548,25192,20624,16820,42321,33401,11052,22825,32409,18787,18160,17232,18061,8781,20054,25010
"g82",9706,2972,16402,11086,9503,7843,8468,7743,11578,9709,4769,4409,9343,5324,6276,16629,14669,7549,5629,17057,30916,11777,12945,8075,11142,8953,11737,7044,20939,14869,12428,15213,20029,11250,12193,11696,15978,15238,4424,20753
"g83",23443,12684,1608,24621,14966,2728,4886,18760,5692,6580,1021,27,14906,1777,7860,3503,7084,7155,16916,4329,14193,1725,25448,12701,8328,13351,32373,1168,10630,5512,6013,301,13113,3293,21932,867,828,1857,1224,15879
"g84",9326,2415,3917,8784,3632,7522,1435,5231,4356,6885,3505,9596,2745,3582,9274,9131,1897,20651,3294,7777,13945,6904,5445,27157,3892,9729,12225,4108,19290,6815,5735,10236,12560,5506,2151,3497,9890,4018,5382,6175
"g85",20248,1857,6296,5381,14442,11385,15012,11957,5243,2293,11432,15892,4986,4480,9253,4688,8834,6057,3930,13074,14318,16660,20676,8752,3017,2620,26413,5395,17785,40717,1902,7773,10168,13262,5474,7426,15759,4780,13885,13404
"g86",16088,20467,25925,21172,19419,46764,19267,10736,9075,22702,19749,9303,16981,9346,14847,20862,15243,36351,10685,19386,86275,65976,21790,36522,46759,72911,75730,34718,55938,50298,56631,40261,103765,79556,26686,33735,97965,61418,28563,40306
"g87",37000,2936,5855,16859,4657,27241,12052,3072,5331,12812,8593,23560,11173,11918,39568,26854,29269,16279,43693,7213,11621,13826,13116,20226,27362,101306,77868,46927,76142,47489,26199,26188,21322,59423,28424,47596,7182,42680,7195,16292
"g88",82474,20830,72773,33798,50338,16800,40777,18025,29941,116365,37404,7951,7488,10497,27334,79784,22004,67619,43373,91488,80765,64952,50776,91864,62215,81506,79779,19388,289465,140626,140138,111757,342197,105940,44057,118695,55217,105606,25358,224339
"g89",3678,3342,3116,1555,2462,470,1596,1539,1768,11880,2382,1728,2656,221,7752,2707,3409,1092,95,776,2717,2499,9216,6456,4615,3087,6941,3847,7765,4566,4720,6924,12744,7519,338,9242,15968,1916,1665,3827
"g90",8948,18947,11230,13815,8174,4706,3402,61050,10071,26421,19420,9061,7079,10958,19902,6477,12624,10112,8404,30950,33404,22983,8301,24373,7878,28301,62928,14761,38320,67884,19065,12351,17771,15562,4497,19206,35945,8593,69838,34590
"g91",16748,11048,58290,13399,22084,17461,21287,4265,13476,8011,12974,7543,52187,15971,29071,19059,17500,27035,12462,28823,39890,12571,6646,32278,10192,41746,33716,38091,86612,58185,35555,22413,94832,6940,27886,27384,28979,7396,11499,46865
"g92",11737,1943,10192,6671,1761,3840,1739,1058,5422,10160,1748,28141,17361,5729,5747,8182,12652,14709,9959,11342,25502,36534,17143,25362,24990,13371,60247,4982,12272,30536,5934,630,28091,5496,3814,16700,18303,14024,31668,52418
"g93",10758,25459,5145,12618,1386,3069,20309,35339,39531,1514,6308,3286,7447,495,4052,22808,2900,10777,7813,2262,929,3593,6053,3794,24171,2459,88967,19355,18203,13233,41998,48479,1037,2509,13625,16037,10265,12785,1856,36965
"g94",10446,9984,6263,6319,4237,5085,20453,9244,15633,13398,3914,8287,12263,11024,4301,15771,4318,11811,5412,11318,6791,7123,21920,15651,1327,18265,26366,15658,15894,41362,21312,24352,17092,16597,9275,22415,33843,16896,27388,52569
"g95",5852,979,11553,4863,665,6556,14669,335,2814,4852,5182,2319,2854,1982,1738,2310,4829,3697,5019,3096,12572,5446,1986,2758,2935,4059,11724,6001,20838,4409,3298,4142,1207,4605,19484,34693,3366,3390,32887,2792
"g96",13339,9991,9003,2624,16372,37023,16804,4863,743,22522,5247,9019,7500,11628,9673,2976,5019,25215,8252,24595,24975,28219,7899,20037,31009,4907,26095,16107,77210,11330,30596,24836,41636,2164,11190,19345,13002,28015,17848,3471
"g97",35299,11967,63978,118394,40661,63697,72293,77126,63227,109938,65257,63015,79537,46409,55424,84092,53159,96069,49765,137312,107466,143497,109861,52935,94665,73469,200074,120901,236056,101567,97987,81193,92314,144509,92297,136072,158000,80618,86977,89632
"g98",37477,1922,6291,5503,708,173,1867,3469,22094,15210,585,1612,20669,1253,2300,970,14153,1770,10154,25,937,8339,19655,195,17322,6330,3980,83948,46748,46472,15615,37634,789,26587,46401,40594,18172,53563,7523,42984
"g99",9560,721,2202,16508,1073,11335,1757,1509,9767,5228,3664,528,1055,4292,609,471,295,312,391,5812,14098,27974,35072,277,633,9023,2797,1916,4463,18506,1024,12712,13266,88,5813,7814,9875,21681,2728,132
"g100",23629,13798,14167,10790,12863,21096,4845,5703,21919,14493,6754,8478,11012,10484,8520,15832,2263,12497,2680,5871,49054,14592,18888,27165,30523,34288,60270,11465,24502,22240,14974,28399,46387,30072,11537,49123,17241,30777,15931,9956
"g101",28109,1475,39629,9197,4021,17964,21804,7428,21780,6556,1406,6812,21991,6817,7315,9384,17314,10067,9102,13114,31930,33278,30621,15006,27771,29883,60402,12585,24773,31759,6677,21923,14359,23851,14147,18462,55331,7965,16917,28843
"g102",37072,42609,31282,23261,32160,33097,53907,30367,18748,38323,47995,39850,59412,18544,57486,31327,44546,53230,33036,55722,220959,201786,217908,92541,107611,111609,172832,92900,156726,123277,151100,83860,95776,108463,77105,125665,232775,109721,100281,222896
"g103",9649,11256,31017,12451,12583,7420,22116,21111,2721,25780,13973,6656,23421,15759,22432,12376,3608,10007,11668,7944,9188,9900,33295,52334,31340,19637,40633,14773,16663,11399,46045,10306,38866,19557,14711,8938,35063,13546,41427,22903
"g104",21895,2747,20385,6615,3878,36249,6491,5660,5811,12801,1814,12713,3983,8625,19567,6632,4199,14769,5570,3323,16756,23041,17217,8370,16404,17040,15023,16179,16275,5499,6217,29669,2340,11398,11717,6606,7668,11773,6917,11147
"g105",6200,5051,6252,9344,3505,4912,17895,5921,14770,9273,4011,12411,6477,2401,7060,9895,12586,8763,1593,13919,12659,5678,6451,5117,8160,4554,14359,2883,19651,9420,2759,6257,9416,3268,6952,2478,7799,3626,10661,17875
"g106",32546,8777,15001,6604,13417,12639,17382,10980,5567,8553,6687,9559,14778,25235,5869,11367,11621,21566,1923,17999,46121,4498,11928,4441,12084,22005,7793,16167,22950,18567,36393,36868,24493,12868,5828,21214,19405,13841,8308,12943
"g107",40679,27580,30141,13722,6378,22754,39513,20042,28370,34331,17797,52345,8469,15385,25826,31385,39978,40684,7252,31354,98460,74071,31413,18165,39267,41314,40936,17030,154780,19724,23120,46284,38099,36957,36887,23087,105918,22154,21379,49328
"g108",9234,9979,18378,8292,9760,9311,13449,9045,9104,9035,14346,6272,7534,3949,6751,8762,12124,5765,11112,6733,10694,11646,6375,9187,16559,21729,11779,8324,34598,20677,12000,5712,9772,7956,5542,6134,11340,9030,4859,6631
"g109",14883,6344,13192,5595,17870,11234,15835,14372,2399,18259,9271,10836,11063,9658,5760,27101,10733,21930,3086,24220,19842,23033,37039,19893,13222,21531,48427,7256,73079,26903,9960,17930,22337,10105,20096,12797,21802,32661,26102,31635
"g110",21814,10817,6980,11997,10364,9921,9356,9499,9071,8693,10593,3986,4321,1695,31447,14233,8904,12838,3189,11158,9520,24607,12498,8624,4897,6427,7253,6317,20919,8854,7383,6752,37682,10235,12120,12851,20271,15354,8760,18449
