"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g45",3572,9560,5212,7626,14084,11123,4667,9507,11750,3823,4389,25098,10468,5987,17388,6473,27285,20325,3217,9429
"g46",2288,11020,2020,513,15546,1496,4277,1270,2612,445,1442,939,1340,10125,2964,8185,4253,2449,4116,10081
"g47",10965,13632,16205,64532,18118,5659,18532,15941,15630,19565,12505,19550,31345,11726,70958,13637,13880,14882,14663,4985
"g48",11626,21147,23136,23606,44817,9333,15801,22618,28943,15521,52806,46659,50583,225886,49324,34432,83455,81441,72014,51041
"g49",8128,6956,11907,10056,10302,6424,2509,5100,8296,4619,8130,11523,10185,8689,19051,14021,8251,15682,15213,13156
"g50",5875,5234,3905,6073,8568,6726,5347,3090,14801,4943,8591,14012,19037,36511,6760,27157,10446,17607,22617,6287
"g51",4052,14869,6594,4218,11182,9782,9539,4455,14063,7165,6618,15546,26868,24422,9153,12693,14028,30460,12885,21896
"g52",4126,3487,2887,2995,6055,3960,1488,4043,2938,4709,5602,3852,6828,14177,3661,6311,6233,2073,3701,7344
"g53",15548,11013,23275,8075,13445,8117,26069,4909,16352,14275,15652,13722,9504,31375,21880,30417,29637,24852,35119,36822
"g54",5449,35495,1856,6863,8138,6013,5136,13653,999,2260,3315,7185,5651,1033,12626,7846,19741,13558,5332,25200
"g55",1968,2227,7020,3952,576,3153,1757,8342,13817,662,13069,61202,3194,17205,21727,4665,12291,37419,119931,17937
"g56",14193,13973,18284,14842,59555,25473,13299,5097,11927,13784,16491,9483,15262,18310,22492,29538,13339,8767,28468,33238
"g57",12814,3009,23890,16956,9484,12966,5830,26183,6343,10345,5843,6352,29415,26290,2191,7007,27632,20413,1220,16117
"g58",9066,5001,28264,1825,6667,14708,13649,10424,8418,7818,13059,11965,3304,8146,27916,30316,9577,13186,11189,22971
"g59",5536,15704,16842,5785,12019,5579,6572,8111,12150,10990,7756,51701,30152,53901,39812,47517,30961,28628,36106,24035
"g60",4925,15274,9232,4128,16469,7849,3965,6271,13578,3607,16272,23420,16411,18926,19594,15161,37243,13180,17951,14647
"g61",2845,3575,1554,15266,22462,6061,2972,3849,5548,5036,4740,4545,4903,11203,6409,10525,5681,9432,8234,6863
"g62",2710,4366,4800,10401,13596,902,8183,2190,8339,20218,2929,12531,6010,7116,6924,4626,24410,6657,23871,8129
"g63",40255,19119,21361,24847,44909,10525,13791,23477,102124,66098,7203,20866,257682,179468,179966,77812,57318,82709,252808,275783
"g64",14273,52770,5663,17512,13652,8879,14852,19059,13173,23078,35341,13146,19765,86243,13629,61317,38669,34443,49245,80076
"g65",2496,9415,1559,4688,18444,16206,6278,3629,9148,5281,2621,7281,13229,24376,6327,4898,19190,41356,8854,13431
"g66",9500,1773,1682,5388,15040,205,9946,4093,13490,3319,18654,1608,3284,12238,4411,15305,16368,2891,9975,11221
"g67",6882,1947,11045,4845,19882,11904,4716,4282,16084,2184,3159,10047,13328,24230,18249,9258,8138,8347,6505,9188
"g68",3333,797,783,4643,1180,3612,4619,3140,1865,2437,383,1344,832,3108,5612,9327,1787,12790,3333,13014
"g69",22554,59983,28336,17933,27211,25542,56776,29347,67308,12097,336183,310082,105644,170703,71570,176856,134526,125900,345359,195235
"g70",646418,489322,996590,348465,341828,554712,723442,328017,838404,854429,368201,942696,691634,558451,716477,1179774,932097,546157,601435,684013
"g71",129972,211793,155990,176410,504226,605159,309549,234938,659771,174386,894642,828265,375424,1318422,543017,543857,1394258,1028962,3112324,1163089
"g72",6898,6136,246,47,55207,9821,139,224,17312,10312,10838,168988,142521,42268,48485,41292,17451,148344,56959,50137
"g73",4102,5222,2983,4017,7286,3527,5776,2766,7003,4891,3475,5864,7725,16274,11265,6991,7804,4024,5042,6138
"g74",25504,43767,24910,29036,36334,53522,22363,26855,56167,44390,15971,137696,70118,109270,38094,56051,67271,62619,112303,7964
"g75",26568,140649,32817,32111,107596,37339,36641,38043,51141,39305,215808,105907,150327,509007,89742,162536,226952,353157,382294,170279
"g76",5716,14119,7055,5334,8388,4605,3872,4225,14836,4602,6726,8588,15607,12866,7200,7251,9887,16230,16722,14322
"g77",9934,21887,22149,12294,9158,10724,13823,10648,11432,12714,8634,18287,19301,18535,16658,13992,31273,10732,13882,9188
"g78",6464,4547,6149,5012,4653,7921,7720,3919,7852,5289,10044,12561,7666,16131,12293,12727,5762,17003,8777,8433
"g79",28662,51125,55242,28963,43894,38926,35947,24319,49981,35724,90736,141560,150501,106794,151765,127904,130479,141042,73022,145022
"g80",23393,17462,19413,15218,27922,11610,17913,25238,54652,17935,32170,46704,27683,31774,41998,49695,47268,69118,40005,51523
"g81",3710,4065,8354,10648,6329,4626,6476,3503,5506,5766,24312,20667,18614,32276,23030,25321,20391,26401,19865,20815
"g82",6839,5799,5506,4236,16028,2439,7435,3437,11281,5592,10493,9282,19712,13179,6856,10393,15118,10479,15074,16245
"g83",453,2811,8728,257,2824,885,184,6154,463,206,560,27947,2302,740,752,0,2599,2308,2868,1018
"g84",1698,1053,5177,2056,3012,4569,647,5893,8724,3891,7144,3240,3763,8392,5498,5817,4392,5499,10669,11826
"g85",1167,5197,27143,3769,12108,6943,2473,9945,5398,6567,1239,6156,6417,25075,23331,4866,55454,5987,3337,14240
"g86",14761,15717,11137,7060,11273,6375,17096,6148,10660,12953,18200,19775,36272,15920,15843,44303,15538,33388,16283,44027
"g87",2757,6285,5059,1029,3374,15323,6420,12322,10243,7010,43681,35093,7241,3337,30357,15854,10569,36783,2173,16651
"g88",10141,19657,43002,8141,6886,6679,40449,7449,15495,12812,16596,20578,22750,22842,17588,9355,2993,35342,43281,43760
"g89",1094,2072,2329,2024,802,1065,4315,1438,5797,1301,2042,3446,1113,2372,607,2449,1881,5147,1510,4895
"g90",22043,3239,13766,6723,9015,12639,3437,23636,22723,18166,18700,33674,49337,27857,16142,21742,12058,39612,23004,54657
"g91",21955,6030,28259,14748,25566,29763,2351,17088,33693,12851,55678,299373,16995,14133,31542,5104,43680,84356,19523,208426
"g92",9066,3153,8123,6036,6826,3743,7809,10675,1517,463,16221,7974,14736,1930,16754,10341,11127,21774,6669,4771
"g93",4277,19138,28017,3958,14138,156,166,179,2651,4554,4994,6153,47745,2320,14487,12342,38318,10748,50936,19918
"g94",4735,11230,15950,8632,15192,16324,9597,19922,2434,9979,7870,5280,30761,31460,16102,3644,9743,26606,15973,9227
"g95",6007,3077,2609,6989,10362,814,1501,737,5000,887,1720,7021,7682,14589,10613,600,3520,2333,15026,2335
"g96",8444,4778,2315,3846,1122,7466,4663,3893,2860,2698,10214,8447,19348,38791,5982,11159,19784,2103,38435,3914
"g97",22397,51372,16123,57369,61003,44777,38400,37224,77296,40512,77592,57798,90577,56189,65151,64449,79596,102493,123759,79418
"g98",3575,4585,15840,2931,959,4317,14197,2799,3304,3827,21320,9189,11287,10161,10866,8375,6945,401,2821,9235
"g99",184,2265,2758,2023,2971,10452,1447,1379,2261,863,3568,88,515,6643,2036,5721,385,4618,729,3655
"g100",2517,12656,9302,5946,11053,5771,15179,1704,13471,7774,7035,11450,17124,7556,9517,10468,11175,14891,5509,13629
"g101",1618,3766,6304,7263,4017,2940,2787,7117,5027,4199,13721,21456,7256,18158,9288,8032,10755,18942,3115,14819
"g102",16297,41842,26219,24644,33772,35657,19788,16875,47180,26992,27085,18543,44423,44011,23205,36445,68671,31688,40078,57568
"g103",6918,18307,35040,12306,5151,3193,13059,7199,20860,7347,7057,12395,45217,20521,24659,17951,60927,26656,35119,27884
"g104",8167,5757,12094,2361,6509,5127,5816,3757,6672,2234,7707,5645,6086,4491,2128,8639,11998,12369,20090,1661
"g105",2979,2671,4657,3645,4202,9939,3382,2788,6076,4197,5586,8655,11648,8737,9804,6377,7090,6584,20614,7610
"g106",8192,11106,11739,13699,23418,5336,10202,3900,19420,2858,24491,21142,15174,3561,28086,25068,8435,48314,6355,14162
"g107",11806,11812,16239,10833,14522,6306,25378,35002,6177,19860,10745,47082,16465,21195,15233,32913,27242,40424,26232,47472
"g108",7873,3232,4087,4526,7084,4915,3794,9088,1768,2593,11816,4324,12492,8924,5436,13053,13954,11123,20655,7667
"g109",4281,4932,4546,2435,8570,9719,1235,2210,6099,1739,7540,17823,6041,10620,5231,7026,3619,10732,8645,21295
"g110",8524,8230,6964,6189,6430,2074,5929,5602,4591,7050,6388,11373,4615,10148,7956,8048,5583,4777,16681,18649
"g111",30504,85854,9630,93027,24609,7092,29401,22030,95046,2441,0,175807,81690,312,1275231,8452,310936,183079,77830,387177
"g112",10503,23406,19387,14747,26865,8939,26906,5022,20128,11108,5917,24234,37058,67910,21304,31516,31629,21506,32226,9192
"g113",8413,6614,10054,4004,9314,4661,8763,7900,10784,7725,6707,4823,6338,10773,9472,10631,13645,13708,14828,6067
"g114",2282,12222,341,0,34889,64400,475,11791,548,21012,19,1841,276315,653920,36598,11851,992374,126330,45116,21462
"g115",18380,16157,10098,7369,31548,10112,12389,11383,15007,17358,28996,48367,32962,56217,32004,35744,31721,32382,26318,41270
"g116",23269,13623,23648,5701,18830,33007,27538,10727,7616,17327,16876,15977,88125,36537,28873,18576,34383,45581,122108,28880
"g117",6761,10060,18084,31737,28508,11825,15344,14827,17544,15341,13997,22028,22071,19473,24843,28278,14781,38742,34668,11472
"g118",3454,14454,11436,2537,12052,1933,6134,831,11681,3041,1552,25549,9619,6397,1069,11399,4704,14371,3504,11544
"g119",5454,5099,3529,3978,8093,7063,6454,4294,18121,8673,13177,19777,32097,66218,32563,47437,16237,31956,52264,27770
"g120",93381,22160,37476,71711,61403,46624,102255,44726,107950,67446,70129,65178,74470,156738,93308,219421,77664,179549,202240,131920
"g121",564,1824,5552,569,11005,7003,507,624,4174,4770,6412,6581,2243,1814,11520,7814,4076,3254,13274,15071
"g122",18506,11362,16642,2065,14015,24770,13074,13408,8196,13521,28250,24975,51594,136483,94219,63822,62975,40186,35231,61448
"g123",11458,21802,5110,9770,10617,25639,10420,12239,13320,7710,36175,37991,26728,75401,15972,57123,25173,15677,30044,21343
"g124",14223,91,27759,564,2909,19439,73466,3083,20913,18432,784,1971,8527,41626,40127,66243,146730,22170,29718,4464
"g125",9874,20586,31472,15075,31826,8984,21813,16449,18517,11684,50081,29465,52532,99835,62167,29559,97830,31717,97078,50570
"g126",18053,8367,10351,8956,5732,9139,5378,7858,12072,5805,7506,13484,9046,28076,17203,11275,12856,11954,18504,18545
"g127",3254,3168,3488,2246,5886,9833,9801,11902,2392,5557,3250,10367,8604,12003,26976,22690,11964,32978,16028,6747
"g128",4360,4117,4173,5587,4419,2514,12706,1907,7506,2051,16144,5768,15042,19176,11332,13244,18609,24480,21751,13799
"g129",8490,11846,11311,7512,11754,5125,19223,9390,32330,2832,4902,9736,30114,20280,21671,35815,27886,26213,18884,10059
"g130",1374,2843,9798,21718,3705,1495,2669,17329,23900,13941,14533,8456,17717,16598,10919,6589,6120,15383,7241,17565
"g131",3134,4694,6391,4130,17944,7227,7870,6717,8771,9591,6095,6967,5266,13026,1063,8185,8143,15170,5106,6033
"g132",22193,5862,18849,7847,7083,16628,19056,787,3328,18244,34929,3747,37850,68793,6548,82637,679,6370,24280,31076
"g133",8561,9943,7509,15025,14679,7168,12627,5942,10458,4564,8997,17971,8564,17029,12640,16109,12644,11882,12709,10445
"g134",3055,3166,6035,4392,18169,4040,7946,3959,5531,3614,9115,10650,27844,7693,9821,12891,19032,9969,30671,18142
"g135",2865,2296,4846,5702,34091,39625,65088,2220,6120,16346,76272,63295,43162,147929,22105,174005,189906,5103,147,95155
"g136",671,43457,2211,488,4480,9195,2231,17250,36005,2052,137,26748,8913,2107,512,593,285,23960,10086,0
"g137",28856,32710,3881,13702,12925,6968,18351,4116,23100,28568,7190,22444,29969,10693,21117,16244,10784,43979,76035,49082
"g138",8356,6528,9428,4646,7333,10165,6383,4458,11320,4289,14800,13510,10229,12244,12644,6872,8486,14854,5445,7337
"g139",5516,17692,15564,12720,15460,11808,10215,17960,13968,11163,40636,32899,13142,70079,41903,39251,44604,20697,25539,34116
"g140",18285,16521,40888,18204,13872,18813,9403,20858,37460,9867,15050,20991,36652,32361,23182,18282,28288,39995,16446,50019
"g141",3954,2503,7336,12324,3485,4933,4084,6567,4465,1252,5477,4275,9956,20305,8696,4035,3879,11437,14517,4776
"g142",268296,39293,210880,255392,162544,392820,246504,170840,587233,150318,238657,417524,517011,317456,410821,177942,2215986,820951,778842,775624
"g143",5059,4057,5732,2926,8382,948,6906,7244,5911,6031,2286,10116,7194,3657,3969,9909,11847,2205,18941,1067
"g144",5916,9604,18063,10085,5268,11214,3704,2680,8516,7204,6995,4366,13378,23474,5692,5177,20021,12215,12286,10679
"g145",5120,13218,15833,6944,9184,11048,12626,5599,4122,12020,4948,8501,12873,7801,3308,8149,21836,8571,26335,22616
"g146",21793,12238,19414,2827,9288,2610,22017,9329,3373,27172,16600,14324,26403,7556,23531,11278,5388,30293,32360,52882
"g147",3053,6420,3897,6357,8524,3898,1671,5167,6089,3143,17485,5733,3124,22165,11181,24359,24565,28542,21463,20249
"g148",3171,4656,11752,5660,5799,2161,2640,3020,4234,976,1050,6813,2880,9637,6894,6443,8068,6211,4609,5664
"g149",3890,1535,2423,6033,5624,6756,6171,4456,10091,4353,9276,6498,5425,13528,6962,4303,3675,8434,8442,18735
"g150",4006,5880,9919,5071,11266,8636,5600,4653,4488,3094,8375,18217,11534,20184,8985,11730,9448,10178,8884,15096
"g151",8207,9448,9849,11833,13215,9044,10290,13308,9534,8113,36715,57010,65767,40125,59566,51216,36355,61382,123143,53050
"g152",742,20425,15134,7124,9256,3923,9622,4343,4840,8672,7633,8018,11075,7111,10233,7931,24569,34078,16793,5082
"g153",7637,7039,3307,6386,12429,11505,25948,8813,14012,11562,22259,6158,19571,26691,13980,22050,11100,7089,18964,3558
"g154",828,2830,2470,2877,3109,2497,7163,1720,3898,4101,1680,2787,11989,2195,12837,508,5301,24088,7482,3816
"g155",4316,4138,13301,11832,6195,21444,5687,16920,13088,6819,19515,21061,17214,16395,34462,18570,45654,11817,56437,16726
"g156",7919,7083,4492,7988,25870,8523,11399,9590,7422,2581,13377,24475,33804,17573,9115,7578,23343,22635,12701,22775
"g157",23446,8422,27194,13275,15407,5414,17435,9746,2359,19785,45233,54130,21184,13826,7159,38954,48666,35246,123025,7409
"g158",15233,19349,14356,10270,15441,11451,11701,4701,15085,15076,19869,39298,60415,62365,22638,31008,44686,63816,30186,49151
"g159",13294,25347,25493,4384,24696,9997,3553,10374,25551,27925,9543,22057,25482,15089,17193,40745,21816,27050,34229,15977
"g160",3819,5865,7656,4413,6747,5463,4715,6040,4390,4414,7884,17187,36035,41722,19456,11935,20174,21051,29099,33861
"g161",9441,5165,5155,7371,10660,13820,6120,21319,14397,4382,11793,21306,20723,23459,9487,51872,22375,49399,39785,58735
"g162",3312,222,4583,737,15780,781,5414,83,1377,4443,428,1079,10133,3349,124,6042,5683,115,10658,557
"g163",2089,1383,3473,1387,15426,343,534,5341,35498,13804,10348,1765,755,34488,1235,740,14023,85363,12798,14688
"g164",1603,1356,12350,1433,1634,2741,7529,5081,2632,11263,21232,1193,9545,5334,9423,9079,16096,8281,15197,7925
"g165",5839,13783,14087,13884,5913,9281,9872,14923,22476,4036,15523,10325,20736,40728,19244,4981,17891,39555,30721,9078
"g166",11307,26248,21698,11403,10784,7371,10622,8166,14945,20746,30471,22577,49164,20957,38054,20379,32171,26025,22847,71153
"g167",552,8544,774,4999,10187,2723,3837,2424,24023,4072,17840,19313,15209,18697,8021,7991,47456,33313,64692,23390
"g168",13155,4742,5853,5848,13603,7615,8852,6952,11182,8644,7929,13103,16606,23389,12897,8462,15866,20155,15114,23978
"g169",2583,10327,6935,2981,2609,7061,3677,6284,3057,2526,8172,3913,7538,8956,3568,12008,4573,3214,10468,5943
"g170",18376,5338,27837,14196,34946,9151,23404,1743,49620,18056,73750,77873,170720,57392,31715,41985,18924,100303,55280,14931
"g171",8962,5474,19219,11678,14508,8402,16001,9198,11024,13705,16543,22379,29460,11852,17015,13649,17386,27795,20604,15223
"g172",5978,10245,7054,3595,6912,8687,9178,3300,5872,781,5586,6590,16504,12530,4218,10733,7300,20134,6733,5924
"g173",8307,61160,56252,10250,2519,14680,1482,23848,38979,6063,33347,3624,77035,86784,63676,27273,54848,60334,191679,109036
"g174",9192,9382,10263,5430,34105,6309,8344,6289,18264,12601,6308,23747,25750,18032,13080,23106,35687,13399,24369,37151
"g175",481,34680,45414,3511,1910,25197,6826,7918,9772,19087,6867,265,9744,18192,74,164390,3458,44197,13774,23207
"g176",4279,1428,10092,1021,1762,4670,8339,3372,4052,5860,5032,10772,18107,38584,3198,6952,1722,9603,2943,36222
"g177",8346,2975,4718,2118,8424,8594,9771,3619,12737,15266,885,8327,9063,3920,6152,7483,14999,7035,4264,4750
"g178",12222,6728,6790,6677,21954,13186,10357,3342,23168,6404,12247,98143,48301,80028,34636,20915,35279,64830,125842,75174
"g179",8579,17900,17883,31387,17396,4633,10556,21727,10399,9806,25892,30178,18046,41221,15749,9699,48902,44209,30640,26755
"g180",4544,2041,9359,1838,9378,3224,2585,10573,8622,6052,5637,23730,10141,16033,5707,4052,7534,13552,7748,9684
"g181",7823,23612,12596,14657,10913,13431,12194,13441,12748,5400,20001,44843,32263,19988,10795,12740,25023,33943,17879,10358
"g182",190,4651,1022,3355,14021,1137,160,10790,4328,3962,257,10771,1290,24191,6695,2410,6084,9353,1628,26089
"g183",5238,8416,35999,7833,12407,13045,5338,5807,12060,4487,49412,78622,37872,41612,31021,69091,86788,73797,47365,55512
"g184",12356,11842,25590,6462,35474,20702,7713,19846,25979,11479,17513,38046,49571,41856,34143,42813,44399,73128,30469,57002
"g185",22667,25790,3532,26704,727,4468,10611,28924,2061,1664,6279,4457,4879,66325,9235,3609,48547,10174,10604,1084
"g186",1555,3928,7611,1872,1920,4194,2843,2842,9373,1307,31131,31887,56816,3630,54084,9215,66704,36755,30208,54615
"g187",4555,17077,5817,7424,5378,10911,4788,2916,15785,16041,2895,7148,6054,20808,9309,7412,6784,6739,21086,30393
"g188",10995,9884,18651,3634,22542,14581,8871,7144,13988,12190,12814,15989,24862,33625,11202,14178,37807,29342,32335,22567
"g189",9211,4128,13664,10721,20080,5439,9965,4287,17198,3653,13464,11937,8277,15862,4558,11992,14019,6555,22673,15228
"g190",4390,9307,3692,5304,5645,4506,2450,4278,10037,5047,5906,13060,7532,15279,8834,13373,6596,19743,14945,15789
"g191",8222,7468,10778,12880,12721,13847,9835,7967,6879,15109,9840,12903,28304,17316,26460,18541,15405,17517,19368,33079
"g192",6567,14088,21467,8034,15305,8133,8176,7078,10512,9724,16217,21439,43946,40429,21571,39100,42584,25263,22471,32964
"g193",5761,23979,7177,39322,4004,10077,11105,5164,11850,22938,27007,48685,63063,20914,8062,10232,38278,49529,70517,11628
"g194",1246,6467,2436,2589,19751,11694,12096,3577,905,7031,4341,6860,4664,33185,993,1703,2987,1360,2882,160
"g195",1429,4339,1278,2663,3246,4687,1432,1944,4875,1051,4060,3742,3745,10623,4776,8661,8711,4060,6676,15548
"g196",5754,9062,3574,25919,7167,4735,2100,47,2312,13699,9175,9071,19495,6023,7212,11678,3608,6515,13288,2009
"g197",3025,8856,10678,3875,6440,8529,11763,8810,14981,6434,12919,17856,13480,32436,10030,14605,10439,18473,30337,13947
"g198",1298,13240,15887,10290,17143,10218,10383,20076,13993,2143,9715,12846,10448,7436,9683,27163,22063,24217,12082,13977
"g199",12145,3822,8120,4675,18209,5499,9280,6116,8580,9683,18122,19501,19937,14614,12843,24572,15303,25772,10427,17692
"g200",10021,11114,5299,5127,10680,8421,8205,6852,9365,9049,6672,6490,16148,18164,13286,10626,21699,20230,15690,18850
"g201",3538,13017,7419,5518,8587,3247,7760,3827,4879,6059,10923,2816,4827,8374,8576,12838,15934,13302,13172,12229
"g202",5814,7657,14811,8402,12137,3631,10360,5524,21497,9421,24128,29885,13510,47736,13146,13930,38800,21983,29434,24349
"g203",3771,6281,11285,5571,8460,3822,8257,6180,9449,8148,10036,11291,8149,26828,6066,10234,8207,5779,18364,7668
"g204",4026,2898,7987,6112,5576,8719,1339,4387,5909,3430,10501,9439,13127,13608,5515,8067,6888,16437,5809,10440
"g205",13719,32546,9067,9406,18996,19012,8622,7085,20217,13765,21631,23934,11546,31233,26460,20719,16609,21552,35734,34061
"g206",8168,8066,9318,6257,4699,5763,6686,10674,14009,4234,11944,5260,15316,6254,5278,10489,16839,9772,5957,13205
"g207",13550,2573,6220,9186,247,570,858,3479,188,22941,8091,1339,49,78554,18462,41696,3815,15843,4730,1850
"g208",3347,7176,5963,1187,4889,4238,3948,6458,8072,7786,15408,14106,17154,23072,9390,27816,32062,13830,14179,13229
"g209",14117,15261,4979,11909,18154,17876,7738,11548,9329,2432,14044,23554,9188,41015,20799,15148,9615,5391,23067,31235
"g210",6373,6332,12475,3982,3911,12051,8041,7314,6561,5204,6498,13566,15758,7198,7688,8833,16201,14325,7276,9913
"g211",3955,8175,10476,6544,5388,5438,4983,4312,6244,6137,13163,20893,23954,18933,11191,8765,33365,11963,12105,20234
"g212",891,499,2531,2229,764,10871,2828,3752,5045,3158,12165,5639,9081,12262,3996,15042,8531,9601,26217,12627
"g213",8785,26289,12674,16909,4347,30569,3736,4983,21133,19508,4600,12668,21760,29790,41666,4233,15526,40576,4014,19248
"g214",6913,2865,5746,5241,6511,2557,2813,2136,16048,7740,18296,24582,8860,15281,9831,20953,10486,15638,11506,11468
"g215",12086,20971,35012,18593,34297,19418,12406,28668,63208,17991,18258,53709,27867,49877,23016,30398,47777,74014,25434,42565
"g216",11578,18492,23871,7657,20625,13900,17169,7839,15546,7840,10729,17500,25027,15831,15819,16298,19657,23032,21911,18086
"g217",6491,5998,30514,16514,25861,12452,11653,7987,20772,11354,21942,26139,23388,57251,33178,36206,39551,23442,67642,39401
"g218",841,3127,12309,9234,15340,2446,5779,2994,11761,2799,3122,1743,14803,9027,3838,5291,9359,11592,3827,28345
