"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g15",78858,55921,17863,40078,18181,32123,73128,76671,37762,59173,43825,51362,40349,77841,63166,58437,52245,99576,37958,50149,91279,102367,173906,310712,242414,150295,86180,170804,96162,107356,217547,199656,123757,170418,245859,149223,347520,148215,82067,359470
"g16",21863,26649,18084,57019,11431,40901,29136,52602,24448,19135,30656,28019,21117,20140,74186,30566,19231,25433,21456,44676,132649,97016,86315,147613,74318,92032,226087,73977,174023,43721,176643,129891,86877,188039,160568,93461,168994,169911,138715,128592
"g17",14216,28672,19785,1950,2499,25685,23230,643,9196,7484,38591,19572,13702,13878,34353,3625,306,691,1721,13227,64384,24044,80669,305666,19495,94740,39590,1258,14372,78590,198659,137957,74852,12754,28914,527,52886,104087,258566,159921
"g18",91944,99490,37962,108473,101761,63940,64528,109100,65298,58895,59643,130282,37635,57358,102347,47752,76212,79869,59196,73916,508792,401776,279512,361967,586959,379410,367201,111726,426199,116790,233245,262354,157236,375171,171727,207046,118677,231820,346852,217744
"g19",7097,11062,9586,12112,2577,10635,10510,8036,7058,4456,15201,6630,7496,15367,25156,11869,14903,11136,12668,7003,39466,21370,18230,12042,17654,9841,12408,11532,11479,19735,16531,26982,10653,19306,18630,12280,17855,13375,4377,11423
"g20",121,207,235,216,500,255,522,969,197,433,685,96,150,282,201,1686,183,263,81,365,3841,898,1344,1317,1484,200,375,1329,398,588,517,950,687,428,482,121,1536,509,931,2384
"g21",6952,10315,5227,6612,6389,9361,5314,7877,6216,6797,13341,6048,4339,13263,13410,9386,6412,6848,11872,10098,29388,37436,28693,12397,21843,24212,37179,22483,26436,15608,18922,14388,15688,25568,41295,32326,48695,45610,38233,25024
"g22",32053,9849,19231,19704,10972,28056,11495,24196,11967,15701,23180,20311,11149,29465,29735,16527,29370,31313,14242,21064,62844,55939,38415,56952,36303,41084,37364,36943,40129,45668,31595,56169,28962,80730,29352,82169,50117,62184,84779,70078
"g23",9479,18431,3823,16714,6765,10969,11432,23967,6958,4480,32388,18543,20940,7560,18080,7971,4440,23204,6252,3454,114014,32966,38636,38691,74346,34666,60636,8389,8911,27432,18969,53693,40201,62347,48672,36522,67348,59995,28109,100949
"g24",986,357,149,426,588,1005,1766,2203,120,1061,1022,3968,444,2054,336,1630,505,1077,1924,134,4510,4643,753,3525,2888,889,2554,3607,859,2127,3435,1111,2394,6842,1241,238,1331,3313,1837,152
"g25",25088,23519,24878,37794,11219,21670,29933,43314,14797,16464,29628,24853,27700,19639,34512,19686,18800,32594,33880,26930,209029,69662,112316,105246,102438,28013,42138,45845,57296,96305,120953,41536,70765,88598,52132,128710,108610,110909,116884,141719
"g26",494,2626,2084,3037,1476,1883,1447,2797,1774,760,3598,189,3796,3583,3109,2030,1911,2781,2308,2428,2646,3145,809,2630,4200,3267,2409,5637,2986,2284,5781,5710,2096,6051,4228,2448,2790,636,8467,9928
"g27",53644,10551,11480,25916,55641,8806,6683,13308,5549,7266,60057,16703,14840,16563,15483,22567,15757,5845,61023,53024,86979,63847,12833,63893,94150,5081,117498,28864,82128,9312,214135,106467,20374,293884,3568,146099,101559,48097,81848,47625
"g28",31395,115519,10588,20977,52821,31578,51500,41806,15356,34587,28401,9614,22621,15715,63168,18511,13815,68530,12807,41709,35529,72239,78318,42202,208952,60139,42428,46633,113002,51280,80482,226165,296140,158225,110411,170134,30136,164017,450593,83399
"g29",2014,2502,2268,2269,1760,7721,226,25629,10590,2700,4688,6293,959,7365,15466,1633,4132,4391,13383,5968,8678,11864,18277,33673,965,2105,4624,31187,4855,28803,10367,14344,17631,2117,9463,15451,15860,19123,11043,54897
"g30",844,116,207,1566,128,399,703,235,549,429,1211,362,126,476,131,391,346,948,55,525,1855,3742,640,1508,2775,1588,1759,629,765,1157,745,1742,3251,1424,2897,3040,1807,3958,1789,1415
"g31",1145,41609,1343,5939,24752,82000,7193,989,42986,5980,3128,3875,2691,16304,1189,62263,55082,14087,3644,903,84332,22030,95501,13806,24594,2282,18,6151,1698,2269,6337,616,904,8743,18602,14700,4022,7098,1058,47917
"g32",1979,7750,9,2027,52,187,173,526,3071,112,405,1899,483,10,708,6413,2220,10179,4079,4041,12187,4581,9002,0,66,62,6327,0,95,3103,1373,1134,9104,17,29692,13194,13289,5116,783,2753
"g33",399,29,277,391,30,280,359,266,410,285,99,199,367,298,623,770,349,396,295,228,436,171,278,1275,811,144,339,271,545,263,303,123,1315,951,953,583,1450,615,1174,544
"g34",65798,32487,16760,35457,10801,37800,56159,45380,23876,26811,36731,44056,10832,35267,29708,59806,52444,9263,23854,45398,164386,62623,55729,132966,56854,44703,58148,52676,51522,52406,177281,95291,49879,151789,86632,58589,67272,65562,140541,24460
"g35",47404,38902,22998,26754,51307,20600,9387,8177,64805,15401,13139,61542,46226,35614,55010,59707,22508,10934,26043,23952,168644,87267,69493,252221,174244,109953,136710,80451,32414,136905,97964,73987,192284,85099,95075,99209,47980,120226,198244,151609
"g36",8644,914,3006,191,334,3536,929,7484,2425,323,422,797,924,2825,6131,272,3658,6865,1336,490,739,3479,5516,9743,910,6260,13480,7381,5135,1720,10959,4247,11826,1799,8551,1200,877,15495,792,7016
"g37",17879,5527,5545,9586,10889,12137,19995,6462,10730,19901,19615,6399,9292,13365,28776,6597,14951,25804,6074,8008,111174,30028,47728,67404,81810,45073,166352,26180,14255,73043,144642,52605,21528,34824,109136,50070,41893,108985,86929,23545
"g38",7208,1041,16411,10259,11962,16165,9036,31517,6907,25436,7164,22284,3489,43782,6504,9168,28799,1769,3614,9583,17478,36825,1654,2053,38747,20782,14994,25010,8976,3772,4810,9234,12815,18677,11341,1931,6401,58860,57430,40156
"g39",6313,6558,10826,13703,10287,11334,13925,7273,9322,2925,7912,4569,12440,4948,8465,12905,7104,4153,8889,5476,17484,11178,9128,20607,22962,29979,15078,17125,28108,24114,21854,15921,46790,7614,11918,19552,16376,21256,49137,24006
"g40",3385,208,10277,2761,24812,29524,54639,9490,42743,15483,68754,4918,35673,56760,3665,26905,6373,73477,5843,35683,18480,33106,32968,144876,89717,10367,40058,20521,40334,3275,68118,107634,116263,107027,28089,755,59095,11521,201597,63007
"g41",24129,2495,4251,31343,5155,2036,2654,1657,1737,6432,4166,12410,2616,716,10844,8578,21834,10291,3475,1445,26275,43845,12301,37632,178985,32614,109853,93116,93318,40789,126830,30110,87528,65736,146411,94681,109030,78505,77743,60032
"g42",7076,7898,1890,3938,1858,10840,5733,975,6966,3037,19690,3320,562,2656,12776,2499,11384,2114,595,9782,38137,73406,23595,14553,28174,12958,12436,14494,6486,12411,10937,7768,13143,16823,33421,13978,11273,39849,21339,70860
"g43",15847,14944,4814,13082,16672,18752,18683,16842,8909,9209,14073,7253,7500,13582,12138,8318,8438,12953,18189,10898,137164,142021,141790,157649,172184,56709,77624,92584,87147,93545,173277,120291,98488,174526,45345,47792,202103,142837,163792,158908
"g44",216,324,86,48,192,551,0,257,46,0,51,237,1864,108,0,96,625,255,1243,644,94,12,973,3227,123,947,1624,755,487,0,62,397,454,1308,1595,23,1316,770,303,1160
"g45",1006,1268,485,1201,1234,967,801,626,487,328,1101,800,410,463,830,2350,1163,1241,845,777,4363,2699,1770,8275,606,1518,2129,1026,1365,1632,8386,719,4141,6893,6068,6802,1553,1757,3597,6220
"g46",3236,790,592,1209,1046,3298,4247,1136,3690,1242,1910,3305,49,161,1410,2845,1960,1581,326,107,451,15156,1721,780,4705,657,1332,2828,7445,361,3268,976,545,109,1805,12510,79,9323,2551,736
"g47",439,75,108,137,142,179,90,307,102,123,139,79,168,309,71,195,398,122,235,176,257,223,54,318,249,181,65,233,671,412,728,517,276,316,357,350,279,234,463,472
"g48",16277,12317,11679,18094,6428,25127,21512,12393,10004,12234,12282,29585,17767,21408,11064,29467,15109,12329,7548,18899,46277,60918,28937,33286,23628,20085,17745,17878,27494,20587,35221,34234,59396,47259,57288,36500,21201,45621,46917,41909
"g49",10418,25161,8392,31502,16958,11428,13487,5691,16964,11598,23602,10957,10571,7750,7515,16003,9952,11838,8186,14542,96199,40585,39066,61515,52024,25706,42854,18923,39436,36563,40647,37816,63044,37177,58816,46538,24063,50420,55182,58159
"g50",223,2108,3106,8638,2467,9395,4720,6730,4541,2739,2098,6613,2046,9860,3402,2279,9659,2589,6006,4877,4586,13092,9592,22859,8597,10310,5659,11688,18219,4645,16223,1559,5486,14669,13290,7108,16383,6252,10107,14565
"g51",35483,7338,10027,37507,11678,35238,33854,44405,10593,31041,18230,22643,18260,30850,18162,49233,11833,13692,25424,42644,279253,119339,75802,19368,125441,46253,44984,35222,76044,32536,88233,45711,112081,81658,90034,23007,74618,45954,50877,86430
"g52",20449,9621,9260,12406,14012,11215,8435,16649,7274,7473,17645,11167,4085,6490,7389,13796,11133,9866,5689,9799,74309,40954,26730,36967,23286,48657,22391,17195,27818,39768,57733,59388,25714,65681,34120,25275,49519,50109,19934,42917
"g53",220104,15,65983,386,12,29717,43861,45905,95566,5033,7130,3898,4118,10936,34979,51262,41559,1399,20095,303879,9102,8129,207546,12080,153141,164899,204271,186561,3596,14287,20010,1919,8652,120775,188,1302,43394,11115,158493,93765
"g54",0,966,18,10,0,0,1397,4180,46,0,475,46,282,694,0,886,428,622,19,167,14974,5325,207,3978,1723,2123,325,2616,0,491,25825,0,0,5582,47,585,2202,0,1071,0
"g55",81,5,0,89,1333,898,354,6535,956,32,15445,1402,1112,69,963,3580,3088,1517,978,0,633,0,8815,20929,55180,2545,1780,773,5977,2693,6933,27836,1830,0,8402,2917,8400,64,1875,698
"g56",3297,18665,8239,9650,3188,8416,18567,10413,7677,16002,14250,12583,1300,2804,26677,7945,10073,15988,12351,5660,4057,5765,20831,16239,7740,17994,45940,2974,44526,13575,34179,12146,34297,15385,9485,25970,33531,38845,42789,10369
"g57",7937,3013,4769,1132,5258,15592,20033,867,6675,3164,26567,7494,4980,5451,11121,5486,11417,2267,27633,2665,32602,340,6327,27180,24227,6399,2605,8322,23183,40460,27514,2590,12540,30843,43072,17463,10447,8588,24263,1742
"g58",14129,33068,13584,60443,37066,58165,63910,47498,26882,22559,19546,18315,18966,35883,22970,10541,14005,10823,13295,29363,122510,133378,117666,112061,171543,45560,112413,26175,53391,23097,109747,150270,32447,102771,199855,124680,71595,58387,226588,218660
"g59",555,3489,1099,2995,2730,6529,1028,8912,1824,1139,5247,294,4597,4746,804,6631,2128,1810,3309,2674,43063,12667,5425,2982,53737,5638,11587,15468,3556,25830,31910,25801,2534,11349,82005,65204,20852,44911,29308,6680
"g60",326,641,204,194,196,26,8,192,70,67,328,0,117,44,289,26,28,41,145,619,192,2241,115,848,1018,61,1482,884,241,43,349,22,643,30,574,2943,30,111,34,476
"g61",28,6207,4717,6530,2579,0,12506,4736,6034,1764,31633,12883,339,2895,637,491,3057,1259,1335,23817,14864,4853,12258,6259,17791,11568,13001,13346,18953,58525,2227,1224,5479,23531,132568,18597,46482,15709,2507,21501
"g62",25700,9085,6676,17004,14183,14609,10544,23479,15902,13551,27876,24271,2932,25561,3566,13208,7818,33782,43513,33790,6136,50256,9504,30726,72575,32710,42946,10061,33280,7045,8117,3641,34959,24400,39056,88081,36347,1378,3975,3915
"g63",49178,4557,5532,13386,8643,14569,19558,11299,30780,6410,10340,15083,8728,5096,14201,9164,9684,23296,18588,9798,28923,32329,40717,68101,36099,41475,10389,25266,37222,54031,181068,79850,30724,42557,23970,19769,42186,33956,154160,44010
"g64",6429,698,9523,1003,7210,25648,551,3170,3317,3728,8270,13627,2294,1702,19505,10815,1019,12466,6437,12518,220,12296,13664,2777,794,10592,20278,7213,11834,10693,2776,16714,13286,2434,5567,4726,5458,823,237,3102
"g65",18869,42744,21116,152272,127955,35488,109916,75360,34066,29762,98576,72639,50934,34971,63820,26338,61416,53917,19140,72022,204098,237045,147055,144870,287727,148932,46552,173422,82228,46310,264487,139953,208904,79180,231229,75131,101977,50796,295694,138649
"g66",11334,14942,9982,16588,9936,18634,10572,19020,13770,10755,22919,14845,5361,6891,20078,18656,13027,11838,13236,9930,144572,76997,42438,107340,140301,104752,43085,68036,44404,44489,78125,76595,86383,108266,79986,88236,100654,128322,97739,139150
"g67",43286,74567,20047,20548,16193,39313,31218,22206,41342,18956,23864,27184,24662,26590,32708,29966,25966,24176,28393,32724,314221,88217,253121,125351,277383,90918,64191,103004,43050,88195,145053,85069,240507,127307,121878,98219,157829,166661,232900,130498
"g68",28412,28080,35499,60090,46210,24173,47256,34442,32551,49183,34594,50588,32745,44192,53731,53361,28989,55377,33219,45514,40259,40106,51391,118388,38411,30407,64179,70902,47219,41655,83085,52885,84489,34843,102335,92990,49709,109115,88875,30912
"g69",6506,6302,5433,7631,6818,5257,4421,5709,8234,5306,12579,7087,6624,6651,16112,10228,11852,7924,4748,14503,17661,6455,14357,19092,19201,8217,8560,10271,11702,17557,15632,8884,16175,9043,15742,16090,11643,19748,25865,11359
"g70",12782,18145,13495,30959,35356,25532,21162,26369,15288,22315,13989,27945,16937,25807,24673,19986,34066,22303,30011,22279,54295,113735,39961,88265,155596,19623,74998,49237,35287,37464,55114,74643,137530,120726,79697,64611,53221,66277,82165,61084
"g71",26827,18838,33978,47056,24164,20201,28757,23269,11772,12569,15438,28693,17670,28473,38352,11553,26112,19838,13019,17326,70102,20667,66342,38535,52724,71279,165361,16239,46585,71783,117115,44155,43224,50596,83230,89157,91880,58845,102343,71703
"g72",2459,798,1874,3342,4238,1429,6743,3005,1536,1419,9780,3777,1589,2944,8110,18593,10491,340,4864,268,2338,2375,4905,4038,931,5106,11083,10175,5964,6875,7568,20327,9683,11701,2969,15557,4492,6555,38458,1427
"g73",183,523,61,7,156,24,313,24,0,40,96,78,145,94,260,68,69,67,0,7,1104,902,12,118,6556,449,451,734,100,363,580,628,2501,159,86,2021,271,244,218,4518
"g74",637,514,150,1259,417,236,469,361,925,258,1149,1159,503,1206,2202,255,647,1524,770,900,5290,1111,2105,3989,2389,479,1007,925,525,1065,3673,400,243,851,723,1538,671,984,2005,1207
"g75",12097,23032,11373,23701,14342,12842,18682,23477,16434,16265,13492,16323,15212,17085,24383,20585,16666,27112,15662,17601,60341,58649,53072,60750,43572,80280,40331,34234,45279,25544,110068,32469,56234,32942,57427,36300,60216,74214,85596,54933
"g76",8698,14289,10475,25388,2895,29875,10202,12138,13262,6719,22586,8529,11370,13489,35908,10008,8960,10023,15892,15509,66241,47008,14780,15633,43035,39662,30991,43038,62640,48494,32787,33973,61410,28436,56717,29853,5322,47102,35603,42702
"g77",257,269,596,175,93,455,260,170,73,1332,22,684,347,259,1037,3096,230,1120,1613,272,689,694,1468,4758,1748,129,1159,423,1986,79,2803,55,1133,8760,136,4403,3923,1647,444,555
"g78",40491,28462,16929,61462,21981,53181,37858,25588,35633,20182,42646,21334,22216,34323,30548,53790,32828,51042,27005,46696,217652,119672,97684,200648,167134,76417,87141,124527,75847,116800,58869,65256,148243,129388,81160,65305,127163,97669,212698,110282
"g79",4484,22,519,154,0,2387,1190,1494,951,15,89,330,545,248,2173,13,113,3107,3748,1435,96,981,1940,329,4390,293,644,385,784,563,151,10,1632,521,685,1732,5672,1137,1958,942
"g80",17962,11509,9860,7528,4365,13126,7816,19272,10511,9692,20307,7946,10132,10948,21929,10027,13526,20239,6217,11353,49109,23091,37147,57230,46331,23931,38853,42076,21089,46800,49188,44175,39594,59184,44384,52614,53029,56000,78000,47936
"g81",715,1059,71,1360,948,2819,1641,1453,1643,406,2840,1647,637,1016,4580,2119,2041,1358,1998,2010,5079,5625,1299,2897,6743,3238,3393,3404,3085,4182,4127,2643,5316,2364,1232,10985,1837,4722,3337,9238
"g82",62577,35932,36082,31847,57802,27782,24602,62476,15026,72818,31321,34562,30477,47427,23141,34928,44734,20647,11082,26315,65929,42440,30899,94234,57076,62820,85766,11235,40120,34311,182108,106473,51206,109524,44320,86877,51099,55363,51047,94488
"g83",8854,17161,20682,19548,3433,22239,10585,5212,8781,14931,15672,12355,7866,5307,26026,46353,4906,19431,11370,9048,47122,30544,45402,25875,41369,19805,21052,25084,3494,9511,35063,14187,24800,69082,15331,19435,27493,5155,10012,12374
"g84",859,441,397,497,129,267,460,180,336,251,550,496,374,254,526,627,219,312,441,386,1266,934,717,1150,1967,1595,786,779,674,618,891,1090,1476,876,1267,1012,338,1361,1128,453
"g85",11433,14254,9000,14342,5177,16439,12766,9927,4991,8564,14278,14752,7515,6079,15714,12510,15214,6257,6867,9636,25278,20495,38872,23559,23281,23577,50182,18551,19903,31978,47316,34557,38657,24595,13122,47837,11976,28193,36544,112761
"g86",8452,9469,1772,13092,3983,8954,7580,12112,8252,7770,8296,4791,6514,3194,6785,13471,9572,9016,2245,23223,39863,29647,19646,20711,53829,34614,22126,25870,12314,17057,35975,40464,25104,29613,38229,23907,27219,26907,34301,27854
"g87",11611,3905,4186,6458,7675,13744,3003,17914,13893,7074,7952,3366,7999,11082,13222,11619,3477,10739,3346,13472,8065,14629,16077,15847,8102,27782,15965,10618,19375,6971,3657,32199,21480,14148,7114,23134,13883,25033,53160,40138
"g88",7069,9588,3255,6350,2821,3858,6608,5081,6426,5332,6836,8320,5155,5218,9609,3473,3181,3146,3569,8515,18935,15535,13013,24579,8517,9892,13196,6407,14516,7658,18700,17403,7786,18562,8768,8997,21800,22464,12277,19037
"g89",48187,92130,37007,73314,22017,14471,47590,51416,51049,104319,65662,106717,71443,65910,292835,52862,119518,197783,23276,30743,164078,241975,115366,207824,369912,93181,200868,200051,39718,90178,82697,281734,160282,143727,124699,171102,186770,244286,171834,376904
"g90",4438,4906,2758,10095,19441,6706,20443,4764,6163,13284,14149,31394,3574,9894,6556,15808,15845,22739,7582,8891,95785,23875,22151,43484,10267,11309,17469,28472,18880,8512,4255,17524,61878,43458,36763,24319,15448,10018,32468,20599
"g91",11661,35945,17294,31681,6333,19650,29071,21396,32938,9161,20354,9510,25030,10812,52213,50384,16498,24697,45401,17274,104831,85608,46510,23850,31447,69939,68403,16215,30889,26236,40280,38434,53991,43332,32830,45922,35906,34883,63486,66501
"g92",16142,50449,25009,23737,19964,32151,34875,51244,15530,46092,52041,43859,28538,8575,63426,53548,91709,41223,15628,38860,119217,79525,136466,128489,110983,146092,130041,35169,75792,62023,198234,67739,62744,85662,112649,127321,157750,69100,108611,54997
"g93",4104,1840,2608,10493,5557,2338,7276,7127,4610,980,7499,4381,3692,4864,3512,16729,6196,2443,6531,1916,13107,5841,2866,16347,14066,6679,4243,14128,22190,8818,14931,11047,13226,7520,5259,9119,4649,22534,21537,13794
"g94",2984,3742,2721,2361,2813,6095,3035,6504,4061,6967,5939,7997,2297,4374,8419,4156,7164,6319,2071,8912,13889,12520,5945,14567,5862,8058,9773,8653,7753,9445,25209,9275,9038,5617,8828,12660,6513,3855,9995,25540
"g95",36109,36901,19152,38357,25452,30128,40253,42955,13329,15434,71993,36134,27599,15753,56384,29213,39352,42191,27090,37407,272972,162955,89438,152044,229864,98860,145945,123290,87694,201583,89139,170287,136276,158195,191221,92517,203025,134458,150545,67156
"g96",61476,24073,24513,48159,38380,45420,61949,24324,31441,28016,17464,30545,21297,17297,51845,19768,50058,41012,30133,36774,299267,137325,197040,155792,508612,105652,158482,108912,73641,123258,200196,186329,159895,285387,111874,158656,156706,187151,183038,195434
"g97",3659,6535,1595,4965,6763,7721,2616,3939,3669,5443,1910,2533,3006,6534,6511,12264,6019,2881,7156,2892,12590,8923,13595,9892,24320,8095,5157,3050,4450,9631,23524,7796,15322,12280,7732,13878,10634,10657,9464,9042
"g98",216875,44258,45939,214854,11841,15043,7110,1912,14070,41142,24562,20392,20170,10770,47174,59864,15866,13292,10994,13275,93253,9148,28468,3206,318582,44466,30250,4192,14306,20661,65302,154468,58412,71023,104057,29217,9415,107358,41297,37032
"g99",7025,9474,4848,9039,9605,11130,10370,18396,7572,7103,20407,18126,8604,8526,9702,12031,24242,18874,10061,14446,40466,27475,13625,31672,20781,13759,18873,8780,33456,10896,27553,32588,28440,18588,25903,32608,27535,17253,28201,38520
"g100",52532,49317,37223,47790,45584,55098,49791,56684,32442,36756,84235,52843,43489,47710,61937,73272,52455,61746,47873,107285,115443,129001,88759,196615,132572,128271,42026,47639,62684,67070,118978,77021,116605,124981,73249,73794,81542,105396,81109,158152
"g101",62633,30732,16179,43397,20671,37489,5733,61002,21777,6163,68945,8179,15334,32091,32262,21073,31411,30337,31346,18735,252062,210343,93608,79777,109810,95695,80136,139446,38136,108634,130713,58225,82523,133626,168211,144555,108323,123596,280160,114941
"g102",204375,108035,83146,293086,71234,125659,67670,186655,119774,286770,23925,189226,79867,106847,416478,33722,44475,113670,73962,175480,151573,117517,53984,489817,319516,190931,97890,187269,129353,289395,265797,79326,185784,163383,210910,210847,265370,233338,224059,244581
"g103",1300,6414,1272,2305,830,669,4291,7822,730,6891,279,2297,9151,6852,7410,4258,1938,10399,1698,1667,1233,2429,12258,43607,34140,5299,12682,14001,5968,18909,9072,5958,15632,14792,7491,26728,3195,2423,11870,23678
"g104",5004,10577,10901,21900,11233,50016,23731,26596,6085,42885,55326,53075,30867,43053,63144,65967,22519,11676,19810,53070,185230,168474,101275,126643,83916,155781,80406,42399,80429,90138,39235,46164,201766,159839,20831,113837,100005,186232,248799,113287
"g105",4882,2589,782,9630,2506,422,17045,10628,164,5002,914,3491,1383,1565,6229,3838,1310,12084,1001,5982,47266,18053,9771,34455,9838,70672,5484,1045,20404,4529,8563,1797,84885,6409,6366,51536,6707,31323,9368,499
"g106",62774,33044,28478,65361,24951,50431,25877,67462,41433,40128,42389,15515,32540,31116,49785,66905,82397,61123,20211,43386,165736,222979,167741,419655,85193,124457,106658,90604,106084,70741,184884,174050,188900,205296,152945,132529,142791,129937,196283,214114
"g107",87,0,1148,2583,0,65,0,0,35,0,0,3182,948,7,17611,0,0,0,4604,525,6,6041,2355,129,326,21520,24,0,0,0,30,3608,1558,0,0,0,0,109,3545,15623
"g108",27975,13236,2186,13148,6078,22642,19960,20709,24735,16831,19160,10868,14577,13306,18916,16306,12030,15670,7546,23298,17935,30430,22578,31745,13693,40295,7437,8750,50878,8351,28128,11398,16080,61991,43484,15078,9238,60190,13115,31378
"g109",5464,4074,4829,2974,1604,2620,5200,5522,2694,1264,5997,3599,1578,3014,2444,3198,6466,2829,3443,7513,13116,20343,24356,62459,15577,24290,44701,20875,15257,12858,13167,10387,20065,13584,17188,22840,15546,38864,15076,42930
"g110",12411,21079,11577,14247,10439,11258,17875,19201,8886,8873,13192,18602,6430,9224,15551,12002,19581,11887,10816,14872,49472,41839,41761,51826,61551,24082,46343,21894,21433,20489,37141,27336,32418,62093,36026,38105,46345,44585,43823,65947
"g111",6827,7522,9229,11365,6402,6782,12165,10137,11612,9497,15404,17888,7079,11440,14598,13901,19588,14923,17980,21253,34175,20631,35050,47516,48230,29674,33296,15327,21119,41046,38172,21232,23656,17843,43018,31070,33835,34280,40616,21985
"g112",14539,6777,13717,15223,14676,21071,31910,9454,9559,7544,20715,11879,6124,9650,6882,12689,16994,16054,11250,18153,35463,35547,23851,19713,37052,34946,39220,32450,26434,35821,17780,25933,17171,44842,33738,56373,32825,28936,32897,56096
"g113",6398,1979,3930,2423,1632,8879,8373,2715,6341,8747,3633,1773,1414,79,6663,681,6511,2959,7977,2611,35506,18381,1042,36323,9271,20572,7749,26886,37334,2056,37776,14290,4463,5295,35486,11580,25675,2861,36262,44895
"g114",168,243,143,381,87,798,531,429,114,357,787,372,153,481,815,196,416,131,279,772,431,194,1083,535,697,675,302,510,315,585,468,419,292,1429,402,628,1051,255,265,1271
"g115",147,191,61,227,26,89,89,119,101,59,320,85,79,337,310,80,57,27,39,30,1294,301,385,119,235,344,94,143,302,88,606,38,563,68,190,253,149,299,134,155
"g116",412,880,132,403,175,678,48,1263,464,122,168,321,107,605,123,326,88,410,276,96,1104,991,1945,1288,727,2256,590,584,1230,274,1561,1204,390,584,829,1362,962,658,1776,1942
