"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g51",70604,178378,132128,100865,34562,85202,72538,38087,82210,87923,191016,194344,96497,161591,236655,85239,97138,83464,159172,92894
"g52",14011,45614,18730,50379,10178,17905,7138,14666,19252,9204,51218,67163,106567,15419,64672,43270,42286,82823,39797,16235
"g53",17622,266845,293276,80056,5593,155547,440294,139405,20179,8072,280,163618,35078,4245,305594,222516,142240,43699,12740,99275
"g54",3973,648,0,16,883,44,0,791,0,7937,1008,9,613,1361,587,0,275,1523,0,139
"g55",1655,37935,1173,11844,143,6571,865,5,1419,8,660,1870,0,23251,31066,2443,33692,8202,30243,735
"g56",41119,146840,41393,42285,15639,63760,13163,5407,33646,40820,18654,77180,49030,89495,90287,118443,46854,72567,61138,23684
"g57",4810,1328,6249,65438,6826,2065,7344,17299,27628,2965,94509,49666,114512,33468,106712,30521,37856,42483,35879,39126
"g58",87784,111045,91820,104212,76787,175905,72344,27517,29420,40323,97036,295301,109125,222332,205938,150594,123856,120217,128667,216131
"g59",5968,32554,23399,272,8723,9831,16630,24758,8216,392,11195,131095,21766,872,20346,65094,18010,23584,53612,17431
"g60",600,578,402,125,421,1195,188,403,251,132,2715,1473,2037,543,1624,127,149,546,10,0
"g61",8062,5872,2575,315,226,5256,2840,1261,3016,10401,1813,0,13353,2125,79831,70194,37795,1072,48876,7
"g62",31448,736,122477,28003,13354,47301,22588,49871,62967,24979,66793,22428,93609,115159,92851,82071,147806,134784,275346,58355
"g63",10992,9758,34198,6055,13328,59703,22583,27256,6835,9027,167815,56596,176503,34985,189059,63587,63052,28770,89986,37249
"g64",3137,39894,604,6685,11316,22642,6836,108,3216,42042,18617,32112,14971,4574,3264,870,12005,44599,41237,55293
"g65",118768,194972,287976,64441,110234,67285,71635,51287,214157,50449,314384,357091,160368,185107,167210,95862,170957,213586,446647,219136
"g66",19658,72584,85882,23992,30781,85477,18033,26069,22688,16339,81829,55519,79807,69185,72463,60261,55340,50415,97616,43410
"g67",55515,98995,53962,168178,80805,92438,65321,30365,71895,96750,130444,92725,155419,62545,137153,125465,85775,72988,108536,158767
"g68",96590,190115,191433,183774,76483,223999,58923,87571,85958,57459,164605,447687,178212,197603,298529,266101,171358,253050,301189,250755
"g69",12252,15313,18928,15881,20093,23259,11466,12268,34220,16367,50253,100940,102839,28039,71910,48473,34082,82109,79492,48633
"g70",75646,75986,85585,99997,47063,80679,39211,48192,106935,37124,107263,200679,240831,143991,249934,169014,117468,121420,155163,135996
"g71",46193,108129,37438,44572,45952,129519,16040,37313,66447,25498,74233,32003,39030,38965,446095,132373,170756,144025,135361,35081
"g72",2312,12711,8503,10193,21601,7749,7088,7443,19632,16961,1388,70412,6515,32113,43538,8608,25654,11732,71457,14001
"g73",212,81,51,96,23,0,494,35,26,10,1959,246,2380,1342,162,77,765,1302,376,406
"g74",3315,7033,1037,2168,895,5104,1454,1039,3136,1363,7536,8492,4932,1717,1130,4557,3807,1986,5384,8150
"g75",25191,39283,69900,39158,38728,50047,31343,28478,74685,34973,149555,84845,106998,35301,80096,37757,81518,37969,96913,49161
"g76",33926,38243,89483,25347,18542,26013,50860,8727,30285,27536,79080,165222,118749,81172,62935,75773,51553,43939,73522,24843
"g77",3695,262,6501,1531,6248,2533,771,1178,2932,407,848,3345,465,5268,3728,11438,6371,1847,3753,11654
"g78",45399,34744,66531,132320,84787,146993,105939,74733,36850,84467,248636,208162,538209,99811,389298,196057,130715,120339,374457,189674
"g79",141,4107,517,16,6910,8130,1786,509,397,27,1705,17939,3179,29299,1137,9498,101,1048,2941,721
"g80",23372,35761,23707,46487,35098,33582,33863,9924,29183,31088,39222,65648,67549,34001,68743,48051,29565,30894,68198,43489
"g81",3002,4529,7021,6499,12622,3055,2377,2790,6537,2587,3587,10894,20546,5198,22073,4434,8725,10088,2635,4805
"g82",101986,6345,70207,75961,26575,116936,27648,104307,110026,91339,296072,232188,401827,202405,54847,354254,95931,130197,671948,303738
"g83",85521,38352,35017,32642,7997,13089,12584,1553,17705,10562,53738,156975,73200,20623,12021,85641,34101,13638,15104,45130
"g84",1070,833,1445,517,507,1719,536,687,1153,694,2280,1986,5494,3116,3217,2740,2439,4260,5662,1975
"g85",15155,28919,26321,15680,46960,44938,16509,18192,19287,34893,31586,149269,87391,86281,111016,47376,91581,72399,79265,69787
"g86",12659,33645,34474,14648,15729,17545,8282,5888,28589,10117,21387,20885,36958,5226,21656,23708,15411,30709,22181,22635
"g87",32716,24314,14397,21489,40981,8410,20023,6809,35459,6307,31737,86705,75089,53038,50294,18316,48819,12737,55998,9859
"g88",40044,23998,17550,15577,12912,28835,8526,11475,13445,7440,77283,61622,147311,40165,60436,64287,13319,98603,88034,31112
"g89",152516,78604,339208,266832,296666,44132,219368,74108,152858,68638,252064,577651,767227,234082,833796,645498,323375,279192,699222,143303
"g90",5684,51139,54598,48528,38951,79991,20691,8225,28599,82918,219562,328744,73594,78660,48180,75222,31652,81648,307862,28178
"g91",56406,71641,81223,99064,42197,68416,39702,22870,155290,81780,109907,69724,91552,50740,133845,102660,41522,54604,252143,182519
"g92",80800,70290,55361,45425,54334,64542,31109,82012,106243,54757,45959,170124,69740,251822,213696,162739,94826,218016,290398,93490
"g93",10603,30959,19870,9626,13045,13878,7986,15188,6824,17736,1895,7747,33165,15117,26102,10180,9782,3014,63527,12324
"g94",7076,18168,9836,7255,13784,8830,2276,2063,4642,8673,27670,16924,8978,15696,23398,13427,12709,18658,22359,22599
"g95",61501,178419,131768,86500,99781,69918,108148,72701,77181,67743,109148,164096,118596,170108,243105,96908,80749,102851,167834,153316
"g96",59829,82034,87357,121240,74912,82577,67167,62519,60325,60672,98474,147761,118588,55875,142241,58634,40558,75521,200253,36550
"g97",6499,7571,14859,13963,10494,9367,18740,8589,3417,3292,10205,12981,12684,19211,16464,30804,26264,6799,30319,26868
"g98",45578,88260,36744,71554,40530,27498,219581,27524,22340,47959,237535,540093,740647,782684,145885,52596,153349,360594,213323,90016
"g99",31375,24904,24025,23080,23945,40252,22079,15342,16671,22300,52500,192060,172603,65516,145953,129705,77233,82904,153552,58268
"g100",144267,192434,182791,122039,96188,173016,118964,106137,166849,60734,446356,473999,636252,324875,836224,382691,207516,239437,602494,133533
"g101",44216,121863,89787,83142,90296,44980,40019,58746,95663,40476,99411,227919,209865,48613,87762,111440,178529,79977,131243,47645
"g102",291315,202527,375940,202570,433555,481578,438736,165934,82078,175865,154539,581939,284162,560854,429231,411742,160037,590325,505924,193855
"g103",4161,7426,20803,5304,2415,6223,5922,3204,13082,2552,5709,23901,53584,4359,4153,11280,17204,2006,3471,9213
"g104",121332,24036,144314,15407,38257,69140,35743,132189,51323,2000,411531,372452,481605,199065,558843,290898,205280,741965,804595,168801
"g105",917,8862,2751,1353,6321,3343,11012,6941,31578,3299,76181,23804,21055,58530,20722,61981,18719,77176,53985,22648
"g106",62553,99965,79191,94276,52801,182291,67208,56366,135240,75950,141524,284040,170085,141674,278751,144948,50315,108022,208510,94260
"g107",0,1982,64,0,0,3661,25,0,197,0,4227,44,4475,115,33154,452,31577,150138,0,3043
"g108",13711,22624,72899,44274,24672,101664,31626,23002,33299,28836,106673,54780,50374,40920,61796,49940,38804,36304,30814,82312
"g109",9584,10543,18153,22963,7508,21323,9662,13701,20347,4281,21974,34040,22882,10297,32678,20580,10309,18208,28368,17784
"g110",24124,39276,57176,50484,40485,42017,14956,12535,43853,20423,109630,80123,91626,47661,52173,98393,42509,57568,100233,53115
"g111",23928,32406,27991,33770,40684,33635,21884,24373,36349,46569,135820,220701,148618,130896,66685,91655,55230,82171,227931,80332
"g112",15766,47713,23178,45535,23529,39282,42410,11942,87912,43011,86694,64392,166767,44353,49498,23075,16751,60718,35018,46518
"g113",2367,2373,11761,1757,6734,7210,8207,4295,2517,804,21532,4872,9250,35026,50729,14804,16716,21047,64284,5483
"g114",3186,132,700,2232,943,1030,561,587,1899,1355,1406,1238,1103,190,2255,1402,754,2146,749,455
"g115",1027,243,108,203,285,296,131,67,22,564,237,1625,240,1027,203,1477,150,1023,660,479
"g116",343,287,885,684,572,1357,415,526,364,190,3479,6685,1461,2743,11765,905,1443,3980,1803,3341
"g117",317,152,220,277,472,176,15,869,118,170,122,835,796,240,887,221,1457,516,3060,241
"g118",698,277,712,703,394,369,720,910,892,120,938,1447,1607,1371,3500,1947,744,1341,1753,1921
"g119",7233,10445,7508,10660,3024,9486,10000,7766,7216,5509,15137,47552,4836,9781,10506,10573,12765,5999,17905,10606
"g120",872,2799,3192,3014,1161,879,1198,853,816,414,4950,8669,3423,3916,12128,4295,729,3592,3011,7291
"g121",655,454,1496,129,15,315,370,16,204,295,1876,198,2535,1315,1811,2955,616,392,909,223
"g122",84,0,506,1364,0,740,23,363,8,717,303,180,147,235,14,240,353,417,0,0
"g123",551,624,1186,535,501,158,6,253,789,46,577,5950,829,1049,2044,2935,0,129,1706,340
"g124",136,298,255,2819,1189,1454,89,912,956,185,1227,872,878,1364,545,2950,228,619,80,941
"g125",1871,2082,412,918,760,985,2608,759,984,383,1329,3207,3517,1657,7132,1761,1360,3805,3078,1284
"g126",1033,358,855,1002,1098,1136,234,163,349,440,2178,3278,1680,2332,3011,4007,1075,1088,4285,276
"g127",508,313,164,500,192,878,175,244,191,448,1309,3014,753,630,2080,1232,600,887,1546,485
"g128",933,630,1658,1505,446,1789,420,763,1295,809,1040,1638,1391,994,1268,431,2206,1161,4476,1016
"g129",487,1832,3446,716,715,920,361,1118,1256,264,174,2810,1316,554,1375,644,825,238,4063,103
"g130",1379,5445,1959,3915,1790,2983,1449,1581,2381,1233,6135,15632,10518,21580,8523,16950,4320,10855,6298,7843
"g131",132,885,518,1196,90,641,180,187,322,187,2904,656,1897,1053,1851,1506,145,1198,1183,878
"g132",65,232,391,524,162,247,196,270,368,130,633,993,246,686,209,50,446,1155,81,385
"g133",409,180,1192,612,73,192,148,427,116,339,39,386,272,26,377,89,441,20,130,258
"g134",1248,579,1966,925,493,2968,894,90,212,156,270,1932,1351,767,530,6791,267,382,777,1082
"g135",0,252,25,186,837,113,3556,291,678,1290,125,77,1151,10350,3124,315,1531,1447,1887,31
"g136",131,683,574,429,655,578,67,509,795,211,728,836,1432,595,1060,841,486,928,1084,447
"g137",900,1339,1651,433,799,2234,474,302,759,1102,2374,1622,1753,1630,4224,4268,2178,3966,1412,2476
"g138",76,379,442,794,58,147,382,114,643,302,243,941,549,1188,1417,54,158,211,185,506
"g139",750,2098,1304,953,1000,1468,678,410,1434,468,1908,2284,2018,3404,4264,2125,1332,1634,2305,1437
"g140",750,3353,1249,991,771,1367,506,762,1020,830,1749,1901,2418,1014,5785,1770,373,2454,4202,645
"g141",3252,1522,631,4947,1002,1991,2052,1699,3063,312,5354,2084,3956,973,2468,1713,1491,3692,2757,1303
"g142",4459,6237,2323,2045,6563,2013,20708,9073,4021,440,5143,698,688,898,10865,8036,1449,7181,3070,3407
"g143",49,1875,249,3662,533,411,171,159,34,485,5076,1528,837,8552,1621,6977,2583,1529,3155,6951
"g144",550,811,666,270,987,840,724,350,900,341,818,854,2159,421,2037,394,1227,962,467,889
"g145",547,1850,2794,35,1943,1667,841,492,765,479,1370,1795,3225,2150,3524,1252,451,1983,2148,988
"g146",1855,989,817,1824,1088,614,718,833,2373,521,1834,11087,1435,344,4291,6826,1084,242,6486,1133
"g147",2455,3460,2585,3608,1054,1698,2727,2785,1924,1134,9025,11421,646,5648,11821,4192,5620,5644,10209,8360
"g148",119,3385,399,481,918,461,1251,782,1190,1997,87,3219,371,1915,4886,4822,557,1018,9567,1073
"g149",446,49,1106,428,65,526,84,148,989,395,17,549,117,587,65,167,341,598,1016,0
"g150",4348,1204,1748,1008,3772,1915,1478,964,1940,825,3400,2002,5234,158,827,4264,3062,8956,977,301
"g151",489,388,1043,807,278,715,219,368,327,196,1219,2320,2030,1116,2318,2899,1058,1184,1385,713
"g152",196,1041,503,122,501,510,304,274,303,343,1366,1136,2019,614,2076,1568,652,920,1137,191
"g153",516,23,488,243,265,322,174,260,263,71,383,1286,235,877,871,196,455,519,1260,763
"g154",760,4861,1653,14924,2680,6280,2499,799,4508,1576,1302,8543,4445,2798,3351,728,8128,4539,5117,3486
"g155",66,196,1500,401,437,255,159,54,576,152,143,3447,494,395,808,79,1000,100,374,108
"g156",1699,1433,1528,3296,1110,1465,586,1486,2077,593,3554,1859,9906,1371,3308,5278,2111,2499,2632,513
"g157",955,442,410,877,436,597,380,516,326,781,1741,2430,1817,1459,337,815,670,1097,3261,820
"g158",362,1001,585,729,884,393,1366,295,825,312,395,10165,536,4114,3220,2459,358,394,1595,2333
"g159",1619,352,1099,91,191,428,182,68,351,414,204,39,438,150,1704,1173,1204,144,217,299
"g160",2820,4547,9790,6859,6501,5479,6355,1045,3984,574,5277,14062,6365,2080,17666,9036,2826,2470,25318,1267
"g161",429,921,1311,291,300,2437,830,419,1867,647,1791,831,2825,811,1843,140,319,959,1754,152
"g162",392,219,374,567,426,854,116,140,141,112,549,968,111,519,940,852,356,389,784,428
"g163",2115,1617,1405,1174,352,175,517,918,1766,1154,873,625,8,87,883,615,139,669,5727,478
"g164",764,461,514,1098,2256,879,1273,308,2411,328,1920,1899,2243,660,2086,1760,1349,763,287,969
"g165",4074,5285,3162,10011,4663,2740,3972,2225,5676,2191,2158,1711,9755,6236,13303,7045,2906,1975,10226,3915
"g166",1334,5641,6084,6907,1782,2225,1540,2392,1750,1430,1714,4664,15539,4934,4770,4262,3480,3238,5670,5806
"g167",101,1230,2725,1918,3999,756,1000,90,3197,1100,7314,13529,2520,15358,7784,6398,4462,7626,17494,3095
"g168",756,214,1429,538,1182,958,580,1013,2286,398,576,1878,706,1033,1782,320,401,1383,3670,366
"g169",2856,3798,471,1453,641,975,1299,3804,1649,311,7207,7169,8737,6195,4916,3849,1326,2435,5284,3699
"g170",820,705,2464,1734,553,170,223,245,763,1774,383,4342,894,899,2136,604,1623,629,3736,2458
"g171",1155,640,573,821,867,651,1083,458,451,242,1786,1155,877,1360,1093,747,633,736,598,513
"g172",966,1754,1064,1154,713,567,577,479,468,968,1312,979,452,905,980,1003,1302,944,898,1055
"g173",2668,711,1364,2406,1693,4296,280,1364,2440,416,1691,3133,3578,12748,831,998,3433,2332,5752,2223
"g174",538,673,804,677,800,287,90,217,803,633,1305,1030,2174,1460,1153,615,339,962,790,1141
"g175",225,161,1063,176,257,90,202,296,379,109,2668,697,544,720,1106,1335,172,394,1113,246
"g176",383,120,511,906,71,611,83,204,521,222,347,753,460,344,1371,56,400,308,339,32
"g177",4363,1232,4535,4491,2292,2846,1397,1759,1198,1185,3367,1574,28396,6351,11139,2820,7142,6167,3542,1821
"g178",51,745,211,1055,508,1235,197,173,446,260,1012,1016,1613,676,1401,298,752,1302,1042,1783
"g179",3564,1537,7581,6817,4043,5243,5357,5735,3736,1470,12112,3511,10539,12510,12856,12708,9953,11958,27381,9126
"g180",87,245,1430,585,1132,1698,78,1362,418,118,3245,12560,5815,6327,16923,19955,974,3934,4019,2560
"g181",663,879,414,162,1095,622,1009,292,471,68,9132,1276,3208,5246,3851,9154,1311,177,2728,5711
"g182",516,439,428,495,1096,501,570,747,372,272,2001,2865,2613,1233,3502,1664,1382,1960,2113,714
"g183",592,467,316,1862,848,37,92,124,443,415,917,178,5175,1441,2087,1855,297,373,590,697
"g184",747,2071,1341,1149,1372,2563,521,1040,1684,637,5644,4469,2486,2458,4934,3020,3947,2290,5088,2666
"g185",1498,842,515,5085,2010,2287,778,1502,693,3539,1034,1629,4173,4042,1961,3144,1115,2887,4898,6217
"g186",1230,1553,4748,842,1181,3827,1531,1482,3936,2341,8357,9779,1252,5582,5451,1363,942,1189,24210,6170
"g187",725,107,702,561,370,0,106,329,273,76,765,527,913,466,1536,732,853,667,78,278
"g188",404,911,762,282,997,1246,278,612,836,536,1153,1469,1408,1391,1168,1421,1151,722,362,987
"g189",142,129,781,455,276,133,391,61,257,309,1794,4174,1370,2609,1679,2249,4318,480,4414,222
"g190",772,792,613,773,1226,1209,539,327,277,430,993,1011,1001,1513,1152,737,615,1064,1329,496
"g191",175,1207,322,496,2192,7896,48,57,135,265,1836,225,1983,716,164,124,2077,2419,91,702
"g192",21,3323,106,137,8,629,513,10,159,522,5598,3958,1602,506,3552,175,78,2494,351,1660
"g193",2031,1046,681,1651,2023,2014,3085,1212,2606,2424,1378,1533,2734,492,1483,4214,3136,4195,2522,2501
"g194",1209,1038,937,2063,871,729,650,1055,1242,619,622,2363,2864,1556,2963,2670,835,1816,4751,3282
"g195",711,6408,4219,2441,10439,14473,2051,3820,32398,385,26687,67206,17540,44666,78781,2975,515,27069,49221,33011
"g196",595,127,445,148,887,1205,1295,186,1611,419,379,2434,4101,1170,1261,1022,2502,1452,6300,2588
"g197",1302,6603,4502,2167,3819,2642,2771,4824,3057,1960,2277,3145,793,540,12819,1503,978,2241,9121,2848
"g198",511,124,863,50,375,286,353,318,564,155,1952,1026,558,824,1953,491,255,104,98,838
"g199",410,713,338,438,963,356,534,274,443,324,741,1136,1058,193,664,1356,351,716,688,248
"g200",507,154,247,734,646,701,235,533,1093,390,837,122,765,1411,573,724,1073,2442,916,203
"g201",1675,699,350,140,9475,2496,1295,662,1982,648,3731,5622,14586,7938,13826,491,118,960,10358,2080
"g202",444,1138,712,0,480,746,236,576,1475,211,547,297,89,1211,26,966,221,368,2187,1482
"g203",762,1349,863,1130,129,273,578,85,228,228,529,1795,1309,718,1311,337,3926,751,1310,39
"g204",887,2404,1621,3324,1659,956,887,245,900,301,4813,9128,7716,1479,4005,10829,3352,12940,6419,4246
"g205",2157,3916,1366,5915,726,4482,1142,2391,3333,1875,4299,4177,8038,1282,4551,2516,1669,5454,3132,1625
"g206",525,248,643,835,218,462,328,233,884,227,1154,1564,1129,733,1998,1016,1230,445,1016,1262
"g207",35196,30725,50501,36660,34472,51994,33006,9908,46620,17948,60688,160465,144341,41684,109148,83379,63970,27123,65445,142498
"g208",1302,2782,622,2974,796,654,83,228,1406,842,141,143,539,1310,2057,963,2004,219,1591,539
"g209",1590,4459,508,628,100,492,288,721,1301,459,838,1011,91,901,4866,2534,1145,92,1929,775
"g210",1441,1670,2063,4781,1209,4437,3364,2109,2220,1948,9720,18286,9525,7745,24819,4716,8954,12501,10347,3914
"g211",1430,4614,3468,2543,1206,834,1213,1486,2795,1863,4658,5164,4571,4283,1876,1610,1973,3535,2784,908
"g212",2882,2832,1838,7749,2005,2292,1592,1448,1249,845,3007,3644,810,1816,6721,569,1090,5814,4981,2530
"g213",31443,28220,20392,26805,20916,64161,36031,21520,29166,19496,96218,102031,47672,29752,117846,35022,36933,68984,60113,25695
"g214",26,437,948,47,96,437,413,270,700,53,590,834,1370,506,397,1150,315,217,347,182
"g215",53,75,3635,4327,85,3530,206,1947,19,0,419,448,625,1266,2247,847,116,265,2776,333
"g216",665,1839,2276,305,708,2047,538,1232,767,841,803,2257,2384,1636,3084,2165,386,800,1276,608
"g217",664,644,1982,1036,797,1611,696,337,1508,673,6146,1790,3520,1086,2114,2158,1931,1294,3352,2172
"g218",355,413,1264,445,369,584,417,320,587,306,1639,1117,2699,2697,6801,167,3897,1861,881,1293
"g219",2793,2797,3337,860,1210,6879,3965,1199,1785,2502,888,5192,3424,4950,1691,7603,3134,2365,6804,1470
"g220",626,89,1289,524,433,460,57,232,822,908,1678,3260,817,4687,1058,3444,1767,730,609,630
"g221",220,1600,485,600,1614,1165,888,298,1803,162,478,3812,3584,397,4628,1535,3322,2417,5647,1189
"g222",12536,42742,56634,21195,18707,23150,12975,13718,30254,14470,27778,38230,88154,13833,35517,23836,31999,32912,50225,13689
"g223",4865,3295,4177,1261,5680,4478,3076,1679,1232,2610,8334,4578,13236,5068,2351,7680,5559,6713,21218,11340
"g224",2373,2190,1850,1058,1207,4651,1698,370,1731,935,7179,5796,4718,6246,15092,7497,3363,882,5247,4725
"g225",1488,408,4178,52,266,554,0,3824,326,1475,863,1464,87,267,574,11899,1969,496,8728,1050
"g226",1231,559,154,1497,25,415,74,209,619,164,415,229,791,928,104,588,753,513,1249,1162
"g227",438,693,671,506,301,182,382,99,1049,609,631,1448,342,163,1625,466,291,349,1151,521
"g228",75,825,299,221,87,848,31,41,598,221,749,338,477,278,2752,207,312,1896,1166,95
"g229",64,323,1665,1636,769,529,563,415,185,826,232,1089,479,343,410,738,670,926,732,42
"g230",370,1017,732,330,860,286,45,447,466,953,752,3193,498,1982,1466,674,2057,2033,1047,946
"g231",123,67,561,57,153,161,42,49,1127,47,29,175,13,3744,2059,28,87,1837,417,0
"g232",3189,42291,112,462,5320,2665,663,3622,5250,1619,8239,17555,7318,11153,5589,15487,16836,7912,15747,14382
"g233",570,1425,3444,1095,6317,2909,1853,620,3810,363,644,1213,569,1841,8961,805,249,3725,3535,3248
"g234",945,1397,4604,2197,362,333,962,1016,1029,276,6538,3801,1716,2469,1545,1776,943,2222,1321,926
"g235",398,944,1423,802,213,272,205,497,993,442,1766,788,945,748,1304,969,928,619,2710,1137
"g236",14,126,0,210,773,504,373,193,325,92,1143,283,566,317,459,1360,142,919,2983,1667
"g237",102,89,97,149,102,137,33,48,218,687,98,99,994,1513,122,791,1190,1937,688,278
"g238",4253,646,2364,2001,969,7265,2426,627,9314,4575,6276,11838,12286,22617,12939,24676,6994,9448,14634,11750
