"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g14",3298,2158,766,4237,1589,1828,6029,3638,2114,6767,559,1586,901,1844,499,2058,6751,3083,4365,1167,5789,10455,3109,3739,5535,2174,18749,5937,5174,2241,3093,619,6868,2227,6009,3690,1103,9238,1903,966
"g15",31433,57577,52272,36502,73454,64220,41204,97048,72682,102389,61010,75753,39768,49144,54741,72363,78439,73089,38036,57589,77335,107302,53027,74702,78220,30518,75615,87643,43871,181485,83884,135601,71576,76460,96868,129049,90054,158692,85612,84433
"g16",31109,23382,45991,19699,23343,25651,42659,25584,40449,31973,12928,19448,30822,28677,45833,17598,36214,34222,46172,37031,138186,153518,72305,56816,43631,103562,67510,62322,61292,37126,99582,56576,46073,74967,79506,49572,99251,161294,76631,82688
"g17",17805,2861,28907,15663,16047,23792,9917,29332,30371,27290,30160,1224,5651,5820,1783,334,9576,6686,5006,28997,632,11793,11989,17984,2309,4232,3516,88066,37914,51188,28753,7723,9352,12805,64670,5520,16058,38107,12678,47181
"g18",58852,33535,68824,27893,65398,88515,86061,54673,100259,68618,92792,74664,28249,51981,137537,61758,166430,75861,71620,55183,187045,266769,144578,158463,157391,424230,231962,54108,147954,111306,398469,202045,249735,178390,80211,77695,101446,151876,109704,120736
"g19",3329,11300,6045,11219,18852,16244,7782,7998,7966,10156,4932,7161,8663,15657,7793,9311,6815,9053,5308,6735,57547,35067,45429,36654,38069,64711,35454,16002,66620,36373,20660,48421,54554,32884,22335,66285,31125,108521,24621,54744
"g20",189,473,720,243,183,648,172,317,415,0,225,238,591,447,267,114,372,697,878,479,665,834,341,1838,356,1093,1917,823,1938,278,1235,966,635,354,1270,337,1100,1758,1046,885
"g21",10209,6779,7040,7574,6761,10913,4109,17155,9451,7877,5941,5463,8673,9558,7312,11228,11738,11956,7118,9650,12789,6575,24198,6277,22300,15542,12511,14387,25501,15817,23738,5350,11726,9022,5141,7717,17096,11054,14502,15004
"g22",27634,22143,23043,13750,25307,10934,39706,12199,25791,26558,13945,21721,20657,18382,18842,16358,14679,15958,11817,5156,28050,33380,21427,14446,24024,32730,44314,21580,51471,54382,39740,24003,29395,42769,28578,36300,54615,53680,25592,52995
"g23",14720,10001,5635,11251,2925,17025,32524,16861,11961,10152,4988,12190,7530,21887,17818,6971,9670,1476,7872,6032,24219,25350,15893,13117,31502,57187,46294,14575,29209,24860,10207,16467,11413,36565,47255,35882,38835,20880,42493,37568
"g24",200,196,1393,683,1823,867,1559,598,437,2638,908,852,1855,1283,21,1101,876,353,811,1146,3213,24117,475,4847,6552,1211,612,1813,16273,7973,2421,1476,14248,926,2754,3207,24279,4503,2723,9116
"g25",27613,9767,34317,17011,38325,17825,30623,42112,32182,17901,14243,17669,13593,26894,19865,37596,44827,28904,19253,20071,58254,85979,12480,64766,26184,29591,33157,13513,29389,22362,40902,25202,38174,19858,33852,68293,66308,34853,20731,85281
"g26",2942,1471,1820,2383,1899,959,4503,3249,1932,3696,3734,1620,2713,347,1265,2133,5110,3441,311,1755,9914,11863,9018,3262,6536,13473,17206,5763,8263,7365,12627,4823,3719,2585,4902,4669,6184,7640,9504,7586
"g27",16987,46977,9584,3285,25476,9122,9587,15197,12688,3648,4823,2977,32340,7133,18991,50690,11167,33542,28026,14504,27215,76471,56383,35787,22617,77029,19504,74758,77891,41262,36764,88677,10288,75736,7917,242,46793,83207,112013,107727
"g28",27809,8221,154218,33602,27110,25604,35237,12132,29920,33969,49112,9330,18738,47706,49331,36903,28507,47297,24733,24665,50366,166099,67536,100855,26151,87884,227398,166548,175374,17669,353936,345017,182444,168688,246582,51674,62299,309473,71582,146323
"g29",10344,7821,2837,561,3711,3964,8047,4763,512,29431,4331,6546,6886,26072,3601,4829,13946,5714,5544,4391,13620,7475,1122,3588,31772,12373,67,1035,1767,2122,5628,37871,2518,8903,5317,33027,49589,9196,39215,8616
"g30",194,283,1716,394,209,598,710,742,702,559,202,410,812,304,849,478,1093,203,492,218,1500,870,3086,565,859,2099,916,929,278,764,710,1440,718,1366,765,1546,764,1007,636,1808
"g31",95,653,6091,1649,21715,2928,22133,9851,11709,543,8717,3510,328,59421,25866,29338,165,18023,45394,24661,6458,4990,1470,394,32682,629,68906,912,17664,71959,23639,14418,198375,24637,13555,65,7919,3826,134606,4848
"g32",370,265,16,0,303,353,469,2879,5213,1850,4249,679,842,54,1779,4694,2421,5367,895,1107,1237,518,0,672,0,14633,7036,4928,1830,16557,5161,498,1171,2169,0,1462,121,1178,11447,5749
"g33",283,567,852,101,501,278,88,109,733,600,739,187,449,220,96,188,750,161,512,353,377,1991,277,1014,800,1368,1466,179,958,411,1114,948,101,268,325,2413,448,573,619,1226
"g34",21531,16154,13356,47074,83705,45595,35603,17361,8454,21949,9587,25090,31286,87548,35083,23685,26413,39099,17007,30325,92848,68292,78137,22801,89733,79125,36589,47807,66175,36565,92638,49099,40246,36033,54508,45529,28050,64230,73091,66970
"g35",54431,19519,37992,18648,48342,24887,62841,30009,22056,36756,93190,46655,7307,84868,66813,33613,24131,43288,72112,22475,29320,78712,34386,217160,77539,401633,66416,101935,112694,56073,34947,105911,196494,91801,68062,48826,96606,100427,69964,91876
"g36",8082,1348,1521,1308,3786,286,5592,3744,2855,1011,3730,1658,1127,759,987,1468,2004,6856,3628,1068,5086,904,11359,1454,2743,893,20946,10734,8061,20643,12733,10333,2153,4939,3019,4720,663,3888,621,11844
"g37",4422,9124,7511,3555,13586,35873,26702,23233,37725,32044,13920,4393,9270,18378,13255,13037,22653,17014,4438,25380,80454,73191,36125,28763,23057,58895,31123,59917,47077,32524,40360,80874,59192,30329,22681,66594,45967,36717,36344,35737
"g38",3802,3135,32742,10259,20236,21948,7705,15071,15428,8959,11322,14415,11138,20858,8609,12276,20693,4812,8267,4217,14902,10604,15871,22020,21949,11636,67569,23050,2269,36699,53630,9712,31653,59681,36222,42769,47807,33256,5621,3805
"g39",8437,4945,6822,5653,6210,5767,6747,6269,10591,5342,5654,6682,3508,9878,7289,10550,7522,16440,9445,3188,9163,16691,8544,19110,21368,13125,24703,13734,43034,16693,13299,18350,10149,14975,8184,24809,9875,13945,5614,22487
"g40",50384,45761,6774,13469,30238,19524,48655,57620,33723,14563,9130,24704,22232,18857,6287,6982,61131,44491,16016,22177,28907,33432,41618,3328,112536,157741,136760,88971,5762,26074,13053,74036,37853,24012,59903,132587,215619,203445,114274,97841
"g41",69121,16546,15127,9054,7984,26141,4490,52114,8851,27351,23531,20759,19738,25016,3030,8939,23776,31224,17878,14198,6938,15385,12182,23265,9484,1101,68109,36280,17718,14305,24302,18234,54674,7292,36397,23663,2242,17740,31389,23953
"g42",4140,3505,15072,19597,2042,2624,6023,6683,13770,14676,6882,1175,6624,4150,7573,13361,3625,20340,8998,9178,4164,22100,4635,4343,7531,9078,7157,7657,23608,14403,12785,19523,12580,21638,2430,25241,16278,16737,11070,21215
"g43",10777,6969,16899,5865,17481,12598,21048,7858,9763,11773,6192,19230,12960,23777,25323,3946,27470,14587,6022,14297,18403,38916,24488,29813,40584,36152,47377,20974,38524,54219,33738,28638,29417,18383,17739,14868,48117,49515,29164,29425
"g44",311,494,192,648,0,584,296,668,304,534,18,1175,718,114,52,929,122,19,64,0,7492,2651,11341,3208,131,8943,6183,1322,2459,0,85,0,1568,1453,187,108,915,622,891,38
"g45",1180,225,406,1098,612,1032,393,561,737,932,648,1087,231,1674,820,830,2279,2475,218,683,924,1717,3298,5288,1361,2020,1921,1142,2411,3848,2059,1014,1303,1709,1276,869,2532,2441,1691,1658
"g46",162,751,1881,717,2377,1266,1667,11659,607,556,599,46,684,713,970,364,5169,394,69,476,614,1396,7373,111,5080,835,1116,6010,0,6309,336,11417,8495,4779,3077,4810,4254,640,252,12897
"g47",293,285,193,172,261,165,119,152,401,343,279,176,89,148,150,309,282,518,178,56,403,93,114,323,354,1002,533,761,145,567,401,321,263,194,186,626,438,413,217,223
"g48",11761,10166,16430,17101,18391,10110,31006,24084,19043,20023,10603,12462,13746,14440,24868,9410,20642,12343,8107,14021,46336,63278,32260,47350,76491,43240,30370,43469,25945,43551,91198,31125,43964,32095,37485,35883,49847,30234,30192,39817
"g49",13174,12326,19836,9545,11952,17190,10412,11012,24401,10641,12285,11908,15928,11577,7738,38266,50673,13374,11925,8601,33087,32574,13788,49151,31425,35228,43706,9836,37345,11068,64890,24635,35978,9755,28841,11107,29745,30519,17042,30232
"g50",5381,1905,1420,3278,5490,2199,14172,3211,13490,2344,4017,5650,7960,1837,4680,4260,1218,8748,3821,3503,7188,16982,17732,8492,11677,1959,18565,9290,14857,17013,9043,8626,38126,18689,9086,17661,20397,4932,10584,10541
"g51",51130,39224,51952,27149,42337,21289,19723,32857,28616,99323,38919,16193,20059,18207,36481,39696,21908,38371,14080,46114,98460,176910,44759,51584,128150,142920,88305,71810,274215,146786,117878,112994,92542,40675,54314,44725,116514,79478,87596,86036
"g52",11600,12523,13756,11043,11848,15094,8674,13569,8205,9999,10373,6378,12522,11411,19981,8227,15404,4799,4854,4336,20597,17821,17749,11323,23686,15512,29312,20973,17440,9014,16389,18352,21470,13586,11780,8186,26258,12031,9194,24456
"g53",80520,4620,2550,78,7148,47879,1290,21903,32473,6107,49533,19096,290326,14539,22275,11122,7332,7304,3710,3541,311923,382897,97513,21,56584,52,17402,92503,19238,101790,10204,13933,40203,140971,1330,1391,812,157765,468171,2373
"g54",129,10,265,1710,652,12,75,0,1102,957,1462,38,1485,2981,2266,90,0,98,179,40,0,9169,17,9924,324,419,467,0,33,9622,10410,18,7829,5,0,2821,6455,6,127,26
"g55",29,416,150,624,727,446,2162,225,2558,96,2336,1133,3737,7376,10,1572,354,6812,168,294,168,2637,10541,664,3942,13720,5376,3680,38,14982,105,22,3316,3729,2130,2121,533,14077,1993,4246
"g56",27546,14148,37331,8384,26988,19546,2089,27399,4812,14228,4000,18078,9547,12302,28011,2466,18885,18036,5399,7144,1863,1986,18125,39965,94356,87102,17528,51437,56225,36143,23737,26334,8119,43416,9139,55909,34651,98764,16159,92638
"g57",6945,10246,2606,5747,3489,1023,16647,12049,8004,2925,12934,8447,8370,2464,18273,939,5803,5158,6857,2216,18277,24542,17566,41084,35486,135361,19507,17114,114573,25969,21247,24953,27874,65074,606,70560,31440,29146,79987,109402
"g58",25558,45607,32886,23410,16527,49361,58604,44447,17040,68921,34997,70020,12255,57427,28361,11278,30804,15917,11052,31576,153918,134347,72882,55487,199208,91712,26062,64197,74096,7499,64313,39057,105540,46103,43601,95915,94486,4545,53321,85149
"g59",2356,3453,269,5331,8986,5210,1506,341,10143,1236,3466,738,1810,15399,2309,11440,12455,5677,6771,8221,36401,14470,14567,34352,8,26269,23688,18210,40934,6592,4269,32038,18662,813,1508,15216,1922,27674,5996,37757
"g60",532,125,164,975,247,889,24,89,26,93,61,164,16,135,195,35,299,44,0,20,80,1955,65,1347,2024,875,292,2717,0,649,560,875,0,1339,212,1631,148,97,332,40
"g61",542,12466,22301,294,32621,763,564,71,22199,9621,1071,1167,38482,7906,3762,863,711,1043,242,1414,19955,32545,226,12872,13856,7305,3859,1702,189,10921,8726,21972,386,7348,10832,7433,5734,511,26927,77386
"g62",52804,5724,39612,5630,33771,9105,10295,41491,19950,10642,8366,7312,2670,970,17123,7488,17024,45730,9478,12034,137928,239433,4106,159661,69004,58141,26215,20627,3138,204397,154771,87116,62008,12032,59486,59343,78743,21669,31082,49707
"g63",2252,6495,21307,15959,18875,10297,33743,11975,14634,17112,7999,6919,4920,15674,15566,15149,8311,3548,35196,9862,18280,67822,17322,32143,58177,37807,17782,15691,17264,15015,63375,75499,33680,25439,40123,8277,34185,23021,60480,54422
"g64",1808,4288,1501,1077,5555,263,25,2365,22717,4317,1841,4259,2618,1123,1346,3691,1476,906,9693,7991,23913,18215,1145,10741,6618,787,4724,6799,18377,5875,6634,729,13708,27697,1431,23840,12921,154542,6025,5051
"g65",17074,28899,53641,35336,43317,55265,54947,29241,138357,82031,35236,57926,45436,31431,70841,53017,37075,51983,51180,18015,114177,174271,162657,124900,335850,207934,427355,197637,247294,190944,170252,196811,56697,144434,90272,213475,170778,262527,126901,167520
"g66",9703,15092,11169,22877,20059,15236,21001,18130,24730,14223,10203,9395,5204,21081,18432,7045,18211,30377,13296,13537,26414,62718,22680,14352,18974,27897,20569,9188,23595,27175,38402,39734,12006,11952,17003,26027,18900,45835,20100,33832
"g67",20350,32080,16743,21685,42988,43474,20029,33932,37188,33965,42530,16425,25803,29080,32288,14534,35056,28330,27911,23515,111192,77181,40456,50145,44669,122324,92140,40547,85777,51418,68864,88453,49130,25233,104302,40094,144748,58001,64642,104744
"g68",19038,38074,56202,42091,37600,28574,39063,32001,61692,45560,24586,36749,33162,41991,44492,39880,48424,37036,34037,41800,79323,149998,89748,71065,131727,178480,142385,46031,73423,83848,70893,71836,117670,62941,61301,89975,37286,147726,31863,88129
"g69",5797,7691,7191,3965,7424,10201,8465,6103,16730,10358,3988,12963,5365,8062,13267,2241,8630,11597,4926,6203,33143,29988,28087,30212,26229,25760,22798,20294,18139,29085,20315,16610,26444,19452,10933,28342,19579,25225,20983,15863
"g70",19248,12271,46951,32663,24411,19192,41633,22349,24784,41940,20189,22250,20176,27798,24365,21864,48695,15953,31696,16204,56422,68532,49031,63666,68897,96125,111239,58285,142178,84146,87436,82417,62319,100944,142734,78658,61097,75078,53235,51054
"g71",13226,11718,20555,6963,18745,12614,27686,23259,41145,22925,24737,14828,33325,23635,16490,24972,50825,27515,10634,22254,60882,84592,51434,10100,64089,27406,20516,30303,52080,42350,56304,12222,48685,13680,52048,60834,78136,46926,76394,121831
"g72",2700,412,3269,7815,6452,1861,1460,1558,5247,3159,3061,5909,3027,4942,9761,454,1150,3154,1663,11114,10017,8203,9659,17772,47457,9091,28362,8760,105516,42175,16113,62186,2419,28605,3638,19672,12329,19522,1865,15912
"g73",157,64,150,136,38,219,166,0,52,142,119,129,402,332,109,13,8,181,88,0,1292,390,25,437,169,0,0,7,276,9,22,19,158,122,26,462,11,361,93,20
"g74",451,425,1927,515,671,505,1194,1886,365,1387,1971,897,950,391,644,1363,3288,151,213,546,2131,8414,583,2759,2945,7131,4318,1726,2426,4724,3690,2691,844,1628,1564,1572,2312,2499,903,2196
"g75",8934,11091,13836,17021,13699,18092,24098,12646,18281,26766,7450,11529,16059,12727,17379,10828,19882,18107,19295,17417,34757,44622,15024,20357,34015,15523,31636,13902,30516,22060,36769,11220,7406,22626,44430,27672,21844,35803,12692,36886
"g76",13674,6478,24750,30568,14759,19815,5991,21833,20823,11146,4049,13961,8678,20053,10751,9253,4764,8760,30475,15277,51434,51920,17260,21715,44085,139529,46105,78518,28794,78342,43353,48224,18706,41314,47331,64120,18466,103375,55026,36062
"g77",148,139,1985,132,511,191,2973,768,40,572,417,550,1615,77,1319,238,1150,439,95,105,528,1920,474,16789,614,238,68,1911,3026,2382,980,1114,2879,32,967,285,158,2038,358,950
"g78",32039,25201,28779,29628,38714,10485,34852,27387,27499,10234,53518,19736,10953,31724,34106,16354,18787,22158,54489,16171,76367,37954,26584,20987,67025,51320,66495,63481,127694,56928,78520,106730,73715,54329,33362,103365,47257,37181,50781,107057
"g79",23,281,604,44,665,6,577,78,5658,1130,9,1477,1472,11,331,1914,171,2437,314,393,54,1039,413,4370,8127,412,754,7180,1047,517,1736,3501,107,176,66,1603,999,12780,5040,563
"g80",7377,14250,14625,9560,8855,7746,11585,10696,20276,15667,12665,6956,10680,19619,17119,11358,12628,11879,6937,11930,23098,22801,23753,13751,13219,23547,21277,28326,30020,41047,21587,47100,13193,21109,24622,16770,18205,23217,37506,17256
"g81",2254,4304,2219,3283,3022,3049,1997,2950,4215,2050,1838,1451,1656,1663,3913,3103,701,3000,2556,1082,6035,6168,1949,3515,7618,4767,1565,2333,5620,3842,3703,2308,1520,1045,4669,3329,6690,3693,1029,5973
"g82",61428,44485,22892,10190,108143,25929,26677,14721,46585,39265,12410,38665,11442,59184,23465,46038,22314,51111,48031,29725,42161,57697,29688,50004,78760,52296,132546,64692,61044,52085,96734,61145,28388,36997,33201,68110,93338,51968,44478,73782
"g83",16736,9212,19258,7883,2354,9003,10146,14474,13418,9660,20920,18752,4882,30274,31051,5841,19273,11357,6287,7728,17506,45069,23392,79035,9419,32973,28584,31029,57178,22159,92418,4881,14490,62185,21391,39852,21738,9012,4821,19750
"g84",484,102,631,439,373,335,353,1123,210,294,302,350,343,442,481,208,353,507,415,129,967,811,693,223,1177,766,1026,529,674,433,969,1617,241,589,612,1014,613,2058,633,512
"g85",17708,15107,20120,4869,25364,7798,14073,10925,15962,13174,6377,15909,9216,14312,19639,5592,24489,4713,18811,3635,21841,49000,11204,11321,28494,12172,34355,27644,15091,30120,25381,15875,22887,14176,22959,25753,37626,50585,29164,40402
"g86",4064,7261,13738,2278,14150,7151,10587,13288,9430,6579,10901,10108,6133,6673,4884,12167,10606,7215,6514,2723,19769,34145,30338,6893,20606,28397,12527,16794,29952,22806,7322,45845,13379,14802,17987,23681,19537,45976,13459,19863
"g87",11724,8064,8976,20335,19127,4609,46630,26824,8401,10084,4183,9767,10363,17587,8299,25720,6789,9168,3535,7420,43980,172487,23460,50004,62201,18309,38648,31403,16562,56892,33333,29514,58101,52392,49159,136760,22450,17365,4237,124720
"g88",3472,2661,7786,4609,6448,2835,7620,8560,7127,5767,8789,6421,5787,2608,7283,7500,8184,3748,4030,2335,20281,30386,17246,9025,11073,15741,17343,10603,9768,11473,17495,14474,14802,13812,25856,30504,31031,18271,21891,8998
"g89",106167,64573,113935,87247,97551,48084,119906,59337,51656,15435,84876,17575,55623,61997,170594,32174,113704,142671,19737,42529,161027,155905,97291,104097,272700,41929,396097,192242,178137,142463,101159,312978,102949,54097,291746,50525,119661,197276,228373,259818
"g90",13897,31618,4461,7608,24195,6201,48553,14403,25372,17816,7084,15954,3925,24489,14059,4283,3850,6632,1864,13796,52441,42373,8161,34937,34169,33417,18108,27173,51052,20746,19141,16783,3961,4421,39900,55550,45506,16833,25229,57195
"g91",17093,11487,14531,29558,24472,23847,14201,15837,20881,20339,10540,20457,17443,32674,30735,20603,16884,22780,46390,22019,27164,37120,31005,36481,14565,49411,32866,41935,41625,62508,71105,47225,41236,31540,13414,28774,50085,72460,19195,18774
"g92",28771,27020,42697,15436,19386,12302,25886,31160,65607,14177,30784,32186,8808,13144,24644,23185,8566,37156,6453,18775,102439,23984,41498,60112,13601,110698,52607,18272,58788,74188,92176,42032,46755,24934,30543,46572,31115,116299,24383,52984
"g93",1079,4757,7002,8040,7094,5685,9284,3999,6301,4760,3725,11910,4237,2754,20369,6160,4334,11246,4189,3403,20159,28345,9628,15057,38561,19405,6986,7252,17832,6764,31242,12710,18602,13911,45045,12707,19119,9365,17572,27169
"g94",5846,4947,8618,3670,4147,3728,3835,8680,2531,3918,1173,5956,2709,8061,5900,3875,4347,1603,2544,2130,8574,13146,7705,3217,8461,7730,11343,6019,8510,4438,9021,7535,7382,4281,6632,3779,10735,5036,3602,8769
"g95",43689,31720,41100,16829,37615,33636,37256,29386,31398,49984,28925,28113,28007,45322,38640,39737,42010,59075,40408,43539,101896,111838,113193,50564,170542,128938,50923,81733,112414,48181,104983,93157,90332,76590,65096,139061,122570,105242,65805,118035
"g96",35101,16209,28710,38779,16380,25348,41123,45195,35098,31565,24486,21089,68448,26845,68921,32992,50803,33977,43310,58065,83508,131346,44297,91098,87215,118735,156836,61829,170368,40521,132133,66846,73618,37979,63786,68003,65317,34569,71064,139680
"g97",9163,2597,4221,8848,12289,4946,6726,1948,6255,4562,4745,3975,4706,7620,2750,2108,3701,11442,3247,4453,35040,12331,11034,8156,15247,13798,18590,8227,35309,7482,18329,12017,18529,5902,4089,8901,13382,9983,7717,17815
"g98",28493,15442,9035,22270,32606,44459,80164,48154,12625,2371,854,29022,35037,26842,183878,21031,29585,13442,14539,33797,240707,59272,101318,8715,108230,76125,12140,260976,165267,104057,333575,51089,26519,56067,33983,284906,848299,99026,2425,55344
"g99",6812,9076,5470,10419,11924,4810,15146,7920,11177,8763,12818,3862,6055,7343,21298,13439,10751,7577,9609,10743,35174,39179,12760,21167,21709,29760,25157,17705,26268,25572,75082,23261,22142,12659,20718,26695,18349,25808,10109,38207
"g100",82411,44092,53107,33008,134598,64985,93741,43389,84415,56923,40463,42587,30968,58855,43831,49254,83711,24181,40742,40129,118867,126636,54957,69902,190326,174218,136644,75960,149225,111414,169896,70134,90760,80914,115462,78421,95438,188458,67338,192284
"g101",39431,37162,43245,24223,17691,16610,19671,12257,38904,52206,51187,28911,24393,18405,44193,31868,45841,17608,23146,16125,157406,323002,168445,38545,124780,145363,111046,103426,33960,183522,313757,95474,95637,68708,69483,167167,107680,123814,83266,177433
"g102",169436,69434,206658,59983,55783,200437,193328,115823,29435,153861,158416,83959,87813,49682,90203,30607,24879,36758,86447,76997,221919,371841,467926,147932,358870,136328,141383,198635,369599,163668,341606,392430,273698,232028,281594,174101,304136,210390,107899,243856
"g103",1880,1188,2135,1002,7,1182,1078,8015,6065,5299,370,1143,5300,826,1747,3864,2037,5918,8349,933,4119,8467,7782,5363,7209,289,2822,2347,3535,4868,8671,1177,12908,6709,2600,17416,6247,4545,8559,1098
"g104",5565,26152,47371,32927,34676,27579,56141,68966,28401,68163,5634,16172,1849,111664,45876,50009,12806,20299,29932,21091,233988,521130,228470,169945,325441,101850,83164,162325,53882,200023,214974,205986,510600,291629,123125,132888,78447,397008,138256,252793
"g105",6398,1499,2776,10961,6473,45,2540,5792,692,514,1784,1609,3373,7109,2841,982,1080,6999,6043,1109,5056,18962,7051,16414,9608,2146,13623,22408,4713,5444,25315,18123,1023,7846,16886,674,37436,988,8951,2524
"g106",28137,34120,43375,22407,27268,34164,52261,36320,34714,60839,26411,58273,41047,30106,69783,23853,65873,64105,27783,21459,291524,324338,259427,404551,400841,308848,281230,225537,206866,154051,285622,162124,202967,213346,139730,154776,221846,260718,188036,179294
"g107",132,9814,0,869,180,34,8134,98,860,1098,9635,8,46,12992,172,0,10,0,22,310,0,7734,9240,0,9756,0,6996,0,0,395,0,3474,31051,17131,56506,498,0,6641,66,0
"g108",29246,9495,26772,5467,24824,6912,9172,11467,22597,20792,6980,13400,5364,9472,14133,21567,17237,11000,6156,7668,28724,26647,13318,26800,31669,29885,25474,18186,29640,15730,38643,22075,24424,33464,9595,40079,14990,14790,39867,3896
"g109",3958,3370,5699,2558,8246,4258,7356,11089,5697,6740,2795,1692,6891,5681,3680,3132,1617,4818,5353,6694,16016,17744,13609,13230,15132,25145,14288,3783,17810,26910,14210,13071,11416,10727,10065,9903,21286,12436,8323,13183
"g110",10948,8083,10917,11250,12461,7149,14247,19198,11260,7374,7792,21771,7762,8064,14347,8682,23226,19703,5771,10875,27229,37578,16467,23608,19033,23661,22068,17502,37801,26022,30323,29692,18744,22155,24578,25124,13081,14955,21100,26881
"g111",10631,23588,12135,12612,19416,20065,21531,7601,17936,13367,3755,7044,10038,7922,10832,11474,17404,11194,12496,9056,40538,41227,17166,18736,75887,26062,41025,29848,22830,23219,19242,22803,19514,26105,18952,54170,34091,34589,28857,32176
"g112",15438,10349,42797,14391,13649,14856,16465,25865,36940,21594,24154,11823,5263,4828,6108,12539,16370,17688,14322,8424,30729,38409,19467,30369,42209,32673,39079,28562,46103,42809,29625,14891,17117,42335,13860,26824,37614,35492,10893,45610
"g113",5168,1863,6093,1170,2482,5265,18612,1713,3848,7186,2462,2620,7345,4695,260,4904,5811,2535,784,2416,1804,31375,1943,6414,18429,5694,18353,3280,24153,4467,10510,12930,8322,2748,5056,1653,1589,4315,3174,11414
"g114",567,119,328,274,590,165,221,390,991,829,238,270,229,9,608,80,347,492,422,417,995,643,613,853,771,792,557,953,1133,598,874,1147,701,408,301,461,246,2358,455,802
"g115",249,64,46,361,144,89,142,43,106,47,107,34,152,179,7,39,15,268,22,269,232,169,84,289,269,528,340,74,354,96,67,331,458,26,76,797,12,743,48,16
"g116",67,368,1013,213,604,800,648,373,641,380,220,98,556,432,59,578,966,313,209,484,1009,368,272,216,1212,1218,336,560,1435,284,1748,246,1193,452,318,432,1988,982,556,504
"g117",0,26,394,37,24,77,158,196,114,8,17,26,113,292,202,175,217,231,92,416,96,1504,110,38,122,303,1021,109,132,267,379,1466,168,174,53,543,815,793,499,88
