"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g44",1399,283,297,0,281,203,2042,853,85,65,211,613,1190,64,24,102,132,0,160,7
"g45",883,703,584,495,407,225,308,1239,314,1275,1420,1312,4424,1770,453,4781,802,1156,625,5733
"g46",1671,146,223,2374,136,102,184,610,582,1804,3964,7114,8175,3267,2726,134,178,193,58,1545
"g47",186,127,138,456,142,237,145,233,116,373,414,244,1119,2684,393,951,735,898,1375,895
"g48",16573,18061,17317,14801,9033,9002,34105,19022,17585,20901,43226,36384,50833,123150,43248,45802,86987,52977,40507,85952
"g49",25317,16877,17330,7414,8398,15600,13298,13048,16255,8017,15652,23022,55505,24695,32903,68192,92543,42251,51508,26864
"g50",3510,5506,3119,10362,370,1194,4279,2508,4035,5077,2573,12814,5692,3514,11654,18577,5922,14390,13992,9198
"g51",55607,33280,23069,17352,28680,19530,56810,52595,34288,22977,56753,32796,47075,33873,37474,55057,34612,44966,93243,41440
"g52",15049,19029,9215,10290,6845,9645,8277,15501,7067,17357,17604,9280,18749,14328,16199,18779,14203,23255,20334,32050
"g53",428,636,11548,2014,15,36,10338,654,132892,317,16,6496,14623,51505,62986,45225,60753,91193,33849,10995
"g54",3136,302,3909,615,934,593,10822,565,0,255,6,383,1418,11298,4106,6,203,147,198,0
"g55",2302,2399,274,1498,919,571,2081,4716,441,0,15,3234,41074,9122,3720,5990,330,34779,6632,433
"g56",22970,19033,3059,3209,3816,1589,53910,27542,10264,2488,27699,61645,70449,30395,73852,10135,3596,9555,3833,25569
"g57",1428,14660,9152,603,3260,11862,17817,17702,3646,9858,44810,8562,16230,55025,9754,12984,19111,38231,3399,25089
"g58",20112,23163,33234,69720,11622,6620,16293,25708,20074,15296,69536,42303,90969,101378,53484,70572,162023,74441,44168,135442
"g59",18229,9652,1083,970,619,540,14501,260,465,6030,6715,233,32229,23558,2704,9069,3051,13256,4684,26643
"g60",60,142,439,443,186,0,201,84,169,103,42,66,121,91,27,2034,102,2547,58,94
"g61",93,6321,13367,811,2178,3257,105,6421,12271,6448,4857,926,9666,10234,39493,1230,89,4699,1284,11087
"g62",5755,742,17825,26858,7691,11561,34894,17416,22613,33422,254176,13311,8510,70618,53883,23092,26962,43536,37570,56178
"g63",7362,37367,13619,7089,6805,8158,1323,20804,4962,28354,21217,46007,20097,9168,9936,22187,25640,3297,4157,22635
"g64",10488,4992,374,8059,2970,861,6634,5,2406,6019,1845,1233,1361,46066,10317,2556,8220,17098,13772,151
"g65",65732,30227,41110,14718,13565,57674,68693,43971,32493,48005,89745,42917,82531,116187,85930,360232,80615,137302,157675,163694
"g66",11089,11550,15557,24201,8439,20660,13953,31985,18442,13128,29038,20644,34015,47708,16733,21136,60938,26198,31177,32008
"g67",36015,53699,29813,33120,29893,35644,32356,32362,28659,15963,76819,100425,68632,114468,63316,101357,108451,68157,77737,185614
"g68",36002,40827,20670,16706,34668,28855,65393,43239,32709,43086,33965,16291,53757,65893,21003,74698,99935,62130,39211,79682
"g69",5090,7827,3598,6785,6268,3681,8791,8287,14733,4170,17042,11820,21823,7930,24491,15618,8898,14087,10446,28292
"g70",40966,55756,16783,11816,39531,16625,33155,37411,50213,8380,87434,120623,175472,194943,82767,190577,71277,93112,138771,125673
"g71",21275,17696,11806,11065,17565,8975,24425,34433,25456,8786,24718,44628,63094,61402,30172,120542,37363,38877,36875,49365
"g72",7906,7857,5190,562,1963,1340,2359,20428,24,17149,8379,22145,12133,8363,3056,31833,12277,4698,600,8751
"g73",106,172,219,0,84,29,10,16,48,28,354,16,533,246,30,60,74,379,480,284
"g74",248,1144,436,259,364,2473,381,1671,1469,2064,1349,535,3174,308,350,528,2767,2626,1031,1009
"g75",36883,15689,15176,15923,10649,16750,19210,19796,29905,17565,28754,28337,73108,74849,37560,91668,41503,71604,56709,52341
"g76",4100,14258,12379,22527,12544,24065,68537,22307,24560,16979,5998,16790,47566,36657,31881,23925,18824,6396,21089,28174
"g77",429,2411,648,2144,257,325,375,259,108,751,1329,984,2364,569,1288,5351,125,1407,3419,315
"g78",20504,34395,30506,18692,29571,29459,32459,30848,26092,58427,38062,46850,159382,81515,31642,114474,35419,75229,56807,92522
"g79",13,178,1705,332,182,193,753,906,249,65,4958,308,2580,158,660,888,111,1457,468,486
"g80",9443,27223,7249,9877,8942,4434,20968,14553,13008,12370,23236,6310,14122,21976,6047,21850,11512,23378,22895,18971
"g81",2685,3018,790,856,1214,2018,3753,2426,1654,1434,1741,1274,5062,4467,8384,3198,1497,5188,7720,5235
"g82",38867,87156,45161,24799,45751,59860,72909,56304,21461,68381,112292,88432,109620,215464,74743,130827,87698,39333,154481,39457
"g83",13538,8599,10254,6384,23943,6076,17166,12885,18949,10352,62219,64127,84520,87268,36902,99105,27221,21619,31007,68410
"g84",480,407,273,530,288,278,898,656,673,449,949,654,1994,1372,821,619,1270,2341,976,1661
"g85",10259,14259,3911,5113,5999,5269,13121,16367,8553,12571,36923,20502,68683,72103,55006,99522,32774,56106,34072,134966
"g86",11599,5503,8769,4915,4629,5190,11567,3546,7010,5234,12228,9144,10686,20309,15385,9629,14470,14475,14738,14654
"g87",17248,9076,11718,7283,3280,12249,20556,17573,9229,22992,11922,15925,44599,14829,23000,33162,19298,19417,14932,6408
"g88",6618,9210,5310,5238,5474,2407,5753,7498,7027,6857,20310,18591,37702,40287,22970,77135,18366,16553,17959,27686
"g89",10516,75577,100245,25189,135146,31012,202933,106075,28075,60315,96595,38604,416404,38872,67079,142668,85716,184773,88633,102733
"g90",20176,3651,14109,10275,11830,8001,6934,2542,5880,5512,7202,17843,45707,127597,17711,45471,63108,45399,4146,105904
"g91",49388,27849,18299,28898,7428,10706,16536,19519,32801,15966,71092,42544,84492,50735,43026,91976,52634,62306,60324,93981
"g92",13863,51456,32995,66164,16114,26168,66896,36804,6291,17966,105928,10335,55953,89372,10710,64389,41938,55941,29948,79625
"g93",5580,1717,2970,3865,3981,5511,12708,4806,10152,7126,5738,1433,6269,7139,5494,10272,23809,5755,16120,15588
"g94",9907,1429,2455,2717,3223,4005,6463,4195,4531,4772,6246,5261,13253,6707,7647,4663,5946,9187,5075,19915
"g95",46819,28683,26356,39366,40121,22176,41296,57570,34332,37299,125323,87782,149873,329521,105810,207773,169871,132484,54737,149279
"g96",67789,28869,20767,19474,20796,21839,25264,27615,41064,40718,113552,45185,117163,107505,67816,84570,65164,109367,65312,109690
"g97",5308,4228,2271,2921,7290,2212,5841,4879,2689,6305,7828,6233,10121,11329,16281,11436,22023,7117,8014,5184
"g98",18015,40163,22887,32285,18540,91,11040,11026,5139,138517,48371,16105,76351,49383,56611,237392,130839,129490,111593,209159
"g99",8604,14169,7572,7332,10480,10810,20579,7778,10095,14367,15636,24889,39334,30272,12690,52589,36630,28858,31485,35942
"g100",52932,72793,38410,73189,45263,37200,51897,76589,53665,119904,67227,156521,144627,240372,92268,255046,186344,147607,116138,269706
"g101",35852,40872,21018,17660,8751,12738,27237,45439,37496,52092,102372,79846,147253,97266,12000,121335,56626,70715,68330,63566
"g102",64067,73127,31511,141654,131622,106356,111946,69320,105156,127866,157043,237863,590507,365280,118171,214143,274374,568167,230351,210564
"g103",3536,4210,2633,3036,887,127,321,3402,5400,592,2187,646,1710,4399,81,1434,6555,2451,1093,15092
"g104",5272,19724,29572,27873,40102,7856,33037,13709,7786,16697,10720,85026,19479,153702,127343,143505,64311,186221,116732,242222
"g105",2860,4039,1603,4600,4772,2815,5181,4758,4047,6369,14059,5572,12557,45149,4165,7184,1314,1624,7363,8747
"g106",61767,37831,24521,43028,25196,26033,62019,57249,101305,74927,103110,152951,57999,144838,48169,52761,42399,132609,63238,71943
"g107",102,828,0,3947,162,0,9,0,7,405,4485,35248,893,928,4553,3701,28675,0,7680,0
"g108",15297,24609,8895,7523,4320,13068,24318,13545,16654,15378,47669,18776,36520,62222,82678,60144,16849,45741,72156,73761
"g109",6928,8223,3817,4936,4333,3946,3686,11819,6963,2612,16371,8495,13932,5956,9131,6239,24530,5566,12521,9525
"g110",10324,15525,16468,17372,8327,8280,12758,22663,24080,9598,69777,47880,108079,80968,34906,158805,87358,65967,42556,85475
"g111",10002,26679,16677,7549,13787,8265,14219,10600,20429,7285,18088,23969,32940,23226,11843,15543,16956,20466,21596,27220
"g112",10865,15021,7405,21978,11211,7873,17177,17741,27495,15717,11781,35744,58895,12251,28600,47612,33168,57730,51562,29732
"g113",3966,8875,1571,2725,6720,206,2884,2918,6040,1365,24741,7429,22940,16321,2235,35239,20524,8300,4808,13503
"g114",290,254,260,322,36,443,188,649,468,323,232,158,557,707,527,232,386,329,824,173
"g115",175,141,76,62,67,26,54,139,9,133,346,665,356,237,41,584,104,281,117,252
"g116",198,583,374,20,297,66,124,421,77,563,250,891,3434,2289,1140,397,1177,1589,1226,2255
"g117",675,72,334,208,361,28,36,140,198,153,384,90,246,480,197,716,95,369,257,852
"g118",144,781,514,233,156,646,212,1165,343,506,908,708,1439,616,361,1012,466,1233,887,922
"g119",1478,1427,2149,909,644,1597,1055,5256,1954,3753,801,2783,2127,2134,6727,8372,7894,4936,3344,1828
"g120",1368,365,504,348,354,431,697,434,212,707,3009,841,2178,2667,1481,2658,903,1527,2562,3609
"g121",174,490,0,118,77,167,299,165,350,92,113,81,194,3411,362,746,0,1474,6,0
"g122",79,197,10,242,5,87,99,631,0,8,942,608,371,3162,285,80,426,371,527,481
"g123",24,262,29,429,362,54,241,50,133,480,25,931,638,0,106,71,698,1273,764,172
"g124",145,226,174,190,38,58,72,206,566,283,635,167,640,1525,549,306,524,898,397,371
"g125",382,645,194,245,318,527,807,1200,1044,463,846,581,1159,3341,1583,2071,1620,1202,1523,2610
"g126",332,306,533,154,235,667,461,340,708,759,1591,869,1158,1020,1150,182,167,3584,910,1076
"g127",427,387,112,184,174,280,254,477,484,290,333,153,349,221,143,43,405,661,166,74
"g128",408,112,546,362,458,50,201,267,128,100,427,202,868,550,61,1507,128,503,1126,964
"g129",161,407,155,119,310,185,218,72,439,104,1116,1149,1587,713,430,2021,848,386,166,1779
"g130",445,613,755,546,357,591,756,938,1240,580,1914,655,3079,1688,1797,4179,1332,1924,4815,1782
"g131",288,75,139,109,78,122,40,340,195,171,237,119,445,155,72,737,425,294,345,1001
"g132",72,587,116,70,72,75,59,299,64,52,660,318,20,85,93,952,243,268,134,90
"g133",31,184,202,389,199,569,80,641,233,42,1048,22,406,686,18,443,54,140,441,110
"g134",111,128,268,119,40,111,7,158,175,198,124,1216,193,1791,766,123,45,604,1040,878
"g135",6,5,19,17,421,335,7638,554,78,0,2275,124,0,11462,221,1082,356,3611,18,17
"g136",133,165,285,68,206,128,277,363,352,117,158,283,578,484,212,462,296,679,80,464
"g137",261,305,324,805,161,160,228,535,318,207,904,204,1118,503,721,2876,2672,537,1812,555
"g138",168,111,26,63,27,48,6,223,457,47,269,411,153,652,16,68,334,177,373,59
"g139",235,1142,311,270,268,226,414,366,469,953,513,633,864,1318,419,1200,1218,821,1180,789
"g140",40,642,522,301,715,279,746,475,143,894,458,1164,1661,2051,375,619,417,11,1623,853
"g141",296,1336,712,171,718,992,1169,791,1278,772,1665,2301,4378,5667,3065,1873,1957,1870,2289,1844
"g142",599,4539,1440,3431,1357,4316,3193,2349,1668,624,3044,969,1858,3523,2172,7307,1837,4883,77,3879
"g143",129,749,497,160,686,146,54,501,25,710,602,537,1931,355,428,408,27,665,159,41
"g144",357,334,57,185,110,147,673,444,285,451,618,197,954,351,685,355,1359,979,477,476
"g145",301,662,1394,99,357,186,354,413,506,190,676,254,313,276,647,2054,267,259,1733,835
"g146",706,810,304,554,580,309,854,1425,549,161,1896,756,1699,2380,179,671,541,2603,82,72
"g147",611,2169,2324,1073,1446,1730,1211,1214,2378,819,427,4539,1577,2299,1092,1928,2904,2028,1115,1820
"g148",4790,941,682,0,17,466,553,1493,1240,363,3476,18,250,2356,1564,217,1029,1344,86,132
"g149",96,96,65,419,62,0,68,48,102,215,31,489,616,153,782,0,1217,2389,192,36
"g150",362,2334,168,735,175,522,1050,563,567,206,4270,2482,4653,8227,1323,594,474,4732,2333,8958
"g151",273,213,115,141,99,75,148,349,200,159,778,474,463,526,201,478,954,586,424,448
"g152",156,276,171,110,248,86,515,257,98,71,437,380,203,388,265,159,170,610,270,341
"g153",88,116,184,56,0,48,117,121,245,100,155,239,742,341,290,239,181,425,321,178
"g154",1343,1241,724,808,565,620,634,2209,234,1185,1469,578,1883,3385,2749,3018,879,3656,1310,2957
"g155",89,955,234,200,6,170,99,102,116,79,164,183,137,637,35,341,86,359,265,375
"g156",593,1887,917,183,609,158,791,1289,1041,1388,445,1415,1871,2150,520,532,1565,1450,1714,1452
"g157",40,178,293,81,35,45,386,208,177,426,159,10,1729,72,454,668,26,699,282,321
"g158",128,187,179,145,390,9,584,269,126,999,686,1014,438,1871,425,1263,417,1035,1113,2249
"g159",74,193,66,6,67,116,303,405,247,83,274,230,758,1130,486,762,847,290,321,48
"g160",3087,584,2304,1488,618,962,4127,1041,3566,4898,1409,2002,432,4125,1854,7983,1255,4405,1076,2749
"g161",399,585,566,458,182,25,747,255,303,563,158,906,112,1872,310,453,251,419,2068,322
"g162",261,104,160,97,11,60,310,507,105,43,235,187,61,398,112,490,254,50,113,344
"g163",216,251,30,52,66,353,151,1153,391,93,576,663,44,290,431,666,86,598,190,1626
"g164",427,93,749,107,278,531,441,78,618,491,1153,1724,2985,301,1822,1823,866,2089,1941,1435
"g165",3031,1805,4063,1493,1541,2049,1852,1396,750,1928,4290,1837,2448,1688,2623,3628,1689,3361,3219,4464
"g166",902,1453,1495,1557,1651,489,1054,1597,1498,1060,1618,4709,4634,5100,3289,5647,2458,5407,1480,4588
"g167",1067,501,165,765,1766,772,156,4338,1425,1425,252,5869,1818,6477,2407,6453,5718,376,2535,5924
"g168",290,431,210,363,77,57,127,176,134,293,259,269,208,320,435,654,450,350,370,642
"g169",283,836,371,681,195,368,791,3713,698,648,844,1407,1616,1842,870,1409,1059,3416,715,1826
"g170",167,188,70,306,297,204,440,144,367,658,669,438,189,1162,365,80,1845,319,434,839
"g171",64,89,256,84,70,134,62,281,147,225,704,72,675,330,94,807,1089,718,205,744
"g172",665,168,109,380,194,236,1588,742,326,282,280,931,1386,1335,254,314,440,770,188,316
"g173",955,287,1074,1001,521,190,435,120,1115,223,911,949,2329,3338,891,1737,1241,5416,858,2716
"g174",123,183,720,129,172,93,187,270,304,172,231,108,64,2115,122,278,351,253,728,574
"g175",406,159,122,207,227,158,425,590,289,23,716,182,695,739,377,1354,302,491,50,288
"g176",92,101,38,65,52,57,334,126,103,149,99,114,729,211,156,903,411,88,84,162
"g177",1001,1783,892,1007,322,122,727,2504,1186,575,3020,1899,1617,3023,2271,1715,7359,2496,5299,2518
"g178",246,197,148,205,17,270,230,173,187,150,287,127,890,290,208,288,543,252,457,496
"g179",1139,581,3149,1024,594,448,2273,2243,2467,2031,3211,8286,4127,6561,3721,800,5681,4855,3388,3070
"g180",2332,85,109,566,136,417,23,1587,449,723,441,8,77,277,694,913,113,51,163,189
"g181",42,1048,252,191,146,578,521,431,42,27,329,424,1054,951,289,386,1271,277,330,1494
"g182",208,644,168,163,95,120,102,435,346,245,598,400,1044,609,319,1087,762,568,712,716
"g183",17,315,248,130,64,92,792,276,53,0,271,128,421,430,114,128,557,326,1161,358
"g184",1354,685,371,367,412,758,613,833,486,740,1823,883,1303,2645,2076,1717,2699,3269,1332,3682
"g185",835,1649,840,241,190,775,2416,2022,529,398,1924,313,523,767,210,2005,791,1299,1767,1566
"g186",1210,189,473,457,1037,678,1266,550,955,862,2650,197,1202,3398,1139,1892,5351,2403,1680,1507
"g187",0,319,117,38,154,148,146,558,402,0,230,234,132,859,142,282,208,411,446,272
"g188",369,299,155,119,153,108,328,541,189,297,445,404,499,2000,632,1132,503,887,1137,1582
"g189",122,23,34,230,28,29,63,54,29,450,109,145,574,69,109,92,57,246,160,504
"g190",636,503,97,212,73,199,61,298,405,271,1286,550,793,2028,548,1047,1471,1300,654,2586
"g191",57,22,377,617,26,48,201,280,380,540,388,108,749,1085,263,1342,274,396,580,168
"g192",209,45,148,44,352,176,128,118,16,414,487,114,872,392,803,435,94,64,1856,24
"g193",665,349,1734,873,187,1050,435,316,1120,191,2283,1145,2170,1204,470,823,844,363,1810,4658
"g194",264,810,128,177,302,566,586,331,351,397,617,405,659,847,352,1039,336,339,1161,735
"g195",5024,1300,100,1401,1266,659,5272,1397,5497,2409,939,8437,421,6169,1890,17033,1901,2775,3528,11422
"g196",218,41,340,177,49,102,303,445,514,211,387,307,2133,1314,870,1348,1305,427,1072,880
"g197",2732,1586,591,857,298,42,533,610,527,659,3864,6264,7693,3900,2193,2346,1915,2467,3183,2543
"g198",78,101,317,61,38,272,58,213,85,148,600,66,388,474,258,327,1968,345,462,1332
"g199",55,434,112,91,114,266,102,674,289,342,177,511,384,83,176,1002,783,649,414,136
"g200",309,1090,182,91,135,249,213,625,159,170,1517,640,659,1741,1764,3317,2848,3575,2710,1980
"g201",1622,982,621,1540,33,818,1480,574,461,1040,2812,690,6291,11987,231,375,3620,556,515,386
"g202",699,153,5,103,15,0,704,67,525,142,728,471,829,488,7305,496,1621,690,106,999
"g203",106,1467,126,406,406,207,101,764,106,454,125,445,760,1646,60,121,478,411,1110,2032
"g204",1574,106,939,322,1387,228,733,1221,305,204,384,3755,757,13064,1488,1268,590,3528,5488,4028
"g205",1338,728,1042,835,421,1249,1148,802,2125,1487,2046,699,2215,756,463,1332,910,1655,750,2614
"g206",327,150,73,234,139,42,94,293,203,184,510,501,181,815,944,534,585,234,242,502
"g207",6707,10006,14295,16307,4154,11108,14722,9917,8921,9937,42092,38904,49148,42329,77558,25152,101664,35711,17147,31205
"g208",736,315,417,115,81,293,328,1012,126,517,437,99,405,898,390,55,187,883,913,2538
"g209",465,342,22,43,60,77,149,809,1363,132,124,190,78,463,696,633,444,2934,196,195
"g210",915,1745,2056,502,539,413,995,1529,1786,690,2292,2109,7097,13994,2737,5822,3035,5620,3946,9997
"g211",690,320,495,1297,638,225,443,1387,1335,488,1136,285,2530,2721,737,1466,3019,2656,935,2892
"g212",900,3842,795,498,658,1244,3343,2373,661,747,1329,939,870,3790,768,2590,1716,1017,2011,2466
"g213",17906,8156,10515,12626,7861,6584,16430,14769,7040,12839,25430,29044,15679,26407,14225,32473,27712,30632,24824,16536
"g214",69,111,46,277,303,81,86,253,21,142,7,249,233,126,62,300,48,187,99,124
"g215",690,717,80,67,641,0,509,379,1229,16,37,806,28,82,1501,0,143,216,312,760
"g216",80,981,668,236,375,212,439,546,147,1001,3921,1431,1240,2410,2388,838,1220,4343,1488,1037
"g217",213,968,578,321,434,267,228,429,163,445,510,616,772,1270,1095,1483,828,505,888,471
"g218",124,510,128,5,122,56,387,200,206,366,86,548,571,282,1026,2797,131,2075,907,1585
"g219",860,254,475,1087,872,1139,934,1991,1006,1126,1347,3707,1811,1966,827,1280,1078,4048,1895,3855
"g220",425,576,59,716,157,261,263,582,561,290,330,457,412,724,523,370,820,596,292,174
"g221",446,765,211,151,396,671,273,447,1694,274,589,616,538,268,325,1060,664,566,228,1864
"g222",10843,10230,5619,3382,3971,6127,20328,5261,8675,7166,9334,13987,14975,23077,15241,25450,21806,11460,7292,32541
"g223",4533,1215,1260,2262,526,481,1476,485,1380,141,13099,529,8538,5269,262,3605,15829,9673,4953,3940
"g224",2971,624,1573,380,866,103,497,651,435,399,1946,1468,1696,1009,240,2826,2130,220,359,1271
"g225",20,159,0,40,385,788,50,747,1882,2015,1845,464,972,72,300,6182,66,1827,322,1300
"g226",48,220,94,10,37,113,68,1556,530,682,241,896,17,206,13,860,458,271,1073,136
"g227",340,122,88,169,86,166,132,111,107,82,146,237,209,354,93,377,344,133,296,178
"g228",266,302,256,172,102,685,127,76,191,102,65,51,478,576,281,716,280,309,138,240
"g229",396,203,147,231,314,107,59,309,86,322,280,331,742,1052,203,643,823,858,1021,127
"g230",130,186,137,277,297,112,284,233,311,130,807,579,838,3858,1375,828,3130,1956,1902,1030
"g231",37,748,0,66,10,0,714,253,0,669,145,368,2458,14,0,33,200,1365,2544,0
"g232",4605,8144,3957,5238,2568,8736,4627,749,2556,4348,4625,1051,3716,2792,19740,9495,6246,2809,12004,1338
"g233",260,2492,1074,239,135,1857,938,1921,541,1142,1275,2098,3779,9247,1315,5391,887,2133,2438,3926
"g234",1292,462,417,338,353,446,230,401,468,1079,61,319,792,1034,224,1536,535,1475,449,482
"g235",118,756,162,259,20,79,408,196,364,123,342,151,465,268,489,173,288,601,291,145
"g236",179,458,480,56,71,245,800,49,154,199,674,248,366,38,240,141,295,287,305,258
"g237",393,26,161,23,16,180,144,198,86,79,303,496,515,331,11,413,18,617,427,77
"g238",524,892,1057,1302,294,183,312,1725,2673,2743,1066,1090,13561,4225,2197,1767,6615,16660,7621,2625
"g239",2060,2920,181,825,217,779,601,2266,577,578,850,1779,598,3454,1037,1922,1914,1399,881,1803
"g240",14161,10515,7466,10781,7208,10979,8129,16109,11133,9037,22178,43965,34238,61810,41919,46247,33208,54606,29267,95060
"g241",650,113,118,1374,190,79,808,274,278,96,122,556,477,32,147,567,32,978,787,402
"g242",134,60,116,469,141,180,387,207,381,262,441,560,20,442,164,1230,92,176,327,348
"g243",969,70,389,443,828,920,443,815,1740,390,1480,1966,3524,1879,1932,1342,543,1879,1130,3340
"g244",8,36,34,91,245,9,471,116,195,28,3570,38,0,121,75,0,464,69,0,0
"g245",222,3326,185,251,1803,1060,3199,1827,80,257,1979,1338,8895,5160,1008,913,2147,1657,894,10083
"g246",131,46,26,19,28,8,118,217,12,0,196,188,21,489,66,148,16,67,79,365
"g247",136,281,161,112,193,201,354,121,299,401,636,213,205,69,461,964,606,647,415,655
"g248",406,33,580,105,279,88,144,16,379,431,917,366,728,337,1226,921,1525,1253,1123,4234
"g249",158,376,90,361,283,152,410,87,421,62,418,875,1221,830,286,1361,1266,1483,755,966
"g250",340,171,55,148,284,61,34,243,508,51,148,384,1070,39,154,224,299,488,421,366
"g251",471,238,234,174,70,28,167,845,306,318,161,279,644,694,491,373,398,904,297,653
"g252",180,222,380,66,367,282,272,259,397,157,389,136,329,913,88,307,206,543,120,499
"g253",35,609,331,180,112,38,201,190,319,291,1220,415,213,750,348,581,632,39,888,594
