"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g27",54478,32020,2051,19466,41989,9622,64856,11263,25300,25445,29901,6461,37843,19729,54314,70183,43990,5781,19302,74945,132258,35446,25071,1741,98403,38787,21189,3881,27408,29797,22481,59480,14401,54671,31303,2319,13629,25452,28885,25718
"g28",65065,17140,60257,16385,38942,7037,18011,26094,101444,22282,17696,64413,62165,19677,45236,49785,78930,59095,31044,39022,93339,111112,72538,136028,146335,77329,194954,160844,121440,73199,183542,22713,111022,101978,23766,119651,140595,78084,130113,207550
"g29",7414,6754,20939,1831,7583,2944,1363,4882,16281,7434,6251,3331,133,114,13320,2406,2744,2435,2573,12454,20531,6964,10280,14817,31688,4983,14602,3375,17586,5624,10168,29974,26460,54877,36341,49555,54027,15331,12810,13605
"g30",563,301,607,860,474,1770,1000,344,466,581,231,251,715,431,232,302,376,997,775,1113,1983,438,1137,1011,1334,960,1493,931,1492,2188,1501,732,1166,1706,509,1371,1348,581,2035,2490
"g31",1629,12783,34292,4687,295,1051,381,5350,6835,196,541,80,9016,5593,4538,3622,29778,6328,693,12015,1839,166159,84,6,3928,1546,2043,200203,6633,60821,16722,59190,9877,29700,15625,4806,117456,5851,148754,16163
"g32",14,576,812,616,10320,36,10,13821,3727,46,173,3666,1983,677,3612,1940,107,29,0,0,773,332,1307,254,599,22938,544,7738,383,996,4624,254,5754,61,5837,2107,0,2602,157,0
"g33",169,829,80,672,1095,499,584,272,500,361,699,200,249,419,143,12,330,445,369,481,1374,2154,762,540,692,1617,2447,1566,2752,864,3342,469,1216,556,896,959,466,458,995,518
"g34",33847,19575,47273,26844,39385,35386,52773,25955,76263,28860,24089,44937,36700,30609,23015,24882,35684,84433,40234,65273,96743,68794,136600,150681,156360,156146,162350,124872,125593,82006,77166,38274,144833,82483,161035,87614,41963,42412,141990,271022
"g35",14207,24755,38592,139671,31847,71846,23455,41372,88867,66785,26876,31277,26144,34016,10702,40339,68490,18582,109187,102368,57527,26885,127159,11834,159920,84909,137978,69956,108079,48030,104050,32809,74424,71805,116348,31835,107344,46687,109057,122512
"g36",1388,876,1220,18148,438,1592,2885,827,7141,327,958,4682,6526,7301,4899,597,162,955,792,2775,10810,7644,19236,5790,21357,14396,4018,8597,9052,2394,18552,2494,2693,1166,4198,8581,636,4245,8141,1892
"g37",4845,9935,25438,33788,32393,17840,34728,14167,12130,11080,22045,45286,15031,15611,7696,21826,25298,31102,28563,15845,25412,26691,52790,50210,53015,29902,45107,81547,53807,36522,120693,20511,75628,28141,27224,49069,53952,26655,33941,32950
"g38",767,7992,16847,12689,12042,12323,15659,9839,3735,9259,2096,1777,10599,701,4334,13840,22187,504,22029,2254,3093,17258,30525,15184,14880,19355,84522,18860,9841,29966,14005,3126,23027,16322,21421,23131,3677,29446,17430,70808
"g39",11793,1813,11500,9898,18641,3569,1712,15647,6215,9142,9384,4429,6124,5876,10502,11150,7167,13287,6002,15297,4979,22429,10738,13679,3679,14666,11252,13770,14939,18319,16293,12943,17872,5906,16654,7348,7552,6664,12372,18303
"g40",20087,4433,26718,10199,28140,27671,174334,6359,1718,27294,61133,80193,28555,4375,33482,55965,135573,28039,45790,25010,8030,73574,34009,129853,87643,245857,338332,102747,127148,57821,942999,68286,478570,213880,80433,200723,11754,127597,20446,64387
"g41",6412,21623,14022,7538,17517,35237,14005,376,57213,2404,20093,25303,18033,6105,25905,14931,5667,2548,7464,9384,119734,22229,42785,70864,30102,20252,6547,29747,72988,48475,15559,88801,26055,2654,7261,12235,6139,37828,30046,47232
"g42",6438,9991,5831,1824,1621,7002,2353,1083,11993,6118,3210,10247,5691,2645,13227,1542,4669,5570,5385,1050,26316,26848,9217,8327,2321,9909,20904,14416,9523,24024,13494,2837,12056,42902,9972,19862,1763,13379,21618,32713
"g43",10840,14253,18716,5309,28111,11376,12281,6262,13983,14267,12459,14552,7432,5336,6867,6878,18891,11453,7808,18987,53908,17495,28413,45278,38734,44709,57889,56343,38513,40322,48723,40986,23774,89545,21444,58442,33911,16070,56036,54978
"g44",28,6,168,553,1175,0,405,590,148,213,60,414,238,39,21,210,23,236,1480,184,551,341,311,0,381,66,9,167,580,162,827,18,385,1833,0,1751,257,38,590,50
"g45",599,392,61,181,181,315,566,767,1710,956,956,511,376,778,247,425,980,1854,780,629,5286,1892,2582,749,2767,1086,2700,3773,1041,2750,2981,3515,451,4420,1638,240,1717,659,1310,4885
"g46",2369,6766,3116,1159,5963,216,3847,3173,545,734,390,2367,132,1124,2311,618,640,1141,928,738,4190,4947,3223,13556,30428,3167,382,14899,6539,2358,7442,133,24671,4901,12927,2188,5846,2227,5342,24867
"g47",167,186,253,237,173,200,156,169,334,381,313,321,247,247,266,97,57,72,101,192,358,47,283,480,254,135,484,658,346,270,566,107,562,189,986,355,367,515,434,292
"g48",15246,5385,10062,23133,31166,22541,37596,14429,12571,6886,5854,24634,17942,19419,21297,16190,14379,21430,16720,11801,41476,22300,11952,8773,30836,21520,39061,24354,20759,29128,38940,22138,22629,26590,9281,22763,24364,13438,21812,26910
"g49",10747,15864,19190,44764,5779,16789,31254,9117,14662,13915,21754,20041,8999,15262,9499,20443,11488,32820,23497,33166,27104,29859,26200,23452,33104,15934,35382,62596,32505,33341,45452,18550,21951,12626,19262,8247,31097,17039,95863,39137
"g50",1696,5918,6951,3503,8348,7822,6108,5933,7491,7037,7139,3308,13604,5742,6894,1983,6464,15998,2009,3952,3876,21465,5703,6379,3574,7032,11980,10027,2426,4801,6525,3652,1700,1425,9070,12751,6065,7314,8821,13774
"g51",49324,15908,13418,52881,57554,25254,17015,17015,33263,19059,17490,35182,68558,45197,43042,32997,24580,58594,45545,45469,103041,70018,35987,30014,39471,80509,43721,100747,66407,69323,95487,69602,95601,122214,72511,89837,48980,35929,144284,90732
"g52",9043,4647,18896,14453,13257,8042,9558,10044,8311,11448,8568,5697,8045,11068,10800,8096,7552,14766,15062,16702,18518,6965,12259,11235,16820,26881,22464,17940,43552,17687,24638,15051,15799,21650,19013,23106,23652,31637,47303,47632
"g53",12831,18077,14657,136926,8686,2991,1913,223652,332,10745,20353,9,48579,4445,65193,0,28866,1008,65,28573,37818,40685,21930,50140,2427,18566,40568,24674,5948,26535,130622,33115,1044,21330,6794,231544,65111,1757,2430,1263
"g54",269,1456,83,0,107,0,749,5874,1780,951,2296,1678,102,15,1184,0,1064,39,2601,9,5180,73,1805,472,9,4186,9,0,7691,0,86,71,2384,4182,0,17,563,142,616,129
"g55",3920,3788,4387,1527,696,338,141,475,1342,395,248,88,649,461,2194,529,4161,3879,6891,2742,10577,1583,4582,719,112,818,4135,2269,327,1024,13861,1840,2832,518,551,376,4083,4163,735,16261
"g56",43995,15209,31373,25355,32460,12471,16062,12890,11567,25284,19230,32642,5732,40318,4357,22112,146,7574,45007,33556,3859,38043,5700,102066,8655,35413,22064,33680,19908,66196,65140,53433,14342,35652,87530,76213,27024,13695,70386,56464
"g57",953,4225,4515,6287,2942,16211,13628,8430,1863,4337,7590,4074,501,1396,8749,11019,159,14872,780,2113,1065,17924,20387,39559,21968,21537,22651,10274,1002,25201,68912,3403,9692,10447,9151,5635,1493,24854,16439,22381
"g58",46865,6506,28479,58870,39075,104179,33901,34176,5253,68106,16999,36837,33767,18428,19189,15585,13590,6251,48290,54989,559195,214733,169775,154751,208988,81071,353368,287089,204091,72657,362935,166277,199966,197992,74808,357489,273794,96735,186560,115902
"g59",2567,12956,2396,578,5655,2129,9912,1817,38,21514,4305,5271,534,3572,30,1815,13505,10913,1142,11968,9512,3638,1518,3923,13325,3874,4441,1812,5736,9637,14227,2174,22525,9309,25800,16885,1507,2608,7346,2533
"g60",8,0,75,28,37,1256,10,0,31,133,371,76,85,478,208,76,298,179,117,605,111,134,1339,335,1459,1224,2578,6,325,700,233,965,0,1239,891,873,1882,3361,301,76
"g61",2072,106,8328,787,3052,5709,1257,9050,5777,4986,535,1158,4301,4651,128,1976,8,1452,648,25328,12190,4713,816,16,46045,4396,24950,32546,11926,37,15453,16885,1553,48679,992,44249,712,11307,2832,13069
"g62",8175,9794,19516,7178,3454,2320,14894,10850,13323,15930,19258,20049,11702,19686,57436,19497,6216,6349,5797,53500,787,74496,20534,17587,25795,34188,35020,41576,106856,44566,62025,31986,21639,2645,18073,204302,33531,41425,24421,43615
"g63",9467,5454,11011,21434,11626,4456,2868,10082,18559,12299,16546,5237,7778,4656,12183,8471,6469,4572,7538,12691,37674,4061,8277,38928,14543,6968,19355,14668,19441,30345,45779,5083,19356,9835,22007,23244,8390,14270,23285,15933
"g64",6922,1915,5558,4123,7042,217,4767,32886,436,6297,7589,123,24896,9863,4793,20664,795,18064,13174,5974,14448,15150,18699,17076,3193,20651,93557,337,22737,11050,57989,3306,39882,2737,1492,8831,30929,3742,2361,4146
"g65",42840,51867,37263,28269,43511,36063,95593,66345,70568,49738,54395,69007,45841,39312,39799,123238,26013,40138,19341,94990,445746,119791,129001,139704,375746,156600,110194,278429,204914,273408,394744,119948,363273,204486,136710,198955,149233,217065,533205,391076
"g66",22374,7126,18620,9807,24584,14206,12912,19770,10190,9455,8191,10353,13415,12326,12185,16265,24649,10457,19575,29514,89869,23351,39848,72807,79894,49717,84098,40928,65511,52673,141881,25408,36221,77293,47323,131928,49275,44380,88051,62317
"g67",18606,22998,59205,45011,35758,29025,32481,24839,55721,30113,23818,24554,27437,30196,68353,13858,67991,39228,44229,31445,130323,52109,70709,79540,123744,51826,87012,101391,137600,32783,76967,70205,154045,111349,87453,110750,70092,49374,74062,198243
"g68",37023,32186,50305,36065,66179,42800,42503,58388,53649,31001,16229,30486,60262,48399,31748,51344,49403,64235,27489,63882,202406,132249,202644,301369,338715,197998,488594,637329,214863,297750,372913,329063,219563,387224,207120,229284,336440,242067,467340,526157
"g69",4925,7593,13662,13573,9219,5464,11668,14278,10366,7937,10064,3193,5328,4887,11894,6010,7776,10949,8137,10648,22648,14038,21462,9247,26390,13868,40030,23996,29765,21251,35245,16436,22249,12873,20611,40098,16738,9991,55647,19206
"g70",36204,20150,43433,83501,13837,34880,34109,35096,45686,26737,36129,22699,30716,14504,27800,16772,27054,60148,28575,42979,42611,20389,58071,30225,57492,32613,66783,68917,37594,72080,108054,28497,67870,40392,53716,53002,35781,68860,69723,36169
"g71",15392,21816,20415,15998,55306,24742,21100,50502,16854,18646,4535,27078,27588,17215,45356,32530,26945,36282,11775,29487,41198,25038,45274,34198,56042,52847,86483,120059,57175,36967,47864,27111,39100,106006,27833,30724,39198,25284,61009,76581
"g72",2006,3301,6392,1835,5436,5326,4280,100,7212,7224,2020,2475,3423,6299,4262,3534,566,23766,10503,998,2648,4469,16243,1408,15470,13912,47809,12805,10679,3853,25998,10847,20479,12078,5639,5548,3190,20221,4352,6128
"g73",255,35,265,204,8,146,18,129,47,0,8,196,152,393,431,147,117,107,0,93,766,295,15,597,189,1385,0,1894,416,306,451,43,617,218,513,167,855,301,28,178
"g74",299,1047,579,187,2157,426,1085,753,501,499,1622,873,2027,679,722,580,2049,828,1876,691,3773,2313,497,1888,560,52,1900,578,3213,3387,3852,780,2304,1192,931,5249,1392,703,1368,1076
"g75",15283,8138,29322,15294,16646,11488,28422,16203,10224,6464,14055,20986,17035,12124,25122,8412,19474,32110,12044,26817,61507,37343,22375,43675,64828,27874,82385,81263,49849,48732,39658,27930,15609,78913,21697,20273,57088,14061,43137,30101
"g76",12273,19831,39564,24772,24375,8458,53298,29239,11321,17413,21949,10948,13149,2228,13019,11793,19450,14762,16526,28343,26726,10557,8979,10929,16674,21922,11235,21862,46350,31040,17243,11488,22358,15690,31197,26974,15192,29078,51734,47639
"g77",1044,234,805,273,1569,264,822,328,314,27,62,308,676,1503,179,706,851,3801,0,1688,75,425,4134,30,979,3454,2412,259,2031,6212,50,512,741,7809,1074,1358,1255,5110,1184,107
"g78",24496,40837,35132,45543,58018,19762,17667,21895,54211,22798,16955,32564,35768,29924,41958,19821,17593,23939,29750,41584,57710,39492,30385,28499,65218,76699,98567,78793,89727,62908,120744,66615,41483,59273,49038,107071,51993,63075,164451,109240
"g79",2665,194,5149,77,39,157,273,322,369,499,1297,172,685,7,6198,144,19,1460,50,152,1655,2320,1710,2091,6299,242,3929,7076,5775,1380,106,74,2064,449,3732,5448,49,250,8506,2113
"g80",20501,7451,10529,13243,8424,16217,12342,8562,19564,16042,11371,14463,4944,17908,12078,11982,10959,18252,12489,23352,25349,18333,22921,20163,49101,19180,39644,38416,35945,34372,45721,24080,35458,18104,23766,37536,38220,31776,45933,40179
"g81",7439,826,2088,1126,2524,2224,463,2789,1208,504,1318,1742,3106,2340,2786,2298,1983,2284,1109,1599,5677,6147,1944,1510,1538,4301,4746,9077,3941,6130,6428,3990,4457,5811,3837,7213,2687,1795,10307,8267
"g82",12940,18472,100265,80033,86398,29176,76169,14193,37834,60554,63416,25072,22427,63101,82996,37635,55965,20420,11917,39745,127299,96081,166014,118291,199489,88466,138336,77377,87729,120578,298134,103769,70587,95471,106335,143409,94074,52455,66722,96755
"g83",11249,7739,5219,6513,36355,1787,2062,14838,27678,23543,23410,18256,12619,34558,27082,6101,16124,15643,13531,38372,27813,10444,15759,54664,80235,68048,17704,142060,63855,33078,72746,23512,33587,34439,34531,50537,20634,7992,16761,27407
"g84",447,207,677,277,495,616,544,426,497,407,382,307,548,402,358,149,196,552,342,189,486,549,570,1480,396,1162,789,1718,1258,800,639,530,306,652,1079,660,410,612,798,685
"g85",7536,6469,18895,17546,14088,18271,15826,15878,18046,5199,10886,12700,7457,12824,20186,5279,9377,18082,9160,14447,13909,14222,7682,13542,6171,16705,24580,43171,27302,13709,24269,21346,19692,13353,26321,34264,9461,9665,16432,23113
"g86",8254,3699,7520,5917,10777,5232,8024,12742,7632,9282,10683,3663,3823,22006,10549,7376,14869,22617,7113,24509,28101,11267,10136,15605,14374,17476,31579,27710,26011,17396,84110,24704,15111,12920,16656,65052,44098,31433,7025,28737
"g87",20220,6825,3940,3325,16087,1777,10655,10625,36930,5352,12298,7569,6298,2939,10920,12379,8361,8366,21621,20887,32916,11288,12566,13647,25214,12754,15876,5589,12779,33518,12984,34781,18703,19856,13757,11187,16496,16842,23467,55232
"g88",4141,3583,5580,3259,4295,2735,3890,6602,7371,9049,5262,10607,3894,3854,5567,7861,5076,9870,5818,6070,44421,18130,24268,17029,27035,13992,51417,53338,36335,39191,60870,17814,28882,22410,67790,32958,11628,13098,40499,18128
"g89",25520,100088,302176,141775,69048,65873,99867,67855,79771,94622,242087,114745,156005,62375,57057,31496,250090,256308,94140,41502,550214,235532,451056,176619,396896,353174,221823,588440,153211,93284,328225,157003,97531,441993,123226,426035,276239,152513,172153,239815
"g90",19370,11862,42629,20281,23819,22537,13121,3549,8212,7572,9157,8286,11934,13059,13010,4639,7946,31009,14817,9920,56547,14463,18634,28824,30594,67652,35587,16481,7979,23890,54054,3046,12226,19856,29826,17103,14934,22567,42804,32847
"g91",15034,13966,27482,26047,13345,29387,49166,20017,22293,40001,20239,23068,20442,17447,37888,19952,30407,44096,28975,22504,101356,80680,31726,14257,57166,33778,41391,69902,65831,38094,140788,17827,111793,54568,58639,116864,44875,38591,144087,40831
"g92",26992,45406,15012,24264,34175,22172,49629,18546,32175,24978,32972,28218,40077,31358,31955,21170,24206,53020,39430,46052,49315,42693,80540,26707,67935,107476,78952,30995,136564,147075,159146,64504,92286,66568,46652,85113,38147,32448,79928,67766
"g93",3740,2961,3399,914,2680,4909,4152,8197,8524,3047,7622,4862,3031,1253,4537,2379,4017,8154,6732,3104,22522,8197,3068,7180,22838,7355,19238,7593,16093,11652,38905,12249,10301,10714,3715,7952,3498,3262,4153,18168
"g94",4552,1544,7748,2203,7065,6537,2042,4874,6481,2686,5286,2045,3164,3044,6562,3875,3945,8624,2750,5092,9092,2924,5962,2540,4048,7915,4992,13698,6601,5786,26474,3256,15449,1388,8476,13512,5037,7197,7840,5307
"g95",54322,24438,26215,63373,42767,26726,41368,43569,54175,40287,38420,33223,21370,18767,42342,19894,28980,33346,25739,66386,113856,47152,63040,110626,67449,83071,109237,148614,87450,87468,94217,74941,124696,88133,98270,125273,90409,96613,147866,125538
"g96",27026,24252,47854,52125,29308,52925,24441,25966,19917,26930,32543,23132,26871,19595,61773,40223,45330,15750,38658,73319,141621,53296,33966,25373,128996,71414,173764,71263,141509,85479,102074,52323,77494,101497,112030,130895,90135,60466,95292,186965
"g97",2256,3294,5442,3033,6532,3745,4210,2936,10231,4319,4596,8574,2077,1645,5866,4013,2646,13158,625,4334,10068,16392,4132,6384,8968,5659,6300,15631,11190,22997,21677,12205,11911,33672,23771,9619,14933,6694,21667,8623
"g98",23593,3622,1449,43881,88358,45599,18358,30003,53960,7072,51150,1915,86388,25209,9338,20910,21793,24976,10453,21003,58867,52277,18915,125621,22920,1599,107547,37563,32064,28431,90765,58910,17234,134201,6527,274106,54812,18977,99272,60242
"g99",7080,5959,18160,15355,15319,11009,7162,10508,13010,10261,11098,7668,6074,16280,10771,12625,9517,9556,11582,17248,52505,28934,45966,17446,35728,20482,12317,32321,35785,28775,49652,23980,21307,29311,52269,38855,24844,30159,23158,42046
"g100",66629,37604,89755,42758,61824,82970,51526,93546,74709,51764,41317,66494,56308,132769,29620,41499,50640,69720,47639,85054,518868,254813,238722,143774,398553,249009,296382,359607,256215,239325,395829,285611,205267,249280,156786,440717,242328,248471,477494,246383
"g101",54191,28654,31221,52309,21022,19046,43644,37995,34850,32991,29106,18771,19264,17383,22753,22128,22868,33033,41829,43709,37823,107599,67835,24294,45729,108253,71305,94237,171623,42534,60525,43451,63605,97092,132077,97403,21573,46554,61333,158408
"g102",297535,41462,95127,123710,196895,302814,175592,135518,154109,128321,137776,161296,75922,109495,359763,108529,262268,94944,62405,75734,354404,172251,211222,171224,174601,69197,90548,85938,316332,202933,342114,112903,216179,87014,166904,317939,297425,153526,101722,134976
"g103",8735,1055,4777,2053,7717,6298,12415,1524,1852,2425,12815,4079,1971,3925,5460,6542,1364,1510,7106,1458,15591,5405,3762,12805,5702,505,19258,8534,6350,8094,184,8388,5829,13751,6800,2272,1306,3433,10970,11164
"g104",3414,37364,54942,26908,13250,10383,18997,49240,31916,28373,51974,43286,29672,39262,44196,9288,12092,54696,30225,12387,81063,104495,25398,22940,117501,117215,60945,86459,71549,27248,44640,53512,93880,73745,84281,115019,234796,36625,222213,76256
"g105",1440,4653,426,1895,7076,7746,1218,6793,11568,621,116,1636,3169,2798,1496,462,1119,2253,472,2763,21139,4533,4467,2285,24841,6928,10866,1089,23114,1731,232,978,5776,3342,19110,6487,10187,825,4904,6511
"g106",61515,47222,82158,76594,39979,34685,49998,67079,47524,24428,40230,34963,50865,42617,43150,56080,27527,42105,46394,64012,142820,110248,39767,108257,100874,92473,46002,175339,122685,133575,226813,82058,155402,111048,57943,174123,94873,67496,166275,188530
"g107",0,0,318,107,0,7,28,0,0,2737,0,586,3073,0,14,7948,297,450,27,0,1533,9983,0,110,0,148,2764,546,30,10,16,18393,0,615,8119,0,28,10,147,130
"g108",5903,2166,15766,12813,11090,20563,14027,21488,30148,8572,7315,10826,14926,8442,24902,1897,9603,22826,6029,16108,25124,22797,31468,14222,43273,34343,30029,23652,37127,21596,51183,15814,28552,33144,35793,29378,43076,13485,36424,79407
"g109",3416,2743,7458,2300,4429,5866,9730,10839,4160,5109,3033,8035,3885,3537,3199,1783,3398,6604,5446,7414,6391,5406,5413,5456,5349,4072,9268,4697,8569,7133,6059,4595,5202,7503,9622,9018,2203,4883,9280,11070
"g110",8366,14360,22026,11647,20056,20797,18028,21349,10587,9335,8539,27117,8905,14745,16555,12364,8004,19700,6878,16074,29384,30044,29515,33875,36001,25515,44422,34573,33965,27340,34568,17782,40701,26221,23684,41461,27666,20833,33776,25848
"g111",12229,6083,9647,20198,27839,9467,10461,10227,9988,6184,12567,9531,9595,9607,14565,10560,8684,24830,17197,22102,54310,22124,10392,30809,17401,30632,50104,46964,41283,38196,32461,20599,27658,38074,23497,19582,25597,16557,40460,79835
"g112",13697,8107,20818,23353,5842,14392,13019,25875,27987,7394,15008,18828,22909,8677,9969,11059,15525,14269,5016,26436,18398,49436,18885,28724,53037,40436,42174,55684,108924,25164,52814,12866,41371,12063,12275,39505,16426,16340,54834,30191
"g113",8366,6305,8048,6971,14375,2528,5601,1725,4612,761,6442,1043,5229,6827,4430,4516,3696,10415,1185,5989,45391,3871,17838,4278,27583,5695,17991,40311,50013,60996,11561,3818,19122,4507,13911,35347,29246,13950,28060,30433
"g114",698,92,221,300,135,251,375,318,1381,466,447,636,156,429,123,459,863,897,108,847,1117,1053,519,3828,1125,279,2063,2345,594,1398,4827,809,1776,521,2740,3794,1237,194,2894,767
"g115",63,18,155,321,299,264,17,113,177,189,44,76,13,104,32,141,70,284,133,117,424,780,190,87,166,206,159,92,221,343,54,6,12,41,639,424,266,1064,59,271
"g116",130,337,433,198,517,303,303,59,306,129,105,387,279,314,1410,23,373,150,273,1056,447,226,206,347,809,727,99,565,1101,1261,2120,231,1216,472,262,1140,459,1046,1059,1278
"g117",396,29,884,1099,100,193,24,112,85,113,27,70,274,136,244,292,199,970,37,202,161,305,199,421,192,0,159,723,247,609,716,38,123,102,96,1411,38,109,218,259
