"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g26",64453,8495,93793,55879,7361,49488,68673,64209,47629,21765,78856,56692,50990,62609,252261,124506,53487,32533,50101,23293
"g27",661571,367123,513851,1455063,219591,651882,998032,818711,321647,98041,1309309,192418,2318201,621902,271276,1197664,2122086,737881,333935,1160433
"g28",1723664,351983,1149912,998634,715483,922253,3164225,1644741,2740739,630773,1132670,333830,1075075,315240,1606038,781880,630663,265566,1904574,1422534
"g29",212372,4149,202169,79967,15329,202557,86857,174562,6863,63754,211853,136705,48202,308796,152006,26318,24262,160254,32307,171888
"g30",15698,14148,13110,9603,21990,11952,14407,18623,19251,11827,13543,8184,28015,8856,16687,6771,3504,9460,8511,9317
"g31",469971,126978,1067,42052,2824,7629,628003,415933,933950,220890,32304,147815,42677,78481,2125597,1002627,7019,931413,3534,322986
"g32",1251,10195,6500,51097,57737,52,28544,0,340,97291,1157,13480,32310,233,5484,69869,27990,3863,35,50470
"g33",9377,12334,2574,21619,2925,9216,28847,7228,17117,8806,2475,12018,13375,7096,26043,5603,3456,8365,13872,11666
"g34",1356882,1672651,1853987,963085,445258,816533,1966473,1008438,1134836,601318,1412156,515512,2781582,1924874,1598388,1855124,1576109,278004,981651,290777
"g35",1851049,553139,2445037,2427179,249962,333073,1542267,768640,1987786,1182401,1983999,712170,3148033,1513761,417343,7312567,2062263,2583213,3343417,2728864
"g36",28306,73059,24862,9018,23022,75077,51940,1836,63937,34227,106096,52997,9933,202531,232278,104614,107323,143455,100242,99628
"g37",587279,201436,271104,424966,393775,868616,498591,203256,937479,168967,461753,1181058,953111,448207,413026,732693,1280909,397350,315347,735862
"g38",390904,127305,217274,291913,175477,115878,211179,184256,27545,266020,1410283,211822,756485,164124,442861,55020,390263,558784,437886,419716
"g39",131553,369898,296749,75215,147115,137563,161657,368513,280037,96510,185004,78813,158792,159719,273470,177103,52220,145104,84679,431092
"g40",1511049,87629,363876,498379,181093,789497,94779,8164,750194,986742,587680,317896,555184,1172354,860600,1030760,436076,4807873,3761489,1520107
"g41",745147,157540,139226,93318,322545,91860,5314,1764997,149537,248145,233129,500426,914513,571845,362414,301588,1423408,414659,265244,525751
"g42",106107,87378,101634,89878,140832,243031,253190,79554,208347,186315,77466,34687,63171,85760,43654,45014,75360,26348,277727,66191
"g43",444566,250657,655232,169801,213515,332501,347014,300893,355460,199487,300450,381041,331159,153722,177182,235390,536389,160690,152430,453194
"g44",19715,1289,36,19304,3601,290,5773,1588,3501,65,10054,266,7566,1037,5005,7226,3033,3438,17135,6686
"g45",17869,14774,12267,13819,20773,23405,21066,11801,34780,39262,33616,18007,50591,55187,17159,20180,13895,26388,58604,45084
"g46",221070,14991,83005,133927,38188,166544,19052,16979,155678,237179,488327,150767,115265,9172,96058,112045,52794,11946,85285,22691
"g47",5767,4355,8634,855,3364,1566,8600,6732,4764,1468,2071,9514,4749,10122,2356,6361,6487,1449,1963,2879
"g48",325908,337590,413818,168756,373700,337135,374636,394480,198875,209067,800253,385345,517600,499760,912317,877575,502240,558619,518380,666777
"g49",729404,221102,452906,257462,641112,183327,576419,848734,472584,159237,728243,528749,723628,405895,307316,363889,413960,239498,437496,442479
"g50",160006,60952,87797,157004,67032,50978,29552,64023,146241,26428,36993,263991,165467,144159,219114,199621,146749,36056,164993,163263
"g51",1146526,808132,1131138,516191,397219,295891,2469775,338965,840425,667278,1244184,444651,1172089,908214,771424,636232,1167884,1082919,1239864,689664
"g52",294227,244952,226792,286895,262327,326770,561605,234900,237881,171643,397758,68999,189653,968121,318900,429911,468845,186651,814496,271626
"g53",3085690,1693,6714,29192,426763,265941,41757,337499,5916212,2412,937349,615912,10364,198797,35691,62511,6687335,395712,352694,326015
"g54",9,57479,2797,95970,22605,35006,1338,153,3789,5172,3042,141745,1193,84596,0,39,820,1683,14020,82
"g55",266473,23003,43433,12724,274795,4301,745,50111,5316,11551,206154,43520,83452,109084,300635,9198,22255,96538,94640,365
"g56",225203,167720,503879,548172,109544,216428,1209854,274660,388224,95819,179503,640451,440096,48658,150580,370268,771596,332978,135937,29885
"g57",262356,387231,105998,52964,133476,80268,451325,37263,313637,269640,878936,338159,482083,655994,74202,171743,10107,99147,57780,148246
"g58",1007490,844916,1409367,880812,164010,1340069,436668,464478,854116,330058,751394,102758,1968037,614034,1817761,349226,1886488,1030259,1065700,1156245
"g59",13138,5761,141607,41135,58856,12761,476124,92630,154819,58107,23165,41362,93913,93886,42157,77334,28325,214411,4454,108717
"g60",190,2274,1501,2848,40444,1163,701,5664,4746,5331,23082,14368,1443,1885,63,2714,1635,1999,6466,7977
"g61",6247,54772,371500,16929,3304,54850,17117,45903,101380,63,137922,83327,15346,5824,1699,5120,21322,37653,60163,37540
"g62",552895,611078,837236,61561,106352,724276,934539,202776,789506,263417,155238,827595,487188,368639,859694,532700,1149259,774485,143142,182460
"g63",212678,51228,507072,185711,195501,426641,443629,37875,348101,287105,860347,483163,1650345,392318,336160,237921,652942,201821,474426,1497271
"g64",386606,18919,37695,221572,102614,53778,534447,130699,202167,54957,6484,50782,94909,1934,25960,149479,131619,222287,64626,71921
"g65",1191048,575712,1253574,430400,598954,1172822,891383,1734881,4488986,1125001,2724376,245226,785351,688557,1235127,1896329,2309673,1360825,1251559,1426602
"g66",226461,357154,579206,235849,453799,254536,401472,390439,352360,463858,493233,292928,873635,595220,623382,754070,554255,390644,634583,771697
"g67",1210307,788471,986690,1294507,652959,911086,860470,789798,674593,492361,951616,280141,775990,729106,417141,791799,741661,392527,789633,1025071
"g68",855585,610781,1040848,1284497,894235,1067176,426971,1101717,1824116,1173319,2913904,1333023,2131021,1700430,2455694,1942171,3200163,2254011,3758909,2133411
"g69",241975,194749,169359,110807,92379,116384,206102,251345,362690,206762,333375,151829,285210,161481,253447,324525,400226,246608,207757,530718
"g70",621570,501411,691486,617543,464944,273026,1285876,891488,746215,601518,582787,874651,696082,934331,840995,1319569,1670876,1202547,1065691,844870
"g71",508203,1174349,339836,959012,751086,527259,674018,652659,974804,507998,368848,440134,396290,846677,547438,1168677,996075,348108,272092,143346
"g72",72398,50818,118234,26865,91189,49396,132973,100195,95530,54988,59023,70060,165895,36575,47727,25778,48188,84592,71771,61595
"g73",1094,19297,88,3503,166,3270,2640,99,6406,4181,333,391,7843,47652,517,7087,7059,241,2118,3720
"g74",45570,29231,33608,14679,45015,13740,17803,10524,19441,29299,133924,54838,50669,32356,30751,62640,37711,33126,110286,36738
"g75",480235,312377,354486,154759,333390,319969,619617,254706,611146,244464,1377031,1057766,1010059,1021443,1401942,795876,997426,1797997,1370476,699391
"g76",174860,260013,182442,312931,232996,215783,160081,491281,779257,347322,206010,294408,678137,183384,281037,555742,672313,437328,624523,573627
"g77",910,16596,32104,15,15822,2528,15906,22260,5933,2372,5095,1121,36319,12824,931,6429,102223,5162,23160,3669
"g78",689160,862083,1042264,583995,486996,961770,882350,492608,884026,326629,1071993,401147,2108931,788129,1039634,1730274,1256221,526273,1363112,1243210
"g79",47824,21005,31949,37345,32035,10978,44109,15399,46756,4536,59187,39684,13759,2815,112923,6894,2687,17546,9005,34810
"g80",272909,231521,246410,318598,202859,191745,303378,289772,220679,417692,283294,212637,545701,323011,326405,381127,309146,354709,648803,613462
"g81",52365,18579,64504,105451,39317,40200,51584,110971,56825,56755,56437,31512,45755,10566,37063,15369,32810,19566,64839,34747
"g82",2126018,493207,1448693,738093,512168,714781,892967,591569,990147,1191021,2247686,1053668,500051,830786,948402,750623,1478845,1236563,1198727,1055049
"g83",466046,304974,234449,569681,227114,287398,388487,114297,669646,158548,218306,221694,139836,900804,1304815,421114,748714,181809,420948,289806
"g84",9034,4144,5290,7313,11402,4580,13629,13501,9457,8607,32563,23371,24823,12637,15945,26263,17668,8840,19187,16397
"g85",517961,245300,248086,144282,157355,235245,251009,260105,278343,531260,405138,571237,440925,155153,473054,366380,351533,276091,305941,292421
"g86",293162,44646,173410,176494,103700,116977,153925,272643,151925,123239,320849,213450,214814,154500,421568,282506,368440,195721,245020,303268
"g87",230075,407525,131076,78586,286682,296340,522878,139327,340444,190777,108630,87303,275750,522932,177530,750250,366322,203956,552471,590465
"g88",199680,87317,73327,148175,159330,51890,189018,112292,217930,290078,195120,95618,112595,63962,236990,79523,149529,118031,138444,94225
"g89",1077738,576743,1609435,1360462,535076,3440906,8265544,2023768,3354155,1862692,1413467,955787,1488625,2110372,4325225,2056025,1603133,1438661,8018964,2519080
"g90",99346,529495,314228,359154,711947,346533,165271,335651,644732,454807,194347,89193,225546,195235,468952,425812,334236,301935,331009,63711
"g91",652130,357758,689652,495512,559950,714477,680248,807337,706665,585641,575240,342855,949652,407458,830081,1487424,827568,380504,863961,496218
"g92",1069903,276438,1021407,894404,380720,591749,815932,891645,546170,769183,848136,273360,490584,637471,600908,1781857,491555,355763,962455,656813
"g93",108542,80441,313056,84333,182060,65096,128227,200480,122460,174921,250331,55364,212814,14812,34335,116336,96411,82065,5564,216731
"g94",216389,62922,115790,123258,102199,63744,105172,47650,86655,108431,250284,128939,266552,174414,271018,198023,138624,84503,310309,180739
"g95",1407880,1223377,981966,1027619,792418,896338,890441,1120135,866924,629634,436496,604191,853594,665293,897873,838987,1061659,665802,1351155,823742
"g96",606901,509415,865843,905200,530487,168105,1010078,850366,602123,737349,708291,961057,2229103,799329,1077966,2340692,1875799,665597,1859656,848544
"g97",179547,146155,82731,59370,50657,71009,167178,70216,127578,201402,205174,52588,126372,203875,289318,213275,166626,136976,229113,123246
"g98",831661,1117702,119392,498170,1343866,660253,247805,152283,3419570,1522104,1398795,3005150,3622812,1059196,206686,333535,1751587,178469,258306,591200
"g99",236749,211269,293191,120645,219829,123111,248810,299738,395496,249592,336065,241756,218281,248776,189144,167705,175593,383013,189390,227686
"g100",1221721,1568486,1188064,1242908,1351745,913137,2094552,1831673,1797972,1619056,4079137,1542155,1783333,1550426,2772898,3536108,3123778,2348318,3899697,5000157
"g101",1160376,1339022,1472587,952095,799816,500258,611219,785956,1604224,491600,1060573,817234,1127515,564525,738263,1161676,418520,945859,523491,428974
"g102",1223944,1278921,4741654,4409269,1268966,2122315,2902654,3527421,1323860,1776461,2460758,1868229,2944305,1915492,3957741,2104462,3333166,1945793,2282980,2694677
"g103",78007,13886,101732,38601,97187,177467,32228,67769,101940,92761,24186,279358,132516,9041,141336,28350,31501,227840,171835,246337
"g104",1350420,636543,579229,533518,518828,308679,675060,500287,1011597,335120,437788,3224618,429134,599808,92934,760166,84655,744186,252400,475375
"g105",1711,44023,98104,23143,24379,36228,75520,86905,57394,65426,55222,52723,30009,35996,43137,244001,90797,33342,83978,10005
"g106",657322,1025379,1706537,567241,1450287,1007165,722108,1355773,847232,556183,844219,952874,1290918,949652,792531,990481,1289301,1283117,1443334,872069
"g107",88539,885,20,19689,96,9689,5322,0,143,7,266,11153,37969,160,2698,536,156,1314,792,83
"g108",186968,373798,178549,55414,163723,629867,384413,379781,310570,762395,361038,630065,999220,1026371,1006944,525108,1149712,644069,681690,483603
"g109",168589,58725,113077,100298,132995,83852,66648,99611,117053,134660,266246,67504,202611,118534,251961,254536,410226,180710,102670,130872
"g110",339289,201904,473577,214371,286992,309288,344979,499750,242919,305834,732197,349005,708665,541407,1085261,415506,561990,647610,951709,711578
"g111",191002,480952,452597,558630,288725,212809,359625,375011,300593,583845,468557,401750,799924,524858,1002163,899871,788136,627851,1123285,329287
"g112",111082,201884,662550,250330,375532,176047,682107,294810,321597,457825,345879,241568,777868,330546,468300,657231,312278,670485,940630,805524
"g113",360793,258606,83868,127482,35392,49454,161297,23453,33151,84998,344862,17038,567912,139896,50886,331576,307108,310423,81847,40874
"g114",3253,6183,28217,10687,11166,10030,4520,6403,5414,6321,9809,2796,5721,1290,11589,13610,13822,6396,7699,8361
"g115",659,604,2874,1923,653,2117,3164,998,3767,6849,5324,936,1008,263,1943,6044,1066,332,4439,2618
"g116",7342,3844,5564,18560,4792,5314,11081,5013,24699,7579,17115,7176,6942,13311,6853,25115,10814,12763,12681,17435
"g117",2809,2698,3783,5037,721,5473,1881,68,9946,982,24478,2849,2517,4713,9187,3423,7687,1581,2051,3011
"g118",6427,1709,13032,2233,8206,2851,18102,8675,8720,21532,13535,6906,36231,8194,11001,13562,11785,11754,12499,17638
"g119",28939,76361,69431,35862,19638,27009,83691,71331,114389,43858,148441,73507,98251,54405,118880,60642,32301,95763,36020,65541
"g120",23628,14294,26768,11046,21144,17382,11650,29645,30205,25192,30683,16797,30099,16188,34024,37233,15859,18865,33036,39508
"g121",8725,1558,7172,28689,16282,2182,16296,3176,832,11392,3176,3476,1488,3798,2255,20646,35161,0,14465,7925
"g122",2048,0,1125,10845,325,7081,1530,3878,11378,2411,527,1887,931,1815,131,4005,421,2777,132,1035
"g123",11335,924,821,14116,4481,269,1156,3513,5434,7251,4046,2006,100,63,217,15817,8825,15433,923,10907
"g124",18287,10858,5448,1780,2686,1282,3386,4015,19615,3720,4901,7972,8358,10631,14329,5195,11230,2020,6086,951
"g125",15829,34150,16585,2971,16731,12712,24506,12800,24590,5402,46287,2264,9366,21974,34004,16055,45702,12212,17196,10550
"g126",31996,11542,9178,6947,11124,4563,18447,11661,21337,9030,23200,6800,16287,17743,25362,13635,41713,13771,13095,33376
"g127",6472,3682,3851,2988,6107,1108,4641,8406,11311,5483,3132,3576,5852,6980,6312,7653,5291,3978,9778,9754
"g128",2982,6396,8485,4791,1331,964,11871,2204,18860,4061,7778,4567,2024,6141,2496,6904,6488,939,1693,11193
"g129",9194,485,1254,5131,6523,2853,3388,8151,23226,3465,9842,21618,12631,2388,65494,6478,17228,2955,9799,30727
"g130",27200,15899,23243,15094,16974,13243,11162,7960,31221,16681,13523,10398,27489,8200,11407,16510,15712,13177,16167,13823
"g131",11900,3567,6606,4363,1647,855,3883,5488,6637,2501,1433,4627,4070,3259,1252,10857,3596,2408,8009,7210
"g132",1797,5382,8743,3685,4363,694,4306,43,1222,3574,8237,1452,10608,7961,4473,9392,2726,2426,5799,7129
"g133",3903,1330,3938,1615,5800,2692,2772,3240,977,1386,2722,2243,1781,8603,5706,4943,14282,1999,1815,2197
"g134",1470,3898,4590,14481,639,3341,2716,989,27,5316,36030,9876,28039,29144,21306,54712,12700,2124,11428,29986
"g135",70230,8764,32858,758,0,0,17,680,6287,50,177021,0,77561,5412,390,3052,28977,2299,7419,9690
"g136",8952,3120,10195,3007,1736,1715,6647,7953,3673,3050,3080,2345,6305,2196,7954,3374,5432,2370,8562,7959
"g137",9412,4585,10542,7676,8197,21696,6796,6070,13340,23537,12352,5857,4854,5790,5949,13575,2279,4748,11476,9962
"g138",2202,5236,4562,1870,731,2661,8174,5824,773,1810,941,6410,2727,4041,3196,6716,19014,3453,6875,2993
"g139",12799,14791,6564,5229,4982,4770,6917,10793,18925,10196,13711,10161,17628,12317,7206,14883,8589,9790,8414,6311
"g140",8806,5823,6636,9269,12057,3878,13772,8854,15161,4681,20143,5614,19699,8748,4339,25281,12713,15967,20140,17420
"g141",21552,15038,23748,17363,12929,36484,25425,28134,43722,34200,20717,20787,36804,12878,66971,68765,13587,13216,62301,34705
"g142",7950,166497,50844,23486,9097,5721,47801,2580,14900,24566,264544,32490,13216,74406,32569,243535,59066,62554,97551,26508
"g143",11067,39,4805,1425,6654,3634,1237,1368,504,2275,3477,13478,14014,2054,13187,2775,2466,793,13064,4736
"g144",13158,4678,3496,8173,6948,2810,5207,6596,7268,7958,12704,6426,21192,4931,17335,12984,26826,5453,10175,10644
"g145",1869,5194,14916,5014,3817,5205,11870,8213,16538,18646,17916,9711,21714,4078,13813,13226,18571,4663,47404,4138
"g146",12506,4739,827,14132,2141,26980,44267,42444,11410,32511,6627,2382,4270,3637,14453,45456,5430,30740,25506,18653
"g147",36508,17904,14581,48461,19193,16174,21628,27697,18919,32176,97733,62228,74683,4162,46083,69250,20081,6483,21747,19698
"g148",2792,1006,21868,4247,15770,4791,18091,2520,53310,26441,8464,5124,100477,15704,44720,97668,92777,2769,27359,53850
"g149",2793,8375,256,91,1132,5102,3092,3752,7959,9536,1958,22001,383,6286,3232,2400,1984,69,3668,1063
"g150",38734,4238,16731,14608,45782,4829,56601,22675,58047,46447,12250,5867,30129,74296,38346,4680,13730,41689,40902,21106
"g151",5840,4227,2581,4690,2146,1724,3518,5729,8000,5405,3096,3026,5120,5840,1911,4736,4247,5510,4481,5829
"g152",6852,1893,3933,2107,2848,675,4748,6816,10968,8206,6029,4192,9966,5165,1094,8231,9788,1580,3953,7704
"g153",5821,579,3845,1056,5027,3451,6544,7008,2419,2033,1565,18815,16216,6984,26081,5358,26803,4116,32524,10040
"g154",60639,20831,42495,23205,20083,34921,77892,38843,25515,21442,17641,24481,21252,10762,33777,15448,90952,20521,43508,10905
"g155",59,2510,811,1359,1999,7069,6558,3657,1316,5516,5306,1490,2731,993,979,1232,3599,2971,1299,965
"g156",15197,13496,15736,8179,7680,2420,18983,3689,4869,29669,33422,10833,17681,8121,16457,10687,9709,8172,56078,15759
"g157",7611,7086,18243,3866,6295,980,5286,7592,3570,5609,3702,3210,5990,3950,7954,4556,2035,6396,14889,2287
"g158",6182,8661,6428,16065,7709,10825,14649,8855,1093,33700,17814,4567,16487,9338,13219,12630,17739,1639,8587,16930
"g159",4484,623,7612,487,5453,9462,2402,2115,719,583,3961,4199,4559,1936,7256,2106,8435,2183,3052,8081
"g160",32070,11624,65763,36783,33581,32892,35750,9077,51083,40627,29702,16077,68014,11686,89276,73590,76739,23933,66138,88788
"g161",1240,6803,1584,5390,929,3004,14471,50,781,12078,24264,9925,10585,8715,45087,4028,19238,22730,13162,4252
"g162",5451,4507,3952,751,1008,5026,8025,6473,4615,7135,4617,5976,3816,2757,2666,9168,4605,1870,8605,1721
"g163",4999,8195,4882,3352,10551,18420,1515,5703,10356,44,3368,2780,11411,3749,4780,13398,517,2409,111,690
"g164",5175,34482,6796,1963,6143,1943,12312,8789,13841,9927,1991,2854,614,1835,2737,29779,4560,12875,16077,9507
"g165",57725,30053,43143,28368,9570,23850,28837,43510,27177,55179,49250,10440,39515,25468,31109,48716,56628,34257,105862,17764
"g166",18645,23894,46083,27843,13149,21605,80174,22006,59374,24918,40599,18473,90888,36700,68286,75078,44931,33619,34501,41153
"g167",6721,18452,8248,23558,1941,29876,3661,23828,20409,71583,28233,42235,96883,18681,48255,3706,139622,19240,34217,30104
"g168",4253,5694,6561,2398,1994,3594,7359,4747,13664,4397,2693,5399,11162,2659,12206,4265,5712,3742,13835,14151
"g169",16442,23930,37567,25560,16563,5522,50112,13358,44022,16404,42146,17837,29780,20101,14946,34709,25694,46773,33672,19809
"g170",17798,9856,6178,2139,7372,4886,8036,16946,1282,7891,10551,8865,53409,7819,4485,10129,25392,23949,19437,10795
"g171",13788,3995,3985,3497,4732,3843,2268,12525,10330,2542,6276,10845,15380,11799,6614,4287,4829,4816,2707,10272
"g172",7603,7183,16032,6102,5541,4243,10709,8945,9800,17961,12194,14963,9294,7848,3340,9144,13421,7567,6589,12306
"g173",40448,14646,70501,19739,11290,12502,7360,12751,34690,18476,15689,8237,44253,40396,22577,43502,42129,42843,28941,13315
"g174",13592,4949,23551,5420,4623,2382,11262,7192,9240,13506,6047,4296,6353,1012,5014,10510,3037,5126,4249,5928
"g175",3787,422,7636,4018,1631,6675,1845,6282,3246,3255,2880,1446,3736,2701,9966,578,1102,3324,8619,4180
"g176",911,2745,3567,1187,1534,538,1748,581,4174,2063,5018,3909,6465,2385,13407,7297,5905,14487,11078,1534
"g177",28234,42941,9562,20644,4615,39066,21184,9680,37989,35361,42279,28788,15847,20592,20532,46533,49113,35858,38754,39674
"g178",3628,6805,5620,3383,3398,4763,3372,4392,3998,7062,7793,5422,7701,7931,10218,8177,6518,2873,9985,8873
"g179",37279,77361,35588,31573,55918,27295,20348,11586,45583,17953,50556,31783,37437,42780,16229,23341,72093,21122,44614,35620
"g180",1858,3256,10309,2324,4163,16258,11572,7857,14322,9962,59524,562,11560,671,5730,1140,22657,638,44033,53178
"g181",1999,6739,2170,3594,24757,2465,1598,588,16957,6681,14060,5697,22863,3210,6921,4436,1849,17106,6864,13866
"g182",4978,4416,4121,7904,3851,4785,8710,6197,5643,4453,33399,6506,15071,6843,9230,8671,8758,6285,7553,8721
"g183",4317,4523,3826,2389,7789,1392,4770,1347,11647,3637,2966,618,1812,2948,6005,1413,382,5975,13259,2457
"g184",18318,10053,19029,8553,20987,11181,16496,23213,33599,10881,14063,12931,21775,20877,30790,25887,27533,23583,30896,27803
"g185",585,11782,883,4147,6797,24965,42348,34791,5582,10871,8110,11448,15645,11552,10115,7770,19327,10071,8648,9437
"g186",22238,28826,7085,45779,17123,11172,10760,18235,15441,9350,23564,46765,29381,36594,92351,70256,20896,23750,13073,23155
"g187",5996,1317,2763,3221,478,3574,8885,3179,5451,931,11822,29069,11176,18886,19704,1856,28762,40852,6287,24342
"g188",9126,3370,864,1727,5147,3974,9250,6691,1788,5077,14244,15656,22514,4480,16508,25970,11237,19082,14999,16824
"g189",3710,4985,2305,1548,5554,2430,2086,8796,8406,4111,10998,2548,2427,971,3731,5920,3456,3440,3649,10044
"g190",13694,7517,9547,5044,3560,4367,7123,16908,10260,5751,8657,2947,7206,6291,1871,2250,4829,5355,4804,9395
"g191",9922,98,11267,1864,1906,7420,67,22028,7001,487,8162,22036,7363,36509,637,8307,487,6808,14496,1891
"g192",9967,2199,325,8935,1555,215,276,3842,2459,80,3157,33,3463,330,76,7599,6488,2329,83795,749
"g193",6882,25204,8267,9745,1156,16587,12530,6385,19556,2627,31349,9214,45598,13141,29413,27463,2057,9333,49435,3584
"g194",10639,11468,14146,7957,9604,6736,13119,4051,6183,7292,12677,5220,4488,3569,15508,10416,12047,2381,14203,3188
"g195",132377,49626,153823,54286,8660,125427,4720,89661,247051,48437,582433,493,571155,403075,123245,229855,25528,102814,177846,9707
"g196",21837,7704,5692,2751,9848,4781,11210,24381,10718,6460,14013,5368,9724,5491,2796,2991,8912,837,31012,1510
"g197",21510,37495,14864,39926,5303,50005,30482,21983,37735,18738,7171,21072,14062,46399,59837,63706,3375,78389,106147,24769
"g198",3051,9082,8316,2468,2063,2249,1998,4859,2270,5387,1319,1656,8326,3927,2107,12498,3704,4151,8336,4508
"g199",5095,1339,4324,7193,2843,2308,9384,3402,2863,5442,9231,1831,1776,1642,12020,9189,8101,1965,5385,2245
"g200",10993,12469,5661,8788,10732,4034,1853,3305,12430,9630,3850,9731,25702,10982,30228,7548,27887,39045,12590,3781
"g201",54473,54314,32277,4191,28568,1701,25985,21484,20843,6970,5693,1757,1555,3397,15693,1684,1010,26586,17393,621
"g202",4389,11771,1367,8915,7176,256,26679,2119,4605,5628,148,996,4994,308,26,211,1311,48,828,1359
"g203",3394,1355,3003,0,4701,764,5088,6476,3575,103,100,1086,1097,1385,1192,1091,1508,478,461,230
"g204",27078,18131,14559,15417,14104,534,27758,17596,38521,59518,5187,9624,1740,5324,1349,6520,11316,939,4326,3522
"g205",34129,8162,13239,21762,35368,35190,29560,36205,36844,41336,5759,9689,9224,6633,13173,11432,12132,5386,9991,7373
"g206",4366,3617,4600,7190,3129,8270,4185,4975,4057,11960,441,3070,442,839,1076,625,294,806,1749,1036
"g207",152534,124202,379703,316337,394025,277897,574161,853563,213930,577603,32912,29697,50896,36518,20658,38105,37429,30507,60443,34467
"g208",9095,4013,1634,12316,4523,22318,2978,2259,4278,27200,5999,236,3199,674,1791,1826,1570,4152,944,3795
"g209",9435,10779,6420,4037,1268,5427,33070,4586,3227,6060,4025,1196,602,1025,3189,6224,3327,1655,5403,1684
"g210",23270,38055,11639,35244,34664,30876,40097,29525,37436,11602,8410,1741,1770,4285,11167,4222,5537,9511,3731,4189
"g211",24861,2268,30956,10412,23462,9654,27892,27366,49894,28843,2311,3032,3514,1950,6585,6741,3406,6360,10486,8782
"g212",37778,28877,9444,13822,7556,12534,15368,35262,12155,18441,4176,4028,6187,933,3269,2354,1086,10067,7326,8246
"g213",557786,362266,159118,199745,202833,421720,213614,462430,329596,141209,38695,40808,71746,106504,74207,44145,66431,22784,45218,80606
"g214",3308,1101,2835,2307,1036,3562,9070,3530,853,299,836,612,112,402,357,124,756,198,840,157
