"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g57",4774,20179,22364,16485,14224,43410,3390,164139,19421,1710,12737,9884,6730,35039,1045,19809,25275,12184,25052,9046,13542,186633,18801,10458,15844,58201,8085,11865,1717,5925,48087,22398,31034,24361,34459,30105,74458,72016,63734,71927
"g58",67516,126402,102991,95351,92123,74617,37740,95009,74255,144999,37327,58190,49454,135416,28930,68981,23999,155021,258115,56416,115689,115077,187002,125938,222025,341161,76237,185560,177254,163544,101637,228490,81707,278594,411172,67645,131921,59506,99126,94473
"g59",213,7612,9555,9157,8447,1234,30662,20521,3378,342,5012,23726,2626,5719,9858,16073,10840,6481,1553,17002,84,18188,20094,3918,1696,3581,14686,10458,13494,31695,29232,15092,2881,17162,19887,25328,6553,20244,25259,23385
"g60",1540,767,112,372,101,102,345,289,35,89,67,418,294,118,218,93,479,2339,463,0,215,213,626,100,2567,201,2240,20,186,52,551,1285,2074,2477,807,1860,608,991,318,20
"g61",1901,4526,13316,33516,3035,16024,9144,2518,1594,30324,1375,8392,1950,9204,13799,91,260,4010,10685,7226,2367,26949,4589,5784,828,33879,213,30367,68874,27556,418,24600,11180,87793,25454,14297,1940,47415,2550,6918
"g62",19139,22766,30985,33971,47703,16495,62800,12913,64520,52851,50448,22941,8667,40375,28436,7861,32735,15093,53749,18609,77965,1051399,66674,198430,98651,30631,49080,92335,74088,37690,71180,51587,9834,44048,22544,176167,121646,133413,64891,12175
"g63",15681,26848,45826,37728,33957,11912,52416,29491,17290,9801,18377,21779,8335,92626,27604,90381,13852,18273,89979,29112,80877,20004,19818,36278,90447,44520,15530,110700,51382,56298,70456,154500,14686,42326,68947,33319,54803,54991,42306,35929
"g64",7436,27888,13408,63000,40787,7861,8048,6490,43432,9396,44031,4307,10877,4770,13573,18938,49085,11611,4962,780,31159,16132,25469,27248,23874,19442,37648,67203,30261,275699,29918,5078,117886,127410,48803,2138,38129,23067,135126,21622
"g65",133946,128665,265555,138170,101453,70853,305185,211109,193159,142794,96659,60784,63548,97856,57434,105015,57732,133280,101277,94822,380373,420580,170187,230886,78880,205337,108160,512620,86166,519708,382575,65520,175023,274703,253920,125384,216234,267500,268010,125701
"g66",56994,40093,18042,65478,59782,26101,47308,24648,63444,54960,56882,9481,56833,54061,44958,69243,16886,72023,52698,53886,120993,131611,60979,182551,43217,192414,46988,96175,118998,162705,64668,143011,112834,130837,109318,67324,102000,30585,53383,39047
"g67",128948,67035,151897,189450,73552,34791,81459,55701,82902,124206,90024,41536,64932,111362,94638,98420,157917,42746,139275,80383,241486,407530,104223,151632,151334,113157,98253,103456,174103,219000,423129,107387,180853,234291,217319,174259,252823,298074,192027,82610
"g68",90501,143181,93770,99414,175367,89907,110497,144331,126000,90026,84611,143691,71320,145234,59597,81113,124833,100177,113144,73101,847090,643920,589253,616095,557776,1310570,457406,452952,1026434,619393,737424,934351,1036025,908310,790634,509409,698390,618362,1045593,396776
"g69",32217,23836,22404,9718,13112,23135,19855,18459,41251,15724,15091,9491,12375,36780,12245,12069,10868,14148,23716,26003,127057,74781,61940,101781,62917,102285,47564,113186,94266,197887,44397,89402,63175,133456,52836,71977,155717,71577,81475,58477
"g70",59293,41576,44689,63466,66757,42685,111429,153816,58666,60189,113631,63811,90439,73849,47520,73512,71474,62505,79301,57115,176952,327937,85096,152226,103872,178000,91258,238821,123907,103629,216720,79941,186611,75935,141600,83275,221121,141873,176916,129170
"g71",82199,51261,70960,68293,45930,48419,85319,98847,27607,37292,30308,40923,59540,35393,30109,16937,41349,26325,41546,52767,190887,144677,57117,110897,115460,258276,37519,152390,132177,294723,241402,168242,113243,143504,68410,85810,171111,280097,132571,124159
"g72",16275,2712,65222,2529,7775,3011,8989,5474,9986,1718,35594,7034,53865,6033,27423,27266,3267,4547,11753,5696,4351,21038,4617,9425,11981,49808,12995,22979,19603,35969,35461,4064,27508,66673,76503,22452,5760,4096,6620,24520
"g73",206,28,775,42,717,113,531,853,1647,124,1090,130,29,1384,2028,1278,354,1380,53,573,10274,58,74,630,2384,413,733,240,3183,264,2315,205,15,252,812,426,1963,4264,57,99
"g74",1042,2187,1464,583,2852,1765,1794,1320,1368,1191,1592,1470,815,2164,1738,3807,3149,6081,2753,1618,7284,6765,1720,5419,3751,6631,8003,7584,4213,3040,5189,4228,6255,9467,3704,5207,2379,5174,3017,3606
"g75",27899,57030,53765,47218,59893,39333,38395,38306,37134,47018,43695,59590,14088,40449,38481,38715,23715,45785,35313,27588,42012,67924,109528,85391,48359,64950,19948,107090,108521,121035,83195,65977,65159,125475,79760,52792,151900,98973,69253,64447
"g76",55989,18337,51839,59949,82432,22527,42457,41034,70656,22236,45450,11795,77196,43330,46314,66091,137083,86725,87335,30257,62451,93711,51784,219584,22656,45181,92556,58251,168648,36582,58565,209402,53493,41905,37620,46941,93206,246476,110394,49571
"g77",4283,723,71,6226,970,1681,1518,979,1739,4651,411,1828,1744,1716,412,1429,925,806,2466,935,607,1279,590,478,593,1129,1799,3260,196,3532,1185,7845,126,5034,1570,3805,4270,4554,605,19242
"g78",126619,38436,122925,58793,55156,71401,88559,57230,128935,97186,62903,85993,49441,82634,84928,103052,60791,72370,153777,59810,172351,196479,92333,166906,52714,187419,102279,199852,194505,109891,129145,81656,203740,102194,182784,113493,164692,64045,260070,112255
"g79",93,1648,334,6969,1262,1192,2086,536,1431,2968,298,2492,1812,3209,13534,1044,351,34,11962,1351,1418,15519,0,7085,18,9311,3916,3011,24224,40,550,17674,15507,8815,374,574,104,39,2950,627
"g80",54609,30833,57466,45935,17827,15159,20721,36872,40157,23086,35830,13864,36404,12197,20187,27676,21025,23176,46866,42923,90215,90705,61193,118865,82035,81604,48274,137950,65682,133241,51438,35453,67041,56609,55441,63504,84066,57229,133328,56178
"g81",5213,6249,11119,3600,4266,4110,10057,7073,2337,1486,3421,2593,5807,9152,5477,8061,6855,9595,5144,3844,6370,9108,4893,7350,4923,18540,9196,7535,16389,10977,8793,10477,5392,12578,15095,2696,9050,8200,7593,5178
"g82",78787,161726,125937,139729,107033,57092,108418,221280,81615,128708,102540,31170,64099,40408,110596,86296,57844,90613,64030,68845,199715,235751,179371,70677,93499,299847,158852,304208,296450,188877,134046,233219,155668,287382,210267,265028,322891,332575,256030,141715
"g83",18727,23479,29076,46750,63625,36375,45325,74265,86930,107505,19169,22809,85030,9402,35389,36699,8311,23969,41714,35272,33889,239283,96868,219985,195451,112978,29483,117640,87742,256196,57696,12502,148471,72739,130837,502912,107267,48443,166299,40592
"g84",673,385,1357,2183,907,689,986,1088,1287,663,1252,595,1363,1100,854,1128,388,1143,557,766,3456,1285,1106,1189,983,4269,212,2930,1611,2529,771,1853,1342,888,940,1228,908,1720,1633,1457
"g85",27221,18185,44985,22398,58482,6408,35420,23588,26579,16594,15908,19210,20998,37138,16788,32508,23139,36045,29702,19952,57373,80406,17365,23353,37669,69691,46204,27924,33629,55721,27505,45003,33810,52930,45815,43238,88757,55557,89115,13152
"g86",13052,3974,45509,29356,26078,30717,24383,12431,30097,42303,10134,16970,12224,27066,13937,20250,34075,20075,31101,5664,87724,30470,67683,42630,68234,67075,31227,67415,112944,96830,29632,28347,34612,37110,96948,53576,89205,63035,76144,35062
"g87",20952,34768,17528,7780,14577,28471,25175,11040,24670,35347,4351,2763,15040,24564,11915,9089,10435,14121,32728,14640,60410,76479,61481,86413,107139,240586,23050,120330,142930,147936,156665,94959,87737,445183,91823,118652,80724,118598,115521,73808
"g88",12386,16837,15522,29219,10393,16374,18299,11514,20972,18095,21209,15918,19539,20071,11731,20139,17520,25756,13814,6427,66384,29509,39109,44664,31299,56264,36296,45409,52396,56443,16629,43899,24064,54454,65584,35696,33539,48301,90109,29890
"g89",81226,385220,237728,296902,700816,56374,66810,155493,888411,380769,120810,497812,147905,175836,142435,54800,375956,308821,304185,251023,296793,221657,466369,63580,422688,276470,333925,595296,443609,1378155,408118,519361,246254,557231,992611,246211,983745,391157,564948,85037
"g90",21254,24336,24825,52066,52951,19728,16338,17675,101173,91587,20844,33823,13670,15280,25009,6437,28118,10812,27461,26818,81535,17412,62423,34225,47654,36601,38388,30616,43357,92687,92476,42658,34436,90469,81263,13794,80895,31404,65561,49537
"g91",49171,84418,52479,107665,49615,50403,72549,28192,70548,67690,89175,36176,71001,61756,90957,74073,69965,59977,44604,32474,34156,61578,112974,48556,82136,52160,91831,69717,172153,53030,82205,143102,65303,101608,83865,69069,88467,136764,34139,33071
"g92",109929,44277,93750,74653,128184,44922,28382,94151,58189,34754,78084,54486,49630,53563,42148,115143,64575,45040,68935,91288,25276,49427,72626,24396,73048,121247,104673,205223,80122,132124,209704,109288,43801,86805,256730,103613,84668,130744,128617,62101
"g93",22905,12603,3041,40227,29738,7532,17562,6678,9683,25636,8691,8935,63192,20731,16374,11051,15550,23079,14892,10458,42727,20089,15509,46639,32719,39359,50330,59347,13229,1904,14559,14945,27589,24894,22808,19546,70482,74662,42124,14581
"g94",13735,8567,10798,26974,8598,3296,2962,10566,7975,9902,18156,14314,8758,14380,4391,10229,5646,6453,17856,10454,31907,7703,7743,25689,13561,21143,12208,30219,20077,31824,23972,16527,6862,13154,25134,15654,39722,24054,11986,8471
"g95",115064,169099,161543,106390,71688,81559,89340,68683,47593,157457,81787,81255,135498,61107,48931,119506,74506,126040,87964,96725,130422,217642,185235,163008,140591,295885,135448,195171,221881,236087,144290,121333,71203,113387,138943,94211,115394,154212,107258,76818
"g96",90701,96836,33473,49547,88753,73652,52337,53231,76280,80336,78270,61199,102864,69234,57997,122184,81946,64513,98227,34564,106618,227131,41880,70427,136894,172435,145097,129296,177300,107200,52281,112732,48964,219665,231357,65562,213492,181250,219671,64992
"g97",5807,6322,6568,13593,10673,8930,16148,12127,8498,6531,12560,5609,3936,8750,11993,10535,12043,22088,8953,10727,23603,27423,22777,49560,34708,40867,12752,33175,45179,36914,24110,24067,34299,10087,63573,16173,45924,101899,32656,19324
"g98",84646,16086,112753,261412,49473,26324,27903,180452,39920,67102,12696,101442,60748,50351,163395,75519,48656,12159,101041,54331,579799,493601,44043,188269,152817,271097,294314,111465,111722,78628,116206,313554,41108,285291,34619,48157,398646,799033,96296,194769
"g99",26743,33723,24191,25776,34209,22909,20133,14315,24905,37207,25086,16566,18646,41620,19913,25989,25486,43043,20042,15837,89373,75954,43038,93773,75921,183548,45905,69309,123657,103745,101610,63547,42109,59697,95878,81959,120081,101443,120241,62998
"g100",151881,154153,170688,205875,80746,132933,153396,223495,105658,326890,141705,78145,275764,114189,83186,233139,131875,216788,247584,86399,448900,520387,213626,335236,304552,351329,184543,223268,316510,252204,307563,279404,277643,359886,332234,126690,237026,317927,314750,240946
"g101",81096,44618,74752,127684,72344,91161,64742,65071,26894,69699,62583,42285,40485,39688,46728,55479,40449,68283,90443,69948,134386,279923,140355,163509,58396,65535,77644,141658,177882,187482,62811,73012,78285,172714,128236,197554,160923,143256,80342,132729
"g102",194676,343589,441056,606450,318404,274845,30674,654223,403297,288650,541223,201080,158197,85644,251988,286352,50647,331711,464948,214218,713624,425807,317854,240309,972810,1068321,360602,889533,644808,526309,243187,141525,480541,357413,669221,340218,985475,1002427,208211,120188
"g103",8306,7473,35940,15398,4256,958,1266,11950,14163,2664,12542,691,27141,5963,3246,2827,214,4228,1519,4113,24843,53535,2869,5824,11446,4935,840,19005,16090,20876,3320,7685,20523,28870,10805,7087,40380,31029,2397,32047
"g104",9931,220990,23544,392610,95494,61542,18974,87092,107326,51225,167414,103273,149820,27857,23992,221230,51386,56206,15655,71429,85503,101159,97713,302773,277366,449636,63071,273107,193724,287847,150857,80584,425335,385427,64909,130773,413034,117143,279112,44387
"g105",16721,4556,7248,2164,22705,3707,20104,17167,16389,30019,1561,10415,3113,1588,19616,13600,22313,14173,279,7442,3511,15469,7947,93,9935,31625,30069,33357,8552,8550,1726,16518,10202,7946,43594,23923,10051,3864,640,5755
"g106",106926,106943,111240,174052,126957,108935,129139,136093,113911,135730,52286,105700,137866,143904,77634,78036,103931,99056,98775,44940,236528,187704,88789,171305,96635,161186,149714,342450,234777,236797,97061,88274,156754,246698,180296,191827,269440,133502,194533,210909
"g107",2488,0,0,0,2804,1995,0,90,39,0,45,1769,0,32009,2105,1507,16,0,893,385,45229,453,0,90619,0,0,0,151118,30257,209846,17478,0,6329,34894,0,6745,111,3199,60223,23
"g108",34463,27216,17528,6779,57566,22866,7407,50679,35394,13061,69590,37633,32719,8129,6713,29371,21201,26962,69817,25891,83634,100187,139172,50352,46742,28064,42598,91680,99039,94881,89572,48015,56286,63724,131299,119139,246268,60506,108828,104355
"g109",9799,8962,7241,13749,33693,7652,7465,10777,14444,23922,11731,10762,10075,14757,17313,6708,7224,11335,9806,14309,14883,39051,9687,18062,10311,14344,12680,17907,26405,6574,18258,9084,15058,12444,17646,16037,7417,23472,29118,15950
"g110",43648,30083,49198,30967,54004,24867,23046,22863,35886,55229,46661,18477,24619,48402,25230,29888,46308,24135,27613,22863,76455,96855,68033,78569,76958,113376,59713,160279,145731,103874,83768,72847,38910,99865,66368,63800,69917,125612,142703,45396
"g111",33964,30447,28565,36030,40775,29670,30115,23393,39729,46102,27550,39683,29120,31911,15746,42247,31866,15305,50945,27392,47900,39307,61506,81716,49390,36579,44254,57421,41128,69673,53187,41968,25523,61562,42889,51745,69043,49453,88081,29505
"g112",43041,28075,31935,44147,28793,24352,15044,11322,15550,92098,52991,49918,21685,40462,22259,32467,31074,60995,60622,20465,76945,140843,24105,66806,66042,197848,40974,68546,194207,134655,76198,122647,87917,88068,77116,111354,216743,168858,206522,82534
"g113",751,8500,10578,9730,1400,10934,8782,27555,5740,29615,14657,7857,3136,4421,878,5610,14003,20558,6393,37143,41287,80621,8595,14904,27864,50721,17897,75999,43184,11228,53430,15660,19298,16207,13892,23308,41599,22834,8902,29873
