"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g13",1290018,889261,622011,554186,577873,956114,932674,726523,708601,1782152,1521161,690107,1043833,742440,264077,736791,705787,790735,714761,268241,1059159,550473,368642,745131,531992,850632,848879,859087,474944,518409,1229761,1237880,961957,1526124,1124408,816100,481994,467373,536348,747587
"g14",64084,80933,208963,36950,42640,295024,76985,302227,25054,89306,79541,83546,24644,71624,178093,53383,75491,47572,196667,111502,83868,84318,84155,37225,89408,117365,18185,247904,38233,77151,8877,65011,102469,125977,17658,406642,77196,121444,45473,51725
"g15",1160569,1100271,852470,992178,1830447,1391408,1502387,546844,862747,2401701,1330206,1209290,1695894,2363599,1860018,1715022,1532045,499888,1390221,609087,342631,888515,307014,917149,1152574,1071953,898666,1647148,1211497,824690,1091094,789796,1693170,1205898,654506,1721006,3003189,714311,1169631,569634
"g16",775149,548753,596137,894639,418030,286087,613842,767162,403350,974832,1057159,1439815,1732762,445227,865437,732090,907480,470072,929891,453888,1011820,713488,1130890,1316819,940828,1156279,762387,1518999,1122902,638446,957634,877324,1684591,1176076,1294178,914247,1027769,1115917,1053987,1181028
"g17",427089,247599,145891,1491495,84607,13647,27200,1172,456901,186468,462636,358359,5944,173444,47659,31092,291414,510489,79072,57722,198064,121795,834588,93057,20619,793699,155525,293213,24442,326711,92967,5501782,111130,11838,5188,573524,227214,88326,119224,623477
"g18",1913641,848227,1262553,835834,779718,1294956,487425,1084747,426499,3034426,3578842,909722,1468621,747164,757993,1945573,3566649,1329128,984690,4119559,1786182,1271792,1087122,503129,1370882,689131,1086743,1036352,1766062,1752886,2347339,1580879,2503180,1688150,1037390,900813,686766,1778105,694229,1731910
"g19",149791,215408,138902,434868,143500,178300,334406,256175,216882,428734,197586,319940,569905,231939,160409,168025,387077,630965,183985,175639,216587,196963,267015,197896,251963,198794,257808,276685,381761,132971,364146,376320,421495,229822,205334,440240,414518,254404,148199,216611
"g20",9147,27624,3118,18408,5939,16725,17481,19278,3419,11668,3347,12071,23742,10041,8392,6395,13813,2667,4988,8278,19927,24520,1593,28126,18305,18107,11463,19139,16193,51232,27358,34165,18018,14911,17914,14898,5669,28716,8840,9064
"g21",207461,229162,80455,189627,185449,195887,225956,173206,245275,379484,196001,87076,435182,271228,207448,139892,382211,110649,384826,229083,183105,175141,131343,116773,120545,165449,114699,245037,189990,80925,211088,144075,146094,119771,98446,194143,212590,315979,170877,295578
"g22",533062,584229,329163,321476,347757,276889,145489,233278,343423,1092255,401830,360730,425518,348852,679204,222044,247615,602369,1048343,614245,470147,389306,191638,634970,803198,265914,498113,1271189,1187020,1218416,856249,1446523,953871,891205,896105,1163647,1052085,702132,1012879,1262694
"g23",417734,416819,310888,228761,111607,323858,150652,729086,279318,156693,418963,256653,113251,87277,135028,230786,161109,642785,685089,285427,222230,344111,264964,176172,156808,93630,167904,106172,184326,232882,330046,327247,165359,266118,275998,755335,97167,76222,672295,391381
"g24",13970,4420,18405,33962,23896,19975,15140,25680,34196,201982,28523,42642,50610,95646,27118,9831,30755,15773,65623,12490,6407,32521,1289,14131,2636,9724,36497,70464,19053,13978,44669,15869,9714,27105,16570,27975,53433,13291,4887,1740
"g25",774399,629227,194357,778743,462664,668196,361525,258603,125495,676418,814036,263952,1351312,747283,258588,685695,782950,400898,1354368,545434,395590,1248852,377417,878445,1290992,526909,962667,1466884,860301,616076,1990662,1766448,1091652,1925593,846086,910969,1125726,886463,648841,1020285
"g26",56073,56304,54665,99822,16933,74412,42754,26672,48798,16092,21886,7878,69457,24940,30248,71566,7148,114764,76830,67160,103289,18844,33862,46144,33430,60515,33442,38161,24554,18988,182094,61253,58686,14175,47435,100579,48718,84187,54563,107953
"g27",162168,285625,353992,1694540,489341,90444,1236250,266047,493048,156136,309334,909967,1579772,702408,97368,259003,543936,478590,4041669,199374,1679803,569791,597471,1837838,1028550,476054,18334,48847,846489,2111886,1230915,548707,1182017,394757,1769319,3193999,182991,560366,148795,228160
"g28",1567290,1962883,404850,1506600,939960,492782,1196305,86834,2124394,1528198,375264,553392,3289269,1558890,2500117,1646153,237846,259871,1893875,650581,1071743,1280039,494516,200752,688008,1130599,816943,545370,867426,202301,2260198,1217079,2609924,861806,168583,308349,722656,479855,599396,245049
"g29",762885,90119,35851,172637,677006,84073,55483,16542,63015,64432,144316,305311,10567,175939,86950,9067,274321,53903,151007,142472,185549,231285,14672,28042,467595,867597,14076,346044,47081,183803,857894,143928,657136,122516,71670,636176,128750,6485,136253,222244
"g30",16355,16841,2759,16715,13815,9803,12369,9767,5723,11775,21289,6671,11296,20465,9734,13262,27908,5112,31887,11216,7729,14682,6505,11815,6416,5756,8257,11572,4052,9975,10377,28751,12162,12341,6955,18359,18664,12745,12291,7563
"g31",1973084,556956,256227,4628,621,50500,1963279,130071,183730,179844,4716,255440,29301,453693,1929,3806048,2046183,71654,602402,6816,435864,253267,114273,23226,72740,11,2289836,26019,1000490,63855,1789,20187,39,143571,16685,96620,200384,310123,115149,8049
"g32",22393,935,10216,144,26259,29,492,0,5705,51341,8,2286,173296,744,953,176662,24991,13306,64962,78572,30673,68015,3494,19941,0,1257,117179,5747,1978,49048,69841,1113,0,481,294,4409,39570,92161,3820,1660
"g33",18209,8144,9514,12130,7387,4144,13686,7277,16270,7346,7464,4375,11091,3521,9361,19437,10471,2391,7925,3085,5735,6555,4888,8123,1615,946,3263,6141,7572,4416,11128,7946,20235,9589,13636,2111,12480,16326,8343,5524
"g34",501833,942077,855110,1955756,631553,1435219,709888,846702,1176128,571391,226130,505731,1292762,876471,1659985,515922,813489,1635294,1510791,694792,468496,296412,154012,423180,765970,325955,1120206,656239,239289,443797,848849,460573,772506,1055265,389527,418547,716629,282682,236186,418524
"g35",248884,2304448,447313,388213,2770169,597370,1279083,573219,792198,506992,2464863,632614,1390432,523065,1303006,1576127,2605478,789952,223321,179774,246765,182771,2860309,390868,1055548,530803,115677,3781595,290964,2988623,1691891,221389,819709,524692,483538,1000187,286926,689421,2473357,2022786
"g36",61465,20143,4400,46296,23996,51425,47234,147447,81529,29323,90048,40976,49346,104322,130613,2372,245531,33190,14799,154151,67584,26511,16588,77078,61563,66365,28634,81773,122513,13325,174277,57395,91781,65058,69233,13155,80289,11585,74725,48826
"g37",592391,66935,314188,567452,59521,457129,160629,227606,396776,462316,622305,603831,598460,196039,556844,465851,814815,398348,928666,442721,388123,726032,512084,294909,1213577,665175,342229,2120365,416709,360881,858029,966336,647567,381677,254884,728983,1563450,564927,1211017,987583
"g38",315533,420957,219818,90229,525900,17934,30859,445857,57673,133725,65949,252758,857333,118136,67299,122973,248128,382033,475312,254831,433986,415913,1059792,1103386,1323954,394537,54334,341413,111584,76641,1057133,3699038,432478,272277,227291,1257164,2207889,523354,1308017,146110
"g39",194047,233036,86284,294968,160512,330962,71511,68105,81588,248920,169747,150336,237832,329514,128505,85458,159501,283303,443192,89691,130686,91989,169708,141791,185087,238552,443137,228729,220455,74671,301641,185918,163984,193335,135372,97216,360223,391654,356792,228758
"g40",428507,540453,198833,1541025,186192,774524,259697,1199237,90152,2091737,1323908,482982,840793,633206,803624,634841,764356,632977,1602964,23785,778413,66750,2374054,614109,3396046,569421,1285032,454668,1408246,2987272,777945,1582806,613482,3013176,2244610,2403314,68572,589535,1428208,4715721
"g41",31887,433485,63534,983077,1286163,740498,468196,498228,322688,1372224,542986,561816,294116,20068,167395,20864,298194,205321,18249,84745,682751,353182,805607,223782,281398,45648,202336,879259,116013,150456,93744,442657,168640,459451,638441,355571,336666,2026,223475,245506
"g42",150757,407307,187155,381144,81777,46039,49552,51711,164978,156347,322580,279923,108505,35841,60461,229325,327206,182340,110281,177622,90478,143775,96024,86058,24782,198071,113329,167626,64569,163189,105929,222638,168763,162341,244957,99259,88927,183617,182494,47939
"g43",296686,316272,275485,299566,167409,237953,67872,379713,221727,204363,258101,344778,653127,175582,162284,250034,547890,154348,209805,145133,908040,879037,473688,330582,677932,739764,469056,809611,777912,529408,782873,846388,706752,344914,626297,1092133,1273399,416469,524898,650826
"g44",195,8956,2603,21544,1301,321,1211,1143,17036,9095,15051,2298,3134,381,19094,7129,9873,4276,4328,771,2079,4317,575,387,1025,8553,759,41205,724,2086,555,3747,6654,4512,5705,1170,3695,764,10848,4999
"g45",17313,3203,23753,30126,20975,16336,6071,19802,11104,15291,26602,27042,25162,21349,16865,8195,85682,11713,94435,20932,12816,37168,14273,16783,18030,12174,5470,48864,47462,14742,50784,90140,13661,45275,51486,26861,18414,43333,52216,20847
"g46",43626,15753,43154,1302,106923,16649,28059,39191,29919,33249,62020,28309,116,17268,61277,6323,154576,30040,31444,70140,20670,8191,41196,39703,40037,36606,3029,88174,12876,10195,13581,60217,9341,11033,66198,10299,15587,8937,96537,61088
"g47",1944,2249,2256,7339,1292,3610,3179,3328,3376,7628,12911,2654,10549,5392,3841,3451,3575,5772,8145,1649,5567,1865,7038,3428,6736,3637,7537,7284,3324,3366,8505,9818,8564,2651,6611,5773,3740,3984,10704,8555
"g48",405679,359691,209630,346306,492960,317231,297317,197860,189560,611419,307086,159704,697207,436780,457885,187823,559570,258060,795661,430783,154221,345720,210349,162403,209851,347409,231424,257182,225911,211403,294183,397004,389926,131316,108251,776253,338990,184468,382497,253144
"g49",122399,172993,146600,775976,154617,484366,183079,362035,226676,298016,203788,337459,410383,176916,280630,252355,372927,255745,453467,140727,385381,234485,202136,182079,389861,762401,182638,236723,373038,639858,493624,261333,297501,584331,401688,270248,336436,186118,464001,297732
"g50",231813,117344,89384,98071,97134,79646,82112,60053,75141,130069,190064,106908,156192,81240,29217,109354,175843,93760,324170,66316,86395,43773,113709,46074,121564,216817,152894,379147,40689,339687,71806,685597,335787,58945,41775,136956,113612,94828,79421,288916
"g51",978178,986958,477460,808155,371026,504461,1617951,465417,999949,762506,1123473,482819,700222,871806,328921,628929,744401,454476,762914,237307,848617,844499,470558,470646,791079,495635,278539,664066,384643,382482,362279,850354,1006700,243370,242860,322867,1428884,573592,575729,661709
"g52",173323,166487,152886,218390,159824,246190,318920,357302,154118,238868,440208,147443,158847,157917,252115,354436,212090,189468,214102,174966,185038,182294,110480,70331,339737,177189,156234,194242,154063,118137,214227,318937,279144,192692,219769,143295,208517,278679,345453,148328
"g53",212882,39068,6202,1425,484209,669124,769800,4658073,5,3301,59679,1202,1641762,193978,1376949,1832,17558,193246,2176605,246079,1362390,1666297,84120,2116020,5272712,7620,426805,57022,170493,325212,1419762,39124,125532,192705,25328,284038,58400,821699,630871,1005133
"g54",513,85704,15258,1615,1298,15478,9448,37,5314,6603,440,2117,20672,0,1876,4410,37560,7,97029,67294,1183,4427,0,2200,44874,4148,74907,192967,52500,30276,39396,11893,395,69871,117754,46721,20038,35256,6237,82218
"g55",3533,142374,8570,97718,127279,24921,110343,0,23282,1608,21297,66104,20553,8031,73062,4313,34797,2112,58298,16,27581,62853,1674,231254,180762,57,21717,102469,98561,870,250123,238663,651906,398,367330,60982,91103,28499,100602,1005
"g56",325762,457528,801613,1078740,666940,199262,329394,170250,273485,828468,1270931,193038,137629,169820,286169,259183,1154089,519799,870960,25553,26829,422840,347213,194397,135010,252545,454220,3727173,337275,531653,113990,392902,646549,267706,566681,1086594,534239,477998,520339,179926
"g57",236204,91250,29981,21613,90854,250643,264508,121008,302078,27980,257350,34517,329900,113300,58239,372913,144063,160345,118123,382180,494236,465033,323843,80036,35456,184583,560068,133637,92407,129603,225685,112923,318583,113225,112225,81077,106898,152063,97954,27853
"g58",545805,835015,458535,1689903,252556,1215639,184661,599368,219373,2669018,143930,349739,1036190,699387,652635,149042,208222,930761,700813,666215,1162961,443429,1256642,1540008,1594851,869330,1908642,1777187,892301,1598523,1419430,3313733,1271369,1414689,369886,2989855,1564287,826502,2372094,1595148
"g59",176739,202154,110448,425373,47040,12732,93247,61951,119920,80624,461783,70952,34288,450874,8840,263120,34028,74946,151239,28964,100854,464630,15603,27779,52930,215554,81181,83975,61294,41563,61926,224985,102637,285461,87385,21648,173571,115908,43249,53349
"g60",28,501,2188,198,533,18104,733,9149,440,152,11430,243,4262,7598,3890,11533,8061,1540,4568,2473,2728,1668,26432,820,4361,136,2908,372,3385,1768,14694,50223,712,308,12690,9695,4697,23203,11457,1043
"g61",46548,2223,62761,959,78482,46939,32747,114012,26493,68783,359759,10423,103859,94830,143395,40166,136691,324310,93456,74358,17425,134522,48533,466839,114828,244709,33225,70915,38721,16751,672913,106221,25957,530999,309980,27317,964,125033,90999,119058
"g62",271105,1694713,296041,118962,536069,16382,370433,204265,310290,634546,936971,337706,794553,644086,612429,230324,316376,171947,284588,407403,2516251,513564,153077,166204,402356,1345084,276058,397553,1370633,1802166,2533035,1386243,624014,711475,426341,882157,250783,1258777,2181694,566108
"g63",838741,85001,239002,181685,206968,257510,160689,230253,351583,184929,143475,135292,698223,87034,175156,628273,303469,346854,403497,161491,203849,215617,28511,101655,57718,81309,89543,153037,271936,230156,161619,184206,33330,224768,46273,404944,188345,55633,145345,395769
"g64",276425,34013,358091,42912,777,11727,248400,19324,178192,185262,112782,24875,118232,204463,195126,210180,80426,115463,914620,93446,24823,73121,30006,193852,138064,397193,28015,1012408,4832,568266,471,113864,120898,13229,104410,69982,399300,109897,565638,61045
"g65",854308,633763,457042,1163966,702627,2043587,820682,932205,671631,2182368,1405884,642263,3155480,1502836,1000487,812295,1561223,996796,1928705,810039,1272558,1325390,603870,1341351,799791,1225781,284761,900804,488601,1887414,3193963,2452398,751696,665636,1439443,1288211,1715060,973517,3325100,946547
"g66",279345,220873,343446,507321,294777,293940,207444,161731,351461,717405,348553,380486,591355,276064,260949,267151,520982,307914,728566,337140,787575,549586,379575,676968,918645,729666,310821,638879,774057,489953,540241,1516497,831726,995876,714201,463724,548601,736573,703443,622900
"g67",267416,386590,734831,828080,406649,1244614,593705,649794,391101,691089,738034,1243259,923828,601314,1240994,1410472,690418,1437291,747636,286960,571193,864310,310518,436369,404463,302622,1113776,1225180,580185,540252,496511,479356,437629,1415993,822629,802768,1323093,714131,428856,591617
"g68",892335,1114598,1030526,1130046,664220,1134672,784923,576233,655493,1489508,1036382,809218,2360202,570937,557689,659884,670341,1652495,729067,774022,1036783,2228950,989130,885376,1419164,1198748,791062,1824495,1087447,1810513,2229856,2762667,1919094,1465608,1024680,1013034,1749241,1117650,1660251,587755
"g69",138187,144734,250171,245299,122234,163144,149632,79211,212169,185811,258566,294093,232764,332144,310847,164158,215420,188423,167333,311373,114395,99792,79674,213095,142998,113223,198741,100767,87670,122593,188649,221816,288601,148090,217844,256136,81855,155938,275996,269662
"g70",539446,394017,606445,923723,355837,720942,331750,1287327,733376,817117,624787,605181,715316,377270,315455,702416,842167,381385,1759007,352213,528362,515665,865447,448210,318328,543549,685205,926579,1000664,528444,827838,1134210,1211014,556860,204800,1303152,685976,656379,607778,1144862
"g71",1058647,367531,393808,521090,567708,378255,365054,493973,439309,448590,783521,557620,342156,407635,688924,244370,553948,224377,629151,609278,360894,682530,825541,465558,609530,835616,245609,733678,397060,443841,961919,311977,641287,1065257,102267,558645,692442,433756,202442,348180
"g72",41613,181887,75495,58604,84360,68358,151544,80167,56375,67649,67789,64259,2718,168528,64991,216127,149177,69815,153612,16557,56519,59162,14317,41863,41892,20633,209166,9516,17628,107013,144387,124812,35547,123638,40588,227222,12393,111319,9477,83108
"g73",5060,141,7100,637,2376,733,2752,14439,6,11,4876,262,278,112,3815,0,9640,12255,9,6146,138,3161,5806,0,1617,824,851,2705,3277,2782,1533,20501,8945,2863,708,767,7136,468,16409,1370
"g74",38538,16261,7118,49635,9906,4434,42855,30260,11828,5868,22247,12006,6425,73423,5878,31110,17928,23685,86281,55604,33752,33625,14002,43727,16813,23778,31317,9043,4537,13643,22792,40646,15105,6154,14995,13905,26280,11338,21400,57379
"g75",379941,582512,390347,350841,308500,515171,182373,271668,319590,313703,648404,276592,955651,368000,451013,647273,197882,437685,930307,265337,605572,200402,332766,803033,636030,542387,746476,635586,602168,425909,802777,1306251,1018965,485245,694949,1832606,1570702,746101,478936,1028922
"g76",596849,397707,131145,2302429,45933,180667,212890,69096,55258,1098351,519482,70541,438425,935789,331304,298909,575805,270588,1083463,34671,229562,754848,311011,439363,366969,389996,45069,468533,147623,172481,244416,663178,933456,502018,130972,627829,378827,497656,549129,487946
"g77",3626,15,464,21174,7303,13315,20775,8271,15501,2732,37725,10140,6127,31374,1585,4163,26428,9739,18066,2864,81955,30037,693,20359,6064,12938,23565,38345,41565,35776,81132,80,29299,34530,29691,36319,7143,30234,12685,575
"g78",675717,689595,843197,762583,756710,1031597,412020,522841,457477,1360635,615586,633122,681959,718039,393105,688202,1373525,628213,918857,848154,774671,1319209,553138,697454,896361,331495,837262,1077192,643482,673042,1382880,2008784,1556666,1265002,677526,1931123,1371632,867650,1045202,564746
"g79",62999,19367,3359,42765,35766,26085,14872,38953,89900,822,52881,29165,7520,28385,12480,27336,316,41841,31607,1350,14559,18562,25372,98,241,104,8560,7899,25793,6446,42100,4640,7615,6028,8340,16156,16564,35699,1052,31657
"g80",143818,334850,170787,619781,272037,169936,247792,421800,345944,554167,357639,143492,366384,257127,209170,231972,192602,196893,481192,433755,865325,321701,330955,489444,712838,530806,497711,1185187,449114,502665,333208,707205,805268,475592,498358,910337,686222,402523,739656,357905
"g81",26232,23217,51123,50110,19412,38200,125498,43265,25174,31139,79558,30778,63966,78918,77415,33802,58901,37395,76718,61037,123919,23613,52604,33156,24770,51716,26920,118158,32426,63652,44509,96038,32563,31476,13365,48765,87727,66406,49617,72325
"g82",669886,479183,627060,1919488,743494,1286189,1145168,812860,765747,651851,1186418,866749,3772357,861379,1340537,1509915,2824563,1260353,2440236,1226706,480363,757120,353956,628856,839523,471922,644507,1315231,749813,809388,1512950,1082607,1539222,731485,479592,684018,1310781,1196095,899586,256581
"g83",679758,214671,55037,401464,232447,485454,106878,68864,220844,350806,253956,110134,291129,268218,499131,33939,495013,420347,404881,254808,218948,753735,426741,366833,349075,465610,63691,521567,728587,408136,1451456,259022,142450,557876,381867,286805,433256,242746,623794,193694
"g84",13197,7783,8137,15075,13976,7515,7975,8603,8366,8483,7964,10571,12147,8360,4989,6910,9605,7772,9523,7619,14545,10062,14595,17760,10605,16001,7648,10582,6120,8350,12874,31540,15469,10495,15437,9518,9011,12476,35859,5634
"g85",81783,450556,56541,160946,428961,302772,181473,193888,126080,551180,684566,304796,167878,217964,273377,334237,113948,273252,95862,226726,190947,199758,279749,335047,396431,169217,112503,246941,308365,237737,259485,727599,321087,271473,244340,361657,147077,182266,392157,107844
"g86",348774,283691,75527,258589,92390,74830,168208,183132,334774,165116,261362,133947,388601,169617,207667,326463,226943,332116,239772,203289,118808,272425,106641,62619,103454,103954,146203,181453,106899,242455,179512,114349,252213,80266,245616,218876,236235,156190,108326,347156
"g87",654647,478012,114464,166369,786789,496281,220293,93650,198619,656297,315627,109920,142748,364877,212673,374096,153271,387951,415278,78936,171523,274419,175495,421245,809952,440638,160530,349196,163446,300337,615549,346682,373592,232046,218010,539121,433906,148905,169057,321808
"g88",250426,148643,223435,195597,227399,172464,135514,89570,150035,113243,138936,150388,209112,122037,223353,119556,291843,125490,208374,106433,193259,103528,39612,96359,77703,247765,129459,143033,81060,175210,147329,192297,171836,77641,73052,160729,133317,90084,295173,215116
"g89",1255770,2370924,2693769,7631738,4261088,2312158,1290439,799909,1422931,2673620,2732113,4115095,1602699,1852069,3141222,1666554,2052015,3216906,1312002,768672,4067298,2148809,2724773,4690460,3801200,6546268,2141855,5778401,6321374,1052200,7379165,11677033,1224680,743147,2974674,3298120,4711504,377105,2179684,6237754
"g90",338723,82610,221385,303739,463403,494940,316339,180831,56753,247348,594521,194480,317722,406932,266505,148942,177811,232115,239554,227957,406387,243152,573830,433088,88854,518352,565378,964158,379166,506910,385703,705710,326227,1037746,798007,616582,647852,335391,550447,737363
"g91",827505,669072,525098,740813,419561,305185,567021,902947,683237,620819,1085004,856240,827049,439407,983846,415306,769751,1197479,911222,616818,1183966,1660421,392354,881511,853936,698200,861110,1347357,1012904,1445549,1276311,1609312,1622136,2248689,773710,1471423,1591576,1503612,911001,1450736
"g92",991519,446038,1118230,705491,845476,1386899,271887,355268,376227,1561514,1259009,1320855,591272,492729,572768,526353,1298283,1126593,926522,291222,453513,891757,448815,538132,659701,437631,636715,251538,288589,999567,607575,617021,470018,426029,559207,887536,466512,656038,508993,787650
"g93",48429,86429,68616,148933,91222,111474,203927,72678,133302,413435,258129,202325,235702,174090,299704,251808,123904,162135,125122,142201,153470,75639,133511,118868,59622,146318,44601,329425,201676,82701,242955,57679,180551,131244,39673,69241,91945,86504,85648,89413
"g94",76413,128880,17404,291440,90236,72355,58058,117294,71057,55278,276291,137570,217530,79510,134775,39274,94226,143900,185350,90624,192462,22647,62929,61358,51846,60228,60432,110444,162526,102246,104477,137694,77147,127919,133997,195712,152909,136893,171102,73635
"g95",748980,885731,809347,1586394,806282,888450,572828,860463,723419,693490,878499,926556,1275443,1470528,591500,617297,1476326,955707,1848203,617923,808981,438544,544976,1368086,1155704,1201511,965097,2484233,1075857,1217333,989930,2861750,705709,875927,1016306,1676178,1368614,1369753,1449624,781412
"g96",2056608,550068,803243,2020822,745155,644295,557553,670181,723863,947364,965074,394451,1553690,813915,464751,465260,635211,930010,1150419,639293,457520,688426,354441,379061,386007,703553,461165,1087526,686237,457368,1124273,1234600,598626,1021705,515717,808206,394817,434284,768505,807307
"g97",47328,207446,98927,23999,89391,93787,83267,190340,32906,21902,127475,87072,121205,74129,80081,164102,176145,72530,123877,75177,40581,34482,76113,35894,105698,62509,42632,117150,92103,85578,99519,127213,82125,148153,78475,209086,121224,66927,62972,100015
"g98",616363,94702,671771,404760,624794,2587833,308109,128554,323604,1578605,302926,3224646,679906,1801751,193857,368624,66265,322692,1307190,189814,1591214,186176,666941,759761,444005,122329,434169,1989053,101291,2319854,701542,1173862,283232,245709,776281,630021,797708,833217,2291567,142744
"g99",341664,215540,266426,613024,116717,396486,240579,184592,188126,579399,498855,275583,370919,268494,115815,338433,222077,324618,382848,198113,191054,400002,429994,252316,265988,364167,390689,684004,300464,360487,295594,767133,236741,445681,407434,359846,382945,431438,710747,414779
"g100",1612953,1367619,677513,1564730,1019293,1318595,1795773,1017613,871314,1478204,1308213,754417,2670874,2116628,1283543,1827486,764764,1549477,2002330,558568,1192084,1674727,1430809,1400822,1018564,1009060,997832,2382451,2324067,3409227,1456091,3614385,1673956,1811887,1293139,1687713,2948334,1239662,1212437,1544948
"g101",1522334,477446,391422,1221839,719614,402744,313967,1118677,1030782,545142,620112,502956,790404,702441,689249,554445,924207,900048,639898,388663,885796,988685,497371,410255,1219244,592419,419157,901639,443762,771843,977518,1541096,983782,1352534,1056187,511071,1067283,749476,1096489,1147069
"g102",3992141,3213681,2880070,4842172,3132888,1174580,1818935,2913854,1436780,3781980,2897800,1414327,5385159,3031086,2058509,3310269,4148471,4652939,6563115,1045092,3804718,1190776,1082817,894845,1820385,2863005,2023295,3134752,1879984,1546550,3242024,1619740,3902029,1297672,3116528,2025300,1077252,4468631,1536861,3800973
"g103",62119,54160,66806,459,72141,1640,25759,7385,39657,205541,177350,65724,111818,52407,35252,78826,69171,92087,135146,144302,121671,97027,5755,61582,309181,21847,400033,69199,205592,14755,95043,51419,138454,31352,111562,19372,74833,40298,9669,251395
"g104",928548,1210135,131385,1739749,615751,94940,722198,102198,544301,1082369,3619033,341942,522987,173935,115244,728730,1127762,535973,588855,177913,127067,759375,240306,884539,362760,543135,2344760,395972,2268214,291921,170792,1695013,563120,91185,146042,122676,331884,1042047,305140,818160
"g105",12099,51544,276269,53630,26281,64306,3697,22547,17490,147660,204638,39745,502861,34226,130683,287943,197529,31761,296392,4102,21672,166664,162211,37321,74616,70618,27941,35829,124514,141559,26197,140081,69046,5620,102083,291085,70640,80363,98350,14885
"g106",702675,1253685,998118,1624408,1317689,1955593,611979,1079484,1134164,1819541,982987,864508,827992,1491000,1205647,556932,1371523,690074,1674297,1091486,1316788,775967,598790,1139136,610044,592336,1301272,998046,910041,1569094,1782310,1109482,1554674,1124942,893453,847106,1391583,682399,703273,2153944
