"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g168",563,396,586,996,1220,542,618,772,1063,299,539,962,1337,532,1300,1356,1691,1964,888,1273
"g169",2747,1844,3207,2917,2942,1102,1596,1549,1238,2304,10456,7350,8876,5030,7786,6654,7395,12504,7704,3882
"g170",923,1156,827,97,747,2694,891,646,106,118,2815,1572,7215,2181,4115,807,2766,2583,4126,2400
"g171",193,415,610,305,792,789,653,644,638,425,1381,1743,3547,1651,2018,1136,1097,2777,1897,1195
"g172",429,178,1067,1009,1332,1115,859,190,263,376,843,754,414,637,1037,1440,1652,700,820,847
"g173",1589,3546,948,1938,2255,1225,951,393,355,800,3649,3141,4687,1162,10356,3256,2698,3712,2695,8346
"g174",335,402,1053,1399,2414,169,702,147,566,294,905,445,2519,603,719,839,1811,1873,1610,934
"g175",749,1110,354,282,773,524,361,331,1606,253,739,834,4613,833,600,604,945,108,385,517
"g176",85,523,98,518,284,452,408,226,635,80,1072,474,582,606,150,195,95,873,131,243
"g177",2729,2731,2999,3165,2150,2957,1633,99,6008,404,4022,6394,18392,10424,2095,9203,14033,9562,12484,7714
"g178",1032,723,1098,340,413,443,1354,55,955,417,1317,451,735,709,1438,1080,408,1553,877,990
"g179",6302,3643,8317,6153,2005,5482,7122,2292,5100,2118,2153,5236,3658,3968,8516,8889,7384,7559,6904,14714
"g180",1573,283,40,1556,1925,636,195,4016,1133,623,912,4850,6481,560,10124,489,11471,14580,1823,105
"g181",663,329,3484,741,509,359,1230,3392,1067,1469,577,196,3542,1421,703,1764,728,2830,1999,1850
"g182",1556,511,906,402,588,852,575,330,437,424,1481,1290,1403,859,1659,1948,1254,1351,1072,3118
"g183",404,652,919,708,999,936,497,380,1151,293,211,401,166,652,1020,1419,54,130,1056,21
"g184",2803,498,432,1628,1952,1369,2505,1273,2028,961,7653,3871,4060,2643,4131,4220,5379,3698,5676,4812
"g185",2241,322,1310,1425,2280,1301,1415,896,949,1726,2615,3186,3217,956,2130,2992,1808,3431,1375,3468
"g186",1270,1318,3065,8710,776,3110,879,1089,4214,757,4945,9150,7157,3513,453,8456,15351,5570,6138,1293
"g187",485,570,302,311,337,172,240,637,743,727,178,1506,964,825,2129,554,1832,571,460,1886
"g188",405,335,367,1391,318,231,209,967,508,588,5099,2895,3843,5107,4736,1902,923,3411,184,3014
"g189",432,486,409,337,546,237,266,141,991,248,674,492,1615,343,1121,475,1269,462,1954,751
"g190",782,506,466,999,774,437,1435,359,1089,624,2476,1284,1095,919,1799,1289,1353,1648,1944,595
"g191",553,850,294,928,1099,2959,3820,740,546,6,2560,1645,6082,3544,2373,634,327,356,381,536
"g192",477,0,215,12,115,749,25,762,80,45,6635,433,702,9,1579,3167,144,2690,249,478
"g193",616,2084,1020,1354,1052,248,1654,325,372,731,1023,7754,1312,2032,1360,10298,1512,4236,8276,2329
"g194",679,379,734,1317,553,750,1300,1426,2162,818,1210,1396,807,1057,2606,1018,1049,1157,1657,1355
"g195",4294,44023,724,8068,16516,5569,8978,2867,21039,1066,67345,12553,14013,48725,161736,26209,65914,30338,7166,2305
"g196",1153,415,94,1334,521,667,4874,451,1391,371,737,1616,50,1452,820,348,180,4911,3481,411
"g197",4007,1809,2528,1435,1479,2644,3832,1960,4395,1218,4752,3056,5007,1358,3389,7708,790,1926,3061,1396
"g198",679,247,295,576,263,523,940,328,463,89,766,606,1314,221,1212,4736,870,1217,1601,597
"g199",257,767,491,763,531,364,1308,305,555,424,1899,1329,3916,1108,1502,1303,552,2147,1026,785
"g200",344,1489,1057,677,337,341,1037,869,1716,331,2391,4460,5927,2643,1505,2459,3322,5530,1646,1191
"g201",3218,4552,1328,1679,1734,349,1309,361,5595,175,2450,5758,2050,1025,9949,4891,7493,1051,25205,17739
"g202",95,1727,39,416,43,1402,79,184,58,448,117,460,454,116,1683,800,640,344,626,128
"g203",1051,861,768,291,60,120,2433,1236,45,266,853,1395,2275,2204,307,81,2280,510,1118,253
"g204",6978,668,755,193,6615,1215,1826,2426,1526,1501,3817,490,1685,3389,2993,2452,2462,692,1664,16774
"g205",2437,2236,2204,1293,3409,4005,2118,2507,3425,1740,1914,1459,5807,3464,3844,4328,6222,8235,5588,3777
"g206",434,386,558,167,925,419,827,1291,911,74,446,698,1682,1111,1981,1645,2360,3017,477,469
"g207",64241,41302,26016,28054,12095,13730,27457,34020,40179,28789,66975,62097,116682,69744,63729,104215,67249,85801,128152,140738
"g208",438,578,885,864,1480,291,1766,633,735,999,1693,2298,1222,852,939,1278,1164,210,54,844
"g209",768,411,97,3244,462,738,1213,1539,1560,535,1786,2193,5281,235,4292,5745,905,3149,2425,1993
"g210",1082,6696,3603,1890,4514,2535,9146,3450,2167,4156,8642,4233,12587,3528,4297,8031,5559,7377,6611,7415
"g211",1139,564,938,3275,3219,5789,3517,3561,2948,3199,5631,3485,3266,1213,3897,978,3851,3076,3766,2932
"g212",3030,2485,688,484,5459,2533,1462,1957,2033,1822,2778,5762,2660,2790,3619,8453,6163,1865,3046,3988
"g213",78236,29021,27042,30622,34896,9880,58691,22458,18597,22477,28103,35994,107590,43520,96640,93584,133466,26930,44166,21605
"g214",260,217,384,557,52,130,733,131,178,520,484,919,982,636,496,632,1137,809,696,405
"g215",263,1064,1464,83,245,1020,1333,543,416,1608,876,1580,0,419,451,471,13,2049,1380,95
"g216",1655,1883,1275,1335,1728,666,1431,1456,2584,526,1644,951,632,1230,2134,2050,964,1988,1945,1091
"g217",1309,940,1178,1412,1460,423,917,893,1358,1122,7514,11027,4951,3270,2055,8715,3883,12008,10040,4040
"g218",967,191,751,1198,534,438,376,277,1837,356,1757,852,684,627,1485,924,2875,2362,802,648
"g219",3333,1489,1967,3525,1692,9328,2833,3573,4142,1148,6654,1295,4304,4745,3638,4808,4968,1308,3641,7684
"g220",812,410,99,337,1327,184,254,70,1346,629,1453,763,5199,1627,288,1396,1283,2283,1704,6243
"g221",557,618,761,1504,867,344,112,517,130,808,2497,2089,2707,455,774,2405,4471,1748,613,2283
"g222",16663,16812,38520,32846,56081,22212,27377,37336,57678,14501,15213,18651,81720,24993,20920,17082,25098,19867,25967,10260
"g223",2249,418,538,1038,4024,1847,7147,8198,3421,1124,2641,11831,3828,1588,10934,7927,5753,5366,5688,9313
"g224",2178,1015,2113,2340,997,1034,1585,1766,3040,637,1542,1601,3473,3902,2174,5433,2202,3490,10125,2454
"g225",29,1446,393,32,640,24,21,0,526,27,4344,1289,1100,3399,379,4176,14856,169,25,658
"g226",100,994,686,124,5853,395,3633,406,231,357,35,2213,52,93,303,2503,98,1008,2069,1058
"g227",414,687,379,111,945,456,193,503,176,100,995,1351,564,600,3251,872,1212,1557,334,874
"g228",166,88,983,371,810,54,229,544,452,323,1249,275,731,720,1156,1690,1869,323,694,1670
"g229",243,415,351,296,797,304,606,583,45,387,639,1254,618,529,619,817,288,975,887,438
"g230",447,1060,159,343,478,453,804,326,374,683,2750,1407,1751,1788,4351,2606,1556,1146,2655,1027
"g231",94,415,675,217,700,0,721,0,440,485,210,19,2514,643,56,12,1135,323,21,49
"g232",3223,7880,5757,4109,4113,4968,4947,5082,3955,1257,2484,28053,8668,9257,11826,17287,20352,13859,4002,35421
"g233",805,2636,602,2366,4213,406,6190,2390,7693,637,975,3647,6329,3203,3232,8758,4148,7894,5606,4051
"g234",864,314,897,3130,367,698,1776,435,1196,285,4026,2560,3028,1073,1929,3294,1369,3094,1099,1364
"g235",866,143,187,376,643,302,425,430,643,192,1058,297,1325,342,971,378,761,717,951,1283
"g236",660,275,73,472,336,402,695,169,401,145,329,280,711,358,865,814,368,700,804,882
"g237",878,308,130,391,765,125,744,135,236,145,143,644,364,934,1246,158,1749,365,102,436
