"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g13",66891,42762,76417,76281,57582,48863,53607,33737,32603,109644,56826,23874,78946,55964,55709,55337,59153,57170,46562,130266,125842,295993,130058,89448,86688,166749,198311,259472,109997,184842,150878,52687,140490,404028,90201,238759,138178,129780,100280,69257
"g14",8386,8144,12579,16353,8033,4895,3891,3018,1528,20181,10911,3576,22616,9466,4118,7733,3228,5654,13907,5414,4984,4835,8733,13172,9250,7017,5170,4028,4806,7918,7288,5695,11911,77749,4463,9138,4384,25062,6939,11263
"g15",171340,125217,77973,297013,158671,74101,113148,113025,88554,213302,156051,122012,73587,173555,114106,48074,156018,178827,178274,84552,366717,415371,432495,320447,315661,540830,469596,380758,210371,281901,251113,375611,153582,224138,333433,387500,335499,395671,96313,659370
"g16",134927,141995,120532,66550,118169,28169,90598,102024,57788,83318,122294,58290,100214,60339,82055,57875,35139,82452,81237,43427,64752,78767,82470,65525,65630,110613,120136,52780,151291,93461,85626,87939,104617,92419,75004,72856,66925,94519,107709,79913
"g17",71749,26008,21987,54501,48617,16369,25071,14207,117225,12698,35519,135950,185220,69204,714,35605,3735,46556,4986,47764,304913,393,2084,3393,29128,136885,256870,72627,319351,135535,1662,168058,118429,227067,251635,1071,72702,141946,107469,427801
"g18",381041,247583,47312,236929,120077,109597,308007,126974,204980,72882,262852,159184,209186,161087,87489,59650,93807,233956,222222,161317,1250730,935202,1080781,417157,629014,838365,851837,301064,546818,662574,377892,452001,346935,330933,320243,716139,568199,557596,656935,579410
"g19",44849,29935,26482,25002,13363,18474,39327,34013,26855,30654,35858,23134,14575,25854,33884,44357,20643,30750,14695,24582,11178,42924,19946,34369,43172,75952,38349,20850,22539,65589,57055,31915,28127,75008,23800,43836,16382,42074,40524,54632
"g20",1219,964,1460,3174,1906,235,638,1074,246,1422,1031,887,353,1817,877,1547,217,1339,298,457,1841,1129,751,1451,2268,2688,2993,914,3178,1335,1156,1002,2296,1948,1889,2518,2257,852,905,322
"g21",52848,51722,23253,20594,35418,10949,26515,17035,20961,46652,23481,24824,31243,17713,20953,15053,14170,15077,26239,22558,33479,52864,33635,28624,24765,29854,38010,14237,48577,37199,51494,46190,24160,34526,32101,47088,91925,24561,33492,17448
"g22",84367,67138,39370,44635,43918,8446,32803,57101,26145,25831,41790,15941,25835,31317,15447,28356,9565,47277,50755,64980,57621,144855,22559,108108,122134,218484,192700,71647,57134,64746,51010,54966,87900,151273,99724,69571,133671,84066,67952,128410
"g23",72433,40035,21969,7175,36024,13202,40903,110410,44090,36899,36136,19697,31983,15769,15038,9243,20202,34427,52251,45983,64244,102002,45335,44632,72312,81661,55654,11152,26106,12670,74883,22402,108214,139941,102377,50296,80567,16098,58553,50485
"g24",8592,4366,7967,11540,1106,896,5695,407,573,419,1462,223,11843,2310,111,1664,1925,4399,6019,8088,5667,16707,1844,1665,4470,18395,2105,5388,4801,3911,24,862,866,14837,434,2949,6788,2606,513,3005
"g25",50898,94486,50724,53722,89308,31000,62710,57397,85246,63922,99581,54923,27270,39543,117902,109116,27065,41177,42785,111569,87653,248351,53149,47484,83543,111277,68938,61487,44826,184186,80743,134912,84497,104186,131368,71237,54351,63459,66200,83800
"g26",6290,16018,8597,9338,2971,5739,5229,7340,5644,2040,12034,6171,2337,2783,5455,4605,5079,906,6642,1400,9747,13526,3914,11879,7955,11537,12850,21904,21694,17274,12934,8400,4563,54304,15786,12813,13100,20008,18127,4851
"g27",105292,25812,10068,106516,11457,14840,15045,92159,5250,28707,241690,64559,79868,51560,22012,98644,148550,41810,40749,132534,68430,60599,37610,123614,52654,651004,133245,135849,15952,108365,32476,88807,281875,5188,33136,279562,41127,39602,76649,63382
"g28",38625,82245,127496,33882,23093,33951,42434,92110,28381,278319,40020,30075,364854,164027,66074,63160,70308,65329,79142,26905,124130,135591,11327,62136,165249,75806,247589,108531,46459,108914,41295,249052,61812,189718,108579,53101,111872,141245,23852,114423
"g29",30231,28057,9806,2432,10959,7725,9769,10593,5119,18139,12780,2954,6462,7841,4624,2203,7392,48942,684,38985,12518,41288,14895,33361,8374,41105,5253,28667,8465,1008,30258,34021,10759,20113,14598,399,8453,16976,10665,213
"g30",512,942,1962,2563,1096,547,924,3050,3721,1402,2113,506,913,1430,1105,2127,447,367,1158,576,1985,3417,1758,2481,3063,3318,2620,2362,2428,932,1465,3473,1061,6174,2939,900,3271,1027,1232,2599
"g31",6190,32942,175,12933,72844,39823,10295,2768,16048,8005,9654,16076,10238,109924,5072,5254,3947,5280,71812,13730,11271,4126,8707,13677,39305,11660,23542,20821,1064,126498,179199,255632,49403,598620,1127,109,195131,554085,26529,210647
"g32",2726,204,505,49,89,100,1568,3926,1197,21062,1574,403,5278,9614,18543,77,281,814,1370,25009,36015,17800,1134,30,327,12404,1934,4887,16523,2399,1481,3717,11,2681,1949,11730,116,26199,1960,0
"g33",552,1117,1616,950,1518,540,798,1573,498,1096,569,2311,1466,863,563,509,189,138,1209,855,876,1323,572,201,661,3591,1805,657,1786,1332,683,1040,241,2227,1267,3684,1604,1867,2252,3391
"g34",57663,37292,161921,82192,116416,56886,92789,86377,30435,86366,216184,47861,83418,103337,110733,78659,72413,42672,62319,133582,182133,200802,116740,53047,211547,65794,307731,63235,141529,71690,153195,184472,111674,159708,185546,118431,49149,150818,67822,133679
"g35",164359,51711,158461,231903,129115,71338,31795,98199,60050,117569,96988,45122,254529,337178,292459,77837,65873,117706,158778,37277,92897,264852,287244,215348,353544,613671,60334,101410,267175,567389,505698,939140,161827,339362,397564,355639,156408,352340,484659,232121
"g36",916,7700,1311,2504,10809,950,5775,8271,2848,4995,2104,22,1130,10127,1676,1177,3726,8350,3717,1753,32386,7386,22673,30003,2433,7994,41549,364,10910,12383,51428,47365,61520,11296,35426,28918,23671,4336,12491,10892
"g37",97152,28506,31676,3883,24142,21825,2654,111921,30349,94228,89416,25924,118404,51428,15232,47221,19486,11258,9074,105913,24262,62856,35916,46932,92540,32989,47801,108596,93278,18274,61027,53979,137792,50021,142222,72876,33061,54721,52165,31921
"g38",46730,22463,57393,52606,72935,31939,47085,11147,630,17628,7590,17110,28783,68436,36940,3839,14327,55454,4725,26925,39251,33321,25050,8028,6361,40796,213684,22167,18396,79831,5741,141461,108726,51433,24238,16465,140606,5088,20432,11696
"g39",20050,47609,10543,22791,8750,21109,36932,13206,12581,41473,21144,18659,28820,6853,24323,10800,10895,24207,20291,27276,51470,168450,28318,39646,30859,70501,50711,40465,14083,64867,72129,20176,54107,16152,48405,18772,73009,46346,17448,21371
"g40",31987,80398,29817,81847,153084,2633,30391,123621,107714,38701,36579,48526,51179,13668,168229,115710,16101,112996,16595,9051,5747,56638,149994,24859,238953,215941,203805,89668,42053,57376,31514,20722,129565,641644,36559,28796,47608,127519,158976,94184
"g41",37234,16217,10565,17617,82829,21892,31376,12683,3974,33746,245646,5560,17520,11954,35513,19098,17443,39534,24340,61636,161093,82205,920,78294,91378,85491,59326,74137,10359,63731,27899,17522,151051,25093,47710,28270,136072,57054,8079,83493
"g42",15256,16662,34996,17910,27556,5562,3100,9431,16715,46829,20004,7959,5074,13839,7168,7565,12386,13945,20484,13070,11127,24442,39586,16224,10665,25196,41782,6280,10807,43263,11546,10455,8691,57611,12928,19229,22153,39583,33716,42974
"g43",22593,47308,29776,18513,51301,17635,13860,33255,26748,49267,48455,47808,33628,30001,23171,31712,9875,20074,18636,35267,118457,111278,104956,51828,48577,84690,74527,45414,49103,144471,93414,120194,76999,76864,67758,41157,61643,72572,101416,22865
"g44",7,534,1045,623,610,354,119,1328,0,43,391,34,493,1104,493,1460,79,2290,845,979,461,2018,273,116,670,6666,1484,3527,685,1515,3617,0,1668,255,1286,949,6393,655,164,995
"g45",6243,3538,1108,1632,2000,333,1209,1782,70,3533,986,484,3819,2659,2468,2015,3830,2356,2601,941,6923,8855,2097,1844,1400,2055,1940,1331,412,3889,8297,1686,3729,1707,1708,1286,4261,1616,1625,2142
"g46",7426,7253,2444,14389,14095,4221,453,2200,6055,266,86,938,1733,2896,895,2780,948,280,1227,525,8474,17032,4357,5175,2092,1954,3001,1133,9518,357,3861,1019,4023,1167,64,1316,1330,18836,14698,57682
"g47",954,786,932,678,856,397,590,153,375,292,313,516,267,990,952,656,287,326,377,208,366,4004,985,590,252,1755,930,1167,1476,1751,947,478,1571,778,1625,724,367,1255,1316,511
"g48",39798,30472,23071,53706,32527,32652,27114,19756,36842,40794,52652,16377,32363,32483,27939,21072,31134,30813,27838,26276,105468,115397,66471,59708,45757,82609,84404,31098,55739,61644,43942,45175,87801,71856,72861,31927,35211,53669,62282,28881
"g49",20164,94848,11023,35260,26117,30137,22460,44262,37217,50299,30721,17250,57409,54012,20790,18861,29782,32257,16247,49767,61959,50211,68959,41430,76777,90275,86323,26321,49195,89889,58512,122823,158404,75845,58158,84391,83070,61081,97473,70566
"g50",16387,33084,7702,3881,10343,13362,22777,27212,3252,18551,7444,23143,8945,16485,11185,15652,22806,4860,6676,18063,65910,32789,37642,38849,36007,49119,36801,26523,43967,100529,38878,74209,7953,131066,69174,40074,42035,49075,41867,85398
"g51",133277,46000,42458,29366,84767,29613,76405,106983,75236,126262,126828,70756,60489,30061,64399,35507,25450,46568,62570,117316,450623,616736,587376,276770,1169459,435240,788277,328522,160965,351572,666273,800837,456107,825921,449863,376649,274631,282817,439837,608376
"g52",25382,33194,20394,9805,41851,36062,21365,29331,11485,55271,41525,11117,47447,21909,23068,15966,25899,25573,20892,37289,85326,93942,19512,39084,64693,24068,87164,31089,30813,56241,31762,78099,52385,66492,96950,45185,40180,66577,53184,45782
"g53",163651,108113,334,3009,202903,574,5180,211356,24239,499,68074,32669,41342,6671,29024,738,11201,459,15345,1274,314317,786134,174841,1542,2717,79812,247576,46509,168526,126892,112676,21227,758607,129255,25902,54620,79669,147928,223835,12202
"g54",4930,221,0,98,1222,1869,271,1285,144,4584,0,0,1788,69,1240,45,0,247,938,99,19230,222,16,0,0,2855,8056,6687,6,4638,2234,0,0,1436,646,2115,10029,0,0,299
"g55",1166,5916,656,2985,28,244,299,1946,597,2375,2818,120,4090,3798,0,183,4256,399,544,8481,3524,10952,60115,10485,2260,633,15665,5501,10379,11719,6932,316,12441,7997,1652,10133,19485,6758,4375,12146
"g56",94796,5673,19847,25296,17504,6960,23565,19692,1460,1075,32083,21760,7223,43871,59451,4341,9084,9603,18735,8070,28443,86670,44234,70884,40441,69439,29949,43417,40410,28804,31317,32561,11574,76052,38820,13212,19649,61750,35792,66783
"g57",13626,10352,12205,3276,31515,11560,23540,31832,27402,39703,48823,53918,16451,23399,7120,6910,9825,3995,10359,27053,21832,2761,80490,23073,31317,1709,14327,7108,39803,3689,4420,4663,164710,17062,7264,4408,75945,16674,42480,85285
"g58",61403,139251,60472,207816,115364,72875,83340,75834,47756,49647,129747,79146,125710,97747,67760,57364,37321,143732,106235,78584,281495,663871,182357,97924,75611,142463,301796,303999,37889,92234,92518,170343,212389,373115,119632,46146,155805,46865,73310,162943
"g59",15289,45,3452,33584,40536,771,30779,37628,9703,14245,6589,4225,10650,4055,2063,24500,743,13524,4575,2904,6955,15288,9770,21309,43562,24426,325,101582,5785,12412,7364,396,12195,14853,55800,17363,11228,84038,7242,58758
"g60",235,191,28,620,2140,1023,69,430,5,426,1330,57,233,5,85,299,330,722,690,173,13,2123,1659,22,1727,198,2174,3924,1591,1422,986,799,363,2048,1509,416,52,44,420,208
"g61",4723,7731,875,315,36940,4570,9269,588,380,19745,34609,12371,16344,15420,7373,0,4775,16268,19577,39798,24912,182420,45208,57,2350,17895,162679,130990,4266,31243,169,27006,16119,3100,159248,84715,293,39270,62,101677
"g62",29482,12743,27973,16733,5981,4881,11384,17012,115030,121824,266622,40380,90302,89058,3708,6348,25758,55213,42898,4943,13896,283846,62565,66062,73529,48531,157277,61087,3469,44065,53967,30230,77655,31389,60935,44270,87971,29592,24587,158784
"g63",40599,48955,29034,50396,34184,17657,29257,38055,7403,30009,30869,10951,35902,3716,36557,24854,2969,29395,54545,25947,182832,53890,80825,64783,88457,41017,137251,38358,76044,120549,26028,82009,116299,157166,71015,59243,124731,85184,36659,143607
"g64",54319,5591,38252,10096,26337,12946,17158,15572,12952,8800,11588,4279,11596,25514,2280,3673,11429,2186,17789,46591,414260,5341,18215,36364,44529,61146,34384,40716,14907,2316,22805,2225,1531,163055,31785,1217,78477,241934,6520,19648
"g65",42177,218654,231485,162368,88395,58368,121222,70309,101059,158293,225646,60074,99287,41494,100300,92964,83459,167316,95654,79824,227867,552252,74314,52812,362226,306160,345475,111385,248929,379267,102551,214256,99113,382961,115640,192902,218545,308934,186535,297711
"g66",51014,44594,19789,44031,40329,31936,44558,52693,28867,38595,53354,31628,43498,31557,12850,31877,15043,73858,58813,33338,43329,137033,44515,42075,52090,98586,60665,61106,110813,64422,73352,95613,105804,163081,48260,56103,95982,51872,82822,92947
"g67",149194,51760,110701,182656,113486,57652,94307,117276,93762,70471,92800,73193,98966,50291,47682,45012,41093,88512,64224,111721,178164,381544,102463,226239,151623,346240,124722,303211,162708,127728,92745,153245,130519,174601,222061,278958,188730,84557,185864,110894
"g68",206533,123988,71040,100026,140047,57225,130428,159283,93390,95253,226604,57980,140214,81934,65079,125892,60318,104715,107560,56836,305923,293804,313354,250942,117142,311608,221374,264245,164998,258114,238064,186208,166312,533059,251094,315029,205336,152942,323052,166797
"g69",17636,26962,14757,19771,22109,14740,13341,29085,21272,30445,31940,21447,21800,15544,14998,31176,12072,23631,19195,20136,82648,205037,27396,34926,42492,101300,54848,100496,33009,87027,34523,76062,67133,76410,80496,39800,59986,62422,76767,59323
"g70",51018,97986,55076,97275,68823,22957,27274,67347,35123,175831,145048,65708,147082,39993,42881,41429,43236,57822,86670,58111,78375,185689,53730,65189,61420,87381,47029,58389,37743,72777,84864,147350,67098,122985,59238,110023,111033,62539,78347,88069
"g71",73020,150787,14684,67059,10780,29358,20828,37137,36064,34754,70990,66666,33406,69693,41444,33067,59854,28688,45387,69484,49376,94771,18055,54992,120110,192759,172608,117602,55510,105099,113692,139672,208776,129363,43043,80552,113105,115841,48383,250533
"g72",52803,10086,2539,10946,31562,19382,14655,5003,14067,883,15730,4216,12495,4367,15452,5612,5679,9334,15274,9506,4685,18218,21896,20876,36794,114699,84735,85294,5734,56192,104802,22891,13143,311,96484,101089,51968,150811,107188,99701
"g73",0,1027,87,606,28,270,146,88,59,478,861,524,41,6,1115,794,515,31,844,701,724,62,63,96,494,0,175,236,505,69,671,36,2094,526,242,77,170,385,1152,0
"g74",4051,1704,4797,1147,292,1278,484,2022,923,4455,1192,2419,1705,1208,1992,702,89,2017,1922,811,4591,6737,1225,1782,9033,1703,3512,1222,2069,7600,4197,2290,10368,2985,7741,2042,7902,3312,4969,1239
"g75",29832,43144,34010,44642,34946,22211,26010,47542,50712,58455,61228,41339,88358,19382,22440,50841,32463,20114,38769,52966,88625,185895,36186,46772,93491,47615,93105,20724,90315,125690,94900,108675,104238,96754,86186,46038,79638,49997,83420,135821
"g76",12942,83895,46703,20511,26132,38408,10960,22892,30012,86119,21197,76721,25134,52285,23990,28211,11997,13218,88934,114657,168848,175806,88649,48041,83496,208491,19964,98471,26359,76171,49572,89420,63861,82020,46311,131279,94591,124433,47537,81644
"g77",2601,1365,34,1752,767,506,3789,2011,98,62,2442,1560,856,2532,3663,1735,2372,1109,2480,2396,6123,6348,843,860,1391,2394,2128,381,772,434,3396,239,605,3906,0,709,605,2579,2034,561
"g78",122684,178008,56091,137313,62482,126805,73211,124232,39489,61215,83305,63161,65904,151293,91207,49133,42028,41318,27743,98430,147328,308329,62181,70752,176277,83173,393646,89999,68630,224479,79615,55579,285817,136279,134568,162956,86698,144643,193938,51141
"g79",1761,237,947,0,573,1628,780,3003,97,944,11083,795,9384,262,4904,2315,281,7,4385,7091,1767,197,70,688,8160,1268,4759,8728,12192,7080,1182,413,115,23836,2183,2858,88,736,3767,5281
"g80",41224,23924,18949,25521,63977,17872,39007,16561,25011,41702,29805,17640,58985,22161,17914,31366,13704,16963,22254,41246,84762,73234,35147,29314,32864,72473,45123,22637,35910,62999,25431,53353,115867,81091,30428,32759,45488,51244,14013,46627
"g81",4103,5364,2329,6494,3435,7112,4447,5639,2522,7212,3903,3561,9057,1993,5752,3097,3078,3693,2277,3840,9352,6671,5823,3137,11281,11305,33948,5478,6923,10634,16006,5130,7646,11407,4558,9251,3310,8193,3255,13086
"g82",177436,149384,103161,54376,45825,32199,44149,48226,73526,232533,190463,78687,124111,55020,44374,72978,45499,63161,52811,52341,309264,598034,101025,127662,184462,46734,199199,293306,222034,158450,314773,89561,233209,241667,266378,200553,198361,126057,121902,161101
"g83",10480,44852,22471,19997,71271,5375,22677,21391,38661,41550,10417,23317,72987,29143,56713,40773,61520,10644,54882,33436,104648,87590,77144,296843,169303,200812,319590,160553,224532,44229,33559,193309,349808,199581,24114,76057,76761,99622,74053,88500
"g84",1758,1879,668,1197,1101,895,1627,984,1438,1512,2365,590,1442,287,888,579,522,842,1439,709,2281,2277,3190,1363,3554,3103,1200,3346,2825,3287,2091,2922,1821,2363,3341,1253,1254,3766,1745,1809
"g85",27480,37570,29163,37229,42052,26673,31758,48500,20691,47483,55739,7793,21980,33404,21448,16518,12772,50014,28423,65946,89089,105855,40156,23932,44579,110238,89329,46759,31854,106136,77978,176590,119815,133849,125610,54102,99702,105867,59329,115573
"g86",23021,15613,12615,42261,43771,6005,12398,21636,9891,56151,19687,13850,15102,19171,25590,27301,10333,22712,18052,25678,98233,61767,45054,37258,32333,74624,56103,58947,18799,48701,44031,65442,32677,79949,43338,25253,33565,18243,44606,64547
"g87",56344,61513,29101,17676,21364,16568,5979,24930,14818,24399,41610,18704,42132,25746,9563,5759,29229,9003,14449,25916,8402,174822,170800,142414,21817,156478,102332,68600,104160,178178,24800,67302,24047,291804,41994,88636,33846,21337,72309,47570
"g88",36059,39735,11689,26144,9532,9950,7549,26095,12819,21437,25640,13557,10414,10704,14708,7132,6070,11770,7280,6785,32411,33799,11284,8677,11084,28061,22866,8502,18894,27545,27449,16855,10473,29475,12392,26838,16392,10185,12620,18402
"g89",178549,273946,73764,95453,119411,86724,559684,365382,81006,560357,264763,114374,398426,226795,328223,348771,139485,471139,470421,238868,438052,230139,714769,585442,174563,1622819,1021568,172485,728298,341544,275963,797323,255341,702979,1104884,935420,505047,1221679,246562,655940
"g90",26750,90192,9690,25301,37356,19466,42639,24000,24046,51276,94558,12936,59463,40865,23196,50349,20545,9065,25396,29947,33503,48562,17238,44008,63072,92249,90524,32520,46071,63564,68022,115266,32981,98219,52121,34108,14132,58210,21364,33118
"g91",65250,130450,36836,82320,125263,48240,53687,46673,45888,66307,50689,52989,77387,81869,55623,103277,29574,109422,48593,46950,138846,308644,131151,52495,187805,50007,201164,79992,100745,182303,122172,139624,206534,340003,130809,173730,89690,76803,198933,182522
"g92",67407,80719,60584,115698,106073,32057,36074,54591,226374,80002,45454,60679,69010,96395,39066,55648,36866,69887,75701,55230,238185,96697,151916,116982,76712,299524,49216,31664,51348,161285,117938,57219,161247,77259,63860,218969,109557,72839,100290,90604
"g93",27851,16527,10282,18126,13572,15845,4423,22667,3090,29252,22918,5486,11999,6253,9737,17503,14123,7160,15025,26656,10819,25956,16028,45081,6120,46830,45870,11682,13495,39767,73524,9927,20507,27666,16253,17083,16996,45548,14841,49646
"g94",5459,5916,11148,7006,15573,7330,7394,8044,10130,11632,21150,3958,28514,13288,7865,9013,7173,5673,17830,13086,21905,23785,31018,8284,11021,21310,7385,6240,8952,13187,11113,28604,8390,43020,15446,20951,29404,12572,19710,12890
"g95",195626,131508,49678,75433,106433,89724,98371,159931,93274,92360,139290,117145,195837,54073,99293,108239,102955,69725,123943,75758,325796,195315,144765,78190,187874,239877,234117,185931,157268,201302,184291,299336,384821,153594,210944,255805,114431,139883,174277,142326
"g96",190790,119572,47089,139622,126175,92728,132682,76019,46726,92742,86642,74538,83959,55351,56060,45141,85218,50212,144746,122029,124894,75439,91668,115070,109017,102889,143343,87339,69345,117007,57653,63315,160481,190350,78199,83971,105951,76873,212503,101652
"g97",13780,13304,4563,5897,15295,16956,5197,11751,4884,31891,6551,8846,19419,11383,18010,16834,6839,5287,2454,5602,23639,14172,19716,26199,79101,30681,26489,12282,7636,35291,29067,40962,50315,43587,8395,26334,47471,44282,22627,21193
"g98",19515,41523,95704,199743,122180,45854,86309,14901,114372,99583,44019,19083,19742,91312,105984,84793,4186,23323,123135,180091,79329,46793,74038,73788,508317,4588,13298,121788,47813,150957,530839,303461,268503,270125,108417,30102,42759,138677,152124,150795
"g99",52398,32421,18593,25828,35197,24195,25160,20230,13424,25028,29568,18086,27462,31640,27332,23319,13737,32506,25808,37898,37989,64424,41728,19315,36817,37973,30602,38257,21570,34815,39399,58490,43046,47372,26577,25146,36509,39359,32460,67430
"g100",143093,122876,91399,145949,241870,49819,146255,157220,54965,217812,84758,113656,133316,100759,161844,76186,77970,95318,160861,158073,229159,490957,120379,118181,180238,192562,378382,142947,110012,221973,216480,155461,158234,416556,133773,181550,271762,158022,214400,99938
"g101",58910,123926,128296,60102,94265,52597,89516,68347,75693,66782,126872,38141,89092,78036,45475,105840,89274,39020,49461,60449,64664,149913,97074,153716,159148,134697,164275,99423,84076,139241,190550,109878,139824,412354,93585,156330,157488,64710,170313,194553
"g102",273763,65436,229490,673684,1309534,364027,174334,33606,155039,934398,189190,97422,337188,164490,132293,506366,100498,334082,223183,622353,757589,245421,313947,340119,353792,1266347,673321,270637,521975,370149,170611,592133,420162,463664,839710,719894,260379,450562,110134,1216243
"g103",13078,11241,14619,17939,341,7200,2285,1115,3766,7713,7671,4908,25403,18243,5964,3945,16503,892,428,4452,13355,16028,1427,1520,14600,8527,5293,18381,4417,18502,19628,11950,12721,11693,4057,944,3940,1552,3878,21161
"g104",119878,253172,32475,19269,141033,154522,122547,82141,119457,46613,54777,86270,44909,105080,44294,92890,5370,30225,22163,154702,39063,261722,72744,304063,119624,377291,615473,89118,29426,66851,43078,75275,82747,46889,21631,69770,100893,9216,87699,18061
"g105",16168,22204,4118,19054,6991,4513,10480,5958,9984,2976,12852,369,8293,4071,9572,4704,13686,2046,191,25550,2437,4802,5931,3011,10695,92758,8545,1400,24631,5650,5269,7494,33297,16817,10577,8238,1706,819,18181,5691
"g106",160324,130446,154047,174820,144313,132928,96632,110258,69260,104879,143343,46257,142890,67853,182648,38984,135449,114898,147667,123070,179714,430237,96550,135616,218348,358108,216702,235321,192540,209003,368061,160123,269724,347422,292089,252743,221324,95574,106638,228565
"g107",28,562,0,7,1006,1960,460,2261,0,577,267,49,0,0,6,396,138,69,964,0,1301,15621,35,81,112,1494,271,152,353,4913,815,169541,28,178,73296,27,0,200,7,70
"g108",26303,9709,34302,19495,16171,19795,21730,42101,10332,37481,25632,20971,68014,11994,22779,55888,17323,18785,24027,29930,71677,124812,21542,89749,89420,46365,33782,62678,52214,49917,28281,59503,26805,35112,23662,13750,21600,63292,20939,21626
"g109",9519,22155,10933,17135,7461,7933,7530,12499,17127,15193,10715,8536,19167,4627,17031,7302,15334,10378,18028,22099,18702,32269,9967,18102,12155,27591,10507,15661,13752,31531,11651,29609,18349,44717,14404,16330,13887,8818,14921,15231
"g110",25135,53448,36487,62997,33007,20782,34386,36776,19837,62728,51525,19073,29789,33285,12140,24706,20942,22088,30068,25556,49521,76263,57016,35454,39368,39314,67258,30416,43007,70461,58879,71905,39402,68372,58583,42891,71454,48602,37111,71333
"g111",29985,49117,26928,50773,22039,19377,29972,30163,26606,48065,61624,29706,37906,41518,26686,27675,24262,47105,47952,37556,203134,251487,111794,72978,87071,213489,153746,56528,149573,278713,147780,171061,104550,106986,109783,107830,256981,72146,147017,59460
"g112",49147,23490,28155,37197,66291,27275,34507,71490,18725,37342,30016,35972,22886,21859,38183,21866,26037,38965,48352,46506,74300,86325,65000,44485,151071,35889,119197,71097,19743,43071,88230,54987,58482,166343,50259,38546,60061,85542,40692,88729
"g113",1084,8914,7457,60314,6457,6498,25725,2406,1505,3314,5932,946,7727,3487,3597,3816,3408,7006,7154,27329,15373,2669,37496,18326,10225,312,4112,20523,746,83,22699,16910,20308,17342,19499,2931,56616,32343,15512,8568
