"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g11",886,17837,24327,36290,146966,30366,3634,81490,31976,39965,48303,54383,11701,21825,37233,21643,62912,182328,12362,76549,182162,28384,87642,110917,48835,85568,74063,8180,92885,163382,267769,342693,101495,55824,188981,317510,99187,63673,85623,39271
"g12",338358,964819,401576,566330,621553,628410,1158841,656269,1284334,1018828,944410,898746,782024,1188774,991048,463713,635792,1006526,855348,1132958,2021512,810269,641544,940927,1143346,945816,746533,900073,475601,1501133,853059,1194173,516278,441940,754113,1155987,1664998,786438,1007971,596443
"g13",366340,388555,410770,388714,468951,419284,911287,1354657,482043,509861,466234,304345,1314670,712481,525849,653855,657350,990611,608281,1308310,751826,547664,305533,417067,327608,408979,654164,652197,660587,611153,435489,988528,349514,392595,1377429,697296,456567,831421,502893,1084038
"g14",68088,124377,66253,150924,37544,167038,45604,33466,25238,57581,35651,116879,83115,164480,31068,81814,50491,76373,214568,189318,73419,44306,9560,35334,269722,97579,64717,50848,28670,117425,44881,137356,13601,48391,177787,225220,75726,152989,137098,77693
"g15",444411,668629,852835,539575,924260,662160,1507386,1344932,2334450,2321726,1923618,1045588,1111517,1723787,1508259,876295,1013680,1654341,2230908,1492365,1002830,1234000,948720,927527,1475119,1041295,1852436,1613725,674308,1375198,635457,1838294,956285,1545394,1162629,1311664,1232564,1670802,1876524,1094283
"g16",1253475,1194781,532114,1334858,553206,645349,481685,586158,311463,1401273,589910,328855,670000,1244732,843227,557009,744196,1085306,640396,794399,1132589,742973,801476,1210997,841881,940992,902532,547864,679211,984729,1022017,1141912,730601,661112,516586,1109925,1166560,1495874,1079792,936740
"g17",82784,456065,856032,1486765,60070,133493,1149880,838090,146492,110741,2129767,1763895,47973,622956,603741,533108,202274,690497,110712,162258,139372,1227962,321663,168328,687570,484773,544040,1270617,789740,120402,7143,3890,203031,951012,915124,69487,249326,1497273,210112,41802
"g18",2353593,1723570,2061565,1262817,2542567,745932,4462161,893526,646035,1818942,1134054,1448426,2411319,2149137,1183365,1531474,807292,1632279,2123669,1734138,1588628,2076272,774998,2398052,2045017,1969557,2332467,3176899,3000728,1635617,2014366,3512418,946833,1525533,2635519,3141783,1126685,3018933,3833792,2112610
"g19",227198,212429,164435,334171,91629,198722,287882,262797,145128,430764,274907,232754,247469,171029,224821,172364,85944,248049,187632,493697,119243,78975,102145,257422,292096,64608,112828,85162,86005,204428,64197,213882,233751,168105,279185,259316,97997,141379,87130,202484
"g20",9966,12833,12136,779,11763,3082,22318,4281,3861,13307,5608,8925,7809,31115,12475,27689,15835,6950,3150,51353,16333,1686,8954,11966,9565,3770,4986,5942,16730,22049,24468,4880,8879,10440,25500,20113,8167,6871,13090,16684
"g21",114043,279149,93502,184379,173720,186253,257570,104632,166324,154923,600454,139340,200552,193633,245781,136676,154978,184150,363642,236239,172690,150457,133569,162420,312394,85960,110926,172625,195001,232283,168054,292538,145723,142905,352401,158804,60984,131203,181527,137892
"g22",309822,564443,464352,594199,226243,184555,334531,248155,358074,272793,556962,124693,692037,503718,572080,388796,571390,588576,641535,956104,354331,307442,247782,387838,387258,334436,275270,464906,270620,283420,227698,822378,582395,550276,572924,726628,161648,495746,260183,541237
"g23",134233,107332,222439,246484,236808,196429,460142,173251,210295,328178,390514,250741,170962,330587,245544,189779,466995,382928,207364,284829,196225,52164,173394,229788,107381,201038,110103,384727,107694,195311,146552,210924,285287,104849,232308,240946,176996,208177,417821,216035
"g24",85,39433,443,5562,30732,3889,3940,13868,25179,21162,140129,16317,16694,78904,9812,3746,57166,6170,2523,4214,3059,32427,29905,119152,2678,277,33085,63129,1137,11482,23233,67919,8077,5273,33427,120724,30444,12058,20395,4484
"g25",323637,558209,392769,780566,312325,461155,1240402,588908,513914,756533,1472448,286358,663415,1442706,467805,374706,282886,1053487,599747,876860,1104843,607812,800634,1575691,1358982,1581343,435137,1139605,1314948,806675,1418886,1349490,1298984,521303,1928071,1492714,396663,892425,668581,740935
"g26",29806,77162,52775,9967,89861,37097,100865,80101,35539,113468,57649,41704,117411,93334,87609,112150,55643,113754,93044,83380,72520,35595,21614,38599,82290,77486,29102,12161,7393,22690,41001,53317,21664,97919,42661,33782,15368,144285,102274,45856
"g27",310770,394613,555394,728733,2521476,65031,73995,2608434,337469,327769,462977,716632,248791,1153054,1291630,71335,428965,793548,1334908,1568377,968073,1123326,936271,52609,160696,493662,1758492,129064,409083,749474,687078,1172333,304079,65407,2914486,488047,685626,4970978,737235,1196918
"g28",675987,489717,196902,260560,1545803,1339689,735392,1780731,1500637,881012,301395,239503,1565047,1774016,585199,686845,1724288,1139267,550189,2765931,985717,249602,224106,244013,1726226,613595,1508494,453297,427362,377686,484696,1311088,1519869,75618,788879,769226,178788,791286,1212422,861398
"g29",92358,30885,12897,71367,206592,256342,12174,215408,37935,93693,156043,40547,129538,134161,43079,198391,140187,43460,318942,109874,52098,212687,15436,342166,68424,13463,16393,264045,144145,263116,133671,381765,81581,49887,124954,29912,64991,29667,163617,97653
"g30",8447,12820,5302,12916,9018,11760,22360,15194,13225,14117,17365,9075,7798,25540,14881,12786,11209,17591,25310,11352,12160,12391,7105,8733,4422,8335,8676,8397,15264,6943,5994,26716,13901,2535,10721,16500,4267,8211,11803,3910
"g31",57173,35,687966,84552,1451338,3026,481733,1345,42638,11967,905195,13337,92668,112939,826357,575024,1233677,405744,138994,82463,3253,239507,21572,163102,191991,22057,54624,476339,20679,150694,15574,362922,619995,104780,370339,314089,1882563,216981,389858,809179
"g32",112,3325,33340,0,91986,1223,0,62565,4380,1564,46604,10234,3921,1884,81583,265,463,59945,51201,416,4754,829,578,51,107,35093,11674,0,116855,44226,7950,125185,9,2834,37851,14022,351,3476,848,3717
"g33",13091,15331,5713,2118,2820,5408,5971,30656,6454,13824,20471,26160,13586,19425,8489,21230,13424,4271,11044,9685,17679,6315,18308,12655,17472,5501,1546,13958,7621,5757,12889,8270,48358,8318,62694,14626,6086,8088,7056,24187
"g34",543812,628662,756131,450526,628689,366322,298571,873838,1490411,839568,1268792,267428,1951612,978913,452098,638080,627887,1452869,1371414,1413389,497582,578891,1165399,1028591,952699,929597,838599,917928,793063,486675,512765,634871,642829,253005,419879,1463726,299899,1524486,386194,368490
"g35",200610,1067163,1189069,1820866,463084,762274,359611,1294802,2005180,1781926,1021032,988669,1001357,579828,664826,185954,1251403,1178988,1188243,977420,2523726,1688836,1626002,917688,623073,485809,1767336,1150056,809059,1131767,1260887,701891,197254,822851,1103184,1186950,300602,317307,841020,1030661
"g36",24962,109185,181343,146716,50629,26212,44271,4928,91573,16359,17047,35916,80890,77972,29515,52060,15281,72292,27170,20306,255900,41332,2677,177970,60502,39885,4924,106013,109163,66043,5093,34226,29100,69961,346230,64121,123042,211805,18539,152111
"g37",477749,212961,338954,342187,488943,176246,784335,543043,313360,304446,283315,275915,891020,778793,244420,474791,215163,737453,715224,881675,935944,324233,479150,1511906,628261,683875,250854,636262,557193,937108,630629,280380,213045,199840,245021,1188815,654162,544215,681991,259213
"g38",103672,223069,713378,56157,243656,67350,54426,583416,175591,301649,78744,310730,327429,472858,420358,32407,631113,557863,269227,520848,7197,95493,502873,1020979,194391,99128,76008,264684,357041,382178,67538,289495,460877,374899,38364,129992,177221,949523,1517602,332177
"g39",100107,35847,229830,153369,201620,132405,226587,136303,214206,109184,292894,154894,167348,118800,231213,135691,222148,195501,216778,338737,262660,162845,130972,328674,174159,122686,169135,314133,210000,187347,200287,369626,138596,95862,155299,193767,95383,315195,139868,60092
"g40",194579,550925,1429550,1541725,449122,306036,2774960,535550,86010,556117,550183,573025,94569,2789741,1135678,301005,2577250,1736964,17929,927409,4255716,781653,2372091,1127876,1519093,906427,2889702,920126,1550592,3817422,772577,712881,23367,2839941,639977,1547559,751904,211016,2001864,391146
"g41",789389,206288,556037,188947,4203,126852,65248,214128,382940,141807,145528,27603,1920905,1469486,201447,1194039,459257,695346,54514,746804,129593,50927,74718,586346,120620,24859,103502,288529,113694,292364,305207,1547856,795586,101547,127934,1011739,220512,36146,38151,82668
"g42",183755,185573,4098,24879,277811,54318,172092,114140,32280,175358,650117,242084,279961,475184,125249,64241,57377,129840,31977,259793,213831,86088,95074,72141,595996,111713,23737,146862,28347,44661,206319,163677,92149,16998,332225,77216,143520,125547,259778,74813
"g43",146797,461326,710506,198399,93121,172933,331394,227446,189684,255217,430670,210117,682515,645634,153413,229786,434058,352933,190998,402152,123084,120469,108006,236526,291608,183722,230443,272835,143801,371590,111055,272650,89061,104838,291390,180354,99364,436170,133215,151865
"g44",4367,18656,8156,5617,134,16460,7885,637,4286,69780,5157,11730,9481,28614,14393,23258,26071,1242,1447,1411,15448,74,1297,6042,15423,3424,1799,10487,743,149,8713,602,1739,1138,37573,5943,13272,11895,2095,0
"g45",3179,11683,31397,14802,44731,10527,15958,21631,24338,16370,9216,8209,60827,16807,25561,7267,20707,32215,60181,17697,19806,1807,29546,46340,17091,12497,19168,44916,31388,10864,19190,77412,7154,11521,28718,23750,36242,10733,16816,40122
"g46",101937,15840,30130,85930,6244,45651,3308,45946,3055,51300,8853,4988,29992,21782,22610,22227,66978,224554,1201,5336,54516,16717,1833,36914,3049,1766,6247,104440,125022,71872,95224,104310,13492,24605,195277,12620,147725,13121,8563,18032
"g47",2689,3886,3165,7283,3785,4355,9394,11432,433,10792,6917,4590,3741,7979,3582,3204,8788,9131,3993,4369,2525,3111,3402,5015,8775,5713,3964,1579,14001,8387,2937,4484,7964,1731,5038,2583,1910,7125,6546,867
"g48",139290,345092,270502,571011,325804,414244,228016,299863,395787,221460,637608,255337,341143,358301,268988,182688,252293,382099,429624,733051,241729,196556,211491,451216,250917,96022,356904,375417,298378,231840,95699,420798,205605,285440,516859,469249,312002,207591,389338,212776
"g49",524304,542395,466457,429042,441302,180537,588842,521673,213853,494877,623432,264437,596589,603359,463191,410421,273779,359484,234354,187820,415184,203319,273558,531951,476246,282190,505542,453343,306604,227103,375197,524896,354287,258208,178919,232730,371558,441718,459146,160312
"g50",74145,67446,118694,122135,50070,87978,103708,44483,98190,74155,198217,91323,210465,62046,135528,104322,158262,99410,19068,318631,82490,74617,206531,103436,104846,174503,21865,165199,76439,88064,39222,248972,47753,85895,188273,41051,35445,186904,88524,126821
"g51",611606,1257107,1352474,712598,830600,424171,927856,869125,1063061,1038048,919832,831292,350360,2421587,895043,1028587,889244,520220,386044,1105434,781881,225640,411653,996651,470015,515042,949125,516430,197749,357967,414621,1016873,645787,468354,728990,826016,797898,912973,516224,549581
"g52",316323,142992,586615,160676,173408,196807,233015,373570,196564,339121,352958,344524,235190,218888,273346,166028,383322,487099,232944,290194,258264,119205,223553,160936,193799,342126,200221,244368,185844,358968,100710,460498,282540,118100,250487,180874,150683,183991,232052,190496
"g53",7358,3908389,313565,89059,543719,70437,368146,0,51511,3518229,3709804,13763,573591,2084248,22109,28489,2048399,520483,1055006,1396863,275422,176083,17705,1503818,42886,5745,864640,125542,737493,222374,635518,1016787,1171456,604444,131962,10616198,141322,167100,56670,1813888
"g54",537,29767,94662,63453,4879,17472,7385,1543,0,116887,6715,7467,96388,14,0,7,4152,0,6164,245322,24700,8789,1381,117298,4842,5448,6328,20522,55247,17078,0,2218,113,40964,45,10097,103926,33486,3078,96906
"g55",147748,183718,1132,25998,46619,182893,43946,26796,8150,2254,25818,4406,594,106681,27578,329,326775,150116,96850,48419,1877,8919,41386,43371,10028,23384,139054,36584,25581,15081,223,42174,77157,16690,181410,50049,23088,41084,27796,856
"g56",268031,361851,249499,1218211,516396,89142,503692,115266,811271,227693,209507,76322,342091,230486,231144,623022,299119,265067,136113,597721,145882,301551,153661,187594,260771,514898,336347,123191,221692,658326,109936,796646,302465,35964,603269,586474,213166,279080,162592,115856
"g57",56051,76619,30595,292063,236051,159257,305362,114069,1371777,201349,180239,171948,197442,465526,263030,13798,200380,197783,14446,364830,30209,108318,31699,159370,113767,18487,261107,106154,279078,208749,106141,407494,347973,244538,376731,674485,72517,190979,410022,169758
"g58",314729,942445,911815,525152,1877439,567511,1550121,328716,227515,335016,813046,784562,612362,712000,1268163,635185,418954,934214,1509904,781835,1047419,1430845,1537606,2257718,4046652,628837,1159674,1938079,1351791,2167787,860414,1338926,1378763,1861893,2493262,2433568,2901863,2537752,1037930,3318971
"g59",4408,197299,43394,255817,43070,78887,238130,10991,232114,316811,288336,167768,231013,80849,59495,46637,232851,212725,332996,93096,181978,2951,58733,63731,102241,22728,28221,108898,6848,283517,5383,89646,249190,77836,258101,183484,80938,192652,30903,152029
"g60",215,1522,1163,226,994,419,392,962,603,4576,2012,6486,14865,3057,1336,7606,15859,4285,2766,38098,3336,2956,584,4070,20335,690,14907,6863,1907,736,3057,4476,5058,10299,4058,4085,231,1781,253,7499
"g61",99405,58271,808,10630,31871,13328,180420,16108,15586,471205,387524,30086,119988,193603,415507,63386,43980,310795,276468,865833,41389,215400,53283,28598,8079,34617,1927,83082,23765,5117,67338,81145,69768,6417,45571,55281,16862,189433,446804,424623
"g62",968862,222332,589688,171664,199938,546292,289745,294774,336282,857519,160220,581913,444373,381489,665218,1131245,902729,1699872,276796,242117,537201,317228,634823,663390,137453,483714,121894,1050778,278066,503326,576689,660659,441266,297931,216294,331072,282199,148453,267701,934646
"g63",250536,200197,248984,132666,173481,71815,152534,108644,116349,241675,181482,299658,421530,244656,236942,134859,576870,243926,1026573,191708,407626,133836,95274,201894,166443,49061,82287,170589,99488,207851,64569,304625,239206,97721,150323,626385,222598,106843,573794,424591
"g64",14341,13119,227405,88564,645517,5207,306015,162,1672,124709,146958,31273,10176,219818,847789,13798,5193,2910,35033,36630,154267,36,4950,9821,87521,18191,23612,50084,261,479101,3581,34214,30677,169561,15436,57810,106269,103289,3664,20309
"g65",2073268,1602654,2300868,3082589,1602780,597215,1158333,1300249,697413,1349308,2365049,743362,845384,1159984,1181332,381886,1069217,1104767,1455852,893558,1150406,950591,489316,705203,1484331,719636,891328,1863318,843172,1646955,1414672,664152,1126834,940210,1654457,1103967,244110,1840155,583220,2392194
"g66",333518,420652,345027,484418,268677,197027,423159,432386,309832,606007,628566,333864,364630,415289,400176,175308,332998,410975,768093,458113,287779,512758,460551,889387,224584,283159,485162,603090,409586,570594,336133,992875,718707,463021,450963,718690,372223,882338,679810,211846
"g67",439904,565277,992290,526872,579434,536893,602301,520273,585187,724112,934098,682786,799063,1101724,904341,575540,1022420,1102358,1977062,2260502,1586608,1006670,809650,3526920,599159,1145498,1354952,710347,1170452,1306477,1366993,867863,1548263,955696,1192586,1264477,1205126,1708265,1543325,2091661
"g68",1542298,973582,1013150,871555,1723229,715903,2158516,1410958,1207552,1162880,1659640,765723,1508279,1179085,593426,694857,826942,1258464,1283091,1853024,1385097,1121749,816132,2043540,1268300,1350563,1758048,1532133,3131532,758218,878399,2321150,1468048,1340769,866972,1560540,750499,2210856,1793942,1383420
"g69",276829,204109,126296,93150,185689,229536,127780,137139,87205,201526,201583,53402,235881,251747,354061,178973,102099,277166,184100,287387,103286,97959,140428,256596,142649,67897,93717,78474,142157,132718,137621,292748,187701,155595,387188,140370,78279,172917,156862,144382
"g70",708003,596760,769096,760957,384149,385386,430546,447086,596954,840140,909687,462762,348980,815228,464141,336443,331189,1270353,727608,920284,955438,782194,697224,1181850,1001400,515832,1186770,971570,375312,1104975,546581,483055,556186,755370,1068517,1354164,224316,1964083,1198093,715543
"g71",464416,357094,494307,754888,623729,402729,397649,411175,77878,359717,687009,440702,447815,853732,351057,247039,270441,837452,876108,427967,141108,274455,470792,554248,676793,263602,41535,619654,338726,196367,191635,248972,162990,241589,391853,680479,105680,792180,676453,349987
"g72",57995,86398,22662,98927,75106,27042,42962,178733,196960,25318,161191,78484,87971,195526,317323,80240,56302,90787,283569,121037,228104,257075,47013,258450,125800,248432,923047,195377,191174,596896,169365,173004,84926,131660,26913,347213,42954,115336,115914,323077
"g73",7855,5117,646,3320,560,1053,3321,3634,0,37,111,381,1029,13007,4617,1075,3491,8188,13240,273,1551,3629,2634,2305,4363,8618,53,95,2558,10468,0,2715,0,436,1524,0,76,2787,626,2102
"g74",22565,24484,23914,30622,17132,11822,20245,10963,34513,23001,37611,19337,30809,52837,41682,8285,62899,32596,6651,32481,20584,18871,19709,60064,25829,11519,17920,23675,11362,28824,9128,4315,9574,23739,10755,22765,10099,24265,17569,42083
"g75",251926,169200,538983,293476,378881,337326,346774,412762,340117,380155,374383,429162,700441,387847,788381,524710,611236,525572,452406,499365,752819,484942,588389,1089091,617479,538239,1490629,1161734,1025173,1578083,553601,2010888,491700,1044709,586031,1192612,1009197,1879039,481173,1004869
"g76",710833,359969,775680,453082,241385,244819,532345,244053,742964,175516,703089,605990,596046,939366,281194,327762,278615,448174,504244,1024511,628615,339740,107848,517885,340052,372217,435115,209059,381441,86097,639942,385532,458687,408914,504246,402761,153557,482845,696789,172680
"g77",18429,21146,11745,47105,7579,8225,8588,5300,852,12905,90084,73218,4320,71134,1532,10352,28295,5989,32936,18049,648,16756,7833,27012,5122,29044,36710,23475,11324,14563,709,20070,2449,4693,11712,8569,11379,79002,12198,55837
"g78",611127,1616575,485869,311937,1146879,758470,1280224,1341838,245513,552452,736851,579317,1009416,1012237,1272906,447424,816859,1502665,1259314,908828,448679,796547,272311,1222267,1388017,555697,323833,517621,1470313,655780,400510,1315709,1371999,831110,488783,1056614,575806,1705893,514359,1658584
"g79",16212,12824,70080,14923,41507,22759,29407,15185,12901,10498,5026,164,40705,107920,33011,3353,11238,3313,207046,10775,5180,5705,8274,40521,16304,22,9877,71384,935,2330,17706,48893,3776,19967,43023,25984,7996,101879,113880,5
"g80",160951,517451,257682,434733,153512,277834,282220,369743,282214,431059,228418,305106,510115,387791,233918,120916,507906,303569,466797,594994,318803,221137,122620,446413,301314,352075,326072,449881,404561,587838,218817,761182,343833,486228,669429,583020,83866,294407,203965,553549
"g81",49639,45402,31372,110362,90552,31836,62220,71328,53532,26131,38115,25352,61616,41223,85782,34004,41315,107762,35145,94460,29848,19719,103776,64542,50840,61628,26871,95706,41078,63046,108231,38629,26485,31947,78435,81572,13832,61093,51207,95337
"g82",481876,742697,689899,2628408,898423,466249,785185,301535,673371,1075368,1036064,1040668,2412752,3735975,1681010,679412,1419358,568307,1373107,1420392,5167179,1280940,4063095,3460781,1847642,1746282,2539394,3722759,1941486,2198734,2287841,3357349,4431923,2785847,6558440,3597621,996171,2737612,2668246,2079008
"g83",153167,112316,58478,467344,337322,176283,524023,266702,564605,355043,138194,60810,275060,567100,676483,206976,636235,426464,729162,400847,693482,88076,93997,242238,549445,106652,318643,306047,454515,396439,293291,605365,69871,177493,134826,852011,292962,135211,70182,138784
"g84",9972,13238,12731,13058,3313,10609,9702,8991,4973,7354,6835,2897,10766,11301,10568,15918,4296,9463,13442,10877,6641,2771,11915,13028,10191,6918,13248,8262,36456,7880,6866,14372,10092,6787,13457,8804,11531,16422,15630,7365
"g85",250797,264553,78575,158530,83897,229783,313714,637800,193275,231836,515531,150191,139235,461567,163022,113088,228017,245436,491855,237794,252245,231246,186655,681161,192936,192453,203433,757762,352776,255947,225278,653938,400586,253366,460436,138952,206780,439241,159913,413474
"g86",172028,165972,194315,318208,372328,238763,365878,205341,44034,130579,109257,159931,80962,402865,217010,217647,455829,252225,185497,231357,144030,160795,121824,237240,288068,68602,221046,324858,156214,216406,117583,305878,342548,337155,269830,418680,258613,148845,81739,130991
"g87",180104,595363,103403,653420,176190,143727,87060,234115,583683,331805,307475,55143,180908,703771,263515,192659,498910,528689,312557,252518,702534,189206,168993,395270,357989,165112,260585,665107,99158,360703,215545,235561,107908,181537,91837,292732,607834,222128,307723,104933
"g88",201415,248290,115981,133031,196752,142221,162658,165561,92830,170782,133280,115713,125839,134965,81469,59589,135320,198922,174623,74325,74574,139969,73952,169555,194463,52771,80581,299792,113006,157078,75173,146977,50672,49959,83354,78654,50771,72080,137012,125315
"g89",762405,1304740,2094084,3310601,2278595,326628,2537511,1841199,1212260,2392615,5785571,964655,4667380,6672168,2197048,1272623,1060318,1367596,2732993,1005543,1917711,1865698,663630,3878287,4849727,1537376,1845460,467778,3076705,1436823,1960380,3851503,672745,1616981,4240301,2989213,522554,1394097,1663423,1644909
"g90",324510,409722,300355,280575,259325,218307,187669,274421,405496,250319,424073,103442,191486,118864,669468,250731,58669,170129,173650,456208,268811,80868,52165,183253,259141,108958,146454,434536,67835,235309,82703,420199,62189,111544,371939,362512,328754,130863,250645,146337
"g91",600231,730782,738387,855345,235394,236671,1037684,518445,211628,241999,865230,322325,941551,406559,1103778,404167,587345,1277106,342569,890210,346990,369830,310612,448461,666318,174162,264641,359160,555946,209808,309326,1077719,630662,559979,332220,1082651,137706,659313,672519,249012
"g92",343881,1286841,1085886,303997,312234,1127927,2118870,787838,577980,629414,805333,357069,356156,1647215,599514,757863,237849,1040456,540403,287441,746412,1416505,866149,2877884,988140,634611,456173,1640524,369553,396959,490664,1430397,924902,741429,854867,2104230,501457,295989,776380,2941470
"g93",118407,64018,168469,62448,8384,162073,516124,52762,125976,44811,200451,222261,77362,75105,188310,48563,219597,529324,165700,223127,139022,134359,82573,199815,96432,19784,119624,170689,79394,161319,51917,93070,72566,160419,222510,132976,69715,272739,67957,273447
"g94",62808,80745,139537,137294,117881,64247,110936,136307,101754,118328,68106,59863,107963,217617,64160,51978,99762,133833,78382,203809,126177,88386,76392,156706,152324,111838,100338,87823,70747,98210,59566,109563,36880,63536,87656,41610,30220,66616,75971,71508
"g95",781741,1155623,1583596,1115185,761490,647956,1892588,506501,1094725,1043200,991647,569753,848757,1255849,965395,732711,1149647,1193533,864255,569447,1216288,1107466,728623,1688208,579461,759929,1161145,1681710,898658,1032592,1109194,927373,1138288,1344082,1258756,809844,838288,1193483,726538,1041211
"g96",328870,595518,785402,755970,819854,335100,1367429,568677,720591,872234,605514,628341,1024535,978881,930744,669606,1551057,473918,1707657,1150292,1275684,1152450,540789,930308,1537711,1265608,1270775,1970855,893427,694935,981580,585092,932345,579484,1765818,1229699,573348,1558378,1020700,768173
"g97",47354,58449,133027,79121,105300,109279,221624,80328,40414,68379,133499,178830,119652,244953,111961,30016,97743,45059,148482,105222,112957,61623,36343,240478,66364,125073,185930,229721,169589,98022,68367,466168,92007,133069,181208,135788,107580,97149,133757,231717
"g98",174694,1590169,548713,1004333,71529,83297,517041,185524,338893,2265537,591242,187966,804431,1540442,498649,2152035,133034,1466555,840533,340535,5357584,1628843,2203518,2967593,1583551,3277048,318871,269376,76016,387972,3022718,1772109,1771229,1479364,2356158,1562028,1112235,4274488,1212728,773997
"g99",179584,318589,221965,165288,220264,107626,448696,283678,200187,237810,332363,193381,179043,244156,236543,187815,293004,303552,417244,381617,539441,267839,95267,392349,415402,310541,377260,246357,241898,180573,238482,245744,218659,339032,457383,411525,361854,213550,258599,314500
"g100",1284609,1276979,2438241,2022364,1321821,1291205,2008757,1559404,1999154,1188949,1475208,852111,1557367,1334858,2771649,1502497,1221460,1640172,3186222,1532539,1287727,1356427,624992,2558126,1864339,1138400,2104896,1884157,1395183,1823889,1364237,1816764,1272462,987508,2238277,1875501,1577471,2352897,1196393,1673480
"g101",288076,902632,611189,456326,940130,1019154,880483,468179,303330,536850,750470,537745,628585,546369,346213,181355,777866,950428,355733,560816,565089,486545,350542,521569,799292,924937,997766,685266,347741,622672,753661,848370,612030,738176,796187,1199660,412879,1053884,976051,729827
"g102",2638630,2466658,5564709,776014,3027131,4628966,2195674,2143815,2325872,2344911,1869596,1597357,2527552,1876546,2743649,3923939,2618984,2584853,2158248,4249020,1511689,2284451,1202276,4842911,2896940,1175629,2447567,658396,1064787,1748256,1964899,4341296,3455856,1326480,5681264,1743347,1875698,3522474,2205900,3399607
"g103",80458,62304,5391,272834,186053,5717,215085,142558,225926,42029,95969,56054,351545,4061,206604,28891,25545,171526,20150,14208,46723,61356,34107,59485,3983,210227,18510,6809,151740,130455,209158,64155,4864,22621,2839,116986,7868,70753,34590,50363
"g104",193498,184751,2082274,1613749,1326359,148789,1353276,507470,441204,91923,380994,800853,2489483,240887,615864,771287,180080,600654,902298,5398641,849353,1300568,1256916,335683,241760,163214,668474,616984,149521,971875,977625,48145,461486,437682,1367198,706465,331017,1928819,956807,1083733
"g105",165530,346465,202054,41933,280477,2202,105038,27515,105237,134001,295289,49449,145810,42871,265027,4850,14122,166851,49260,85247,183257,58906,24053,386828,132912,167926,3920,9684,26693,166306,68618,43179,3964,29598,495710,191542,58475,96544,69120,237104
