"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g13",34978,56587,17028,33917,21548,41839,21826,24205,21691,37353,23532,18353,26070,28032,11105,10260,28084,41230,21962,61111,28147,47151,54175,49694,64331,40102,18621,36302,33148,27756,67087,67572,63239,54360,31110,30274,41682,80564,27835,37939
"g14",4753,6034,4832,1884,2248,4290,3116,3159,5061,5805,341,4148,2675,4467,2613,722,17006,6281,4343,6498,2987,5232,3301,1144,8892,4258,8783,2495,3507,5351,5757,5673,5312,3554,24288,2646,2655,3531,1644,3673
"g15",70406,63103,27992,42681,34818,69452,53659,29016,148973,32634,19151,34872,69132,21122,37564,97560,41760,52732,31456,35129,174520,99481,192457,141367,206160,134976,200537,135985,116093,76437,152976,141284,159905,177538,120613,127553,148040,113591,183891,89268
"g16",18111,33472,17487,28151,33738,37993,22681,49980,32678,45684,38391,19141,33997,46542,14542,35812,30494,16334,9589,47465,74392,105839,44246,83955,139380,107210,76079,51998,31691,80915,101481,42673,62649,24165,78653,75683,57843,97896,47134,36446
"g17",52774,72987,26907,3614,4207,0,877,7406,12690,16163,24273,13262,3146,62737,108,237,1716,12984,23759,26583,117666,73533,21386,19486,26585,18952,166391,2556,1341,58031,45748,71660,27753,75307,111277,3724,90971,132943,2402,27482
"g18",95159,101669,38089,78626,38491,84169,88387,68991,99122,58874,35335,186364,19201,110885,36716,144878,103336,82150,82587,152097,86742,73803,156938,173045,296071,135614,150590,89429,171172,73298,227852,153933,73616,219048,168903,89079,184510,167424,187595,36769
"g19",10373,13488,5384,6138,4896,8875,5433,8453,7613,10380,9814,8691,12582,5469,7648,8744,11237,6692,7653,7270,38740,30527,11901,54196,27887,73099,20670,18053,19435,32047,28725,31299,14588,27566,10699,46618,18127,15837,7273,14116
"g20",513,1292,388,349,550,624,236,758,139,448,16,59,451,434,347,690,389,367,1047,86,1013,3080,1421,423,1834,1762,2152,919,1642,3062,430,7745,2685,1197,603,3034,1982,2039,1009,2066
"g21",7439,4917,6355,5522,9405,11550,5904,4108,7228,10795,9908,5889,14492,9391,10311,5300,6179,7451,8783,8901,15215,15261,8044,36362,17713,32579,15678,10441,9287,21069,40457,25792,14819,17902,7862,23298,15186,12570,9498,9047
"g22",30560,25414,10870,9011,14201,15566,33460,14669,21847,22874,27763,10650,25837,22245,6559,16977,19406,13491,11755,33243,46563,45217,27084,41406,73581,32811,31402,31605,30082,43520,56368,51550,41168,45564,54681,60256,42034,62548,60877,34163
"g23",12586,12384,4149,2029,10979,9967,15672,7573,12268,12458,5605,3133,7965,9726,10609,9893,8836,10276,7039,7645,44100,10215,17062,25408,48541,43272,33728,56631,12121,34646,45460,17482,63537,28670,62811,14682,36956,135336,19549,17923
"g24",2682,2211,2409,43,2434,2329,6161,2324,625,1744,353,80,328,2860,146,6193,237,0,2767,4048,3296,153,8156,3613,3019,689,1002,669,771,3524,4102,1290,10,13062,2729,7535,13658,4514,1802,4652
"g25",24087,26919,21017,30210,17683,19785,26788,15040,16352,25445,25248,16785,23347,36284,15014,32302,24717,20845,29298,28884,42307,49638,57782,55772,34540,67638,30188,20091,42637,50323,42695,135109,110057,92121,26109,59119,68954,36642,83095,31022
"g26",2333,3033,3409,1337,3205,3488,2492,2058,4234,4201,953,1004,1162,924,1289,3385,3944,244,1356,2515,5289,5570,3372,10487,12803,17255,2639,2980,2016,3727,9156,3803,965,2317,7768,9992,5051,1214,5216,1869
"g27",20387,36222,2299,12696,47961,34808,64494,17228,36133,3429,47226,38522,7649,40396,10103,2426,5295,88821,38394,35430,1665,17190,21787,17199,49804,38122,185043,16050,58024,60525,108372,55449,5402,110357,169781,33352,24369,76303,29772,32572
"g28",14985,25156,33836,44584,7667,27313,75677,16106,79168,47359,26945,52032,96113,34516,14713,56394,1865,8513,5686,106728,51230,101758,92097,85335,23443,147934,77266,27287,57575,17815,20598,71251,31945,71584,100589,252410,74359,72426,48506,23651
"g29",4963,28723,2273,775,1342,22840,1175,12079,4170,5385,486,2168,9720,27951,6390,3532,7554,11054,2994,13613,8521,7659,17438,19429,26100,32950,17046,8029,9799,2459,20867,20062,3323,17540,11822,13764,30450,9592,2145,31918
"g30",725,836,658,385,414,565,384,452,1148,793,86,201,388,742,217,269,468,759,295,402,510,1043,338,1771,1309,1235,1130,599,650,933,1036,1515,887,1091,645,911,836,1255,1237,649
"g31",14396,1912,4359,363,16534,1022,14810,17601,5716,350,53011,19846,462,10964,71,2828,675,5394,4340,1282,437,330,45345,85201,44606,98,682,10499,73345,11522,12486,32241,31667,69349,5441,14,7,450,3004,61
"g32",4548,781,0,1882,5995,0,0,263,262,748,1410,276,0,0,89,2318,90,2933,0,2511,590,2381,0,11185,642,30,909,1916,578,455,386,61,10674,1153,730,148,2619,576,150,557
"g33",125,256,217,177,169,189,296,589,261,318,415,291,122,288,155,459,803,858,456,243,56,629,211,973,1147,1259,399,553,329,649,2424,1845,280,660,292,606,305,608,1031,28
"g34",41569,46025,18814,15071,17846,14626,33134,14471,28473,22153,42005,16300,179184,34264,12020,18883,59091,55358,11035,34481,78233,199213,83299,87455,98528,115361,122450,35453,38355,82915,94417,80737,159977,21049,120375,61348,173223,58492,55610,38522
"g35",83400,21452,33514,49412,16849,35711,51617,9179,15287,51398,17829,34016,47226,51152,19930,201844,29964,9969,54015,59181,198508,142800,21540,152914,207482,73888,42882,95483,63282,21905,75606,22146,110321,39436,74228,61031,164227,62058,158453,130357
"g36",2129,7149,5151,919,73,679,4353,3460,1891,4353,1508,1761,1136,845,1664,4148,239,434,1794,494,4489,3814,5494,2444,2465,17022,15531,6444,2424,4065,509,5742,568,1215,1424,7139,908,14227,10574,6802
"g37",34249,35674,2266,27739,9414,35130,29295,14431,25127,17161,28054,10492,21420,12749,6114,41809,14290,23061,46004,14531,57690,58297,33991,132238,31817,120139,83268,68159,18029,82080,143028,179695,26432,64368,59032,41360,55638,71640,78903,11971
"g38",1432,14159,3886,23728,734,20301,15129,13007,2083,11981,19720,7681,9110,4564,4688,12850,18958,11067,1314,2137,2666,16134,26105,47981,73640,27245,37107,7494,14334,76907,13155,42231,103421,16657,12433,27692,69448,69966,28908,6241
"g39",7891,6557,7575,5695,7295,7254,8639,6436,10550,10397,5112,3705,8525,7177,6115,3800,19720,7827,10422,13082,13544,21089,6951,21970,25842,14757,19802,10877,6570,8784,20079,13943,30194,8540,9736,10123,11103,17069,4846,4166
"g40",10990,3712,14789,98871,14006,1957,35245,26429,25089,56044,22454,37857,37250,157412,52821,27259,44764,42055,103747,25034,30455,16106,13537,54238,484,68187,163062,41488,96636,31386,94343,38647,48176,18749,37184,97742,52954,204741,48547,368243
"g41",25695,80957,3827,25005,6391,24241,12878,52504,26538,33771,26382,25557,47892,9090,1535,19658,17351,27452,1330,7784,17492,56976,44253,39078,54059,24501,31298,9859,43138,25216,15261,43712,64720,117698,2689,63994,64142,77413,22020,4707
"g42",911,11988,1841,5107,13472,5367,5086,4881,1419,6935,2606,3038,3869,12214,6166,2147,4171,858,3211,5384,2634,8637,314,10700,12921,5028,3321,8023,2138,6190,3158,18903,41768,18562,7928,3774,33542,21399,8744,3094
"g43",16732,7466,7791,5065,21547,20640,21099,21178,21956,10253,10875,8380,6459,19337,9530,17054,21531,11928,5639,35742,39924,27891,19094,23978,21326,10755,47716,15140,13703,8305,34615,28819,33286,11624,29012,25418,40056,32458,24386,10757
"g44",58,359,1336,322,851,526,96,357,77,19,37,80,279,522,113,94,185,24,86,9,5,56,211,2462,235,1536,1314,60,21,55,461,1033,2187,1244,66,269,0,6,25,1356
"g45",1837,553,1078,569,754,366,878,362,793,715,1467,352,481,1069,444,1796,888,1905,1313,1593,6460,2723,6774,3029,4826,1063,338,2828,1890,1259,4502,1484,2026,2579,1374,2918,603,2364,1766,3918
"g46",678,42,1205,998,228,655,1063,435,575,265,0,319,2246,158,822,254,541,820,1611,2626,264,3959,645,3816,5984,5355,1577,2620,900,13128,4324,1548,77,12636,3962,17,184,11370,1132,2255
"g47",126,276,112,75,314,327,128,26,226,105,112,231,177,319,125,309,41,103,132,153,167,244,269,228,517,327,292,100,347,358,1562,367,377,214,235,333,377,231,179,552
"g48",11726,22367,10441,15993,19522,17210,10700,14949,8474,8911,7826,8958,15951,24118,9510,15558,23146,30907,9819,16502,32447,38407,70916,39208,57358,83075,55417,41020,30916,63943,66602,77442,65632,24264,74542,38976,23549,90319,34922,44270
"g49",12240,42718,11542,15335,9219,15373,19087,13677,16363,5994,9737,9731,25502,15213,14373,14414,22920,25037,37019,18592,64414,12942,31350,83007,25038,36024,78634,21122,39149,34170,57441,49958,63790,87150,36000,56389,23750,34866,76615,34312
"g50",3790,4689,3217,3484,2571,6190,4447,2533,2669,8014,3244,4529,5713,9310,3034,2572,19841,3202,3362,6957,23944,3818,3213,16842,20229,14352,8619,9914,9136,5518,11661,6863,13090,11792,17161,11561,6675,19535,15444,8682
"g51",22676,38090,18817,21983,24610,50046,51797,15308,21390,42004,5405,6302,48448,25090,9524,20237,19594,43887,13181,8097,100583,162034,145789,124818,130582,102019,143476,22934,168761,49618,131980,266918,241719,97200,101525,175632,98286,137182,82396,131388
"g52",12666,13201,10428,6466,6449,11882,8257,6895,18230,9548,6533,7293,12229,7795,7672,14287,13131,6303,9471,20539,27906,24707,33211,34336,26859,12696,32851,7809,20099,10645,23316,42240,22677,30202,14796,16590,36724,13660,7760,14393
"g53",11418,32513,134,9699,43,134039,5438,63288,44876,247058,31376,11248,39254,182515,667,9945,205,9820,38,37891,610,55063,26295,11637,12544,67546,0,39127,287,4830,3860,222007,16944,1523,41385,324200,210032,23961,2302,17874
"g54",655,0,63,0,266,5183,8,8,765,0,49,1102,61,0,514,126,1464,907,0,0,10,2238,6063,87,1012,1489,5733,13657,24192,160,826,768,361,292,663,6533,268,0,688,37
"g55",155,2001,9112,350,884,67,555,391,0,2645,671,1683,61,1282,105,959,2776,3670,28,1088,3719,887,1318,7836,741,520,6202,48,5654,6316,8704,1121,21926,198,10040,5643,23,4050,9414,462
"g56",33517,11432,6933,7996,5939,9906,6994,14498,1276,12222,6380,7881,18540,37306,10695,3463,5076,42141,1835,695,25609,22760,16714,42661,85903,77790,7032,49452,2052,66761,5972,14805,135692,75247,22190,9364,21408,34533,89463,13675
"g57",5520,3213,12522,10044,370,5855,8640,7546,7131,15059,11437,854,5565,337,5526,2927,3668,2856,3550,15490,7628,15577,22849,23424,30992,11323,44200,21533,14299,6747,2195,6794,29149,11242,7142,18021,2700,30449,2648,4382
"g58",30734,66605,41788,20773,12855,23890,37437,60614,23929,19196,21763,32751,53721,26177,22175,81957,42606,16800,27812,50615,22294,41143,141915,55642,153260,42205,52014,68363,51350,31838,80524,62522,78433,82735,74998,291590,221818,185969,97239,29249
"g59",10520,5632,4032,961,5721,1348,729,8133,1400,1128,4569,5004,32,1947,61,4791,686,1435,2391,12554,3209,985,9567,517,1235,60,2188,864,958,12432,25380,901,73,4705,5919,2298,2094,3081,2368,3216
"g60",359,353,48,58,109,211,132,93,7,187,185,0,298,68,91,49,6,19,64,124,586,1292,105,1459,1161,226,269,215,134,364,757,123,367,242,79,328,300,1441,0,234
"g61",2735,5410,2462,13971,1590,8805,586,5713,14777,3091,8507,3234,8449,23,449,2432,825,6154,6844,4269,7163,7892,823,13605,10316,20899,16440,25391,61,6120,1782,3199,8021,588,9037,10119,12024,1694,12228,3834
"g62",4314,19802,40562,4764,4436,15547,15933,7014,30864,45093,6398,1814,51585,49059,2707,32562,19516,19524,3918,58143,63857,6628,41326,115976,8602,166369,34337,34625,14813,62847,97816,201489,148122,99491,18844,51485,75946,250957,58629,13645
"g63",7933,5269,23204,6740,9698,7899,11930,15179,9574,29240,4893,4497,10904,23454,6264,13490,8818,16745,7038,7109,15263,6737,2406,43877,6602,49437,23607,12131,26070,24075,62462,29635,10781,7834,12954,34752,7141,5441,8683,16131
"g64",2151,5281,7431,8784,3455,982,167,11377,19751,12247,734,2383,17459,8498,4560,4649,236,36413,15012,470,31303,6239,7239,14260,47848,11573,23121,1578,1815,4236,4718,8696,3943,251,4309,11653,74968,14813,12834,66929
"g65",98951,27608,47612,43168,80985,29621,61236,67024,47769,27750,80896,29979,72124,60024,20141,83863,48880,58526,72347,67003,61475,93580,53029,97117,112556,108009,159411,35417,93347,20844,233591,93738,56804,102309,139742,186803,150470,127751,96845,121041
"g66",13222,14580,15605,11130,12318,19556,9569,9917,24215,18653,20015,10491,14612,29277,10895,17717,19210,16016,11099,21577,76074,101903,78235,149353,68336,72652,37537,41051,59849,67834,79163,61150,123898,66445,91878,69169,73466,83842,99946,69403
"g67",34647,36183,20378,28582,76822,55402,29466,20980,55260,39354,40226,16752,47290,23615,10174,40073,50036,35272,23239,51288,98240,103748,22940,62867,115973,35976,39150,28842,60898,39248,101011,56708,58200,76198,42719,159498,64888,106149,59002,46238
"g68",43287,77385,23426,19426,53342,56893,48265,60433,39357,53754,33207,50949,70456,87057,32787,40454,48084,35519,32942,52960,133628,92723,117674,105455,103417,61157,115560,131936,111926,72374,85869,82455,143670,97936,112435,56459,97493,77577,156935,68068
"g69",8531,6310,4878,8505,5956,6260,6315,5191,9164,6746,3347,9207,5284,6011,5221,3775,9014,7376,3510,10658,11645,24341,14569,14852,37853,24683,15504,13414,11444,16159,34402,29785,23394,21534,10714,16316,10192,21558,5463,8585
"g70",35084,20192,27715,14430,29972,35700,20842,28582,22004,19618,17771,18421,18839,12929,35739,42784,44155,24264,29724,14458,85523,55971,65552,128705,55079,144007,86283,40501,56001,28219,91705,78600,67129,65102,35141,52983,42204,58284,51176,58613
"g71",6990,23993,10026,6030,14362,16060,15391,9117,23102,30178,14223,11552,33472,22210,7693,54325,14251,9353,11985,38458,124359,26532,24872,89312,25334,78004,62723,22801,21782,54144,107891,71197,96010,40202,30357,80620,33184,107314,53828,20707
"g72",2427,5713,4404,2616,1730,957,4954,2907,2342,2438,1422,204,22957,318,2687,3103,1563,3456,3101,1865,374,5135,8559,41543,3568,1515,8116,4765,17552,18372,73097,12923,29063,3902,6723,541,4337,4061,4481,886
"g73",220,16,32,6,7,61,57,54,6,13,14,0,270,10,84,142,399,299,44,75,496,310,88,5084,16,2792,383,72,27,346,357,0,37,60,459,230,10,229,0,105
"g74",342,1324,501,474,561,692,1135,197,693,525,389,758,606,1236,88,1963,340,933,209,699,1430,734,2137,1549,2399,2286,1542,287,2699,2114,190,1749,1963,2027,819,331,1634,3444,782,2112
"g75",24037,30167,15221,13499,9787,19886,27675,16357,17206,22065,5838,12460,21030,10406,7763,30115,16830,9105,12178,19091,49127,39754,36764,55552,37467,21515,43580,15771,25271,21792,66264,43060,62706,24246,21408,83257,59950,44230,42971,22307
"g76",11199,20986,15236,18693,26806,12761,9129,12369,14250,19401,22043,7349,9381,36460,6799,18327,13268,26339,9752,24188,31596,29984,36103,81958,12725,25387,12602,4854,2602,28816,43742,41100,8498,20966,19388,17525,11772,33334,22818,12090
"g77",204,422,9,625,343,317,275,49,0,30,564,413,244,386,742,307,4003,92,542,110,3760,1020,0,3188,1242,1897,324,538,2688,542,173,217,1713,1883,91,126,2702,1572,675,27
"g78",38323,27560,23949,11475,49499,28715,27042,60408,36549,38489,34447,14724,57137,84325,21479,46446,59939,13273,10650,78457,39916,288756,39148,286855,344816,172774,128724,72030,63241,45148,87412,69613,259068,130467,195591,160442,139136,236768,107642,43542
"g79",1022,81,359,40,64,960,1165,528,3904,1023,634,48,277,114,629,40,1772,1088,1556,2143,3222,1913,4076,6766,4166,87,6169,41,3741,5588,1511,1664,1707,3109,181,85,1190,29,374,211
"g80",17948,7560,6993,13826,9928,13192,19916,11892,18874,22548,13109,14179,12118,11598,4621,8875,32847,10258,8451,12343,29963,55703,21126,48852,64205,49737,29500,46692,49647,38228,38484,56932,40496,64037,52662,53071,48191,52698,48114,34302
"g81",620,2427,1311,1972,4811,888,3453,2814,3896,1194,1780,981,6600,3016,870,3795,2442,1247,2738,728,5086,4002,9211,5379,12066,7667,5091,2277,6007,4271,2262,11050,6456,9411,5425,773,3060,5539,2803,1463
"g82",26375,52740,77525,25734,32521,38773,61327,48697,92204,32651,19389,21323,41966,49987,19797,47021,104633,23042,35242,26367,145785,87989,211329,135067,89862,52662,140106,79098,79827,51852,81712,191356,109622,144101,37931,66496,66517,108602,61685,105924
"g83",2900,8195,6446,26055,7478,19434,21964,13904,21797,19179,8915,13082,7768,4573,10966,28179,15189,10929,2894,9597,56860,50485,10662,28695,1438,22316,34778,16382,16840,5107,25486,14931,35556,19944,13919,20953,23327,38688,33359,29977
"g84",177,915,519,254,193,167,943,1260,247,367,345,490,263,439,195,520,470,323,207,249,777,651,383,746,1786,1121,921,275,1322,576,716,1386,852,1534,437,908,758,535,1305,393
"g85",13564,17866,5841,5757,21218,7797,20644,12481,9151,8328,7468,4539,14233,9882,9239,32238,7541,30666,10475,2804,19710,20373,69856,34638,89096,30896,29998,22497,50695,20965,19264,75778,33523,42198,34167,46829,19733,57334,18368,16764
"g86",7717,13559,7268,8907,6023,5671,10853,9277,16249,6866,3644,12748,9963,16315,6827,8784,4207,12496,12538,6434,20831,52678,25516,26527,50995,15350,34039,16160,22821,20421,25193,23843,14842,6883,19085,19693,15256,34718,8635,10588
"g87",3842,28894,4779,10098,8608,12958,11543,7485,6526,13787,16883,5075,11355,12353,9963,13455,12542,20962,9577,2191,15086,13149,41309,19610,25064,12294,13037,7212,19388,30951,6846,15755,28422,33218,29518,20630,10344,19699,18927,9428
"g88",6094,6253,3297,5028,7069,4489,4446,5332,14503,8498,3984,3106,11530,5949,4081,9993,6688,5122,4861,13430,18065,10475,10376,14468,9782,10297,13227,8188,10463,3816,21765,14477,10210,7090,17898,12784,5366,19219,7152,5294
"g89",81718,64528,48461,40215,88384,58506,290007,178843,36836,92798,142596,58065,116275,98467,17878,237817,175912,98412,194535,65353,344836,205070,61288,221532,286696,390044,682203,468411,104560,432803,435440,610745,304160,163409,158586,350411,292352,607892,217813,236594
"g90",10525,31664,9398,7340,20242,22034,11216,14273,14402,7003,9194,8342,8111,16146,11456,20060,6388,11638,8349,2937,39190,16902,28814,31803,34308,12304,22535,24678,16609,19541,86426,21439,13176,13608,48398,8557,25426,6150,17858,12447
"g91",13818,98419,11828,32620,14736,19945,20993,54004,14622,4524,43020,34502,16612,36817,31333,58757,13691,26818,16513,26001,57448,59508,8082,45594,77538,48042,51450,36197,47909,21871,41322,31834,22557,17952,25414,40145,51077,68309,30403,35544
"g92",17354,38363,18867,11459,12974,15993,64152,9588,20533,41292,24567,21935,37737,35580,6717,21045,41429,19070,26214,12826,31746,23895,33829,42949,68844,57009,64582,8244,54175,52454,68190,33184,46970,31040,47120,75229,42156,79326,25127,13646
"g93",2467,2647,2126,2366,7142,4283,9312,4040,4773,12227,7717,4311,3866,6527,4863,3944,5008,5151,2051,5337,9524,5971,25452,46577,68122,20658,13258,13669,11409,34327,24265,81001,16292,30455,10109,4621,6741,12224,16927,6981
"g94",2562,5725,4798,2597,6850,6796,2488,3603,2373,3586,2589,3291,5327,4769,4475,2481,7589,4950,3683,3182,7059,5327,10798,7458,8763,8772,7478,6170,6508,7152,17571,9823,4548,8087,26557,12660,6687,10014,2080,10690
"g95",45317,63008,18088,26267,60715,61844,32626,45110,48584,67464,23528,39051,42171,29334,31240,55105,32809,36516,40496,44582,122200,145753,125255,195025,224932,130954,143033,121013,88912,74375,184377,166227,128144,128921,146894,145976,93078,178627,70030,94577
"g96",13026,105950,15497,20120,36909,39834,12994,36655,31484,38940,26273,21839,14150,59547,25296,40981,53478,66705,43881,65797,71760,65649,137292,125147,154111,41584,44589,35007,118499,48788,72494,41474,90509,173452,76230,74851,32788,67144,75634,22948
"g97",3905,6709,2783,4864,3269,2945,4778,4433,3651,7374,2645,3332,6344,4578,3536,5138,4159,3592,2573,5283,8822,10424,5756,16954,9141,8237,8431,4775,3257,3496,11800,6836,8881,24057,4714,10017,12522,2909,8481,6198
"g98",6583,35673,10713,443,74684,24547,44617,18046,36295,17573,9256,29651,63846,12402,43659,84451,14667,35834,51988,34842,32783,36465,1210,31720,2935,54443,39681,92307,171121,95995,33768,75757,160126,287123,29812,58731,15180,74230,14244,63788
"g99",11097,13865,7814,5950,11569,12580,22964,12718,16305,8689,11932,11792,9514,12766,5605,22437,15215,7113,9507,8922,31232,25695,31133,31949,40919,42316,31790,21480,37054,19751,51101,37600,38981,27759,23180,24177,15361,20883,28814,16607
"g100",41297,74880,45256,55309,95644,48642,39818,40031,33639,53101,30692,34197,38816,42531,29651,66303,46972,74266,45708,47175,148559,233168,207474,142061,175368,132120,126141,112271,303013,81800,328232,211226,409721,267154,144772,136614,160009,299977,85366,79044
"g101",21656,29835,16937,15457,39948,12368,35848,15743,23989,33915,36804,44836,61244,41362,16871,34294,27450,34420,19811,17708,43384,73896,41555,34891,41835,59599,128949,35304,56049,48655,56825,50096,124188,35620,27524,47631,32558,62166,68290,31993
"g102",180744,81388,116873,93868,153067,92537,81770,169746,84892,166890,56818,69963,82066,201563,36825,296804,250432,143461,80561,144509,114186,264387,115750,124317,229298,147175,252563,149345,121201,143065,263399,128632,50705,423039,102697,163020,287878,165197,179259,33418
"g103",288,3746,5205,3987,8786,2812,177,2225,5127,2819,2523,8442,3147,3261,1796,354,3653,1530,391,49,6994,1321,3159,12409,5105,3821,7130,1295,1006,926,14295,741,4165,2733,4844,5574,7217,10535,13521,8629
"g104",20418,34391,49364,20080,65361,93449,13359,14772,19224,34521,32764,16839,63024,80544,5010,54063,19675,17824,41870,154487,85891,41895,47228,99218,51865,81878,29830,25297,9412,89789,1861,41841,70316,31348,50775,312033,25403,73598,151184,58963
"g105",4888,644,6641,1258,2405,3669,5764,825,4342,6314,436,944,1220,3504,516,1117,3166,3689,4357,3542,10855,23099,38290,9123,3292,15086,19997,3899,471,4236,6408,3375,26642,32824,2133,2364,9254,18100,4866,6277
"g106",55011,43402,31557,27190,45349,42517,89895,48933,33264,47147,25428,23628,44288,62614,32825,69619,47094,75905,39197,31346,250742,179925,164037,331975,444222,216798,178655,78395,55766,151411,296708,197095,216743,180808,129825,273293,163059,411234,351243,213477
"g107",1262,32,65,0,6,3371,16,0,15962,265,834,12,1781,21,10,13603,5493,0,70,221,21203,1175,3082,0,0,0,24226,0,21,14161,2522,0,0,4208,70,1856,1945,893,4948,4436
"g108",14055,6755,12411,13033,12827,16791,13361,8198,25842,29364,6795,5231,42543,30225,6685,22154,9148,16629,4842,8631,18970,88107,81553,146810,89096,138376,66804,36372,117929,74881,59683,31082,71852,59486,35548,137881,45386,206940,55065,34079
"g109",6322,3128,5032,5411,2293,4823,5738,2800,3254,3254,2146,3381,4827,5095,4645,7275,8364,8799,2648,7454,13911,8198,4966,9126,11393,9783,9855,10907,10600,9259,11874,20758,7932,2554,4442,4172,11973,6887,10749,7391
"g110",15387,18199,11605,14689,17401,17036,15500,16363,10509,13550,7969,10690,20570,15091,5610,16736,12118,25121,7267,17908,70007,37376,64225,61913,74872,33961,58878,27668,56403,24380,53424,63105,64335,27995,58254,46258,47297,35021,35067,25689
"g111",8465,25814,10390,8641,17115,11886,10191,8230,14683,13798,20614,12905,19551,11778,8697,14762,8161,9395,6245,15111,24015,14525,31966,31355,61559,34238,33860,12766,29978,17204,19606,35703,19820,23172,31289,19764,14365,47393,23335,14223
"g112",26163,33428,16256,13540,13463,10612,14307,25178,20492,41665,10777,35439,25278,19220,12312,14511,18362,8753,9724,22178,19729,29097,50289,36688,14161,30714,17845,18771,33504,39024,20817,34118,21306,16740,40983,49567,32141,14590,13347,32005
"g113",16513,3413,231,2384,8096,178,6146,4571,8531,4102,1512,439,10757,6560,2191,2924,851,5784,4454,1088,8929,7365,8105,12740,3019,10544,3497,4768,9514,7221,3337,6331,8819,3774,6123,12171,10804,17524,10407,2010
"g114",455,448,418,111,496,657,403,118,995,446,400,436,346,293,545,399,628,926,388,485,601,634,434,662,283,1096,440,112,603,1143,1126,1125,257,1402,828,306,593,124,123,332
"g115",8,7,77,113,169,54,26,100,135,135,44,305,36,107,113,196,245,161,248,165,7,444,70,54,368,132,146,316,309,172,90,102,301,57,94,11,296,356,335,157
"g116",360,1624,569,284,558,345,581,478,226,1057,207,181,579,188,239,266,177,297,129,320,549,345,268,259,1720,880,768,368,140,186,472,1301,1186,662,81,715,1189,489,311,183
"g117",146,37,13,56,41,7,53,238,0,250,381,145,48,277,41,344,63,15,86,625,352,1203,190,929,48,128,95,200,234,244,852,301,201,79,372,97,287,74,169,539
