"","sample87","sample26","sample19","sample42","sample70","sample110","sample45","sample102","sample59","sample95","sample197","sample136","sample129","sample152","sample180","sample220","sample155","sample212","sample169","sample205"
"C4orf3",11602,6561,10421,6992,11856,7541,11632,8393,7059,10865,6874,9341,5342,6824,11435,9585,14325,11449,4610,5471
"FXYD1",29,7,11,7,8,3,10,8,5,20,1,0,0,3,0,2,0,3,4,5
"PLK2",779,1804,6889,8548,11344,8908,12548,5545,4044,3882,8546,4953,3349,2388,3255,7993,43926,12800,6244,2847
"EXPH5",116,552,821,966,1510,1116,1438,471,753,440,1257,1826,740,1153,1472,744,2515,899,575,553
"GRK4",239,185,189,222,291,256,311,241,184,246,232,143,108,135,428,260,165,421,114,244
"ITGB7",34,47,148,71,93,102,178,62,264,54,85,164,139,279,12,49,41,146,21,157
"FAM76A",1386,1067,1210,1006,1585,1127,1286,905,819,1320,938,764,1211,809,663,967,1431,1441,558,660
"ZNF235",161,149,249,270,491,340,311,230,185,188,257,263,293,313,245,146,210,333,183,201
"AC117489.1",224,111,79,47,152,64,70,65,80,66,48,26,16,45,4,73,42,106,73,39
"CDA",71,83,117,65,63,39,12,140,193,97,58,85,67,59,75,664,55,149,50,56
"AL356750.1",3,8,0,4,22,14,8,0,7,8,3,7,8,7,3,8,3,10,1,12
"PIK3R5",232,433,250,245,289,218,299,269,326,785,263,421,643,561,576,538,338,597,145,829
"AGBL2",2,10,68,92,68,100,158,47,45,28,120,12,7,30,29,113,89,70,82,20
"HCG18",1042,1211,1694,1530,2773,3200,3806,950,1578,1221,1512,2282,2264,1224,1775,1710,1824,2535,1001,1916
"FAM126B",1519,1477,1260,1544,2849,1608,1685,1249,1502,1421,1351,1276,1949,830,2919,950,1957,1940,999,1596
"AP003390.1",0,7,7,9,10,20,11,7,8,4,10,20,176,31,47,30,87,34,8,12
"LTV1",767,558,794,485,801,981,1322,576,413,821,831,869,4006,1241,565,758,745,843,240,490
"C14orf132",727,1445,1894,2186,2270,2549,3023,1738,2707,1411,1338,2872,384,236,1668,2692,1438,4372,505,2226
"BRWD3",501,806,796,1612,2476,1460,1900,959,1259,931,1004,1180,2224,1132,1595,942,1307,1882,1082,1574
"FOXN3",11056,10152,5358,4513,11805,4657,8728,6608,7098,12276,2780,4842,2814,2363,1697,5013,2478,7366,2021,6213
"AC004540.2",19,11,48,14,38,11,35,38,22,27,11,8,12,14,20,21,13,25,5,37
"OR7C1",22,41,45,47,187,194,156,73,174,15,50,28,22,24,5,32,7,85,19,17
"LINC00707",0,32,19,45,29,39,81,17,14,10,9,1,3,17,1,3,3,13,0,2
"CNTFR",5192,2515,1067,500,2114,256,1055,1462,1459,2409,152,225,143,45,7,371,47,424,276,1305
"PRXL2B",491,749,1415,705,1009,1065,1449,1069,1097,764,2063,2431,1538,1330,1904,2798,2950,1977,990,1785
"KMT2A",3438,4920,5795,7515,11599,10119,12634,6848,7667,5045,8280,6008,5940,4931,3130,6212,5188,9907,3542,5051
"AC092802.1",37,45,44,67,70,99,71,29,25,52,28,13,13,9,2,20,8,50,12,32
"BOLA1",531,394,532,224,409,517,560,321,511,356,834,559,1584,1624,365,1072,725,600,251,494
"PDE1B",2889,631,513,155,731,222,962,705,406,1280,305,427,418,202,239,794,282,652,352,1032
"ITGB2",1272,3556,2166,1008,1574,1423,1571,1756,2892,3886,1641,2768,6058,7635,5647,6425,3289,3184,671,4668
"AC129507.1",21,29,71,28,26,62,46,61,22,49,45,25,7,9,18,79,33,59,23,31
"ATG3",2767,1540,2285,1421,2360,2211,2884,1703,1614,2161,2218,1859,4097,2896,4391,3205,3648,2981,1219,2306
"IGKV1OR2-108",1,11,357,9,120,54,534,14,445,5,88,30,43,209,0,33,20,79,5,25
"CTTNBP2NL",1834,2515,3114,2114,3274,2788,3432,2805,2143,3311,2598,3792,1863,2842,1768,4537,2848,4741,1625,2073
"UBXN2B",1140,1258,1776,1809,2718,2401,2366,1547,1836,1508,3110,2931,2243,2491,2384,2267,4038,3501,1687,1727
"APBA1",528,647,692,694,1568,2012,2336,578,804,692,330,301,896,744,1697,473,227,745,105,304
"DNAH17",137,101,91,88,178,148,154,42,88,74,120,66,133,145,32,59,42,131,48,142
"KANSL1L",1027,766,910,868,1599,1374,1284,881,954,884,620,808,898,394,762,638,948,1296,324,648
"GTF2IP20",188,184,394,178,464,596,521,215,263,206,722,119,390,171,103,317,324,344,166,359
"AL590617.2",43,61,52,85,92,92,65,56,58,40,55,88,96,178,56,94,74,100,12,67
"PXMP4",1205,1354,1958,2112,2736,3297,3274,1708,1593,1333,2889,1475,2927,883,1696,2820,9491,3093,2780,847
"ZNF740",2118,1384,2467,2041,3393,3665,3724,1702,2344,1629,4831,1922,2151,1553,2185,2013,3202,3442,1571,1934
"AP002754.1",2,6,22,10,49,37,73,5,12,2,37,0,11,11,0,20,17,111,1,8
"AL355355.2",61,25,7,14,40,11,15,23,29,37,5,5,9,32,3,19,12,19,7,19
"CNP",3952,3844,4405,2328,3649,4690,5415,3695,4162,4662,4902,5010,7007,7573,7792,7741,5905,6709,4060,6330
"AL355304.1",5,10,2,14,17,10,32,10,13,16,4,12,10,4,2,7,3,12,2,13
"OXSR1",3977,2582,3196,2375,4374,4134,5767,2858,2443,4238,2975,2901,4486,4582,3149,3538,5417,3982,1936,2782
"TNRC6C",1832,1596,2226,1643,2848,1971,2595,2315,1870,1818,2184,1813,2699,1043,1400,2695,2156,3617,1319,2799
"MYOZ3",40,25,73,80,53,105,89,81,52,38,168,30,20,3,17,162,23,299,13,49
"AC124248.1",0,7,30,26,36,55,84,7,21,6,27,1,114,29,2,7,19,6,1,0
"CLEC4F",22,71,220,70,221,69,76,64,68,40,20,44,77,47,2,37,1,52,4,53
"AC011912.1",44,27,38,100,130,74,109,48,39,24,37,17,33,2,138,65,44,95,34,24
"Z83745.1",20,51,69,77,163,164,79,23,55,23,124,34,103,49,22,36,153,45,50,60
"AC098583.1",17,12,21,14,18,37,43,23,18,18,36,25,30,24,21,61,18,12,3,22
"ALAS2",33,1,80,12,8,2,2,148,9,37,1,2,2,0,2,87,3,4,2,6
"YTHDC1",3727,3710,6004,4415,7541,9404,11511,4770,3879,4534,6650,4782,7991,4235,4839,5473,7297,7859,2710,4207
"AC092650.1",18,9,6,2,13,5,10,7,9,13,1,4,8,9,3,7,19,15,1,8
"LINC00842",7,38,20,29,106,312,240,8,17,16,10,0,1,51,0,20,1,5,1,4
"PPM1J",7,63,129,46,38,127,134,56,69,31,203,41,22,163,97,74,73,226,207,709
"ZNF551",201,379,437,526,822,1174,972,321,499,241,560,485,992,641,697,221,791,711,406,359
"TMEM39A",1463,1378,2070,1569,2698,2574,2642,1799,1814,1882,2316,1979,2269,1575,2715,2792,2785,3887,1163,1770
"NID2",2789,1871,1014,456,864,339,1281,1458,1779,1829,828,3482,1930,1578,2000,9347,1631,5440,1034,3544
"ARHGAP11B",6,5,15,6,6,17,12,4,0,10,18,22,41,19,12,6,17,12,9,12
"DEF8",2134,1592,1636,1215,1950,1943,2315,1494,1633,1811,1488,1623,1762,2297,1821,1744,1842,2508,555,1553
"FCSK",594,811,1119,654,899,1455,1353,726,1069,672,821,916,1118,1005,975,1258,1816,1490,311,796
"TEX22",5,15,17,10,12,36,29,7,15,5,56,12,39,19,13,25,11,20,9,30
"TADA2B",2148,1982,2546,1766,2750,2917,4155,2224,2561,2033,3866,2155,1319,1857,4263,3761,4253,4507,2255,2273
"SSH2",2202,2760,1237,1453,3224,1126,1949,1495,1594,2169,1267,1950,4671,1642,838,1669,3945,1999,877,2099
"EIF5AL1",134,15,167,7,125,28,173,66,89,25,125,34,528,33,225,157,384,308,96,25
"DLX1",1,5,69,51,6,29,131,6,386,22,20,7,47,2,66,145,27,5,1,0
"GPD1L",7971,4565,5194,4642,11563,10142,16998,4895,6194,4616,11753,3501,4923,873,5235,9626,13193,5017,5002,7978
"SPAG9",8045,5708,5735,5912,9169,5570,9603,5786,5797,8621,4843,4049,7167,7659,4616,7058,18846,13794,2852,9241
"PTP4A3",854,735,859,292,514,886,759,804,926,761,1666,1944,736,3676,815,2765,1426,1821,327,879
"GRIN2D",36,39,44,10,21,75,68,40,70,35,99,102,63,334,193,567,141,524,107,139
"MYH2",73,8,24,16,33,3,15,19,22,43,9,5,7,6,0,774,0,19,19,13
"AC107021.2",43,20,13,19,37,6,12,20,18,50,39,13,19,31,0,13,5,10,11,12
"PHLDA2",22,171,192,66,180,99,251,229,185,229,358,640,651,659,695,193,4140,104,51,304
"AL354836.1",23,18,19,39,36,44,33,44,33,36,14,25,49,31,15,30,28,57,14,41
"AC005336.1",0,20,49,23,85,11,13,6,86,5,146,1,7,47,0,37,16,90,30,13
"SOX11",0,71,162,47,146,101,65,98,148,18,33,4621,91,956,248,215,289,72,77,40
"HEATR4",51,59,84,72,107,188,98,41,75,46,55,36,38,47,82,56,37,82,27,40
"CPTP",814,983,1113,485,910,1054,1041,914,1012,798,2089,1675,1389,2238,1544,1584,2109,1526,598,1303
"LNPEP",11109,6882,5976,5809,13184,5748,6719,5628,7097,8728,4158,4392,4460,3636,5041,5654,7996,6639,3707,5643
"PBRM1",5882,4148,4508,4006,7881,5453,7714,4399,4110,6390,5428,5965,6103,3918,5088,5531,8629,6234,2876,4740
"MED12",2745,3768,3781,3051,5590,5475,5630,4231,4502,3245,3863,4446,3838,3154,5063,6771,4300,5631,1514,3745
"BUD23",2461,1995,2740,1652,2387,3187,3780,1856,2415,2429,3922,2299,7354,4550,15697,4100,6612,3512,1523,4133
"KIF16B",2768,2116,3095,1709,3452,2775,4893,3549,2460,2816,4875,2523,2349,1380,3400,4596,13733,7879,1248,7021
"AC093909.6",107,24,68,42,87,72,48,56,23,59,50,21,204,51,4,44,177,81,27,64
"MOB2",1602,1215,1707,572,937,1358,1700,1550,1182,1569,1973,1173,1284,1255,1924,2475,2241,1650,777,898
"AL354872.1",21,6,10,6,16,6,12,5,6,11,8,9,13,1,1,16,10,8,9,16
"OVOL2",0,136,507,268,426,665,977,337,376,109,1072,393,635,652,1637,454,576,602,354,433
"CCN2",14474,31436,30217,8521,13416,41342,64855,45756,25074,28882,19969,25662,8558,28386,7262,112173,20042,127677,16201,14223
"PELI1",1479,3486,3244,2844,5548,5171,8119,3716,2677,2934,3283,1824,2625,1609,780,2939,419,3653,739,1440
"PSMB8",1402,1884,3076,1143,2090,2398,2764,2088,2268,1789,1750,1337,3977,10155,1007,5009,940,2981,1335,4525
"EIF2S2",5249,2526,3353,2071,3602,3707,5014,2939,2441,3555,3526,3345,7238,6944,8208,4407,11939,3587,1742,3571
"IL2RA",168,79,76,76,46,30,34,69,287,333,15,180,339,395,32,40,60,304,8,156
"METTL3",1318,1207,1545,1632,2248,2780,3203,1112,1414,1142,1827,1853,2002,1112,1439,1696,1076,1846,712,1419
"IRF5",226,295,299,320,316,303,359,324,388,578,335,379,702,946,973,525,547,555,133,849
"CCDC81",20,15,41,14,43,67,27,40,12,24,28,65,95,27,1,31,34,65,12,13
"CABLES2",207,280,429,330,577,647,693,367,455,213,963,637,1173,1691,1198,543,1019,755,247,873
"IFITM1",1462,1839,3112,1234,2540,660,1691,2938,1742,3006,1628,1995,1476,13431,776,5304,4719,3003,1184,3202
"CYP2U1",1567,1025,1626,989,2100,1534,1848,1389,1435,1521,832,624,348,439,381,1364,556,1269,365,634
"MAP4K5",2256,2263,2868,2900,4765,4359,5724,2888,2319,2626,2894,3813,2657,2051,3216,3809,2973,4978,2024,2538
"AC092881.1",3,23,10,35,49,53,36,3,34,28,17,33,16,12,13,13,31,37,16,15
"NR0B1",1,6,19,15,20,1,4,8,45,10,2,0,0,19,0,2,0,1,0,1
"AL138921.2",13,17,6,17,17,19,17,8,11,13,10,7,11,2,25,5,3,17,9,19
"GPN2",1282,921,1380,1106,1569,2112,1843,959,964,1041,1837,1155,1906,1038,1016,1278,1889,2103,784,1288
"ZBTB11-AS1",299,148,118,92,148,141,178,144,94,146,121,86,125,98,259,96,289,133,71,235
"IDH2",4955,4621,3234,1843,4335,4854,5413,2430,3643,2180,9707,23372,28431,30484,11559,9596,21870,16208,7944,5403
"RPL7",29986,26229,45889,26721,59080,69296,87509,32784,31209,28062,43423,59847,32626,28957,58690,47133,30294,33626,16002,21271
"RAB6B",1379,855,640,598,898,879,1218,844,686,1253,216,800,352,399,499,661,261,870,116,346
"TRPM2-AS",3,36,69,33,90,132,74,8,127,4,21,90,295,112,89,252,198,35,156,9
"KBTBD13",3,3,12,2,2,3,1,24,0,2,1,1,1,1,0,7,2,2,0,1
"ST6GALNAC3",914,569,513,340,628,273,392,595,348,765,237,191,96,112,147,480,81,616,225,408
"SLC9B2",561,445,642,592,923,1013,1029,600,756,896,486,965,295,534,226,784,526,959,147,310
"NKX3-1",116,294,234,655,864,439,490,423,376,315,2355,149,455,418,207,2479,242,723,77,150
"AC025268.1",9,18,40,25,53,20,13,4,16,25,1,1,4,0,1,0,3,24,1,12
"CLSTN2",20533,15472,6046,10928,24255,1018,4380,5174,9589,18806,6144,1905,3237,1603,262,6042,6883,11255,2588,5159
"CAPN2",21575,11986,16565,10877,15866,10342,15756,11733,13521,20410,17814,26815,14506,41339,66071,27075,21300,17923,9091,17091
"PTTG1IP",8368,10483,15054,9662,15044,12819,15953,13806,13660,12460,17230,16016,26042,22986,53103,31116,25775,21782,10760,12926
"POLR3C",1697,1419,1810,1204,1859,2503,3151,1394,1549,1545,2810,1864,4187,7160,2475,3274,2928,2152,930,3669
"EHBP1",12481,4233,4377,2722,5990,2547,4201,3012,3012,6783,1438,2119,2384,2162,2169,2751,2200,3587,988,1890
"GPR174",20,35,94,137,194,312,440,82,231,46,137,450,218,145,30,85,37,334,31,375
"LANCL2",1845,1234,1432,984,1851,2205,2763,1043,1170,1270,2155,1740,1219,1807,3163,1312,2419,2339,435,1217
"RAB5C",2355,1756,2174,1357,1906,1409,1878,1861,1508,2137,2812,1174,2910,2637,3346,3898,3455,2680,1806,3040
"GEMIN2",407,230,480,330,520,460,507,335,277,371,355,486,720,551,396,515,687,471,264,390
"AL139423.1",33,33,53,33,45,79,68,18,31,25,91,22,53,27,14,30,45,41,43,33
"AC007448.5",10,16,7,8,17,13,31,12,8,5,14,7,69,25,15,14,12,30,3,12
"ZNF280D",1460,890,1738,1363,2575,2448,2489,1155,1019,1111,2277,1060,987,555,1114,1213,934,1662,687,912
"SECISBP2L",5835,4485,4793,4601,8899,5515,7398,4770,4958,5493,10431,4428,3780,2090,7628,4287,5184,6390,2424,4531
"RRBP1",12983,11812,14864,3755,6435,10657,19454,7575,11303,13437,10625,24150,16435,25262,34731,30696,21713,40999,7504,16695
"AC079776.5",3,6,2,7,15,15,18,12,10,9,8,3,0,5,0,11,5,9,0,5
"KCNS1",5,128,76,59,257,309,129,28,122,51,40,111,19,16,7,36,2,107,5,11
"OSER1-DT",564,466,728,536,937,837,1166,654,583,451,673,323,552,314,530,648,2039,798,211,337
"CBLC",0,250,461,324,368,596,714,271,539,148,2039,1069,504,1731,2395,1038,3,697,481,476
"IL4R",1139,3237,3960,2470,3510,5443,7340,4236,3516,2838,3469,3757,2105,3296,1720,4645,4693,4356,890,2780
"ICE1",2988,2958,3341,3738,5699,6304,7590,3409,3400,3660,4056,3192,5406,5781,4517,3407,2761,5825,1488,3704
"GPR182",7,30,67,47,13,6,36,60,153,19,40,20,6,1,6,26,7,7,2,35
"HSD11B1-AS1",840,336,349,103,331,7,74,165,109,323,15,4,23,4,3,77,2,12,14,92
"TMEM37",11035,6248,3275,931,4612,177,1632,2161,2640,10770,2490,236,514,589,420,1072,680,730,482,3353
"AL360181.3",9,5,10,9,24,22,18,3,12,14,21,13,33,6,12,7,19,9,18,12
"MS4A4E",39,76,38,82,78,48,54,34,69,118,30,22,31,20,6,33,3,60,5,43
"AL049844.2",33,22,20,31,35,25,15,10,15,10,24,15,31,20,11,10,7,21,9,18
"TP53",1604,2878,3216,2845,4454,6565,6195,3147,3138,2238,5963,6329,8282,9425,3918,5711,8796,4446,1596,1835
"AC012409.3",3,2,23,9,37,20,16,4,14,11,9,2,3,1,1,3,2,13,3,3
"SYCP2",116,476,622,791,1143,2444,2000,443,547,362,1938,698,354,1368,945,366,444,651,268,408
"GTF2IP7",1,59,101,117,77,85,153,78,128,49,251,42,37,2,719,165,716,373,125,67
"HDHD5",1367,1107,1196,748,1250,1830,2214,916,1130,902,1627,3106,1968,2939,2615,1759,4061,1638,619,1196
"AC087477.2",65,33,139,59,114,104,125,111,66,51,110,41,98,5,49,143,151,139,58,60
"GLE1",1795,1453,1865,1439,2455,2145,2576,1734,1804,1773,2744,2258,3122,3064,3237,2675,6014,2337,1603,1632
"AP000974.1",2,4,3,24,17,13,15,2,11,0,16,6,18,9,4,1,25,33,3,12
"LGALS8",3872,2658,3345,3154,5265,3186,4346,2825,3309,3993,7155,4353,27032,2080,8922,8150,8698,4740,3005,3207
"DNAJC5B",8,11,18,6,23,8,9,10,7,12,25,79,153,97,61,42,58,10,3,41
"AC013403.2",10,7,9,24,47,34,27,16,27,6,23,9,11,9,23,0,7,19,9,9
"PCDHB12",155,186,244,180,208,158,351,127,191,203,144,145,77,35,111,303,58,373,31,128
"RPS10P2",9,4,44,1,15,6,21,5,7,5,12,10,40,15,22,16,12,26,17,6
"BTG3",1545,989,1141,799,1505,1198,2400,1029,715,1162,610,1154,1081,2678,1490,977,455,1001,307,918
"AC129510.1",1,13,10,14,31,33,33,7,8,4,27,2,30,10,3,4,3,12,6,14
"LRRC69",9,16,35,51,64,45,39,16,18,26,39,35,160,22,5,10,25,35,20,21
"PRR3",440,435,781,627,952,1595,1200,480,681,468,993,760,787,742,644,752,572,1152,379,608
"RPS7P11",117,72,235,23,244,247,413,110,32,98,84,146,309,68,130,82,113,204,105,57
"MTND6P4",67,23,19,31,46,4,8,15,12,14,9,4,6,10,18,16,31,17,8,21
"PHF1",1751,2193,3951,2488,2992,4494,6050,3262,2602,2512,3680,1651,2089,2603,2887,3923,1620,4444,1183,2304
"RFC3",264,481,601,489,934,1194,1044,441,630,525,843,971,2785,1153,973,709,1919,910,474,970
"ENOX2",940,724,932,645,1377,1133,1487,878,739,913,1083,853,2149,1310,776,1123,1651,1407,322,794
"AFG3L1P",387,472,708,538,821,930,826,297,438,440,698,438,471,733,243,267,784,748,186,436
"DYNLRB1",235,175,337,167,288,179,270,292,163,241,348,176,344,389,543,456,605,171,177,187
"PRDX3P1",8,13,16,21,27,43,45,14,24,22,19,18,12,9,8,15,21,20,12,8
"PREPL",3193,2699,3493,3399,5919,4534,5417,3138,3834,3147,3595,2552,3041,1247,3330,4299,6414,5519,2371,2822
"TCERG1",2056,1958,2453,2664,4091,5780,5426,1503,1954,2228,3160,3022,3920,2720,3400,1826,2757,3187,1248,3148
"AZI2",1703,1068,840,742,1557,838,1443,787,867,1116,817,961,1252,1153,1050,1021,1500,1323,604,1063
"FADS1",18306,960,1144,387,929,872,1782,827,4931,527,794,1786,3521,4357,325,971,1026,993,992,4346
"UTP14A",1018,797,1162,746,1232,1946,2560,824,854,955,1436,1462,1326,2190,2041,1453,1371,1181,642,989
"AC006230.1",14,17,47,41,86,78,173,29,39,29,111,63,56,46,13,27,6,132,11,33
"LRRC77P",93,19,42,8,20,9,8,11,6,17,0,2,4,2,13,5,3,29,8,21
"DPH2",600,702,822,691,869,1284,1523,661,737,664,1339,976,1021,1837,1370,1057,1454,1185,408,1138
"AMZ1",6,17,69,11,50,20,51,45,23,9,16,64,72,95,30,18,51,36,22,150
"KIT",588,12972,8774,14249,42023,47310,64043,5729,17976,5040,6795,1271,466,365,252,3867,160,5766,389,1545
"MPHOSPH9",818,531,537,385,867,783,707,405,529,511,611,600,1494,794,631,590,2013,1175,336,1026
"ASPG",100,34,34,7,63,48,47,10,17,29,31,15,24,18,10,9,39,7,26,73
"FTH1P8",105,50,107,28,87,48,58,47,40,118,80,96,100,139,34,72,163,88,73,44
"TMCO3",2695,2513,3491,2761,3467,2582,4931,3413,3161,3085,8473,2541,6195,3926,4735,4634,16096,5578,3655,7936
"INTS14",1232,1326,2223,1683,2615,2567,3297,1975,1985,1607,3191,3254,3337,3059,2479,3542,3839,3799,1494,2449
"AC233266.2",15,8,30,8,15,19,15,4,1,13,5,6,20,2,0,12,24,14,3,7
"TMPRSS6",2,14,222,38,46,18,111,44,74,56,895,35,157,30,2874,28,577,282,8,82
"NOX5",41,27,25,40,27,88,84,36,19,54,26,62,77,217,118,18,6,45,8,39
"EFEMP2",5664,3652,3805,1953,2900,2291,3287,4567,3916,4237,2644,2916,1768,3049,1921,8909,2891,6595,1164,3498
"EPDR1",6247,2190,2078,545,2211,1345,864,1549,1921,5033,598,515,486,610,390,1600,1692,1469,173,912
"SNRPF",1148,832,1445,820,1320,1641,1819,946,874,1210,1430,1991,3266,3600,2245,1861,3407,1809,958,1695
"RASAL2-AS1",67,98,66,50,72,93,122,74,67,67,30,80,110,48,33,81,63,103,30,55
"SPATA1",10,14,12,21,29,29,29,9,6,16,11,4,16,14,5,8,9,41,11,10
"SLC16A13",76,116,159,113,251,247,193,195,210,70,256,294,252,475,892,193,676,191,62,349
"ZNF77",172,141,440,206,335,412,544,201,108,152,284,222,387,222,201,173,365,504,141,268
"SH3KBP1",11003,4339,3241,1539,4622,1339,3644,2833,3037,5857,1866,2714,1861,3383,2128,4141,2042,4634,1243,3346
"HMGB1P10",126,41,39,54,84,96,162,81,106,67,43,96,217,197,95,134,211,161,24,102
"RCC1L",3709,2049,2337,1165,2294,2112,2386,1719,2178,2205,2901,1866,2938,2812,4519,4193,4184,2797,1038,2601
"GNPAT",4052,2348,2655,2016,4031,2545,3244,2354,2544,3078,5050,3488,5054,5636,8670,5801,6032,3650,1693,3822
"CDCA2",9,70,74,26,82,105,86,35,92,43,90,321,809,3397,381,81,404,98,24,428
"ABCC6P1",122,13,53,29,45,23,22,13,25,40,13,8,49,0,1,20,3,4,5,11
"IQGAP1",16679,18889,22983,25417,33985,23271,34536,21595,21738,29520,38615,36427,22165,25743,33544,34332,37986,37520,21200,21396
"AC105020.6",12,14,25,8,26,16,20,26,14,10,10,6,7,5,12,9,2,13,4,6
"HSPA8P1",10,5,13,4,9,5,8,6,5,52,15,25,25,32,17,6,64,11,16,25
"STN1",1692,1019,1404,1263,2186,2200,2446,1381,1464,1281,1377,1071,1486,841,4869,1970,2883,2205,721,1403
"PLXDC1",356,657,1332,1018,960,717,2924,1099,1483,1623,664,2342,894,1231,752,4489,826,4881,620,2118
"NPHP3",372,375,441,690,874,1248,1057,562,363,494,412,226,175,189,98,236,261,669,250,229
"TCN2",3188,3265,2126,1225,2226,896,1697,2934,2765,3236,980,1221,1847,1341,1501,4087,988,2849,432,1636
"RPL10A",19624,25020,40997,25129,46785,66256,78068,26063,36928,20878,42519,39752,33611,20856,41523,48012,23948,34752,12582,17776
"MSRB1",1180,876,772,596,937,480,848,1158,1021,776,1000,973,3016,3834,1260,1855,13977,1271,926,3126
"PRRX1",7053,3554,8806,3467,5698,2859,4971,8842,6433,7715,3336,10378,7065,7653,6130,26147,15164,21799,4902,10525
"RMST",0,6,18,5,13,13,42,4,45,1,4,4,2,0,3,0,0,21,3,1
"SNHG20",145,176,206,206,205,482,572,90,220,92,273,145,146,189,170,142,158,167,64,191
"AC010198.2",22,17,27,34,101,72,65,26,78,31,36,35,20,18,15,54,22,91,6,36
"AC127526.5",0,179,203,227,200,279,568,327,232,123,333,102,194,46,781,334,1993,484,392,134
