"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g42",106435,46652,16247,75908,35255,35950,62620,15729,96385,91176,144537,62527,47487,39723,77500,59160,156660,45570,76683,116469
"g43",160954,14335,37207,49825,73762,48890,1723,36482,29597,8510,184854,23912,145843,14137,327288,35304,112455,381081,45423,214266
"g44",14053,33982,26979,30189,28801,9508,41902,50974,21073,28919,31979,30369,16135,8073,19095,24291,23268,55254,85370,39710
"g45",113814,11547,113365,260750,5038,49018,70090,28428,267133,140304,1782258,176450,202860,54714,113573,52018,695818,309582,176728,573510
"g46",1032,89917,30919,185554,30714,53793,72358,54500,84766,66869,918621,174169,71191,54946,18703,362104,293058,177381,116770,584985
"g47",9538,12366,13674,15883,12730,19888,15936,10751,11640,62898,25725,18282,1987,10397,153608,4203,36918,11352,74406,34458
"g48",26582,72252,36283,43010,41260,21880,59534,24610,58124,43517,151858,60167,187950,85831,125706,91917,50171,370752,259629,174577
"g49",2380,739,2454,2183,22,5790,578,18,659,137,2194,1643,1359,89,3850,3106,500,3080,188,354
"g50",4962,3854,3284,1520,4577,2945,957,1526,3791,4105,2006,386,315,2036,8128,1987,8760,2762,11204,1776
"g51",3603,11284,2196,2625,3268,7031,4072,2244,5481,12177,12370,2634,9457,9282,400,3305,10986,23283,5422,72213
"g52",763,1091,226,699,549,256,313,640,181,753,450,722,1194,138,319,501,1001,806,1766,720
"g53",50952,78996,42834,56879,37133,39724,72427,26456,83104,52146,175848,50491,87075,53760,141070,47953,176865,97838,43460,134408
"g54",45260,31803,56204,45633,51497,27038,40700,20546,36607,66173,87776,67672,56112,28994,73662,111360,156050,213116,214198,141776
"g55",9442,15695,11436,8742,15046,5930,18293,9862,11521,8760,16743,12490,30969,4148,22034,22479,34394,8849,30970,35566
"g56",146647,182742,61653,124772,41379,58633,138479,87675,62643,100345,183375,172787,64582,63335,94073,55889,92964,166514,432990,141861
"g57",54455,31354,32047,19690,23282,23001,28232,20988,52969,40753,25353,31192,23340,23185,16826,20907,105423,79731,35651,26819
"g58",963,42479,85755,1328,9027,44452,188483,7140,545,17440,297,241528,89484,5,389410,1577,21292,11120,304802,5082
"g59",529,199,5344,437,1507,562,25,24355,543,65,183,11621,4,575,4345,1540,161,0,4520,9
"g60",509,23677,7122,52,1544,7382,132,14468,16647,1016,3693,3000,2199,3838,335,1192,11372,33,29806,54258
"g61",61119,52183,34985,92794,45917,10614,16050,6541,54490,46424,45906,28088,63469,45951,19370,20845,84153,11814,11216,277293
"g62",27441,29967,21514,21753,16688,14554,18499,4449,57724,7703,169490,20893,52274,12662,13842,9966,11493,113240,6093,84293
"g63",92287,36910,65526,38066,47081,41658,71974,36699,195990,141534,802039,169480,65758,40258,122944,194475,241022,344876,340724,107010
"g64",4129,13284,9840,74210,5219,15546,7823,55893,4497,7416,55398,11406,36604,5828,687,8145,9869,40208,108447,125355
"g65",1495,358,11,64,239,821,713,59,831,197,4598,2385,5941,768,2583,1879,650,5356,5841,15858
"g66",230,226,150,572,591,61,489,243,265,58,1830,68,112,876,645,866,83,2648,1857,939
"g67",9425,17979,25035,3953,2685,1921,91503,1044,2603,78,25820,9571,1984,1677,550,5423,2745,57563,12913,1805
"g68",136890,11674,54062,54984,58852,19576,98917,18128,1848,15577,84150,60394,140767,14422,16619,277523,97948,244993,38393,248358
"g69",19384,20594,27004,13864,60893,13437,34663,40811,15504,60580,24074,14141,47514,3937,40584,6924,32400,46325,40533,25427
"g70",5898,23868,31962,10043,2,11821,1799,198,286,14708,48846,5226,5116,3687,13938,1811,132766,27150,159551,73586
"g71",111964,345075,144824,236964,116194,141537,238106,52491,176287,180585,743518,223376,217334,76219,225837,165516,252828,461252,354400,689363
"g72",115997,107134,38164,71214,39540,47171,29983,68449,69892,65409,73595,45131,36304,39674,99618,40973,51570,108048,83640,123162
"g73",151061,171556,136590,185555,109225,78161,97810,54167,203112,208657,299025,108423,92009,66035,103286,41000,246184,282535,130984,183528
"g74",117680,108327,171140,145910,90403,106857,147737,74498,115495,154874,226151,149847,135024,125189,142233,188549,360798,404133,212302,736692
"g75",46543,47262,18215,16287,22132,13629,30378,12341,36024,52924,69711,71817,59397,45656,76686,53138,94164,142894,106484,47253
"g76",122948,76935,51255,110976,60512,63034,132970,48507,89048,134438,332476,116107,64028,94884,174634,218097,180910,132818,149746,190560
"g77",91067,132230,34824,81610,81180,111242,93764,47897,50762,202214,75284,42860,72535,62512,93480,51063,150273,204276,95900,116252
"g78",13503,2902,66004,22307,26390,12843,19811,6124,7567,22590,5179,9360,2575,12466,110933,12967,3844,7972,10201,27804
"g79",167,221,442,262,432,86,557,229,188,349,609,231,53,704,471,161,789,755,831,624
"g80",18,337,393,605,282,335,133,303,1006,864,2514,38,1294,425,0,860,45,1694,300,598
"g81",2952,882,2804,3239,164,6820,1615,1308,1575,6873,11598,2918,2739,947,896,2827,2123,3900,2264,7858
"g82",79849,46116,39260,33062,31750,24753,76791,39520,62763,73161,145443,90201,47382,53815,111148,90337,185392,366902,161676,110930
"g83",17428,104614,50295,90197,1893,43229,41833,8620,39756,51685,192527,85603,89916,166170,195178,106300,119624,236824,299482,285294
"g84",7887,541,135,2432,160,2670,7054,2169,3910,1389,1361,4796,3212,143,6282,2104,1790,6342,3404,2820
"g85",128724,253216,77714,90129,103533,35374,83818,141249,60678,117113,32091,114987,88820,35675,63910,102498,63353,275850,166330,155964
"g86",2516,954,237,3099,1284,112,1087,4762,1559,3921,17118,4947,5702,4806,9603,4380,903,5724,15060,4234
"g87",73388,76274,20792,31241,20583,42763,43654,53419,33260,49581,48840,18716,28403,18563,68130,15001,21844,60237,76796,61745
"g88",4457,12910,12864,6942,3725,4302,5584,3745,4443,11512,6992,6217,4045,2431,10050,5082,4998,10172,5759,13509
"g89",215681,312789,22234,159847,222549,48968,214926,115543,211886,90154,149849,70495,200687,48557,146270,52305,142154,147903,132229,174155
"g90",74711,52994,6836,86932,35266,17830,57549,29504,30036,22957,78330,116252,111333,99897,40530,55665,16484,180810,12520,160569
"g91",1320,1561,745,1515,1481,1147,1567,1005,1796,1152,1961,837,1135,1114,899,1198,3660,5253,1567,5985
"g92",25218,46480,25437,61550,20297,33217,61796,36824,37656,30548,57348,20638,73882,23851,40830,35609,61521,106456,127889,53176
"g93",24260,35713,33130,38608,11150,19762,40779,27922,24733,32444,42959,25943,31294,43445,81540,18757,50247,42560,49214,17010
"g94",31294,60301,20923,44978,16874,11654,30259,51220,32693,48945,50686,36157,18221,38970,28155,23753,14864,101996,47607,83048
"g95",32380,25559,18693,38498,19741,25711,26268,15407,15133,22770,44298,25812,14796,27377,20751,24757,63434,40156,27177,48762
"g96",170469,361759,92790,138939,156293,294708,192688,224745,285486,637395,117824,494038,65417,169756,387360,338412,429601,343689,1258731,628689
"g97",45440,63106,19859,25959,38894,46680,29216,54519,96982,56720,91196,19866,64608,14614,41598,28630,119654,288284,124624,126350
"g98",67806,68593,76453,150370,65113,41767,123458,87245,32378,93228,320408,177017,215589,116418,173428,104781,202860,507954,257342,220202
"g99",146234,113269,57691,99253,65854,84894,112142,37884,105644,77412,30623,195822,85519,38116,86676,30949,141610,230108,130898,155970
"g100",22823,17809,34033,25917,5030,13226,17385,14885,6549,17206,25146,4104,12539,9762,24092,4408,8402,6492,27969,39407
"g101",13338,12029,15930,10567,5336,11239,10610,5346,7616,24381,104976,35645,14629,22478,42700,12974,37074,65373,63306,23212
"g102",172466,180251,113484,127041,100632,107511,194468,80098,121096,180658,325920,76109,136398,84427,191342,157809,395190,401540,328845,300944
"g103",150451,196101,82247,72304,76742,161027,123689,108652,101643,121214,87732,119388,69564,65030,49173,155937,88632,142576,91046,215777
"g104",24224,17953,16799,16002,2768,5527,22788,15019,9944,16450,26934,35321,18659,9464,50058,36942,79375,50376,26718,78927
"g105",510079,85632,87995,112882,42252,37005,108180,172282,117753,41641,389457,129409,50722,164346,26768,53758,148842,179806,25150,21824
"g106",46789,25639,29929,33370,33437,17714,38452,38847,47147,24105,22737,26754,40331,26465,43130,38950,97161,50903,65000,55306
"g107",266046,316272,114123,165876,153658,168921,252297,85348,264313,209080,315879,486474,247353,256626,422648,271508,731556,1379888,791808,861898
"g108",115463,162483,81906,79888,63402,68881,73109,120528,61524,91889,78926,109927,552558,86493,113594,218712,318924,434160,301618,241364
"g109",287744,254106,207173,226775,953032,410041,266842,143913,465119,226582,460159,437904,287033,121328,475277,249796,343548,994483,596306,632838
"g110",28477,14359,2257,11568,13342,6891,10386,5395,26790,18047,8751,8400,948,19366,9590,6282,67506,30308,11090,26374
"g111",168633,12780,226378,63646,129202,50371,111760,91224,123561,142372,35916,21550,110346,116458,51648,338611,30379,234300,238508,246393
"g112",20157,20618,584,15030,22209,3016,47050,12168,145,14173,39579,8401,20092,4461,18032,10563,90069,41113,16608,181232
"g113",211087,97572,129109,197803,97192,89782,225794,54042,143132,213174,110064,142773,22203,57049,154935,73449,170441,160395,170881,127527
"g114",938,32,110,69,279,9,0,0,3929,6327,22428,0,19,1107,641,394,3276,11375,25064,15792
"g115",39030,12204,63422,36422,37740,15523,56184,13866,60555,65128,26436,32135,36699,35556,35829,18444,58412,77469,33368,109821
"g116",15142,43980,10881,16022,8152,15004,16270,11571,15397,12814,11896,10493,7904,13940,15114,15412,23384,30258,13483,23562
"g117",52185,55513,34917,32521,25636,43222,73239,31677,55342,28188,21927,33492,27652,25253,47079,25617,30927,101998,114300,100640
"g118",75737,50631,54353,34011,24614,39477,43298,39617,29122,36969,85914,62589,69356,56304,85670,72685,179214,225880,92481,272034
"g119",56352,103852,37526,82539,20799,53608,39243,47681,59376,28584,100806,47994,64035,53612,72202,66810,44562,130036,227212,80768
"g120",34043,1777,11703,39195,25274,18690,32328,8421,29906,54310,4543,24634,17154,9508,13514,6422,31587,74242,30296,24906
"g121",1026,465,1038,1526,1254,970,1656,262,3256,597,485,1288,697,70,821,269,527,450,2595,600
"g122",672,458,116,484,214,596,832,83,210,115,168,299,105,184,46,150,201,284,300,915
"g123",67,281,148,241,13,43,366,43,354,254,426,116,55,141,291,86,215,2301,339,205
"g124",578,11,64,80,669,194,265,218,432,18,297,64,964,186,272,256,524,1329,471,384
"g125",1755,1592,705,2404,454,232,3231,1075,1312,1047,1791,529,2240,4106,4153,949,6139,6576,16299,2942
"g126",49,1044,714,329,1340,391,199,833,284,154,383,77,907,53,422,40,159,2894,879,45
"g127",702,284,621,1475,176,110,75,191,249,542,344,1101,1296,475,908,184,372,1332,590,306
"g128",3006,1098,1922,1437,1679,674,798,916,1264,861,2591,503,593,1177,966,1827,5574,2986,2154,1541
"g129",437,887,306,1200,127,549,311,429,311,604,1118,480,236,306,1089,376,326,660,490,135
"g130",5950,19114,4984,8799,6342,9025,12398,6247,30993,11370,16478,10393,10284,3623,6900,6928,12072,23728,36622,34508
"g131",3853,2122,2776,6574,1141,1885,1738,1025,1914,4789,2246,2695,1241,1781,2433,1156,1497,4748,4365,2180
"g132",471,461,99,504,194,48,145,37,37,219,1358,1109,47,532,573,1,142,498,1397,3546
"g133",2196,593,2,501,996,265,165,115,280,3010,143,437,2,336,1074,918,14,12186,1602,4466
"g134",802,170,2,441,1909,21,72,649,1524,240,159,376,3417,249,557,312,1488,3010,44,134
"g135",322,728,94,812,527,467,1146,262,190,174,1694,388,671,156,320,909,576,1211,944,1578
"g136",53,204,226,38,53,319,35,137,535,214,317,194,562,41,684,101,1072,1726,1626,135
"g137",1002,702,508,533,178,362,393,173,936,341,485,194,102,321,642,797,573,668,868,659
"g138",1532,1746,1564,306,636,1150,1212,648,744,1470,1128,579,494,433,1993,195,168,4494,2285,500
"g139",1211,1395,2209,1724,1425,1550,2267,1838,3946,1460,2138,1814,1081,1365,1752,963,3228,3710,4437,6603
"g140",1501,4074,944,1070,1228,670,1277,481,429,1976,3668,1562,1067,440,2186,1687,2189,1226,5493,9297
"g141",593,2058,247,621,719,374,508,503,721,771,854,402,612,350,648,1083,1522,1188,308,1478
"g142",266,589,54,298,327,218,369,218,195,554,123,204,178,143,905,614,259,1152,548,968
"g143",1151,710,70,117,64,38,6,31,116,125,398,7,171,91,18,246,340,72,40,360
"g144",96,25,1,382,55,963,35,57,753,106,90,54,47,238,310,99,1218,4,551,294
"g145",940,2105,239,769,499,179,399,526,625,986,2336,4515,802,2233,630,976,2482,756,668,4328
"g146",194,1851,219,181,401,202,52,861,175,564,62,1520,397,1479,86,222,2478,3538,472,5253
"g147",307,12,495,644,26,226,322,112,28,33,280,14,76,885,632,22,418,1373,186,150
"g148",2628,5106,1791,1124,2537,2054,3651,915,3541,3078,4602,1852,1730,1935,2409,1226,5850,3252,7986,3158
"g149",1076,987,859,366,757,598,331,1370,372,976,509,404,908,211,775,856,1287,1868,881,855
"g150",82,338,256,465,118,367,54,515,53,674,542,34,321,153,400,452,803,438,1340,873
"g151",187,515,125,422,660,219,1652,98,703,412,24,304,729,347,576,447,687,513,2878,348
"g152",1717,1126,135,745,306,312,770,1128,1590,836,87,254,1008,326,1096,313,1449,3270,141,2954
"g153",24310,2299,24,15413,2,2828,5453,299,3561,365,9258,69,0,3645,2805,0,2781,28353,1761,11043
"g154",641,527,721,439,407,576,579,286,799,2246,1660,1718,946,1216,2033,359,1205,926,2481,4239
"g155",2013,2283,149,509,205,765,1579,2430,1517,1883,2393,1230,755,2826,5337,2670,3654,6551,0,2988
"g156",265,107,107,452,1138,369,880,275,74,687,1478,1245,83,526,825,20,564,917,0,63
"g157",1457,2361,862,1935,1040,2451,505,1089,3189,1813,870,695,1129,559,1016,628,1093,3342,3323,3068
"g158",1716,2671,188,1720,1995,653,687,1563,2717,529,1266,1022,1449,637,2692,1123,996,2304,2636,2691
"g159",3355,5102,2013,5250,3116,964,4363,1061,1969,4405,9794,2050,4118,5024,8198,1773,7558,6470,8336,26259
"g160",7660,4286,2597,7029,1210,2102,4329,2364,16166,4021,5537,3143,1647,7848,2197,2554,3935,3143,21656,3748
"g161",242,2015,906,137,856,982,1004,553,1185,463,2560,806,1174,274,2122,1342,906,810,2679,1887
"g162",1183,1818,1512,51,1169,1758,1400,971,1629,1064,3334,211,581,554,452,45,659,7123,5668,1923
"g163",311,2320,227,501,137,173,425,219,462,10,314,610,97,420,26,250,678,284,1216,14
"g164",774,404,769,1071,1162,411,1192,408,1015,2150,1207,1941,1450,1585,1001,2326,2670,2748,866,2428
"g165",846,573,184,690,100,284,49,184,795,84,473,316,201,93,506,212,62,672,608,1654
"g166",1292,4440,721,2973,400,211,698,824,962,3648,2028,1806,4208,1267,4725,371,3272,3240,9360,6152
"g167",225,332,163,38,173,133,344,316,766,141,477,171,414,380,221,560,312,2280,500,629
"g168",361,5770,929,1186,3475,2597,1032,2383,2520,1439,616,1211,5539,1436,1458,4657,3990,9203,6408,19193
"g169",8522,4563,1242,6052,2124,3282,5522,1937,6110,2520,4102,2620,817,2950,5181,4153,6881,5418,9704,4320
"g170",1319,1271,1563,991,262,228,536,939,1112,370,294,317,417,591,574,908,458,1402,1194,1995
"g171",1641,876,304,1807,687,2373,4528,618,3743,1888,10360,1466,4185,217,5450,11307,13553,2810,218,8913
"g172",77,695,178,201,187,12,88,37,2312,183,1746,876,63,867,3026,516,153,5,180,438
"g173",3099,997,93,82,408,301,1190,625,1143,2,216,512,1428,863,2295,19,152,16,214,9243
"g174",557,208,644,144,681,280,980,225,398,343,1660,2538,836,644,766,673,1538,682,4305,3353
"g175",6554,2594,3466,3401,3895,1157,568,1617,4416,439,16200,1457,6119,2502,882,2499,1065,12906,14715,12919
"g176",689,982,636,430,798,261,648,352,556,1338,569,652,778,307,644,710,1102,4959,1218,1094
"g177",349,452,31,218,155,83,306,109,213,452,200,186,175,59,490,81,296,1203,364,1034
"g178",479,421,49,520,225,792,406,292,582,786,108,291,423,215,808,156,296,705,345,700
"g179",73,1301,358,1684,379,216,784,284,679,832,554,136,382,670,308,1658,694,2169,1312,1294
"g180",1346,1039,608,357,427,38,466,361,372,260,542,74,382,361,1233,116,642,2691,849,408
"g181",2500,10055,4766,3275,3625,3265,1813,3546,4298,3458,7872,719,4047,2288,10618,4301,7394,4382,9710,8782
"g182",109,107,339,178,435,39,60,155,371,415,153,18,142,3,331,83,112,672,212,139
"g183",65,877,110,110,72,387,271,430,333,536,793,578,461,480,1110,528,912,466,771,633
"g184",963,3163,833,3076,2620,3426,2807,1724,6239,2184,4526,3285,1291,575,5546,3393,2364,1348,4744,21885
"g185",794,637,1374,867,647,289,824,179,939,1227,575,349,973,422,2995,568,708,1144,249,3717
"g186",6,13,205,228,316,191,97,10,710,46,121,232,416,6,195,1530,5,1464,186,162
"g187",1641,435,1418,138,568,1385,1609,1129,1210,88,245,2030,827,188,198,776,2540,9346,2366,368
"g188",76,377,484,54,930,711,704,12,446,76,293,5,673,391,326,913,627,2846,6411,612
"g189",972,708,177,202,199,205,208,392,381,1339,1352,237,1591,2766,576,571,1838,7050,694,2477
"g190",4099,1849,3019,2504,14991,2936,16787,3880,10587,4557,34970,22072,27147,5649,7200,11088,13448,53980,31005,80118
"g191",1057,489,430,561,609,109,375,1018,2271,3364,5036,851,858,1851,2864,3719,2258,2865,3868,7883
"g192",432,471,528,93,108,275,458,961,386,780,240,258,1177,103,880,140,176,1595,2252,1103
"g193",213,30,1229,1199,738,553,1730,974,639,293,119,4182,1475,1751,5300,223,1776,1044,615,5202
"g194",234,2222,180,71,163,2,129,573,371,911,614,1327,1454,672,3458,186,1992,276,16672,1211
"g195",199,375,97,201,148,777,239,234,6,17,70,5,66,638,115,847,142,1170,68,224
"g196",1915,1558,2679,1744,460,104,1116,469,1755,2854,4536,2223,259,1798,1460,7608,375,2164,276,6768
"g197",205,254,58,495,199,74,268,118,67,91,580,201,45,247,134,37,737,153,323,521
"g198",455,2944,672,1800,949,521,768,1203,1512,731,3219,1694,481,1353,3161,289,1377,12686,1647,1878
"g199",718,121,317,71,349,107,84,60,587,514,207,222,79,113,312,82,69,726,108,319
"g200",682,522,94,662,459,114,268,277,102,236,354,376,360,40,480,213,750,1326,178,1416
"g201",715,550,882,905,783,487,501,498,697,919,1913,1087,806,1288,2010,1171,3674,5124,2318,2736
"g202",6303,2214,2491,5268,5223,6244,6318,2695,8935,3017,5596,6335,3607,3108,12327,2494,12124,17920,11448,16860
"g203",4030,6150,3237,5482,4191,4204,3522,3260,3981,6218,3168,3052,3671,2198,8093,3209,6138,6405,3715,10206
"g204",2209,3079,3409,4831,1503,2743,113,3029,3986,2341,6984,4278,5871,1111,1385,1317,3039,12226,11438,2752
"g205",929,2355,617,1709,687,783,1140,576,1186,1539,1410,1225,1464,365,1755,1053,1076,3926,998,2072
"g206",210,666,151,1231,15,983,2,166,359,358,442,1570,251,369,878,17,219,3238,1436,338
"g207",786,52,218,270,1398,229,1518,88,353,839,823,318,256,436,3045,875,722,4655,2298,1198
"g208",801,568,69,479,292,449,719,671,457,936,927,344,574,655,252,863,1944,1458,1170,614
"g209",5966,1584,1282,1815,1296,847,4554,2805,1875,2511,5184,7771,4164,1194,3483,1535,3300,5256,8472,8614
"g210",3661,855,2014,268,606,723,282,918,468,1493,2332,4462,1489,1591,2798,8546,1698,4188,7840,10920
"g211",535,1197,264,1883,319,1068,1268,545,505,410,4810,1851,382,622,1942,1035,716,10123,2044,5573
"g212",358,299,263,160,159,415,602,156,92,90,588,263,170,202,201,695,1080,858,1842,638
"g213",671,1892,601,903,696,974,1728,950,1389,951,513,643,585,694,447,1072,2542,3900,1344,2385
"g214",537,252,107,278,209,120,520,73,221,163,206,185,47,92,89,45,570,934,298,216
"g215",1105,4446,2160,5034,2018,1309,1195,3713,4171,1427,2295,1288,3229,1475,2033,1126,5030,1856,6860,566
"g216",231,26,582,129,492,346,304,164,432,338,21,255,171,136,8,66,8,124,98,0
"g217",1057,563,364,792,341,494,327,239,821,323,659,1009,825,527,3941,846,191,6867,2919,1745
"g218",807,464,1406,567,557,546,135,382,793,619,248,303,200,154,851,930,617,784,840,621
"g219",233,248,191,511,576,146,712,401,361,322,613,1350,353,685,2202,159,332,1383,3521,308
"g220",1889,469,379,503,624,423,592,479,319,940,191,766,271,117,237,275,138,974,676,156
"g221",4068,4641,1394,5177,3275,3040,4292,1072,2775,4396,12009,12235,2541,5011,19874,14432,18772,26828,15712,9762
"g222",364,514,349,255,766,909,892,224,206,110,152,320,206,789,1390,123,250,2450,994,222
"g223",422,293,326,251,423,250,334,182,394,517,327,325,468,123,193,906,766,338,1091,1736
"g224",695,923,874,679,512,852,241,713,354,580,2134,1294,1548,356,1284,635,1454,2278,2524,3343
"g225",173,850,134,444,268,134,201,17,520,527,1076,55,156,199,267,3,552,370,660,150
"g226",7230,11771,8652,8260,3402,4290,4970,4388,11642,7330,13946,1974,3525,4894,6123,1599,1342,16450,5233,4465
"g227",3783,3067,2503,3234,2454,1379,685,68,2232,1585,2216,6453,583,6443,5470,235,7730,628,648,15590
"g228",8126,1263,948,1595,453,1338,1553,242,1185,1538,408,720,2875,895,1524,1896,588,4648,8385,1850
"g229",928,735,452,376,646,274,591,253,863,493,1418,794,572,415,1026,1495,938,3880,2416,3150
"g230",354,446,149,369,321,432,286,349,261,719,654,393,383,238,318,833,147,1040,656,455
"g231",964,1710,21,2138,181,838,1639,54,559,684,501,116,378,256,414,203,110,3112,2134,408
"g232",230,89,441,1179,349,257,212,251,46,865,119,380,56,737,273,408,2364,168,8,549
"g233",1502,1734,1909,2816,1411,1592,2847,1662,1760,1744,2526,1715,2209,1893,2862,1735,4414,7152,6296,7320
"g234",2515,1968,1478,1858,2111,3341,1717,973,524,1745,482,2179,493,180,3122,1705,5825,1010,19178,9828
"g235",10424,3221,1152,2972,1507,2548,1222,1618,6902,8708,2646,1040,917,3710,4676,1625,2970,5313,8875,6393
"g236",88,1190,210,1511,104,708,1039,309,168,469,265,250,321,281,59,225,639,2270,915,563
"g237",299,411,142,300,131,182,630,210,309,288,316,307,125,161,434,224,266,463,424,1003
"g238",573,1439,26,354,655,384,527,64,545,1207,940,920,675,267,117,896,2528,404,335,1808
"g239",2454,1632,529,770,578,1109,1722,116,779,1114,1055,1616,315,545,204,1872,480,2226,2804,1256
"g240",208,1603,235,67,183,1541,87,271,530,396,818,77,228,169,76,251,450,978,273,566
"g241",586,416,328,504,443,887,325,405,363,328,1390,465,187,349,224,1643,1245,796,759,574
"g242",829,261,102,87,372,237,332,118,291,746,560,382,463,601,224,264,602,824,1772,668
"g243",58,191,235,137,105,384,475,257,32,115,56,152,129,178,75,243,52,234,192,38
"g244",1137,1123,919,827,447,927,2122,1571,1189,1843,645,433,777,716,1548,243,2415,1818,2148,1691
