"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g125",4765,2274,1130,2269,662,1615,1362,783,1137,608,275,2031,978,997,1064,796,1819,516,5895,855
"g126",662,542,606,3644,342,514,331,78,101,181,1520,290,1055,29,184,432,10,347,21,12
"g127",1274,144,1301,630,502,889,867,624,1409,2117,833,1921,590,223,896,682,1166,858,2844,188
"g128",1310,330,2413,1149,1216,2317,1329,1572,787,744,2193,4140,2727,1397,2181,1209,13998,2532,5486,6396
"g129",429,318,249,755,544,684,375,340,344,267,476,636,175,302,1413,258,870,1148,2622,297
"g130",9437,4019,17585,10315,5986,19312,5991,3543,15143,5386,8133,11028,7074,21415,9719,7511,23308,17600,45822,6320
"g131",1732,1524,1531,2190,2017,1056,2112,2439,2041,2789,3515,3504,5398,3562,5535,978,3033,2607,3279,2106
"g132",418,1134,2235,326,89,2124,119,1250,821,674,276,1084,1016,466,828,1204,192,327,104,1254
"g133",150,505,165,107,109,1207,249,411,151,554,1640,491,364,2498,6620,338,6948,4486,218,209
"g134",221,1920,671,874,12,643,13,149,80,326,23,393,154,843,2258,360,46,54,472,777
"g135",674,183,666,1225,1299,951,638,806,51,1189,381,1199,985,2407,793,230,4110,1569,2006,522
"g136",1452,294,907,502,321,22,115,655,285,190,497,623,302,14,264,156,876,156,246,131
"g137",891,164,541,814,443,189,290,314,1451,730,477,604,1129,772,888,623,1557,527,941,331
"g138",304,745,952,342,2247,1091,1115,709,153,1175,3975,1077,2862,915,1923,176,12579,537,4991,2158
"g139",1602,842,1566,2776,2366,3818,3065,1257,1985,1559,4155,3892,3136,2978,7620,3007,2567,1198,7143,3765
"g140",3927,706,1382,2882,2927,1923,419,1025,1518,2345,4760,5470,2337,3943,726,86,1973,3094,7530,4740
"g141",591,399,1002,864,599,881,583,775,810,764,477,304,754,712,730,1380,1824,519,834,654
"g142",332,222,484,420,340,419,251,234,171,303,327,400,346,165,740,149,585,648,425,430
"g143",735,46,69,0,168,351,2,73,450,3,44,11,245,26,1500,30,545,40,158,210
"g144",918,735,188,73,296,291,47,142,41,261,36,434,327,257,90,121,70,720,10,144
"g145",398,1309,1698,1545,1320,959,707,498,3638,2086,1203,1799,675,2069,1670,567,1606,1488,766,99
"g146",780,391,510,744,505,53,825,475,310,1101,140,159,244,544,2320,82,626,600,304,213
"g147",48,178,219,67,19,318,204,784,379,557,435,271,330,120,239,199,1492,70,115,288
"g148",1344,1843,2176,1304,4267,1752,1702,2526,4029,1795,1538,3987,4032,3245,2984,3272,6000,4028,8244,3237
"g149",551,377,1403,721,590,1292,536,223,1082,491,791,227,329,659,263,37,453,297,1416,219
"g150",1119,66,768,471,282,506,190,588,393,265,1772,410,208,490,3428,554,2249,683,2108,1645
"g151",557,287,398,617,266,42,20,354,121,384,916,1057,1226,666,2628,568,137,660,1783,1863
"g152",766,687,566,677,1098,966,228,995,1080,927,102,258,526,555,1230,121,942,1234,1439,644
"g153",674,2678,8064,3005,555,0,552,8445,2390,1187,123,3752,78,353,1803,1528,31734,126,609,8550
"g154",946,557,497,963,171,607,961,275,533,570,1225,830,509,197,885,136,941,684,810,453
"g155",3171,900,892,1561,2508,1678,319,1433,1002,864,1263,301,372,1308,471,132,8187,651,0,656
"g156",690,453,956,171,382,317,44,1424,288,719,222,73,19,276,162,104,1041,320,0,340
"g157",1969,663,2770,2108,853,868,1004,2499,1555,3149,1329,867,1328,1184,718,1113,1537,2806,2378,1012
"g158",898,1432,859,307,1895,1120,1867,2199,852,950,1748,1056,2895,467,3476,82,3668,3708,4054,2447
"g159",2849,1806,3233,3019,1784,3666,2974,4851,4606,1509,4365,2041,4567,2495,9435,2375,5026,2402,9517,5688
"g160",7814,2205,11893,634,2536,7845,17767,1820,1167,4446,1341,13632,15559,11589,7406,737,22297,5569,17660,939
"g161",591,207,518,554,696,930,459,782,405,880,5,845,497,383,980,38,161,536,1551,1022
"g162",3681,752,1096,1171,614,1934,1057,837,333,26,2524,1180,1153,2357,684,116,1139,583,374,153
"g163",112,191,169,1323,93,15,258,346,59,316,57,21,2449,101,38,330,1600,646,722,164
"g164",2117,450,1892,1445,527,1059,602,1046,1406,1508,161,1193,924,837,1331,735,2178,1270,768,768
"g165",183,34,63,233,282,362,249,184,678,350,709,507,507,1445,3090,245,1616,624,579,1188
"g166",5372,756,868,1326,685,913,3171,2068,596,901,676,240,3451,643,4634,910,5042,1815,2559,3776
"g167",684,305,373,535,443,763,178,867,214,758,345,411,164,667,504,532,2630,496,1464,557
"g168",3460,967,2450,691,862,4577,658,1743,7644,335,6040,1606,1714,5541,7156,98,8208,6025,3784,2065
"g169",5254,2262,2462,3289,4041,2342,1749,1785,4068,3378,1410,1443,1212,1240,2160,1597,2139,2651,5370,741
"g170",393,943,691,2398,647,149,199,1741,818,1835,136,2278,2526,1972,404,524,317,2300,2088,282
"g171",1138,982,5355,1633,1582,2793,1043,4348,1560,111,272,5248,733,384,2998,1705,1205,2135,9778,90
"g172",84,6,56,42,17,174,408,567,93,856,68,15,0,24,702,139,272,1143,8,168
"g173",732,205,715,49,47,177,386,694,476,2159,3284,178,31,62,145,102,228,124,933,195
"g174",505,173,1035,221,556,302,786,1529,223,383,755,72,859,288,586,224,840,392,1458,2412
"g175",7498,399,361,4988,1119,5049,2542,1068,1452,3299,3673,2534,1542,2392,15476,692,5289,18866,21375,2125
"g176",836,616,646,660,326,1116,1052,1344,495,890,686,369,935,393,960,342,2130,1158,341,872
"g177",322,62,199,160,95,384,176,218,110,76,299,287,278,153,324,110,634,192,315,448
"g178",324,549,1101,665,358,572,225,348,471,548,1080,563,818,602,2204,421,2392,1125,631,234
"g179",348,662,532,666,372,798,432,651,253,851,2093,464,3569,1640,2648,989,1666,3540,1959,2302
"g180",1038,290,714,820,279,682,464,797,845,630,874,534,292,646,585,666,596,1293,2557,2520
"g181",4830,1431,3798,1040,4237,7845,1439,1241,3982,9264,2180,2061,3161,10366,5960,6768,3534,3038,4007,2232
"g182",201,267,103,74,204,953,239,273,362,224,39,37,158,162,187,6,38,333,563,239
"g183",342,287,941,717,351,404,511,203,222,56,503,957,1047,837,858,459,1100,236,687,348
"g184",4999,1357,7794,2774,3071,4916,303,2618,2699,2375,3386,5493,1879,2578,2976,2464,2703,7995,3176,1953
"g185",419,377,579,742,1174,634,465,368,773,1203,188,830,868,632,755,181,2125,1046,702,990
"g186",60,476,541,4,356,135,189,1,169,227,81,9,82,193,171,823,36,1100,773,59
"g187",2097,864,150,3275,1328,178,505,728,644,1426,171,351,1591,1293,2712,59,2382,662,2118,2991
"g188",256,8,295,816,64,118,799,637,62,668,1375,441,310,1524,2090,147,609,724,11163,656
"g189",707,206,1111,605,1001,140,800,629,252,136,287,727,404,916,526,648,434,2538,1380,1053
"g190",8024,1352,8130,17295,2526,4277,4296,2716,7525,4858,5076,4366,6754,4488,19942,8055,5528,15983,5170,6125
"g191",1494,1487,261,1004,1030,2147,776,946,122,168,524,1351,661,96,2240,537,876,335,6245,860
"g192",1570,369,821,96,618,350,424,1434,558,596,1168,984,1147,647,1624,200,838,1046,1856,608
"g193",2038,155,114,621,679,624,262,289,101,800,908,2906,94,43,273,135,1158,780,522,114
"g194",1946,133,27,459,1429,1469,662,786,216,205,77,48,148,606,213,111,402,362,444,278
"g195",167,52,323,38,27,2613,111,0,692,127,172,1,0,158,0,138,2286,0,567,77
"g196",18,52,112,948,480,1413,1991,30,994,277,1484,2631,268,42,3008,4183,3380,4,1030,51
"g197",328,61,81,408,7,77,261,341,1288,1354,80,1565,361,375,729,42,201,9,860,188
"g198",778,340,1561,1132,1787,519,1640,515,1174,1388,496,5020,874,3055,2166,346,1068,434,1764,588
"g199",902,84,310,572,104,507,148,131,267,422,244,38,215,58,69,43,486,186,284,270
"g200",467,162,331,517,355,216,116,855,164,352,696,998,241,105,950,168,1312,777,826,722
"g201",1037,514,846,810,852,679,524,698,673,755,524,1193,1485,1200,1342,516,1970,1407,1747,3066
"g202",10471,3385,3531,5502,4849,6347,4977,7651,4508,6578,5294,10068,8774,8682,31899,2386,21230,15397,7541,9088
"g203",8310,1140,3203,5114,5324,2569,3436,5784,4643,5130,3492,5092,4765,4837,6753,2603,13318,3048,6294,9926
"g204",2361,1014,1992,1938,2379,1825,2302,2695,3919,8253,4550,2543,2063,1005,3290,2406,3393,2746,8657,3082
"g205",558,360,962,994,962,993,781,951,369,898,1043,865,476,317,2878,616,1220,1404,1014,800
"g206",772,164,607,10,876,373,208,1124,1003,116,180,774,797,347,704,253,108,288,3314,588
"g207",221,1,2119,1243,277,218,419,177,657,1075,911,674,87,83,377,127,922,249,2930,103
"g208",690,269,963,126,161,665,695,500,379,1175,224,498,411,1111,555,124,1568,416,298,956
"g209",10059,2734,4605,4497,3390,3616,2899,2799,2202,2647,2717,1697,2732,2887,3928,2297,5034,2426,9429,3442
"g210",1869,599,261,121,1499,1783,2262,2100,1405,731,1238,635,1849,827,1268,451,5015,3070,1888,850
"g211",779,245,289,786,1114,1497,729,878,776,580,578,904,781,627,866,486,821,1308,4216,3573
"g212",572,103,497,428,586,319,302,530,537,23,359,701,387,661,225,442,240,608,956,50
"g213",686,439,901,2077,1109,2619,789,1885,2158,1767,1083,1816,1066,1843,1445,832,1372,3434,3756,749
"g214",262,209,108,275,34,554,154,281,348,256,354,125,180,49,126,179,396,236,146,179
"g215",4081,3817,2706,1929,2896,6404,1839,2607,2913,3113,1227,1087,2843,162,3069,735,6978,2806,1470,2358
"g216",1054,955,605,1060,409,559,307,2195,529,179,488,558,48,22,549,419,638,256,2614,1050
"g217",120,1442,1331,989,545,196,432,1176,688,836,551,1276,499,182,5642,730,628,1852,2112,637
"g218",368,764,196,264,503,368,306,278,419,474,163,449,228,482,2247,34,371,487,465,676
"g219",955,298,298,328,498,1130,391,554,498,380,131,370,455,2495,2202,418,1024,2548,1277,320
"g220",309,136,477,219,1003,116,901,639,1073,69,926,1570,966,243,893,86,1028,356,1610,1005
"g221",5376,2662,3314,8816,3215,2728,5719,3017,2971,898,1920,1584,2509,4134,6119,989,11894,2728,12740,5534
"g222",134,835,782,346,320,351,131,333,755,856,752,783,779,602,842,290,2268,1533,898,321
"g223",889,558,555,1121,240,458,349,287,207,954,125,536,698,629,580,947,254,618,929,396
"g224",1192,332,695,668,313,774,527,908,164,966,1340,899,1237,385,2416,432,3077,1173,2302,1378
"g225",287,322,389,1861,993,228,549,626,1099,1026,317,158,92,652,633,49,87,130,432,162
"g226",8714,6381,10715,10592,5507,7759,6396,4549,10612,1549,7511,1519,2079,5040,2728,1312,11551,8584,7780,2011
"g227",3303,134,21,4184,639,4359,412,26,1694,3572,1146,2871,185,1916,4108,2599,1199,718,2040,2888
"g228",2513,596,407,3612,928,2389,3519,570,1514,53,654,1565,1071,217,1626,2315,344,2320,1785,145
"g229",1038,362,566,1591,1297,2278,552,1569,519,1109,984,900,1397,217,2550,766,1253,1598,1320,1398
"g230",206,443,186,645,630,280,322,494,293,292,810,1392,368,342,890,334,1043,438,506,1225
"g231",200,742,676,1461,1922,42,124,648,1372,80,870,1286,5646,339,1614,171,1774,2706,1766,1109
"g232",950,210,848,287,753,231,124,47,759,851,492,581,202,386,215,2,896,934,52,932
"g233",2926,1674,3924,1883,3299,5045,1715,4656,2206,2125,1743,1770,2971,2624,6034,634,7800,2690,11488,1242
"g234",1610,230,3294,4247,976,5221,2659,2793,378,957,550,845,4198,1993,4452,2581,13016,3065,155,6385
"g235",2956,3727,2774,1866,1841,10785,7212,6139,3269,874,4722,3402,7947,991,8910,3753,6129,5085,4628,5360
"g236",1363,540,327,280,244,257,744,498,1221,1449,708,317,858,1443,1048,2379,998,1046,2532,950
"g237",404,163,238,141,320,246,85,342,164,364,198,355,231,122,1246,162,780,480,422,558
"g238",269,252,214,1419,822,1103,78,1041,212,320,1260,1456,1993,1251,871,479,3858,2274,3725,1506
"g239",1263,186,1158,989,639,1105,306,1610,1742,737,508,217,579,467,360,686,1558,388,533,2068
"g240",1027,511,661,537,249,1615,201,117,393,756,278,105,783,1052,844,368,438,1014,114,568
"g241",785,467,597,803,1123,462,420,1733,933,519,1610,532,544,678,231,320,2655,692,809,948
"g242",240,135,1159,366,685,141,656,703,878,688,156,519,135,226,473,272,1284,422,1202,173
"g243",109,31,33,151,382,82,487,79,91,112,72,271,87,119,252,142,274,716,134,108
"g244",1315,620,2358,1206,825,1548,823,960,694,1292,651,288,1322,1734,1258,274,1794,298,1049,491
