"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g11",789,0,0,18,0,31,0,0,5,72,155,231,8,142,6,253,294,4,486,3241,5052,708,495,1544,156,228,660,3244,456,459,186,3378,1189,235,178,1581,51,17,2391,341
"g12",774,646,390,503,274,172,192,399,40,169,844,454,294,391,8,204,64,592,250,339,2139,387,298,491,1808,513,94,854,760,903,438,759,51,1350,350,572,810,243,395,1405
"g13",0,171,0,107,11,466,92,228,0,0,3,0,284,42,32,1,0,0,723,1,27,0,0,0,3037,273,51,6623,80,39,50,14,67,48,56,1772,0,646,3489,334
"g14",162,163,681,23,865,331,8,2064,463,241,398,15,289,562,345,305,733,112,53,566,540,105,37,967,860,730,876,372,282,776,856,174,672,1030,775,198,843,460,68,283
"g15",12669,48798,2540,21805,16925,13003,9936,6680,1771,6083,1003,9264,7498,19264,10057,3096,1915,3712,2544,22612,39645,16970,12980,16529,13452,26144,35152,16496,5468,18200,26402,10221,10824,10562,7103,6225,21280,19637,23430,10176
"g16",155113,117257,107496,153693,75740,113225,141667,141739,27971,150414,62701,126471,121016,44797,96115,106091,125726,237549,114843,167521,113087,138981,131829,104843,211572,144100,190854,145808,121253,114530,252254,184858,58611,105450,92373,39509,123717,55578,397608,114133
"g17",107036,141726,63968,74654,55617,93124,87434,177948,106206,142043,100106,33023,86515,72067,63707,75374,102901,90773,93113,130842,200470,63000,120218,117601,63953,89407,223420,82537,47644,100270,210158,121106,62252,153500,70461,52108,72239,44436,240873,136237
"g18",14288,26189,7528,32086,32796,40422,769,7933,4699,15051,5695,17373,25225,11307,31631,23227,24283,11365,9109,18843,45261,9450,27977,22238,2882,12048,18256,51204,16934,19144,54290,12278,6056,67692,13554,12061,16912,10982,56473,12578
"g19",377649,281812,172836,178174,153929,421899,140440,332034,60439,231433,129800,96342,375313,226866,173013,274872,124849,220520,217910,245000,90360,232969,139950,389580,180308,161630,148866,265271,152085,206411,353436,311529,241551,277958,115616,190052,251529,113389,476232,150016
"g20",152881,138266,80265,89059,96911,180680,69135,148705,89472,119512,77618,95077,185890,108129,99010,111020,123751,129160,129129,103293,155754,61413,100511,132964,172236,72566,87831,167840,83588,227409,169404,81789,143798,164198,48253,25313,196078,59031,154928,97546
"g21",38074,12556,170264,12578,167392,124232,133918,67294,82150,161929,13477,18323,86604,11584,2385,51981,260573,25092,75736,61981,33929,42035,301477,765940,131852,77126,59007,204201,8651,25473,12,525,1196205,201708,76604,83951,96862,12227,28098,62400
"g22",561359,250903,208129,328635,608004,156716,169994,344428,223643,574645,137796,279927,569305,175549,281509,162642,643845,208533,342099,235431,211056,158692,169903,246933,393964,92275,158855,431168,256528,228112,413624,279630,158717,177830,224213,83115,213185,149040,595881,155312
"g23",34046,37932,23700,40394,22365,43124,34577,48203,31690,39332,25994,28074,47699,60310,20426,40242,31164,56990,25144,22552,10853,34137,26970,22475,57987,39350,102564,70437,51594,41487,44952,66588,81669,62372,29815,37163,52360,13101,24154,28359
"g24",1081,3623,915,1132,1550,4292,1061,918,846,4933,1695,772,925,1576,954,1637,1210,1962,773,1522,1197,1091,767,1140,4318,253,2976,3822,484,5859,3038,1536,795,14225,637,357,372,1826,2017,3685
"g25",431,256,246,70,484,337,282,331,265,381,1004,206,543,182,164,179,297,235,194,280,1308,290,272,1665,1536,159,1325,426,230,1233,1180,420,68,933,245,192,637,290,2398,622
"g26",47015,78504,14446,38831,33625,61776,19133,45419,26060,26671,26627,35067,56907,38996,27484,35469,34283,34170,45842,28862,138023,22040,20588,21056,42147,34784,72564,68832,25002,21000,76498,48735,27020,65270,42327,18499,37176,14485,63032,20296
"g27",119785,139277,37125,81958,111463,51668,61528,97201,48510,51983,70243,30753,61743,83516,49540,71285,42898,44248,142183,88519,54035,51773,21662,120702,39025,30278,60174,70781,56262,45507,127708,76630,31297,61425,45845,15804,65054,12261,223128,37543
"g28",68294,21214,14263,21968,75530,31575,52505,54401,23162,61497,48393,14918,13944,7375,22343,27713,56409,56153,71661,33046,22455,76343,54144,43761,86225,42146,86438,46216,43528,29100,79730,36579,19858,25066,14308,28213,67792,11354,53146,38246
"g29",9943,10552,3557,1796,2120,306,1143,2971,6281,2571,7908,2187,6056,8599,728,4450,1802,10013,1634,5210,16890,2491,918,3103,7950,534,10595,15537,5061,15279,2392,2033,2695,406,1558,1693,6731,507,16480,1243
"g30",135453,99397,85556,124255,118014,66109,78756,147962,154348,219975,90421,77051,115419,38007,57399,88958,123550,96197,88537,123889,259700,111024,153299,158249,252378,84691,209954,347310,49155,422841,222632,151294,32124,285969,159546,56846,101652,26912,114895,174609
"g31",12318,3750,3620,4359,15232,4503,2139,8562,6266,4533,18093,1339,25662,3963,3942,13877,12877,13048,10874,6881,21111,4828,8005,8559,23200,1578,42867,1828,2793,25500,22706,6136,2046,12396,5758,3907,3459,8104,16310,5423
"g32",9092,71052,55817,35325,154845,147669,32312,181874,26290,32327,122261,22531,293752,185836,26173,42054,187281,138507,41754,25640,62898,24671,168629,89322,146120,141303,189533,173004,122019,383553,490830,352676,45224,386480,147231,61547,543591,33480,103530,179106
"g33",74476,223545,71299,82284,221163,302295,29925,87252,106740,301218,355382,115821,177083,69518,30735,208290,139013,428124,56586,163152,134301,180800,23520,56427,51040,112363,380664,16242,75244,82202,239626,166304,23685,421704,75039,92146,222662,52417,188060,88074
"g34",24254,21703,6380,36779,2587,5022,6219,27547,3727,27631,33091,18775,125021,4896,11899,20827,2399,21981,53841,23963,154029,53055,97977,90683,48018,45398,21063,54591,40883,174444,34544,27628,18539,29515,6637,19058,62101,16788,18266,47401
"g35",2713,1254,1026,778,2983,2050,1841,1660,1163,4689,1103,5220,2991,2946,639,1711,1429,2923,1634,839,1808,1563,955,3888,3788,2557,7194,1048,964,5732,4402,3910,288,557,830,1777,1933,1079,857,2607
"g36",79962,912,698,2540,85705,62474,83,43825,21976,157481,119217,3717,1810,55753,3113,149926,207751,364684,67478,131841,16968,6108,22007,114355,4059,9224,2016,4956,2156,2867,64800,243,15653,348,4640,137077,638,101936,337500,141226
"g37",1,36,12483,23079,4728,166,1580,7427,230,238,5439,734,1074,0,6,4345,4452,1864,0,15278,43318,4799,1,2233,3732,1,506,1665,2128,7340,2832,10490,40,69000,6,18154,2316,207,23918,5429
"g38",3343,656,1248,643,604,572,225,893,719,725,611,806,1771,2036,449,1892,3781,1796,1122,1563,2310,3951,624,985,1452,643,849,1912,2052,1925,1744,1100,1441,10742,1228,1111,4173,1893,1007,2009
"g39",233473,491911,136976,55900,224042,173859,98103,329578,60141,120649,106290,126613,158535,120512,49272,85871,116428,76324,143990,69427,179427,111887,130604,125514,298266,119414,633843,42007,143276,198184,463662,139861,68891,238446,38313,64680,284814,158824,56442,156014
"g40",271024,153665,59034,73214,238152,87118,105105,132670,127172,227082,65086,109661,106806,202833,58453,151236,126060,116354,126925,214014,89645,72123,90197,6089,302708,168398,203094,106434,146475,251755,543224,46314,83849,99970,25441,62368,121851,20065,80941,42642
"g41",8258,766,787,3279,27838,4271,3639,2335,3279,14343,9141,1859,24376,54867,2681,15573,39175,15319,1618,9784,24993,6608,4975,6239,997,16276,22627,27527,3197,17076,65934,11074,2256,17757,28474,12368,16398,3080,18008,40609
"g42",21066,75241,57563,103285,196930,96763,41870,187256,34721,63036,23722,61291,112447,55896,39381,81648,54009,106599,56050,68778,184794,97871,85912,229885,130565,139819,264003,336900,295243,329475,86322,135087,102247,140053,119026,72047,160914,76865,206850,105713
"g43",37173,64253,79733,16890,64885,14048,41374,132558,15266,107524,9756,103904,6620,26690,3410,26118,67211,3560,19466,14397,79422,136237,21620,69865,304898,10338,375681,155949,92410,123672,140164,21935,36659,49241,68714,12161,37871,6830,57196,157828
"g44",28888,23180,23015,17539,34506,26760,23830,42377,12725,47961,18392,12622,44186,16044,13622,39623,38395,9874,19561,40170,46681,16377,22994,28708,20050,82504,48466,22428,20615,3869,89432,54536,7291,105866,45544,38752,52548,9025,116350,24984
"g45",212302,105920,28513,50863,165582,327568,32505,194435,139204,404449,23804,31102,144664,36202,23834,59725,16664,122014,19509,47930,141813,3783,324147,281859,986228,1327490,708573,42951,1088078,140958,165384,15764,356285,28487,123254,11135,378662,80954,639576,215613
"g46",60910,76592,7079,28832,9745,105875,13299,39902,36294,148355,32371,36379,1756,15012,34466,67388,94383,56067,85585,11208,80676,44979,80920,21618,52543,77391,157434,177543,77435,209127,22892,92612,30363,37686,25472,18116,23457,23122,320798,15937
"g47",6279,9883,14726,15114,2508,21212,11568,45978,17843,36576,42248,47188,24021,2024,3892,2805,26161,8032,16521,35152,12605,7719,62456,29413,10172,7326,96686,65090,3308,79947,37952,20698,27755,61504,7471,13194,35112,5094,20127,22781
"g48",17548,65250,29558,22169,74955,27667,41281,52120,25194,47596,31846,41004,27576,40361,25371,37445,59115,56031,49530,75540,106952,17136,126060,30152,60478,85022,34606,49572,50436,139881,128342,74518,32424,79262,36433,17616,63690,9693,105550,107516
"g49",92,82,284,162,2058,2027,4,368,2591,940,1960,651,2611,788,696,537,648,1687,4443,2834,2423,301,846,372,1020,265,131,2830,15,33,1360,1900,677,6906,924,195,253,329,616,1119
"g50",3688,3424,788,4543,4113,6045,1449,3824,2515,2575,2895,757,2113,3039,487,2863,2673,3281,4247,6212,4812,2342,1138,3242,2412,1230,2692,4320,2682,6764,5114,6764,873,1463,2214,2542,764,2161,5669,2471
"g51",6213,7679,8789,1747,1159,3767,1722,1157,4600,9405,1379,7129,30308,8531,16746,6103,1669,1089,386,13775,6670,461,1968,686,13110,106,15105,763,976,4620,6136,9164,313,10843,10012,2272,8258,89,14469,11369
"g52",445,842,568,837,341,1313,426,795,905,736,333,1008,813,725,49,1093,680,932,546,929,296,263,132,634,2191,513,1449,519,810,1244,2280,647,587,1889,566,441,1012,642,860,697
"g53",61403,62580,29946,56092,52096,62594,39802,57781,39290,46008,32069,47797,50534,53208,35822,61718,44731,57143,52846,71484,140385,33786,69430,92106,163426,38460,115743,88935,36830,77199,135262,98133,24802,94913,49074,22256,60279,35978,187974,80126
"g54",51106,41188,45553,47884,31448,111447,25504,47658,47907,28115,59639,42740,97866,66854,41903,62904,70519,34067,56684,75656,43421,25311,41584,69840,81932,27245,80774,63992,51748,32037,92300,33366,21373,36813,23123,35546,47012,34346,55158,79200
"g55",24899,12445,7487,4997,44338,11398,12669,34255,12671,29593,8042,5467,11318,10707,14051,17809,22691,24185,11037,8645,9348,5006,8064,28007,24574,10158,42982,23102,5537,13784,9972,12673,14531,51483,13901,5840,8434,1457,21279,3823
"g56",107539,217935,57526,190399,101113,130763,70866,159964,86562,138028,69958,68727,182406,150048,46603,107390,109954,111235,138217,112102,531330,120935,125475,109947,279996,90687,202323,302994,188376,398850,252922,238889,17341,236444,105945,38435,333999,79824,179865,154743
"g57",32674,52767,24215,40652,38772,60270,47709,61629,31024,47752,24261,34777,47050,25887,24555,30710,48072,22806,40174,20447,44312,18050,15876,16884,65633,25734,78927,47748,28181,35726,82782,30157,93450,130036,25413,20976,41232,23172,45949,20922
"g58",418982,275482,120423,177801,40888,556,217,743,84613,275,71637,138047,11089,5538,5044,20626,31876,12633,115076,20451,57171,2275,68840,201,131561,2799,722,11992,63328,41337,325,44386,38730,184332,12140,161760,91862,146,1088,1136631
"g59",1,2204,30,8389,329,192,209,3385,4081,163,1444,1379,4543,9442,5321,1506,22,136,148,0,6,15208,1,29,1087,3170,10642,712,20502,2943,5968,3217,1858,52137,661,11129,618,163,1516,668
"g60",3797,298,1064,12455,1016,1701,16836,2411,1797,14395,50,2,2707,189,2554,3474,17682,4216,9232,25523,14802,402,4194,42041,1067,12137,41172,16020,48,242,17682,10810,11527,12910,23696,163,807,7834,10821,1402
"g61",10961,145792,11524,19116,115905,115750,64482,95294,41736,52224,8003,16664,127897,581,20773,152737,108934,23880,177744,42795,83052,37794,32611,48257,59885,133383,71593,90734,8730,184770,116616,21039,35355,101888,92497,30662,14379,31217,283226,53986
"g62",2334,11212,38519,25008,8720,86051,8974,64411,18667,48611,44852,34482,69209,3528,13913,18703,17174,11343,55088,29048,51953,2402,34342,40295,10034,23272,2553,578,20606,42366,9106,3047,4075,49211,140340,3350,9526,6727,139799,16485
"g63",172902,190352,86694,41056,72638,156877,27442,61796,63847,47232,27600,134622,185822,141208,79820,193491,112088,167018,97802,189130,331202,42313,22760,104214,165238,121704,169856,95642,153120,222134,199566,104979,45950,484713,56989,125897,63728,45063,134106,128671
"g64",9912,4008,14017,18439,29247,30292,7174,40625,20407,22650,33087,3128,2178,15331,3734,4161,4845,24326,2818,47548,50408,1095,14994,20248,23688,4148,2357,17572,20370,24879,15232,23138,4808,57606,8566,747,34035,27929,5564,83654
"g65",652,642,10,255,218,581,197,759,2930,15,1161,330,4217,291,189,56,176,551,894,111,1963,50,436,881,302,97,695,154,2811,0,434,255,114,4346,1100,128,7125,632,936,687
"g66",387,1260,97,270,494,351,243,250,740,1185,64,153,636,35,95,107,1210,254,715,662,633,267,386,486,752,1467,1260,3384,1038,7719,430,426,441,1916,160,6,10746,123,772,1595
"g67",42269,26266,734,40948,225,32854,20341,3989,15872,7362,2571,1615,8363,645,11906,45941,12549,16996,5679,23379,13164,2788,11311,5236,29150,3378,8907,8988,8575,10551,46620,20172,2124,16499,1581,3045,4620,75,1360,96
"g68",19162,135645,10773,191113,20637,6560,7481,27354,12449,72630,1565,11698,15914,86177,78933,277518,4847,14912,83171,21290,18621,3625,37999,147292,6995,16024,228476,250331,72058,78794,78274,68456,68004,47758,145134,16615,68036,34005,69882,41878
"g69",30630,60396,27455,5464,9761,65125,9828,70826,46650,16712,17840,19335,92410,41080,14826,50668,62940,23604,28866,73751,81032,7480,29266,69614,32304,26376,34641,80178,20083,62151,66926,36422,15161,11699,23362,13577,13363,34132,63626,27304
"g70",8709,9471,5122,30642,61999,7298,10704,7768,2106,34007,60291,20651,29425,13879,34578,6387,33603,1694,9958,8143,758,18995,21558,11592,23692,54305,4706,39489,180,19610,10224,66431,21137,8242,862,209,53412,1363,90304,24065
"g71",237671,162876,171698,54202,427489,148898,111768,205068,121245,388677,50164,70272,397409,180570,176922,235526,236023,108523,170576,301170,436998,195688,186023,97095,117988,205247,198103,130988,126631,246786,413650,245124,122140,66456,90467,158847,78235,66453,156763,143584
"g72",102221,50142,52172,40115,108509,62396,44581,71719,51608,63542,57259,44592,61823,35258,19909,68018,49391,44950,55372,43485,50448,60748,41395,20181,126105,43170,41555,53572,38561,141978,76132,65303,17266,72182,34100,27837,42864,29952,78269,74654
"g73",171022,115973,52821,164153,162971,106074,74212,175551,92757,125645,124912,48111,136520,99512,71719,73743,64447,105166,128742,133077,156213,92502,50676,126163,170280,162225,229260,158110,87705,226722,275404,168164,63458,141680,49433,83248,80916,42758,162393,89201
"g74",215255,167118,141287,146145,157348,232663,152208,158781,128241,196583,113430,157198,167357,186555,134600,155247,172430,140119,158210,140344,228665,90552,197908,229621,160082,152999,703272,155145,66110,363696,201910,149133,43138,256394,109418,99357,139534,153503,280392,182844
"g75",36758,34412,15064,25759,27164,18770,22284,59670,24859,33190,16162,30405,33681,27133,28310,33728,27124,50672,31812,23479,42156,35574,50433,30476,34439,44996,101188,40386,57062,59864,75228,30775,35499,45812,29812,18047,56826,28521,112752,36317
"g76",133740,125854,56051,85839,130459,116157,63856,188613,68619,102412,83188,125347,113048,120528,52409,68420,112157,88578,99703,103682,189385,52389,60804,78444,129714,94497,148700,76468,62468,135509,156596,109239,48548,217323,52500,62906,77294,41036,366237,159529
"g77",129492,45154,34309,78668,94879,76643,19181,96312,39810,109694,54230,57298,125057,47040,57359,30082,64134,74636,81591,96705,215724,65411,38775,50007,232734,148036,358065,238818,108345,69827,125258,45654,44806,197192,51499,70975,37682,50721,255196,89319
"g78",36692,27828,13546,9809,44377,2975,12531,4709,15541,2738,19304,4012,921,9293,3405,3908,39202,37237,8704,18047,17386,2096,4744,14342,1163,8921,61640,11510,3156,1622,101504,11301,10977,10650,4597,1023,7038,22317,1215,38024
"g79",644,184,73,585,143,296,375,626,60,870,391,268,102,524,183,264,206,511,543,498,648,400,302,166,495,64,289,704,744,428,1812,896,611,456,328,202,263,296,1090,155
"g80",3173,313,1315,120,718,32,155,6143,100,114,37,169,1372,1607,167,901,1245,39,324,20,2307,898,126,1055,317,1997,403,926,1881,2780,66,414,841,3370,212,878,0,691,5528,592
"g81",3939,361,1811,2597,5044,3391,3183,4742,3506,3303,1459,4050,1441,4806,1342,1183,1365,4750,3070,2649,2586,2989,2682,2357,2511,3423,6305,2379,1593,5374,8546,3512,2669,8542,2494,3935,3022,3310,5426,3099
"g82",116635,60615,58753,77572,65542,37746,48966,67347,36148,99711,41872,66954,78953,64197,34938,49975,65683,62588,57321,55874,189777,49675,66657,84114,150220,57828,135062,58074,79846,100263,131750,55556,45966,214032,25460,28683,70688,38745,232554,57428
"g83",43211,49911,20325,69520,36988,54668,55654,115715,25714,56053,130807,50753,61934,76219,29666,69732,100449,69197,46879,108659,290280,84369,169312,332586,904102,74369,243628,146640,246382,315252,401878,346576,90549,129213,228205,222453,348784,48816,594546,74671
"g84",1985,3436,2527,5999,2920,1903,1146,1185,4,793,3451,614,2899,293,13,370,4323,2263,8381,6433,10916,618,2261,6006,6224,1689,1114,641,4342,0,10490,625,3047,1010,1180,4803,2934,1547,9618,5835
"g85",261699,142311,79695,51642,175351,258874,95932,57158,69359,187568,123573,58415,118627,93363,81399,50094,181161,122358,113375,123096,70978,101472,97333,109369,166516,69940,210468,131728,63914,102658,101446,147371,61797,247572,115591,100820,117022,70670,122216,67424
"g86",585,26223,4061,355,2958,7247,17543,14213,1487,1977,6926,494,3282,840,2705,6995,520,8339,178,268,22434,10607,2920,1872,2180,3297,20324,22346,10788,2390,7064,4146,12046,4550,1095,1326,8318,46,237,6
"g87",43659,51611,37489,35442,84624,64110,49364,51968,17090,53895,52544,32998,49925,41395,16512,70812,40143,69181,34194,40536,109725,108837,67122,123569,259478,50434,113150,84729,67557,144627,167960,127520,33066,97848,41677,30438,53476,34510,258658,148194
"g88",10550,6678,7461,6954,25854,12502,2123,18883,7265,3182,5596,7487,3796,6788,7522,9471,9458,11302,12938,14770,7061,5162,3654,2235,17008,2572,12894,10476,5189,10470,22768,7271,7028,14252,5129,3217,12806,4491,15672,4150
"g89",125474,132728,83387,58643,155642,295642,70025,231126,72706,215469,76196,141340,153357,77470,112771,145625,455520,71218,140552,97393,544634,221828,89776,577496,698628,89587,495104,123552,84473,240039,329622,762625,197035,354144,68503,122411,535836,181988,517088,737291
"g90",220259,16238,53852,32370,107947,26258,91328,19131,24006,34369,37201,11783,43199,17978,20995,94492,45632,12482,156163,120056,63270,32868,66768,21023,128750,17763,134708,52297,21993,15657,26486,51564,23604,117537,13413,56738,27608,26847,163848,48678
"g91",2853,1408,675,736,2683,4013,1248,2170,693,3142,700,986,1481,1346,907,1545,2239,1714,2606,1663,1910,1915,1051,1197,1983,2532,6777,3743,785,3438,3078,856,1459,2818,1025,1198,2406,1443,2816,1226
"g92",20919,72676,29050,27653,54811,60908,27682,58175,36195,28493,31909,12853,15513,27764,32365,46265,43004,31927,54466,26104,18056,31036,22621,38727,31696,36596,33345,51816,16832,35770,57862,53065,15204,61791,36757,17054,83450,12083,39118,37166
"g93",33448,68902,12595,23186,43914,33283,32439,28004,20159,35914,26026,34716,55394,21050,9398,13180,15274,47663,16097,27462,42963,77553,32589,86243,80348,73750,197160,84534,60026,102552,65542,83177,24485,106863,28341,32099,122122,37806,198139,36527
"g94",29498,73390,47850,40178,97713,37868,22233,35241,45070,35767,37195,60688,22508,31288,26982,50976,19163,17423,128522,28980,28185,36327,46963,31679,66573,37942,24674,41688,11279,57903,43816,26728,23191,20444,7123,11605,31865,9372,61917,20145
"g95",52457,33670,14299,22779,46467,26728,13965,15196,15674,34387,9116,7146,14791,28261,9209,17116,26859,12061,27323,36792,28578,28022,10921,29284,30624,28577,49776,39980,16654,30818,43790,37879,13904,31429,24630,9082,16427,6324,33222,21696
"g96",825202,563214,412512,180735,375923,120411,370919,424086,222288,724345,346844,470101,433248,228403,116810,547901,545513,411583,179362,332662,262314,225781,683026,511786,269636,213640,612916,994010,582120,599937,406152,519615,320144,187028,245544,176009,204581,387185,277938,459894
"g97",122634,47148,31417,70956,33278,54539,9759,105348,48859,38658,56063,26451,45899,9747,7092,68006,123228,57140,40301,62260,7452,92783,42045,51196,70782,87358,42987,74356,57926,102210,27900,94991,4741,51453,48609,24011,37346,10811,103377,19865
"g98",98907,139677,24907,55423,37914,88042,51525,103749,32705,40634,35969,61174,62318,83042,41625,102734,98088,99815,77734,59062,355762,121040,98690,263495,701010,137613,182256,139814,192563,294624,349798,92698,74061,349492,61350,101800,106602,79697,149262,300664
"g99",207028,127253,111582,50598,104844,138717,56174,82959,74970,27714,154295,98050,110022,16773,117532,89506,49585,70542,121500,85799,100205,72604,62645,98647,174542,49459,204084,58038,61642,122369,111058,95825,60579,186992,46224,19999,185691,31625,242216,162684
"g100",18615,8937,6570,9111,28695,37793,20185,30184,15044,31689,13410,11381,23419,23414,28023,13957,24872,48480,27578,14507,64967,11509,4926,47611,7450,29435,73198,36314,10239,49350,89822,7220,22769,17825,29326,15448,50511,17036,20744,18038
"g101",19777,11062,19190,13000,25956,22845,9606,19758,8835,20369,12351,12097,23896,16195,5391,15767,16315,17481,12131,19514,31679,17728,9527,21357,51800,12836,35176,47631,28542,6251,30580,24712,7434,24261,15524,6031,23442,14864,62852,11807
"g102",149505,226142,121779,114083,202378,224385,78755,177690,87296,137257,132052,112255,179275,123561,101134,125162,116615,131257,93722,195952,251784,96531,91008,217621,241599,149889,394320,372190,103441,211540,260446,136939,125308,265480,125904,79736,152260,98566,76519,125658
"g103",167774,134002,84019,180986,155928,85851,115114,162455,80381,173576,75570,78416,79345,145332,91278,109992,213065,134049,99543,114834,400791,184464,395799,453123,307043,476957,907761,1179735,229893,737489,843432,373340,216272,947729,348207,330037,159724,194185,698118,778155
"g104",20385,43939,7609,15139,17171,22535,17231,19560,13975,19210,9644,14895,27490,12876,6263,10062,36796,5491,26588,27752,12890,6299,21581,11283,40273,48810,45093,21618,6673,67011,90566,15897,5192,5952,9718,8359,11452,5571,5713,18478
"g105",129662,97849,28059,48920,156465,449062,68803,55257,215585,309672,232264,67475,79985,46260,49007,1728,95359,156238,45276,131016,273708,187934,102850,56820,268342,224497,633312,28644,58362,167276,181234,136777,60121,233607,19258,289101,62825,316166,262470,70257
"g106",48047,46134,29386,27390,38998,37818,33151,27715,44165,62587,29990,29457,53097,35842,21729,47109,30670,44764,40001,57445,16898,26586,22524,33048,59896,27372,93993,23316,27318,58018,50526,39526,14331,74061,19154,18373,60468,29952,62086,25462
"g107",244764,311635,168216,149481,372405,209273,114824,268926,163081,309005,151474,167066,301833,228713,172761,213346,168923,207821,106322,266610,639192,381494,536927,861235,1721852,899798,2494345,1026048,593608,1078060,1121440,811134,213689,727126,403486,459760,553096,308957,790012,644958
"g108",94901,166650,95467,142121,129580,193406,41902,110409,44314,49836,51920,100865,143868,91551,78785,67012,167421,120612,79527,144762,141755,112056,262470,66383,327730,216138,358169,347340,175954,238091,361652,441710,120380,234480,82083,138762,251976,37213,516773,80640
"g109",224796,663073,365425,321650,272710,496940,359490,326023,314616,781789,658912,369404,461827,549023,371348,422217,996731,194170,652073,341851,392883,159344,438442,525231,542672,155396,87788,1008163,539022,339188,582482,448670,520903,1491180,217663,196213,66926,272896,638175,190166
"g110",11069,9466,1331,8348,8227,3397,8252,3701,6468,245,681,14437,11186,2054,6687,2685,48276,11841,3788,4767,43311,8889,22325,21826,456,8412,13113,4708,1455,41840,10748,21362,2810,28561,24007,1403,14549,9961,3978,2595
"g111",106234,168595,18141,85703,39403,154927,8661,37821,225619,91919,43484,53461,228926,49482,89597,64347,135729,304580,23385,41795,192084,183308,97319,185609,4824,179226,149908,219833,1684,36675,46680,123638,41640,336528,202857,59090,212686,27196,151233,35714
"g112",14838,41954,6434,23630,29565,13377,15958,10085,3345,4654,2940,3002,33539,7721,5802,32251,8371,16324,383,7961,7491,42480,37477,9417,25088,5891,27269,10740,39412,63362,10448,34812,2638,40496,154,10194,49602,10994,150142,16886
"g113",212498,227478,143567,190953,281199,208286,117595,221330,76846,236522,189860,154744,153497,182533,167933,168723,138467,139940,109290,136930,75816,137771,93447,99491,160065,67867,279113,134892,67677,128573,197432,80251,28761,173570,94821,47926,94042,62035,67587,173388
"g114",3816,44,18057,42,1,10038,960,21433,0,0,9,30399,13572,24563,176,0,0,98305,0,3,7732,1,0,37890,7007,416,47656,0,0,315,45256,0,1392,0,61,9,0,20292,15390,3400
"g115",84089,141084,48510,58532,65580,61342,23982,88019,18817,129468,16889,21361,33588,42745,35811,37222,60452,100195,18302,56498,98524,116596,65419,134249,77091,71858,197517,208455,142737,51603,301840,88703,46937,210804,123850,30653,91241,119398,207676,84777
