"","sample58","sample104","sample27","sample71","sample34","sample60","sample81","sample88","sample13","sample56","sample168","sample214","sample137","sample181","sample144","sample170","sample191","sample198","sample123","sample166"
"SMNDC1",2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,3
"DLG5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,2,2,2,3
"AC060834.1",2,2,2,2,2,2,2,2,2,2,1,2,5,2,5,5,2,2,2,5
"PCDHB4",2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,2,2,1,4
"G2E3",2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,4,2,2,2,3
"FNDC11",2,2,2,2,2,2,2,2,2,2,3,6,6,2,3,4,3,2,2,6
"STRADB",2,2,2,2,2,2,2,2,2,2,4,6,3,2,2,5,2,2,3,5
"NT5E",2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,6,1,1,2,2
"HECTD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3
"MED17",2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,4,1,1,2,2
"PHF20L1",2,2,2,2,2,2,2,2,2,2,6,6,3,3,3,6,2,2,6,6
"COPE",2,2,2,2,2,2,2,2,2,2,4,2,3,2,4,3,2,2,4,2
"TUNAR",2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,2,2,2,3
"AP000442.1",2,2,2,2,2,2,2,2,2,2,5,4,3,2,2,4,2,2,2,3
"RHOT2",2,2,2,2,2,2,2,2,2,2,3,5,3,2,2,5,3,2,1,3
"AL356512.1",2,2,2,2,2,2,2,2,2,2,5,5,6,2,5,6,3,2,3,5
"VSIG1",2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,3,2,2,1,2
"WDR74",2,2,2,2,2,2,2,2,2,2,3,4,3,2,2,4,2,2,2,3
"AC073046.1",2,2,2,2,2,2,2,2,2,2,3,3,4,2,3,3,2,2,2,2
"AC008735.2",2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,6,2,2,1,4
"PSD2",2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,2,2,2,4
"C11orf54",2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,4,1,1,2,2
"TRIP6",2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,2,1,2,3
"TMSB4XP4",2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,1,1,3
"ZNF648",2,2,2,2,2,2,2,2,2,2,4,5,6,2,6,6,2,2,3,5
"ADRA2A",2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,3
"ENPP7P4",2,2,2,2,2,2,2,2,2,2,2,3,6,2,3,5,2,2,2,4
"PSPC1",2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,2,1,1,3
"TCIM",2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,2,2,6,6
"KLK5",2,2,2,2,2,2,2,2,2,2,3,2,6,2,3,6,2,2,1,4
"EXOSC7",2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2
"LINC02777",2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,6,2,1,2,3
"AP001625.2",2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,5,2,2,2,3
"BPNT1",2,2,2,2,2,2,2,2,2,2,5,6,6,2,5,6,3,2,3,5
"CNRIP1",2,2,2,2,2,2,2,2,2,2,3,3,4,2,3,3,2,2,2,2
"APH1B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2
"ERI3",2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,6,2,1,2,3
"CRACDL",2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,2,3,4
"CRIM1-DT",2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,3,2,2,2,4
"ELF3-AS1",2,2,2,2,2,2,2,2,2,2,3,6,6,2,4,6,3,2,4,5
"SPDYE21",2,2,2,2,2,2,2,2,2,2,3,3,3,2,4,5,2,2,2,4
"ZNF430",2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,3,2,2,1,2
"UBAC2",2,2,2,2,2,2,2,2,2,2,4,6,5,2,4,6,1,1,1,3
"AP003108.2",2,2,2,2,2,2,2,2,2,2,3,4,3,2,2,4,2,2,2,3
"NR2E3",2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,1,2,2
"CD38",2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,3
"ZNF507",2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,4,2,2,6,4
"SOS2",2,2,2,2,2,2,2,2,2,2,3,4,4,2,2,4,2,2,2,3
"ZNF583",2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,6,2,2,1,4
"ZNF492",2,2,2,2,2,2,2,2,2,2,3,2,3,2,4,3,2,2,1,2
"ARF3",2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,5
"KIAA0040",2,2,2,2,2,2,2,2,2,2,4,6,6,2,6,6,2,2,3,5
"ABHD5",2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2
"AC005911.1",2,2,2,2,2,2,2,2,2,2,6,4,3,2,5,4,1,2,2,3
"FTH1P7",2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,2,1,1,3
"TENM1",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,1,2
"AC022364.1",2,2,2,2,2,2,2,2,2,2,6,4,3,2,4,4,1,2,2,3
"AC107871.1",2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,1,2,2
"ASPDH",2,2,2,2,2,2,2,2,2,2,3,2,6,2,3,4,2,2,1,4
"FLRT1",2,2,2,2,2,2,2,2,2,2,3,4,3,2,2,4,2,2,2,3
"NTF3",2,2,2,2,2,2,2,2,2,2,6,4,3,2,5,3,1,2,2,3
"CCDC82",2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,4,1,1,2,2
"CBFB",2,2,2,2,2,2,2,2,2,2,4,2,3,2,3,3,2,1,1,4
"ABCG4",2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,3,1,1,2,2
"PHYHD1",2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,1,1,3
"C18orf21",2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,1,2,1,2
"LINC00471",2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,5,2,2,3,2
"AC068700.1",2,2,2,2,2,2,2,2,2,2,4,6,5,3,3,3,2,2,6,6
"CCRL2",2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2
"SNX5",2,2,2,2,2,2,2,2,2,2,3,3,6,2,2,4,1,2,2,6
"ZNF790-AS1",2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,4,2,2,1,4
"LRRC41",2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,6,2,1,2,3
"CC2D2A",2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,3
"ZNF628",2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,6,2,2,1,4
"ASS1P1",2,2,2,2,2,2,2,2,2,2,4,2,4,2,3,5,3,2,2,4
"CHMP4C",2,2,2,2,2,2,2,2,2,2,3,6,4,3,3,3,2,2,6,6
"SDHDP6",2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,4,2,1,1,3
"BLVRA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,2,2,4
"SERGEF",2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,2,2,2,4
"EEF1A1P16",2,2,2,2,2,2,2,2,2,2,6,4,3,2,4,3,1,2,2,3
"COL7A1",2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,4
"TPT1P4",2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,4,2,1,2,2
"AC008897.1",2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,1,4
"SPATC1L",2,2,2,2,2,2,2,2,2,2,6,3,3,2,3,5,2,2,2,3
"GSE1",2,2,2,2,2,2,2,2,2,2,4,2,3,2,3,3,2,1,1,4
"SKA2",2,2,2,2,2,2,2,2,2,2,3,4,6,2,3,4,2,2,2,4
"AL049839.2",2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,2,2,2,3
"AADACP1",2,2,2,2,2,2,2,2,2,2,6,4,3,2,3,6,3,2,2,4
"PARP14",2,2,2,2,2,2,2,2,2,2,2,6,6,2,3,6,2,2,2,4
"AC243772.2",2,2,2,2,2,2,2,2,2,2,4,6,5,2,6,6,2,2,3,5
"UBE2N",2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,3,2,2,5
"TIAM2",2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,4,2,1,2,2
"LZIC",2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,4,2,1,1,3
"XIAP",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,1,2
"HOXB-AS3",2,2,2,2,2,2,2,2,2,2,3,2,6,2,3,4,2,2,2,4
"ART1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,4
"TVP23C",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,1,4
"SRD5A2",2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,3,2,2,2,4
"DUXAP9",2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,4,2,2,2,5
"NOTCH2",2,2,2,2,2,2,2,2,2,2,6,4,2,2,3,4,2,2,4,3
"HSD3BP2",2,2,2,2,2,2,2,2,2,2,6,4,2,2,3,4,2,2,4,3
"PAK6",2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2
"MIR17HG",2,2,2,2,2,2,2,2,2,2,3,2,5,2,4,6,1,1,1,3
"LUARIS",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,2,2,4
"CHD6",2,2,2,2,2,2,2,2,2,2,3,4,6,2,2,4,3,2,2,6
"CENPS",2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,4,2,1,1,3
"ARNILA",2,2,2,2,2,2,2,2,2,2,3,2,6,2,3,3,2,2,2,4
"GLI3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,2,2,4
"SOWAHA",2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,2,2,1,4
"CPNE7",2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,3,2,1,1,4
"CDC20P1",2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,3,1,1,3
"RPS3AP25",2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,2,1,2,3
"NUAK2",2,2,2,2,2,2,2,2,2,2,3,6,6,2,5,6,3,2,6,5
"AC139795.2",2,2,2,2,2,2,2,2,2,2,3,4,5,2,1,4,2,2,2,4
"PCDHGC5",2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,2,2,1,4
"NKAPL",2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,5,3,2,1,4
"COPS3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,1,4
"PLEKHB1",2,2,2,2,2,2,2,2,2,2,3,2,4,2,1,4,2,2,2,3
"CRTAM",2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,3,1,1,2,2
"GALNT10",2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,4,2,2,1,4
"FAM229A",2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,6,2,1,1,3
"ATP2A1",2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,2,2,1,4
"ZDHHC24",2,2,2,2,2,2,2,2,2,2,3,4,3,2,2,4,2,2,2,4
"RPS13",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4
"NAT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
"MCCD1",2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,5,3,2,2,4
"ZNF25",2,2,2,2,2,2,2,2,2,2,6,5,3,2,4,4,2,2,2,3
"FAM107A",2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,4
"IGHV1-58",2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,2,2,2,3
"AC087762.2",2,2,2,2,2,2,2,2,2,2,2,4,6,2,4,2,2,1,2,2
"RBM20",2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,3
"PRPF18",2,2,2,2,2,2,2,2,2,2,6,5,3,2,3,3,2,2,2,4
"LCMT1-AS2",2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,2,2,1,3
"TSIX",2,2,2,2,2,2,2,2,2,2,4,3,3,2,2,3,2,2,1,2
"HNRNPH3",2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,4,2,2,2,3
"ARNTL2",2,2,2,2,2,2,2,2,2,2,6,4,3,2,4,4,1,2,2,3
"LY9",2,2,2,2,2,2,2,2,2,2,4,6,6,2,6,6,2,2,3,5
"TSPAN17",2,2,2,2,2,2,2,2,2,2,2,4,5,2,1,4,2,2,2,4
"AC009309.1",2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,3,2,2,2,1
"CLPX",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2
"TMEM150C",2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,4,2,1,2,3
"UPK3A",2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,3,1,2,1,2
"LINC01857",2,2,2,2,2,2,2,2,2,2,2,6,3,2,1,5,2,2,3,5
"EI24",2,2,2,2,2,2,2,2,2,2,4,3,1,2,2,1,1,1,2,2
"PRSS51",2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,1,1,0
"AC027288.3",2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,2,3,2,2,5
"IRX4",2,2,2,2,2,2,2,2,2,2,4,4,3,2,3,3,2,2,2,4
"AL662907.1",2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,6,2,1,1,3
"SCP2",2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,6,2,1,2,3
"AC027329.1",2,2,2,2,2,2,2,2,2,2,4,2,3,2,3,4,2,2,1,4
"VAMP7",2,2,2,2,2,2,2,2,2,2,5,1,2,2,2,4,3,2,1,2
"PTGFRN",2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,4,2,2,1,3
"ZNF264",2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,6,2,2,1,4
"MSH2-OT1",2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,3,2,2,3,4
"GID4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,1,4
"SMPD3",2,2,2,2,2,2,2,2,2,2,4,2,3,2,3,3,2,1,1,4
"ERO1A",2,2,2,2,2,2,2,2,2,2,3,4,4,2,2,4,2,2,2,3
"MAPK1",2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,3,1,2,3,2
"LINC01659",2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,3,1,2,5,2
"AC098935.1",2,2,2,2,2,2,2,2,2,2,3,6,6,2,5,6,3,2,3,5
"COX6A1",2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,6
"MOB3B",2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,5,1,1,1,2
"FABP3",2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,6,2,1,1,3
"TTC13",2,2,2,2,2,2,2,2,2,2,5,6,6,2,5,4,3,2,3,5
"LINC00954",2,2,2,2,2,2,2,2,2,2,3,3,4,2,3,3,2,2,2,2
"ANPEP",2,2,2,2,2,2,2,2,2,2,3,4,6,2,3,2,2,1,2,2
"IGHV3-63",2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,2,2,2,3
"CCR2",2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2
"TRERF1",2,2,2,2,2,2,2,2,2,2,3,6,4,2,3,3,3,2,1,4
"PNMA8A",2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,4,2,2,1,2
"CDC34",2,2,2,2,2,2,2,2,2,2,3,2,3,2,1,3,2,2,1,2
"E2F8",2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,4,2,2,2,4
"LRAT",2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,4,2,1,2,3
"AC027763.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2
"IGHV3-15",2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,2,2,2,3
"AC092428.1",2,2,2,2,2,2,2,2,2,2,2,2,5,2,5,6,2,2,2,4
"ORC6",2,2,2,2,2,2,2,2,2,2,4,4,3,3,2,3,1,2,1,3
"LINC00630",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,1,2
"AC124852.1",2,2,2,2,2,2,2,2,2,2,4,4,3,2,3,3,2,2,2,4
"RAVER1",2,2,2,2,2,2,2,2,2,2,3,3,3,2,5,3,2,2,5,3
"SLC6A12",2,2,2,2,2,2,2,2,2,2,6,4,3,2,5,3,1,2,2,3
"HASPIN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2
"FUT3",2,2,2,2,2,2,2,2,2,2,3,3,3,2,5,3,2,2,1,2
"TAF2",2,2,2,2,2,2,2,2,2,2,6,6,6,3,3,6,2,2,6,6
"PM20D1",2,2,2,2,2,2,2,2,2,2,3,6,6,2,5,6,3,2,3,5
"TENM4",2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,4,2,1,2,2
"FAM184B",2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,3
"TMX1",2,2,2,2,2,2,2,2,2,2,3,4,4,2,2,4,2,2,2,3
"LINC02384",2,2,2,2,2,2,2,2,2,2,4,2,4,2,3,2,3,2,2,5
"SUGT1P3",2,2,2,2,2,2,2,2,2,2,3,3,4,2,4,2,2,1,1,3
"CHEK2",2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,3,1,2,1,4
"AC018755.4",2,2,2,2,2,2,2,2,2,2,3,2,6,2,3,6,2,2,1,4
"AJ003147.3",2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,5,3,2,1,3
"AC027271.1",2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,4,2,1,2,3
"LRRC77P",2,2,2,2,2,2,2,2,2,2,5,4,3,2,4,6,3,2,2,4
"CDKL2",2,2,2,2,2,2,2,2,2,2,6,2,3,2,3,4,2,1,2,6
"LRATD2",2,2,2,2,2,2,2,2,2,2,6,6,3,3,3,6,2,2,6,6
"ZNF224",2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,4,2,2,1,2
"THOC2",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,1,2
"SLC25A26",2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,4
"MMP23A",2,2,2,2,2,2,2,2,2,2,3,5,4,2,3,4,2,1,1,2
"PPFIA2",2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,3,3,2,2,5
"ANKRD20A7P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,1,1,2
"DRAM1",2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,5
"NLGN3",2,2,2,2,2,2,2,2,2,2,4,3,3,2,2,3,2,2,1,2
"AC079140.6",2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,4,2,1,1,2
"HDHD5",2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,4,1,2,1,2
"FSTL1",2,2,2,2,2,2,2,2,2,2,2,4,6,2,3,6,2,2,2,4
"AC004947.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,2,5
"OPN4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,2,2,2,3
"AL137779.2",2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,2,2,2,3
"SPATA2",2,2,2,2,2,2,2,2,2,2,3,6,6,2,3,4,3,2,2,6
"GPR108",2,2,2,2,2,2,2,2,2,2,3,3,3,2,5,3,2,2,1,2
"MACROD1",2,2,2,2,2,2,2,2,2,2,3,4,3,2,2,4,2,2,2,3
"ACY1",2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2
"TECPR2",2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,2,2,2,3
"OGDHL",2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,3,2,2,2,3
"FSCN1",2,2,2,2,2,2,2,2,2,2,2,2,5,2,5,6,2,2,2,4
"AL022069.3",2,2,2,2,2,2,2,2,2,2,3,4,2,2,3,6,2,1,2,2
"ZNF295-AS1",2,2,2,2,2,2,2,2,2,2,2,6,3,2,3,5,2,2,2,3
"IGF2BP2",2,2,2,2,2,2,2,2,2,2,5,2,3,2,4,6,3,2,2,4
"BLVRB",2,2,2,2,2,2,2,2,2,2,3,2,5,2,3,4,2,2,1,4
"COL8A2",2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,6,2,1,1,3
"ABHD14B",2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2
"AL133467.1",2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,2,2,2,3
"AC079822.1",2,2,2,2,2,2,2,2,2,2,5,4,3,2,4,6,3,2,2,4
"STK16",2,2,2,2,2,2,2,2,2,2,2,4,3,2,1,5,2,2,3,5
"ABLIM1",2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,3
"AL162377.1",2,2,2,2,2,2,2,2,2,2,3,3,4,2,1,2,1,1,1,3
"ATP13A5",2,2,2,2,2,2,2,2,2,2,5,1,3,2,3,6,3,2,2,6
"DEGS2",2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,2,2,2,3
"IGHV1-67",2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,2,2,2,3
"KRT6A",2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,5
"ZCCHC9",2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,2,2,1,4
"B3GALNT1",2,2,2,2,2,2,2,2,2,2,6,4,3,2,3,6,3,2,2,4
"ZNF497",2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,6,2,2,1,3
"DNAJC28",2,2,2,2,2,2,2,2,2,2,2,6,3,2,3,4,2,2,2,5
"COA1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,2,2,4
"EIF3L",2,2,2,2,2,2,2,2,2,2,4,5,4,2,2,3,1,2,1,4
"AP003068.2",2,2,2,2,2,2,2,2,2,2,3,4,3,2,2,4,2,2,2,3
"ADAMTS19",2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,2,2,1,4
"PWWP2B",2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,2,2,3
"H2BC12",2,2,2,2,2,2,2,2,2,2,4,2,4,2,3,5,3,2,1,4
"SFMBT1",2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2
"HACD1",2,2,2,2,2,2,2,2,2,2,6,5,3,2,3,3,2,2,2,4
"NACC1",2,2,2,2,2,2,2,2,2,2,4,3,3,2,4,3,2,2,4,2
"CENATAC",2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,3,1,1,2,2
"SSH2",2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,2,2,1,4
"AC009686.2",2,2,2,2,2,2,2,2,2,2,4,6,4,3,3,3,2,2,6,6
"SP140L",2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,5,2,2,3,2
"MIR3682",2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,3,2,2,2,2
"SPNS1",2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,2,2,1,4
"MRPL36",2,2,2,2,2,2,2,2,2,2,4,4,3,2,3,3,2,2,2,4
"SNX13",2,2,2,2,2,2,2,2,2,2,2,2,5,2,4,5,2,2,2,5
"RNFT2",2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,6
"CBX6",2,2,2,2,2,2,2,2,2,2,4,5,4,2,2,3,1,2,1,2
"ELANE",2,2,2,2,2,2,2,2,2,2,3,2,3,2,1,3,2,2,1,2
"TLE1P1",2,2,2,2,2,2,2,2,2,2,4,3,3,2,2,3,2,2,1,2
"ZNF22-AS1",2,2,2,2,2,2,2,2,2,2,4,3,3,2,3,5,2,2,2,3
"AC006460.2",2,2,2,2,2,2,2,2,2,2,4,6,3,2,2,5,2,2,3,5
"MOCS3",2,2,2,2,2,2,2,2,2,2,3,6,6,2,3,4,3,2,2,6
"TRIM58",2,2,2,2,2,2,2,2,2,2,6,5,6,2,5,6,3,2,3,5
"SOX7",2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,1,1,0
"SUN2",2,2,2,2,2,2,2,2,2,2,4,5,4,2,2,3,1,2,1,2
