"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g39",68923,150119,79535,157214,155411,41946,101437,143699,38010,108533,205713,68004,163478,116026,367262,139236,262892,59232,308642,91606
"g40",86640,138082,19983,172735,112598,69673,172667,290050,154660,371295,316388,153560,40490,148509,55682,195950,138437,187240,1909563,478261
"g41",13888,6796,9327,2260,12446,14990,11388,7789,577,12019,2200,8217,46508,19450,38669,25691,27293,10199,21979,14648
"g42",127326,52386,46453,35681,118531,54414,58396,185073,71586,49659,47031,85029,69922,30972,125933,45128,116757,120141,127145,170091
"g43",20235,71032,75336,8456,45972,71046,16000,30769,20026,22977,16167,36258,46003,26609,66045,61908,55011,119757,105273,152907
"g44",13330,22894,31551,15508,43571,37896,7952,13010,13844,21884,27256,40269,18364,23619,22140,44442,10532,82918,66902,31425
"g45",119612,52598,156597,6440,287113,94930,60709,9469,232363,51079,354543,120246,140,228108,281755,995010,155133,19320,387490,32352
"g46",6201,20372,434,40990,76055,4871,21441,53073,8953,98029,112281,65527,19944,4320,107943,51484,7716,26844,26080,27723
"g47",41972,28506,5775,47838,33960,31059,33699,16121,80904,22063,20844,17172,33663,16129,86788,34291,79446,16982,75898,27215
"g48",33028,43311,67346,32850,33285,46611,26782,57908,22262,48259,79860,19518,76755,25896,85938,34862,23142,63078,128667,98893
"g49",240,256,285,490,537,20,32,4112,1462,394,182,1252,822,66,836,776,375,20,872,843
"g50",6390,1954,6782,4002,3578,3432,3032,5745,2889,2586,1838,2115,1608,1805,4166,4208,2742,4706,10604,2984
"g51",3509,166,641,5771,5709,1794,17,1160,3175,4007,13914,1418,19223,3477,19358,13352,13727,9720,27288,25073
"g52",1083,327,720,974,768,814,401,1061,208,233,524,1012,1007,223,477,452,810,1155,3693,293
"g53",38934,58073,71043,38624,75836,34069,46785,31408,33485,31816,157463,26267,45430,26919,74408,27490,43677,75033,41888,67271
"g54",70633,65141,103685,43029,41558,47364,40232,54042,52858,47395,88226,31083,32535,12041,91419,31667,50108,57306,97238,51506
"g55",18581,12774,12262,21351,11029,5334,8396,33115,8992,11122,60987,11171,23791,49339,38594,39024,74560,21990,16152,37478
"g56",93126,99521,35146,109567,148362,77491,114945,60917,80338,134962,116368,83898,146326,51368,143538,87536,57801,60724,334995,182058
"g57",59402,24533,30658,16002,32986,30353,12544,46183,25231,28141,80862,62278,73515,34904,53982,43630,98742,170166,99206,53769
"g58",117662,134505,30728,1,15,247333,65224,22560,103,8765,10049,35193,119041,31711,42403,80051,288550,171536,177358,21311
"g59",1,10,125,23301,325,34,10011,0,9732,3,9144,2,17486,4,3634,7,923,28896,4,1
"g60",5145,2309,25034,18122,6122,5642,481,4461,7696,552,26712,764,9199,2341,6309,5562,8018,875,38128,5976
"g61",120890,15083,53229,42348,18936,36453,41956,10365,8303,44242,68310,28289,55258,43115,119758,150625,70263,22914,34065,129807
"g62",62926,15947,31465,19727,12379,54725,774,83139,22310,11200,20589,12076,15555,5430,15376,24848,6822,15254,30747,136031
"g63",76385,118748,99117,136600,233746,46447,81201,181498,54737,80758,423745,22208,199099,85438,86006,189737,162282,203514,139092,143984
"g64",9056,29921,19615,8527,1887,18500,12327,37481,60927,320,2540,5952,17250,7913,5184,15567,3147,18350,40566,2859
"g65",451,728,1745,345,610,2204,1173,38,118,1000,200,2534,5533,25,408,594,567,408,5796,2745
"g66",1125,239,1269,115,604,1595,570,304,57,1342,710,789,329,90,14,51,534,624,15,516
"g67",14877,27333,232,52612,1740,1852,8967,4368,1702,4535,18497,5432,60299,662,20524,4,13115,28745,5422,21407
"g68",93063,132097,12275,16336,101945,78578,30318,108690,23142,117778,150911,29539,226561,87670,17778,227875,324970,261884,93470,51232
"g69",42515,65549,83104,16978,22683,21007,18726,24933,28207,75416,107177,20562,35768,34345,127884,47145,33485,244920,10000,47202
"g70",97713,20167,13307,105272,21171,13442,9970,2656,818,39407,69030,122850,12492,18514,10118,16067,2616,51651,905,4000
"g71",281015,150554,147427,140745,370811,200908,83164,56822,107394,71521,504070,225234,315877,82514,147678,218319,187529,144453,329696,241037
"g72",145822,59082,79406,42153,38477,49758,49183,63494,56497,67544,117018,83574,71727,81626,207300,66183,83562,144098,151167,97304
"g73",191256,112590,215398,176202,68848,115297,50678,161703,50922,149139,249880,46045,85728,54167,76653,89426,140814,49513,131889,91602
"g74",194240,58878,190004,145072,128355,99214,70985,112694,106680,179653,232145,89491,259044,69347,155133,131027,303747,269728,123508,553995
"g75",36681,17263,24767,17314,26725,28183,25270,27548,20677,13120,40517,30365,78563,26028,24533,34085,40698,71606,115944,35562
"g76",199647,66457,139850,107144,125171,100394,38356,106813,54084,82956,455403,79309,109722,48189,115566,138482,132182,60202,98240,65862
"g77",95170,86072,123675,63204,48774,65031,55038,158425,14160,59946,123470,103101,47668,60454,77862,41239,27555,187485,91695,43901
"g78",23333,44646,27047,4762,15312,6137,3154,17732,14811,49796,13082,11197,42952,6147,2648,37459,9754,59948,39326,18976
"g79",532,433,470,460,121,227,207,352,132,199,1239,569,467,657,1243,321,362,642,1079,664
"g80",746,1460,119,3,114,150,54,347,994,106,1971,1401,788,1985,213,815,20,702,723,60
"g81",2521,9780,8561,1920,2366,3466,3523,1884,1316,1384,12606,2604,1933,857,1243,1249,2625,2195,2515,9264
"g82",89333,45477,89226,53597,74120,53008,29082,111570,55505,70322,144471,30681,45894,21997,70972,32198,47452,93342,108200,83336
"g83",113438,37100,63218,125013,54703,92162,13642,54699,21428,28674,16638,32696,47617,28420,45130,56459,29248,77599,64688,122568
"g84",1151,4534,2677,107,1243,1282,1608,5746,568,1599,1037,1762,576,1076,442,1066,9240,1666,1628,6203
"g85",163309,85859,132137,68616,124004,116157,58159,124224,82435,68394,177442,225262,277226,279649,493038,198289,416730,249428,680858,779136
"g86",5786,1336,654,5129,1249,1274,9429,23021,2335,1197,134,5326,11412,3862,978,8399,1973,2546,14490,10244
"g87",60907,33599,53695,46048,25562,54302,48914,38410,39222,24040,71547,16059,18236,22067,47676,23954,23351,71957,102171,50001
"g88",9935,5172,20677,3550,3944,7968,7612,20324,3767,8251,18723,5979,6690,11197,25126,826,7736,8049,6154,17466
"g89",86258,282565,58451,229191,132370,142571,219194,82019,74368,200044,265395,193580,484441,122644,173406,87724,224594,472551,195648,365501
"g90",46763,19620,6855,22529,157266,39859,55782,72549,967,27994,168980,62175,26530,6504,86968,4458,26390,25977,12605,105801
"g91",2729,1809,1975,1191,1708,1022,997,2816,782,1326,1331,637,1636,882,1776,1086,2445,2553,1393,4251
"g92",30008,32734,46001,25535,21850,42792,40974,43682,40489,22846,19094,16673,11628,10367,20161,36153,18381,29102,51425,31969
"g93",20464,24909,43753,21627,21508,24084,18138,32976,10040,36232,20133,18501,23338,17197,30460,25827,56688,55954,54208,36336
"g94",46217,13885,62262,25565,31359,29826,33138,56366,6481,78450,131688,14326,48905,41464,33114,20520,65549,93324,110222,83604
"g95",30642,25044,26788,13494,23251,27348,10191,36193,21349,26518,171018,26998,26380,10468,40521,28761,103856,47534,59156,54840
"g96",526034,174686,712938,528100,361124,247649,336470,173619,312046,260967,418520,228551,587843,56757,291017,205840,352418,448536,1337055,475151
"g97",21201,72741,28167,17681,26816,30215,37613,49608,18398,56640,73764,15476,38532,26815,27118,38190,38445,10846,91128,90100
"g98",207278,75647,186165,147889,127878,69681,51773,112101,76689,104855,169696,50549,78268,46279,155275,48611,39651,55106,128330,113846
"g99",116594,164916,59352,90631,94553,71294,24015,135917,10116,42558,69940,83903,93233,85942,100316,53181,152378,105934,113956,167283
"g100",34195,12720,22547,38606,5534,19609,6831,6376,18910,16624,19850,14943,12540,15954,5142,7824,22914,34212,18750,4629
"g101",19525,8831,36219,10448,26561,19558,12894,32475,5190,11758,30408,11308,20503,10361,71026,24002,10770,30108,20541,16493
"g102",110074,111535,154557,153412,159988,139585,77636,149240,81402,148940,402410,103815,224634,87704,218160,142799,294234,316013,187414,434140
"g103",151458,35284,209843,69166,108217,103605,69534,285373,49269,177515,316169,175802,272731,100542,167896,127850,94148,687978,156095,320553
"g104",18123,16133,21245,21455,15455,10237,16745,26082,21003,13613,68218,8841,26363,12539,39935,21592,69400,15662,24439,103032
"g105",68710,59088,242768,99834,340462,199145,46093,303817,146265,114612,15417,105835,77088,260066,140300,27334,94878,147242,877566,128880
"g106",47976,37549,55768,29153,44960,29259,16680,58982,24742,50258,100228,49603,55203,41023,154948,74533,174231,89660,139576,151620
"g107",341954,183779,271659,192138,222449,187149,169513,188252,174688,137878,684210,284640,418980,220757,462958,276034,653408,726625,481592,525790
"g108",127896,132016,183448,187477,44322,118705,78303,136910,77957,135079,85472,30613,225336,66208,132062,106809,125290,101760,153554,216059
"g109",647646,554983,389607,563833,582838,438060,260612,187420,284202,367220,219738,384241,303791,201418,559539,155091,339570,1277550,2126578,890278
"g110",41939,4708,30317,9199,18028,7595,8465,30572,121,5560,9515,2864,23169,6396,15558,3823,3183,7910,21757,28510
"g111",50453,280269,75782,52779,30444,58198,14873,79198,205653,46785,216749,65143,77861,128611,51347,175550,55338,98625,292794,826917
"g112",4078,5638,5565,14776,10212,26232,521,67597,3031,7678,3732,1682,24996,313,28940,33138,88424,19788,22738,20218
"g113",191028,141050,209188,191109,200201,110149,103438,236031,98236,99439,319509,350160,146415,230695,502443,156970,386924,402774,406468,347304
"g114",0,16,118,337,463,0,7371,5983,688,2705,7,57853,8,20425,64068,562,0,4,10980,4155
"g115",46030,43226,29422,80722,29386,83282,20815,73181,26637,45735,19616,13968,28458,32300,68949,42126,14442,61449,99219,34788
"g116",21696,16065,14250,24554,33374,14093,16406,12735,10007,13140,12315,5118,8935,8684,9504,14574,13278,17010,22211,35466
"g117",55031,57402,57325,34060,57511,53236,34443,36572,30501,39620,67594,37115,50187,39302,65739,50839,50738,109598,137964,84836
"g118",70309,38342,48665,62875,65471,52331,44350,49590,36671,80600,40920,26288,54540,21822,46500,12234,68889,75788,24290,96360
"g119",74185,38030,23868,59534,85461,73309,34532,99315,77486,75251,219495,29517,44237,66170,90206,23456,100438,65162,195864,108386
"g120",6147,12853,8841,26865,26063,10154,20139,11554,2043,3337,15395,10216,12459,9209,14780,12147,5404,20070,7196,15914
"g121",1094,496,1158,452,653,942,753,2046,854,573,2117,966,3028,4396,2563,992,3332,1919,2354,4881
"g122",299,362,161,151,813,312,366,534,527,344,882,190,1349,213,1649,541,466,566,375,559
"g123",280,94,449,36,206,69,39,432,264,45,213,24,472,103,41,115,11,491,179,41
"g124",663,819,233,439,210,310,437,1803,440,368,1767,213,884,490,421,436,134,198,609,204
"g125",1171,1545,2014,1708,1906,1648,650,1053,1330,503,6252,501,3851,1060,2527,1036,3045,4292,7581,1615
"g126",423,127,479,361,914,361,224,249,852,143,368,287,79,180,385,471,341,1274,992,62
"g127",81,375,648,1669,578,301,348,48,596,1184,71,2,63,36,736,798,596,308,740,750
"g128",1427,1003,1413,1018,1576,1143,332,936,1089,1268,2424,1291,2050,1931,1968,1431,846,4322,2144,2682
"g129",346,551,631,339,1103,546,382,457,401,504,642,418,814,584,2312,279,1238,970,1540,836
"g130",18752,7761,14017,10721,21826,2221,2424,1779,6533,13489,10097,4129,23316,8810,28208,6502,11716,26192,17706,10214
"g131",1716,866,1866,1557,2679,1844,2533,4458,1675,2105,3653,2142,1779,755,6315,970,1427,2240,2262,1511
"g132",1402,333,482,1191,407,858,196,683,220,1146,2532,579,906,401,7903,293,614,1334,885,1209
"g133",18,592,1136,1441,2873,939,2044,899,165,1669,90,78,607,641,1094,972,154,224,3128,1187
"g134",204,2726,57,39,219,890,401,724,135,260,4406,823,1176,1379,1106,2,36,2470,6352,182
"g135",243,625,532,171,447,586,97,397,292,392,498,262,285,278,735,929,122,264,183,550
"g136",818,430,522,369,375,178,80,853,453,139,407,340,289,75,86,138,994,158,1918,189
"g137",957,854,518,474,415,116,98,1657,153,456,748,367,136,285,1194,212,690,195,467,409
"g138",664,730,1856,1077,584,1147,292,2016,1589,756,2271,323,1140,749,338,3034,700,897,633,944
"g139",1648,1556,1461,2440,2176,1286,1620,4683,889,2522,3788,8142,2090,968,2516,1536,3635,1152,2181,17490
"g140",757,526,829,807,830,2424,992,1774,1710,879,4473,1664,2581,776,5694,678,1580,1248,5046,5622
"g141",573,892,1063,587,475,1055,333,1732,233,998,1944,1234,962,927,2440,798,1072,1254,792,1418
"g142",543,239,337,259,249,467,226,784,193,103,1104,226,573,309,540,150,1215,312,545,506
"g143",3,100,59,256,587,58,1114,978,103,10,376,4,356,75,413,209,118,12,71,399
"g144",488,59,118,34,3,72,394,206,78,100,1006,79,263,272,393,132,1373,954,578,12
"g145",1617,1036,823,2199,5239,454,961,2358,744,840,5886,1360,3659,969,2924,221,914,358,5184,2033
"g146",210,1285,1054,740,123,1756,107,911,251,150,4847,1958,3073,214,2170,1129,6760,3746,3532,2358
"g147",893,895,249,16,327,321,270,27,307,856,100,93,334,241,146,128,346,145,416,110
"g148",951,1322,1755,1655,2296,2174,2788,2928,3865,2155,5421,558,974,1563,3131,1068,1566,2938,5880,3332
"g149",973,670,435,515,546,874,322,611,452,401,893,82,607,274,172,209,414,468,581,248
"g150",334,445,1717,145,556,86,485,537,163,304,532,358,85,360,488,224,596,453,840,1890
"g151",132,128,286,753,420,308,579,1796,74,259,2628,756,1452,911,432,2731,2652,3160,4725,3238
"g152",543,599,939,618,1631,977,583,1381,268,392,1862,3072,1381,423,1882,555,836,118,4020,1947
"g153",18938,146,8860,248,19710,1901,656,6473,1687,966,1197,1891,1679,479,8685,9000,6225,7899,6536,1584
"g154",562,424,515,801,581,409,419,339,347,611,960,770,537,249,215,356,425,640,1707,1095
"g155",2273,628,1072,284,1496,512,3315,1164,1363,1022,2106,236,420,285,2732,622,1575,227,0,248
"g156",1039,340,1311,455,842,765,324,600,428,240,347,779,127,112,327,171,159,165,0,121
"g157",1925,2374,2405,1877,2228,1608,1193,3469,1091,1001,529,509,1911,1256,1267,1515,1617,2916,2030,1997
"g158",3776,576,1055,1972,1525,715,414,1421,839,1938,4115,913,691,890,2808,1294,2082,3990,1442,768
"g159",2828,3971,6913,2614,2765,2135,1114,2976,2423,5821,6491,5951,1519,1788,8435,3815,5792,4818,2684,8202
"g160",2783,3423,1226,15792,2607,1927,8263,22774,2886,3401,6545,7042,10558,640,13375,10160,31142,38763,6758,4163
"g161",660,658,890,737,245,519,367,1286,847,1801,2555,917,348,649,764,284,518,696,555,1666
"g162",541,1127,464,2447,1097,305,651,35,305,1074,1622,6685,224,296,24,1215,644,168,3054,4545
"g163",630,441,1976,101,202,373,137,26,577,367,1725,370,193,2,224,754,300,300,1674,83
"g164",1366,1131,1332,1101,1281,352,476,1748,880,459,1451,195,2011,699,1041,1293,1590,2712,1596,1322
"g165",125,293,304,86,227,229,183,329,149,309,236,41,256,304,452,81,148,922,57,546
"g166",3819,568,1074,2278,2703,2656,1244,1292,1498,1933,6547,1200,1326,1660,6545,1566,3920,2837,3860,1222
"g167",472,642,861,257,182,269,81,484,218,451,1493,93,429,258,669,520,1732,2202,2052,2889
"g168",4767,554,1210,3526,4564,1313,747,6694,1967,2308,8104,1575,1984,1818,6980,1689,1196,2250,11688,6053
"g169",3041,8582,10223,885,8019,9632,5933,3432,3054,2755,4329,3054,1605,1434,3857,2876,509,767,2834,825
"g170",435,1300,1462,1755,334,662,524,773,415,766,3361,2245,1897,4083,2904,2414,1675,2618,1655,2639
"g171",2116,1227,2355,2512,670,3395,1066,179,3458,6812,182,2175,4069,988,3342,2388,4274,1605,3460,6785
"g172",5,922,104,5,98,57,129,646,287,336,178,204,93,439,300,248,266,20,2828,215
"g173",1319,1,196,3,841,2030,1180,2339,395,157,1187,24,732,2983,450,135,414,544,6,1587
"g174",890,100,1178,439,374,664,768,981,235,306,703,575,456,291,430,406,450,614,633,2314
"g175",1855,574,2300,1755,4095,4751,1230,2388,5109,2487,28088,5469,14108,5085,22160,1605,5129,19514,18834,32900
"g176",1011,929,931,511,605,577,387,1099,463,556,783,430,549,591,1472,555,1028,1491,485,1028
"g177",591,156,58,632,261,124,181,75,421,140,558,562,389,503,742,154,288,510,846,1256
"g178",316,600,196,364,509,406,454,120,304,623,137,185,492,259,878,128,470,2412,1201,802
"g179",297,735,446,111,1730,664,214,1022,458,909,1464,656,935,872,1684,810,1638,1044,1342,1526
"g180",241,90,40,656,460,816,808,261,131,475,212,399,633,154,135,335,208,1623,77,1047
"g181",6510,1435,5793,752,4926,4804,3617,6188,5831,2984,11688,574,3965,4999,10530,9651,7028,3815,5330,5068
"g182",772,620,438,167,213,167,495,741,117,71,81,27,76,139,83,142,86,140,20,91
"g183",301,528,1374,343,279,448,219,92,111,864,990,299,962,332,770,774,308,1302,1116,906
"g184",1401,4346,3386,4507,2643,348,907,2795,974,4195,5474,2255,4896,1636,1614,2312,1242,8188,4232,2808
"g185",2239,1167,704,297,459,951,1066,2045,327,257,2105,391,714,923,4593,1858,1278,1150,1755,3081
"g186",101,594,319,83,174,0,104,662,312,74,341,0,17,2,426,191,677,222,152,549
"g187",73,2125,2686,708,1415,1028,1143,261,1944,4005,1424,2897,433,791,3878,1241,2050,2320,2288,230
"g188",19,1957,1293,103,114,592,249,552,659,8,230,120,585,67,436,351,599,832,2214,626
"g189",1933,793,981,156,491,415,823,317,83,543,3447,1283,601,508,1232,1071,420,328,1808,479
"g190",6651,4154,4747,3290,11746,5447,2857,5012,9277,17707,37960,6336,2340,2195,4150,1804,3953,14355,18830,13355
"g191",364,665,971,50,1161,462,510,393,49,722,5700,841,542,217,244,2322,693,1495,3783,903
"g192",596,431,213,806,503,347,203,375,296,707,2820,954,415,112,368,455,239,1235,1102,1098
"g193",3659,262,404,1979,920,21,316,2197,41,144,1250,706,93,767,215,955,3882,1536,931,1182
"g194",268,385,853,394,1523,167,1187,520,938,128,732,175,940,1299,477,3316,298,188,3740,1028
"g195",138,120,300,432,256,674,1,627,141,456,2204,15,18,331,520,235,30,480,474,189
"g196",4929,255,6847,540,103,1011,1193,206,361,12,15204,2361,3831,39,5848,20943,1320,3054,2014,3078
"g197",281,133,735,123,39,142,34,19,687,447,106,135,325,551,305,249,207,588,986,51
"g198",1206,694,485,1640,839,1233,329,275,610,745,965,2131,1861,2730,2993,831,2732,1299,2202,1881
"g199",525,129,139,142,518,276,540,916,344,16,341,434,1113,727,390,332,1731,440,114,989
"g200",614,158,359,135,856,195,217,638,457,783,693,331,830,182,1998,322,636,855,466,1552
"g201",680,646,1135,471,1158,671,629,1181,374,534,842,356,624,363,1472,462,726,2463,530,1522
"g202",5452,4054,5729,3852,9101,5632,1559,5660,3727,3316,6693,3484,7221,2014,16804,1592,7308,11732,8606,8562
"g203",2726,6886,6424,8306,3082,2378,3534,7649,2896,5532,5904,7001,3044,2009,9700,4310,4520,4362,5975,8816
"g204",2000,975,2159,3171,2647,1261,2675,3401,5004,3416,14601,1762,5602,2239,9130,7349,573,2492,17810,1660
"g205",1071,768,1573,431,797,368,883,2353,501,726,2237,1763,1424,1375,3583,1827,870,932,4289,1360
"g206",639,430,69,523,151,202,647,177,155,222,540,279,46,32,40,269,326,30,94,143
"g207",677,813,2324,279,1290,1847,41,52,1305,303,825,182,1111,1920,2943,953,1293,10024,5835,3330
"g208",664,539,466,272,245,808,277,634,1024,165,1629,156,276,491,357,145,254,1212,1958,785
"g209",1976,5977,2172,2815,2193,2309,726,1984,2896,1959,2921,5312,3279,1693,4108,4300,2013,5596,4118,7584
"g210",1069,290,2072,950,1683,1052,876,481,2289,845,2574,1408,755,317,2238,2916,593,4253,3722,930
"g211",1034,889,1927,741,454,838,686,1779,608,1156,4692,2501,3724,413,3400,73,3090,4225,6082,3565
"g212",483,355,730,839,1111,693,103,306,34,201,447,157,255,87,776,77,958,302,84,704
"g213",487,1211,1476,835,3159,898,1254,1447,893,831,3444,545,3032,1141,1242,1207,1818,3752,2614,1709
"g214",243,329,285,188,421,169,229,498,74,167,273,136,660,172,69,41,276,162,476,426
"g215",2049,5544,1784,2296,1733,2471,2495,6177,2112,1696,1203,2248,395,2914,3981,7051,4502,6840,7528,2643
"g216",700,317,21,178,1015,60,136,1994,190,33,81,22,39,88,569,276,1118,82,366,156
"g217",892,640,1417,1235,879,212,309,1107,713,1289,640,263,1197,337,385,823,1008,2531,488,1316
"g218",427,148,1230,733,638,883,207,363,518,676,390,491,294,258,3689,990,534,326,197,392
"g219",511,1266,717,1539,339,585,290,555,373,573,300,424,968,333,1628,448,411,2258,1865,1781
"g220",156,918,426,95,965,546,819,339,1072,388,1670,367,2425,689,1676,76,3050,1138,360,1907
"g221",2450,1227,1165,1954,8463,4639,4305,6233,1828,2092,13026,6154,13310,4435,4610,3406,6970,4756,5060,16466
"g222",340,312,1116,1999,765,518,223,873,1090,462,786,332,401,333,1902,896,762,1155,64,128
"g223",590,951,619,503,513,261,482,1056,139,601,239,292,309,449,760,614,686,900,461,1376
"g224",788,389,910,915,957,462,290,622,669,899,1372,635,642,514,514,803,711,978,2184,1618
"g225",1230,1472,381,104,289,1117,634,395,87,99,171,436,53,1271,55,67,257,2150,145,133
"g226",9001,8876,9627,4173,8805,5595,6757,10944,3955,4097,6521,3109,4958,9171,3923,5744,4529,19886,4594,9220
"g227",523,2868,1565,1112,1345,4315,75,5881,683,658,5530,4262,3664,249,1646,505,3452,780,2000,9490
"g228",2542,3000,812,2812,2135,1311,990,1582,1329,348,972,451,2730,201,2486,1333,603,2550,8363,1188
"g229",1244,1507,603,754,441,196,551,1544,355,730,1576,296,474,554,1024,813,416,873,2670,1248
"g230",514,249,415,533,259,328,310,201,211,511,580,396,785,269,552,261,479,870,794,768
"g231",296,133,465,179,406,1665,158,948,213,818,641,554,1012,33,1972,186,1806,2978,2668,2175
"g232",414,1393,591,170,302,380,279,167,181,249,842,692,382,888,279,518,1976,496,3852,1026
"g233",2162,3434,3284,1936,2382,2387,1285,3481,2982,861,2826,1694,2876,1567,5088,3553,2252,6246,2632,4625
"g234",3203,1034,2625,2123,3316,276,2583,1691,781,1014,3786,1301,1038,1648,1458,2317,416,2900,2300,3880
"g235",9554,2658,2566,2310,5515,2481,1807,4933,1647,3228,10058,696,4497,1200,4010,3284,2945,4883,11115,9340
"g236",252,113,5,147,652,1016,336,357,237,605,1220,248,839,707,287,62,483,3428,972,1011
"g237",226,471,428,324,390,224,101,814,147,209,668,346,424,205,610,206,330,373,624,455
"g238",21,666,621,1062,476,540,273,391,211,74,2240,347,319,155,110,330,845,164,1400,316
"g239",1613,1299,593,774,339,815,280,1875,1410,441,2600,204,258,319,234,777,588,498,911,696
"g240",2459,46,513,247,267,1038,219,682,853,98,4575,99,232,313,446,324,2505,1184,1845,1346
"g241",546,1046,1007,260,1502,321,413,194,337,287,2028,1189,471,590,757,1245,548,650,1553,1868
"g242",346,1408,1473,520,1282,779,215,372,187,370,1448,260,690,1095,774,222,468,450,968,515
"g243",197,379,186,532,193,48,166,167,109,548,488,240,124,207,416,117,330,104,42,746
