,sample_size,n_genes,cn_signal,replicate,tag,comparison,TP,FP,FN,TN,Precision,Recall,F1 score,Accuracy,AUC,MCC,n_pos,n_neg
262,40,5000,weak,16,S40_G5000_CNweak_R16,DSG_vs_rest,444,51,304,4190,0.896969696969697,0.5935828877005348,0.7144006436041834,0.9288434556023251,0.7907787110042406,0.6944778590238129,748,4241
263,40,5000,weak,16,S40_G5000_CNweak_R16,DIG_vs_rest,1190,300,306,3193,0.7986577181208053,0.7954545454545454,0.797052913596785,0.8785327720986169,0.8547842438122999,0.7103858530236126,1496,3493
264,40,5000,weak,17,S40_G5000_CNweak_R17,DCG_vs_rest,375,163,375,4076,0.6970260223048327,0.5,0.5822981366459627,0.892162758067749,0.7307737673979712,0.5318128669629132,750,4239
265,40,5000,weak,17,S40_G5000_CNweak_R17,DSG_vs_rest,440,50,308,4191,0.8979591836734694,0.5882352941176471,0.7108239095315024,0.9282421326919222,0.7882228109352678,0.6914921330645089,748,4241
266,40,5000,weak,17,S40_G5000_CNweak_R17,DIG_vs_rest,1200,314,296,3179,0.7926023778071334,0.8021390374331551,0.7973421926910299,0.8777310082180798,0.8561224817855726,0.7098296473041574,1496,3493
267,40,5000,weak,18,S40_G5000_CNweak_R18,DCG_vs_rest,404,157,347,4085,0.7201426024955436,0.5379494007989347,0.6158536585365854,0.899058682155017,0.7504692784286988,0.5670331564658487,751,4242
268,40,5000,weak,18,S40_G5000_CNweak_R18,DSG_vs_rest,471,41,277,4204,0.919921875,0.6296791443850267,0.7476190476190476,0.936310835169237,0.8100103613562354,0.7294128311946242,748,4245
269,40,5000,weak,18,S40_G5000_CNweak_R18,DIG_vs_rest,1210,275,287,3221,0.8148148148148148,0.8082832331329325,0.8115358819584172,0.887442419387142,0.8648109529509056,0.7313099083060639,1497,3496
270,40,5000,weak,19,S40_G5000_CNweak_R19,DCG_vs_rest,423,171,327,4070,0.7121212121212122,0.564,0.6294642857142857,0.9002203967140854,0.7618396604574393,0.5779080411895297,750,4241
271,40,5000,weak,19,S40_G5000_CNweak_R19,DSG_vs_rest,475,52,273,4191,0.9013282732447818,0.6350267379679144,0.7450980392156863,0.9348827890202365,0.8113856291772167,0.7233499826604538,748,4243
272,40,5000,weak,19,S40_G5000_CNweak_R19,DIG_vs_rest,1182,283,315,3211,0.8068259385665529,0.7895791583166333,0.7981093855503039,0.880184331797235,0.8542915825927757,0.7130224664381049,1497,3494
273,40,5000,weak,2,S40_G5000_CNweak_R2,DCG_vs_rest,394,166,356,4075,0.7035714285714286,0.5253333333333333,0.601526717557252,0.8954117411340413,0.7430958107364615,0.5504620076908888,750,4241
274,40,5000,weak,2,S40_G5000_CNweak_R2,DSG_vs_rest,453,47,295,4196,0.906,0.6056149732620321,0.7259615384615384,0.9314766579843718,0.7972689525749236,0.7068224477589883,748,4243
275,40,5000,weak,2,S40_G5000_CNweak_R2,DIG_vs_rest,1198,287,299,3207,0.8067340067340067,0.8002672010688042,0.8034875922199866,0.8825886595872571,0.8590631941234118,0.719787090725103,1497,3494
276,40,5000,weak,20,S40_G5000_CNweak_R20,DCG_vs_rest,411,177,340,4065,0.6989795918367347,0.5472703062583223,0.6138909634055265,0.8964550370518726,0.7527723525633904,0.5606647438283157,751,4242
277,40,5000,weak,20,S40_G5000_CNweak_R20,DSG_vs_rest,443,40,305,4205,0.917184265010352,0.5922459893048129,0.7197400487408611,0.9309032645703985,0.7914115694462815,0.7036628053844199,748,4245
278,40,5000,weak,20,S40_G5000_CNweak_R20,DIG_vs_rest,1210,272,287,3224,0.8164642375168691,0.8082832331329325,0.8123531386371265,0.8880432605647907,0.8652400147358026,0.7325975178778946,1497,3496
279,40,5000,weak,3,S40_G5000_CNweak_R3,DCG_vs_rest,424,154,326,4087,0.7335640138408305,0.5653333333333334,0.6385542168674698,0.9038268883991184,0.7645105714061149,0.5907543311190289,750,4241
280,40,5000,weak,3,S40_G5000_CNweak_R3,DSG_vs_rest,484,33,264,4210,0.9361702127659575,0.6470588235294118,0.7652173913043478,0.9404928871969546,0.8196406538104283,0.7488348699333383,748,4243
281,40,5000,weak,3,S40_G5000_CNweak_R3,DIG_vs_rest,1195,260,302,3234,0.8213058419243986,0.7982631930527722,0.809620596205962,0.8873973151673011,0.8619249565721789,0.7298493948870848,1497,3494
282,40,5000,weak,4,S40_G5000_CNweak_R4,DCG_vs_rest,429,163,322,4078,0.7246621621621622,0.5712383488681758,0.6388682055100521,0.9028445512820513,0.766402008671296,0.5891615606032534,751,4241
283,40,5000,weak,4,S40_G5000_CNweak_R4,DSG_vs_rest,457,38,291,4206,0.9232323232323232,0.6109625668449198,0.7353177795655672,0.9340945512820513,0.8010043748456455,0.718914505944313,748,4244
284,40,5000,weak,4,S40_G5000_CNweak_R4,DIG_vs_rest,1207,281,290,3214,0.8111559139784946,0.8062792251169004,0.8087102177554439,0.8856169871794872,0.8629393264354174,0.7271349177884858,1497,3495
285,40,5000,weak,5,S40_G5000_CNweak_R5,DCG_vs_rest,410,144,340,4100,0.740072202166065,0.5466666666666666,0.6288343558282209,0.9030837004405287,0.7563682060948791,0.583265262610721,750,4244
286,40,5000,weak,5,S40_G5000_CNweak_R5,DSG_vs_rest,453,34,296,4211,0.9301848049281314,0.6048064085447263,0.7330097087378641,0.933920704845815,0.798398492847157,0.7182871836745205,749,4245
287,40,5000,weak,5,S40_G5000_CNweak_R5,DIG_vs_rest,1208,315,290,3181,0.7931713722915299,0.8064085447263017,0.7997351870241641,0.8788546255506607,0.8581527849489632,0.7129559345056026,1498,3496
288,40,5000,weak,6,S40_G5000_CNweak_R6,DCG_vs_rest,403,128,346,4113,0.7589453860640302,0.5380507343124166,0.6296875,0.9050100200400801,0.7539345866799055,0.5882485985599725,749,4241
289,40,5000,weak,6,S40_G5000_CNweak_R6,DSG_vs_rest,465,52,283,4190,0.8994197292069632,0.6216577540106952,0.7351778656126482,0.9328657314629258,0.8046996926583414,0.7138277419508379,748,4242
290,40,5000,weak,6,S40_G5000_CNweak_R6,DIG_vs_rest,1236,317,261,3176,0.7958789439793947,0.8256513026052105,0.8104918032786885,0.8841683366733467,0.8674491840824505,0.7273810493728752,1497,3493
291,40,5000,weak,7,S40_G5000_CNweak_R7,DCG_vs_rest,404,149,346,4090,0.7305605786618445,0.5386666666666666,0.6201074443591711,0.9007817197835237,0.7517584335928285,0.5732156368002692,750,4239
292,40,5000,weak,7,S40_G5000_CNweak_R7,DSG_vs_rest,437,41,311,4200,0.9142259414225942,0.5842245989304813,0.7128874388254486,0.929444778512728,0.787278533843925,0.6968956354796595,748,4241
293,40,5000,weak,7,S40_G5000_CNweak_R7,DIG_vs_rest,1224,312,272,3181,0.796875,0.8181818181818182,0.8073878627968337,0.8829424734415715,0.8644301590193375,0.7234616237353008,1496,3493
294,40,5000,weak,8,S40_G5000_CNweak_R8,DCG_vs_rest,380,147,369,4091,0.7210626185958254,0.507343124165554,0.5956112852664577,0.8965309805494285,0.7363284757212857,0.5492811528452428,749,4238
295,40,5000,weak,8,S40_G5000_CNweak_R8,DSG_vs_rest,453,53,295,4186,0.8952569169960475,0.6056149732620321,0.722488038277512,0.9302185682775216,0.7965560122266753,0.7013850515474855,748,4239
296,40,5000,weak,8,S40_G5000_CNweak_R8,DIG_vs_rest,1214,312,282,3179,0.7955439056356488,0.8114973262032086,0.8034414295168762,0.8808903148185282,0.8610623268082787,0.7180833003424235,1496,3491
297,40,5000,weak,9,S40_G5000_CNweak_R9,DCG_vs_rest,399,181,351,4060,0.6879310344827586,0.532,0.6,0.8934081346423562,0.7446606932327282,0.545602610854305,750,4241
298,40,5000,weak,9,S40_G5000_CNweak_R9,DSG_vs_rest,464,46,284,4197,0.9098039215686274,0.6203208556149733,0.7376788553259142,0.9338809857743939,0.8047397349015238,0.7182470251300263,748,4243
299,40,5000,weak,9,S40_G5000_CNweak_R9,DIG_vs_rest,1185,290,312,3204,0.8033898305084746,0.7915831663326653,0.797442799461642,0.879382889200561,0.8542918693712555,0.7116117142518912,1497,3494
300,60,5000,strong,1,S60_G5000_CNstrong_R1,DCG_vs_rest,535,121,215,4118,0.8155487804878049,0.7133333333333334,0.7610241820768137,0.9326518340348767,0.8423944326492098,0.7242237550020574,750,4239
301,60,5000,strong,1,S60_G5000_CNstrong_R1,DSG_vs_rest,607,36,141,4205,0.9440124416796267,0.8114973262032086,0.8727534148094895,0.9645219482862297,0.9015043810926441,0.8555686682354547,748,4241
302,60,5000,strong,1,S60_G5000_CNstrong_R1,DIG_vs_rest,1306,236,190,3257,0.8469520103761349,0.8729946524064172,0.859776168531929,0.9146121467227901,0.9027154767900967,0.798602337470299,1496,3493
303,60,5000,strong,10,S60_G5000_CNstrong_R10,DCG_vs_rest,541,131,208,4108,0.8050595238095238,0.7222963951935915,0.7614356087262492,0.9320368885324779,0.8456964401068217,0.7233894415213801,749,4239
304,60,5000,strong,10,S60_G5000_CNstrong_R10,DSG_vs_rest,590,51,158,4189,0.9204368174726989,0.7887700534759359,0.849532037437005,0.9580994386527666,0.8883708757945716,0.8286793990849853,748,4240
305,60,5000,strong,10,S60_G5000_CNstrong_R10,DIG_vs_rest,1289,274,207,3218,0.8246960972488804,0.8616310160427807,0.8427590715920236,0.9035685645549318,0.8915829765208176,0.7736542867463121,1496,3492
306,60,5000,strong,11,S60_G5000_CNstrong_R11,DCG_vs_rest,555,125,196,4121,0.8161764705882353,0.7390146471371505,0.7756813417190775,0.9357614568741245,0.8547875873462484,0.7395420886952457,751,4246
307,60,5000,strong,11,S60_G5000_CNstrong_R11,DSG_vs_rest,573,33,176,4215,0.9455445544554455,0.7650200267022697,0.8457564575645756,0.9581749049429658,0.8786258325601742,0.8280477267390723,749,4248
308,60,5000,strong,11,S60_G5000_CNstrong_R11,DIG_vs_rest,1321,268,178,3230,0.8313404657016992,0.8812541694462975,0.8555699481865285,0.9107464478687213,0.9023194803778086,0.7917718090836293,1499,3498
309,60,5000,strong,12,S60_G5000_CNstrong_R12,DCG_vs_rest,539,112,211,4129,0.8279569892473119,0.7186666666666667,0.7694503925767309,0.9352835103185735,0.8461289004165684,0.7345092463362486,750,4241
310,60,5000,strong,12,S60_G5000_CNstrong_R12,DSG_vs_rest,585,30,163,4213,0.9512195121951219,0.7820855614973262,0.8584005869405723,0.9613303947104789,0.8875075462447745,0.8416301020409638,748,4243
311,60,5000,strong,12,S60_G5000_CNstrong_R12,DIG_vs_rest,1325,277,172,3217,0.8270911360799001,0.8851035404141616,0.8551145530816392,0.910038068523342,0.9029123884097139,0.7909443476381066,1497,3494
312,60,5000,strong,13,S60_G5000_CNstrong_R13,DCG_vs_rest,549,126,201,4113,0.8133333333333334,0.732,0.7705263157894737,0.9344558027660854,0.8511380042462845,0.7338008580719628,750,4239
313,60,5000,strong,13,S60_G5000_CNstrong_R13,DSG_vs_rest,578,42,170,4199,0.932258064516129,0.7727272727272727,0.8450292397660819,0.9575065143315293,0.8814119740198495,0.8255100918120647,748,4241
314,60,5000,strong,13,S60_G5000_CNstrong_R13,DIG_vs_rest,1302,246,194,3247,0.8410852713178295,0.8703208556149733,0.8554533508541393,0.91180597314091,0.8999471440972089,0.7922639059362656,1496,3493
315,60,5000,strong,14,S60_G5000_CNstrong_R14,DCG_vs_rest,565,164,184,4070,0.7750342935528121,0.7543391188251002,0.7645466847090663,0.930162552679109,0.8578025305981902,0.723647776884596,749,4234
316,60,5000,strong,14,S60_G5000_CNstrong_R14,DSG_vs_rest,590,30,157,4206,0.9516129032258065,0.7898259705488622,0.8632040965618142,0.9624724061810155,0.891371908787179,0.8465828599896361,747,4236
317,60,5000,strong,14,S60_G5000_CNstrong_R14,DIG_vs_rest,1298,219,196,3270,0.8556361239288068,0.8688085676037484,0.8621720358684822,0.9167168372466385,0.9030199329850213,0.8025557968823147,1494,3489
318,60,5000,strong,15,S60_G5000_CNstrong_R15,DCG_vs_rest,532,118,217,4121,0.8184615384615385,0.7102803738317757,0.7605432451751251,0.9328388131515638,0.8412218099401861,0.7241656870423397,749,4239
319,60,5000,strong,15,S60_G5000_CNstrong_R15,DSG_vs_rest,589,44,159,4196,0.9304897314375987,0.7874331550802139,0.8530050687907313,0.9593023255813954,0.8885278982948239,0.8334700472705006,748,4240
320,60,5000,strong,15,S60_G5000_CNstrong_R15,DIG_vs_rest,1290,263,206,3229,0.8306503541532517,0.8622994652406417,0.8461790751065923,0.9059743384121892,0.8934922297566325,0.7787892931934405,1496,3492
321,60,5000,strong,16,S60_G5000_CNstrong_R16,DCG_vs_rest,553,103,197,4136,0.8429878048780488,0.7373333333333333,0.786628733997155,0.9398677089597114,0.8565175748997406,0.7540966563631222,750,4239
322,60,5000,strong,16,S60_G5000_CNstrong_R16,DSG_vs_rest,577,47,171,4194,0.9246794871794872,0.7713903743315508,0.8411078717201166,0.9563038685107236,0.880154041209633,0.8205217990190145,748,4241
323,60,5000,strong,16,S60_G5000_CNstrong_R16,DIG_vs_rest,1302,202,194,3291,0.8656914893617021,0.8703208556149733,0.868,0.920625375826819,0.9062454550047383,0.8112566898066477,1496,3493
324,60,5000,strong,17,S60_G5000_CNstrong_R17,DCG_vs_rest,534,133,216,4106,0.800599700149925,0.712,0.7537050105857446,0.9300461014231309,0.8403123378155225,0.7147673924805384,750,4239
325,60,5000,strong,17,S60_G5000_CNstrong_R17,DSG_vs_rest,558,38,190,4203,0.9362416107382551,0.7459893048128342,0.8303571428571429,0.9542994588093806,0.8685145769525148,0.8112708486870924,748,4241
326,60,5000,strong,17,S60_G5000_CNstrong_R17,DIG_vs_rest,1281,268,215,3225,0.8269851517107811,0.8562834224598931,0.8413793103448276,0.9031870114251352,0.8897792720659042,0.771985059361929,1496,3493
327,60,5000,strong,18,S60_G5000_CNstrong_R18,DCG_vs_rest,544,114,207,4128,0.8267477203647416,0.7243675099866844,0.7721788502484032,0.9357099939915883,0.8487466970018288,0.7371195022045801,751,4242
328,60,5000,strong,18,S60_G5000_CNstrong_R18,DSG_vs_rest,595,32,153,4213,0.94896331738437,0.7954545454545454,0.8654545454545455,0.9629481273783297,0.8939581325623728,0.8485825091764133,748,4245
329,60,5000,strong,18,S60_G5000_CNstrong_R18,DIG_vs_rest,1319,263,178,3233,0.8337547408343868,0.8810955243820975,0.8567716791165964,0.9116763468856399,0.9029333457150762,0.7936256914962132,1497,3496
330,60,5000,strong,19,S60_G5000_CNstrong_R19,DCG_vs_rest,563,164,187,4077,0.7744154057771664,0.7506666666666667,0.7623561272850372,0.9296734121418554,0.8559982708480705,0.7212184840271187,750,4241
331,60,5000,strong,19,S60_G5000_CNstrong_R19,DSG_vs_rest,578,40,170,4203,0.9352750809061489,0.7727272727272727,0.8462664714494875,0.9579242636746143,0.8816499903584514,0.8271772663256217,748,4243
332,60,5000,strong,19,S60_G5000_CNstrong_R19,DIG_vs_rest,1282,223,215,3271,0.8518272425249169,0.8563794255177021,0.8540972684876749,0.9122420356641956,0.89627786387505,0.7913529361931347,1497,3494
333,60,5000,strong,2,S60_G5000_CNstrong_R2,DCG_vs_rest,548,120,202,4121,0.8203592814371258,0.7306666666666667,0.7729196050775741,0.9354838709677419,0.8511857266367996,0.7371413454710196,750,4241
334,60,5000,strong,2,S60_G5000_CNstrong_R2,DSG_vs_rest,584,34,164,4209,0.9449838187702265,0.7807486631016043,0.8550512445095169,0.9603285914646363,0.8863677324463949,0.8374023655058137,748,4243
335,60,5000,strong,2,S60_G5000_CNstrong_R2,DIG_vs_rest,1288,207,209,3287,0.8615384615384616,0.8603874415497662,0.8609625668449198,0.9166499699459026,0.9005715112728797,0.8014493791190066,1497,3494
336,60,5000,strong,20,S60_G5000_CNstrong_R20,DCG_vs_rest,520,117,231,4125,0.8163265306122449,0.6924101198402131,0.7492795389048992,0.9303024233927498,0.8324143951393427,0.7123631851854688,751,4242
337,60,5000,strong,20,S60_G5000_CNstrong_R20,DSG_vs_rest,589,34,159,4211,0.9454253611556982,0.7874331550802139,0.8592268417213713,0.9613458842379331,0.8897118661149009,0.8417410932205895,748,4245
338,60,5000,strong,20,S60_G5000_CNstrong_R20,DIG_vs_rest,1313,255,184,3241,0.8373724489795918,0.8770875083500334,0.8567699836867863,0.912076907670739,0.9020735024587695,0.7938322597729404,1497,3496
339,60,5000,strong,3,S60_G5000_CNstrong_R3,DCG_vs_rest,526,149,224,4092,0.7792592592592592,0.7013333333333334,0.7382456140350877,0.9252654778601482,0.8331000550184705,0.696108382579373,750,4241
340,60,5000,strong,3,S60_G5000_CNstrong_R3,DSG_vs_rest,584,40,164,4203,0.9358974358974359,0.7807486631016043,0.8513119533527697,0.9591264275696253,0.885660685545617,0.832412874482352,748,4243
341,60,5000,strong,3,S60_G5000_CNstrong_R3,DIG_vs_rest,1290,268,207,3226,0.82798459563543,0.8617234468937875,0.8445171849427169,0.9048286916449609,0.8925102638017879,0.7763056293249021,1497,3494
342,60,5000,strong,4,S60_G5000_CNstrong_R4,DCG_vs_rest,565,103,186,4138,0.8458083832335329,0.7523302263648469,0.7963354474982381,0.9421073717948718,0.8640217507678988,0.7645050536450829,751,4241
343,60,5000,strong,4,S60_G5000_CNstrong_R4,DSG_vs_rest,582,32,166,4212,0.9478827361563518,0.7780748663101604,0.8546255506607929,0.9603365384615384,0.8852674048798682,0.8373532024027177,748,4244
344,60,5000,strong,4,S60_G5000_CNstrong_R4,DIG_vs_rest,1331,249,166,3246,0.8424050632911393,0.8891115564462257,0.8651283717907052,0.9168669871794872,0.9089334606265463,0.8057198791663635,1497,3495
345,60,5000,strong,5,S60_G5000_CNstrong_R5,DCG_vs_rest,532,122,218,4122,0.8134556574923547,0.7093333333333334,0.7578347578347578,0.9319183019623548,0.8402934338674206,0.7207226077601114,750,4244
346,60,5000,strong,5,S60_G5000_CNstrong_R5,DSG_vs_rest,581,43,168,4202,0.9310897435897436,0.7757009345794392,0.8463219227967953,0.9577492991589908,0.8827856851931354,0.8266704750032503,749,4245
347,60,5000,strong,5,S60_G5000_CNstrong_R5,DIG_vs_rest,1294,269,204,3227,0.8278950735764555,0.8638184245660881,0.8454753348578896,0.9052863436123348,0.8934366722372775,0.7776006310321325,1498,3496
348,60,5000,strong,6,S60_G5000_CNstrong_R6,DCG_vs_rest,545,141,204,4100,0.7944606413994169,0.7276368491321762,0.759581881533101,0.9308617234468938,0.8471949866976608,0.7202450747705621,749,4241
349,60,5000,strong,6,S60_G5000_CNstrong_R6,DSG_vs_rest,588,33,160,4209,0.9468599033816425,0.786096256684492,0.8590211833455077,0.9613226452905812,0.8891584536604922,0.8416969884174079,748,4242
350,60,5000,strong,6,S60_G5000_CNstrong_R6,DIG_vs_rest,1333,247,164,3246,0.8436708860759494,0.8904475617902472,0.8664283392915177,0.9176352705410822,0.9098673537551294,0.8075655489313248,1497,3493
351,60,5000,strong,7,S60_G5000_CNstrong_R7,DCG_vs_rest,550,124,200,4115,0.8160237388724035,0.7333333333333333,0.7724719101123596,0.9350571256764882,0.8520405756074546,0.7361472766490521,750,4239
352,60,5000,strong,7,S60_G5000_CNstrong_R7,DSG_vs_rest,586,40,162,4201,0.9361022364217252,0.7834224598930482,0.8529839883551674,0.9595109240328723,0.8869953610476795,0.834143782162286,748,4241
353,60,5000,strong,7,S60_G5000_CNstrong_R7,DIG_vs_rest,1290,227,206,3266,0.8503625576796309,0.8622994652406417,0.8562894125456356,0.9132090599318501,0.8986561740746581,0.7941653436586297,1496,3493
354,60,5000,strong,8,S60_G5000_CNstrong_R8,DCG_vs_rest,524,118,225,4120,0.8161993769470405,0.6995994659546061,0.7534148094895758,0.9312211750551433,0.8358780718163781,0.7165898091419137,749,4238
355,60,5000,strong,8,S60_G5000_CNstrong_R8,DSG_vs_rest,575,30,173,4209,0.9504132231404959,0.7687165775401069,0.8499630450849963,0.9592941648285542,0.8808197183525022,0.8329483197242479,748,4239
356,60,5000,strong,8,S60_G5000_CNstrong_R8,DIG_vs_rest,1315,241,181,3250,0.8451156812339332,0.8790106951871658,0.8617300131061599,0.9153799879687187,0.9049880173157254,0.801120297050331,1496,3491
357,60,5000,strong,9,S60_G5000_CNstrong_R9,DCG_vs_rest,541,143,209,4098,0.7909356725146199,0.7213333333333334,0.7545327754532776,0.9294730514926869,0.8438074353532972,0.7144873459898111,750,4241
358,60,5000,strong,9,S60_G5000_CNstrong_R9,DSG_vs_rest,584,41,164,4202,0.9344,0.7807486631016043,0.8506919155134741,0.9589260669204568,0.8855428443954876,0.831587750103197,748,4243
359,60,5000,strong,9,S60_G5000_CNstrong_R9,DIG_vs_rest,1283,275,214,3219,0.8234916559691913,0.8570474281897128,0.8399345335515548,0.9020236425566018,0.8891705372202141,0.7697003280505615,1497,3494
360,60,5000,weak,1,S60_G5000_CNweak_R1,DCG_vs_rest,383,113,367,4126,0.7721774193548387,0.5106666666666667,0.6147672552166934,0.9037883343355382,0.74200471809389,0.5781055265108663,750,4239
361,60,5000,weak,1,S60_G5000_CNweak_R1,DSG_vs_rest,521,28,227,4213,0.9489981785063752,0.696524064171123,0.8033924441017734,0.9488875526157546,0.8449609238563703,0.7870587941112227,748,4241
362,60,5000,weak,1,S60_G5000_CNweak_R1,DIG_vs_rest,1298,337,198,3156,0.7938837920489297,0.8676470588235294,0.8291280740977324,0.892764080978152,0.8855841935972785,0.7527901017162275,1496,3493
363,60,5000,weak,10,S60_G5000_CNweak_R10,DCG_vs_rest,368,108,381,4131,0.773109243697479,0.49132176234979974,0.6008163265306122,0.9019647153167603,0.7329220276717152,0.5664024889281751,749,4239
364,60,5000,weak,10,S60_G5000_CNweak_R10,DSG_vs_rest,543,36,205,4204,0.9378238341968912,0.7259358288770054,0.8183873398643556,0.9516840417000801,0.8587226314196348,0.7996743542679923,748,4240
365,60,5000,weak,10,S60_G5000_CNweak_R10,DIG_vs_rest,1301,364,195,3128,0.7813813813813814,0.8696524064171123,0.823157228725087,0.8879310344827587,0.8827070737698391,0.7437502247423087,1496,3492
366,60,5000,weak,11,S60_G5000_CNweak_R11,DCG_vs_rest,389,127,362,4119,0.7538759689922481,0.5179760319573902,0.6140489344909235,0.9021412847708625,0.744032763976811,0.5731598695851855,751,4246
367,60,5000,weak,11,S60_G5000_CNweak_R11,DSG_vs_rest,508,33,241,4215,0.9390018484288355,0.678237650200267,0.7875968992248062,0.945167100260156,0.8352346443091732,0.7702661781060921,749,4248
368,60,5000,weak,11,S60_G5000_CNweak_R11,DIG_vs_rest,1301,355,198,3143,0.7856280193236715,0.8679119412941961,0.8247226624405706,0.8893336001600961,0.8832126887717408,0.7461260300041399,1499,3498
369,60,5000,weak,12,S60_G5000_CNweak_R12,DCG_vs_rest,397,123,353,4118,0.7634615384615384,0.5293333333333333,0.6251968503937008,0.9046283309957924,0.7501653698027194,0.5852183661487638,750,4241
370,60,5000,weak,12,S60_G5000_CNweak_R12,DSG_vs_rest,502,34,246,4209,0.9365671641791045,0.6711229946524064,0.7819314641744548,0.9438990182328191,0.831554898221796,0.7644806719273777,748,4243
371,60,5000,weak,12,S60_G5000_CNweak_R12,DIG_vs_rest,1319,379,178,3115,0.7767962308598351,0.8810955243820975,0.8256651017214397,0.8883991184131437,0.8863119293347237,0.747266919826402,1497,3494
372,60,5000,weak,13,S60_G5000_CNweak_R13,DCG_vs_rest,379,115,371,4124,0.7672064777327935,0.5053333333333333,0.6093247588424437,0.9025856885147324,0.7391021467327199,0.5721995191526232,750,4239
373,60,5000,weak,13,S60_G5000_CNweak_R13,DSG_vs_rest,506,31,242,4210,0.9422718808193669,0.6764705882352942,0.7875486381322957,0.9452796151533374,0.8345804957210424,0.7708161945363071,748,4241
374,60,5000,weak,13,S60_G5000_CNweak_R13,DIG_vs_rest,1307,387,189,3106,0.7715466351829988,0.8736631016042781,0.819435736677116,0.8845460012026458,0.8814350435018241,0.7381272914255056,1496,3493
375,60,5000,weak,14,S60_G5000_CNweak_R14,DCG_vs_rest,391,129,358,4105,0.7519230769230769,0.5220293724966623,0.6162332545311269,0.9022677102147301,0.7457808648028894,0.5746180766109563,749,4234
376,60,5000,weak,14,S60_G5000_CNweak_R14,DSG_vs_rest,539,34,208,4202,0.9406631762652705,0.7215528781793842,0.8166666666666667,0.9514348785871964,0.8567632190708063,0.7984573820641565,747,4236
377,60,5000,weak,14,S60_G5000_CNweak_R14,DIG_vs_rest,1309,353,185,3136,0.7876052948255114,0.8761713520749665,0.829531051964512,0.8920329119004615,0.8874981151317797,0.7531395004544807,1494,3489
378,60,5000,weak,15,S60_G5000_CNweak_R15,DCG_vs_rest,389,144,360,4095,0.7298311444652908,0.5193591455273698,0.6068642745709828,0.8989574979951884,0.7426944347594386,0.5612740606515247,749,4239
379,60,5000,weak,15,S60_G5000_CNweak_R15,DSG_vs_rest,523,33,225,4207,0.9406474820143885,0.6991978609625669,0.8021472392638037,0.9482758620689655,0.8457074210473212,0.7843956084882817,748,4240
380,60,5000,weak,15,S60_G5000_CNweak_R15,DIG_vs_rest,1303,368,193,3124,0.7797725912627169,0.8709893048128342,0.8228607514998422,0.8875300721732157,0.8828027852815604,0.7432707431222275,1496,3492
381,60,5000,weak,16,S60_G5000_CNweak_R16,DCG_vs_rest,396,124,354,4115,0.7615384615384615,0.528,0.6236220472440945,0.9041892162758067,0.7493739089407879,0.5833598017839037,750,4239
382,60,5000,weak,16,S60_G5000_CNweak_R16,DSG_vs_rest,511,45,237,4196,0.9190647482014388,0.6831550802139037,0.7837423312883436,0.9434756464221287,0.8362721875957517,0.7629913572856198,748,4241
383,60,5000,weak,16,S60_G5000_CNweak_R16,DIG_vs_rest,1302,371,194,3122,0.7782426778242678,0.8703208556149733,0.8217103187125276,0.8867508518741231,0.882054215382637,0.7415916815042682,1496,3493
384,60,5000,weak,17,S60_G5000_CNweak_R17,DCG_vs_rest,375,134,375,4105,0.7367387033398821,0.5,0.5957108816521048,0.8979755462016437,0.7341943854682708,0.5530583028992528,750,4239
385,60,5000,weak,17,S60_G5000_CNweak_R17,DSG_vs_rest,483,30,265,4211,0.9415204678362573,0.6457219251336899,0.7660586835844568,0.9408699138103829,0.8193240608927115,0.7506592714372109,748,4241
386,60,5000,weak,17,S60_G5000_CNweak_R17,DIG_vs_rest,1273,373,223,3120,0.7733900364520049,0.8509358288770054,0.81031190324634,0.8805371817999599,0.8720754151542198,0.7251752219035158,1496,3493
387,60,5000,weak,18,S60_G5000_CNweak_R18,DCG_vs_rest,393,123,358,4119,0.7616279069767442,0.5233022636484687,0.6203630623520127,0.9036651311836571,0.7471532534649699,0.58047461215554,751,4242
388,60,5000,weak,18,S60_G5000_CNweak_R18,DSG_vs_rest,530,41,218,4204,0.9281961471103327,0.7085561497326203,0.8036391205458681,0.9481273783296615,0.8494488640300322,0.7837469281897117,748,4245
389,60,5000,weak,18,S60_G5000_CNweak_R18,DIG_vs_rest,1292,360,205,3136,0.7820823244552058,0.863059452237809,0.8205779612575421,0.8868415782094933,0.8800423119312615,0.7401424270374424,1497,3496
390,60,5000,weak,19,S60_G5000_CNweak_R19,DCG_vs_rest,388,117,362,4124,0.7683168316831683,0.5173333333333333,0.6183266932270917,0.9040272490482869,0.7448727501375462,0.5803097918390092,750,4241
391,60,5000,weak,19,S60_G5000_CNweak_R19,DSG_vs_rest,542,21,206,4222,0.9626998223801065,0.7245989304812834,0.8268497330282227,0.9545181326387497,0.8598248010879196,0.8119894768314636,748,4243
392,60,5000,weak,19,S60_G5000_CNweak_R19,DIG_vs_rest,1290,340,207,3154,0.7914110429447853,0.8617234468937875,0.8250719539494723,0.8904027249048287,0.8822068865836997,0.7469177763620738,1497,3494
393,60,5000,weak,2,S60_G5000_CNweak_R2,DCG_vs_rest,388,155,362,4086,0.714548802946593,0.5173333333333333,0.60015467904099,0.8964135443798837,0.7403926746836437,0.5517390072214482,750,4241
