"","sample77","sample27","sample61","sample41","sample53","sample59","sample31","sample18","sample104","sample93","sample78","sample12","sample42","sample15","sample7","sample49","sample105","sample89","sample35","sample50","sample187","sample137","sample171","sample151","sample163","sample169","sample141","sample128","sample214","sample203","sample188","sample122","sample152","sample125","sample117","sample159","sample215","sample199","sample145","sample160"
"MZT2B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,5,2,2,2,2,2,2,2,3,3,2,3,2,3,2,2,0,4,2
"WDR31",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,1,2,2,2,3,3,2,2,2,6,1,2,2,6,2
"TOR4A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,1,3,2,2,4,2,1,3,2,2,4,6,1,2,2,5,2
"SNX5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,4,2,2,1,2,3,4,2,3,2,2,1,3,2,6,2
"TMEM63A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,3,3,0,2,5,6,3,6,4,5,2,2,2,4,4,6,3
"MUC19",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,2,2,2,2,2,2,4,2,2,2,4,2,2,2,3,2
"IGLV2-11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,0,3,2,2,1,3,4,2,4,2,2,2,0,1,2,3,2
"EFR3B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,4,2,2,2,2,3,2,2,4,2,5,2,2,2,4,2
"TNFSF4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,4,2,2,2,1,6,3,6,4,4,2,6,2,6,2,4,3
"MUC5B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,4,3,3,3,2,4,4,2,2,2,2,2,2,0,5,2
"ABLIM1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,2,2,2,4,1,2,2,2,3
"DIRC3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,2,2,2,2,2,6,3,3,2,2,2,3,2,2,2,4,2
"ECHDC2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,3,3,4,3,2,3,2,2,2,3,2
"IL1B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,2,2,2,2,3,1,2,3,2,1,2,2,2,4,2
"ARHGEF35-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,1,5,1,2,2,4,3,4,2,3,2,4,2,2,2,3,2
"ZBTB47",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,3,2,2,1,0,2,4,2,2,2,4,2,2,2,4,2
"GRINA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,6,2,2,2,6,3,4,2,6,2,6,1,3,6,6,2
"GRAMD1C",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,2,3,2,2,2,5,2,4,2,2,2,4,2,2,2,4,2
"CDH3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,1,2,1,2,2,4,1,2,2,2,1,0,1,2,1
"CLEC4F",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,5,0,2,2,3,3,2,2,3,2,5,2,2,2,3,2
"AC090971.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,0,4,4,2,1,2,3,4,2,2,1,2,2,4,2,2,2
"ERI2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,1,3,5,2,2,3,4,4,3,3,2,3,1,3,5,5,2
"ATRAID",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,4,2,2,2,2,3,2,2,4,2,5,2,2,2,4,2
"FTH1P22",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,2,2,2,2,3,3,1,3,2,2,2,2,2,4,0
"AL451123.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,4,6,2,2,2,2,2,3,2,2,1,6,1,2,2,0,1
"POLR1G",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,5,4,2,4,2,6,0,4,4,3,2
"AC016065.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,1,2,1,1,1,2,2,2,2,2,5,2,1,3,2
"HSPE1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,1,2,6,3,3,2,3,2,3,2,2,2,4,2
"AL161729.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1,3,2,2,2,2,3,3,2,2,2,6,1,2,2,6,2
"HSD17B7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,4,2,2,2,6,6,3,6,4,4,2,6,2,4,2,4,3
"SAC3D1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,1,2,3,4,4,2,2,3,2,4,2,2,2,5,2
"ZNF212",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,5,1,2,2,1,3,4,2,2,2,4,2,2,0,3,2
"GNRHR2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,4,4,2,2,2,6,3,6,4,6,2,6,3,4,2,4,3
"FAM110C",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,5,2,2,2,3,3,1,3,2,2,6,2,2,2,5,2
"AL138831.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,2,2,2,2,6,4,1,4,2,6,2,1,2,5,2
"SLC25A21",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,6,1,2,2,2,2,4,3,4,2,2,2,3,2,2,2,5,2
"SMIM1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,1,3,2,2,1,6,3,3,2,0,2,6,1,2,3,1,2
"ZNF232",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,1,2,1,2,2,4,1,2,4,3,1,1,1,2,1
"ATP5F1B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,2,2,2,2,2,2,4,2,2,2,4,1,2,2,3,4
"APOBEC3C",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,1,5,3,2,2,2,2,2,1,1,2,3,2
"CA5B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,2,1,2,2,2,2,1,4,3,2,2,2,1,2,2,2,4,2
"ZNF213",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,2,3,3,2,1,3,4,4,3,3,2,3,3,3,5,5,2
"IGHJ3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,6,1,2,2,2,2,2,6,3,2,2,2,4,1,4,2,3,2
"BROX",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,3,6,2,2,5,6,3,6,4,5,3,3,1,4,1,6,3
"MEX3C",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,4,4,2,5,2,4,1,0,2,2,2
"PKP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,6,2,4,2,2,2,6,3,6,4,2,1,3,2,4,2,6,3
"NDUFV2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,4,4,2,2,2,6,1,3,2,5,2
"LEPROT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,4,2,3,3,3,2,3,2,0,2,2,2,6,2
"ELMOD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,2,3,2,2,1,3,6,2,2,3,2,2,1,2,3,2,2
"DHX29",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,4,2,2,2,2,2,4,2,1,2,2,2,2,2,2,2
"CCNG2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,2,2,2,3,2,1,3,2,2,2,4,2,2,2,4,2
"FCGBP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,6,2,2,2,2,5,4,2,4,2,6,2,2,2,3,2
"APOBEC3B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,3,2,2,0,5,4,2,2,2,3,2,1,2,2,3,2
"AL031432.4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,2,2,1,3,3,3,2,2,2,5,2,2,2,3,2
"SLC11A1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,0,6,3,3,2,2,2,3,2,2,2,4,2
"NRBF2P6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,5,3,3,2,2,2,3,1,2,2,4,4
"LINC01619",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,2,3,2,2,2,2,4,2,3,2,4,2,2,2,3,2
"Z94277.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,6,2,1,2,1,2,2,2,4,2
"CPLANE1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,5,2,3,2,2,4,4,2,1,2,2,2,2,1,5,2
"TXNDC11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,2,3,3,2,2,3,4,4,3,3,2,3,2,3,5,4,1
"MAP3K7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,1,4,1,2,2,5,4,4,1,3,2,3,1,1,2,2,1
"CSRNP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,1,2,2,2,2,2,0,4,2,2,2,4,2,2,2,3,2
"AP001001.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,3,2,2,1,3,6,2,2,3,2,2,1,2,2,2,2
"TMEM14A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,2,2,2,3,4,4,2,6,2,6,2,1,2,5,2
"IGBP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,4,2,3,4,5,2,2,2,3,1,2,2,3,2
"AC144450.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,5,2,2,2,3,3,3,0,2,2,6,2,2,2,5,2
"SGTB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,2,2,2,2,4,2,1,2,2,2,2,1,2,2
"TMUB2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,4,2,4,2,4,1,2,3,3,2
"MPC1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,4,4,4,1,2,2,3,1,1,2,2,1
"SHARPIN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,6,2,2,2,5,3,4,2,6,4,6,1,3,6,6,2
"PAH",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,2,2,2,2,2,2,4,2,3,2,4,3,2,2,3,2
"AAGAB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,4,2,2,1,2,2,4,2,2,2,2,2,2,2,2,2
"CD48",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,4,4,2,2,6,6,3,6,4,4,2,6,2,4,2,4,3
"RHCG",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,3,1,4,2,2,2,4,2,4,2,2,2,2,2,2,2,4,2
"CPVL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,4,2,2,2,2,2,4,2,3,2,3,3,2,2,3,2
"LINC00426",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,1,2,2,2,2,2,4,2,2,2,2,3,2,2,1,6,2
"TANGO6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,1,2,1,1,2,4,1,2,2,2,1,1,1,2,1
"TJP3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,2,2,1,3,2,4,2,2,4,2,2,2,2,3,2
"SEMA3A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,4,2,4,2,2,2,3,3,4,2,3,2,4,2,2,2,3,2
"ADCY7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,3,1,2,1,4,4,4,1,2,3,2,1,1,6,2,3
"VASH1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,1,2,2,2,2,2,3,4,2,3,2,3,3,5,2,3,2
"CRKL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,3,4,2,2,2,2,2,1,1,2,3,2
"FAM43A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,2,2,2,1,3,4,2,4,2,4,2,2,2,4,2
"TRPC3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,1,2,3,2,2,2,4,1,2,2,3,2
"LRRC38",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,2,2,5,3,3,1,2,2,2,3,1,2,2,1,2
"SCDP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,1,2,2,4,1,4,2,6,1,3,3,5,1
"SPATA9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,2,2,2,0,4,2,2,2,2,2,2,2,2,2
"GPR179",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6,2,1,2,3,2,2,4,2,3,2,4,1,2,3,2,2
"AC124798.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,4,3,2,2,2,4,4,2,2,2,2,2,2,2,5,2
"LIMK1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,2,4,2,2,2,3,3,4,2,3,2,4,2,2,2,3,2
"CLEC2L",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,4,2,5,1,2,2,5,3,4,2,2,2,4,2,2,2,3,2
"EPS8L1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,0,3,2,2,2,2,5,4,2,1,4,3,2,2,2,2,2
"CCNE2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,6,2,4,2,2,2,6,3,0,2,5,2,6,2,3,6,5,2
"NR1H3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,4,3,2,2,2,3,2,2,3,2,2,2,2,2,5,2
"FGD4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,0,1,2,2,2,4,3,4,2,2,2,4,2,2,2,3,2
"NAA80",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,2,2,1,2,2,4,2,0,2,4,2,2,2,4,2
"PTGS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,2,2,2,2,3,3,1,2,2,6,0,2,2,5,2
"MMAA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,3,2,3,2,2,2,4,1,2,2,3,2
"GIT2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,1,2,2,2,2,2,2,4,2,3,2,4,3,2,2,3,2
"MPP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,2,2,2,2,1,4,3,2,1,2,3,1,2,2,3,2
"GRAMD1A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,6,2,2,2,2,5,4,0,4,2,6,2,2,2,3,2
"AP002495.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,3,1,2,3,2,6,2,2,3,2,4,2,3,2,2,1
"CLNK",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,2,4,2,2,2,1,3,2,2,2,3,2,2,2,3,2
"NUP85",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,5,3,2,2,2,2,3,2,4,2,2,4,6,2,2,3,6,2
"CBWD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,2,2,2,3,3,2,3,2,3,2,4,2,4,2
"ABCC4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,3,1,2,2,0,2,2,4,2,2,2,2,2,1,2,2,3,0
"AK9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,5,4,1,2,2,6,4,4,1,3,2,3,1,1,2,2,1
"AC010735.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,3,3,3,2,2,2,3,2,2,2,4,2
"AL353622.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,2,2,2,2,3,3,2,2,2,2,2,2,2,3,2
"ALDH3A1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,3,2,1,2,1,2,2,4,1,4,2,6,1,1,3,2,3
"MAPT-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,4,2,3,4,4,1,2,3,3,2
"AL137002.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,6,1,2,2,2,2,6,4,2,3,1,2,2,1,2,2,3,2
"DDX12P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,2,2,2,4,3,4,2,2,1,4,2,2,2,3,2
"COLGALT2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,4,4,2,2,1,5,3,6,4,4,2,6,2,4,2,4,3
"ZCCHC8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,1,2,2,2,2,2,2,4,2,3,2,1,3,2,2,3,2
"AL110114.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,1,4,2,2,3,4,3,4,2,3,2,2,1,3,2,6,2
"HSPBAP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,3,2,2,4,6,2,4,4,2,2,4,2,2,2,4,2
"IL17RA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,3,4,0,2,2,2,2,1,1,2,6,2
"ROPN1B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,2,3,2,2,2,3,2,5,2,2,2,4,2,2,2,4,2
"GAPDHP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,6,2,1,2,1,2,2,2,4,2
"AL596214.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,2,2,1,4,3,3,2,1,2,6,2,2,2,6,2
"CYP2G1P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,5,2,2,2,4,5,4,2,4,2,6,2,2,2,3,4
"RPS3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,3,2,2,3,3,6,2,2,3,2,4,2,2,2,2,2
"TMEM186",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,3,2,3,2,2,3,2,4,3,3,2,3,2,3,5,5,2
"SNX13",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,5,2,4,2,2,2,2,2,4,2,4,2,3,3,2,2,3,2
"PPP5D1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,4,2,2,2,5,4,2,5,2,3,2,2,2,3,2
"TERF2IP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,3,1,2,1,2,2,4,1,2,2,2,1,1,1,2,1
"CEBPG",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,6,2,2,2,2,5,4,2,4,2,6,2,2,2,3,2
"GSN-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,2,2,1,2,3,3,2,2,2,6,1,2,2,5,2
"RTCB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,3,2,2,1,3,4,2,2,2,4,2,1,1,2,3,2
"HDGF",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,4,4,4,2,2,2,6,3,6,4,6,2,6,2,4,2,4,3
"MAP3K15",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,4,6,2,2,2,1,2,4,2,4,2
"LINC00997",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,4,2,2,2,2,2,4,2,3,2,3,3,2,2,4,2
"AL024498.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,2,2,2,2,6,4,2,4,2,6,2,1,2,5,2
"TENT4B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,3,1,2,1,4,4,4,1,2,2,2,1,1,6,2,1
"POLR2J3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,5,3,2,2,3,3,4,2,3,2,4,2,2,2,3,2
"CHML",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,5,3,4,2,2,2,5,3,6,4,5,2,6,1,4,2,6,3
"RPS14P8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,4,2,2,2,4,2,2,2,2,2,2,2,2,2
"BAZ2A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,2,2,2,2,2,2,4,2,2,2,2,2,2,2,3,2
"IMPDH1P8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,3,2,2,5,2,2,4,2,3,2,4,2,2,2,4,2
"FGF2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,1,2,2,2,1,2,2,3,4,2,2,4,1,2,2,3,2
"CCDC125",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,2,2,2,2,2,4,2,1,2,2,1,2,1,2,2
