"","sample52","sample9","sample47","sample1","sample87","sample5","sample24","sample13","sample46","sample18","sample162","sample119","sample157","sample111","sample197","sample115","sample134","sample123","sample156","sample128"
"FAM13B",3650,2034,3807,2601,1844,2357,3689,4070,2485,2397,3495,2770,2333,2075,2500,2188,1861,4520,1348,1686
"DYM",4543,4100,4660,2993,2887,3495,4408,3912,2782,2753,3945,2800,6581,2546,3713,3179,3300,3311,2979,4712
"ZNF253",1084,654,890,545,496,395,910,946,604,561,1808,849,1432,656,1279,557,1293,886,431,2372
"HMGA1",2416,1200,2072,1572,1286,3688,2178,3192,3554,934,3107,2726,13490,4859,4725,4341,3963,12928,5361,8728
"TPD52L2",4596,7284,10533,6911,9475,6155,8117,5723,5018,6439,6286,8839,13855,7610,5782,10146,7207,8310,7208,7848
"JAZF1",2981,1665,2038,988,2199,892,1848,767,795,1249,1968,1278,995,643,536,420,696,645,595,812
"TMEM132B",11,116,45,81,356,23,15,17,110,115,56,16,17,77,20,11,47,10,15,32
"OAZ2",3213,4035,7738,4393,4259,3910,5534,5529,3763,4094,4336,7338,7219,3101,4957,4522,5281,6288,5945,4248
"PRRG3",254,535,593,766,365,148,260,181,412,430,77,75,20,34,69,29,58,22,125,39
"RPS17",80,124,144,99,69,143,134,164,159,92,345,172,422,52,121,296,129,283,77,90
"Z97653.1",0,1,8,10,1,14,12,11,18,3,8,27,3,24,21,24,7,2,56,6
"TTLL4",1268,491,1246,1030,363,2154,1266,1617,2055,586,1088,1292,2435,1886,1616,769,1036,2842,568,1623
"AC104825.1",1123,360,936,658,273,627,1130,1157,1352,577,2270,872,308,444,1265,3190,931,287,744,634
"ATP1B1",17802,1156,8787,7980,414,6829,14146,14327,8195,3130,7983,47859,16912,4705,37414,8232,21389,4054,4325,4966
"NUDT16L1",295,775,958,815,734,624,821,1221,871,605,1865,3101,4381,2082,2337,3503,4014,1454,3141,2357
"AC104532.2",30,74,54,35,19,32,49,48,54,20,156,96,71,13,114,108,58,83,29,38
"CAPN14",29,9,33,9,3,24,19,26,15,6,4,11,26,20,26,25,5,42,3,18
"AC109454.2",14,9,20,14,17,15,13,24,13,11,27,13,17,14,17,20,10,13,18,16
"AC156455.1",15,21,15,10,6,13,6,9,5,20,11,9,17,55,5,25,2,9,7,22
"C8orf48",204,88,136,74,95,63,134,131,50,92,309,27,68,26,32,302,153,38,92,47
"PRMT2",2583,4684,8129,4847,5033,4949,5557,7322,4236,3989,5445,4456,7224,4614,4832,7341,4812,6819,4837,6481
"AP005233.2",3,0,18,56,27,47,13,8,75,10,0,1,0,0,14,3,2,1,0,0
"AC007637.1",30,100,67,62,53,49,55,38,27,50,27,9,16,3,19,91,24,11,6,8
"CD1E",42,10,48,17,17,160,52,31,92,18,12,36,142,41,44,14,101,678,58,5
"NOTCH3",5015,9563,18626,10837,7218,10929,15566,10993,13533,17768,13847,20811,8462,15158,17649,23834,13964,9153,13158,23770
"CDC45",25,18,66,55,9,126,15,39,118,16,369,53,2213,1539,105,417,114,1691,462,375
"GPR182",140,27,289,11,7,17,66,17,7,42,9,6,1,7,40,12,0,3,6,2
"AC245052.4",0,12,18,19,3,17,9,16,28,3,54,8,19,2,16,163,12,16,3,14
"LINC02012",0,32,10,19,2,5,4,20,18,11,28,61,76,14,22,68,101,52,1,15
"AC090617.5",27,17,20,15,10,19,22,16,17,12,9,10,9,5,10,12,6,15,7,8
"PHF19",592,1339,2012,1101,1303,1243,1031,853,931,1258,1521,837,3752,3617,1062,1225,1037,2439,1028,1240
"SEZ6",1,1,7,30,1,10,11,3,4,71,7,12,7,1,7,4,10,1,4,0
"H2BU1",16,4,9,13,5,14,10,47,27,9,258,350,427,263,41,2,117,76,145,231
"MIGA2",371,1066,1876,1132,1234,1124,705,966,1206,726,954,1502,3558,548,1259,2922,1308,900,845,1795
"FABP5",773,2244,2048,851,2421,254,976,139,204,1093,258,114,588,172,153,113,1327,304,582,239
"PGM2L1",655,607,1162,857,357,709,974,1190,1380,603,1734,7400,1412,2126,1714,328,1741,2742,1880,11227
"MEGF8",658,4496,5638,5061,5373,3809,2804,3415,3907,4405,2980,4574,2325,1240,5813,3077,6329,1840,3287,6530
"MAL2",9975,2912,6967,3906,6100,3192,8772,7935,4545,3731,11234,14831,34396,27909,21591,8012,14134,16509,9277,11738
"KDM4A",301,768,1375,1152,920,1045,949,1101,1142,762,1599,774,2902,1906,1405,1454,1708,1471,1089,3116
"CAPS",53,114,367,359,120,202,265,474,445,125,325,2078,675,297,482,2581,905,165,793,722
"WDR4",176,262,499,378,282,424,280,365,513,289,401,396,1302,1205,368,660,464,749,468,597
"SOCS3",12823,15298,3990,33656,8464,13099,13909,3386,3559,4342,3868,7192,2873,3017,3427,2403,930,2764,5336,2882
"OGDHL",0,3,55,18,3,25,18,50,27,5,19,14,16,35,14,84,154,32,0,15
"FN3K",317,1082,1035,927,852,807,718,905,530,505,1368,1022,1096,470,826,3794,1474,1905,1123,1239
"NLGN4X",1128,855,885,704,426,578,744,998,825,654,441,166,282,3427,1246,27,234,80,58,206
"RPL35A",55168,26889,34423,17094,18036,25000,33624,37847,15999,14963,20576,18739,61730,39756,26144,16252,40754,45561,25624,30548
"GAMT",423,699,790,965,780,587,632,1279,976,529,768,973,1787,685,1615,1592,1991,938,1818,791
"EP300-AS1",2,24,17,13,6,12,22,12,10,4,19,15,21,22,16,12,3,31,10,10
"USP40",1461,3625,3865,2620,2640,2578,3367,3669,3592,2445,4907,2434,2480,5172,3001,4050,2160,4158,2020,3775
"GNL2",1888,2331,4316,3039,2496,4187,3916,3554,3079,2189,5631,3711,10556,3229,3624,2949,3445,18024,3347,5109
"AL512343.2",51,17,16,10,21,9,12,13,9,11,4,27,33,7,24,26,11,10,8,32
"DCXR",1470,4197,3311,2118,3866,1712,3028,2310,3340,1853,8500,2082,3365,2081,1748,9743,4533,2613,6769,2763
"MXI1",10811,5246,6046,4277,3221,4189,6838,5888,3738,2218,2990,5401,7563,3374,5567,4669,2725,6136,2021,3647
"ZKSCAN5",1059,867,1379,904,800,944,1302,1164,997,757,1703,1506,1832,1607,1838,1613,1700,2028,788,2205
"EEF1A2",28,2,676,501,2,444,302,1000,1084,184,1196,4033,170,3178,3436,10911,3782,93,132,1978
"AL139317.4",14,55,23,26,4,25,18,15,24,6,13,19,3,5,2,2,3,1,0,1
"TUT7",2516,2251,3411,2863,1611,3258,3123,3353,4817,1817,4392,3155,2222,3465,3467,3091,2378,2542,1848,2826
"GPR157",1247,732,1334,950,442,1030,1141,1179,1190,528,872,713,2326,2403,1062,1500,771,2401,1111,925
"DUX4L27",9,5,30,12,7,23,24,24,5,16,19,0,2,21,12,21,11,2,3,4
"INTS14",3167,1741,2541,2018,1232,1962,2997,3253,2011,1685,3762,3090,5995,2611,3191,3424,2751,4069,2427,2108
"MARCHF9",339,570,788,570,404,531,661,745,707,418,1746,1858,1841,895,677,2109,839,1175,683,1394
"ZNF217",5755,3210,4249,4615,3049,3770,6932,4693,4340,2834,8335,14374,8931,27828,9971,11368,8565,9807,3873,5434
"URB1",1189,2284,3768,2562,1753,2994,2308,2710,4065,2294,2737,1783,2845,7318,2802,3131,2757,2416,1921,2653
"AL031674.1",4,0,7,5,0,6,4,18,34,2,2,4,3,30,8,2,4,0,0,3
"AL022322.2",1,26,5,7,8,2,12,5,10,9,21,11,13,4,11,15,5,4,0,1
"GLRX3",2724,2455,2735,1723,2859,1833,2602,2075,1736,1872,3258,2529,6715,3322,1880,2502,2018,5740,2634,4614
"PGGHG",778,902,1368,2312,668,2574,1807,4131,2183,818,959,1033,5808,154,1669,857,1723,1414,2564,1505
"SIRT7",196,497,949,786,386,699,509,730,844,336,1366,659,1866,740,1043,3383,777,1662,1378,1673
"AL732437.3",1,3,6,2,1,9,4,9,35,0,37,62,64,6,48,63,45,143,21,74
"AL121832.2",14,17,27,51,24,40,33,55,52,20,36,32,62,94,47,117,25,31,74,37
"FEZF2",4,0,14,9,0,1,0,6,21,0,0,0,0,0,1,0,1,0,0,0
"CRYAB",36256,23359,18968,27816,73796,27042,76465,15563,7272,46834,1509,612,614,4354,3455,775,3271,755,2628,791
"AIF1L",3043,7739,12290,4294,7037,5581,5457,4114,4231,4734,639,12060,10002,3025,1364,1251,982,4148,8309,3182
"AC092153.1",3,0,1,4,0,2,2,3,6,0,2,2,3,2,1,0,0,1,1,7
"FOXI3",14,0,22,4,0,23,15,29,11,1,0,215,0,1,2,23,0,56,0,19
"LINC01985",17,12,39,6,4,6,22,7,6,4,0,1,0,1,1,1,2,2,0,1
"ANKEF1",930,1699,949,702,906,482,1417,795,615,561,1571,1301,2092,1785,1355,1539,1348,1221,629,1366
"LINC00607",5,34,30,19,40,7,19,18,20,18,84,475,242,14,45,147,34,191,64,84
"AL391244.1",4,9,13,17,12,8,12,10,10,9,4,17,36,10,21,7,14,9,0,15
"LINC01305",40,23,40,7,44,9,16,15,5,6,10,9,1,0,5,17,8,3,4,0
"SLC12A2",9844,2364,6475,7415,1756,15673,8679,14309,15168,4757,10132,8349,2906,1798,8851,11358,20969,1010,1857,11580
"DYNC1I2P1",25,36,39,21,38,42,29,17,16,19,64,50,28,39,18,42,44,86,25,25
"USP48",3062,4287,5155,3316,3666,3086,4847,3586,3090,3004,5982,2936,5830,3622,3792,3176,4032,5272,3241,9171
"COX6A1P2",78,83,49,28,54,26,92,28,15,24,112,34,174,57,37,200,69,134,68,34
"LINC01089",320,478,425,381,190,284,511,623,430,258,405,1163,526,63,773,630,424,513,119,244
"TRAM2",2054,3951,6234,4232,2709,2678,3760,2609,3771,4622,6501,4123,3440,4654,2399,2827,2951,5306,3256,5430
"CAMLG",5862,3048,3844,2048,2469,2550,3550,2884,1650,1796,3417,2972,2606,2052,2501,2656,4258,2862,2078,3027
"UNC93B1",675,1315,1619,1712,641,1166,1342,1373,1394,1306,1732,1882,2557,1448,2146,5252,1751,3955,1674,3472
"AC024075.2",440,637,624,421,520,428,827,514,393,451,347,295,357,282,734,826,255,493,132,894
"MTA2",1801,3793,8349,5057,4450,4939,4534,4943,4992,3498,6137,5412,13444,8079,5373,5599,4744,11710,7883,9324
"AC069185.1",8,17,32,10,14,20,21,16,86,13,20,10,6,14,10,189,7,8,20,7
"TARS2",457,1465,1855,1447,1326,1257,1664,1831,1339,1006,2752,1598,6312,2190,3561,3713,4645,4586,2014,1316
"APOBEC3C",4501,1732,3564,2754,882,2371,2586,3672,2145,2004,1777,1769,1482,3317,2856,554,1049,5704,1689,796
"MRPL2",83,67,63,41,36,50,67,42,41,47,58,68,46,47,65,58,73,154,108,39
"KLHDC1",815,586,542,312,334,340,578,366,269,241,484,383,105,80,366,239,276,149,91,133
"FCGR2A",1379,1208,1715,1312,647,1386,1431,524,769,1906,3056,5229,2019,1555,677,891,1494,2885,2143,2187
"RPL36AP43",12,57,30,17,13,29,27,10,21,12,34,19,16,5,41,22,20,37,22,10
"TAF1A",251,209,330,261,209,246,302,228,263,198,432,241,1301,535,540,271,370,609,154,574
"MRPL30",3336,2542,2500,1472,2004,1553,2634,2192,2212,1570,2550,1896,2565,4225,2381,1818,1794,3831,1617,2840
"CAPNS1",24090,19645,24845,16647,20498,13677,26153,20360,14617,20120,28253,16630,21003,33050,18256,25041,26619,13501,20809,20112
"HSP90AB1",49381,49544,77042,50471,61484,66693,66632,90905,52892,38920,101168,83441,115149,117575,60030,128775,77592,446572,99456,91724
"HERC2P7",35,154,119,80,55,45,98,168,109,38,99,0,81,4,94,8,35,143,14,1
"UGT2B7",81,0,23,56,0,127,4,22,416,2,0,0,5,0,8,0,2,66,9,2
"SLC22A12",12,122,16,203,62,40,110,1,1,191,0,0,0,0,3,0,4,1,6,0
"CAPN10-DT",17,64,101,53,29,31,43,128,43,39,168,120,150,96,129,112,126,309,74,86
"AC055874.1",54,5,13,15,19,18,17,11,23,7,5,1,0,0,5,0,4,0,0,0
"EGFEM1P",23,163,42,31,105,15,56,10,9,26,5,4,3,0,6,1,6,0,6,0
"RPS4XP16",19,57,19,19,6,29,33,42,30,10,51,28,60,49,46,47,54,38,13,16
"OR51E1",162,454,482,185,723,82,637,19,35,387,117,177,124,82,85,187,66,86,139,183
"NDUFB6",2865,1624,1889,1220,1716,1008,1900,1594,1071,1270,2554,2090,1953,1604,1310,2644,2283,1613,1949,1993
"HTATSF1P2",10,40,42,43,60,15,28,11,25,63,26,96,78,45,7,40,9,52,24,51
"ESCO2",37,10,31,44,13,55,22,50,93,23,261,58,2837,1486,100,1161,306,607,260,357
"CDHR1",9,6,29,21,9,41,33,53,38,33,36,10,36,3,43,6,20,148,11,5
"AC093827.5",16,12,13,7,10,6,8,10,12,5,15,7,4,11,5,9,6,7,12,2
"TMEM192",2305,4006,3539,2080,2958,2167,3564,2209,2312,1863,3635,2206,2260,3688,2378,3860,2120,3175,2162,980
"C1orf21",11087,8251,10485,5802,2971,4796,10870,9726,5259,4565,16097,8700,19696,10457,15294,1361,10319,3086,5979,2628
"BRICD5",9,19,57,61,16,59,19,40,69,18,72,83,141,11,60,191,60,58,54,106
"FRS3",234,288,450,289,338,194,378,253,239,218,383,458,203,147,324,354,169,208,219,453
"GABPB2",1493,2187,2112,1439,1566,1305,2208,1261,1063,1113,1462,2126,3197,1157,2226,1826,1593,1292,1078,899
"LSM14A",12525,7099,11045,6826,6961,7027,10559,8567,6428,4895,16135,8976,11943,10217,10525,11555,8552,26210,7453,9090
"FAM124B",180,198,694,148,272,190,271,162,278,468,170,160,56,14,113,42,133,87,235,138
"LTBP2",13246,9970,29117,13728,4504,15563,17291,28054,20305,12591,14759,11124,8200,10583,18889,9054,12108,4730,21606,11768
"PIGH",832,707,885,667,559,550,861,918,586,488,995,1004,775,618,963,2097,1225,1293,469,732
"PFKFB1",298,6220,2164,823,3404,496,2182,49,238,1688,36,69,81,26,73,98,121,74,40,28
"SP2",2596,1903,2737,2090,1678,2331,2704,2490,2239,1757,2515,2424,2122,1713,2310,3526,1655,2747,1288,1709
"PINX1",133,122,391,222,197,296,183,227,262,113,242,191,219,95,142,472,162,211,199,208
"SASH1",7592,12562,13238,8367,8653,8397,13676,5163,6750,8030,5908,3916,3809,3191,7188,3076,4182,7067,4927,6502
"KCTD1",3581,880,1853,1906,471,1633,2238,3446,3054,960,1939,1931,6749,1963,4813,1504,3327,1608,1505,2103
"SETBP1-DT",257,128,180,109,101,87,194,108,74,131,134,99,204,54,662,31,61,55,58,54
"AC000078.1",6,11,13,22,9,19,8,28,34,9,23,22,5,5,34,26,14,13,0,3
"AC010641.2",9,1,15,15,1,28,4,48,26,1,5,4,5,0,18,1,4,5,3,3
"MT1L",285,375,243,224,272,125,271,114,48,326,50,43,32,52,108,48,63,28,73,54
"EGFL7",1096,2669,7583,3267,2660,3141,2501,1160,3526,2755,370,1258,498,606,1949,1913,735,256,1786,4320
"TRAF1",156,675,867,470,230,792,490,611,723,336,777,795,600,281,648,332,665,2632,507,331
"PRRG4",3300,98,1808,1188,134,1188,2007,2731,1676,550,2644,6359,6978,5072,3315,4723,2048,7917,1553,2641
"CYP46A1",28,216,148,235,329,86,123,75,83,240,73,136,41,17,60,66,80,32,56,90
"RPLP1P6",25,68,44,43,39,23,68,48,19,48,51,22,27,33,36,61,32,14,18,46
"CTU1",71,34,102,82,36,60,54,60,71,40,87,112,190,37,97,253,120,75,126,149
"PROS1",6117,4732,9082,3903,2297,3376,5151,3987,2659,4414,2176,1454,763,1147,2177,739,1497,713,1529,726
"GOLPH3",11755,5953,7865,6037,6584,5737,8745,7167,5851,5294,13346,14474,22216,14761,8234,8652,10993,10973,8387,8317
"S100A7A",0,0,2,2,1,0,5,0,35,0,0,48672,5,1868,60,0,0,32,0,1
"SLC6A11",52,8,78,67,2,107,17,89,609,34,16,3,7,351,38,94,122,65,0,198
"ARPC2",14199,11581,16880,9363,12899,8807,13865,10202,8117,11482,15647,15487,20310,19397,10361,8398,14730,29934,16144,18504
"LDLR",1690,3358,3671,5782,1542,11561,2711,3539,6123,2866,2111,4078,4540,1147,3411,2965,1886,4537,1226,4557
"AC092745.5",6,5,12,4,5,4,13,15,10,6,13,8,7,1,11,21,14,20,5,7
"LRRC69",37,32,42,32,9,27,28,28,44,12,77,102,41,9,39,57,51,71,10,19
"JPH4",26,45,78,72,33,86,67,81,68,101,26,45,12,7,63,110,39,41,105,20
"STAC2",12489,3,12219,7036,2,9920,11662,16703,21002,2574,329,19,336,3219,6798,293,761,12,7,44
"LIG1",287,312,836,928,178,1251,628,1236,1532,273,1957,634,3703,2073,1920,2225,1776,2258,1023,1977
"FAM185BP",19,65,51,34,23,47,39,40,46,27,36,56,32,18,53,79,54,50,8,41
"BOD1",2703,2458,3192,2152,2553,2118,3189,2552,1748,1762,7061,2478,3161,4467,2268,3737,2856,3486,1522,3171
"HDAC2-AS2",23,11,21,21,13,33,22,27,33,29,25,34,27,12,20,18,23,96,45,24
"AC005332.4",263,67,98,125,64,69,154,121,133,66,244,118,75,41,61,190,85,228,45,62
"OAF",1445,2627,7268,4735,4971,2386,2482,1160,2205,4248,1877,3145,2674,1411,2208,1167,1702,1520,3086,1131
"CASC19",27,21,26,19,11,6,17,25,22,7,6,7,20,10,36,11,25,15,21,4
"FERMT3",130,502,1229,776,446,1094,629,346,1116,1047,851,1847,1073,760,485,547,1773,3054,1357,918
"AC004975.2",17,1,17,14,11,8,4,11,17,5,9,39,6,31,31,49,4,4,6,5
"PTRH2",977,421,916,689,612,912,937,1029,837,533,2280,4257,2296,1677,966,1313,901,3004,1042,1192
"TAS2R19",18,15,6,12,6,4,7,9,3,8,15,7,4,3,8,5,3,25,0,12
"TNFAIP3",1564,1504,2164,2551,2288,3650,2573,1403,2545,1861,1506,2186,3129,1404,1766,907,1042,4429,2051,1409
"AL445231.1",15,7,16,8,20,10,16,6,11,11,22,36,23,42,17,22,31,34,40,47
"DHX35",492,906,1140,832,633,897,999,818,856,490,1225,1138,1808,1606,999,1131,807,912,573,967
"ZNF823",1466,307,858,554,298,455,908,948,538,322,770,458,1166,504,1171,398,1034,2446,346,366
"TMED9",1686,3020,8180,6153,4649,5369,4700,6611,6562,4255,7757,17102,12086,17736,7327,8058,21007,15177,11975,16645
"MALL",174,131,307,181,82,234,176,154,204,218,35,127,33,876,74,58,40,65,48,32
"ATP6V0A1",3118,5843,6007,3744,2730,3723,5111,5414,5521,3256,6428,6004,3355,3222,4251,7252,5018,3464,3925,2900
"PIM3",1461,5673,4918,3936,2226,4706,3837,2549,4110,1952,2158,6504,4694,1087,4262,12151,1700,1454,2839,2982
"BEX2",818,10,499,368,18,645,467,971,445,157,337,2053,723,31,458,227,1403,344,88,562
"KMT5B",5720,3864,5441,4065,3269,4041,5974,4965,4029,3108,5262,4235,5296,4638,7187,7323,4136,6199,2905,6850
"SYNPO2L",69,5,37,85,1,42,148,172,38,23,932,7,17,1025,6,64,11,13,4,11
"POLR3K",442,371,647,515,445,360,579,793,396,388,1467,2513,7590,1331,1454,2511,1727,2470,1846,1414
"CWH43",13,0,9,7,0,9,10,18,8,5,2,5,60,20,430,0,88,557,1,68
"EIF3H",26229,15547,17149,9567,9836,11026,17557,17363,9436,9015,17889,8888,53422,16968,14496,22859,19303,51949,24428,23110
"RALY-AS1",330,208,240,194,105,134,189,272,181,133,520,188,314,1047,174,528,230,377,170,147
"SPON1",2739,8380,6887,6075,10571,2955,5004,3899,1531,4450,11710,12225,1738,4162,3397,795,4184,2215,6576,2266
"URAD",0,0,1,0,32,1,13,0,2,117,4,0,0,0,1,1,1,0,0,0
"FHOD1",414,3939,2540,1638,2154,1312,1652,1140,1967,1442,1148,1990,2642,3299,881,1306,900,1609,1575,1462
"AC073349.2",3,85,61,47,34,47,30,77,88,27,62,57,36,16,123,100,61,45,43,16
"ANO2",98,498,485,203,295,207,318,215,104,274,81,35,15,6,78,78,45,291,77,126
"PDC-AS1",27,69,64,21,20,36,45,44,65,22,48,20,115,1,35,22,60,25,14,2
"AHR",8985,3505,5473,4764,2392,5760,6037,4005,4380,2529,4349,9898,7556,1116,7855,1873,5130,3482,2388,4309
"GOLGA8R",1,47,73,40,12,35,17,33,29,27,23,48,6,2,16,16,10,4,8,5
"SIGLEC11",1,40,60,26,27,19,29,3,20,64,12,34,9,4,2,10,16,24,1,5
"BRMS1",748,703,2135,1620,1229,1324,1295,1941,1441,971,1898,2370,3746,2583,2811,7924,2297,3564,2748,3772
"AP000356.2",8,5,4,10,0,12,16,12,7,23,15,7,1,3,12,23,6,31,7,0
"ATP11A",1406,3055,3975,2312,1310,2348,2141,1453,2359,2618,1472,1784,2880,1070,1449,1091,1082,2471,609,2227
"RIC1",2318,3411,3187,2016,2251,1871,3214,1730,1963,2247,3264,3133,1889,3594,1928,1459,1985,2059,1651,1916
"NMRK1",1689,2425,2578,1646,1883,1236,2058,1069,1150,1567,1253,1818,968,941,940,897,1273,1219,795,826
"KDM6B",1123,2474,2896,3707,1515,4255,2621,3740,3877,1896,2099,3572,2816,1935,3160,7887,2294,1700,2452,2243
"FTH1P8",128,86,90,40,105,122,125,63,50,103,100,75,151,114,80,40,215,84,123,106
"NDUFAF1",1145,1202,1101,844,1349,654,1171,870,949,867,1184,1252,1190,534,938,1934,1195,1516,894,731
"MATN2",7797,16977,14529,9446,7849,9037,13683,11250,6473,8323,884,494,14133,1881,5265,1817,1816,18939,2938,2384
"TRIM33",6292,3454,4683,3174,2148,3182,4603,3983,4161,2255,5459,4831,4965,9678,4514,2475,4020,4544,2712,3415
"MCOLN2",66,34,99,47,35,141,65,129,126,8,172,169,190,569,36,20,73,1138,117,102
"GBP1",2505,3191,4459,3724,2073,3187,2519,2307,2246,1453,2595,4880,5420,8606,968,820,1048,24706,2977,1743
"RPS15A",12069,4331,4318,2102,2161,2951,4670,4084,2203,2114,3636,3204,14896,3660,5305,1685,6392,4192,7965,3782
"UNC45B",23,14,22,7,6,31,9,7,29,58,8,12,5,1,4,15,8,30,19,8
"AP000344.2",0,3,11,3,0,10,2,12,12,2,16,8,0,0,24,15,10,10,3,0
"PRDM4",2029,2152,2805,1829,1657,1699,3050,2099,1783,1497,3850,3001,4080,2649,3489,4388,2189,5264,1999,2943
"VPS13C",6071,9927,9146,5815,5048,5030,7635,5710,5333,5622,7467,10303,2967,7312,4645,3354,2183,4472,2774,2670
"KIRREL3",5,39,123,56,34,18,24,23,40,39,13,52,17,3,22,3,14,59,25,15
"ARMC2",131,233,213,240,214,191,309,162,201,211,269,300,159,306,216,263,225,277,112,347
"TTC23",769,1150,2159,1422,1243,1263,1584,1942,1552,1002,1019,524,542,999,881,1142,1232,481,425,443
"BPNT1",2054,1555,2038,1558,1278,1673,2240,1789,1651,1120,3200,5011,9106,2471,3258,1426,2678,6200,3537,6044
"AC015921.1",8,0,13,10,0,20,16,42,37,9,16,56,5,116,40,170,17,7,0,17
"SLC44A3",1307,242,779,842,108,753,623,1275,1135,444,1067,280,978,618,1269,72,977,836,329,738
"ETNK1",6064,2827,4201,2876,1423,3010,4458,4546,3733,2116,9852,3794,6106,4962,5755,1047,4256,3967,1778,2743
"PITPNB",5556,4282,6280,3699,3716,4083,5216,3876,3977,3077,3868,4388,4710,4668,3969,2811,1979,5073,2761,2659
"AC139149.1",11,1,22,12,1,28,5,26,26,5,27,18,12,64,49,109,22,10,27,43
"CRLS1",76,233,79,43,76,23,70,44,52,36,49,54,71,20,55,81,58,55,54,37
"SLC2A13",899,911,765,428,560,407,713,376,786,531,812,1230,1474,932,1320,477,1932,265,440,613
"LRRC3",227,1051,742,419,618,426,420,370,210,300,202,199,611,1088,253,348,349,531,216,898
"DUSP11",2592,1033,1578,1142,868,1120,1791,1575,971,838,1854,1439,1749,3700,1202,946,1521,1805,1009,1393
