"","sample52","sample9","sample47","sample1","sample87","sample5","sample24","sample13","sample46","sample18","sample162","sample119","sample157","sample111","sample197","sample115","sample134","sample123","sample156","sample128"
"GABPB2",2,2,2,2,2,2,2,2,2,2,2,5,6,3,6,5,6,3,4,2
"LSM14A",2,2,2,2,2,2,2,2,2,2,3,3,3,2,6,6,6,6,3,3
"FAM124B",2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,3,4,3,3,2
"LTBP2",2,2,2,2,2,2,2,2,2,2,3,5,2,3,4,5,6,2,3,3
"PIGH",2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,5,6,2,3,2
"PFKFB1",2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,4,2,4,2
"SP2",2,2,2,2,2,2,2,2,2,2,4,2,2,3,4,5,3,2,2,1
"PINX1",2,2,2,2,2,2,2,2,2,2,2,5,2,1,4,6,4,1,2,1
"SASH1",2,2,2,2,2,2,2,2,2,2,1,1,2,2,4,3,4,2,5,2
"KCTD1",2,2,2,2,2,2,2,2,2,2,2,5,3,3,4,2,4,1,3,2
"SETBP1-DT",2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,2,4,1,3,1
"AC000078.1",2,2,2,2,2,2,2,2,2,2,3,3,2,3,4,2,2,2,3,1
"AC010641.2",2,2,2,2,2,2,2,2,2,2,0,3,2,2,6,2,6,1,2,1
"MT1L",2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1
"EGFL7",2,2,2,2,2,2,2,2,2,2,1,4,5,3,4,4,5,1,5,2
"TRAF1",2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,4,5,1,4,2
"PRRG4",2,2,2,2,2,2,2,2,2,2,2,6,5,2,6,3,4,2,4,2
"CYP46A1",2,2,2,2,2,2,2,2,2,2,1,3,1,5,4,5,6,2,2,2
"RPLP1P6",2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,3,6,1,3,2
"CTU1",2,2,2,2,2,2,2,2,2,2,2,3,3,5,6,4,6,1,3,2
"PROS1",2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,5,6,2,3,3
"GOLPH3",2,2,2,2,2,2,2,2,2,2,2,4,6,5,6,3,6,2,3,2
"S100A7A",2,2,2,2,2,2,2,2,2,2,2,4,6,3,6,4,6,2,4,1
"SLC6A11",2,2,2,2,2,2,2,2,2,2,0,2,4,3,4,4,5,2,3,4
"ARPC2",2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,2,4,3,3,2
"LDLR",2,2,2,2,2,2,2,2,2,2,1,3,5,1,6,2,6,5,2,2
"AC092745.5",2,2,2,2,2,2,2,2,2,2,2,3,4,2,4,4,4,2,3,2
"LRRC69",2,2,2,2,2,2,2,2,2,2,2,6,5,5,4,6,4,6,6,2
"JPH4",2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,5,6,2,3,1
"STAC2",2,2,2,2,2,2,2,2,2,2,4,2,2,3,4,5,4,1,2,1
"LIG1",2,2,2,2,2,2,2,2,2,2,3,4,3,2,6,2,6,2,3,1
"FAM185BP",2,2,2,2,2,2,2,2,2,2,2,4,4,3,6,4,4,2,6,2
"BOD1",2,2,2,2,2,2,2,2,2,2,2,3,0,3,4,3,6,2,3,2
"HDAC2-AS2",2,2,2,2,2,2,2,2,2,2,1,3,2,3,5,3,4,2,5,1
"AC005332.4",2,2,2,2,2,2,2,2,2,2,3,5,3,6,4,5,4,2,4,2
"OAF",2,2,2,2,2,2,2,2,2,2,2,3,4,3,6,2,4,2,4,1
"CASC19",2,2,2,2,2,2,2,2,2,2,2,3,4,6,4,6,3,6,6,2
"FERMT3",2,2,2,2,2,2,2,2,2,2,2,3,4,3,6,2,4,2,4,4
"AC004975.2",2,2,2,2,2,2,2,2,2,2,2,4,4,3,6,3,6,1,3,1
"PTRH2",2,2,2,2,2,2,2,2,2,2,4,6,3,4,4,5,4,2,4,2
"TAS2R19",2,2,2,2,2,2,2,2,2,2,3,3,4,2,4,4,4,2,3,2
"TNFAIP3",2,2,2,2,2,2,2,2,2,2,1,3,2,2,4,3,4,2,3,2
"AL445231.1",2,2,2,2,2,2,2,2,2,2,2,3,3,5,4,2,4,1,3,2
"DHX35",2,2,2,2,2,2,2,2,2,2,2,4,4,6,4,4,6,4,3,2
"ZNF823",2,2,2,2,2,2,2,2,2,2,1,3,5,2,6,2,6,6,2,1
"TMED9",2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,3,6,2,3,2
"MALL",2,2,2,2,2,2,2,2,2,2,2,3,2,5,4,2,4,3,3,2
"ATP6V0A1",2,2,2,2,2,2,2,2,2,2,4,2,4,3,3,5,4,1,1,1
"PIM3",2,2,2,2,2,2,2,2,2,2,1,2,4,2,4,2,2,1,1,1
"BEX2",2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,0,3,2
"KMT5B",2,2,2,2,2,2,2,2,2,2,2,3,4,3,6,5,5,2,4,3
"SYNPO2L",2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,3,4,2,4,2
"POLR3K",2,2,2,2,2,2,2,2,2,2,3,6,6,4,6,4,6,1,6,2
"CWH43",2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2,4,2,4,2
"EIF3H",2,2,2,2,2,2,2,2,2,2,2,3,6,6,4,6,4,6,6,2
"RALY-AS1",2,2,2,2,2,2,2,2,2,2,0,4,4,6,4,4,6,1,4,2
"SPON1",2,2,2,2,2,2,2,2,2,2,2,2,4,3,6,4,4,2,2,2
"URAD",2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,4,4,5,4,2
"FHOD1",2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,1,2,1
"AC073349.2",2,2,2,2,2,2,2,2,2,2,2,4,5,4,6,3,6,2,4,2
"ANO2",2,2,2,2,2,2,2,2,2,2,4,3,4,2,4,1,4,3,3,2
"PDC-AS1",2,2,2,2,2,2,2,2,2,2,2,6,6,3,6,4,6,4,5,1
"AHR",2,2,2,2,2,2,2,2,2,2,2,4,4,4,6,4,6,2,6,2
"GOLGA8R",2,2,2,2,2,2,2,2,2,2,2,3,4,2,4,3,4,2,3,1
"SIGLEC11",2,2,2,2,2,2,2,2,2,2,3,3,3,2,6,4,5,2,3,2
"BRMS1",2,2,2,2,2,2,2,2,2,2,2,3,4,3,6,6,4,2,4,3
"AP000356.2",2,2,2,2,2,2,2,2,2,2,3,3,2,3,4,2,2,4,2,1
"ATP11A",2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,4,4,1,2,2
"RIC1",2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,4,4,1,4,2
"NMRK1",2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,4,5,1,4,2
"KDM6B",2,2,2,2,2,2,2,2,2,2,1,2,3,2,4,3,4,1,2,1
"FTH1P8",2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,1,4,2
"NDUFAF1",2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,3,5,2,3,1
"MATN2",2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,4,6,6,2
"TRIM33",2,2,2,2,2,2,2,2,2,2,2,4,3,4,4,2,4,1,3,2
"MCOLN2",2,2,2,2,2,2,2,2,2,2,2,4,3,4,4,2,4,2,3,1
"GBP1",2,2,2,2,2,2,2,2,2,2,4,2,3,4,4,2,4,2,3,1
"RPS15A",2,2,2,2,2,2,2,2,2,2,3,6,6,5,6,3,6,1,6,1
"UNC45B",2,2,2,2,2,2,2,2,2,2,4,0,2,5,4,5,4,2,2,2
"AP000344.2",2,2,2,2,2,2,2,2,2,2,3,3,2,3,5,2,2,5,3,1
"PRDM4",2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,5,4,3,3,2
"VPS13C",2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,4,2,3,1
"KIRREL3",2,2,2,2,2,2,2,2,2,2,2,3,5,3,5,2,2,2,4,1
"ARMC2",2,2,2,2,2,2,2,2,2,2,1,3,2,3,4,3,4,2,4,2
"TTC23",2,2,2,2,2,2,2,2,2,2,2,1,4,2,4,3,4,2,3,2
"BPNT1",2,2,2,2,2,2,2,2,2,2,2,6,6,3,6,2,6,3,5,6
"AC015921.1",2,2,2,2,2,2,2,2,2,2,1,3,2,3,4,3,4,1,2,1
"SLC44A3",2,2,2,2,2,2,2,2,2,2,2,2,3,5,3,2,4,2,3,2
"ETNK1",2,2,2,2,2,2,2,2,2,2,1,5,4,6,4,1,4,2,3,2
"PITPNB",2,2,2,2,2,2,2,2,2,2,1,3,2,2,4,2,2,0,2,1
"AC139149.1",2,2,2,2,2,2,2,2,2,2,4,2,3,4,4,5,4,2,4,2
"CRLS1",2,2,2,2,2,2,2,2,2,2,2,3,4,2,4,4,6,2,3,3
"SLC2A13",2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,4,1,3,2
"LRRC3",2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,4,2
"DUSP11",2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,2,4,2,5,2
"SLC20A2",2,2,2,2,2,2,2,2,2,2,2,5,6,2,4,6,4,2,6,1
"UBA7",2,2,2,2,2,2,2,2,2,2,3,2,4,3,4,4,6,2,3,1
"COMMD1",2,2,2,2,2,2,2,2,2,2,1,2,3,5,3,2,4,2,3,2
"FAM162B",2,2,2,2,2,2,2,2,2,2,1,3,2,3,4,3,4,3,5,2
"GDF10",2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,3,4,2,4,3
"TBX18-AS1",2,2,2,2,2,2,2,2,2,2,3,3,2,3,4,3,4,2,4,2
"FAM180B",2,2,2,2,2,2,2,2,2,2,2,2,4,2,6,4,4,2,3,2
"POU5F1P3",2,2,2,2,2,2,2,2,2,2,2,3,4,2,4,6,5,2,3,2
"RTN4R",2,2,2,2,2,2,2,2,2,2,3,3,2,2,4,3,2,2,3,1
"AC024267.3",2,2,2,2,2,2,2,2,2,2,4,1,1,4,4,5,5,1,2,2
"BABAM1",2,2,2,2,2,2,2,2,2,2,3,3,2,6,6,6,6,3,3,3
"HBS1L",2,2,2,2,2,2,2,2,2,2,1,3,2,1,4,3,4,3,2,2
"C1QTNF3",2,2,2,2,2,2,2,2,2,2,2,3,6,5,4,3,6,2,3,2
"DNAJC5",2,2,2,2,2,2,2,2,2,2,2,5,4,3,4,4,6,2,4,2
"FTH1",2,2,2,2,2,2,2,2,2,2,2,3,4,3,6,2,4,2,4,3
"ATRNL1",2,2,2,2,2,2,2,2,2,2,2,4,3,2,4,3,4,2,4,2
"SNORA66",2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2,4,2,3,1
"GRK6",2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,6,6,1,3,2
"CYP3A4",2,2,2,2,2,2,2,2,2,2,2,4,4,3,6,4,6,2,2,2
"CDS1",2,2,2,2,2,2,2,2,2,2,2,2,0,2,4,1,5,2,4,1
"GGT7",2,2,2,2,2,2,2,2,2,2,2,4,4,6,4,4,6,2,4,3
"PLEC",2,2,2,2,2,2,2,2,2,2,2,3,6,6,4,6,4,5,6,2
"SCYL1",2,2,2,2,2,2,2,2,2,2,2,2,4,3,6,2,3,2,4,3
"WASHC2C",2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,3,4,2,4,2
"AL450384.2",2,2,2,2,2,2,2,2,2,2,3,2,4,4,4,3,4,2,4,2
"CMPK1",2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,4,2,3,2
"HSPA8P1",2,2,2,2,2,2,2,2,2,2,1,2,2,3,4,5,6,1,4,2
"PBX1",2,2,2,2,2,2,2,2,2,2,2,4,6,3,6,4,6,6,5,6
"STRCP1",2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,3,4,2,4,1
"TPRG1",2,2,2,2,2,2,2,2,2,2,1,4,4,6,4,4,6,3,3,2
"ERC2",2,2,2,2,2,2,2,2,2,2,2,4,4,3,4,4,6,3,3,1
"LRATD1",2,2,2,2,2,2,2,2,2,2,2,2,3,6,4,2,4,2,3,2
"HCST",2,2,2,2,2,2,2,2,2,2,3,2,3,6,6,5,6,1,2,2
"GIPR",2,2,2,2,2,2,2,2,2,2,3,3,3,2,4,2,6,1,3,2
"KLF12",2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,5,4,0,0,2
"HNRNPA1P7",2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,2,4,1,3,2
"ITPR2",2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,3,4,2,3,2
"PPP1R35",2,2,2,2,2,2,2,2,2,2,3,4,4,3,6,4,6,2,4,2
"THEM5",2,2,2,2,2,2,2,2,2,2,2,4,6,3,6,4,6,3,5,5
"ZWINT",2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,3,4,2,4,2
"EGOT",2,2,2,2,2,2,2,2,2,2,3,2,4,6,4,4,6,2,3,6
"ALDH4A1",2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,4,1,3,1
"MRPS14",2,2,2,2,2,2,2,2,2,2,3,3,5,3,6,4,6,3,5,1
