"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g35",1617,1272,3257,2354,762,1895,672,2651,674,2230,1306,2720,951,1493,1999,2569,3377,754,705,3023,2948,450,205,773,2652,1683,3752,3084,336,3702,1762,2523,423,2159,1923,2375,1382,865,2256,3482
"g36",11232,38680,2460,496,29,2223,32556,1912,3689,90678,145988,202959,10330,5170,7614,21866,64646,2403,28085,17183,204671,37823,31220,12719,31502,5267,378494,113523,702,5294,36418,9172,204,22425,17854,373470,14746,158152,87640,821
"g37",28,1551,523,709,28730,806,4424,11168,305,520,8085,2,1955,1885,0,689,5394,610,0,669,6800,319,1947,252,2742,28899,0,1535,1366,0,2,7965,1,6438,1432,2052,19228,11424,83768,2453
"g38",5921,1160,915,707,1420,1981,1808,1017,322,286,1143,889,1308,1073,3842,1899,2008,976,1500,2378,2748,2399,1333,2662,1004,3723,2069,4832,3606,4477,996,3854,165,690,825,1409,960,640,1281,6212
"g39",92859,198767,122078,87363,71284,45273,166235,146936,137820,156589,97042,31134,123678,94091,75494,156023,130308,259253,176634,184494,306863,68940,145024,128063,139092,121806,736852,137886,225630,182428,418052,165706,61656,392024,171474,124112,190574,63748,121321,216093
"g40",181876,396995,216546,161483,490346,71588,124245,205203,83312,138182,77376,223925,222960,85202,285499,148762,35423,104958,373708,172199,410178,424196,148096,87330,109610,676334,301884,850910,409257,639216,181942,89646,114903,1139534,410954,228687,329664,196524,90681,557619
"g41",20379,3676,5586,1123,20297,23523,6060,2069,1852,5354,12905,16370,4822,1778,9467,9762,9402,17087,10732,24830,14268,5648,9255,3681,5191,4049,4817,1701,1233,1434,2550,12912,3532,9493,8696,3854,1582,4917,5898,3608
"g42",82835,86405,29164,36362,115748,66995,20650,85225,81640,132583,95855,46384,59353,62430,114740,93157,54838,73087,68776,100887,233391,57975,53277,157819,337733,114215,324300,548796,42000,87771,285940,72921,78870,25727,32118,56413,50063,42367,143136,51233
"g43",139067,112069,84045,43929,38427,81079,44035,29282,14285,11496,85111,27442,103856,15644,83188,10644,7170,26955,35470,14547,129858,11334,19595,15131,17185,20069,164976,26535,89625,121068,72930,15542,20579,25204,27356,16738,45916,4601,110960,8095
"g44",28726,25638,35545,49933,39866,17585,53344,25698,8476,32539,33054,42995,14155,21082,44064,18687,42253,22931,14372,59799,30897,16166,25780,19467,24681,12731,23504,68000,28881,30982,93706,31128,7035,37160,12742,11677,79066,5585,60850,21431
"g45",97394,42580,589908,209578,309543,164285,160034,49985,42408,100371,10567,29941,36135,40146,123980,465043,10013,187186,11770,165718,688983,14056,81889,952184,27623,82393,254288,980646,50930,145311,241252,177202,149000,262147,190070,98804,8587,557973,659470,22323
"g46",156032,98900,53721,48352,2942,18041,8495,88237,88403,8076,55473,11526,22772,12338,56779,93878,2179,16109,67094,48909,235959,21264,35581,12507,31625,14125,12660,152589,15535,14466,55528,21859,135656,9932,62540,3928,34333,14340,15746,13942
"g47",16831,19949,7354,26145,36574,50713,82725,26698,16495,12658,15199,31105,18382,21799,26242,13880,2720,38034,3870,12845,92835,14204,13449,70603,75014,65505,133432,90380,49212,20312,56770,50860,43808,69217,48627,13009,155134,36706,198741,63398
"g48",53140,45204,48691,75405,63971,49353,32288,52654,29673,52891,88067,49878,22898,47967,41747,58064,27368,27353,35618,51185,74114,22903,51915,19795,85392,48540,53714,161700,99561,27724,86440,53440,27008,97272,58145,85031,89490,44839,78048,60658
"g49",190,81,715,283,3871,111,291,849,272,1169,235,16,1401,463,504,652,2081,444,2908,931,5727,64,475,1039,3215,243,3348,4215,1884,257,1136,158,329,338,667,2111,78,502,588,66
"g50",7739,4775,1577,1950,5892,2258,2364,3121,663,4244,7990,1034,4082,1476,1701,1662,2799,4967,1988,4878,8172,1006,781,2600,1704,730,10262,7244,444,605,3190,4423,843,1430,1935,1390,3844,3197,3779,1210
"g51",1511,20297,6336,140,1187,6665,517,3492,7152,1645,3248,4323,1371,1449,6050,15,2289,374,3716,4962,27418,944,11574,5,11790,1919,323,29650,2010,31353,49370,24050,3113,40190,6447,1524,604,52,19049,4510
"g52",1377,1023,475,1027,636,909,1727,612,1533,1460,702,402,1113,160,379,491,884,664,1215,540,1971,284,752,702,143,332,1820,1469,1170,2319,1020,446,815,482,861,1147,957,887,2874,1606
"g53",116520,48595,36713,40932,93557,69141,63742,57123,27033,48113,49414,29398,31637,46942,46205,44561,54490,54442,68368,76506,159868,18324,15291,55024,68222,28737,45591,66726,13346,56696,158624,53790,21077,41471,42083,25564,31549,48996,83470,42238
"g54",69162,47809,63301,68126,42661,38636,45674,47795,46152,41184,55615,77104,24839,29198,47714,66316,40524,60158,52448,38739,90212,22116,34919,30866,86346,70759,122604,151674,66052,30818,108880,84647,22523,49160,58263,75374,61724,47247,96596,71739
"g55",8863,5475,9468,8858,7990,13739,30228,20749,16468,31770,58720,18752,7288,13564,35878,13141,24051,17375,15322,58828,17828,9166,8325,3624,22946,32492,20378,9807,6761,16750,49962,15233,14227,5867,7339,7676,15046,16273,24900,24236
"g56",114330,104421,251524,126019,149646,122158,212687,143378,121205,98297,92897,265418,69586,103033,116633,91993,100734,132571,119226,50225,449778,166415,95548,157466,151970,73296,279437,455916,180648,443388,394346,332304,40793,182742,149773,125716,411030,189145,217898,189905
"g57",75886,36922,29362,36219,31783,28251,46043,57347,31077,36641,41914,36829,37532,52141,47047,27816,40258,56389,69043,33662,99072,31979,32707,34631,34925,21274,81669,140985,56139,22897,95190,34935,68481,90924,32653,25867,53824,27067,36238,32300
"g58",32943,3117,674052,264687,42889,320854,31,45430,6600,2878,27905,221001,282906,1040,607739,8096,305749,344,900182,26955,8967,1194,1,60988,4725,67212,100759,120662,109454,2994,98,44370,15862,394625,866,107115,27583,82122,275154,2523
"g59",2438,476,1983,1924,1085,12,144,543,309,2,4,178,32,1062,477,0,7504,2,8726,16,20076,7427,15076,481,3600,149,2294,4522,0,8,4,1,155,756,683,18018,591,41,954,419
"g60",2937,1713,12545,2937,27495,5495,2014,639,10390,1371,2989,3935,18404,4776,7751,12320,4880,938,14700,18580,67725,5740,18221,5,1080,131,401,9603,20,2730,4178,1111,4080,5786,224,5762,1349,2751,975,547
"g61",43922,71610,76729,118714,68174,40705,23224,51357,39193,12890,22138,80868,24130,88370,69969,70293,18562,17755,124002,71133,121198,213096,79870,22933,110108,60548,75123,48962,28204,110646,232684,13375,7212,10755,52968,66670,28409,43457,155524,42696
"g62",28958,41001,5763,34372,3835,9920,21525,1520,6252,30027,22683,53062,12361,4414,34786,56759,66878,2349,44199,57999,61949,51087,8906,4444,6574,12679,110959,32859,9711,45623,47156,4347,2327,21721,36831,23891,39967,13095,30480,65190
"g63",372694,155823,105223,75529,256380,81271,116938,167235,80213,130674,86480,282680,50714,110670,36457,62571,106102,118674,143068,127411,284316,92501,86573,116576,252646,207915,57560,169972,238192,92823,127282,279207,121324,67308,67982,112427,99926,86791,164840,172899
"g64",25129,32645,83315,1986,18972,8893,4889,47745,6774,15066,14194,711,16459,9472,36269,19138,4843,23890,1048,14625,7848,40089,4967,16463,19079,80694,41267,3890,14145,5997,52578,3059,3475,18252,57551,10587,648,7221,39091,14000
"g65",24,583,351,14,789,547,12,1516,887,1666,300,878,2367,22,737,1725,112,49,485,315,98,9,5,1019,830,840,240,252,33,1743,464,963,32,2548,25,562,1668,36,2418,1431
"g66",825,1823,71,188,60,322,114,718,472,415,420,535,827,74,560,82,115,665,469,2304,390,2012,465,58,341,284,402,888,1245,555,60,2310,13,758,974,265,564,596,392,635
"g67",16687,56563,5105,187,16646,38514,48982,8424,3081,32125,5691,2295,21964,154,40128,23578,32929,22807,5305,2325,70227,7921,67,887,15714,6,388,13205,454,13869,22870,1108,3869,3165,5109,93683,2236,25377,24563,677
"g68",151262,73855,62699,92386,65250,143160,48587,20993,62048,64674,71979,15475,7809,5834,58458,73960,18157,85457,20722,27262,36309,838,57001,39699,1886,30323,11156,173481,350638,131502,277318,134157,33565,15148,53754,19838,65832,30237,60606,211013
"g69",82981,68066,49910,53415,68418,58793,27131,25518,37993,70499,45912,20554,27277,23402,87422,29138,45851,27814,41462,7221,136809,14618,62168,78159,37552,48488,176133,107755,137876,9453,36410,96709,22897,55215,24714,37295,34328,41602,51938,248767
"g70",16754,45246,18146,83666,11101,34727,12772,51758,24483,25196,1856,11481,51553,3131,19299,20741,43026,29742,1417,31961,34775,36223,92,23851,9778,34400,203272,145428,14759,11566,25268,41542,0,36070,7136,9879,19046,23826,16298,31677
"g71",360681,95842,91739,299690,117114,207433,395260,251898,139543,178493,207161,325197,74925,291201,320152,230683,155160,154146,124195,151193,258733,70559,95805,88689,220232,171401,156117,146357,81836,104733,202114,171147,74715,130105,149330,165179,91051,133238,200981,130523
"g72",24875,58441,91503,50576,44892,48382,73278,41527,58722,51193,58739,63970,60398,61710,52403,86766,46602,53341,44107,51728,73377,27355,31399,27365,192070,31789,50112,39152,53028,43430,65706,48855,36737,55484,46225,31665,55326,30171,33719,49456
"g73",136877,142224,154629,152456,174548,85697,125829,147898,117477,118525,196107,63661,93053,123282,116999,106230,168622,121638,124528,114996,348813,155201,40812,143405,107421,140091,398498,295445,66803,121224,452420,152780,88434,104944,119127,116804,69452,37445,132296,221900
"g74",265203,161526,238188,130799,82568,93444,249103,235681,151190,142827,155581,155324,138441,109870,227010,164506,82797,190987,99908,179520,406968,260528,152621,205520,280496,186745,1570413,677103,149956,316341,415132,223110,71946,617970,271512,227419,318398,126704,319162,248754
"g75",52740,26142,28721,40816,18486,24923,57411,18113,29308,33705,36106,29136,13872,34104,28628,24842,13652,30528,23662,23268,103839,32084,41216,45523,64814,75466,155600,112490,24256,39207,86558,62329,25959,32314,24379,45252,70788,59368,78300,74678
"g76",171696,133400,121206,111303,124794,77938,184546,88979,62507,125077,101689,96527,61200,95821,46341,63371,91410,82149,192316,125396,451822,57845,53687,53934,139894,75876,239606,249480,95730,76422,169456,131539,65571,289830,44773,73499,68829,64179,293048,67900
"g77",57078,44701,81689,89992,27887,118664,81237,44842,80838,84909,65979,75990,38908,19394,53266,28140,33714,56740,77102,52742,372342,49760,74589,53777,36006,53444,205068,122352,33219,57951,44862,140407,46645,174278,91425,48489,25314,30966,61246,118114
"g78",31764,22967,11055,14963,32312,34021,29113,38652,1111,10126,13283,52682,13962,25987,10175,23360,27639,17434,29633,19448,14990,5715,10021,14316,41289,1704,40068,52880,2467,19668,165650,2592,15722,13014,27987,60316,7767,8984,14105,1263
"g79",138,802,279,469,396,262,518,31,269,262,335,334,338,261,499,344,232,455,85,237,608,324,99,95,390,117,251,354,254,255,548,266,144,531,296,231,281,152,945,33
"g80",230,183,82,458,732,22,348,220,169,53,316,61,32,13,193,3809,268,30,776,42,39,594,618,42,89,1292,540,50,199,890,34,5,98,312,548,1154,41,475,387,1563
"g81",2629,2626,1984,2952,6347,2016,3609,3752,4148,1008,2365,961,1788,4649,4105,5419,2411,3152,2710,5158,3363,6296,836,2871,3708,4949,3900,4101,2354,5152,6922,1346,1919,10762,1475,3482,491,2862,3326,4298
"g82",112487,80710,92367,47582,116475,39253,77595,47183,59915,28913,60239,96433,46095,58664,73215,84279,32313,60195,63076,102512,362910,56505,66411,49831,279290,87772,182758,183420,89762,136224,187408,91978,58753,289155,104816,65350,46922,88452,199740,68013
"g83",51477,98628,58083,77475,35745,80157,88150,68250,47714,89979,65433,42426,42961,49647,83627,72652,28860,76015,39053,47761,20690,101387,4077,54452,133900,56692,127596,194180,59994,37590,52228,118107,47749,28595,27388,135069,24936,47674,25778,35119
"g84",3248,6669,288,1047,5835,1650,869,1391,49,1599,8158,598,9496,83,2709,2197,1,429,3017,2352,14840,4383,2246,5685,11692,850,1104,6006,5104,1085,8276,3815,5236,5511,1,1702,414,621,658,7964
"g85",133705,108821,171802,292736,116284,109521,159136,139797,111842,99428,241395,137806,145652,92944,119978,129766,64267,44299,194733,132134,99545,66261,61741,75266,163172,64061,159497,227190,108354,123746,195630,93100,119226,204536,57096,70956,216248,25516,192082,87753
"g86",12092,1029,351,381,2420,441,824,4413,14410,4772,6513,960,3415,8588,142,2220,392,58,699,11011,5608,14736,453,339,4345,4237,540,8553,8867,22628,3964,839,217,14260,6738,8797,0,1785,17823,43111
"g87",71275,48072,37248,49781,40174,41348,72679,35057,45641,43629,36668,50515,42371,25833,58166,36010,37835,35076,64404,80984,58331,29995,26811,21679,44124,10724,43026,58758,26498,28506,62172,44691,13636,29398,29578,8984,26122,25421,93460,35196
"g88",8416,9156,21269,14606,11120,3348,6191,9964,5347,7319,4595,4640,4957,7542,14366,8782,7454,9251,5737,4039,15506,11635,8155,6113,13638,1283,7876,11513,4915,9452,9292,10525,8036,7626,4677,2875,5340,3015,13996,9173
"g89",389774,137501,81046,178599,183229,113973,298015,121073,137659,193066,245017,277610,139202,34788,174800,137184,165241,226146,191226,180055,197207,261618,187573,222211,446044,168070,565632,477101,247018,357107,646878,428372,126198,86448,168556,158148,356211,64576,702096,353886
"g90",69460,13249,109404,13795,71033,36444,25268,39415,15215,19534,93119,80795,106026,50194,122613,42467,27623,60090,31558,103814,199776,36002,16402,37163,79423,13805,132576,75723,39054,180483,283588,70286,19420,233415,28836,21493,7577,7232,101316,72350
"g91",1059,1275,1317,1740,1910,1144,2353,1287,708,970,2300,1325,1760,642,1948,1439,1849,1508,1844,1656,3180,1610,1622,1366,3501,805,4845,3823,1027,1881,4044,3285,821,2670,445,1104,2246,1148,3922,1326
"g92",97547,21372,30517,31728,45610,54258,50482,18296,22953,41569,24768,71900,21504,32947,53056,60578,27346,65418,48541,39938,57580,34547,44829,28967,42429,31959,74263,134678,36672,22247,182612,41507,17853,83576,70127,31869,56868,18930,102052,69550
"g93",43969,39826,32263,39338,62302,27616,49386,17944,16066,30259,46614,29908,16441,42096,20749,48291,20907,33068,19621,47857,105272,55804,43867,47011,48872,52800,176868,73020,70676,115012,48410,91667,28109,131751,24426,49604,70694,70101,116232,60960
"g94",37266,19611,43581,19111,17040,16489,66816,42019,26650,13550,16069,50205,40611,41748,21396,21558,32540,43605,53681,46109,134891,57398,50638,16802,111435,148040,150581,107927,69108,43922,304272,98619,44721,104093,58328,32963,127280,54974,86273,85571
"g95",27239,16230,23873,21757,33386,11497,13655,14928,32426,27933,30821,15858,31929,15544,21117,12952,21494,15541,33536,37422,39138,20710,8953,19034,26444,21486,30060,36632,4852,30096,45394,18770,9090,13343,16018,15282,22166,4185,37411,22421
"g96",593208,465207,323759,99199,391019,150560,546019,941540,157670,695460,574211,248953,247369,224341,182995,157524,638486,564099,522231,523294,1179413,319213,302907,139000,1068848,568784,723071,1815429,1668096,1300539,406104,891558,714924,100134,196266,454788,606735,389782,192389,236032
"g97",75662,30091,24907,52855,12930,38826,37668,16979,65871,61354,64310,59423,36627,25675,67429,38923,68324,64302,19332,107106,100628,38289,12694,34789,31791,9752,61347,67070,54810,29433,76212,31015,25387,13240,29936,29148,25852,16130,157539,23671
"g98",185192,68961,76013,82253,50274,124699,62730,84970,78532,86340,42470,133615,108243,41731,84415,58456,82990,167626,111415,138488,308444,69769,41537,69681,188255,99660,175185,246290,94202,93688,416918,38813,50888,208968,66414,82586,178744,28019,133280,71636
"g99",94697,145592,96294,148824,153759,105975,76456,128452,50988,50705,88338,47160,139602,13895,127112,115972,208344,211552,126476,90505,170429,33794,198051,149665,197258,80926,423736,290806,51359,77193,269758,247042,133775,222819,97217,87343,117623,51036,303222,141408
"g100",46548,16607,19033,15454,25473,8905,3932,12087,6849,16041,37892,20394,45721,8247,27888,8997,6635,18060,33012,14630,70254,10718,7418,12089,14048,6174,26916,13775,20549,5555,168380,28673,14898,39558,5651,4538,10904,4460,55634,26292
"g101",18870,20241,17614,31758,11104,4168,16241,18600,11863,10765,26870,8063,10015,18499,20232,15779,12368,14933,18354,13347,221960,32626,22278,23415,63742,24187,82956,70749,32609,17447,36248,37864,32109,23466,34012,21528,58180,28523,29086,39625
"g102",248507,156729,157563,123884,193908,119690,142255,131574,126212,122890,223770,113202,136429,123119,146938,113084,179132,121359,206717,213282,322338,95413,56000,83452,129915,120576,203421,320190,73866,164458,284318,135852,96302,286886,114031,79419,84994,69221,129902,75132
"g103",166538,94124,115158,156240,293505,199709,151145,64639,93613,137601,82281,132263,130544,83493,107094,113995,101982,131346,150960,116961,342597,116739,51783,59303,87976,135645,209964,716391,58998,165612,177878,137053,129342,198513,107118,80197,50363,87000,268666,175086
"g104",16983,18851,18270,20046,9002,13574,22892,16339,11482,11037,6452,20669,26743,11761,15583,10012,7354,19542,10715,7383,23068,5100,14328,7025,33230,36606,60898,19562,8915,28749,25042,20758,17752,10646,21264,4819,9812,2483,9717,4779
"g105",171559,904363,93601,188797,210585,131352,394319,70037,58773,57942,279323,20838,26173,17595,172872,129849,15965,46235,215752,141048,923961,56959,64784,31001,1033054,129117,65426,77386,22336,18714,48854,53746,19527,651669,215128,33291,134885,11780,84608,127600
"g106",56334,44483,26595,42973,58763,26837,60183,21512,29506,61821,42407,53149,30167,21485,46727,42276,34788,24734,62591,43943,38307,19497,18396,30986,62032,23442,103449,34038,48690,37924,56314,40362,12938,49652,34714,28631,54192,17170,67464,42995
"g107",230987,182717,407769,237489,375781,183198,244908,272982,112362,223812,379544,360088,162405,183938,256618,101736,126302,208982,342974,238066,273104,202626,225122,132802,269524,260607,705961,547003,208184,348138,487280,232220,94683,402776,258162,193417,317726,79425,424722,298739
"g108",89775,230308,202412,106188,121157,109377,139603,59450,59795,64526,65700,219766,78939,88835,84715,107577,164448,119510,131747,95678,263726,92061,184950,141700,197228,148631,547631,262281,134716,305155,522890,325182,118649,269565,152917,320948,349647,32138,283990,123353
"g109",395857,463072,246675,176228,484683,198289,406324,437884,529351,439907,606404,709048,416770,398471,460999,249042,192948,196155,116343,527194,567993,289306,207671,155855,816864,527198,440801,2236565,697960,416824,1121026,967181,332764,472048,413936,201412,202600,325988,569135,391910
"g110",652,4124,15704,2713,15097,1322,2330,4344,28714,6539,11139,187,11178,14953,13076,4779,37481,2191,27892,21339,2568,1610,4744,660,21802,4034,40179,21538,1583,8606,22936,3290,5176,7034,12194,18085,16012,179,140,15146
"g111",254528,46200,128921,296427,166715,39473,264785,86497,75790,219103,82654,30518,430127,62874,36374,101802,132988,29835,24916,142521,66686,145955,23843,17624,276851,206703,36234,209036,149048,140979,55890,119777,31517,198801,70217,38718,226272,98282,125979,57455
"g112",29335,15291,20953,31716,38031,27650,18497,7174,3209,33996,13632,2333,7511,5626,19130,20141,5428,24498,1030,45680,38775,25190,3530,23831,17812,47899,67375,61635,2816,34364,10922,6499,4115,54414,9434,23829,34680,13002,20760,20906
"g113",181931,208786,181190,149217,270394,78061,151904,181207,156161,120514,136219,150697,123519,106179,170427,144787,145575,215543,209807,208689,178501,80939,18980,80157,116558,65452,259356,154944,70908,56850,243724,97160,44261,157421,74729,52132,135181,32322,102103,203242
"g114",11,75401,5771,24,1648,13,0,2904,0,0,43690,12301,579,6858,2,2,670,8868,14128,7183,0,0,9299,107,15967,0,4,13475,4,4456,15030,1804,3237,4103,15,2209,41468,27803,3787,75
"g115",112337,17359,79575,74029,32283,43434,47540,42738,34733,64832,98636,61478,47326,43519,51682,17964,26944,47092,63165,87330,115300,47847,24633,66766,202445,44931,208448,386712,76433,93406,113936,74229,46960,80304,65455,88760,94774,74613,161284,93763
