"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g27",40907,46228,46996,112719,89260,88881,58036,59949,54245,64840,63031,56388,136450,74040,57260,57351,40122,58871,58620,73014,226827,98501,95796,122123,273027,69457,87472,95553,237293,303540,216432,313684,212330,101256,144364,95218,185513,68885,446383,40872
"g28",24678,42718,40933,17598,25959,19500,42436,54621,24678,53936,7954,41017,33371,35277,29987,58598,40150,50183,14967,54982,129225,47336,41282,59127,186275,40448,92224,23028,28512,70329,102862,117177,71774,23524,22065,52249,217722,39887,14762,42988
"g29",3300,3914,104,2546,4594,3183,3413,706,7791,4941,941,1180,4905,1196,2603,478,6548,17721,184,3471,9890,3553,1054,431,2242,1941,22638,14166,8969,1697,6894,1788,9007,1138,194,2770,311,2636,5114,3636
"g30",62891,60553,120367,133671,34546,86771,115764,110405,110045,75516,108711,77798,136750,101320,37353,71199,115505,93062,54232,83358,163340,79415,77960,54669,307230,32080,317690,128391,71539,248994,324300,74691,37245,72931,23421,61711,132913,47197,76694,41668
"g31",4198,2132,3548,4866,7369,5276,17358,4869,14522,12786,15477,3964,10070,3896,11366,11545,4708,10981,5850,4936,29271,16193,25635,25306,38623,22232,54702,13855,9270,29100,54686,26758,28284,12499,15007,3131,12124,4269,34268,13920
"g32",31197,40790,3750,66072,75387,19460,365505,215468,111335,21819,52814,17642,45509,70457,16743,177221,60939,209442,15486,131299,166518,31296,367220,37143,143267,271407,292967,126944,664536,867858,332176,73665,18844,165996,27490,93958,55359,15983,42453,122718
"g33",108407,60923,100530,286104,250404,72750,132867,32340,117761,23747,135259,147358,233872,49274,19214,82586,117601,205228,33455,17903,155780,140421,101311,82433,236738,62269,116667,80081,720544,209602,119850,133879,83828,212996,36962,100445,248152,13101,86743,122527
"g34",1497,14854,34601,7497,8016,47492,29279,18049,44803,3252,19124,6561,14002,32376,14875,10089,2012,47441,8405,6221,187836,6667,1125,9838,20058,41516,317589,6816,71210,81378,57576,7188,30668,4447,9001,23010,44735,31896,62724,13445
"g35",1215,1230,1308,2076,1768,786,823,650,1839,2445,1001,1300,4039,2706,1808,1235,991,3247,450,2212,1721,1933,2419,4244,2792,915,1259,2022,2956,3182,1080,1221,914,776,402,2699,1987,1733,395,1430
"g36",71895,73912,3503,117203,7590,17860,89386,79542,58923,43229,137850,36158,44336,141,5264,17109,65654,82230,7151,84599,8375,41885,548,102,277385,1908,62841,182072,18324,347,189728,721,5810,292749,3451,264205,80993,750,31110,68456
"g37",20,21182,52779,12418,3608,6792,44323,15733,607,4967,35371,177,1378,0,12071,91,34640,1574,362,23,1018,172,58,15229,38836,6781,1758,19890,348,6979,0,16,662,21840,357,2703,546,20552,1602,26
"g38",2187,1939,1385,1279,393,795,1414,958,1024,1475,1685,974,1320,820,1150,1418,652,1095,270,2581,11758,5589,2139,4296,8140,5998,6306,9660,15417,5453,13002,5781,3080,3096,1157,8386,19047,12228,4727,5024
"g39",133357,33597,65662,139614,62103,110028,134512,176692,121580,144728,88004,113706,115384,69809,33685,75285,57886,185751,51508,30194,393537,23597,327589,187146,623326,136722,809239,100726,216994,645606,247218,172686,59772,197338,130210,156340,198272,175645,219392,132986
"g40",38218,102382,322805,273983,203166,183510,117374,117119,87815,100639,67300,198911,224852,466283,191025,201327,89072,219634,124859,145056,81453,112691,105776,419259,169940,156669,381510,239406,293400,420994,542158,104582,54875,476450,117490,133595,684732,50140,21559,63045
"g41",921,7731,20334,10963,1306,12073,4416,9713,3919,7385,4399,5768,28605,2346,10891,6596,3670,9438,1286,2539,19460,978,21652,13838,37015,9272,3562,9554,18804,11366,13386,11227,2786,3987,2643,6578,3706,6278,1725,16073
"g42",30855,65754,30963,68617,42489,72221,86499,78568,50980,52531,44361,36486,33206,76602,43381,42834,38305,71603,45370,27246,447270,124730,143302,172360,451660,46708,880035,126531,371898,624306,330666,186397,154480,47091,136896,83964,210749,54608,314518,51639
"g43",30147,30377,13909,26711,35465,40436,50114,61643,54581,30963,11069,47259,80455,90244,42101,25272,113373,70050,41306,76541,194229,78486,41027,125847,254308,49686,37692,63966,213715,223533,46262,56509,30594,10631,44465,27141,86477,100820,273914,83413
"g44",18994,25138,23177,19295,26541,16209,28766,9161,34844,44920,36233,8557,43206,36807,13812,18336,23989,39543,13460,9835,27948,24723,12606,26158,29069,36857,35825,45866,32454,24906,46762,59532,9638,19806,21716,33010,101244,15038,37482,10739
"g45",136077,1691,51680,160152,237668,56381,153114,206357,6677,25295,185482,71587,385938,104625,74425,21952,72090,389595,58711,134209,345975,112922,68600,43097,88918,32905,641503,243096,354105,709662,153640,7268,580674,374074,86564,46182,94715,25941,498646,12316
"g46",2518,53014,72098,17122,41036,12041,107906,137709,105129,43454,84139,42256,72246,28883,28132,38796,7103,52632,53672,166844,779208,45211,30226,46334,389018,136719,323937,8913,174543,44049,102196,128122,225916,62685,357988,105973,128369,42922,163690,27751
"g47",14773,11134,6063,14898,11863,16515,3341,50065,38259,5018,4718,3100,49734,26232,38278,59002,11749,23501,7165,35309,29691,22012,32173,62770,64368,10763,55576,68722,69574,16338,32642,22274,3874,38376,67722,27809,35588,24812,24077,10196
"g48",14254,33274,27554,24301,54243,27499,65386,47193,39972,41738,23976,41235,29668,52155,18146,48548,50744,50445,31837,56097,83260,53421,125607,57951,79126,88890,42164,80724,86574,148733,210270,183860,79802,60830,26417,74612,157650,49063,108085,105954
"g49",786,767,962,184,1692,377,61,730,2999,3245,15,34,101,46,668,96,312,190,140,4748,627,4390,2629,22,3,1333,5667,6248,74,2622,3362,871,815,222,204,8656,1586,2791,8792,186
"g50",815,5663,1805,3106,1122,3619,4070,5923,2314,1585,7103,904,2696,4608,5468,881,2690,4072,1617,2452,7766,1290,3049,3005,14778,3686,3708,3282,6130,8859,14860,5142,2043,6076,3969,2705,6290,7366,4455,4296
"g51",7981,3601,3431,6521,5195,4429,2560,550,204,9184,5295,1474,11722,2483,3427,3335,2152,3447,1604,8484,4472,8108,2657,5091,7336,2476,10878,1788,120,18298,9830,3375,3003,393,1345,8971,11630,2997,17841,2847
"g52",516,395,239,240,1085,1261,388,1322,1225,681,609,414,569,953,551,469,233,1050,241,517,932,694,555,1091,381,803,1064,441,1634,1100,1186,819,1148,264,384,638,700,1011,548,553
"g53",47960,29228,58295,63026,60275,57508,87664,69290,35845,58649,32552,43109,65806,55091,32721,45475,37925,68722,39621,37996,112205,17971,55605,66819,144852,32949,108863,75224,22801,118802,112462,75501,20924,43428,40858,30326,74009,61456,170100,35170
"g54",40316,46631,29494,71541,45593,49909,86859,71573,54077,25093,59193,40033,54339,54774,29188,93631,29353,69075,25399,33387,152495,55976,74217,150083,153231,132217,208906,154264,270304,293622,204162,140514,129700,123451,50924,70542,311666,78329,183111,40954
"g55",9376,12103,12643,25191,11041,20141,10997,20811,21693,20062,29328,6640,25226,4071,16453,23307,3879,50714,11415,16023,13242,12381,23526,20921,41180,11133,19046,14502,8160,16892,28798,8940,11582,4841,12188,23036,36600,33315,20414,6861
"g56",119328,40077,64106,116741,44798,215683,137949,84718,65329,54020,96345,92525,52357,56574,57684,130576,68071,70299,83246,41387,212298,79329,85601,55877,150359,228154,96834,139732,261678,284772,245712,140192,74962,102480,147736,99678,474774,91951,157884,207917
"g57",22251,27661,28529,38703,27610,37479,33382,33896,35691,29703,11238,28157,49082,68702,41201,36722,25078,47812,44977,48430,115145,67990,103667,118783,66953,71203,190575,84129,160443,102289,128808,107718,213322,114322,42981,69253,237998,86877,44626,45411
"g58",73380,72864,19913,195087,43973,2023,52167,769977,136009,11664,27200,1443,138974,1639,345,128,62898,86,175018,2401,189,8574,9423,667650,8475,15908,162933,172,1033136,8710,283364,240084,3934,1271,3789,593043,192132,83077,76858,37886
"g59",386,12646,5424,522,59,5990,5387,12349,4171,900,291,4,2371,66,11799,789,6867,1183,0,8706,24,2229,445,9457,3210,3914,4011,0,10922,1579,120,562,6480,70,3930,27197,2025,286,3618,2684
"g60",33,12622,4912,7195,1296,5794,10638,1514,891,5072,9130,2229,8770,907,14476,65,2372,9917,569,5300,3039,2646,2150,33181,74334,138,24753,0,42044,10340,21358,4203,529,16028,8740,375,5340,277,20558,25790
"g61",64194,41940,45027,11463,8014,72489,26157,108631,87616,47755,3523,45280,45481,123033,87561,76784,32235,62095,38963,6042,73306,26637,136605,123092,126025,301410,463233,194506,114434,85467,69340,301601,115625,112611,130194,141144,62492,71282,135528,40482
"g62",14154,20536,18586,24578,2565,26718,9072,2324,25226,25714,88101,7077,53713,16288,8258,57979,1070,16984,21235,42102,3470,23739,24691,1313,22948,29823,29335,9699,21755,8228,139248,26867,2018,8409,303,34419,9801,111148,2754,5805
"g63",59146,59494,56182,81673,101157,204263,227942,66606,77912,59881,138596,54064,167144,104347,86323,69677,65557,188248,98370,88150,381329,109013,77713,144169,286942,176535,89392,109024,638716,120869,131644,278463,138358,93605,121088,136925,122717,54869,514322,112923
"g64",2922,8852,12067,3879,19767,736,1398,24288,39565,14641,13723,12854,12268,7448,26342,13507,8779,7212,14953,24920,15048,9233,4693,6620,3648,17803,3665,5572,124821,83616,2024,7451,10566,21266,4974,3964,23529,558,3690,8738
"g65",183,151,596,2404,88,677,532,284,752,142,2009,720,878,59,524,119,556,275,624,820,5,912,2128,88,20,241,117,72,3984,1668,468,14829,1035,348,847,804,1998,131,355,186
"g66",0,172,680,1729,27,398,238,114,160,388,22,119,34,808,288,24,659,675,512,365,3453,162,88,747,644,553,701,414,1740,216,1364,732,9,1632,153,122,1578,221,964,108
"g67",12680,13683,36214,67120,9785,5870,2910,14444,3952,8209,430,12271,54749,37959,27555,3641,1535,24875,9760,574,3464,2390,15050,3004,39872,1875,40171,4896,8749,47387,14562,2790,763,1628,17796,95711,416,41421,5295,18780
"g68",37127,15927,81442,2534,33794,50809,107928,24238,66532,28899,111236,80257,180400,63213,33047,67164,38911,88547,118702,48355,182478,46277,83005,222070,58956,48742,123350,79755,139433,36856,79960,125170,8772,381543,35782,18186,282730,87918,73864,89409
"g69",40512,8350,21184,38934,53071,52712,62910,18174,7996,4724,37280,14638,69316,45396,27919,20565,13566,51137,30383,69431,103998,33536,32199,66451,138524,41710,62636,40785,68259,5729,35850,44260,46416,58203,39250,7508,47914,23880,124583,24801
"g70",15848,2721,13487,67698,41286,84493,1651,4837,5682,100029,9436,5125,936,20559,16774,36853,22229,25010,17692,50838,3963,281,300,20211,18640,971,159958,145872,4664,138028,1650,983,50810,10516,10999,11902,290912,25705,100944,16497
"g71",272338,154853,87909,252835,331998,146611,150600,262627,178842,244683,360582,205099,141237,408769,94507,195978,153088,251785,166627,215563,277003,155248,206798,365689,252539,326115,60021,99555,145988,308426,169302,215766,193250,119876,133832,118589,147425,102602,55836,133805
"g72",32678,39675,31830,75021,39344,52427,51477,85547,37923,75831,47570,35472,44504,50103,49084,51170,27277,99471,37544,48868,95022,33842,50880,74367,103233,56139,86612,46970,119769,93068,168268,57389,49905,35976,35124,78261,146284,74990,78519,28542
"g73",100535,125284,152741,220006,151479,109491,149485,179552,101340,144015,154346,58467,130685,157316,91736,94014,119909,167670,145974,93203,454963,149781,232596,206674,219917,156332,302862,258765,241330,176284,281850,97030,179732,135105,71061,163567,234031,67073,246050,52191
"g74",69609,100999,178009,158185,117823,167847,286521,147750,152379,187982,102428,102360,264212,165262,80294,127187,92267,211029,33561,118135,297902,112658,195285,208123,225036,101200,236916,259935,208706,306669,471960,246248,99804,292212,90181,114948,355032,122429,272724,84240
"g75",23692,13873,23801,18209,32009,41073,44868,25310,31606,31513,27592,21161,35490,31145,23956,17650,16724,66603,19387,18057,45245,11433,19024,30630,56598,23366,44656,58318,59368,43544,63948,26443,26232,11416,16574,27176,30794,24721,38922,14277
"g76",74234,112988,55394,132253,89666,91498,124808,125381,80899,77863,75537,64303,113575,98616,69615,69031,64226,157685,85788,75305,600030,87581,104961,92477,267724,207450,174458,104058,254236,118116,163066,107339,205456,183190,74897,177938,230402,85932,385112,88412
"g77",30628,142245,70395,75075,179577,47586,101716,155512,54234,43092,39536,33409,65704,97325,66687,63216,44624,17315,45859,61510,81518,77442,129009,123377,168768,34443,73015,213963,161139,473586,246290,114544,27193,134830,58396,84904,179480,71333,275820,53965
"g78",15983,9977,11394,30045,4394,5180,25725,4066,45244,13602,20919,6075,18880,12904,12640,10287,4794,22566,12113,19145,37012,6755,16319,19974,8531,12293,55684,8294,17883,51742,53584,893,28202,2320,9539,3681,25507,4873,8711,3451
"g79",194,314,151,112,110,503,279,312,169,1043,296,354,266,258,541,94,223,665,156,423,345,550,252,1392,824,379,311,1217,503,176,1626,1159,609,257,200,215,536,259,1213,156
"g80",291,297,30,872,446,533,1067,62,828,593,14,41,787,1524,174,1376,85,3365,193,532,1095,56,54,29,1531,81,365,4,47,712,296,149,3547,1718,10,4896,149,486,56,56
"g81",1589,2496,4044,4737,574,3979,2619,3209,6386,2838,1904,671,2191,4006,3136,2431,3471,8093,3349,1740,35835,3674,11090,7338,4431,9502,8148,8408,2862,11680,6952,18266,6638,1892,3044,6545,9132,1900,7041,1538
"g82",35964,44542,34764,68400,54929,74798,96034,55342,66266,64644,73175,33505,70511,73490,40883,55296,56579,74031,26518,62672,182367,85155,64888,62259,167068,52712,107986,56514,176628,64020,114438,74067,39086,114792,22937,68771,100211,58017,153946,40900
"g83",38557,73867,28713,47751,54822,32036,67039,52250,70173,52074,83477,47020,55983,50697,30437,60191,59885,88556,50053,30171,164501,127598,118894,85309,384382,60949,72642,191461,197128,142472,57534,51887,103205,26164,46189,79229,143438,51828,166510,71467
"g84",3208,344,197,1870,145,38,15902,6354,3651,379,5605,676,3203,6173,99,5144,47,5138,8723,728,5162,20983,579,43755,5678,1098,874,2790,6646,12971,31054,598,68,1982,837,19518,40228,427,424,1368
"g85",50765,161533,128772,205167,214645,99674,166934,115651,45429,80083,99595,96063,190524,143020,81812,126561,41766,291945,47617,107024,91110,125727,107860,86726,113648,68530,252536,351675,198190,349178,290288,164101,103626,422658,75793,110335,131724,114934,282956,61363
"g86",2170,896,4210,4937,32,390,9754,3577,746,7935,291,2949,23,182,2001,1366,3383,3645,1675,503,7933,1470,180,2321,47570,2422,3224,369,1659,39448,10906,1029,6180,1050,768,12253,3486,214,395,826
"g87",26762,29137,43885,44899,41678,31791,37136,53029,42253,45377,45642,55534,41846,45330,26250,70381,42384,65582,29239,37779,43703,65102,75313,45295,106886,14092,53525,36222,46632,78453,80640,52417,13174,18370,29118,25709,53735,38442,96940,24586
"g88",7346,4028,5461,8165,2902,6663,9299,5965,4436,6436,11922,2806,13511,14028,2270,5086,7120,10131,2029,4242,10731,5818,8587,12724,29658,6732,7938,11627,7494,13635,7478,10459,11099,11133,3737,4429,15392,4151,41688,9847
"g89",47749,45205,32177,99813,124143,158130,215765,258304,104981,180515,59954,46695,252828,271120,185700,122602,53775,325314,62718,222172,147984,230225,94980,167221,247952,110042,255820,158802,88138,110490,228226,232517,139342,84588,132814,71739,158220,81338,245828,103213
"g90",25536,53811,36662,38548,42395,30693,68317,47538,10899,57106,43905,47623,74159,91358,21137,75033,16853,37370,22209,56679,122888,66761,45332,86177,285778,23721,169122,101213,52795,49689,40384,38191,32357,158883,13490,14662,72429,44894,223566,40584
"g91",301,1425,2011,1778,1378,2568,1913,1762,3388,1235,1145,963,3772,2177,1079,647,1051,999,800,1200,1979,1630,1323,1341,2066,1072,3258,1950,1971,3600,2206,1096,2188,1610,668,851,1210,1930,1954,716
"g92",21954,33153,55628,81970,18006,81071,69856,35708,57023,34752,42316,15709,50232,46767,39197,25701,31134,38848,38798,38734,33923,44659,31712,48949,56248,36675,47332,16116,67373,42933,59900,58011,15876,24500,14305,30863,75142,20992,50048,6292
"g93",15503,15098,24846,60063,37948,31638,20929,19338,24155,26906,21704,24281,47065,21548,26200,30229,28117,45415,13237,41556,37521,28334,22864,52402,110066,65061,100809,65658,85450,49946,55200,77353,27187,48704,35427,33140,182552,24341,166016,29354
"g94",43110,24157,35654,51836,34336,23714,160926,20491,28378,41521,29023,47807,30494,19926,40117,22641,85300,30007,29987,29308,14808,31226,38674,32646,11421,27920,16657,30927,50423,38675,69532,64018,20267,41864,12312,52929,34307,45401,43220,13566
"g95",18183,15650,29137,35238,11430,14922,18452,23399,21266,15241,20986,14918,33641,24341,22854,25776,28511,33119,17619,20150,77640,34571,31374,48126,59537,36220,39278,28272,60343,105614,70950,43310,34106,33787,19821,22193,41225,10241,57834,22455
"g96",227328,161852,182117,223343,323765,745531,362231,425599,958684,73889,163481,122140,347881,373068,147659,378737,58702,228974,96900,434186,174100,118866,747795,174954,720786,310375,378544,773346,788571,893163,298774,179172,418806,253911,72041,413693,207703,264339,569169,273598
"g97",75818,26868,35819,45681,14948,116379,60938,10191,46693,7868,73203,45784,19145,17861,80682,64980,38538,57815,63872,19375,84863,38538,38209,110397,42294,39422,21422,56154,193594,126330,48062,28178,59109,28141,50096,12846,76850,61925,273933,25497
"g98",31765,52796,73112,73555,46489,79971,103774,102730,69848,122792,67251,77416,119062,148076,60356,106850,52895,148198,94003,52120,242340,156371,126258,152191,252353,109628,238554,93563,289290,89864,215492,179245,171726,160852,46434,138205,483540,88103,121001,66274
"g99",80447,102052,69443,195527,80891,78696,154616,74829,120540,99485,154696,86365,205325,133289,85174,51493,48187,116936,106596,86364,30077,63913,101389,77034,143920,56269,145406,226872,61474,202880,200494,66505,74945,160473,41826,38302,159738,29180,134938,28905
"g100",21176,21301,12321,41200,18939,31155,19084,42015,15356,32956,12162,24625,15006,24276,20085,20315,10073,25856,11537,48763,33054,16452,35082,28654,72358,7858,8938,4887,23395,19052,18626,19477,23871,10035,5629,3961,32808,9312,81280,4333
"g101",15744,15933,34031,14483,8873,20057,17849,25333,11950,12845,25465,17646,16672,16091,7202,4710,7210,9808,6708,18966,68292,21230,29524,15934,76195,12475,38480,33729,37950,17885,46700,28745,62726,31145,16285,14085,41020,7029,67464,5159
"g102",114582,106921,126378,154509,122412,71799,144392,211408,142672,92428,98306,97662,229752,198675,85185,82271,119371,185597,62373,192942,486926,272395,374882,440436,566919,370643,671943,414523,232630,478788,577412,290623,299486,366428,236576,284014,352881,328666,335390,177053
"g103",116717,100932,189464,113000,64660,105889,159753,103037,224201,236170,58348,76614,114274,122581,41052,61841,100101,88134,53814,69414,315165,175635,109659,169426,163146,244194,317391,398647,392891,257732,387300,208395,303821,279287,122638,319677,274301,270346,292730,119083
"g104",17222,9058,18650,13592,15126,30389,14491,19031,22772,16316,14370,10720,10247,12286,4016,7213,17671,15534,3300,12042,27306,10290,9404,24384,34165,38800,42133,18576,10056,47322,33316,26365,37301,15978,18464,11301,11883,7179,8499,16144
"g105",230569,44899,139489,18660,5101,58897,93779,32569,29475,470913,38360,110247,51822,72631,81849,65267,123228,28252,35942,178731,1968192,184027,446450,807650,202362,391020,949122,79550,512482,105308,58342,47042,68922,103452,389074,205637,1489313,54602,179010,859386
"g106",20990,31108,25621,31747,20105,63013,61041,27938,45371,20145,42142,33244,35493,32063,23980,41051,32050,47258,20460,38095,58860,52890,61053,56227,105358,47290,97965,41076,148898,98016,136988,79844,30883,73556,30960,47809,124402,37091,81916,21697
"g107",175643,169909,171505,123611,192597,247689,379874,131278,176456,236376,155276,174623,233293,191389,196385,192416,151059,211155,183324,145236,264380,188453,338312,362255,859258,256485,891587,211483,410200,459836,411718,358176,167835,331502,196057,296826,625990,223566,805478,143870
"g108",48868,97597,66812,98912,124168,57631,57262,185310,78973,43215,109816,56574,108859,103442,63942,81891,73055,115329,78570,51890,204455,111900,287412,121217,239326,68846,225271,293553,145622,380149,218362,341476,107114,173195,37191,227363,255582,49390,279445,72665
"g109",439011,241434,343047,286542,273236,503591,831183,603543,604988,258636,614331,164731,316422,267239,207522,214338,290864,678399,298619,750222,657876,482684,308434,654561,807912,138489,210665,237253,717558,551516,955022,376654,453063,871160,421877,245591,517044,354817,391292,304861
"g110",1264,3526,6408,7895,4899,2237,32805,27166,15390,5786,32510,3847,9949,2843,4145,10436,4504,6835,23563,2818,3644,18339,24398,6336,51934,13801,11096,5980,10527,7540,29496,19543,20706,6796,4673,11332,30927,3966,13096,5334
"g111",50294,244674,173161,324685,169327,90314,160836,74290,113117,223865,44061,48340,67689,59342,30814,49288,36391,140819,7947,91945,199998,51520,251438,553064,16551,56506,165301,625823,1855070,438759,244212,11781,49784,121427,87750,599718,376424,115704,91517,123549
"g112",19650,8666,18120,8818,27785,17776,18460,5000,18367,2915,13921,34981,26809,5535,11133,5030,1377,25729,14363,17745,5069,11465,3860,7673,57104,48400,18571,9290,13232,9674,24884,10370,2573,9468,2096,10249,6414,26840,18746,6214
"g113",113552,91500,141946,192585,103078,227000,186560,142052,163916,131806,124129,114863,179862,198284,86675,74373,112602,206377,173041,186237,142997,99613,141711,189461,254384,65737,232449,138510,128545,108077,476576,114732,79614,155317,108398,71833,212921,33011,124881,54450
"g114",0,1388,42,37152,17,26,172,6472,0,4149,37614,1,2170,6944,5897,0,1601,26,25,0,0,244,3300,372,7,9454,18,0,5768,77945,128,5948,5868,13695,0,0,109696,733,131912,3452
"g115",30842,30028,44439,21421,32049,46384,102298,31340,54131,31904,26375,34509,87748,15919,18996,25490,30476,32064,24309,74948,82790,49505,29912,38627,124989,68535,66287,93774,53093,20794,65228,26501,71631,66512,68438,43251,131099,93746,74310,16530
