"","sample11","sample5","sample27","sample68","sample36","sample84","sample29","sample88","sample97","sample74","sample121","sample115","sample137","sample178","sample146","sample194","sample139","sample198","sample207","sample184"
"ADRA1D",34,5,29,11,4,18,28,13,15,37,15,70,430,14,3,27,4,2325,9,18
"USP7",9745,7749,8157,7928,7197,5470,6354,9234,8575,14081,13303,10213,9718,13187,11964,12150,4838,11076,9539,9666
"CD80",9,15,5,9,2,11,15,11,16,23,31,7,155,136,94,41,67,43,5,29
"NUP50",4396,2470,2747,2654,2333,2359,2630,3152,3444,6414,4756,2784,3121,3598,7969,2841,5195,4739,4679,2863
"USP46-DT",241,139,124,170,66,115,158,269,273,274,182,130,115,83,198,184,65,78,101,117
"CCL16",44,19,10,10,8,12,38,28,54,116,0,6,8,1,6,5,1,0,1,8
"SNORD14A",29,18,33,33,19,33,16,19,23,49,1,98,51,22,26,31,15,19,7,12
"AC012645.1",82,54,104,88,53,51,26,53,35,97,40,101,98,55,119,97,28,61,25,153
"IFI44L",3785,599,643,1103,340,1971,1394,1930,2132,2717,385,398,3515,15713,681,1526,4093,2064,655,902
"SLC41A2",1468,607,407,668,910,829,1459,2121,1921,2155,1270,275,796,1155,2415,2640,346,653,291,744
"FAXDC2",7846,4428,3292,3937,3646,2670,6091,11230,8863,7036,2107,931,525,2213,1345,2055,1654,430,1567,960
"LRRC42",1679,1414,1544,1383,1514,1001,729,846,946,1854,3932,586,2074,1840,1347,1839,1790,891,2638,1992
"PCED1A",1415,1039,1172,931,1216,796,987,1010,905,1923,953,4180,2221,957,629,2359,1082,1339,559,1180
"WNT5B",329,358,738,406,1242,445,291,355,369,459,905,96,437,331,71,237,168,808,135,228
"ADRA2C",483,160,117,316,107,157,324,194,365,496,20,2254,561,1158,24,411,301,389,52,114
"DOCK9-DT",91,54,126,121,84,38,44,36,31,150,32,77,33,26,56,38,58,34,20,47
"GUCY2D",30,18,51,28,74,10,2,3,9,44,5,151,11,60,37,47,7,5,14,36
"AL109615.4",178,115,331,133,108,67,58,144,159,465,33,284,249,106,165,128,107,142,21,47
"IFFO2",6571,10154,10025,4902,4217,3242,858,809,2217,6992,1169,2076,1201,2527,1181,773,489,1311,943,957
"ZC3H6",2705,1094,1533,1087,730,919,1477,2226,1935,3799,960,851,863,983,4239,803,749,653,1177,1550
"MOB1B",3007,1883,2428,1712,1287,1805,1564,2644,2171,5800,4632,2040,2041,1357,9589,2220,813,1434,1911,2416
"AL445490.1",11,4,0,3,1,10,13,7,5,17,3,10,28,81,2,8,27,15,2,7
"PCDHGB1",53,42,48,59,48,50,22,51,88,71,708,549,98,39,116,200,227,169,12,27
"METAP1",3874,2869,4239,3295,3317,2562,1270,1995,2541,4756,3515,2095,3210,2006,2176,2770,3134,3077,2563,2006
"MRPS22",1432,873,1155,1076,1572,772,910,1269,1034,1501,1611,1222,998,1316,1151,1249,1061,931,930,709
"AC008592.4",17,14,8,26,12,3,6,7,6,13,2,0,0,1,1,5,1,0,8,6
"LEAP2",34,31,15,31,13,17,29,27,32,81,9,32,39,18,97,64,42,17,15,58
"HEXD",1266,966,1209,940,922,550,731,404,508,1522,600,3287,452,1182,382,839,1746,1077,551,652
"CLMN",6891,3439,4019,4247,5055,2891,2669,4962,3873,10371,10005,7091,5281,2263,20062,5992,2723,5598,2942,3326
"PARG",1587,1027,1139,1060,1013,871,1083,1327,1335,2030,1719,2292,1335,1730,3156,1637,1218,1437,1144,1197
"AP000437.1",10,1,14,0,7,6,2,9,10,18,13,15,39,9,175,20,4,18,7,14
"AL139125.1",43,13,37,21,16,12,2,1,5,26,6,12,5,27,19,13,30,12,6,36
"MOGS",2908,2223,2689,2193,2964,1411,1877,1340,1731,3987,5206,3536,3867,5122,2353,4014,2542,2690,3708,2536
"IGHG3",7951,4819,504,665,1243,488,74,492,1248,1798,19,5918,2825,54144,20,453,14694,1164,533,2128
"PPP1R9B",3034,2396,2832,2488,2924,1280,4046,1886,3427,4229,2041,9172,10722,6755,2049,3196,3568,3664,3264,3428
"ZNF792",800,389,374,420,307,447,563,731,615,1588,526,775,564,408,1642,447,409,530,441,481
"GNMT",42,43,41,47,222,21,4,17,18,58,118,329,96,21,82,183,19,39,38,8
"SPTLC3",1526,961,959,913,1180,917,672,1065,1213,1596,2301,68,2063,168,1640,1177,2560,111,206,1843
"TUBG1",1118,718,1185,940,1395,722,1117,1036,778,1163,2742,3013,1833,7160,850,3692,1466,1678,2754,1349
"HACD4",791,613,413,797,465,507,1128,965,1157,1254,9126,156,638,679,3746,1445,592,2617,2049,3201
"CRHBP",950,133,70,43,190,65,308,697,306,478,7,72,15,21,13,9,13,36,21,16
"SNX7",2142,978,1409,1618,1645,1194,976,1197,1418,2310,2916,631,1494,1013,887,1149,1646,496,1822,1416
"GRAMD2A",1765,1389,2113,1719,841,753,11,103,278,1498,198,52,56,268,1003,156,227,31,187,750
"KHSRP",8852,7235,9213,7177,7150,4096,6027,3818,5747,10537,6941,16107,9045,11931,2605,7663,13331,9279,8012,6888
"SH3BP5",1253,986,551,981,554,416,1632,585,1364,1482,140,546,299,569,466,337,374,434,447,410
"GJA5",1959,896,388,948,288,544,1394,1621,1534,3146,276,531,981,2124,310,1030,207,351,524,479
"LINC01278",2293,1979,2395,1970,1653,1242,1274,2243,1958,3734,1771,1405,2611,1853,1195,2907,936,1802,1355,2083
"C16orf74",237,136,201,122,309,166,52,82,71,244,379,687,308,437,136,205,115,228,373,193
"GRIK4",76,80,39,48,78,29,20,12,34,162,125,241,30,55,23,114,850,546,12,93
"SQSTM1",12251,9330,8959,7607,8489,4314,15459,11781,13296,11718,8504,14538,26623,19669,11845,7480,5822,9497,13431,15709
"NDST1-AS1",16,5,38,22,8,8,5,9,7,19,1,4,3,1,3,7,1,3,3,4
"CCDC177",16,7,13,9,35,6,1,3,1,47,0,462,2,43,2,2,49,20,10,2
"PHF3",10156,6920,7765,6157,4572,4167,6301,9194,9267,16607,8994,5038,7693,6309,30001,4112,4941,5157,7559,4274
"FGF16",44,4,0,20,1,49,181,15,162,7,1,0,18,6,1,79,3,11,4,30
"FGF13-AS1",64,63,21,42,10,29,49,268,93,52,1,5,4,1,6,2,10,7,3,5
"MAP3K21",565,519,896,485,231,307,41,55,219,956,130,70,497,73,133,460,590,501,471,272
"RPP30",1819,1087,1361,1175,1326,1058,1037,2053,1606,2233,1469,1312,1004,1992,1310,1831,831,1062,1105,1120
"LANCL1-AS1",23,13,12,16,0,6,15,40,30,42,9,11,21,12,101,7,6,7,1,6
"SP2-AS1",213,116,156,150,93,160,145,184,178,218,43,260,318,110,187,114,42,114,58,111
"C2orf73",30,13,26,10,19,8,33,74,56,45,67,5,6,3,69,6,4,0,12,64
"PAPPA2",643,195,8,172,14,142,414,269,924,224,29,70,88,15,89,46,17,48,27,15
"TRGC1",43,18,34,40,24,25,25,14,26,54,13,721,44,152,1,1020,33,33,14,28
"CDC123",2297,1370,1785,2013,2471,1513,1460,2050,1891,2364,2936,2211,2392,3235,1903,2894,2655,1991,2139,1521
"AC010931.1",65,15,25,9,14,24,30,30,34,35,7,30,6,3,6,16,7,21,19,29
"CSRNP1",17320,12255,3594,6751,6568,6081,3944,1936,906,12606,2688,3090,1656,1968,1769,2315,1416,1665,2407,2846
"AC005083.1",150,147,192,102,131,81,5,30,23,176,117,41,98,112,159,250,38,16,83,153
"AL391650.1",19,30,39,4,13,12,8,2,1,32,2,6,5,7,9,4,2,0,6,7
"ZDHHC24",1802,809,944,968,1416,740,1064,930,903,1392,1515,4171,2020,3152,1045,1645,1004,1987,1580,1622
"AL031667.3",8,11,4,3,7,5,7,10,6,16,3,18,25,10,69,25,9,7,14,8
"PIAS3",2856,2018,2698,2292,2670,1538,1422,1372,1659,4439,3942,4961,5072,4285,1215,4512,1369,2056,3473,3991
"B3GNT5",1471,637,784,1069,354,936,684,619,449,1797,97,144,299,121,200,138,338,313,213,212
"H2BC21",936,629,1564,799,1737,567,198,551,451,2424,3862,1034,18694,4671,4532,3842,3041,2200,2169,2083
"SAPCD2",76,204,225,171,265,138,23,3,42,121,391,1577,411,3938,185,393,908,373,573,106
"HPN-AS1",9,14,5,6,4,5,5,2,3,40,9,32,29,8,447,90,21,153,28,39
"OLFML1",1894,1232,263,1544,538,1339,2354,1963,3705,2467,357,428,1328,1706,305,1359,464,410,657,740
"AMN",18,14,19,16,21,7,4,5,9,21,1,37,5,11,16,6,7,14,5,3
"AC009315.1",0,6,3,0,7,4,11,8,4,0,3,0,6,0,0,1,0,0,43,37
"AC138028.2",16,16,39,16,22,8,15,16,19,36,1,9,14,6,36,6,7,0,1,7
"TEAD2",2509,1881,2177,1791,2343,1354,1212,1336,1377,2952,1046,510,5571,854,1013,4958,309,331,2265,1712
"KCNJ11",462,189,358,287,2398,122,89,132,115,604,1160,2154,580,1809,992,1676,1268,1577,1193,1287
"BEND3P3",28,40,34,34,23,21,55,35,42,110,14,84,13,7,76,3,23,33,9,19
"LRRC46",75,58,118,61,192,25,20,49,29,116,658,1012,659,418,130,762,126,86,415,760
"AC013565.1",10,5,2,6,0,4,15,6,8,19,6,3,9,5,6,9,2,1,0,10
"MYLK",44544,32257,61694,38559,14455,39529,8006,11707,33190,39538,5163,3090,6062,10696,3982,4477,2714,2824,4924,6917
"SORT1",12635,6490,6138,6796,8394,5287,17339,30636,18350,15258,24379,7680,9535,10380,13519,6716,7095,5226,12657,5775
"FAR2P4",0,4,0,1,42,8,0,1,0,18,4,3,9,0,13,18,0,1,34,10
"LINC02458",28,5,7,8,72,8,20,27,15,9,0,8,4,0,0,6,3,1,6,1
"LINC00571",33,16,46,29,20,14,10,50,16,49,41,4,38,7,164,7,17,1,14,15
"LIG1",1194,1251,1476,1186,1123,710,336,171,441,1787,1343,2225,1854,3027,1010,1528,3033,2702,2351,1725
"MLLT11",163,87,96,94,324,88,29,49,43,189,234,163,256,329,358,332,1473,148,152,135
"GIMAP7",3626,1144,1075,2260,1010,2004,2341,2454,2715,6512,370,609,722,1258,119,363,590,399,402,481
"AL445931.1",10,7,18,7,4,1,7,7,7,38,6,28,27,11,111,23,6,14,1,10
"AL954705.1",29,25,6,9,1,3,11,15,10,25,4,5,10,10,35,13,1,8,2,12
"LEPROT",16629,8610,8231,8585,5732,8911,11592,19787,13603,18120,7465,4592,7304,7001,5162,5406,4274,3323,4463,7317
"TMEM191C",12,7,0,17,27,11,7,5,5,15,30,13,16,23,2,16,41,29,22,22
"RERGL",1448,250,793,582,360,556,726,512,663,1323,72,35,22,7,7,136,40,46,15,66
"GTF2IRD2B",898,579,592,501,374,397,264,428,356,1086,323,362,333,194,270,368,238,243,302,565
"MIER1",5105,2720,3039,2384,1505,2553,2652,5066,4090,7768,4274,1890,2640,3208,7524,2518,3774,1177,2423,3241
"BDKRB1",28,53,5,16,15,24,37,2,19,34,20,44,43,48,3,15,34,33,19,8
"RPL5P23",22,24,24,36,33,18,11,8,18,21,12,9,11,10,115,8,11,9,13,22
"ZDHHC16",1488,989,1754,1184,1908,916,932,1175,1063,2140,5628,1903,2730,3264,2486,4650,950,2230,3068,2250
"SLC22A31",1,3,7,7,18,0,0,0,4,4,0,0,4,27,0,4,1,2,4,25
"AC005833.2",26,6,2,4,0,14,24,18,38,24,0,5,2,2,4,8,0,0,4,0
"NPM1P39",24,20,14,17,3,6,14,9,20,20,18,20,19,17,11,10,21,20,6,11
"SAMM50",3081,2081,2911,2812,3959,1768,2564,3899,2417,3607,4037,2077,5093,2850,1610,2116,2575,3350,2523,2225
"MYO6",12143,6090,7203,6294,7002,4955,2294,5186,5556,19120,30659,12240,10494,13863,30854,10578,8017,7537,12810,13350
"UFM1",7180,3681,3495,3697,2899,3583,3955,6267,5494,8384,6962,6767,7193,3295,8014,4251,6003,2938,4353,2895
"CEP85L",858,413,461,323,127,452,576,801,767,1624,76,262,447,247,502,257,252,124,148,215
"HERC2P9",1079,555,580,605,293,661,547,549,854,2564,118,453,339,101,544,323,322,130,169,130
"TMEM37",8080,3319,878,3056,1826,1576,10085,12648,10052,2967,791,494,561,567,102,566,522,775,251,1434
"FHAD1",122,87,46,65,102,73,22,36,71,142,29,73,304,291,186,174,190,56,147,240
"GLYATL1B",2,4,5,4,3,3,0,4,3,16,0,1,3,0,30,3,12,15,5,1
"AP000345.2",15,16,67,21,16,12,10,3,14,80,0,18,15,11,26,22,20,4,3,14
"AC020763.4",13,20,37,16,11,6,6,3,2,24,1,6,9,7,2,3,6,1,0,2
"MARK2",4593,4183,4779,3405,4514,2393,1743,1228,2101,6741,6327,5386,6483,15081,3550,4757,4044,5499,4074,4821
"HSD17B4",10520,6478,7392,7341,9441,5709,7800,13076,11340,12180,19348,4808,10114,9580,23957,11785,7799,5955,8812,8841
"CEP57L1",1241,583,473,567,399,522,782,1052,1000,1670,794,842,502,373,2139,777,1418,379,491,397
"AC092117.1",63,25,94,59,89,11,6,40,33,92,31,112,25,99,223,154,32,21,26,210
"CHST9",1025,1044,1426,1349,437,863,3,18,583,1799,74,15,12,32,18,41,79,38,137,164
"CDCA4",485,600,554,476,473,309,256,122,183,725,654,1329,763,784,857,995,1297,731,793,632
"HRC",204,126,207,154,131,91,214,129,198,331,81,498,295,34,29,99,20,38,134,36
"NUDT15",1560,771,1135,1132,1001,941,894,1579,1217,1449,1595,2888,1265,791,716,902,1863,950,963,585
"ATP6V0B",3611,2447,3221,2699,6335,2218,2716,2046,2051,3726,9006,10546,10184,13650,4115,14492,9471,3530,10012,4901
"IGHV4-59",1095,1157,134,519,225,408,23,51,651,981,46,146,300,1862,35,93,334,170,97,497
"LINC00963",3237,2808,1765,2620,1561,1964,2345,2076,2161,3955,2778,3770,3836,2047,3398,2512,1767,1086,2223,2024
"EBF3",1716,769,315,692,361,819,2623,3602,1690,1854,127,214,154,190,153,267,69,135,159,241
"BTG1",19721,11363,14568,10698,14709,8882,8055,12284,10465,24642,8423,6291,19086,7277,1918,6318,7255,4457,7129,17149
"TFDP1P2",10,22,22,34,15,13,2,2,6,24,4,1,0,0,5,2,8,0,4,1
"AGO2",3630,3061,2853,3124,1950,2130,3832,5337,4971,8305,1945,4220,1790,3403,5189,2751,6786,3194,2232,2045
"GUK1",7113,4544,5226,5428,8971,4023,5308,3580,4508,6828,9080,10912,16659,19715,6895,13295,4925,3695,7401,8092
"ANAPC13",4416,1742,2513,2025,2518,2246,2582,5126,3807,4275,5101,2631,1721,2825,2797,4427,2357,2145,2879,3322
"TCEAL1",3978,965,2161,1324,1124,1223,596,1081,1053,2535,1546,1406,1140,507,1521,3061,596,2843,872,2635
"ERP44",5601,3133,3769,3490,4544,2963,3760,5617,5067,5791,6486,4929,5961,7264,2385,4997,2012,2062,5069,2952
"CORO1A",1489,1980,1321,1055,619,706,1509,290,1108,1219,681,1036,1983,7071,590,1319,2509,686,454,2327
"SERPINI1",1510,518,887,617,1063,777,335,661,850,1122,3564,513,285,488,2222,419,361,1233,2241,260
"IL12RB1",125,149,102,122,48,61,188,43,108,122,39,80,274,661,59,88,252,59,25,135
"MASTL",898,544,518,552,269,443,471,613,578,932,801,498,572,715,723,918,963,612,1131,635
"NAGA",2822,1882,2188,2069,2408,1604,3536,1826,2506,2787,6278,1592,4669,4477,2419,2915,3749,3802,4834,3096
"TNIK",1712,1132,1528,1235,1652,762,412,215,723,1593,9628,425,686,601,3697,640,1542,110,1956,1839
"AC090825.1",124,167,303,137,112,89,62,110,143,249,9,79,44,87,31,43,51,21,35,51
"MCOLN1",1179,874,741,862,991,669,2444,1437,1499,1428,927,4049,1241,2489,126,1047,959,1000,1028,874
"SRP54",3891,2525,2509,2726,3086,2008,2047,3007,2701,4675,7205,6458,5492,6036,6237,7073,3730,5127,4792,3425
"MIR3685",8,11,12,7,11,11,2,16,15,36,4,27,29,7,18,31,7,19,2,13
"MYF6",12,1,0,0,0,4,11,8,4,2,0,1,2,0,0,0,0,0,0,0
"FZD3",1506,827,1817,1097,913,822,119,211,425,2208,1556,4087,826,1964,3007,844,291,542,777,735
"IMPDH1P8",6,11,17,12,10,8,1,5,7,10,1,4,12,9,40,13,36,1,2,10
"CACNA2D1",3141,1851,1109,1452,510,1362,2611,14130,7970,2794,396,394,1108,1222,629,936,399,247,418,812
"CKAP2L",18,43,77,79,33,63,41,13,21,20,447,411,464,1343,227,557,1776,536,1448,211
"C14orf93",666,408,659,478,718,355,304,485,344,734,372,583,579,445,560,780,421,473,493,577
"FOSB",97861,55741,13746,25995,24792,19949,20373,16658,3018,99943,1669,6629,198,457,304,1095,2035,1740,1871,4877
"TTC34",143,65,132,85,81,75,22,31,30,135,35,17,52,24,54,91,6,41,11,127
"AIM2",73,40,20,32,13,23,21,13,50,47,14,5,120,269,14,21,98,18,6,32
"AC027097.1",73,60,88,49,80,45,52,40,43,78,60,55,42,74,149,76,92,107,39,103
"ATG4B",2679,2128,2366,1984,2278,1388,1635,1332,1555,3642,2359,3515,2972,3314,1204,2239,2614,1584,1685,1759
"CBWD2",956,561,534,652,891,514,376,539,592,1124,1315,528,953,773,1200,1186,807,793,834,581
"Z84485.1",24,25,40,27,11,10,11,18,14,88,5,43,31,34,124,86,20,22,13,31
"GDF11",482,335,338,354,333,352,292,348,359,742,222,543,475,770,418,505,376,528,309,264
"UAP1",5660,4541,3078,5716,2491,2865,9154,6953,7198,5356,11269,2699,4352,6738,13573,8418,4731,6506,10166,7732
"RPL41P5",631,307,673,691,1774,472,150,214,273,555,944,81,585,403,136,350,168,663,486,394
"HNRNPDL",20272,12688,12335,14027,9645,12995,8244,10597,12415,25661,8775,17981,10598,10026,9735,11903,8860,10306,10805,10562
"AL031123.2",53,38,146,50,77,55,17,22,32,108,70,394,98,211,161,116,22,156,13,35
"ALKBH3-AS1",38,16,16,27,15,10,22,27,26,39,6,28,10,30,98,10,9,28,9,15
"HORMAD1",8,5,5,8,36,1,12,17,16,2,0,1,2,11,30,23,7,10,2,5
"ECE1-AS1",19,12,17,6,2,7,15,22,11,33,6,18,11,8,70,9,8,1,3,5
"AC097634.1",39,8,89,49,23,7,11,13,40,100,5,23,80,8,142,91,24,12,8,10
"CCDC7",209,187,77,84,81,99,122,203,122,320,115,210,215,82,11943,220,196,158,124,134
"DUSP26",19,16,11,3,27,6,11,5,19,29,4,2,1,3,2,2,192,1,61,12
"TUBAP9",7,0,0,0,0,0,3,16,6,4,14,0,19,1,1664,24,2,3,0,10
"DARS-AS1",67,20,59,34,29,36,7,15,29,64,89,6,86,31,104,55,59,30,28,45
"ZNF264",3348,1724,2458,1968,1812,1718,1999,2929,2352,5590,3164,6948,2870,2519,7334,5445,2303,2155,2096,1916
"CENPF",384,492,876,748,490,809,366,147,353,420,5585,3676,8253,8288,4765,7227,13029,2429,16371,4730
"ALDH1A1",17613,9378,2382,3775,3159,4035,9161,44739,16157,13254,456,951,1385,2023,553,677,2140,1645,331,1444
"APAF1",1266,1065,733,671,561,882,1025,1144,1396,3053,1628,2834,1522,844,3088,1157,1258,1147,555,919
"E2F6",1220,676,629,639,499,543,671,1035,822,1196,627,597,1144,1294,711,527,1209,601,738,569
"AC123768.2",4,12,6,7,7,3,7,0,14,32,6,5,2,3,23,7,7,0,1,6
"NME8",13,9,17,15,7,5,13,20,18,22,5,6,22,25,58,21,13,11,3,50
"TMEM219",5923,3490,5109,3946,5391,3536,3361,5454,3612,5873,9730,6627,6138,6493,5002,8721,2362,4276,5033,7988
"MKRN2OS",105,57,60,66,195,63,14,25,22,125,256,231,417,178,230,65,63,26,115,56
"WNT10A",121,120,284,101,65,48,2,9,30,96,6,16,42,142,3,25,71,29,6,72
"BET1",1808,1010,1354,844,716,1052,996,2115,1441,2229,1608,1357,874,1471,845,2248,640,480,745,1685
"RGS19",617,538,577,597,604,480,673,401,440,664,837,953,1641,2623,384,1383,927,561,759,740
"TNFRSF14",2814,2087,1928,1851,1576,1429,1598,815,1514,3843,1684,1867,3212,2628,716,1818,1874,593,1261,2559
"EYA4",50,25,11,11,13,76,224,76,113,35,2,4,18,58,106,105,1,7,8,122
"PRR14",1815,1265,2155,1335,1770,1079,1209,970,1174,2396,1915,2906,2207,3578,407,3793,1128,1880,1823,2504
"ANAPC2",2367,2093,1938,1781,2402,873,1591,977,1398,3409,2000,5679,2295,5322,1263,2074,1458,902,1737,1598
"INTS8",2319,1493,1387,1062,1200,1079,1407,1788,1590,2945,2280,3370,2396,5047,5240,2927,2416,1719,2462,1943
"BCDIN3D-AS1",63,40,42,52,28,34,34,43,54,88,27,83,56,28,74,42,22,49,14,26
"TMEM232",148,102,67,75,177,53,59,96,102,193,111,147,210,31,606,204,76,30,50,344
"FHL1",80681,50708,6764,29727,4799,12678,203671,367492,211963,61507,1697,1453,1541,2243,536,2232,1344,1589,913,1943
"NSD1",6452,5077,5876,4685,4480,3595,5050,6820,6264,12516,8728,5915,9117,8976,17712,7005,6717,8705,6133,4683
"AC007342.5",24,15,62,33,9,34,2,13,13,35,215,59,10,77,197,245,4,92,45,250
"FAHD1",1344,745,1114,990,1425,629,834,1395,1083,1369,2305,3036,2243,2426,1650,2320,781,1694,1201,2213
"PIGB",742,440,449,447,477,466,457,964,597,1028,818,590,434,500,1315,384,243,319,619,496
"ABRAXAS2",2024,1148,1557,1514,1078,1026,1199,1859,1774,2647,2082,1890,1414,1507,2071,1741,845,1683,1322,1233
"SLC18A2",41,50,3,83,10,27,90,94,75,63,8,96,27,18,139,30,7,37,80,88
"AL390728.3",13,17,4,8,8,5,4,2,4,28,7,13,16,5,43,31,10,2,10,10
"ITSN1",12947,7386,2325,3964,1846,2711,18785,38236,21785,11558,1923,3612,2737,3150,4054,2563,1802,2479,2108,2339
"TOM1L2",6261,4365,5142,4075,5368,3629,5089,6162,4624,7503,11001,8556,3778,3249,6673,3897,1230,3400,4772,4847
"GPAT2P2",14,16,11,11,4,2,4,1,5,21,3,20,9,9,46,8,1,0,1,10
"HSBP1L1",1003,562,753,718,924,550,225,381,531,1219,597,1667,745,371,470,1170,467,659,932,726
"UCKL1",1539,1364,1294,1109,1249,810,1131,789,914,2494,1109,3091,4012,4220,501,1925,1821,1241,1298,786
