"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g49",2978,1328,2540,3664,58,1712,2228,868,136,1068,93,273,1323,816,167,1934,1079,403,230,969,486,905,0,39,5,83,693,6735,777,116,592,1397,156,2382,1814,1083,1103,224,2658,34
"g50",6700,3824,3034,3162,1577,3239,4949,4504,1529,2708,2101,1061,3748,3524,7474,4030,2776,2282,9746,3479,3890,5921,1350,4101,5406,1925,6300,848,15586,4011,10156,2760,3163,3233,3240,2987,1726,5996,5798,4720
"g51",466,1409,491,409,2213,1930,12693,478,4294,9377,535,105,6005,8838,10944,4425,2125,16841,153,1306,19502,6537,570,3254,12544,2766,2040,13988,27200,43350,9616,8434,4153,4918,2668,4061,15046,83,1010,5407
"g52",832,830,944,755,171,792,576,1151,488,767,1012,547,510,1152,893,886,1015,507,392,854,683,1005,262,246,370,598,1700,2373,1695,1625,538,1351,491,671,518,810,532,284,1746,790
"g53",55388,44456,40768,62451,21720,94562,62691,34139,68341,51335,65232,40551,56074,58568,30416,61340,37503,44709,49084,36936,168683,51558,96986,57171,94890,32618,91797,127916,35383,97400,185294,173902,39130,145334,86282,40955,77659,69676,117344,74740
"g54",58096,39913,104703,60951,14146,73928,42959,54692,74020,25013,39038,24415,62834,73639,69469,30427,15291,46375,52139,73709,38315,57492,29426,53695,88230,22183,103156,67140,112248,64025,90048,57293,59659,54731,12564,44908,76820,29802,50034,97242
"g55",26652,38134,13813,5024,6639,15610,53301,9480,7430,5816,17759,12020,34783,25814,24476,25369,29495,5772,16591,13381,17279,24982,21712,3801,26942,6401,43708,11895,7406,26100,17864,16848,14902,25451,7333,16248,15382,1722,12612,9050
"g56",99507,135690,137626,116229,55233,169012,67009,82375,183980,36512,106440,143539,116411,146344,77014,111435,99357,122502,69860,92916,151380,87087,48762,85024,113121,48475,97983,268106,454365,202971,244054,123536,34718,178580,100506,64856,277404,23274,48252,180284
"g57",40753,47565,24860,49576,28554,63201,24143,22482,49477,60495,22493,20250,28568,50357,47451,39257,22239,62850,42213,53099,19625,32576,16295,30342,46142,29202,55539,89865,80957,31780,36964,30455,51695,89346,41060,14563,84328,29682,48009,46390
"g58",94930,278128,23259,226325,13908,8127,501944,99264,174281,131587,141085,20334,235473,98972,11407,16638,58584,17361,22232,16267,65,6916,6443,36584,741,67571,781,66116,180760,28836,230,45802,53,303,71,176613,52837,264546,71504,2781
"g59",10172,25,204,2,172,744,1474,603,513,201,1922,199,1011,20,21638,8043,4,2878,2574,2807,36,1,2,1131,3,0,166,0,2348,85,8,199,1783,0,119,357,873,2175,1202,809
"g60",7170,25171,24555,2229,1898,1531,86,1054,2472,801,4764,27,47337,1878,7235,224,3211,3644,544,23378,45633,7410,2826,106,11369,140,3642,74770,174,9512,6904,5098,763,16030,41531,44939,8641,2276,2945,23819
"g61",29299,52367,29666,115309,41595,117842,199036,6614,83416,23303,7443,2167,22876,14300,51175,23502,80355,38903,39346,25679,20760,27732,49018,26888,85320,64083,53405,39542,58677,245769,47948,48839,90939,24083,70182,14584,48172,25700,141306,16818
"g62",479,32947,14927,91549,16648,16835,10041,16121,7169,41331,53388,45785,14291,4764,2549,16921,37171,10638,29895,20539,63183,77227,31424,102586,161488,36534,6466,249408,35495,46707,87172,159632,26277,52062,12440,6908,7946,15553,26015,207280
"g63",77708,87850,82487,34485,46021,192923,60429,90579,27303,62774,61564,42714,124347,52878,227897,200505,66002,131359,58924,253004,175571,48546,138773,116593,292558,117354,132200,307518,385186,128444,138282,112635,118416,1244390,108186,63965,289224,82576,339280,181305
"g64",18655,17449,8904,13072,18260,14745,3332,9089,2380,383,9626,24144,13881,22614,49052,55905,15255,98508,27321,47840,77490,61250,60660,9673,9375,16777,10373,38320,19539,37224,121300,27111,24105,49790,12875,11205,6564,31087,34441,54966
"g65",2414,641,15,93,1166,46,1608,697,871,113,656,541,6,495,1751,290,291,707,335,490,1470,1901,169,1546,155,1020,852,1766,1644,972,1828,203,992,5222,1053,2,591,163,1629,5
"g66",303,94,145,160,72,1212,352,807,468,234,188,487,838,237,1679,839,991,176,603,754,2220,291,1116,120,1815,263,323,46,387,3003,1654,485,81,550,79,385,2457,519,494,285
"g67",10012,13,4528,22522,6498,112698,3018,868,4121,15040,25310,11805,9659,11091,4308,59434,7822,4380,8367,3655,269,44154,14445,34964,1600,94942,92892,4932,103089,61506,390196,79118,8474,37728,3532,3996,93,5220,3927,17297
"g68",57196,87762,19428,70765,4709,3408,45341,15658,63539,17913,64388,27119,32303,8449,258219,135653,39311,108109,60903,180750,24809,83960,6417,28851,18439,78409,22414,216332,301570,43252,140564,119669,79436,277620,127364,44151,8820,3472,161686,126366
"g69",54183,10255,15279,45934,73175,15915,110127,19885,69899,39889,15527,25003,9055,29386,23243,90964,60176,34866,38058,48223,62805,35590,30834,32638,133722,12864,21954,49233,35805,59171,99976,89180,54335,85211,11894,10398,57614,60735,61124,141160
"g70",18128,15997,4781,15732,11626,39748,34035,9928,9458,7781,10610,1668,22014,3033,24608,22920,634,69770,41522,33838,10584,13468,1281,18124,34000,2032,32002,134409,21689,115368,15622,17483,344,5318,25287,55804,13732,3412,19724,17483
"g71",90037,145300,52408,146073,94951,149252,232574,271849,578014,189288,84797,100484,249332,158868,168905,174461,80571,600575,108480,111821,481580,311886,143589,87976,200693,252418,141132,341988,220518,334091,229438,416383,281054,143828,320307,137377,80244,167442,127403,223006
"g72",61757,35907,65968,79563,40648,79185,36819,45483,44353,39872,41219,31446,92548,63186,71115,83511,58069,85823,44431,59481,76473,95263,37515,30267,89343,27602,75018,105420,85973,101450,147308,49953,109809,141100,27352,25400,135708,50170,58715,80153
"g73",80173,198828,109483,210423,70833,238221,165143,124962,212658,100948,121144,54782,91784,139356,241719,259902,81269,164985,97029,115653,352585,112560,93575,84994,178223,60929,247850,204063,164717,236342,215644,161024,100181,112156,123565,60994,161705,36109,112355,102374
"g74",113923,208831,160566,261754,46060,242825,203275,61010,251567,165536,212600,107861,161939,234840,172024,210378,175128,135314,123578,131389,175038,97489,98454,109834,208787,92905,478212,499063,113311,254322,313350,154830,103329,175682,77527,95175,258404,98475,174846,196592
"g75",47557,23499,32387,25149,17573,36952,17919,21689,43910,41745,20673,27099,34895,24088,35272,46820,18679,23998,24221,26524,9998,47243,21428,21468,35328,18572,30476,21794,36662,28274,54882,22207,24447,32027,16111,21441,64558,20696,22010,22422
"g76",114168,144416,65734,117895,94041,124414,96498,56773,91436,84207,57281,77970,92532,138554,134079,222997,64323,129310,63755,131739,161868,56869,54790,54589,126090,58646,116538,163032,242428,93920,173810,138560,75334,201788,42944,100535,133407,82180,209167,100689
"g77",128343,178000,29632,40492,57422,116614,48544,101641,56914,102645,149393,43720,173711,63595,56305,91108,59722,30978,26845,62282,104284,43247,37380,66423,80266,65547,24670,236541,312168,96773,185084,53628,162865,106846,50422,179867,77087,55938,110832,167450
"g78",7085,9937,27871,33692,25348,21028,11439,4565,11342,8128,3774,4867,4063,19828,6163,11740,20932,12300,4944,12478,11288,37423,6981,53374,21905,28693,14902,75542,43239,95086,7332,23681,18620,80299,19089,15418,86195,9441,5609,21916
"g79",258,401,365,141,99,243,290,239,676,405,207,152,753,447,292,331,317,663,108,277,219,648,127,240,307,51,360,305,948,270,332,221,363,762,150,199,709,180,1243,256
"g80",271,1427,199,2546,768,422,111,210,1716,371,186,137,17,905,1142,125,447,571,88,532,111,0,8,130,315,263,1705,54,1379,938,500,1390,649,136,295,611,82,21,477,65
"g81",2354,5717,5393,2979,3194,251,4900,1124,5607,2179,2939,1328,3245,3252,4160,521,1198,3178,715,1898,7311,5020,857,5198,2657,1832,5353,3111,3348,3076,3500,2990,1769,13620,2283,1901,3361,3474,2934,2017
"g82",57386,68973,44877,92384,54770,84840,78496,28468,52352,65243,51392,27319,62590,83017,99066,90882,66448,77588,33709,52960,119373,98731,59515,62030,300112,83257,218018,247690,294440,75494,217548,82708,94214,287304,83342,86337,217890,70755,101466,94686
"g83",89871,55186,26773,87637,23303,41882,41444,84641,67556,27730,21459,34042,80159,43008,173309,26094,60821,44322,105819,76894,30863,44454,51387,13219,59166,104569,47346,301382,76318,52185,21684,38557,45662,13380,11503,37398,55650,40700,53216,69628
"g84",976,6439,3889,833,1113,1130,1833,890,6458,250,3946,1067,529,3200,4547,304,2087,6010,714,657,2106,529,417,4980,8038,897,9308,3269,32366,14210,2572,1207,1190,5293,2769,415,2994,1628,1290,7906
"g85",166829,119288,71087,54196,54115,130986,150600,79670,179706,146767,94662,72495,179821,210527,151913,125988,161539,267919,121547,131554,48420,77860,37242,81370,185158,88493,140279,197340,196662,121600,307256,86418,62192,248770,52674,56333,261602,106179,132290,105802
"g86",2436,1269,12143,11089,97,1478,1082,4849,2561,2874,592,2217,16,7278,14923,7068,6549,13330,13956,2658,129,3901,851,5005,33030,430,188,3533,7058,11444,1630,3059,1135,88,1032,12463,3246,1318,1769,12
"g87",53151,45090,23028,58627,17020,60241,46883,68229,63726,36359,32331,28760,42950,34644,73731,94378,24991,51830,36362,42294,53595,122365,35944,30313,59420,11404,35188,71207,53079,52247,90806,48507,25423,74629,34818,14755,43450,54936,59942,46528
"g88",8997,12829,6726,6070,5113,24893,3685,11636,5390,7611,2411,7897,6645,8985,16766,8124,2794,4535,2592,8006,5042,3444,4250,3375,10132,890,11732,14792,6257,6518,7884,5198,4090,7794,2505,1395,10011,766,7406,3897
"g89",72703,129415,162000,122998,139756,118700,104008,141376,234237,129119,190930,39516,85297,253993,125389,113318,82023,180090,146131,114915,233903,161052,225221,439820,752190,103883,185666,421988,583629,159905,398642,296327,220463,581162,90835,151006,386655,124413,239402,284508
"g90",32890,66022,19079,63783,106654,9320,26912,56766,139034,27871,42839,20140,32134,51654,13714,33213,89718,146546,5193,44052,130010,6376,58894,36615,70503,16132,133104,473704,41551,88419,155254,59960,56050,88088,34836,15694,42650,51004,49755,103821
"g91",1648,785,696,2035,1533,1506,693,1725,1311,1084,902,1004,1768,2072,2668,1744,1473,1506,1956,1704,1371,1566,495,981,1940,785,2517,4020,811,2481,2446,1753,1177,1618,1247,835,2136,680,1946,1227
"g92",45214,19449,64638,55637,18026,66015,32537,22985,45841,21225,67369,47005,29396,59053,53752,15333,49956,40183,34114,36208,19314,51768,20157,53680,42707,22997,58584,81072,114225,50523,92732,147514,38614,106439,51840,51988,90922,11596,102616,89528
"g93",28889,27894,17791,52521,15949,27451,14316,22306,25882,4409,22040,12682,34598,28642,32483,16432,41206,26942,35501,56866,32682,26094,18519,24139,72424,18238,101358,106140,106702,18586,79914,49523,11788,26597,28188,28355,76698,23861,90409,38356
"g94",46588,73211,33189,15918,19118,62308,41445,59174,55389,18966,26796,35957,40526,8745,46642,99961,26162,26261,41997,18494,13083,15011,47917,26197,24675,11750,23185,20553,54330,59183,180304,27894,118498,68793,44695,85482,35079,115436,25853,132255
"g95",25062,19689,24529,32075,12257,31300,24167,22225,35118,18981,30256,13677,45119,21676,25120,25181,24302,24493,13406,21719,16160,25304,16136,9480,12534,15005,47952,37602,22202,35212,33312,21689,13119,26643,12650,8019,12671,4330,16865,4790
"g96",432106,189759,155493,166824,382862,407560,513616,551682,442405,404064,288481,481587,425508,494908,305744,187205,284719,1069782,165222,357322,165917,253832,344792,98796,316844,191004,152667,603066,1324062,225090,270838,113685,220061,727337,236970,172210,228455,80716,338609,251473
"g97",43257,43300,34421,27303,16957,66783,69510,25784,33058,42084,40840,39360,37911,36716,44140,15505,36297,70850,18857,80870,8307,44279,13508,27811,33617,47000,57440,169614,64658,33680,68870,85573,48763,79068,77098,28527,111418,70160,286803,36975
"g98",86771,98008,57013,98102,26150,101710,54102,69140,144259,91869,108428,30952,56616,103841,65542,134631,80109,132677,77286,61585,88834,89187,70626,69754,202985,71165,124103,135845,169482,159538,215844,97270,75200,188154,84477,99678,247158,32408,61739,178535
"g99",100301,170912,84800,132069,43678,147458,73120,183516,97366,118847,155730,56318,126268,103383,123437,120636,107990,253780,49343,158802,251268,243257,90986,201942,310708,62732,194104,657570,210238,237306,151900,132632,231976,325248,200803,73816,285948,38861,495998,201629
"g100",12240,8286,7090,25274,10071,4208,43708,15688,13407,12587,11874,7935,34418,23350,32088,15962,9026,22506,14048,7186,5315,21558,11656,4651,29358,12368,48220,42713,18955,27458,25290,46886,13058,3876,10090,9815,30954,5144,46430,14274
"g101",12572,6120,6804,17039,12512,21268,8200,7849,11334,3974,26935,6927,14951,8160,10565,16265,13654,26054,16312,9380,35042,8139,7359,8504,33527,5265,27686,57675,23040,3763,48110,6999,29684,25379,11093,6911,27764,13709,23578,11115
"g102",136513,131994,116177,355503,110288,102237,113377,123499,120030,104614,137774,85081,143053,165559,138230,191798,89328,199752,157606,118284,158674,88034,108242,101442,162545,100461,303369,323383,113584,218924,305832,178110,185343,168620,127600,121156,144709,80866,111949,165551
"g103",195832,86898,70920,205323,44349,199770,97829,133905,139154,65533,228983,97344,116666,147266,159659,139951,141571,95394,103932,135842,82031,58916,45908,44777,117701,74023,80789,398496,204188,105881,212288,114051,188513,141969,54135,81029,100108,82711,263240,144666
"g104",14046,27315,16236,9031,26381,53530,21523,15068,13532,9141,16442,13696,17736,10586,10621,12406,12144,45187,5892,25546,28062,53394,21139,17136,64750,29590,50925,74062,43666,134931,64020,47588,19392,13639,16104,36518,17302,28458,50429,86490
"g105",251468,125554,138400,510904,179649,302358,88308,206921,75106,20893,72773,26929,58269,6453,210713,123927,347603,46622,248155,353492,193638,505148,74866,101654,36486,120993,166236,506102,1073940,26289,312472,23714,112444,194253,135364,72441,398501,77303,82082,164546
"g106",42940,56289,36859,48633,32917,57332,46951,27980,43844,29219,34555,19272,37203,28569,76191,33066,44069,45271,23442,58032,16919,42451,21195,28089,65418,20671,73650,50106,87308,54970,62250,38379,16282,49130,28429,20288,74654,17474,48788,26405
"g107",179223,127401,139934,345838,166843,248686,224547,226546,247405,269654,121472,120194,285319,244113,218014,363688,139016,213050,144863,218975,162632,188390,58386,129200,162466,64521,310989,430935,319726,320726,312018,223885,72597,300016,78688,97839,319366,134880,238118,129717
"g108",152867,68379,77667,107048,85054,208185,45859,98778,132358,45337,95569,45083,82282,106501,161889,133071,89957,117554,64882,83299,333791,221348,272538,54423,270736,194559,598080,461166,125666,335724,270904,310942,334874,346635,131296,124767,363801,46174,396588,180430
"g109",860908,241202,536140,690945,396903,1091946,137037,309150,434019,721608,323228,862404,637578,776919,169276,289799,784693,39248,679795,217717,100873,376154,605014,386500,754269,353145,626015,521580,627596,80106,877182,103600,304495,721662,465719,225191,569990,472617,362144,607277
"g110",14901,3932,6794,5884,4844,12576,2666,4785,21048,2701,7246,2480,15787,3453,5355,52771,10169,9502,58,11201,4784,13916,1981,4515,40358,15570,3546,47003,9057,8584,6578,14022,6520,7488,2054,9314,34106,8541,32,35239
"g111",42056,50133,242903,137761,90273,360896,75109,107574,63936,117482,127786,18146,135557,109137,338952,299447,303931,147271,276995,263263,76838,366343,43909,36720,504552,186843,59549,293367,167612,850836,1327814,401057,59601,398366,182790,595995,69618,7605,98655,605630
"g112",24126,10785,24653,12193,1447,858,70166,17481,48611,14363,15114,6139,31727,7895,31708,16090,1224,25741,1946,25522,99771,4066,18582,60284,17240,4451,12562,16728,40256,96788,86146,21637,12504,28502,47029,898,27854,6248,84462,20145
"g113",109204,103083,109190,244444,147169,181659,250263,106054,270519,130885,106003,101100,220632,298866,118862,179842,136020,194644,95199,338204,64142,125582,45342,91316,88152,41398,100086,143202,141876,83032,236020,107198,37769,217593,92245,39005,197646,60316,105353,117084
"g114",0,3578,80,16232,1045,2,3730,36907,1910,95,0,0,0,4,6,5732,2111,51,122955,694,518,0,0,1,45388,9667,0,889,0,77,9488,11367,6,37893,0,0,252,13872,214,1144
"g115",63974,48680,27489,49862,17866,95437,78901,29072,69304,51540,45974,20247,26034,37615,106447,76428,56109,69425,46660,69678,31250,133993,29424,29500,60764,48117,59996,151236,102140,6443,169902,49778,37362,98931,22692,56711,91787,16976,129382,14799
