"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g44",25515,26423,20063,32922,17162,14376,14334,38541,24788,18525,22002,30041,23252,22249,36729,28594,16775,15671,56416,18758,11231,18465,15192,23614,27464,14012,28277,62412,20633,23018,32462,35320,10831,32420,27762,38693,41278,24180,19076,25469
"g45",85917,65524,17251,387531,68162,62460,51545,26579,139894,62973,215275,52338,44586,22061,93345,23619,288332,79715,304973,123935,436824,67901,206373,12034,577375,109945,527680,907017,331995,265812,403594,110941,101245,54419,457457,16478,152176,40166,87308,139198
"g46",2021,71862,53944,8894,62599,22712,45436,23189,12322,17251,120308,21947,75920,30642,38217,59523,36917,19780,68377,24557,66081,28489,13738,41215,33325,24997,29493,9462,219540,196935,87754,55392,67994,12116,17362,8394,24870,29445,16356,25186
"g47",2734,22445,15110,6561,16704,2309,726,1548,44865,59036,20551,15455,27115,20591,21683,4947,21947,8185,40778,29020,16562,6147,87353,38713,21120,33455,33346,187758,20476,27782,34616,35442,14155,40810,24707,22101,136476,39402,58149,52226
"g48",46331,38338,38014,134883,41710,33816,45950,88086,29292,67299,68420,56850,21203,28334,51495,48221,36363,47668,57660,18357,74794,40437,167082,43872,72436,41744,36608,137940,88452,143308,72961,81982,84284,77642,68011,119429,126519,47246,68345,94716
"g49",1037,11704,1248,42,499,353,315,6399,998,285,81,419,359,3767,780,2558,2098,1896,3347,1375,9858,1106,5010,1326,1449,357,1008,39400,5975,4392,280,275,206,2649,1842,6283,422,419,3484,81
"g50",3100,4285,2224,3407,2905,2991,5022,3011,2575,2206,1371,4529,2520,8373,1818,1148,2219,8660,5142,1866,5810,1554,2501,5579,6992,860,662,4028,5392,5301,4996,1782,1897,4395,929,3472,4862,4815,4907,2817
"g51",1490,12575,5990,21250,6413,28767,973,4259,684,12449,28049,2985,8377,8717,11161,182,3674,24099,183,2517,1390,5289,1177,865,7476,3111,13472,9575,4,12085,14386,2018,1287,1488,4697,14362,134,5817,13334,5428
"g52",567,1647,649,1419,707,537,570,339,690,672,617,790,812,1794,1209,176,755,773,1299,80,1356,189,552,691,1030,692,543,566,993,135,554,660,878,1800,1599,982,579,480,1326,635
"g53",33282,69638,54604,67492,48718,47478,38449,63419,65544,49854,51199,98177,37893,49084,74456,35395,40556,47019,69199,52757,317970,38370,105065,161207,242704,43443,161999,155096,35402,74138,218888,106696,49082,230864,124111,61802,56578,59953,151186,86383
"g54",41381,25766,32833,54676,21663,40323,102071,84550,84461,52679,78623,41779,38967,38717,73612,46821,30903,112871,28886,52931,36281,39294,48678,53203,23954,35601,57978,88714,41450,61242,47662,33727,38620,50955,63270,50550,33794,36199,37101,92190
"g55",8814,10303,8332,7303,24788,4933,45044,13009,36911,18270,26035,20180,20946,36017,18988,9463,9238,36141,16849,11498,21329,2158,25864,8109,12386,7202,32866,21036,15631,21300,24610,4345,13457,37968,13330,14580,7090,14756,15138,20052
"g56",144384,167358,77642,162937,73782,95596,188544,148843,107270,111257,120400,187101,34805,139343,126781,113563,120134,144430,189042,106907,473493,324264,181855,390045,263618,93028,165839,509188,586857,214425,425048,281816,142989,267580,252308,164644,137649,140364,173922,199481
"g57",36477,8851,23400,38699,23275,32067,48936,34050,51465,40543,34105,43018,51476,20822,41303,40950,28506,41635,29120,24611,88295,45746,50384,114372,37559,57465,78894,145308,44457,38607,41396,34093,65527,83078,45705,70285,78566,59959,39018,37786
"g58",54671,292076,119194,37144,5637,22772,132064,53838,3078,1226929,7738,25097,53078,241,44646,45172,162,54048,0,56193,111438,4167,352,212997,1970,3609,26963,13152,692,275950,2307,7097,132862,17438,98506,194472,295183,21542,687214,302156
"g59",528,39,4992,0,2235,9896,335,8943,0,38,4326,5972,840,174,2977,1736,1,70,48,2,67226,8188,215,15601,79,23,12307,16,4514,958,1,40,1145,7218,2140,1074,2986,4365,84,1835
"g60",3723,1590,5690,1213,5440,13371,26256,762,11602,2627,11602,11548,373,17618,6510,1513,41973,10166,4191,4,48516,11832,95929,14663,7602,139,350,6193,1682,28786,10714,19181,476,1796,1371,6431,629,13428,4361,12
"g61",76265,64201,27836,117496,55839,34429,41532,32736,132413,76812,106231,41348,57375,84836,158396,132541,41054,87918,35447,2731,18114,12210,21993,56859,231563,142173,184793,159702,82957,116943,29754,49236,20438,223874,30234,81878,33352,43854,84668,47714
"g62",65281,46706,1675,51634,39876,27233,13039,37488,4707,27790,8993,55616,26577,22208,14609,12259,3352,34570,33010,35871,4245,2474,1952,71909,76014,10713,7148,20538,11484,30560,43560,3113,6194,15880,38,3792,75003,50122,32468,11740
"g63",34433,216704,105179,179712,39313,219321,173916,82877,126804,102295,84508,213529,116330,118637,37625,109026,44497,300300,69679,66527,130956,58519,104810,45111,153214,72345,138926,207056,151616,120905,195200,20272,60510,165748,92971,119718,63258,92552,57568,30570
"g64",6155,48742,2039,7657,11143,24361,3768,15863,53375,10039,4053,6791,7653,6017,6613,3796,18830,26741,16706,7098,28378,49406,25032,8518,2324,4732,44012,53822,5721,35667,17810,48291,6638,52466,6226,76493,57240,45855,127,4469
"g65",2822,107,152,2038,595,933,48,261,180,1128,68,535,282,363,389,767,956,1966,375,873,305,744,837,653,636,657,1557,62,3921,381,186,894,87,1516,92,511,1290,3190,37,891
"g66",17,108,200,674,607,229,187,1222,601,482,395,927,189,146,1056,456,502,46,42,957,505,591,130,446,1367,628,528,580,2157,1236,414,554,95,986,548,412,2409,87,137,110
"g67",111076,260,17130,36692,8852,16155,1259,15013,13908,6403,5591,11448,33144,10772,16142,53043,4315,53714,1580,8423,1064,14617,88290,36958,37278,2018,35702,16130,33166,6453,10274,1816,583,43296,14432,2663,24087,6900,4501,72062
"g68",56245,4457,85024,208182,55272,86932,127407,110022,46566,14952,60430,33073,81769,8344,126447,253876,34923,36726,138119,157760,111728,174674,49302,46242,3034,40209,61430,232911,48983,58810,15778,5515,8153,246588,248683,10857,58656,30441,61736,36406
"g69",38190,36433,83751,39706,35706,28366,9876,70292,69001,39186,25689,43555,9507,30586,85973,36167,14020,15589,72241,4594,10058,10473,31178,37826,38018,27764,13289,31028,22201,76083,56282,39068,7404,56657,17190,16256,6897,50231,69186,20292
"g70",243,16934,18911,83693,1672,17687,11928,25631,130,16124,19399,82399,14286,6989,31167,414,2265,85281,41481,7224,37734,33905,6102,5897,31396,830,63310,168024,12124,12636,26468,19247,24148,4492,17937,8899,3490,22998,1278,9329
"g71",299612,406355,143967,335953,174579,43568,173386,181642,482411,272886,193329,196421,131209,216714,338421,77343,74697,503421,84357,96399,825095,144966,362415,495649,247274,173100,280938,338531,219042,187136,231870,251626,258968,249579,498006,291488,164934,252845,355757,232824
"g72",59753,62390,35995,119691,84966,49276,36762,49821,69568,56241,82940,41133,68567,69854,83260,38660,58202,51985,54999,45440,41154,20482,25592,110760,84770,28949,53477,52856,47253,64926,45856,31578,34815,123500,50001,35348,150768,37745,42617,35170
"g73",91683,131787,118367,210549,81471,53021,214382,178700,179515,128194,136515,166909,95817,79917,131022,74834,99116,127468,90320,71115,320625,178377,204291,213067,152150,132133,199076,345625,85089,321986,236310,73686,143040,72533,196119,213843,80445,63507,247533,135615
"g74",132973,190689,138595,136825,212758,113221,100899,171772,222293,111677,159259,131580,120707,146155,214421,108956,92628,192812,143666,118876,201270,111118,197622,183819,251507,78830,423816,416180,86506,304341,176388,105121,62444,712108,256455,185607,284188,201615,385628,92510
"g75",33133,11537,13861,30035,23655,35770,29442,28063,29574,24855,33530,34704,32035,23264,32049,19519,28986,43408,46053,16026,17526,29204,35177,38932,24830,18877,39574,36986,49246,43451,35458,13649,14126,19524,19232,46598,45094,50742,40518,23934
"g76",97490,114884,73646,105461,66514,86849,161087,102076,156840,104715,95808,139410,89604,120175,109500,127404,97136,86349,114279,89599,218848,90355,122933,131805,160802,103910,141578,372960,210876,158345,178202,164995,68112,530565,106301,193463,147288,66434,388150,114911
"g77",13067,65788,44843,87449,17436,63648,84243,109261,146488,56138,170172,92885,44896,61233,31029,67803,53054,158181,59175,67837,141828,62990,74440,60667,200678,60932,165495,163692,49988,29367,52112,49609,63775,202108,60385,85750,103271,72544,191056,85396
"g78",25053,13363,895,15146,25319,8786,9787,50060,32566,50405,8749,10168,7743,41803,11473,3364,20259,8589,20013,7466,9983,5927,6197,7574,18680,3807,15760,67490,962,4064,33350,12067,18477,20291,4639,16394,12309,1017,22279,16791
"g79",389,378,745,404,376,292,220,269,744,144,466,280,231,964,638,412,232,205,448,145,762,313,419,533,197,136,560,1484,414,112,414,249,174,609,505,158,243,142,938,231
"g80",693,99,29,3,18,135,45,1234,167,96,443,6,266,1238,2840,0,1575,446,415,21,27,822,28,626,250,134,938,200,1094,0,182,297,316,620,7,193,463,9,63,144
"g81",3870,2062,1211,13749,1731,3459,1550,2329,3941,2117,6132,7310,3694,1806,5466,4022,3890,3949,4502,770,7314,5503,4347,5380,8295,2312,6498,3672,5876,3794,2176,6196,2487,8198,2010,10473,5096,3786,4112,5136
"g82",31653,95612,37061,127006,68463,62414,118253,53450,133181,30967,93371,81434,69199,66538,89752,29045,52010,79447,54259,36914,148662,77796,90792,115011,94050,49750,119458,141824,73440,70923,110148,51121,40351,277044,49378,121469,70277,79852,98868,34774
"g83",29577,116032,43343,74261,43226,89516,301622,46768,71962,38156,115729,72915,137899,55437,54594,30798,53539,93749,64997,73457,354693,172770,99672,36029,41562,161764,281994,378879,325398,92916,84812,186432,71455,136898,48142,303926,274872,130126,199638,103982
"g84",27,1274,1540,3528,1696,672,405,3332,1653,970,83,2164,8727,64,353,293,29,7007,0,1753,3725,138,3881,1580,9308,895,7668,11123,4960,1566,1570,2927,76,2808,1499,801,1116,1,480,4340
"g85",114357,99508,88060,84934,116683,94900,129346,111643,142706,81558,109376,116288,153617,242451,180322,66210,105418,110853,130001,98721,89975,74249,141875,189965,207964,113223,119781,498555,223592,219070,138988,48687,82774,316150,130579,114068,274370,68610,164652,114423
"g86",4183,12821,802,7864,1362,621,788,14622,2497,426,1941,388,425,16601,1913,643,4578,615,6965,5888,923,3207,316,163,38,2595,8489,3840,5,5176,44,1011,2263,20370,476,3,7584,3624,12573,2306
"g87",24639,75748,25564,63928,25046,45235,45703,44285,38534,67448,54266,62707,36899,51305,76030,26381,30992,59390,34888,28125,73188,25365,98453,52948,91900,16415,15267,112791,35934,50762,54758,24713,16214,46323,64750,27774,40979,31077,55684,79878
"g88",9714,5890,3550,7922,3575,8721,11443,9329,7943,6959,8977,3528,6840,8804,9352,10011,5562,5697,3599,4647,6833,7189,8791,7937,19536,3198,10108,11748,7240,5696,12286,8274,4270,25275,6090,1666,4668,3314,11444,3172
"g89",118292,282835,152887,111677,78003,222997,318752,164572,234782,163822,241234,251907,104371,144935,145293,74983,77277,158618,321836,192024,161109,214117,174003,105810,176796,86863,163598,247442,120982,73907,428434,95700,101519,213107,87615,115235,42092,50280,113784,114751
"g90",21073,33844,43127,26681,31023,54938,68997,69347,17259,9482,68192,53129,94693,16696,20828,25818,22032,106056,88322,82184,83542,31034,93995,53094,90265,28609,59170,249928,7402,72771,88278,34448,30336,174174,131135,33805,36897,9518,43920,41941
"g91",1438,2106,2100,1369,1485,514,1305,1091,1227,1011,1565,1848,1498,909,1273,1737,974,1187,1611,1131,1460,815,1694,1580,1533,1453,3921,2988,520,2913,1378,626,616,4924,2106,1293,1754,932,2574,684
"g92",23857,43849,47683,23942,29283,44242,58767,78385,26555,46530,81079,77128,58359,70991,67296,45625,34244,48184,63257,15415,77087,59467,92142,113060,125131,54639,90630,190474,90138,77158,114960,43269,56791,242813,122726,105080,124462,23072,219252,75039
"g93",17090,43443,32500,59649,44931,28859,21347,28634,70601,19653,15052,36113,17619,31744,27205,13355,18591,37039,61903,21975,40908,26621,44852,42775,55042,11030,43920,113336,71762,50376,75962,32673,8481,32091,29139,67863,58210,28994,82600,33745
"g94",11393,42823,43288,52126,38785,56672,152388,33126,47346,47001,10336,44455,39408,68281,41030,53927,35009,71763,60168,101628,56213,39712,143627,107596,180768,63125,150946,156291,30608,32567,90910,82472,122678,136676,47799,71975,25617,120216,100361,49591
"g95",19354,16108,14433,18651,30290,24651,23963,12543,35084,25086,31398,33346,25679,18117,42949,13684,26688,17457,17931,11514,65673,23878,47164,67244,19179,22311,50894,72448,44350,41894,63386,34125,5320,28457,58206,23636,14264,14664,23490,23890
"g96",166119,394177,174751,1768479,537074,254689,603289,82989,341055,393379,81429,169473,209653,176925,119660,443462,412201,362089,102267,343377,299573,330560,192355,300072,147752,113901,361630,522822,844806,360474,329538,106772,193364,182106,92843,506027,156759,264765,574326,155294
"g97",34411,19627,52542,27934,63135,16021,113970,26996,119912,25499,33767,46049,26511,42505,54421,32894,42110,33427,43482,36144,83897,31231,38035,72656,43686,32073,27836,59668,42724,131205,25244,18493,9173,40120,58400,88229,35466,31668,92358,24823
"g98",67108,87695,60282,154317,92701,75550,66098,55975,98610,119234,105437,93342,91289,73608,108348,35495,97928,63975,97727,83714,178616,80303,137512,120198,152173,122908,103458,304598,176381,332664,105890,61161,134979,247502,187188,138729,125880,116376,217131,118576
"g99",133168,106153,59473,116313,93620,78526,91954,112711,123486,149688,119581,124531,76839,65771,210264,136130,47740,128305,52497,53194,136021,126393,272484,150069,195802,87683,436184,238078,147326,167705,298220,189426,180481,219324,128204,47312,216302,43636,276232,138372
"g100",16397,14538,38107,17547,25744,13269,29410,39944,21051,18583,9622,11393,19211,38078,22928,13040,16741,27782,19620,9368,23189,15517,22829,32286,59940,11505,30110,20988,43652,37176,52014,9510,29034,28440,26092,15553,39509,3815,75454,11421
"g101",20458,16852,4110,13971,20552,13247,4851,7243,12268,15466,9529,31215,18245,15851,13269,18608,15976,14291,16402,5498,41598,10366,19875,11145,45819,10547,14228,48996,11726,15835,20940,9926,26936,18255,18784,11144,6414,9519,24742,6947
"g102",136437,247814,120299,228976,79906,163813,235426,177370,162665,120113,124432,183927,148717,126082,189338,165456,120568,150288,215625,158998,342494,157007,167069,200455,180606,115475,441690,640913,167907,220824,289744,160944,149441,401514,212955,204617,190877,224379,147837,140859
"g103",105754,118221,184572,152517,74592,124854,90226,143773,176098,81087,146893,157615,90582,161497,47653,88274,50697,198055,125259,108484,215726,85237,77605,124363,111303,191950,137153,533089,86414,289013,145794,83132,271499,304037,103967,122254,122910,106505,274772,75890
"g104",8926,25672,26764,38329,17968,11978,9219,28045,19635,25257,26173,9910,26802,13669,27994,11415,10784,11749,22332,25912,21664,11395,19673,25037,29255,10280,41645,75618,11488,34095,36938,14780,22294,15766,9014,4444,8652,6150,4122,21086
"g105",69594,47845,5686,188982,194640,251930,153594,127906,214411,92359,126780,104001,149131,43046,50962,11768,3911,123983,92717,6673,608397,38821,59857,504760,406020,218889,861758,385062,1001434,538160,524936,248792,47618,511062,37635,325818,88862,79251,106094,194115
"g106",23614,59036,31663,72243,40930,45508,31136,31973,38049,27720,35464,53076,50807,39808,64129,31708,30357,49572,48219,20097,36336,20341,42799,43823,59376,29924,50943,56385,25316,69490,53606,23567,7704,57860,26824,44765,83788,36093,62226,23762
"g107",182929,297151,132398,283477,269495,197061,173766,229922,239962,221566,211288,202333,261989,374885,413199,262873,147878,308562,185431,170585,225992,57547,122349,259016,204904,90656,345202,262208,270384,259696,208468,101731,55196,252164,110245,207930,337148,99083,261154,111519
"g108",66020,97211,73981,84132,96461,63148,115086,88492,121233,113275,118984,194545,170017,96800,121908,86040,27671,185233,81631,67229,185444,60228,202431,88984,161218,94053,135982,239073,120820,158396,162264,76468,104432,269465,149807,106884,196257,52274,182560,66488
"g109",341357,522617,490866,280718,243860,541310,422242,157254,688913,193426,568857,987661,467010,261813,188639,595830,384453,188229,275698,327649,374016,114046,189684,726291,190658,405794,420836,306275,689700,692676,651892,367831,482542,1846330,475525,445123,423151,293824,460853,428352
"g110",5744,2711,3436,20120,6377,11729,18534,5536,34889,27609,756,7593,5442,25394,43031,14088,10488,30269,42266,1396,25184,9597,9794,29756,21176,8654,4265,6163,2998,6028,71074,8229,4105,10821,901,5731,1608,1657,1933,7081
"g111",50073,109174,15220,40241,155444,90224,25162,73062,27242,17070,263614,58171,53511,179836,136730,175748,70817,256944,250196,90574,54604,148743,256029,14091,197751,66062,29035,307737,27432,120885,462112,101090,1922,453536,373402,92941,100778,124085,90261,249167
"g112",4073,32597,938,23916,15336,2747,24164,5674,14480,2,11929,15520,10228,25396,18538,4043,25462,8590,34365,28581,28557,3001,4752,4578,38748,7532,171549,35538,39106,38166,25368,32853,649,77242,13146,18378,7442,31211,7762,36463
"g113",160428,160711,94323,103135,145331,158611,162077,135977,202446,124769,237719,247332,218794,136382,236998,142000,112023,315920,149440,148189,87199,82512,79277,286516,190683,44944,143735,276830,88476,106190,252592,36503,54411,115729,205009,49571,151273,72682,178011,109614
"g114",182,118,336,8,9516,66,61,10,938,7598,11515,0,13031,3,90044,63,11947,16791,6904,23338,101045,7522,48620,1742,13692,0,11,0,3420,543,0,156,9630,38918,0,159,1406,59669,0,191
"g115",41983,69368,32131,53837,60176,40693,38263,76999,48739,65070,94375,57033,105904,49257,198258,42770,30068,18070,36217,61376,19633,71199,5404,64641,80834,82007,66417,77172,34556,6646,39334,16225,37883,57371,106080,29730,44693,31397,28422,35528
