"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g11",1392,254,14,906,392,879,297,823,0,0,3490,46,30,520,473,448,0,103,12,419,0,47,0,99,216,997,50,634,1232,251,36,1,29,2660,166,119,54,4,10,1
"g12",170,234,889,496,289,164,222,46,115,21,45,100,190,124,1500,137,404,122,69,308,1248,291,119,11,800,515,172,1614,132,306,2216,730,3,123,1,89,114,132,26,231
"g13",0,1,805,37,281,529,14,0,116,77,50,1,0,0,491,1167,6,37,28,0,41,27,99,272,0,577,0,253,1,0,210,79,147,82,68,22,0,0,0,46
"g14",604,844,108,106,37,344,28,266,344,296,274,354,26,791,136,239,98,420,40,403,153,112,146,441,630,158,86,182,512,1737,646,428,221,885,1492,38,536,32,730,370
"g15",10799,11712,7492,6859,8358,6976,7742,20225,12176,2339,11784,3182,3029,7758,8974,21546,3824,16971,8658,3959,23168,8374,18516,36222,28580,38788,43188,13654,13964,37036,30464,1435,12336,34105,10023,35035,14698,11156,3467,534
"g16",135899,123614,118774,208277,132978,88463,107772,63319,120829,63673,199010,147428,137412,132576,60491,123526,133544,162553,65440,97598,56475,78943,96354,110854,123276,46539,95319,248184,65424,187680,334612,164162,84200,128247,132000,101738,71251,38929,62012,115153
"g17",91788,76709,91781,130847,104006,60331,91478,107800,95288,74844,143197,154520,78686,102241,134687,173188,98810,133046,56896,62154,124775,55573,102933,169613,74278,71115,209000,90160,54714,111500,214014,65355,45852,172442,41562,125086,31050,97269,221994,61104
"g18",15713,20575,4081,25139,2263,28049,22111,7641,11261,4639,21883,20519,9345,22688,20771,10991,8684,14447,6022,21189,28551,7015,64229,28439,14477,5709,61970,20105,15026,22253,101028,35982,19801,32373,2218,28812,13993,28332,20758,9173
"g19",408285,252105,80356,216900,288381,161963,166212,311362,122235,125447,228181,110622,132850,192056,249807,274684,127224,150514,173944,162198,163155,175150,190343,288505,129561,124313,372302,255090,86978,200010,315536,386128,180297,278565,102531,313512,150498,79649,220568,75319
"g20",124236,176740,129393,142227,90971,95378,106088,148217,132993,77830,155025,33215,54273,89595,120380,155325,121921,76585,81724,83001,257439,134285,135826,161020,310298,121713,271991,362848,145554,404844,192876,160883,114153,306652,108375,153096,106582,171494,152940,107582
"g21",409538,3844,233502,10519,45105,5697,18389,171988,8487,1929,29573,64821,5238,195651,89742,44212,6936,63170,51381,2948,31007,326581,83661,39808,21,59710,552503,111591,7104,917161,318290,1380,711,48823,189044,195625,9454,302466,244111,38028
"g22",842834,515925,228325,332258,123387,158201,161779,347557,126133,288809,387081,378701,146587,320882,481233,384221,355047,369682,102870,427078,442049,249545,214741,202506,236876,191144,319758,551514,133583,259649,407379,68552,98430,321961,190430,96536,158475,312023,129161,98337
"g23",73521,50684,55453,67938,54137,25444,35905,16608,32635,31596,39576,38547,19356,47300,62961,18333,23051,30002,28880,33672,110454,109261,127632,72689,193038,56914,354159,324762,93849,68613,132852,118320,337054,176592,77519,104425,173142,117437,49565,68770
"g24",2277,425,3966,1926,1276,1978,2349,808,545,1633,1577,297,417,1050,3466,2045,496,1369,394,1432,1799,1317,1494,3319,8470,1477,5430,1438,1735,2238,2804,2704,536,1735,1618,1080,2655,612,1434,2706
"g25",374,209,371,176,544,324,681,419,383,112,734,313,568,282,347,488,998,275,405,530,953,124,1468,391,956,256,1596,945,301,1193,3816,549,36,441,466,345,207,620,1342,193
"g26",81484,51645,29623,45365,28799,30513,38369,24700,24710,34276,46850,44341,18952,25915,48150,71583,28243,47154,25346,36700,36358,36045,43019,28893,22806,13050,61834,39886,17761,48266,54666,37063,20246,52581,25302,24448,22366,28552,54548,37743
"g27",42878,42319,59661,76221,65505,28801,108989,55002,68077,49703,117147,50395,42150,64967,102319,94821,54841,31270,52543,83099,179634,278524,163757,153518,196676,64501,127863,300008,230367,124367,300366,179812,196172,366039,150691,72959,140229,107398,334508,110438
"g28",7596,25818,54938,17690,32787,49030,53355,53803,52676,43112,68686,23363,40055,19034,47560,21315,35034,66416,39888,12468,158390,90427,120046,53298,100818,20503,144676,110690,108792,118866,81458,277746,7428,46366,14861,100107,80226,152742,63054,61987
"g29",3784,2485,6956,5636,1032,3101,7313,4442,230,813,12222,2179,3716,1976,6979,8609,2741,6033,5511,2129,12276,11154,7088,1559,8308,4904,1415,23235,12810,227,460,12627,3119,8102,171,990,812,9775,1626,5365
"g30",108618,91899,94035,79057,57503,72617,68639,68364,71793,42263,142830,95049,56387,71792,132160,163774,72132,123469,44608,102831,120436,152470,153170,89084,243780,55407,180138,478560,81163,187854,328116,119839,47516,115545,68786,42299,65785,38296,74512,114890
"g31",6140,11097,32118,9779,5792,3984,5294,5885,12508,7415,12097,4031,11226,3934,9295,6583,7416,14873,13281,4815,30891,12878,10082,9987,10473,5143,17397,38058,1716,15690,4756,13643,2645,2157,4228,6648,14149,10044,5268,11599
"g32",29048,41948,91577,48639,141247,123388,16916,150701,77942,24572,85748,138740,80181,111790,81544,52714,51635,35450,70902,156996,420345,98106,128730,189734,136521,334965,201335,7424,208263,256200,203988,81444,163431,170664,15831,42065,50781,12440,239435,90318
"g33",140281,155603,252403,19765,183962,60078,190505,62722,68643,35953,128828,77427,67115,47782,111876,144020,99102,384282,57974,450873,67598,72685,187978,48798,237652,211225,466689,484572,751542,615208,600352,127384,11135,246978,113488,160073,564998,52693,1302870,405969
"g34",23627,1773,3715,1936,11456,28862,49135,9790,19624,17626,3458,19288,5045,13028,3075,23831,39425,2250,38597,20145,308625,13271,20960,55761,41133,39417,185904,81081,94773,58800,79854,56559,4448,139790,44262,12789,30849,25959,92522,3150
"g35",3032,1178,1839,3186,2276,1215,1799,1437,2233,377,1395,1129,1851,1069,1166,2626,2009,855,1116,2472,5931,1547,3139,1322,3864,1728,4044,3850,1420,4604,2844,1879,326,2085,1884,1739,1575,1604,1385,2350
"g36",160038,89861,15720,48075,44123,51284,598,22302,190,9497,4343,55122,7026,21023,908,9773,68408,3640,25,160886,26453,554,106169,431399,314,4434,385799,135593,29249,25499,36778,272373,17244,61688,44093,205534,586837,121223,8752,14031
"g37",5417,33,11641,0,20,47588,545,1523,1873,5255,1741,3198,8207,21,1223,196,143,70793,364,11308,620,55520,8724,2132,36940,13216,29882,31015,10166,1691,97694,2319,1038,10458,47,2660,414,150,32120,3
"g38",3130,845,867,1158,3123,169,593,1539,113,867,3032,2578,734,523,2293,1830,1091,391,567,1464,4493,4310,2537,6193,8064,1597,116,8608,7395,5590,3916,2823,394,5600,521,1205,5385,1837,2863,2307
"g39",266330,116805,77287,62324,145262,110009,69858,197699,100477,111524,163774,64292,81672,126757,174318,86867,135698,15534,81337,154086,58481,215560,356483,67529,132344,53795,308735,158471,371804,135706,480266,89671,53662,297646,245945,166667,271306,272665,53088,79855
"g40",13258,173031,328801,650436,135619,126988,86839,122114,120381,112406,189099,158194,127173,193895,379345,109754,171706,126434,59409,443173,436585,540710,154931,403931,775770,78486,119462,425672,636024,209076,181512,164538,84647,165524,122003,100850,312069,249983,93058,188879
"g41",13005,1318,2890,10759,4118,1750,6483,5125,11560,2243,24017,4106,984,8550,1746,27206,20018,967,2235,2283,19240,11116,10285,2890,11969,7506,1247,31508,10914,16344,25002,42909,33345,3936,5138,4178,6021,3989,12199,1076
"g42",140006,53161,49300,69237,61204,79785,108981,48432,46518,23559,144456,49869,15661,30130,55233,82501,10456,58211,43708,96651,82152,88898,71958,81024,139735,92286,398370,395037,51463,483213,258574,223122,37763,58917,65020,114060,52724,91596,141290,65311
"g43",3292,33214,85481,105855,60842,52400,24739,20474,48414,27716,26925,8966,31482,714,23678,58781,7244,38906,3222,48778,75021,115629,58725,10991,103305,55592,483423,50538,181468,206541,18658,119471,31833,75454,38461,22433,84164,111215,2820,103237
"g44",39891,43245,31900,13643,27296,17332,52748,16177,38084,24178,36592,27007,18993,22267,28338,52813,24092,26992,18155,40321,37967,43807,68633,57239,21686,33899,40244,68302,21303,40114,46420,52553,13058,115647,48393,63736,82632,30822,73952,49954
"g45",736007,134921,38344,11468,13787,35114,447984,1661,96446,90669,12660,172526,211080,21927,56517,42296,260973,176669,53138,155571,10638,341381,48910,190400,62998,51118,3780,594174,131683,876417,322468,186492,13134,80191,77211,213610,152511,215691,151010,174869
"g46",53634,21206,54441,158352,54416,38499,92780,60988,23123,45326,57994,36694,10528,16870,21590,56991,29596,5356,73915,9163,443394,3560,73401,19351,87163,17169,75198,78579,38820,103422,726322,44310,28416,72215,151390,12456,115970,56732,254856,7231
"g47",13863,36651,10742,33044,18265,5610,12856,8596,5960,35396,5766,22779,6347,38188,11579,68670,19979,40549,7210,13084,35697,11085,30983,5517,39198,51632,12248,79104,54034,5682,7098,18399,5751,34451,54517,7441,33402,36673,25848,62894
"g48",42352,29350,26118,80251,35914,35657,39356,49658,40707,30779,61149,27324,33453,49738,47115,66818,48058,58885,38749,29061,45664,39494,147672,49119,131100,31464,48349,206064,50136,213654,134253,95538,40050,104968,45845,65282,114600,83962,61595,79676
"g49",390,2717,1347,13,588,284,124,1291,3428,10,1904,14,36,443,98,1781,257,219,13,2049,65,17,1450,110,4053,499,255,45,0,1343,70,398,3210,249,16,1285,2253,2415,78,462
"g50",3358,1493,2479,726,2005,4011,4114,3752,7637,2554,2515,1732,6058,1111,5299,8013,4005,6537,1076,1276,7866,6602,3762,4714,5454,2394,3930,7510,1636,2678,16320,814,2194,5005,1837,5984,4936,8942,5889,4156
"g51",8446,1835,15013,523,12916,11591,3457,22228,1761,3257,198,1058,12542,14060,17251,18235,5932,10009,3638,5845,2768,6745,265,15039,27366,26,4599,4378,1484,13745,3986,4920,2319,3215,7115,353,23578,4623,5460,23648
"g52",1199,592,909,450,782,501,683,1012,286,850,1365,801,805,1338,1715,623,503,1004,799,160,1604,310,318,504,527,408,1125,1008,294,485,2318,301,276,1007,542,1773,462,441,614,216
"g53",48543,77064,46598,46447,45860,46468,75214,53930,34096,29179,45656,40932,45533,39003,75209,64151,35208,44526,17257,59512,93925,32937,51632,37171,133182,20296,78507,74891,15631,85226,151436,40811,17519,87722,44446,23567,48280,36568,85134,38386
"g54",39038,33973,20310,21773,42054,27463,75190,34142,53294,18967,75760,62216,41584,48308,33810,60173,31098,53751,56276,69428,18740,54920,85792,38790,68217,19006,96592,101086,39466,81017,49778,43651,37205,20798,37807,27703,80942,42406,80916,46833
"g55",21697,12556,48814,14207,6807,14735,5899,25097,19658,8369,43199,25273,6845,10087,4192,15341,20306,22149,9224,16317,40304,14698,39395,37595,92780,76244,100014,48057,18621,34552,110568,20829,11183,51317,18072,74987,36072,18122,48614,63747
"g56",32983,97194,54912,175538,138751,183561,69171,100976,126336,55749,115549,62885,86158,32589,126585,125834,145918,59143,124897,48965,264665,244316,81350,163261,151536,72168,129456,297210,523587,416088,410792,364998,22733,150338,136443,105525,197589,141098,142599,101690
"g57",65729,48964,62965,54489,22330,17878,56157,27208,38595,22136,61580,42434,16196,24599,23428,48164,26690,39126,21978,30081,40248,30588,39020,63934,100125,30062,132510,72714,27002,31237,173430,78319,76724,149484,56019,47756,93126,68404,31503,34410
"g58",20915,17016,14916,24550,364459,5,5991,240,13118,92234,5245,42191,112413,96599,9912,125561,455805,515974,186,2329,194721,11384,100935,2607,350,7143,116693,2324,92812,126005,252492,58985,102407,29911,73509,1440,73638,212058,279126,1032
"g59",628,5927,6759,0,5228,78,900,248,819,517,1098,2077,6517,7,3511,3359,45,726,38,0,342,67,7922,2566,15,1235,5074,4,5790,4556,14,42,101,936,165,336,5,0,5656,7040
"g60",1317,13334,274,2690,5319,67,16312,829,4097,821,1275,3742,1297,10902,1490,12085,16330,2645,3701,28,795,16399,448,1302,1173,11154,2882,146798,9548,31676,15238,1690,39,8148,1602,16187,276,68,1626,1299
"g61",11241,41172,104869,125605,17630,3520,3038,40005,50627,14909,6393,112748,2078,19823,39384,18634,17056,27716,29878,31366,36690,4606,182005,107359,34608,300133,78378,286934,18153,161298,96244,142259,14358,79456,28897,79586,26136,44756,48786,36629
"g62",10051,23416,17838,17510,20816,11458,25633,805,67117,12768,10273,17093,17016,45830,86662,9608,5549,17584,18901,12494,837,14195,3810,17875,2148,1334,1106,69359,43961,14843,51762,18439,16324,4105,5984,13594,13085,7775,58452,23995
"g63",283240,144907,85978,132607,145283,27497,182429,101616,31430,95080,214101,53973,42650,16779,49708,46430,159558,74873,34591,74998,391846,121081,83376,80372,265956,178941,233938,71236,61116,72071,301750,50733,80938,289783,36480,389715,112329,131771,460229,43189
"g64",3712,13693,2056,3829,43860,12204,25198,23770,11438,4015,21537,7553,9785,19100,29768,17817,21568,3213,3561,2068,28095,9663,32672,145198,28898,3056,70167,22442,88437,49206,46402,16994,7888,165032,40901,1298,38013,39646,33259,31926
"g65",746,173,41,4403,195,354,661,29,231,1695,3905,1927,929,484,124,1422,1600,273,28,2617,1665,2232,539,1701,3644,3311,1256,3580,786,7581,5624,105,15,628,25,1228,24,38,1,74
"g66",658,576,762,132,936,842,346,363,33,719,384,444,186,41,214,545,313,127,684,194,100,1493,505,434,1286,113,944,56,519,966,1476,1278,645,840,554,525,1428,1307,43,228
"g67",27087,42,27058,6264,8211,9426,2117,2386,1611,12037,14491,35330,44162,6517,11803,347,1498,1001,3504,1216,822,14624,52424,453,66556,10727,2912,12129,116,13478,53698,17350,36059,2618,6174,46601,29,597,15173,51
"g68",15492,83080,90324,54051,11261,87184,59282,29733,12639,10916,83231,27465,43579,91621,12455,31204,16434,30117,5238,138066,95852,18095,42816,13153,38885,170807,122372,246082,242650,7628,308098,12852,31468,251035,18877,124835,133962,111667,34806,180731
"g69",29542,22411,156730,17489,114101,17764,20168,47008,49670,31856,103047,31886,38222,16737,65522,42575,25495,22951,8987,5231,45540,41008,69017,62198,71036,15824,64191,90755,39033,18582,65616,24009,2361,88386,44617,24340,31720,15932,21455,36162
"g70",4362,3638,21418,30215,15312,18006,4569,54999,7840,23212,34678,64348,13298,917,46744,19209,11026,37,8183,49605,19772,32341,26543,2611,34758,667,91266,17787,309,119408,88590,1622,6463,43708,51827,3964,5184,53818,23450,14473
"g71",297800,208240,135196,242576,233756,134130,316337,163206,68178,200261,317753,187833,106970,159163,288440,337190,180250,325458,89820,310964,194180,102814,301686,293594,181134,162067,187864,111729,47215,144242,389524,331673,142143,177730,172034,173660,64438,374294,217596,55863
"g72",63891,54306,49077,57714,56210,70816,78675,89613,52558,36190,80452,41298,48790,35158,51704,60239,40744,79301,44589,62011,79181,43087,71964,78317,247905,39930,136670,179940,57873,83234,254286,95196,27165,103736,44061,70706,125424,64152,62937,62858
"g73",126332,134171,205789,93945,164012,56230,153383,165161,82604,95310,106163,111572,129727,74313,140646,90582,122525,61729,65174,124022,164025,127216,108418,87011,172197,94660,299076,314005,70292,388116,477244,77787,118620,76054,76156,191205,67129,60246,155753,99407
"g74",91644,194462,132770,71884,140696,136552,98378,107504,78897,115923,187627,98604,84756,134862,230420,210713,120063,108122,117194,149129,189006,350152,380446,336599,180711,212575,688914,630340,127877,986148,548272,238303,81143,244772,186444,330961,621744,340994,497378,183352
"g75",23953,40617,22196,40999,35512,21126,25458,36204,13299,16371,57288,35020,15475,21211,48616,48205,19743,27202,14141,19371,54488,35429,36504,35889,21054,17850,90862,69362,80516,49941,76278,41836,18867,26496,38776,53073,58332,30690,54797,38360
"g76",132403,77582,105897,142573,70700,59337,51163,67844,94767,51300,111319,71791,71365,69942,140612,133188,95159,117704,54779,81397,191072,60890,79043,114543,68492,49914,184574,122486,132314,133883,155926,62259,36711,173798,89559,190773,62742,72219,290129,56098
"g77",97930,131415,136012,73716,93382,48011,88347,144223,163471,52820,84520,113138,50358,33162,249820,73343,33354,19250,80948,72974,136612,56902,67681,40078,68888,94811,90510,160899,71561,159603,182300,25875,3468,241866,116047,48847,66047,112543,63142,29252
"g78",10632,12948,12752,27109,4265,25990,11844,5833,1318,13264,20104,54450,4338,5059,21095,18343,19350,2607,2204,7637,25935,18114,36153,6135,39540,32641,10346,20540,26571,43664,70650,20457,43695,43876,12916,58678,23689,5744,47162,7285
"g79",389,70,431,521,644,512,445,888,251,227,631,380,158,655,641,348,385,170,259,254,573,468,224,234,207,163,279,507,270,507,610,577,200,309,429,141,250,163,583,93
"g80",455,690,1172,2,870,55,102,57,20,116,157,463,168,556,2328,71,538,575,389,446,33,5242,87,1525,3293,27,193,1920,1652,1458,1706,329,133,2586,71,2232,82,109,225,530
"g81",3950,2835,1928,3414,5145,275,1792,2431,1322,2389,7740,4994,195,708,4358,1582,2503,2036,2393,3521,10803,7202,13656,5478,6921,6638,33150,11621,4175,22604,18570,6789,3976,8236,3456,11033,9038,3523,15030,2347
"g82",75521,79845,41975,43270,25430,62672,85348,65135,79314,35934,65665,56673,56806,34653,44879,58822,55667,45652,41585,55705,231090,105086,96286,119692,162916,135632,204038,145770,96596,246008,277920,117096,116685,432579,67745,102749,116601,113667,93336,75434
"g83",22237,31902,134316,73732,65523,46305,89628,55253,45702,49978,75986,66155,43202,68616,141750,123386,49173,58326,55221,27755,39573,145296,60745,152554,166544,85186,64802,146521,165042,111080,198706,98883,38651,45985,48272,63229,52900,36550,119488,55636
"g84",2016,9252,3357,1773,449,2007,17,687,1424,2054,30,1187,2552,191,4250,9547,29,491,3,1202,5613,2760,24042,127,1110,486,39880,16853,740,5612,6124,219,179,237,5272,172,1134,20462,2302,8376
"g85",126378,151666,103782,165409,145658,127979,135249,113424,110778,63479,130211,52442,107797,138514,103904,121259,125707,84521,93335,77301,62124,194869,148159,152078,490558,94645,183369,397045,263206,195906,460016,100381,147397,268528,158340,135675,189262,252924,316562,207899
"g86",1859,15013,4335,349,885,1093,3837,6014,168,513,585,1321,3669,410,16751,395,330,9005,559,2208,2685,6952,16673,2072,3550,21807,45378,561,5102,35610,18,384,8587,17984,22,1851,10282,27123,16620,1785
"g87",32905,44001,47082,44215,28600,39634,55739,42329,41733,25978,63217,41434,11879,41958,69200,30755,25403,48623,20006,58761,102795,86055,114988,51498,89898,16938,38263,112043,54156,68223,87332,57808,17839,44172,60870,33711,35934,68343,57146,46769
"g88",3081,4243,3315,12688,6981,7177,8798,16320,8602,6981,15888,4997,2388,10742,4141,10046,4120,4085,6639,6529,9612,12757,3459,8610,17558,1795,14560,8843,1588,5967,17418,6323,3035,5741,2544,3720,6167,5072,3738,2802
"g89",298871,189184,302239,288822,156517,96382,69327,170831,116834,235385,189257,64515,80076,105991,144732,330285,79776,133585,16640,91539,495654,323122,399079,282029,223648,85152,689716,655514,111176,262787,332312,422643,102437,355652,315856,183649,386423,121083,496082,113965
"g90",37298,49375,45161,160905,31126,57928,29009,51419,93244,13926,150985,29560,25746,86210,25938,36222,38673,43501,34801,31829,77796,48449,75113,65034,82125,14638,38946,73553,37869,108534,145044,26805,11783,146353,34643,14772,31043,33751,81222,6732
"g91",3088,1491,2105,1893,371,1201,902,1761,2263,844,2482,1396,1177,1647,1693,1450,1488,736,770,2104,2073,3679,2598,4226,7076,2460,16968,11673,2053,8961,8402,3805,1847,2866,2889,4179,4408,5004,5550,2646
"g92",53903,56917,54641,78660,40747,58887,45235,31445,16747,42466,57996,14253,19330,29054,45096,51637,41074,24132,12866,60549,16967,40888,62390,12025,29799,29303,31266,59298,26939,22330,73852,44149,9377,83787,15529,33280,31850,30403,33194,28531
"g93",28629,46897,50625,28205,38977,32225,38624,44829,25037,22233,43005,23719,29545,17527,35887,19614,18825,33365,20467,9135,43353,51379,84228,98342,59152,77670,218421,184052,21436,136692,212094,30256,15255,48512,50663,76247,88058,69770,188790,31306
"g94",27134,44448,95382,27537,31167,28691,45242,94956,33197,31361,12776,56223,19313,47152,73132,62709,84576,54564,84717,118197,31952,35246,89602,30963,74831,60268,49691,162459,17264,46194,232894,108710,14225,75411,8260,42580,25493,32646,33639,5171
"g95",33677,31632,29407,17676,28133,10204,19038,34402,16573,11259,18706,18255,10545,25430,22817,18020,16380,21318,16774,31097,39643,33685,8728,15571,54863,11934,45166,51762,21248,45552,67550,21057,18710,18205,10887,13836,16415,22333,13386,8862
"g96",180839,615405,171705,896891,439006,223499,455396,398328,727260,222735,219361,357925,142957,596330,933742,59284,579719,473282,90915,191071,265955,88179,141558,327390,455046,326074,423996,500963,642264,345102,579796,557108,111336,702695,71471,567103,135093,481125,686496,252055
"g97",48060,43323,57657,46392,38838,12101,56204,69547,127152,49525,94304,92931,30086,25846,15014,63897,58954,44548,37527,29000,17084,39326,53964,31411,111686,5510,38780,41102,47168,47810,100752,167362,11728,56076,18555,67273,20283,62854,199608,66151
"g98",70665,107448,106726,46395,163946,59967,122507,79296,68196,123629,112859,66051,75148,62120,199033,78392,143797,30678,35864,108928,100482,209190,203868,65556,460770,59805,291477,143841,94208,173162,293508,182466,68437,362496,82855,154011,158544,171201,132081,109880
"g99",254185,57292,60297,100731,161362,87152,66516,91338,143256,81961,61238,69475,40643,81594,68815,60965,67289,111738,54914,127372,47940,76633,141742,83877,249398,31238,141344,202716,141549,129512,281610,84822,61920,84129,89585,22110,31943,81144,187252,76285
"g100",34666,12500,15803,38020,11761,31273,31317,16655,26470,2725,29593,20109,18629,28992,39644,26962,27178,9894,15952,14643,39248,31941,117032,24287,48710,11624,112516,46899,29297,141173,133810,21175,11563,137745,16308,15622,26933,34551,42888,25687
"g101",29517,15401,14939,13245,6643,10062,22846,29821,21875,10904,20873,11549,11073,15144,23841,14525,20087,8521,7319,28465,30583,9264,17699,35796,93118,15696,38342,55185,15590,7000,45538,24023,26288,12753,8486,28616,26094,32972,23924,7290
"g102",210552,123973,148827,201462,152905,186624,167998,189942,94940,87092,235102,80723,102609,171838,304815,168928,115955,74633,93315,129068,177942,247922,158446,157127,118562,104000,532902,254015,55006,319580,425886,154070,117637,214050,220916,142412,119185,192221,88085,115677
"g103",63293,166146,133014,182518,105311,132538,179852,213451,112903,76198,186638,135008,54150,78113,254531,286771,124101,88833,76142,98632,101924,97139,191751,91457,117914,85234,134537,340683,146181,165753,305902,136736,119000,312764,82585,140176,55188,208164,130148,93946
"g104",21782,22176,9340,15733,11729,14169,22313,7312,10444,2915,10623,18897,8256,12030,18551,12451,10237,26319,12244,19188,8198,13589,22488,16027,27878,22344,37463,52190,6449,23133,70002,33478,8787,26243,16872,8986,5689,5404,9875,14074
"g105",282325,159867,81390,29566,22807,39815,469356,81781,17721,13278,171879,52428,72505,4834,242238,100624,55223,368135,30155,358128,333090,11578,448382,131614,315910,62942,1773196,715842,267044,67178,361508,388072,111670,1608858,265476,287872,938696,149776,36932,44897
"g106",32311,45836,33951,71491,37581,32143,47994,46687,45687,25693,56199,42563,15305,28289,79961,59298,22795,46167,29927,29903,67823,138242,192095,72823,168072,60352,340902,142979,159406,156460,319842,93462,38438,97185,129977,104462,184380,134858,125252,82048
"g107",259227,277253,100874,228805,174069,145294,262711,206117,99593,92306,281951,247859,182027,121843,226758,282387,199745,202351,131280,201600,119615,158294,189901,185139,286124,99806,644714,420303,136480,336986,291276,192361,52827,317746,93501,186785,275256,133494,228510,126155
"g108",118539,115534,205174,88966,37170,88426,75411,46310,71413,116424,75645,102858,73814,109550,196890,97315,189601,81796,37381,54204,167216,220076,1276452,156543,290414,253467,1302329,479400,167474,646447,626168,365532,187392,449490,213694,649445,577740,185277,728988,154976
"g109",454319,533542,65192,481747,98244,252512,293817,620780,411628,402128,187882,413558,241416,498957,704523,404182,407867,328163,162547,442286,495473,511280,346205,327681,152328,165791,406602,246430,510780,218130,967080,264730,311314,977400,409876,537469,381763,264275,383723,257996
"g110",10502,9099,26419,7802,5074,6209,25180,18303,15216,9855,7546,2671,721,41271,7198,10833,34982,10190,11475,12430,27869,11857,506,6575,27588,1227,8565,29300,13166,44116,8906,4150,4145,11693,9426,6126,16396,600,2091,8745
"g111",387622,37597,30465,275290,253083,63857,45896,192121,156414,42617,106533,129921,74207,308084,223353,9180,89739,257066,71701,36733,23251,111521,79219,151523,144755,95941,446107,162969,100150,234585,215616,422842,34614,12497,185718,117734,75406,112009,78497,277185
"g112",24615,5099,3213,18358,23613,36278,14718,33057,15999,13217,7988,2101,2669,5709,26020,42227,27689,17136,778,15122,18788,912,5544,4523,14806,3764,4529,47413,5788,1120,26278,5700,4125,3306,6603,2164,7840,5310,24516,8245
"g113",132532,123456,124998,225073,199377,91763,287278,113155,131691,97155,298580,149337,57100,120475,161479,160975,123250,88898,53181,174979,120250,228448,64411,84152,215436,55703,235772,105924,78725,190988,235014,109188,40383,128461,147962,113213,135091,71152,83235,83355
"g114",5239,10185,38,1465,21163,0,0,292,4292,252,68,1787,22685,261,0,0,6,6358,673,47872,17164,12945,691,136,73651,82,553,88,17136,49,11546,328,1932,118,1930,2769,0,27,25925,114
"g115",86616,21319,25096,49536,117045,14107,61309,11632,88056,40416,104688,39753,28278,26882,45932,32222,28907,48548,38826,32681,19005,86255,84168,59024,189860,42112,282462,205158,155645,37659,236658,11658,34168,129494,64920,81923,59199,23541,72084,50853
