"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g67",538,48564,5281,198,4110,8004,44380,4891,18934,261,5831,3733,16673,330,20,7945,22139,16499,3059,206
"g68",56745,30292,31734,14778,26063,105482,15125,18846,13181,320950,76877,19568,30417,21217,11875,20534,23492,243247,99340,113122
"g69",34249,11801,27248,21283,58880,20525,22396,51313,22299,115551,27720,32249,12324,24170,110402,12204,41384,86273,31069,54302
"g70",13902,16166,33359,20044,14718,10305,9571,13877,41454,7254,1919,23171,12797,5698,26126,21908,175818,299196,44425,16412
"g71",120054,41297,203491,111988,103654,200835,222745,115808,160981,305134,348618,389968,84896,126272,274335,292541,157465,722349,186348,213099
"g72",36255,31949,41891,44855,77902,39294,69561,113789,58231,34376,80811,23151,35958,50892,104558,74554,86412,97668,85467,75982
"g73",122986,83583,58514,67652,200645,121336,85517,130734,101606,131884,152968,105751,117010,53600,144972,81907,121040,205963,80201,175746
"g74",91545,115974,134397,159410,150970,144742,174746,190498,124201,206684,156627,133808,201774,98727,338136,245238,368022,485008,173967,330396
"g75",42182,29181,15584,16259,19983,34527,21176,47446,27858,47771,22764,37598,16537,14480,35912,29831,47750,135098,39574,43533
"g76",78983,82151,65084,59817,128369,103075,74433,160855,52627,91664,356097,228163,161108,179031,378306,234413,158748,162494,245706,80399
"g77",49236,17029,21263,37582,67474,72675,76429,154383,70798,140503,61596,16059,72858,37845,109740,52860,111208,172809,138000,46890
"g78",10333,11401,31010,12074,25614,34761,4130,13484,26044,7173,19636,1078,3829,4054,13041,10272,67692,49546,18160,37438
"g79",203,90,330,160,552,321,165,217,277,455,345,656,520,447,263,527,75,806,578,218
"g80",486,118,245,104,8,173,54,2222,338,5,387,2211,454,941,1201,1454,108,206,1147,1080
"g81",3459,544,5152,4387,849,2035,2091,3752,839,3997,2805,4606,4825,4024,2651,4322,5293,7806,1288,7528
"g82",45154,38898,57952,45909,86222,54132,46433,60650,60050,56713,66165,55009,50101,47418,109320,65826,89238,105892,104354,52206
"g83",30204,16932,51476,37378,36168,66180,53733,133296,45811,126830,102375,61890,53772,71226,141828,46807,293726,296699,163972,31202
"g84",1264,1568,4276,2122,113,41,3494,10150,4797,8128,4331,2825,590,1366,1920,2654,8668,23408,2896,14772
"g85",76620,105768,136167,71048,84154,133592,106688,109117,107518,165197,59451,106892,215295,90567,94292,142088,161295,320060,196836,224358
"g86",5034,2595,5524,1119,2439,4834,110,1538,84,7741,1055,525,1767,690,7235,6737,1700,11946,3258,80
"g87",31912,29655,37614,25843,50624,28108,60753,67125,31429,32008,65820,84631,68398,56012,65178,36037,41887,148878,212714,84401
"g88",2821,2201,12594,8942,6726,3364,8405,10541,8256,5693,5412,11189,14603,12208,11794,8156,17738,8423,8887,9999
"g89",108130,60814,175559,118015,36279,128483,110251,119209,137154,162569,193962,146452,227042,83955,379326,49586,527858,159693,286068,188766
"g90",49013,37016,20039,38042,16323,17243,63385,41444,27915,50313,49188,52814,66067,55036,69645,21164,56610,69115,43189,60396
"g91",637,1131,1173,301,1201,1800,1360,2842,1185,1216,1500,1457,1415,609,1664,1622,4953,4428,1429,2649
"g92",50128,32859,26577,29217,59802,19827,41684,37207,28574,25635,18917,32807,24923,36378,44753,57647,51359,111370,60219,56704
"g93",35414,15665,16380,16647,46724,23368,43200,55428,18952,48010,35319,32270,27182,21208,39874,37874,73407,47602,97592,84786
"g94",19147,13256,92086,33251,32509,20592,30073,24205,28804,48434,23581,76341,73161,22707,78206,40675,24375,98952,100661,90018
"g95",22325,8941,21618,19920,22643,33119,16685,31455,24902,30930,22933,16725,35695,29589,20939,39961,68498,29750,30269,84088
"g96",188859,135068,373749,420387,210314,776815,494622,563097,204463,225218,285918,120203,295912,56540,35850,193571,132037,743469,660600,183645
"g97",61079,24806,60420,42914,19475,35224,58727,68656,27056,17786,40359,81307,34250,38780,52945,127092,189131,461500,192356,143163
"g98",131992,36939,73857,68564,115663,131948,99437,122917,63943,112912,242900,129622,90514,114681,438423,199857,354393,239687,306645,134666
"g99",84560,89248,147913,25770,23908,34483,67507,89969,101506,104843,105113,200738,188401,144873,333820,14177,390382,204486,72547,197712
"g100",30328,4546,24459,21192,5206,18123,8266,39487,9601,9065,24954,36444,13511,10961,90304,17893,76020,11477,13585,24407
"g101",15495,2731,10722,6847,13648,13177,7365,22554,8009,10861,127715,34178,11902,16641,87077,19270,22344,29478,50984,26947
"g102",130769,77640,129268,132629,152858,234818,193187,156166,116776,176603,187544,202788,201518,149095,184259,177414,648975,454860,187458,237512
"g103",208073,67172,178462,115355,129014,90138,208478,166000,154074,101863,68871,91305,95520,48202,79618,94851,139448,265566,171941,106437
"g104",6904,19349,23092,11676,15900,19617,5419,12319,10575,18207,41476,19147,22915,9235,44665,48784,23403,38764,15237,59133
"g105",13729,62151,77308,19613,146130,70556,124065,362861,22412,102577,327765,26949,154404,294307,103390,35324,77226,69212,611404,50886
"g106",33629,33929,45566,28121,41296,30359,49190,41436,28805,64056,35892,38418,35985,43777,132786,46863,134331,69765,96376,49682
"g107",77431,174442,162097,172992,198256,305329,203982,153514,137153,242222,107468,169173,162315,118272,192166,250004,517706,408020,406020,218186
"g108",105795,52811,59057,60977,106347,82650,75358,114530,108955,146254,89094,70244,206952,41612,84704,168071,187282,343770,172048,183565
"g109",326192,199678,482448,306043,173377,176911,520918,502257,387498,627232,291430,310903,1134736,943857,1518839,991147,746735,3825645,503228,945230
"g110",3070,4481,2160,5271,13487,18964,2034,7096,4805,15466,7931,17791,10032,25894,27596,815,50849,66780,46,9238
"g111",154237,79082,168464,76140,84179,313168,253350,120774,952,224211,45157,79140,92673,232646,291156,59823,67648,90915,103752,232959
"g112",4289,7866,9434,1374,2064,30157,15926,5771,14604,621,3101,4108,15848,2963,21856,3620,29999,68935,57544,12098
"g113",65900,58772,216936,111778,105250,215877,147248,224482,136396,234213,133462,353174,174169,354978,343776,118012,437865,272229,332981,277010
"g114",1420,43218,2,0,0,0,0,0,55,20162,332010,9549,3,1390,20272,13960,70875,4,7049,11
"g115",19170,47894,33422,38495,47899,45619,41332,82455,35085,68684,10884,51961,85712,40617,43614,58125,104268,148482,73253,11771
"g116",7675,10382,15174,7583,15415,15007,15675,26517,17922,19717,9733,12323,14883,8836,14468,6562,20846,49152,13981,10678
"g117",40226,34266,50308,32927,36761,53526,44132,75113,44019,85248,41421,49066,75491,46731,101009,69408,88580,123023,90364,119738
"g118",21588,28454,53459,31281,40368,77087,60215,55748,36967,58505,29805,23625,40567,20443,53228,41623,121281,55780,26455,65073
"g119",44573,17892,31750,46039,27010,113049,60793,76422,27940,112747,37479,54875,76841,57215,101876,74766,131166,52316,84468,64428
"g120",9964,10869,18192,7826,12247,28750,33414,7317,10685,34206,10499,8036,2275,44754,55176,22170,7211,173700,46165,28557
"g121",2227,458,1455,735,234,445,1883,1755,678,1476,1140,166,1914,1347,1593,1701,3566,1151,3900,782
"g122",957,266,1017,179,1032,316,303,1335,55,78,908,139,542,705,1407,163,140,1425,267,668
"g123",103,18,118,190,332,82,632,224,71,226,74,67,61,11,77,28,148,83,261,21
"g124",162,319,338,151,450,342,375,1218,1323,72,692,73,279,176,406,286,288,153,314,142
"g125",1105,336,353,1017,532,2468,2412,1231,675,3699,1257,1676,1329,872,973,342,904,1773,1343,382
"g126",34,130,1066,234,811,1087,26,183,30,121,1472,30,1350,644,161,602,811,2972,4652,257
"g127",887,85,1011,19,833,2117,351,1711,49,1506,317,8,75,181,1312,389,848,22,1392,2297
"g128",1460,1300,260,521,2861,754,977,645,628,1154,2289,2278,1087,1245,1754,1948,3090,2570,3498,1052
"g129",653,109,900,264,1688,410,478,424,628,231,362,1325,325,476,372,951,1272,1496,936,609
"g130",6956,7258,10646,12108,3242,10382,7223,6592,5271,15700,13190,10466,4407,8399,8435,23460,15330,18782,15548,7062
"g131",2036,2981,1265,523,2407,2427,2015,2483,2286,4121,3990,2112,4690,458,8010,2727,2109,8352,5688,4766
"g132",279,48,526,370,154,933,787,921,873,44,54,41,369,623,9640,818,532,72,231,336
"g133",85,882,156,1075,814,1956,6,2666,54,2822,906,329,1170,78,1876,224,1378,388,1384,908
"g134",1831,24,180,22,470,41,1773,98,823,1613,729,311,2170,254,8,594,2312,2562,1944,359
"g135",413,191,653,275,627,456,655,547,159,545,951,502,500,1159,443,342,988,720,500,1010
"g136",77,768,392,533,182,379,695,132,389,2281,384,985,647,392,1274,774,396,1916,5452,716
"g137",232,478,498,364,596,454,786,358,152,741,337,343,287,495,1010,470,420,566,699,391
"g138",618,813,225,1432,636,2371,432,199,693,756,4392,506,811,552,1588,101,2170,576,1085,1126
"g139",2637,741,1809,714,1893,2039,2286,1278,1098,2998,2980,4548,2035,696,1240,1164,1988,4368,3792,6675
"g140",598,2076,3156,1302,2083,5341,1190,3594,1174,3915,5793,2114,2477,480,920,2915,4026,11672,2601,2574
"g141",470,218,471,164,115,540,433,649,758,459,471,746,1544,1569,3848,809,2130,1925,1064,2864
"g142",388,283,391,144,284,517,633,287,187,260,1215,638,1202,500,2050,437,4631,2514,1214,1076
"g143",42,318,84,132,315,0,53,262,96,165,314,637,310,258,198,22,2655,446,834,681
"g144",25,218,19,67,165,349,127,288,85,11,638,15,2264,60,253,1027,288,46,224,42
"g145",1043,320,1863,703,215,368,1101,1885,1214,1149,383,1541,832,3340,1188,972,2428,3548,2644,1563
"g146",189,235,32,55,3383,1019,627,548,694,1000,342,376,426,541,798,398,832,4846,1510,1022
"g147",371,23,69,604,344,108,108,125,166,141,4655,112,758,574,1290,904,588,2303,1033,256
"g148",2673,4314,1865,1272,3989,2561,3286,5775,3678,3809,1352,4249,3589,5463,7376,1806,18250,5334,14700,4383
"g149",690,547,1109,297,501,1903,1019,815,405,1201,1239,1624,1921,834,626,902,1900,1463,2246,1516
"g150",182,276,187,505,87,321,473,731,654,284,646,516,550,180,258,658,785,433,3195,1493
"g151",516,232,364,1399,407,511,1429,547,1716,34,606,890,1230,78,708,920,174,900,323,305
"g152",1092,799,716,1280,1394,350,1649,656,1325,1194,1265,121,857,2498,3870,246,3131,2406,284,71
"g153",13,36,4116,1565,9335,492,1913,2631,325,13200,6021,9825,400,7,280,128,6,15396,3513,7494
"g154",754,522,598,356,640,519,999,637,717,712,1505,2360,1361,387,2750,497,1338,3116,3126,843
"g155",436,791,591,773,1667,3219,322,1541,982,2254,1232,3714,743,2514,2501,377,6861,4247,0,487
"g156",159,125,114,188,769,18,1147,955,522,263,186,327,318,501,893,299,939,1575,0,231
"g157",1467,1061,1435,1064,997,991,1748,2365,976,1724,1392,620,1812,1458,893,947,1343,2730,2780,795
"g158",524,2403,617,476,1906,2233,3725,777,1263,1022,2057,4531,753,3780,2398,3317,1230,1860,5870,1331
"g159",4700,849,3606,1531,3159,2575,4488,4926,2863,5805,3681,6166,3171,1723,8458,1461,4676,6226,3473,8412
"g160",3631,152,9813,14386,6809,9539,741,2621,4708,3136,3204,4565,20618,15825,2038,4884,7957,32666,1349,8516
"g161",1735,313,152,1118,403,263,581,228,161,581,333,783,166,1155,160,247,797,562,588,350
"g162",2469,117,971,709,449,56,379,5,345,223,156,3814,4324,526,2378,732,1139,7103,426,1175
"g163",27,320,37,127,55,56,93,115,464,1035,389,2387,19,193,1538,1314,1552,630,754,137
"g164",729,225,1151,735,952,1623,1423,1797,589,1183,1031,610,783,1068,1409,1113,954,1574,535,1166
"g165",365,239,74,194,590,128,454,552,184,240,348,547,370,651,359,1472,838,1230,324,660
"g166",1056,780,2250,712,1005,899,1894,1268,910,3386,426,1202,731,1389,5114,385,3340,1415,3354,1612
"g167",616,71,309,183,163,323,408,868,128,246,213,362,263,101,246,43,396,472,182,330
"g168",976,1456,1098,220,3529,364,1237,1656,1356,880,958,5226,3777,759,3886,5878,858,5910,4088,3765
"g169",3483,2434,2640,1377,6630,7002,6946,6214,3045,12154,4095,4539,2129,6708,3266,1758,2774,14753,6032,4169
"g170",622,279,239,832,370,714,120,1719,225,646,34,633,261,530,765,3219,970,3706,821,86
"g171",2060,1424,3267,2063,1158,1462,227,5053,3720,432,3400,4304,9114,1001,5300,3000,1115,8003,4063,3633
"g172",54,191,150,123,19,115,899,57,43,882,170,98,942,742,4512,941,1248,345,1263,78
"g173",233,167,601,90,403,1554,454,2499,1086,515,228,64,1106,14,648,98,804,32,166,33
"g174",445,475,881,351,753,184,265,1262,752,64,288,1523,835,583,432,413,1211,430,174,994
"g175",1404,2217,2736,506,381,8113,8254,2328,3492,173,1725,4553,10856,1666,2826,578,2141,998,1620,3129
"g176",678,573,315,702,606,355,632,600,379,585,393,722,752,845,622,573,1256,1488,779,714
"g177",177,285,113,113,562,440,348,136,293,274,177,659,428,110,228,175,546,471,204,418
"g178",365,452,200,281,457,923,477,656,173,540,60,595,515,343,988,162,1404,831,198,646
"g179",416,212,1058,358,517,837,1581,451,1052,646,357,634,1101,406,2244,377,314,1356,353,356
"g180",79,252,298,47,590,220,640,525,1522,1325,142,173,188,152,278,179,304,1836,555,4422
"g181",1024,5441,2370,4042,4219,7943,2195,8066,4466,4952,8790,15706,1217,8942,10925,7418,16084,11156,5665,7270
"g182",299,106,41,84,600,155,556,579,187,206,263,12,462,448,838,395,1046,1362,1257,462
"g183",301,168,264,189,40,924,1098,297,187,271,1515,923,81,555,4103,1013,2171,972,840,2523
"g184",1571,2093,2226,1760,2181,2408,2393,7019,2757,1932,6366,2021,2558,2582,5310,1984,7514,5605,3782,2828
"g185",384,521,800,189,1897,1445,532,450,517,676,1406,1309,1327,316,680,219,1435,680,376,654
"g186",403,502,10,208,459,19,249,316,226,5,150,230,451,304,24,31,70,12,374,3
"g187",1027,659,1100,1192,1256,815,103,1976,773,1037,234,2086,4172,31,416,598,3388,5894,2714,1019
"g188",130,1020,37,145,644,183,27,413,77,396,15,717,1678,171,1354,733,909,1578,10584,369
"g189",181,351,212,142,1048,176,383,1100,391,1886,1205,984,347,214,488,651,1334,460,3726,639
"g190",6283,3514,765,1023,3628,11329,7253,4621,9550,23559,14222,10014,10123,8646,24886,18721,12131,39605,23363,24405
"g191",232,173,2592,659,444,473,1465,314,168,733,414,271,2167,896,564,138,1176,4395,2080,1738
"g192",149,308,577,123,229,477,299,1304,189,561,2396,8487,484,1938,1546,544,656,1989,650,2687
"g193",98,38,796,523,32,1962,369,272,89,889,815,2210,422,512,710,419,1016,484,286,6663
"g194",1109,282,180,637,39,0,916,1687,785,1312,3573,303,1226,302,494,360,120,1384,4898,105
"g195",43,316,840,5,108,352,59,0,0,65,6,18,96,6,22,40,10,248,1979,14
"g196",1085,204,2460,551,219,3162,266,1953,278,79,672,1209,635,818,1433,3888,2218,1856,72,24
"g197",818,152,370,0,123,296,118,104,304,142,279,742,91,119,342,298,429,533,391,947
"g198",336,1234,939,361,685,730,2043,2839,656,1342,1044,1063,1734,646,3108,2509,960,440,2714,316
"g199",779,465,97,495,122,88,50,188,41,156,98,272,219,174,419,280,54,539,354,505
"g200",255,561,122,368,278,148,850,687,193,601,311,638,63,183,1156,920,998,2793,690,622
"g201",361,699,698,542,548,527,751,788,244,1062,90,57,93,48,170,86,108,288,70,94
"g202",2082,4790,4144,3815,5563,6203,4965,3600,4422,8671,1192,1516,1551,1017,5495,740,3656,5985,5372,1202
"g203",4943,3304,3597,4377,4119,2236,5401,4739,5823,3072,494,266,660,615,1855,695,600,819,314,438
"g204",1550,1665,2736,1943,448,4029,6890,794,2298,838,201,1055,80,128,2560,211,125,276,779,1006
"g205",1067,794,818,701,774,1064,866,756,592,1005,327,238,260,586,205,216,254,602,255,444
"g206",38,375,370,73,561,144,898,66,574,998,194,101,7,252,298,84,117,193,2,0
"g207",39,74,254,917,889,1791,2021,1097,37,1969,33,24,80,185,98,115,348,914,260,107
"g208",217,420,297,343,857,802,472,594,469,558,164,68,198,33,224,78,148,158,404,140
"g209",2086,3160,1657,1080,1156,7808,4456,1462,3266,6471,765,2860,1656,359,1793,1342,911,1694,1028,1506
"g210",370,626,336,954,767,952,780,657,997,1398,336,197,164,367,884,374,1118,860,350,238
"g211",807,144,676,316,2940,647,1238,691,645,856,130,163,258,43,320,42,173,530,196,165
"g212",885,110,224,229,95,176,289,107,196,130,2,26,59,45,50,55,44,338,126,116
"g213",1355,707,1107,620,991,922,1081,1071,1268,1311,447,970,457,345,689,356,642,952,822,314
"g214",287,171,362,66,480,219,128,188,155,183,36,95,65,24,89,61,48,52,36,39
"g215",908,441,3273,1958,4242,3153,6465,4849,3698,4881,579,303,340,310,344,659,510,816,314,813
"g216",315,694,362,37,303,137,466,288,327,53,65,28,6,180,56,50,106,40,18,66
"g217",254,189,563,156,173,1132,360,908,437,664,165,229,183,176,224,200,234,515,432,119
"g218",424,283,266,202,211,597,614,948,501,626,14,89,51,47,63,62,150,368,126,63
"g219",462,111,107,399,121,316,1475,357,491,1269,24,33,29,59,133,78,160,203,111,31
"g220",331,151,57,157,453,84,407,371,254,167,33,64,176,122,23,81,396,132,34,222
"g221",2743,2901,3807,1950,3594,7184,3514,3100,2591,5146,759,860,1789,978,1793,696,3380,1282,1126,4256
"g222",224,56,1246,407,739,84,433,219,545,775,30,74,265,34,170,218,104,168,184,210
"g223",397,309,191,87,192,663,218,614,359,565,33,17,84,86,43,114,134,38,315,200
"g224",792,540,1191,270,400,1616,710,1065,496,589,118,189,233,201,462,77,300,878,614,203
"g225",210,62,99,277,76,228,222,1054,112,561,225,102,17,80,28,5,32,116,53,55
"g226",3581,6891,3540,5816,8275,3761,4565,9400,2750,5528,2415,1261,760,3487,1434,457,1309,3782,1433,1009
"g227",492,192,364,226,1641,847,963,261,2463,2553,130,104,666,232,110,1151,60,270,38,408
"g228",1171,1212,1231,353,2017,2185,1200,2527,362,4878,1258,331,81,260,376,9,27,1558,1540,333
"g229",410,865,772,431,1175,764,369,1601,641,1968,92,115,45,87,384,77,363,178,438,633
"g230",324,485,179,229,121,99,370,310,133,883,128,95,103,63,84,39,218,355,162,25
"g231",417,506,153,107,1209,360,2253,166,684,768,26,226,98,179,332,88,74,44,234,284
"g232",255,567,831,179,1154,304,433,385,429,143,24,26,37,61,35,12,118,102,126,50
"g233",935,3615,1759,857,1919,3526,3937,1498,2012,3048,462,337,291,456,652,761,490,618,818,560
"g234",2161,1513,1568,406,2081,1336,1058,1461,2714,1694,378,371,712,250,270,732,89,200,850,233
"g235",2932,2569,2624,3971,2329,6835,2348,2794,824,4702,1112,462,247,480,2268,428,2219,4328,1473,1215
"g236",396,386,345,195,1072,350,697,921,454,2628,141,18,49,49,217,165,152,148,209,222
"g237",339,270,176,325,285,162,438,326,166,356,104,74,107,117,166,90,194,288,170,138
"g238",296,403,148,78,449,507,799,537,120,226,60,49,90,67,28,52,50,302,30,60
"g239",1198,475,545,636,1009,1102,634,795,218,454,395,261,533,237,78,168,798,442,620,750
"g240",1498,511,676,129,555,95,44,88,806,439,108,27,128,128,97,353,1553,374,252,50
"g241",408,442,63,682,1045,662,222,414,448,2264,33,258,162,106,188,95,230,328,66,320
"g242",355,303,379,81,445,94,785,262,548,436,87,28,150,20,18,128,76,182,102,123
"g243",137,75,178,34,167,493,232,511,118,171,20,54,17,50,185,82,84,40,4,59
"g244",379,348,1076,767,1711,1046,1189,2053,816,906,291,204,359,156,792,164,311,157,159,513
"g245",2565,1255,1542,427,5558,763,895,1783,1268,2564,1410,139,57,161,82,3,684,1393,682,368
"g246",920,538,68,3236,387,222,58,2209,47,79,9,547,166,9,0,92,604,790,454,96
"g247",367,3944,7288,935,5899,61,6629,3681,3067,5041,1284,686,325,673,496,348,542,586,608,452
