"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g18",28428,13117,10484,9956,18438,19351,9911,19422,5712,31284,3284,23738,18713,15248,8390,7412,19413,16521,19079,8143,23540,14752,18267,2667,4270,4279,20304,2493,7863,34950,47404,1878,27669,12999,11884,96103,35090,24563,26208,3651
"g19",146680,190928,281487,201426,114277,360160,297882,263654,172202,106882,177662,338093,266231,186231,206310,74638,240633,355016,262162,247877,256809,160835,133112,109381,170503,114945,149813,136298,163770,338531,400980,119181,293600,257454,119408,184563,168129,164074,264616,123556
"g20",74557,154460,104848,114671,189802,102192,62137,102443,80713,55723,146052,82343,93001,190585,93562,112791,116527,101595,79614,35533,965034,276204,194265,302732,416388,137293,234413,410783,207616,467940,377768,164136,210611,322400,116184,201782,528542,208169,331190,108328
"g21",68206,91980,169197,34445,28585,398574,67021,47212,4932,88304,43739,40880,9875,11425,110229,44,53659,24506,38726,11698,697183,149366,1972,10623,14413,10749,2086,76927,153654,113316,12534,45058,43476,21940,55349,27624,91906,108793,4029,263022
"g22",127059,345562,352975,237150,834189,539442,359162,335018,185822,151611,228620,385996,116335,336362,105116,185067,276784,137419,298994,177644,417716,99921,33479,504522,107722,94750,149916,418890,116704,172352,298507,96664,95491,215712,103027,115050,257703,77239,343580,115550
"g23",29806,29486,44143,30085,42046,36117,29866,29472,26430,42929,27109,25776,50857,25672,46511,24609,15116,29605,38820,29757,37646,36357,39294,25310,66285,42763,80637,37185,51735,18587,93026,51386,125146,89698,51817,35345,111194,22631,34129,53885
"g24",626,1280,1819,703,1331,4786,1202,1848,1198,1376,443,3959,701,1539,908,985,6220,144,511,1596,3671,658,4043,5244,13668,1267,4306,5244,468,4200,7030,891,1137,1388,1321,876,1448,347,838,483
"g25",92,395,391,161,422,393,504,126,506,568,159,819,764,78,431,236,266,338,107,304,2500,204,263,357,498,62,725,842,222,1232,2192,513,781,758,1021,251,770,785,1450,212
"g26",23417,42855,47968,25888,53222,29852,56532,47466,22228,32235,39338,34756,41849,54298,43256,24611,29842,37093,21837,18844,206188,48505,44537,63468,115794,52272,66916,60004,46815,72782,70824,30627,48988,64107,36795,88658,59420,36597,135324,36120
"g27",32859,111946,64221,65050,64543,65800,53993,38492,78160,62652,65085,79355,48060,110076,54948,31262,93573,55950,106941,52160,117323,74270,79194,90141,98194,13361,53359,87528,79812,103612,223040,49167,43725,82383,65044,39358,97576,41088,75535,14567
"g28",27475,57474,41092,46687,45592,24349,41541,34531,69331,52154,21817,30522,56717,65840,66186,35007,35171,22952,24360,20370,170750,75372,34904,49565,19596,34230,86798,35108,56212,69341,98218,28723,22853,47024,13301,19568,62492,24117,73854,30193
"g29",445,6885,8060,2715,20781,2957,3224,447,139,9817,1205,2506,10123,5025,11650,168,7430,3951,12752,5106,3632,3232,5051,5764,5872,2744,10998,9150,4146,17723,4956,518,3035,7270,1607,7652,524,4172,3412,989
"g30",97255,133338,162292,130739,152705,107617,82615,92174,81993,94016,38756,143221,64886,88767,140776,95956,65646,66334,80062,147466,172246,60143,85440,61285,192520,10640,73414,112293,118030,150297,123384,44040,27867,43638,66485,24570,83878,29933,85041,17846
"g31",5390,12071,7866,8986,7570,3963,3465,4928,2205,3626,10303,14531,7637,3091,6523,6304,11315,3253,11960,9656,23523,22540,11397,21129,11313,2551,11076,16070,4172,37929,5876,15049,14718,6596,7336,7519,4602,7012,24406,5177
"g32",50228,87742,43811,76001,233021,66775,106604,91527,18313,215635,21217,53706,123338,40369,65435,104204,291416,186050,22684,19822,371260,274434,124270,118645,8940,44887,192111,92746,398472,490011,171972,4440,54727,174992,136747,352016,281382,33383,60311,72047
"g33",79553,165384,217840,15036,190505,327008,190907,159321,142810,172360,27787,55537,65171,372796,94328,115277,46048,86953,290689,97887,124692,376351,102851,56061,337608,66308,945384,644222,172424,331590,651736,83702,75546,399260,211094,45761,654400,34629,263560,125446
"g34",16731,30883,61472,1570,34020,6083,13684,77936,7072,22606,13127,8120,26319,4705,32653,11210,11495,2155,33897,4032,5898,378,19072,27003,57895,32407,32883,20103,76618,37446,44910,37217,16010,62234,6664,14923,25705,19431,213334,4326
"g35",844,2864,1554,1896,2042,3156,1552,1310,545,1151,1418,1946,1885,1750,550,1078,838,2072,2065,424,2135,1033,2276,4250,5708,485,1452,2478,642,9020,5308,1989,3054,2834,2328,3708,1683,1611,520,2461
"g36",18231,106014,34965,14392,64197,57001,76563,6493,1879,800,44061,69415,31236,2985,312,4281,3391,158947,119509,22011,198,46270,22,22220,129959,26472,82046,93087,606789,221,43766,84954,48534,60036,3369,245,73246,18217,33460,24712
"g37",337,583,414,7923,2350,1,5,979,7,2568,7005,64,433,2461,0,14602,16816,263,660,3668,19374,14679,4047,3332,11582,1318,360,1595,4608,49,12166,1639,14738,4888,20100,1576,388,19717,8808,2760
"g38",1208,1628,1479,1646,1109,2789,598,3359,465,772,1066,1043,606,849,697,358,1933,1901,980,784,1543,1130,953,750,1216,641,702,1708,2223,1064,2602,344,518,3264,447,1655,3726,853,1192,399
"g39",131243,103138,358192,176587,162170,138258,73227,88886,43787,62917,96244,52003,115828,47228,209379,48245,201343,57142,138832,125828,333956,114458,82037,41955,258134,49750,288708,27181,146974,197260,98946,79393,167273,122834,92432,127323,136168,75903,43334,124770
"g40",12801,96607,77859,287243,113544,95273,161191,283536,212777,237771,53440,218186,115857,106553,39797,62907,214567,58399,133682,96193,508175,124998,78928,136305,82436,53650,81858,341040,188622,229187,327292,182868,32732,145188,73320,101181,411936,66542,52192,173808
"g41",4452,416,10178,11489,4402,9332,2580,5210,2294,8732,2416,4750,28473,3605,376,1733,11979,18577,18294,3239,2435,3394,2230,5245,2480,3675,5663,2523,12776,11783,3296,1579,4911,192,247,1570,8537,1345,8170,5575
"g42",67229,44746,34917,110490,89719,85422,104347,38240,45875,46675,50018,53294,53059,158065,40724,36608,47828,94747,31934,23766,381027,40963,76121,25765,163090,31745,152718,153867,104983,127431,149244,36738,117402,80063,83158,19713,62827,61933,68574,38328
"g43",19861,28905,12372,2940,34398,30559,28184,10797,19660,55550,12281,46660,50899,28275,128963,6433,28564,61611,39293,24849,85086,5110,11865,100562,66388,30188,27621,42954,154315,64344,45444,2312,8309,48318,25473,2810,11525,7098,74748,32353
"g44",22626,26031,63146,16898,29819,15458,44294,41675,20492,21237,19384,22165,31422,58578,33968,11788,10302,16276,15346,9056,43901,8847,21637,14904,31706,31360,18771,50662,28877,17211,26854,20459,12128,39389,6983,35064,29544,6074,74292,9725
"g45",14209,118358,33948,142495,40323,40269,20589,133254,78070,130432,86078,62180,23159,225487,284695,171159,66402,230525,82279,60423,328785,330693,135214,59414,314535,11083,886010,304527,539988,522069,186742,118554,36923,354912,8525,456508,120965,179417,65118,29140
"g46",41056,15146,77764,179898,16681,4015,122181,48145,31720,15239,23833,2208,3948,11774,13875,43714,52672,19976,99265,14154,282306,43661,41940,19404,146193,41358,89550,68349,8550,6069,36204,29125,37552,73031,2110,44383,99306,56148,7080,5635
"g47",22716,30167,26200,19861,21933,67853,13532,4673,4287,38915,17077,54821,14312,21932,52737,18704,32824,5578,27768,9454,14325,16054,10929,12722,23824,19457,18100,44848,61908,28508,44154,7796,31715,28358,3198,14103,33770,15008,7535,30144
"g48",36548,83370,71194,41469,55372,36698,19044,26987,35687,45688,20054,53359,31634,61116,59118,45921,29927,74103,28215,60855,164338,84515,160026,151092,98958,95750,33593,138867,124500,210193,168928,145862,109203,140802,82654,112328,319803,35029,178745,181216
"g49",1018,306,440,2647,379,2420,267,2742,193,27,45,1819,531,1720,1033,1322,84,997,4,74,757,969,318,2004,3933,6558,1410,6580,2850,443,7028,4081,257,2421,29,105,4799,8,10102,3042
"g50",733,6016,2399,3415,4565,1311,1222,2126,1626,2842,1597,2908,2698,6440,4373,2825,4746,3706,4272,3162,7130,3888,2549,6325,9810,2678,5698,7250,2062,1266,7396,2773,4494,1778,862,5527,1448,2136,11988,831
"g51",2646,637,5582,21243,10503,4840,6886,1667,1663,3118,9166,4622,3061,14165,6936,794,1587,7042,2231,4593,15550,12978,124,2554,6382,295,5894,2963,25068,3898,11568,708,62,4050,27467,7000,4400,3889,4083,6057
"g52",519,1097,1308,594,677,284,309,187,445,733,195,1264,343,941,1509,358,414,404,447,272,324,531,500,887,434,173,440,812,719,773,516,274,563,485,246,658,742,589,936,212
"g53",47587,57690,68295,62586,57922,58255,70979,41427,33052,33258,35943,96135,50177,89894,59564,32284,73537,71013,41315,33185,170945,17622,51792,64876,86610,14625,78756,65942,24733,74108,167860,39816,24820,79587,37459,31352,54887,37764,178254,49216
"g54",48343,28335,67571,30788,62494,57088,89621,41961,78654,95058,42501,50716,53605,116154,60014,32740,51427,32703,22173,52333,84308,57987,59381,77533,24627,31121,47256,24274,59602,48662,36256,23493,76633,49119,38969,53233,101614,48699,31985,16958
"g55",39322,65565,13498,4612,4217,21097,12838,21316,19149,8549,10171,28371,6308,39348,18180,5354,11664,13705,25671,1795,4341,10069,6605,18466,23192,4149,13468,6572,6423,17918,12770,15267,28988,12549,3365,16546,15400,9546,17361,3458
"g56",54755,82590,245553,57999,135900,132208,75048,93523,96238,94991,56714,117155,89670,87924,160932,54319,71023,97812,149593,63879,589230,280223,115515,86157,218630,100398,308328,305356,386880,506943,259974,282929,82416,572460,97248,156595,328245,114343,152239,111875
"g57",21635,45281,73640,69131,53270,31283,43339,25193,27425,18620,51982,35724,29308,36805,55840,24959,32426,30894,39995,23405,43883,28722,45241,42893,26306,26441,59754,89526,46311,20079,22736,15977,106890,50132,18996,18630,39538,15977,47134,13793
"g58",4484,152775,50212,24487,15006,2020,32,97769,9732,557069,3847,643,239847,3058,34573,51944,115424,12991,5185,138,3465,146484,1780,2185,103397,135,589744,950,7126,3073,23602,5987,43412,459085,37737,515831,108302,44263,53704,10001
"g59",4181,260,1044,174,181,98,78,4428,2152,2595,6324,5685,3614,481,699,296,3671,2245,45,1452,471,100,194,7720,30676,1,4,366,5296,729,98,5307,128,13,1155,245,164,83,13422,3305
"g60",7942,3039,13508,8127,14079,9736,2069,2390,5617,7514,3001,35204,249,9,4431,6227,12889,4005,30299,9110,9471,2224,15216,1293,9057,2463,858,10660,10080,27418,346,2234,3669,9238,5344,1109,4,6368,1683,4550
"g61",18337,106024,17871,33744,97269,68282,57834,8430,33745,7433,44291,107298,53989,22954,25474,11917,18949,20094,54242,48651,47226,191637,31171,92160,133980,24768,127195,24442,27200,39567,89986,76722,26108,30010,18951,32456,10580,28183,75682,40867
"g62",137054,21991,19348,22973,140800,13018,26119,40872,8752,69871,5454,7128,73462,43171,131249,14234,31459,51004,7970,487,7199,37174,13372,5288,10842,10072,45855,18761,19101,13187,2742,37673,4639,4658,6552,8186,6530,7320,6557,6299
"g63",160680,30445,142389,250230,192889,173145,83500,127442,44016,156946,87267,245875,92760,225835,156769,27714,105497,184377,73870,108891,818251,238576,124217,159681,78764,178599,147482,39124,223838,148913,222820,77488,80035,434993,30523,368874,110174,219245,315193,104436
"g64",7514,44057,27966,24041,36123,43579,13447,152,7831,26092,7832,13035,19284,35863,36020,3426,348,18751,5567,9572,19310,87059,1191,276,608,4384,35400,63898,40452,20736,38694,3125,11772,128598,120,3501,33072,249,14832,40268
"g65",2228,31,1605,22,441,1223,227,199,3804,1174,1164,79,1575,287,639,677,2321,367,1381,157,125,27,2559,56,2223,28,246,718,3,1092,770,459,47,88,231,108,6309,1868,83,665
"g66",1143,210,1955,871,681,244,393,1629,436,340,156,666,249,672,384,274,483,86,1125,234,638,1128,67,98,899,611,336,554,903,588,510,702,135,406,491,669,2448,358,384,404
"g67",3,46266,6362,12227,60792,34028,42604,12196,41077,2473,27398,12694,351,519,52521,9048,3347,6581,9751,2130,6473,6924,3582,42737,26912,9149,199,312,29212,58077,2074,19069,89338,62271,4507,8766,8865,15443,32981,404
"g68",10797,40706,89999,73611,102812,174873,47961,21471,28163,33910,10718,175782,49840,43034,171355,6813,81213,16237,26670,13264,65247,26815,36131,29006,22983,14957,31122,222639,214265,134292,182726,37560,31752,166495,4387,92869,4506,16457,9790,53758
"g69",74294,27457,13298,37259,36070,55311,29260,35798,26224,56168,53193,35869,20058,93308,46725,22625,5486,11529,28119,23335,26099,12215,52239,26857,81160,20900,35334,29213,37946,30858,44580,23686,17452,84015,20833,25039,16975,7629,18533,11519
"g70",53850,23817,42709,35093,10818,3903,148088,171552,20647,679,5442,64780,1177,110091,9678,15361,830,23096,28398,30046,32892,15656,5082,1459,30732,5899,49244,9090,18496,8366,7128,37305,19582,10096,18232,2458,28474,4521,7210,5281
"g71",98443,197749,173338,387046,268541,457314,147629,251232,164429,149242,131261,277454,261350,182171,155487,54934,237915,153158,93697,197873,687545,262659,78310,124800,100693,92224,155436,129504,222166,373679,369640,62101,276566,105481,162349,107216,84859,140273,79434,137907
"g72",62073,76587,50558,61995,68736,76738,52360,90129,37692,42765,60712,90854,55382,78503,61611,42323,92788,56692,50222,33665,148761,107604,89234,115177,222165,25646,62136,136430,80148,49428,179088,89765,46337,167638,29002,66137,159494,87827,78866,58221
"g73",110863,90290,158553,134118,189568,140949,49347,93866,98952,213094,55903,143621,88035,171782,82876,32024,76570,125206,109945,81747,300753,63478,109210,297643,382968,110086,335026,250320,235801,192638,321852,90219,123644,172254,176393,217768,174034,136150,298305,132540
"g74",123589,152655,203259,150251,369365,255965,120243,118258,194427,127575,71836,116655,144128,353133,176225,97048,134971,127286,157781,119409,181901,143703,151178,187126,133392,86400,200436,201350,145625,312342,300200,154661,61734,222016,100206,126898,312898,133767,260198,134248
"g75",28742,55832,27914,20973,29048,39738,36672,32106,12315,27099,16308,49396,24360,47595,20757,10351,29423,28552,26389,17081,29610,22046,14884,22472,18338,10221,40884,51434,26194,39672,56806,16916,21059,27835,11491,17718,39680,13882,34689,19655
"g76",73472,123018,134344,140422,110200,98817,102603,87021,67270,77618,93326,77699,78291,181412,106084,91947,76372,92834,79727,98146,375309,136875,84983,204545,233844,140343,223906,196914,254206,221966,205978,84372,154423,470943,158171,218699,169890,45216,603911,109146
"g77",90735,94448,145756,61592,160171,97524,81770,106619,52939,77192,29314,109521,75722,92034,34927,64991,95380,122612,23930,22510,462564,159767,82859,76628,211070,48844,198930,297423,183603,114645,46912,49916,126351,146974,34848,82280,93729,39650,195748,133342
"g78",23942,5405,3234,13698,7535,20123,23298,16235,3427,20055,693,74772,28702,15029,4651,5907,15794,10183,12009,5020,8721,7443,6535,16602,8598,482,10616,81662,13781,30382,50908,8041,17844,37306,1101,23223,33609,787,23681,33207
"g79",703,684,520,192,317,738,589,312,458,330,279,354,353,524,833,708,800,358,388,314,294,337,131,544,95,99,102,137,404,224,230,36,182,309,187,139,142,49,1035,95
"g80",20,26,686,328,3241,1144,244,43,513,413,566,3107,1534,19,539,55,2128,16,752,279,3030,217,155,107,172,103,210,20,2,2484,44,865,94,4018,415,492,142,26,413,309
"g81",4725,2337,5426,4285,4217,2165,4201,2358,4048,2067,943,3031,2604,2092,5563,3609,844,1530,2424,1825,2214,2280,1161,2956,3955,3561,4005,1028,4038,2736,8000,2800,1452,2306,1733,3866,1807,2122,1578,348
"g82",81621,93061,59183,62389,73308,109771,72879,46477,45043,59291,66924,63467,56523,61862,60638,37704,48962,73175,63658,37027,223596,103500,56962,78193,111678,49399,137122,53568,122814,83355,108564,46610,65938,76035,48099,39083,75158,52021,97200,90634
"g83",24251,10231,137386,137732,68844,91387,37526,107118,24671,27110,47219,64896,79798,67848,166438,38752,42298,58918,48989,72673,104052,225922,34673,101519,273522,132358,108078,280854,383518,238596,63126,62992,73090,121490,200538,58500,273930,234946,384038,141669
"g84",546,2850,3261,669,4834,20019,6871,439,4232,240,1715,2137,526,378,3542,827,1031,136,3964,2525,16040,0,3642,5970,2562,263,674,32876,14288,746,3392,1374,13264,685,443,4433,2118,112,580,767
"g85",113147,65021,67931,126638,103408,249789,119098,55186,174709,123763,89333,86016,135839,121590,196745,86852,153179,164299,100441,100335,292570,189760,157336,184779,167232,107001,181095,256883,279558,257336,293406,200780,243788,378280,122372,203795,409370,198637,478730,73821
"g86",2560,587,194,3182,25027,3492,9294,16270,10081,5739,8489,8699,138,192,3481,1601,17614,2135,2906,56,3013,7858,880,2673,17928,32,321,9629,1713,2906,9230,939,400,1154,959,9231,10036,972,34791,1296
"g87",26352,68897,75426,49858,36740,57431,66776,38191,32184,45395,29311,45477,22005,53590,48235,29830,42910,54915,60466,47700,59510,40711,41931,34947,37252,9442,25276,63807,71072,45119,40038,41366,29926,20628,27667,25202,32631,18335,40258,29052
"g88",7696,3443,18841,12339,17652,15470,11907,11470,4211,10186,3261,17524,4816,6722,4558,4830,10936,4080,2159,7012,5633,6663,5177,9779,5412,1278,6420,8580,7859,7292,20820,8912,8117,8475,2800,4390,9281,2539,15908,6959
"g89",230446,130733,164895,81404,379035,184653,327802,146968,88809,86088,59512,208168,139566,143958,171804,115164,126673,103140,175664,155791,268460,134910,136300,187554,225384,47557,119732,88530,175962,122072,161626,62735,220222,296819,124044,73626,150701,71136,535558,66953
"g90",32220,46261,7859,36363,82158,46125,31524,102991,14882,86560,20144,79734,119308,57762,70034,28736,113871,58225,19549,76546,202542,36648,24095,59162,231135,23291,41122,195671,32984,165783,48450,16284,10523,221330,6258,15700,6293,22034,36099,5477
"g91",1871,737,2555,1157,2535,1508,1724,933,1424,1229,994,1347,1088,2159,1671,495,1029,1556,1499,836,1691,1315,1132,1579,1137,720,4155,2468,529,3630,2660,1114,1261,3310,1206,1233,1130,958,4820,1064
"g92",44963,57808,33362,56582,37202,17815,46348,37943,26774,50435,27863,46522,30191,62287,49207,22288,40138,37753,52126,44442,29036,33861,29596,25037,30035,23940,16532,14456,26658,21790,45058,30745,14061,19527,16891,35604,74398,11520,59914,14062
"g93",39810,47888,30855,24737,17371,22210,36883,26486,30202,27317,17744,22158,20744,34735,43049,20143,44752,32967,28331,31086,102818,49625,38724,55890,72752,63050,125154,119270,110966,100188,93564,52152,23940,133574,67761,55411,120244,31537,172106,43347
"g94",56107,34851,37716,41225,34193,36688,14685,23379,51288,20296,17772,33453,40411,26074,21999,21678,63879,15143,112108,40375,30298,200076,13437,53081,67403,27119,24722,60392,77099,23988,80820,58237,29118,95307,135012,82483,72685,18001,83717,42845
"g95",15291,29916,24389,25497,33594,25318,24907,11790,19652,17578,12933,17402,14684,45005,35813,18579,27243,24016,50603,19053,49258,27374,12856,43352,26136,25788,58152,35502,40725,35522,40558,14195,43101,66080,11469,14219,22326,12405,38966,19099
"g96",129325,194373,583027,67485,885484,368223,180990,765981,365657,724302,130152,822684,373296,405435,620942,241987,136448,153615,329219,54139,595906,454731,582308,418235,435183,416493,216614,238992,885651,235887,350162,467056,288204,633839,170823,238797,242741,161928,224214,708985
"g97",66862,31921,42273,43039,38548,115407,15952,70470,51549,39597,31654,19317,60375,20727,15312,35621,20212,29216,73222,31604,42437,51289,51408,23087,68078,31116,36452,29106,21630,60558,135388,27033,4444,21417,17731,43072,9174,25663,36864,13266
"g98",141303,143409,155121,61574,104897,123558,64848,175696,23378,63760,49889,133018,44584,157915,148081,39661,144709,99060,109614,83464,216582,93541,33835,79668,128088,24730,73449,76986,97599,92602,45002,62065,82075,250968,83640,99628,215554,59233,88938,35865
"g99",78469,137086,62093,117796,68073,122753,88343,163440,87561,177117,67960,88862,47832,196755,55732,105019,108299,96785,128065,78619,169731,224519,96982,73602,233626,42273,188268,469296,102652,141338,334490,66646,330891,410171,179670,42770,229752,163929,407086,205173
"g100",21797,10354,30290,21275,45168,38567,34934,16487,16749,13128,11832,20062,10166,12349,27409,26278,24711,14710,3194,8193,22016,84482,24895,11183,45984,5448,16030,52160,65677,29393,34864,9358,38962,31638,5935,18161,20304,12894,60962,27861
"g101",9183,12614,17799,11815,23496,19865,15014,18249,14184,21978,9652,23225,15680,22476,18298,9264,27863,13567,12299,8162,25851,11458,5500,17501,21263,5714,8820,21678,6864,5843,14324,13853,9347,6000,12168,16035,21642,15210,31682,6059
"g102",126210,171359,158288,218985,175027,180196,120665,149760,99860,108917,64956,195904,153067,175434,167624,112318,174611,76920,120736,73892,218150,87053,115745,179279,159840,50629,182955,296500,90438,181258,193716,74205,117558,255646,81327,159459,105876,115598,102447,51094
"g103",140648,143381,110104,54645,192337,163266,137673,99519,56191,103294,139497,97437,49464,286064,254310,97288,98913,103498,190722,104980,230445,115971,143398,181243,110849,80712,142097,351670,102212,89120,165926,61247,192717,241326,169016,119431,104569,119286,372860,89868
"g104",8251,23507,26249,12703,25598,14011,11736,14458,5272,5216,34995,27763,21638,5804,16173,7147,4666,12689,14852,17479,22964,5340,24742,19391,15458,31080,37145,17690,19068,9066,18608,15874,22201,10203,6490,9467,26803,3021,5733,7383
"g105",286033,379875,23769,240670,48080,224455,144808,35835,76698,45709,73199,34247,59670,381946,198503,21333,168978,90657,126734,39613,43581,134180,86438,28993,483452,5870,171976,480636,52790,74150,394824,71527,313011,7641,18776,267674,22809,185596,429858,103954
"g106",39742,46449,52686,42135,61178,40135,39098,43698,25360,29335,35216,43381,31996,55430,28092,22463,35035,34378,35038,35930,37805,64114,15732,35410,69902,25979,57885,49550,31356,58150,46104,27252,15132,60827,25611,34844,71908,37240,79434,22721
"g107",148048,234668,118679,140162,290078,263060,217782,196538,237963,132356,177502,223913,100270,270264,244624,109572,241252,181909,110292,247903,714842,498690,111103,746394,479874,196691,639436,496000,703720,783520,612842,382065,226608,864922,319477,418694,646718,281724,700804,381278
"g108",116526,100886,112131,43523,22134,97153,130922,72595,105481,113256,132433,63908,165178,215752,110339,73952,136206,92918,145662,64563,171927,44606,259233,122581,205160,73712,101700,122196,95566,182903,216377,86810,100010,184823,32286,76908,234060,27092,275390,46957
"g109",562682,698040,291367,638205,401830,351362,371992,264545,314964,879612,516386,588103,584754,389763,267580,257515,558505,341188,267236,190453,209085,416634,439657,601775,232781,171695,811692,755400,383854,442008,535008,334296,159363,1578820,169428,517744,472362,157504,714384,137630
"g110",7764,2607,6005,19152,3365,7820,32949,11536,1605,2468,1001,630,2400,11719,4016,579,28248,2376,4655,354,105039,77511,94950,22489,20696,23886,23733,16250,4018,10092,57362,15941,5541,16378,138193,43160,8293,16670,10572,11901
"g111",182209,34357,27403,70775,123659,37305,88404,316889,24270,9952,235425,343606,24762,168713,128552,17222,112310,32277,407471,20176,61829,247512,226892,132771,649689,5821,194061,262967,390052,733125,110982,108395,122088,1381827,349263,392806,61844,279620,218657,92726
"g112",6793,17130,14452,4448,7987,43136,27906,6742,7519,21431,912,19106,4044,3365,7225,3388,4773,8842,3134,17869,632,13278,3290,12397,5652,4349,6447,925,16340,93354,11058,2990,3208,11826,4648,24572,13798,7283,4646,1967
"g113",102066,274677,137037,99454,260138,109847,230396,137009,161372,154870,147551,158572,156014,216261,173487,104765,211401,221912,124211,105960,199185,176662,68384,165833,227511,58403,120935,167048,109783,93020,144630,54530,19650,150517,105523,85725,130298,46380,125504,102857
"g114",73,77,5,0,7068,1595,10,0,579,17,5923,25,12724,28155,60016,819,11308,25,0,1463,0,44070,1094,0,0,1686,175,29544,10864,21193,38562,10452,777,41645,1736,0,20730,12238,42,1042
"g115",44988,47591,88631,21997,50470,51465,39592,34808,24318,55409,42382,43027,60903,85063,76972,6310,40864,51067,31853,13950,38102,115561,45277,112735,64224,35659,62778,143190,88484,36281,86788,19787,71388,31905,38109,127664,88350,48480,99512,17950
