"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g44",20911,22129,14636,31871,23733,50459,19245,13933,24801,26014,37438,15610,29418,25971,5843,21675,36592,76290,42821,16775
"g45",75065,68654,20067,356836,70702,155240,134907,139107,135755,52283,326838,25701,9645,18645,34200,254328,174348,292134,105003,9762
"g46",45320,82164,17311,154083,5791,142141,23289,14480,35192,7638,870288,26888,111871,37239,24890,34567,28869,507039,340998,3303
"g47",30886,7515,6029,24029,5706,16237,11208,19029,8950,7110,64823,23695,14134,11636,63354,2470,74564,12690,17954,8936
"g48",57385,21434,34743,28270,20925,52056,30708,19037,32195,37077,138630,27331,104751,28592,27698,40527,52478,159864,46383,65664
"g49",2429,592,723,1423,25,916,4885,84,485,577,212,115,1790,607,647,3720,854,5,3347,3407
"g50",2548,1717,1988,2029,5019,4858,1217,1692,1829,1673,6993,7187,11224,3065,13150,2863,10348,26184,3704,5658
"g51",8866,678,2075,348,2406,10674,1616,19276,1215,4106,14880,5822,12744,1320,12412,5109,16268,15950,4232,1988
"g52",763,326,381,1050,378,600,341,924,329,762,1982,1123,1238,354,411,1298,660,1920,149,302
"g53",44679,37780,34842,27537,57780,64638,46049,71338,26405,74655,163928,27939,44866,51549,87934,27780,76739,103151,12733,71085
"g54",54064,21187,46481,48698,28064,39054,27161,36144,24681,56886,76937,74685,28490,31090,76593,51200,104608,177240,43810,62234
"g55",8233,7630,17362,28772,19547,11333,2582,36671,8111,14763,453632,23642,45540,10629,98416,93351,183684,74576,38033,28972
"g56",132746,99356,154405,94911,33686,104482,63390,98208,63478,112551,187890,152834,60272,61167,99494,76200,241184,183740,321327,349734
"g57",28465,42296,29389,36277,24578,55666,32612,25709,26854,35324,81254,31193,63301,39393,83154,37389,159144,169818,108191,39639
"g58",236634,6789,14205,46777,55652,1321,779,21712,127393,82429,10781,118593,453337,62359,3,16411,912157,10696,128574,416854
"g59",0,1,3725,15731,170,993,7478,831,119,49,753,3601,13,338,6549,11,11679,49380,1208,8663
"g60",2809,2585,328,28517,1694,2193,5293,11,16674,1070,18198,9170,5819,310,10139,2004,8376,87640,14638,34138
"g61",32404,64282,32359,15445,34899,80015,12239,7629,37313,7896,88920,40292,44156,920,120763,152470,54158,161240,17288,108012
"g62",31136,625,31903,10885,43659,28929,39778,24479,36518,36739,156363,38217,47012,21528,264848,15524,128057,55241,81132,43187
"g63",93593,45074,6955,135780,61833,219826,73963,62799,71330,95862,882200,83167,116514,215242,134092,119148,636842,104182,149782,62288
"g64",29841,391,28379,5292,17009,3093,526,8248,4016,39600,18545,50321,5606,2648,25145,6132,92559,7008,96618,32412
"g65",1631,962,754,409,17,768,1030,587,387,2113,2245,1857,2368,760,446,18,1691,48,15,7866
"g66",197,668,139,580,392,392,16,162,1243,330,6058,3075,35,281,323,3014,2816,5678,261,588
"g67",8069,5701,65830,23943,29009,9455,9205,37834,1791,4242,10026,76913,55467,169279,45736,18157,8042,89,6127,35466
"g68",49975,59351,15727,36762,24489,10036,16649,102883,46025,27121,186914,50598,388862,49914,49955,53762,195240,736026,113900,84836
"g69",92188,7195,15137,6527,13132,13743,48190,19612,40431,36207,33530,15475,28544,46902,54888,9873,67917,85643,15575,15722
"g70",5476,6627,12142,45042,65365,19967,91372,4187,1533,3024,16845,19708,3883,5886,700,72,9824,51123,40,2320
"g71",201091,119038,93975,83932,117583,213951,215501,167923,287068,70640,403570,171064,209608,94177,39085,85364,212193,300855,141286,281705
"g72",86410,44919,41469,77881,16613,42537,44372,75933,32860,46289,57597,73851,33681,26396,94658,63617,146141,90616,67694,63192
"g73",177976,84939,66038,68422,74952,195227,103341,44005,60970,117360,586355,266384,181875,213033,572471,248850,935868,1094875,275390,414720
"g74",162916,81285,125047,174990,75549,129142,161309,189652,77290,163054,352565,124722,134113,126756,123389,93855,396267,414818,91777,329412
"g75",22344,20414,20344,22615,28255,30897,24776,25841,20791,39758,73668,21561,34475,21426,28571,14790,61830,34778,52650,18260
"g76",107241,93269,69248,92015,61481,103212,61167,110148,60198,90397,606935,121495,170435,148078,281114,224004,314730,325054,411022,121344
"g77",75108,44953,23534,69844,35542,50087,60587,98931,84033,62136,353322,135504,320913,174522,208510,72922,309805,220899,39975,38217
"g78",13739,5617,12297,7320,4614,15240,30524,15600,28285,19612,41179,19713,23811,12395,18953,12434,60302,22540,17229,53596
"g79",432,422,271,589,403,976,393,196,641,573,1161,342,209,214,397,144,159,1034,839,162
"g80",1011,24,18,330,110,2893,11,1979,289,153,13626,91,68,2821,1,1473,843,2808,25,2538
"g81",1615,3236,1550,2007,1308,3090,2015,3247,5349,1900,12474,2248,1362,1916,5578,4002,4645,6018,1569,6342
"g82",70888,22877,68167,48316,44374,67066,67454,72031,31654,74608,217719,39957,48521,50444,122300,41821,143090,120256,79582,56646
"g83",43693,45847,83757,51313,44915,62710,109466,64163,37114,62541,86568,49968,86729,23120,77528,87953,174248,263704,67012,116873
"g84",2494,340,411,165,1920,1839,68,538,34,7923,2250,4355,603,10585,4412,1554,90,33558,4810,0
"g85",66893,82221,91621,87236,61261,67257,110204,158477,110085,123394,197958,151667,138202,242067,764492,435730,596438,397343,332710,240476
"g86",1635,4961,6545,70,1939,752,541,149,8315,5105,9067,1978,902,1078,23058,9554,4448,216,809,1054
"g87",57987,28115,18785,29570,54469,64519,48595,47032,28653,60844,82421,32983,34440,18012,59338,9148,25724,115253,38912,34317
"g88",13033,6675,3671,8480,4387,8168,7677,7648,7502,11750,39594,11229,9644,15555,27284,4420,52986,20409,15755,13410
"g89",81706,55587,126924,127658,135148,136334,183877,133325,116141,139306,121283,225270,224058,218372,298806,66671,685006,371999,212889,109232
"g90",76629,55452,37268,70451,10742,41113,20676,48694,31061,142919,65386,33973,149831,90812,92163,11499,141036,174752,30803,24798
"g91",2687,766,2174,973,904,2638,806,1753,1282,2329,3771,871,865,1727,551,882,5448,3013,1058,1995
"g92",55079,40517,23852,21893,42960,47055,20000,36877,27610,29086,60713,29355,49239,37243,47108,32870,59644,90712,37788,27652
"g93",57769,27159,18054,17155,29811,61090,12653,47500,15269,20139,48413,42364,19504,10776,20560,27218,88815,73628,29636,44690
"g94",62800,36182,19440,41117,29825,35534,18880,63863,41312,36510,44585,34698,32607,39334,42119,44816,86584,32027,59778,61121
"g95",24521,10774,12952,21814,16962,24874,20721,20272,11239,49308,65688,18365,18251,6559,17907,10400,27472,29442,7284,46772
"g96",169925,250211,266354,395009,360466,689951,310396,184198,398672,282059,264851,272297,274980,146969,372386,205153,568351,632507,360333,225489
"g97",78854,32684,18345,13815,10467,26001,30377,35222,12435,12937,265293,144707,53045,16984,81115,97638,49952,97996,75390,86388
"g98",92361,86573,61726,90229,54045,63000,69476,57047,70439,157773,183480,91923,189067,134841,297565,46713,275774,229446,166371,140164
"g99",78750,171285,93444,76988,104073,76062,73226,150736,53525,98068,193849,193630,154759,43288,264050,43975,339216,284568,89867,70100
"g100",23873,20473,14085,24271,18939,12299,9597,8418,20659,19377,38661,68974,34819,14336,51286,2039,68714,61319,23538,58943
"g101",14700,15243,5492,5214,11660,27277,6418,17521,11644,18694,56833,11169,25710,17639,34654,11575,43196,47106,18681,15630
"g102",155466,93170,109918,106894,102913,169370,93671,102076,164541,115126,385324,112641,112106,145819,172281,102180,377865,582610,81545,183568
"g103",145044,88377,72095,138260,54191,133989,74281,192380,88150,111166,203558,43367,83541,22870,118653,76579,164463,478520,127293,95930
"g104",22769,5855,13888,18127,8078,14258,12103,24557,26750,14458,32116,13222,12416,21043,40920,47824,35013,46140,11347,43077
"g105",104286,188080,94764,124252,124711,87661,117097,14331,15643,190154,103989,73410,41139,54139,560108,136140,628516,82282,216212,235332
"g106",43230,30092,19830,33542,39792,51449,38123,34963,20563,26704,118290,119366,86790,55125,152894,75979,268485,118836,133322,108422
"g107",363234,129691,176287,166265,164288,442574,105843,288443,126906,186736,665654,378871,496631,299774,850164,403843,1852477,818505,688904,726428
"g108",90989,68212,42682,81055,67272,179950,54804,64541,62118,122772,220508,58868,257337,57599,252118,116213,244601,591297,161628,122910
"g109",486486,83793,397304,139383,390440,924536,421608,240563,123584,554240,111645,286972,291962,136649,640928,82880,606713,1481038,583438,779718
"g110",25618,3901,9065,21291,13930,4279,10159,10319,2180,7038,17360,3227,4939,1410,57076,9870,1365,11675,6827,7322
"g111",159665,130740,52741,151103,19529,30285,6148,78406,76666,83256,200970,38735,128582,66661,181911,219249,45066,59769,360316,338889
"g112",13556,5293,4126,14290,11559,38437,5260,17233,10985,44471,48606,3335,6716,1630,38760,17799,115584,12558,13706,5926
"g113",159978,113659,141926,171312,84383,141607,109602,153574,86599,141467,294699,124613,124724,143648,262830,65352,321434,477458,127651,73757
"g114",927,50,2114,60,0,4026,1226,0,3702,538,1929,507,27168,70669,0,0,0,0,26719,7
"g115",23294,41432,36749,36949,8826,74546,101780,20688,23588,59054,41506,39050,37791,29931,45561,31381,68375,114165,12162,17827
"g116",18573,18858,8470,16573,22677,14244,14305,15580,11301,15201,23149,29932,34814,15197,26066,18037,46238,26378,8168,38066
"g117",38936,26279,38353,54241,36652,78882,37068,54788,36869,52494,57882,55462,56102,38458,67322,28894,65208,169063,62336,71580
"g118",53847,23944,39794,54735,43020,79002,46754,79571,30409,50513,50667,31871,55818,19395,46340,38874,154599,151253,40922,58338
"g119",42706,24123,36002,34320,31432,56932,77800,40741,61576,65589,143061,50076,120015,69004,30146,55308,176506,208392,20094,91149
"g120",1152,4358,7648,28954,1773,20498,14459,3684,21868,4186,6175,35524,13935,10831,27342,5731,17065,23738,98539,18588
"g121",3039,210,1014,476,452,1042,1819,1633,1878,1673,293,1474,503,1506,2193,345,833,2684,863,831
"g122",307,531,555,353,1100,433,565,484,573,224,1128,694,242,603,388,149,65,504,219,195
"g123",261,44,143,86,78,378,165,109,126,12,84,52,215,236,99,58,74,5,185,60
"g124",626,230,98,940,200,44,695,464,67,342,678,63,731,105,94,123,16,714,351,57
"g125",712,278,386,1387,921,739,2056,2665,449,1113,1424,336,1400,698,1014,820,519,3167,42,1318
"g126",1664,373,82,413,92,569,413,1136,513,949,2021,154,527,1338,850,71,496,3089,957,478
"g127",11,287,815,264,696,279,662,196,110,330,372,64,743,513,1874,244,376,500,558,1808
"g128",832,655,657,1122,1335,1311,1405,1168,1005,1321,1428,1738,630,518,3254,2046,4386,4476,1670,1235
"g129",333,161,74,470,395,797,1499,1033,779,1137,1268,601,803,1001,822,472,1392,1756,566,747
"g130",14665,5100,4249,5631,8701,17357,7771,2014,11366,5045,40334,15419,28619,15201,24906,2631,12834,41432,10964,18786
"g131",3756,4547,1725,4363,2857,2339,2350,1836,2646,1571,7808,2955,2232,2245,4995,738,2332,5193,2190,4551
"g132",129,63,300,598,50,927,714,1784,511,1262,1349,1,152,78,243,274,360,1098,3,54
"g133",562,346,1503,80,52,973,90,6,333,360,1544,861,40,20,62,14,882,54,438,453
"g134",53,108,802,618,1168,54,1920,48,351,92,1619,151,2302,1391,492,1944,6366,1428,310,377
"g135",379,419,340,446,123,633,413,408,556,469,1934,272,556,507,1418,548,278,693,445,1102
"g136",495,31,397,629,985,281,182,156,40,449,705,484,946,1445,618,501,2612,826,348,950
"g137",1097,238,298,314,363,628,249,191,129,1027,1189,988,211,205,941,415,2001,2748,379,950
"g138",735,713,212,1280,179,2589,565,1940,1167,1526,4731,501,404,2275,838,736,8617,2961,564,492
"g139",1737,452,1805,794,1382,953,3031,1836,1212,3856,5910,7598,2027,2275,2086,2048,2544,7334,8778,7878
"g140",1976,990,633,2050,2468,1884,3354,2287,2135,600,3373,9018,353,1724,2968,1609,2052,5068,3861,1737
"g141",517,330,387,486,462,594,599,600,388,455,2063,734,1192,1298,983,557,2322,1304,385,426
"g142",497,255,278,249,343,272,270,100,413,357,1179,507,331,461,743,352,1348,1731,660,266
"g143",68,6,61,34,25,581,37,235,15,314,1202,272,277,138,85,387,400,468,297,132
"g144",109,45,121,157,207,239,7,327,115,474,302,616,274,181,2455,157,465,516,21,276
"g145",503,947,294,424,1820,1620,418,855,1247,1093,3623,3679,1859,612,608,818,1182,1220,1840,1142
"g146",3216,673,177,824,125,1478,307,837,244,698,164,247,996,512,80,449,2956,3856,716,1026
"g147",85,178,368,692,143,269,224,486,165,117,870,537,158,54,473,300,684,1955,224,580
"g148",2771,1693,2423,1466,1504,439,3928,1173,3068,5164,9347,6995,2130,3041,8675,1520,13686,21784,7972,3617
"g149",378,374,558,545,178,578,1103,875,633,725,1424,1487,454,223,365,310,1313,2760,278,737
"g150",600,329,574,437,292,344,87,384,202,661,390,288,538,212,504,187,555,1400,80,1095
"g151",335,749,338,707,59,0,205,26,150,875,3376,502,764,148,434,109,251,70,308,180
"g152",195,372,451,116,1262,690,420,2202,1372,34,3000,517,616,761,658,106,2484,246,1724,144
"g153",79,24,97,6618,5,2656,7,4121,307,1058,2346,4408,1456,171,1393,1707,6207,22113,2777,6051
"g154",746,295,331,550,491,1146,1152,814,625,416,1013,746,662,380,278,874,749,646,1236,2064
"g155",1038,681,1044,809,428,939,1381,2353,1103,381,1059,1569,887,842,1320,612,1365,1550,0,495
"g156",342,591,1045,125,60,427,399,2151,96,1092,5745,1605,120,940,662,298,1257,674,0,210
"g157",1784,887,802,975,1470,1256,963,1031,1367,2718,323,489,1235,906,834,1314,2160,6214,765,1398
"g158",1230,829,1070,1447,562,3499,1563,907,402,2865,3518,5638,2976,1990,6112,679,6294,1424,4326,642
"g159",2535,3003,2848,589,1524,3783,2505,1888,952,2406,7491,4665,4632,2703,5833,2768,7430,27704,3249,12510
"g160",24262,311,1177,5577,942,9358,2491,11126,12164,3032,2847,1939,1275,2432,9348,13854,12485,19947,12098,6511
"g161",2173,635,1050,755,1112,440,582,1013,438,347,2620,2076,439,716,580,1751,3492,1802,93,5810
"g162",4314,2064,1443,365,159,752,758,355,548,1004,382,264,1052,15,986,810,1127,588,566,4878
"g163",253,265,643,123,256,1,94,647,839,2517,41,21,380,1,792,1074,488,1014,860,1161
"g164",1359,789,433,1037,1086,997,1406,1074,765,557,1053,873,767,1405,2216,1018,8474,8626,1222,812
"g165",736,193,87,300,144,410,136,512,93,186,549,452,276,73,471,418,914,40,348,164
"g166",2374,422,1581,597,1087,991,1807,1739,543,1902,1534,276,1756,130,4032,480,2614,3837,1409,2002
"g167",214,288,304,346,142,436,360,147,72,272,1425,443,967,232,216,213,118,830,558,431
"g168",4308,1308,312,2796,139,974,2248,2760,2162,309,5108,1389,2108,451,1962,5246,507,2593,5514,598
"g169",4950,1738,4721,1332,4417,6984,5355,5840,1756,2765,6859,2723,2117,3053,4025,1262,9869,5151,4982,5485
"g170",738,1906,1053,335,1233,2372,185,1024,541,979,2292,695,1565,1357,660,2853,4090,1158,1034,637
"g171",6219,3992,2862,3788,3177,762,1212,492,1144,284,3846,44,1224,1171,7288,9767,17003,2220,668,5688
"g172",813,486,964,306,352,52,166,519,4,699,2162,161,182,232,52,575,32,480,130,1693
"g173",554,7,136,244,190,179,509,581,586,723,215,67,64,46,783,224,796,128,48,1368
"g174",315,308,354,33,1223,392,445,351,62,970,4840,1202,1519,655,1556,891,1806,412,1533,2244
"g175",3094,3879,2879,4983,2312,1515,3476,2495,159,2803,12840,1413,4801,4979,7590,3589,5645,19830,1422,14298
"g176",461,578,366,443,453,695,561,520,453,398,795,444,517,322,1266,397,1462,1854,523,840
"g177",268,229,308,351,248,184,390,226,281,179,276,66,302,258,286,240,1050,510,220,620
"g178",682,98,915,400,234,752,161,670,515,448,852,83,401,312,224,236,218,1713,197,372
"g179",832,481,273,469,1220,1130,160,555,431,358,1578,2166,655,863,664,659,2698,6579,736,1034
"g180",475,480,856,277,455,749,158,271,1041,453,252,162,596,190,1495,240,906,945,299,981
"g181",3843,1451,592,2127,8665,5018,2429,5449,9412,2545,7026,5753,8341,8059,11708,7979,21800,15516,3735,6326
"g182",87,145,267,201,264,296,99,161,451,20,159,133,141,7,74,162,322,3640,342,101
"g183",641,134,44,366,273,246,564,112,230,38,803,1071,92,442,555,522,507,570,75,1056
"g184",2629,840,2212,2667,3789,2821,1534,1562,2298,5018,7076,10813,4192,2843,3470,905,3918,9170,3678,1968
"g185",560,353,292,481,399,856,906,673,149,1581,1169,754,1446,551,2070,776,1005,380,506,582
"g186",409,13,317,500,20,80,65,132,16,1210,4,0,188,231,809,0,226,382,57,273
"g187",1123,244,989,282,715,478,793,1635,795,832,2838,1108,1857,589,140,1005,884,1374,966,2120
"g188",357,478,263,823,130,1062,235,181,570,165,678,540,421,196,192,985,1479,1678,810,166
"g189",639,169,472,473,206,1251,150,439,198,753,392,462,518,197,676,191,3122,414,116,186
"g190",3244,11785,12126,6671,16155,4346,7814,5795,8869,7692,25964,14418,16198,9620,17158,6321,12720,31773,16305,20205
"g191",88,606,204,572,677,554,971,1025,664,3762,2796,68,2536,45,2092,738,6551,2870,1735,11675
"g192",146,315,278,604,79,539,335,558,345,230,2716,3372,1879,1644,996,872,1586,5733,760,1073
"g193",717,647,101,847,249,130,1566,1076,436,1967,1083,113,4055,13,1303,1166,4182,744,292,720
"g194",167,269,8,460,510,1169,207,795,115,690,81,353,62,88,320,2112,1312,2,1070,474
"g195",105,7,421,613,13,30,1542,122,51,162,292,35,510,89,1592,921,0,1516,707,976
"g196",712,325,210,14,5,2659,453,34,198,1467,946,2677,2694,1401,4378,9700,3285,3398,787,2766
"g197",1379,886,150,2,35,385,395,276,461,84,109,66,153,232,159,20,990,666,183,467
"g198",1082,983,364,946,1120,1571,241,733,631,1825,3138,319,238,850,686,862,2384,2423,666,1706
"g199",102,45,406,169,66,1243,163,114,176,45,288,261,25,22,818,88,833,99,336,257
"g200",554,373,264,339,62,1128,407,90,193,165,354,491,462,1065,1536,931,1346,2094,230,858
"g201",578,623,653,362,571,1091,611,374,503,537,200,91,133,114,238,109,338,366,108,134
"g202",5119,2818,2640,3270,4245,6533,3637,5691,3651,4772,1330,572,1632,588,5604,414,2134,3458,899,1444
"g203",3497,4334,4528,7747,3227,6792,3970,6747,5321,4842,2829,969,637,780,2815,1116,1216,1523,594,940
"g204",3755,3218,4177,4643,2100,4854,915,833,2507,2396,4287,458,1211,2801,4425,684,875,2982,774,748
"g205",743,586,776,698,534,781,638,898,507,1134,507,103,208,126,263,108,231,536,134,316
"g206",609,119,17,145,376,56,206,36,1743,20,208,2,69,25,474,95,137,390,334,158
"g207",594,500,102,349,727,1088,514,223,966,2527,156,19,58,54,81,185,535,2002,195,217
"g208",1144,141,390,287,522,697,426,797,290,560,209,150,81,67,165,65,242,208,126,96
"g209",6427,3784,827,3055,2173,5088,2846,3278,1518,2148,335,602,240,923,640,298,851,1020,404,212
"g210",3204,284,1437,2287,135,1249,707,1298,1328,660,134,304,157,112,32,280,410,130,262,220
"g211",1073,407,149,590,896,755,853,584,748,1329,496,106,29,154,258,274,239,655,444,350
"g212",226,56,30,281,608,100,390,301,233,109,108,73,88,33,27,38,102,26,14,48
"g213",1071,423,416,1234,1192,1529,1254,423,714,783,143,206,157,65,117,122,218,372,240,209
"g214",637,206,385,42,201,504,601,184,291,249,165,106,67,40,75,33,100,114,230,81
"g215",5504,277,3033,1590,1136,2370,1237,3263,3801,1484,600,435,572,402,1995,74,932,994,116,371
"g216",483,2,484,398,808,0,106,861,792,143,291,54,86,148,102,49,134,250,256,98
"g217",1039,344,287,471,220,1462,1398,483,250,512,58,109,60,44,543,247,123,2233,323,259
"g218",740,318,403,708,717,460,277,439,1253,719,79,115,119,40,112,64,130,861,47,162
"g219",900,427,279,153,327,210,239,549,307,157,25,72,80,269,903,37,52,200,1112,53
"g220",1114,426,564,539,142,1227,240,536,106,230,410,323,140,130,372,270,156,86,98,2
"g221",2211,1328,2812,3017,185,2067,2108,8586,1212,1914,590,1012,397,418,1896,533,1114,1212,1438,486
"g222",695,205,665,455,278,1,369,409,257,1383,45,22,168,87,246,65,362,739,274,56
"g223",846,547,404,195,508,638,881,478,123,322,231,133,288,35,193,107,268,200,180,305
"g224",1041,352,529,849,572,689,434,144,343,518,258,163,272,160,540,121,315,820,224,175
"g225",700,51,1107,185,100,60,1713,520,251,433,131,36,30,28,68,54,27,582,2,19
"g226",6749,2473,12058,5037,4354,3089,2622,9159,4418,4054,5528,1160,997,624,1366,931,2562,3024,2037,636
"g227",296,2704,211,587,2431,2721,2111,3192,282,219,36,26,33,234,630,329,198,1093,1085,433
"g228",1398,1984,523,53,2146,1706,1824,1731,1008,914,116,59,247,190,198,615,1152,190,140,1445
"g229",973,406,1713,1730,709,510,465,645,613,1097,632,138,310,99,140,173,321,710,302,335
"g230",417,405,185,370,281,488,533,436,551,399,808,63,43,103,182,90,86,160,70,25
"g231",306,312,154,721,411,680,948,1089,334,311,41,33,53,172,66,80,368,210,76,168
"g232",95,161,298,594,258,186,905,50,158,247,57,71,20,103,77,118,428,66,72,90
"g233",6271,1427,1830,3283,1819,3846,969,2618,1177,1618,1008,1525,428,344,1088,500,1686,994,884,1101
"g234",2722,1084,948,2006,1880,1899,3860,752,1111,4467,2146,984,880,318,966,509,680,1598,738,268
"g235",1858,6608,468,2168,3991,3227,8411,4264,1560,2655,2406,670,996,476,506,1353,920,1078,1220,433
"g236",213,684,572,50,1284,680,649,360,66,734,75,46,263,188,94,108,178,228,254,212
"g237",94,384,99,104,114,208,105,460,295,108,230,88,73,54,224,66,147,248,88,143
"g238",436,125,269,879,745,482,755,358,432,1083,205,14,219,14,38,16,433,490,200,138
"g239",907,1872,865,952,666,1597,699,1107,1610,845,1008,158,377,75,83,338,363,442,87,494
"g240",824,1392,288,331,242,113,112,1161,231,907,28,23,131,131,117,138,10,36,20,26
"g241",187,443,210,557,489,237,756,190,134,793,55,152,129,130,61,146,423,298,164,230
"g242",326,69,414,143,706,340,330,305,140,205,78,38,144,50,207,143,288,134,192,60
"g243",375,140,248,198,35,113,118,116,111,132,42,50,13,14,87,69,146,112,40,90
"g244",936,598,1254,938,746,893,1773,1097,796,1806,585,84,592,206,268,137,819,452,231,477
"g245",401,2753,845,488,254,3597,3724,1014,99,58,234,122,391,150,302,129,152,528,78,8
"g246",188,442,107,223,213,1061,367,8,241,101,1131,190,41,140,214,62,114,70,370,65
"g247",2317,3167,441,476,2794,4233,387,1300,1271,4594,608,1104,1841,442,628,425,1560,944,1080,1056
"g248",2272,983,656,2080,510,1148,1023,1366,1012,1232,453,245,179,161,836,335,870,626,648,215
