"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g30",56120,91813,111758,202931,102460,34870,69207,95237,112717,80202,130154,32231,85958,101604,257070,41122,114602,287205,51305,203406
"g31",8430,1391,4797,25877,3704,11431,11732,4273,9375,12161,8586,2176,3985,9471,55048,4572,24570,14633,2900,27372
"g32",176358,208262,205028,17815,43011,195667,126596,151080,38483,46450,111560,65355,69078,156120,44636,103505,59253,218106,98733,146028
"g33",127510,101999,95309,141295,247136,178284,151776,105880,47261,261556,25446,134988,292528,215365,579824,288094,363348,404720,1037722,354576
"g34",5456,10381,30736,8696,3597,8678,25860,15833,96327,11967,98124,770,22280,7696,47113,23847,38094,20478,10253,14799
"g35",2914,1671,1438,935,1214,530,3839,1712,3418,4215,1139,892,1198,906,1838,1225,2298,5086,1613,2318
"g36",201146,0,135444,95,5926,523,30496,34878,79160,34522,157103,770,87742,170873,7958,125544,108,76824,30621,152936
"g37",5173,10896,66097,14501,24451,16999,19682,702,4786,8611,102,111,2889,8267,4636,205,52305,14973,38400,3574
"g38",3261,224,960,795,1641,1747,5483,640,1669,917,1420,602,626,791,1718,1084,773,622,2781,4277
"g39",111006,114380,154108,119222,205478,149467,126738,109558,45569,81242,245571,83971,97918,270638,178614,107625,401912,104061,270168,28176
"g40",102655,121277,31718,79266,146197,75577,272905,192203,110941,107204,80360,163604,150096,92032,262306,142952,132119,355968,529284,183810
"g41",9642,1154,18110,103,7137,8654,1457,17948,8723,1772,6535,6027,9139,22847,12972,896,2393,539,12825,1499
"g42",27539,20542,164840,56102,35584,158456,33492,49711,40860,62756,224520,35023,40515,94627,275313,24813,90189,78945,166800,100311
"g43",59791,3923,16149,122134,45684,44757,81100,19340,26504,13104,84747,30190,137130,61876,100713,63257,98235,445932,291983,8244
"g44",13926,29588,50079,22337,42071,25476,49436,39439,23185,38552,61890,26069,22628,74089,14904,32828,36473,71446,43884,49122
"g45",131579,95444,912,455963,53104,4402,202260,30250,59284,98243,1304466,123204,529428,4867,1027873,394933,23648,1718703,30955,9789
"g46",22192,83692,132788,221748,58160,73118,101275,13029,27269,9965,82251,106870,157977,5966,47140,309335,581895,36327,255438,205644
"g47",4103,10403,39204,5494,44142,26463,73933,13392,11741,37643,78015,42230,41310,48694,135650,21473,123710,144038,57102,114864
"g48",43760,34537,33531,51418,28151,24023,37675,26328,50676,69309,169512,46904,196506,53752,115560,87167,75263,322029,259047,253621
"g49",1470,2489,1241,1961,711,14,688,104,1532,1095,11,234,3136,1299,89,3800,5025,7690,6690,1076
"g50",3887,1090,3733,6457,2601,1341,969,469,4638,3341,11802,3330,8228,5332,18390,5118,12366,31106,13002,8901
"g51",83,733,22733,3372,2175,2934,1527,1940,4028,13020,2338,23395,7275,20755,11912,2831,21366,29955,4870,15060
"g52",246,1053,328,976,1000,606,633,859,807,671,119,327,667,937,1500,353,660,932,1397,290
"g53",72842,40069,48494,58016,52520,69644,88612,25756,62322,42323,86490,12486,36487,25805,49098,16375,48125,58722,12107,44759
"g54",34996,14348,49721,67803,92526,45902,86343,29240,62638,87631,46746,30883,55872,35829,67413,55243,77216,89300,131402,75023
"g55",13690,10457,22929,10584,32083,29394,6298,14562,12623,4268,13691,8441,8488,43992,12710,4482,41362,37004,14784,35248
"g56",68472,36547,89350,122870,187190,113135,107102,86310,123495,152787,683078,183350,157341,143955,254709,85183,136479,437228,350787,401379
"g57",40056,35787,41326,67093,48437,49741,41681,28794,40772,48413,41000,16607,22071,39289,74819,36238,97107,119502,38844,33970
"g58",505,53747,312045,4812,64513,214670,17184,69644,74938,25345,7226,140235,21357,292361,220299,1811,654574,690036,167472,55151
"g59",973,872,31,5895,741,4,1214,795,365,32,314,763,5,1252,347,121,1116,3532,80,4377
"g60",27547,12,642,12412,2051,20398,2,2187,16631,229,5520,9974,251,703,7679,4962,27653,2408,25820,2734
"g61",22644,32933,2224,21452,30327,26730,93750,20304,41562,21006,8210,3056,53309,67180,43633,107065,200655,385148,63434,73860
"g62",68009,45883,99049,47345,6485,5,48542,28645,26465,21210,18663,6149,49409,34529,16646,16921,13149,29936,49119,30326
"g63",68406,43667,214653,115368,159587,115578,312921,51157,160610,125847,962938,121117,353634,557411,521682,522012,242468,380330,410398,367763
"g64",15555,11414,25626,8817,14446,42622,27627,1363,6709,1172,67830,128174,7821,14113,25272,97305,39249,31788,448710,21048
"g65",489,328,2734,4563,289,81,1372,386,282,3238,2478,222,97,2344,36,894,1166,2186,2550,234
"g66",822,67,171,489,653,815,397,128,619,980,715,1287,484,5,45,229,65,880,3510,1587
"g67",3921,75435,3725,37836,9570,47995,9028,4771,13615,11341,15980,3679,11016,16613,14060,946,8944,47990,15177,91214
"g68",38567,56149,54505,67289,26772,17609,35373,118815,31998,67131,60450,37322,6525,41013,21431,46465,37514,292079,63243,205478
"g69",20236,19633,36933,13492,21453,61215,42254,24028,5895,81816,31766,9374,21882,2233,81580,8427,24071,243785,29120,22818
"g70",2494,21687,13377,49352,3338,7108,47317,35261,1274,24135,55160,24149,17024,12921,19116,4676,14568,68415,3961,7396
"g71",347202,114874,352747,310530,162211,187035,170218,194412,34942,165850,208773,194708,163341,224426,236792,135409,203297,272996,92846,242040
"g72",75445,41053,68691,75220,81417,61248,56019,36153,54605,71369,95541,45151,81772,73412,237228,50910,71126,248386,66614,93986
"g73",151134,57172,72134,143483,105929,181932,173390,96617,115923,140613,220885,91622,102585,71139,146771,118112,99488,175410,61531,109182
"g74",105586,131999,238560,329345,181462,147017,176929,86027,112995,162511,190062,185898,179795,157734,331967,340743,627204,635713,196896,531993
"g75",32877,28289,21024,46757,34505,44529,29689,20394,31115,22756,26664,23239,30397,21128,33122,21016,26002,69212,38320,8801
"g76",30577,59362,123410,78007,120239,97564,78201,83032,84123,141573,275069,73894,183623,97038,210158,223413,350010,543042,267174,134174
"g77",126592,50186,64201,80441,58603,73001,68343,100021,112520,30113,163556,36079,55116,44019,166798,60947,310215,418143,77832,36303
"g78",3322,8969,16752,10398,44769,9907,16566,497,17834,22541,6611,2891,731,44607,21440,40950,26592,59388,1972,11350
"g79",315,410,644,634,116,323,317,488,671,319,471,126,46,272,220,121,208,777,248,578
"g80",486,708,37,70,614,456,1082,344,1,259,495,647,5,9,359,465,1328,1264,24,3404
"g81",2610,7029,4023,6685,3781,1323,671,1083,7726,8213,6555,2698,3033,2995,2958,799,8730,8838,2065,3496
"g82",72406,49757,56841,86207,62239,58189,72500,47272,51456,77648,206454,96319,109870,108906,176778,84886,331218,292116,252448,139646
"g83",43516,61483,73741,84783,148393,29183,107027,106189,152766,57823,83807,68933,118226,49037,190800,121702,34846,554341,170500,125450
"g84",5240,17,6778,11722,5278,1204,9412,1293,111,8542,1533,87,377,422,3540,4478,2698,22068,88,2370
"g85",94012,87102,129044,147981,101739,106693,230436,80620,78507,176820,110494,68092,168380,129054,101664,55140,115143,266040,257434,179828
"g86",193,688,7837,269,3962,6668,4278,726,1275,680,590,7792,2109,1378,4518,1577,50,7962,2085,3698
"g87",63678,45358,85635,27953,43709,66489,45512,48414,65828,76713,73575,33082,35076,52623,133060,23856,41316,80240,63501,33425
"g88",4061,10558,6273,11510,6139,15335,5416,9168,11298,8937,5153,6854,5610,12299,12196,2972,6516,3527,3726,5553
"g89",170673,36102,75956,121469,186301,102918,114096,91717,139129,347242,220716,67256,245468,101886,245272,167471,464458,285203,266306,230037
"g90",37598,1247,39465,34701,108696,51660,52390,59539,30103,21004,19726,26632,94028,141897,131893,30135,93178,484264,45423,216063
"g91",2005,1963,1548,2675,2844,1607,1499,650,1223,1757,1022,1310,878,1309,2327,921,7776,2293,1033,3528
"g92",53577,15451,73653,46643,32946,33866,33732,41072,56690,51078,31854,50000,37833,27962,65819,34994,80706,155152,96078,54609
"g93",34053,16540,46450,21486,32464,29006,22908,20678,38761,38490,61343,9932,21087,23067,27324,22115,69690,38088,13120,20154
"g94",91133,24739,30605,88855,61866,86378,10950,19119,34873,14890,14161,22283,65723,14769,46239,33726,20897,87561,17747,16374
"g95",25184,19062,39210,23526,33553,26903,54394,18562,16616,35229,67383,35456,28042,37426,24486,33031,57914,79018,34089,28946
"g96",109575,382057,638089,274709,540254,504169,1108165,410105,268113,611507,539443,250758,629627,300040,807846,159143,139587,436032,594900,255717
"g97",57017,21845,21099,93445,54687,106691,54800,13616,35524,23366,28805,12887,11731,53557,70553,33500,184337,122160,91138,60048
"g98",77197,84513,135506,95523,111997,103270,130090,72592,71972,96227,93948,65564,63598,105507,238068,123699,202521,298275,232797,134070
"g99",99962,32635,152970,83471,191277,161159,143406,80358,92936,134574,59742,31312,54424,65014,106648,28586,123912,238626,80457,70472
"g100",5488,12685,15826,41464,55010,26853,22479,11227,17498,14232,23679,9426,23481,16344,19540,10105,26830,41550,10276,16166
"g101",24512,19811,7943,31462,20930,18482,16511,12771,8587,10105,45483,6225,3557,12936,49903,10827,15772,49779,7943,7757
"g102",129187,111238,135171,177510,130444,141129,204515,115374,113099,124858,216994,120344,145300,132699,245028,93307,374367,352058,166228,229240
"g103",116688,59763,187355,126405,121086,116526,130908,74036,121825,213868,148139,61177,143663,269206,143360,161853,265011,367913,198528,163250
"g104",21349,16449,15998,17636,25529,28958,20407,15656,12817,17724,132096,15843,34084,60998,83303,141628,46690,32430,29438,89514
"g105",221215,161559,192891,269609,29127,84875,251362,85157,244031,345772,603651,11934,14075,123839,61466,124807,85724,23058,180358,55355
"g106",48142,20804,47363,34285,32739,34100,50386,18242,33374,46981,74311,66893,74670,149796,194914,77991,281745,256104,176106,182478
"g107",177517,84845,266371,333261,183700,122120,279868,169961,350169,287911,271959,87596,198584,160331,282888,221015,749091,628333,321522,188844
"g108",91432,46668,109511,154530,165383,215135,88973,68844,85140,114717,161886,36072,239688,91738,209300,118622,138418,351966,148282,247006
"g109",390223,426733,734206,405030,490685,183139,496096,560915,878375,606299,466414,59613,212366,230313,1280037,178273,240782,527858,727310,614472
"g110",8394,19888,2732,8692,4304,7997,3339,4487,7614,2452,13503,5915,6051,27427,27510,11676,14367,33840,6279,8620
"g111",123518,46826,142705,24703,69164,124610,186738,133728,81055,26289,43293,25302,47644,166933,77072,322040,77092,317220,84722,236433
"g112",8470,18260,8494,23953,3195,20054,27758,2782,2060,34726,16902,7463,1423,23894,52710,11626,67316,63035,13172,61028
"g113",139093,113404,221960,124830,218013,263796,200093,162206,69042,160121,192242,156751,107356,446939,710589,108261,389420,363599,310414,309622
"g114",4206,158,0,1772,0,844,10343,117,4503,10315,683,2,0,0,0,218,497,12285,0,1561
"g115",46852,33076,33289,11640,23836,90273,74129,10994,45374,47786,61779,10400,69093,104823,176595,62788,196271,391032,64508,31121
"g116",8379,10966,12637,17000,19878,12766,30489,12649,14507,23629,7108,9464,5095,16882,8975,22259,33184,23374,13246,20296
"g117",39984,39773,58048,69908,58946,46767,57725,47106,44102,80332,36901,41427,101807,65515,75914,78759,115466,260528,88492,58760
"g118",56112,27697,78909,55985,66881,51274,74660,39117,41547,53315,77943,37376,38993,88230,86882,71211,197031,150670,58729,147126
"g119",49366,40935,57250,56606,59700,69508,143891,35923,104275,53883,72627,32759,42853,56019,136136,100665,27278,186722,104630,92820
"g120",16619,9521,22572,16413,2775,8625,21226,20694,14460,48648,13540,13092,11131,18740,35924,15185,1009,21194,2289,15365
"g121",945,694,1610,1017,2096,1467,1273,812,1707,1475,3114,396,944,2201,1250,219,1696,641,1905,1172
"g122",237,18,172,588,287,229,203,305,241,421,203,30,287,751,300,143,242,285,653,299
"g123",151,53,566,109,27,262,223,88,8,56,182,50,211,293,237,280,262,837,645,348
"g124",694,65,271,152,41,460,135,147,658,980,119,229,149,354,112,61,165,609,1475,70
"g125",803,1016,1603,1573,240,2644,1704,579,1800,2160,465,391,1985,391,1591,322,229,3989,945,457
"g126",69,537,734,1865,1423,173,452,389,594,643,1488,20,329,290,1513,422,606,3545,155,4118
"g127",353,221,470,1310,1038,1556,299,37,188,399,537,280,350,191,196,865,1852,274,780,327
"g128",911,969,1375,813,2715,943,1524,422,2521,1104,4019,705,729,2586,1352,1832,3370,4532,4088,3528
"g129",622,262,220,928,1196,690,579,191,492,870,804,404,980,374,570,255,1548,1034,1228,401
"g130",19375,7834,13405,11810,10454,7019,3936,13104,6513,19111,15350,6714,9088,18224,14348,6401,11062,15460,12952,12561
"g131",5153,825,1127,4940,2846,1484,4428,2020,4010,2404,2552,1197,547,596,4050,710,2361,1872,2639,3015
"g132",560,4,673,522,366,747,4884,590,1551,1770,693,410,402,1212,628,74,931,401,1014,954
"g133",397,463,29,864,2099,24,78,52,495,69,2106,476,40,121,1628,52,1206,2618,142,1832
"g134",60,380,34,681,125,322,352,22,3430,115,1647,662,436,398,866,27,108,1550,1392,138
"g135",348,216,751,841,682,463,605,256,302,501,1034,1321,1897,620,2428,1262,1540,740,726,1392
"g136",446,83,105,1954,345,518,345,71,21,195,423,365,284,514,876,349,1586,142,176,230
"g137",683,273,478,1013,1082,1188,1180,340,617,1012,1403,417,851,1971,1053,1196,806,3530,957,227
"g138",319,765,779,1256,2196,1268,106,896,72,725,2382,426,1049,2158,695,926,3136,3084,851,446
"g139",1525,739,2938,1344,908,3675,1370,2701,2523,3121,3028,2424,316,1685,5080,2867,3326,2938,2865,3393
"g140",2812,1130,817,1491,2346,1891,5572,622,2715,2592,4790,2850,3590,4189,7382,1703,3737,7626,3942,2370
"g141",506,456,318,1421,637,991,1031,213,1978,463,1343,355,753,1495,2203,3443,872,2438,967,704
"g142",510,183,500,549,320,303,686,259,347,329,333,399,1077,1161,1753,809,2142,2055,749,920
"g143",270,48,1247,0,285,3,65,179,478,30,1038,40,1840,228,2085,451,250,1392,280,1293
"g144",518,98,196,88,20,1,200,175,247,21,980,1004,264,441,8,86,800,282,1257,102
"g145",1064,1755,881,2417,1034,2216,1688,545,1171,605,4044,1636,2966,2156,6494,2072,2764,3274,13074,2276
"g146",1254,139,3668,849,2261,2477,1506,974,389,1192,854,590,2604,1305,2196,2642,3670,6644,394,54
"g147",67,54,174,13,28,128,211,93,421,282,543,102,180,324,189,62,80,558,56,538
"g148",2790,4016,4659,3808,2269,2816,2865,1226,2364,2204,3650,2782,1995,4705,4563,2871,12190,7286,4538,1788
"g149",1124,356,868,674,809,471,956,288,878,625,681,176,1068,554,849,161,623,888,885,471
"g150",17,607,228,1311,452,227,1012,100,135,335,530,502,1015,649,298,746,623,553,1493,220
"g151",1463,815,477,161,268,1868,312,120,1690,148,914,205,521,1500,1340,1180,555,2123,1158,288
"g152",307,840,1173,990,286,200,586,782,711,1498,674,808,2689,4141,4126,391,2694,2962,1112,756
"g153",1093,2996,1884,770,0,345,389,541,110,5536,168,2565,23951,8728,0,2,381,3,590,6927
"g154",945,541,807,1138,1934,191,294,341,411,668,1110,962,400,476,2226,817,1343,1222,1998,1275
"g155",714,455,4523,4360,1854,2267,1161,425,591,2426,2267,1900,1284,2614,1230,606,2307,746,0,800
"g156",444,444,792,256,621,1260,482,403,393,693,899,16,328,8,159,269,519,618,0,97
"g157",1566,1113,1315,1565,1534,1563,1644,1202,898,2903,917,367,1072,1032,1724,376,1669,2498,1497,557
"g158",1230,1879,2313,1478,2377,840,1539,1410,550,284,990,344,2836,215,4922,2284,1356,2244,2440,435
"g159",4536,1493,3406,3699,3582,1838,5255,580,1398,5900,2418,1744,4516,1611,10650,2409,6208,7530,2377,9597
"g160",10726,4136,324,5972,7678,12370,6718,1618,3142,6958,5548,6862,6618,3114,7185,1466,5707,28669,10953,2155
"g161",323,945,1598,292,762,235,310,445,208,1166,3038,1187,543,751,1710,720,687,5718,2073,2058
"g162",1541,349,928,268,1221,525,1377,707,3269,1510,8922,2440,316,1813,5930,2343,2471,2490,82,6895
"g163",438,28,263,227,321,449,78,67,1550,417,93,89,145,124,706,0,2464,594,244,48
"g164",1119,560,2582,2085,727,1424,411,1302,654,1089,577,854,1064,573,464,1084,1590,1918,751,1572
"g165",524,508,661,389,121,288,485,74,430,180,382,115,244,591,1308,365,342,816,134,1486
"g166",1088,1733,1491,1404,917,1085,1198,1785,2324,2213,1557,276,648,788,4071,1191,2570,833,983,1368
"g167",299,346,123,211,242,474,236,142,399,391,390,337,51,373,483,282,432,276,128,725
"g168",1063,312,3068,2844,809,1229,5933,1574,8547,7421,2254,1336,3406,305,1126,5193,2564,6705,3174,1895
"g169",1503,4553,5386,7866,2860,4467,2265,4416,6125,4167,2302,3244,2580,4322,9318,846,3909,5903,4804,2749
"g170",869,1837,1678,1313,1028,2574,423,847,1236,1087,406,463,1191,262,193,482,460,988,1382,1060
"g171",517,7073,2023,3554,164,4672,2842,568,1453,3065,6610,350,11066,2099,9480,10499,2301,37708,17663,985
"g172",2,1712,200,671,964,105,741,145,150,482,44,20,415,97,246,1439,194,178,235,215
"g173",793,97,68,112,2235,237,1328,366,8,3033,1323,97,276,169,553,467,6270,70,656,420
"g174",562,309,1289,1184,677,749,1016,569,926,128,4265,812,412,1103,1822,248,1031,506,9297,1239
"g175",1410,2731,8058,4062,2508,814,2585,1855,1077,11624,3793,18233,2064,4033,21418,3109,5051,21296,33171,11792
"g176",823,387,1126,933,984,1085,987,705,650,770,570,423,545,887,1364,605,1178,2778,476,922
"g177",366,288,151,459,359,222,238,175,280,148,258,147,190,819,932,134,840,1095,543,600
"g178",371,501,299,381,146,490,1293,187,520,176,380,786,46,389,422,294,1236,2373,319,440
"g179",1100,751,400,235,1202,1196,331,313,296,896,545,262,422,1257,822,184,1666,3066,395,736
"g180",905,315,913,1143,562,564,448,128,497,605,344,134,215,483,798,293,1140,708,355,1755
"g181",3035,2772,8141,11875,608,5697,1172,2734,5458,3262,2982,3506,4341,4144,8290,5090,6910,1536,1811,9450
"g182",335,214,133,176,163,237,383,65,229,168,312,113,622,605,825,140,668,1481,1634,52
"g183",651,391,44,580,523,389,363,430,371,690,1505,617,608,87,175,955,1086,1198,291,1065
"g184",3953,1141,2828,1331,5373,1274,2010,1218,5952,4334,1872,1395,429,1401,4110,2567,7592,5153,2708,1855
"g185",996,255,925,803,823,1570,917,233,1247,442,8793,4173,4089,7779,4605,6771,11313,11820,3489,6966
"g186",207,333,234,354,462,246,81,277,750,77,3,420,525,15,361,92,50,98,318,55
"g187",698,956,1737,1416,3277,2944,227,1536,1107,996,2282,1145,331,1162,1979,781,2866,5536,1012,648
"g188",246,59,55,270,175,539,73,3,721,815,1298,1283,633,83,3652,1097,843,552,99,782
"g189",170,139,676,449,1210,485,1450,142,498,1267,159,648,112,651,1608,227,1758,2238,1606,389
"g190",4911,8912,5335,14345,21773,8936,14996,2376,10653,1547,6024,9945,11397,12199,43244,16387,8132,56248,28878,22648
"g191",803,175,1839,4612,460,2109,1097,1816,855,1933,2796,235,1040,1038,2380,1169,633,1348,458,4043
"g192",420,374,1106,836,243,457,519,34,428,1027,26,648,253,1446,1026,126,292,1178,510,369
"g193",735,486,1190,1405,17,137,1366,698,2642,1451,266,361,442,175,955,563,5024,30,1404,1017
"g194",770,556,420,1005,825,593,1874,1143,594,498,495,603,277,1152,59,1569,868,12,934,399
"g195",262,169,0,114,1,0,591,727,1488,134,880,79,499,85,239,51,187,0,45,0
"g196",37,70,1601,1468,81,266,288,567,470,5425,158,103,893,1171,2708,740,4723,3036,666,1476
"g197",2650,8,1102,1432,1562,745,1884,281,34,127,98,35,89,224,2784,60,1050,308,654,603
"g198",3484,1154,1351,3421,333,3492,2175,1546,976,1650,1062,1404,672,1736,1736,511,1583,614,489,759
"g199",102,236,358,635,418,217,636,465,349,291,138,109,69,500,593,218,345,864,206,488
"g200",275,304,253,766,156,916,174,318,319,186,455,478,682,497,880,179,1038,2505,279,1898
"g201",227,570,1023,1191,426,746,1191,302,626,741,134,34,117,69,234,152,230,390,93,200
"g202",4485,8228,6596,7790,11579,5356,6902,5174,8341,4429,611,353,770,1028,2006,253,1194,3077,1287,2286
"g203",3500,1498,5236,3207,2664,7599,6963,2617,4027,5663,1037,601,336,1091,2003,1083,1442,1451,488,1650
"g204",6179,5704,4026,1450,1743,2093,7415,2903,1885,1069,1533,355,628,987,3890,788,720,3110,168,906
"g205",683,436,771,876,393,516,629,386,602,740,587,72,124,147,408,192,858,494,242,582
"g206",226,320,240,14,272,2,628,99,812,96,50,89,14,29,46,212,72,63,462,435
"g207",1350,804,1911,45,136,2643,174,846,47,786,102,134,153,59,360,175,398,571,21,82
"g208",921,286,476,104,916,156,1140,263,397,642,120,193,54,159,413,76,424,336,192,224
"g209",2053,1482,2376,3857,1658,3015,2380,3021,5797,4003,866,558,982,679,928,446,2715,2380,1172,606
"g210",2017,212,2210,3900,649,971,1893,805,4031,2692,904,423,1031,124,1040,55,864,168,1036,568
"g211",494,760,1274,527,636,867,519,431,517,2681,388,206,132,118,172,145,134,635,170,345
"g212",309,261,273,317,645,298,1205,251,523,581,179,14,69,25,168,67,70,72,156,81
"g213",1254,842,2250,1265,1425,3832,2145,487,1739,1572,323,173,432,480,396,284,600,268,546,368
"g214",61,249,405,469,261,89,540,461,445,451,78,59,84,72,204,147,292,40,92,68
"g215",2470,1529,3080,2793,6678,3721,1632,1835,1206,3302,726,193,141,131,464,169,262,1412,574,186
"g216",173,107,586,85,59,347,617,212,671,1059,96,14,99,45,159,81,88,54,82,17
"g217",720,429,1243,1149,1965,1447,809,527,282,627,64,261,87,214,413,139,162,2300,293,165
"g218",628,580,1857,279,1082,408,1507,777,722,631,58,126,74,65,238,186,56,413,156,70
"g219",914,186,1544,458,180,453,2348,674,141,339,58,31,5,208,140,58,123,1523,248,82
"g220",654,281,364,705,1254,118,196,516,143,75,57,31,30,99,198,14,192,90,22,113
"g221",4871,5530,1500,5666,2099,1782,7644,4011,3071,3207,503,637,719,571,909,738,1762,1440,546,1203
"g222",48,479,859,156,242,421,385,314,251,548,315,34,318,104,332,258,56,242,176,24
"g223",639,377,261,822,389,706,262,494,994,180,144,72,24,153,123,50,280,156,234,385
"g224",475,306,698,976,879,328,571,476,913,684,228,71,151,79,126,205,245,163,208,265
"g225",887,188,1014,1071,95,301,483,12,321,510,36,19,26,148,64,134,2,164,119,15
"g226",5838,5208,8751,5229,4683,5442,3773,6406,13508,5955,842,435,353,1281,811,435,1591,4206,555,1375
"g227",541,168,1175,951,2391,1963,2092,1796,5670,987,242,219,9,2,64,480,108,500,8,1715
"g228",2966,2183,2990,500,4273,2625,1748,1507,660,511,186,292,302,59,326,267,128,2258,975,313
"g229",232,557,545,913,1223,1570,1396,321,752,801,108,73,39,95,318,143,114,438,56,158
"g230",353,131,435,978,220,160,391,126,393,419,170,66,101,56,108,30,87,420,40,100
"g231",577,29,1012,128,818,312,40,973,946,236,125,5,89,147,60,167,190,406,588,120
"g232",5,618,150,463,1052,99,69,453,628,441,410,74,75,14,213,173,200,112,84,65
"g233",2445,1968,3184,1859,3529,2837,2336,812,1814,4285,756,397,817,631,862,292,1182,1080,1582,620
"g234",1134,1928,6108,2410,5172,3177,731,356,936,2581,112,379,203,495,360,704,501,1040,400,680
"g235",3267,4448,4822,2774,2371,983,2520,1646,2507,5366,1180,715,904,2964,1724,959,4283,863,1990,1928
"g236",931,425,465,698,757,991,1357,483,858,684,328,50,111,427,277,116,377,132,47,117
"g237",236,161,395,116,274,426,756,432,678,148,20,7,31,26,34,12,23,38,16,43
"g238",1084,207,112,323,480,938,241,731,1019,1377,153,55,81,60,62,156,365,148,147,58
"g239",829,381,1354,1044,298,610,383,474,1104,1378,125,35,96,64,88,80,248,518,108,412
"g240",690,409,2124,393,244,208,925,349,1017,90,338,35,51,442,388,384,203,456,126,186
"g241",215,239,141,267,662,430,759,110,449,513,113,199,191,198,234,251,333,448,150,168
"g242",243,914,1349,1056,996,725,429,313,720,684,30,92,62,140,233,200,470,200,80,60
"g243",183,142,362,118,201,238,436,17,67,99,207,22,98,2,200,33,184,172,168,107
"g244",1548,336,1504,1175,2011,1955,1794,718,1183,1036,435,109,235,384,602,264,204,414,396,306
"g245",4194,131,1514,934,2493,2197,724,764,591,190,644,248,536,143,320,0,162,1118,144,15
"g246",125,129,159,3594,738,3077,488,137,124,685,14,9,407,7,424,239,158,0,408,57
