"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g35",4410,963,1639,2639,1429,1161,1665,2112,1309,2303,6710,4177,4188,3276,13362,7216,7178,4432,4084,5548
"g36",1384,47973,58351,559,113020,132522,24476,11879,2,17585,16730,10524,11828,43,4899,45170,7148,145668,7259,215475
"g37",947,2159,0,23602,3137,809,2,13291,148,122,53498,6190,1153,6483,22072,21869,9657,53,394,417
"g38",946,586,1597,2004,462,1775,1276,1839,278,1827,2183,959,1026,1728,3562,721,3458,3594,3840,5198
"g39",84153,46500,145447,194582,77680,65681,100648,209400,69677,139415,60276,101622,123497,242218,143772,74973,484131,89946,129208,201620
"g40",26615,63237,186784,463418,150512,116889,159294,197897,90787,38809,978030,286364,203049,106288,100302,247531,147242,30672,554646,1360674
"g41",4940,1164,197,26373,14311,6677,2007,4236,2297,10854,60428,20833,20713,1661,4031,15645,58424,10580,20174,28919
"g42",74753,60988,82354,63650,35074,82603,34941,52814,43778,57061,1049160,292783,162497,261014,266988,90348,344349,234678,402758,1062597
"g43",10225,17423,23169,4316,10133,44057,17775,85976,15870,47306,150996,22917,16735,4034,46473,20931,218307,86949,84083,150069
"g44",42465,21495,46244,25078,28956,21164,17182,27598,19424,48023,39577,41579,13746,29725,19288,37294,26498,33038,24357,29542
"g45",135731,13716,149041,182991,1852,113558,373143,15559,89188,96139,634107,204961,15737,4072,1207115,24263,337298,263442,189618,421296
"g46",108593,31417,29867,11082,23373,23639,28654,8217,9368,76110,112479,32233,164065,90419,195795,44473,291267,143280,54245,74670
"g47",23306,5864,26852,16340,9967,13523,37812,22132,79970,31850,143328,15367,12213,7495,44186,73245,80020,29472,57554,66398
"g48",49726,32535,23978,57049,35778,50802,33274,85559,30414,24453,109528,27937,151962,77733,40642,84402,19313,55101,104244,233702
"g49",1834,1139,898,71,1379,18,431,9281,73,374,3114,498,645,3417,164,37,192,500,882,755
"g50",5460,4995,4461,806,4015,2626,2266,9688,2385,2099,14387,1573,3844,2913,4056,2171,4342,7238,5912,5585
"g51",2745,2858,4456,2172,375,1701,30775,5260,5665,1296,53584,13885,13970,76417,3082,707,7307,21875,14084,19883
"g52",318,321,550,808,791,365,681,511,192,1740,695,581,239,1197,398,236,1275,206,1370,1109
"g53",67842,58615,50115,76779,54664,46777,68962,51519,34337,45757,153443,33335,47914,50084,93350,21729,77052,38841,20348,108090
"g54",72805,46391,56611,49109,45213,12777,47506,73110,32058,56122,159611,26538,25895,44442,90669,71535,50720,58684,35462,113187
"g55",37242,22654,13466,33072,7478,9327,40568,15164,12137,21031,55119,22105,6330,33978,15870,45218,32686,3834,34089,18198
"g56",93502,57898,113153,158161,125154,36436,114718,118699,69292,173628,392725,173808,33449,138032,59817,135365,104826,179364,357543,484731
"g57",35182,18736,32305,42209,23258,44438,51077,22870,24448,33640,69867,18443,29712,42051,39201,24611,61020,63231,35850,37417
"g58",30183,7656,5896,520364,65,3230,224084,38678,13183,7,1319,144,123846,26965,3011,133312,451564,282146,1961788,9129
"g59",7336,6652,0,12815,2777,0,19,1501,283,1312,17,737,3733,156,12,181,12875,1506,2,496
"g60",13884,794,1671,7314,8396,9007,12633,8856,173,1601,55416,132,39154,59,567,30152,5985,16090,5054,1960
"g61",35581,13746,36044,51227,5540,61751,28966,37481,2277,13811,136356,272087,186375,21621,35020,555873,106463,198276,147380,106794
"g62",7456,19987,49087,15432,54103,6078,9750,36538,10954,2046,36287,488,107079,14441,32808,22752,75585,36671,67148,33633
"g63",95750,95143,99669,168955,117928,54051,160116,167255,25375,132708,488824,98542,25041,101198,152888,203990,152448,142308,100844,206705
"g64",10750,398,657,273,7496,6544,4223,3883,6296,15470,28600,111351,24484,7304,191495,64293,39368,26398,6486,144393
"g65",93,480,459,258,396,666,371,192,305,27,4905,1340,2009,937,237,238,405,158,996,7233
"g66",136,1800,590,2146,1715,1449,108,747,220,384,3050,1919,3229,318,990,1033,3107,1610,1860,3735
"g67",857,14647,41,9802,41282,6777,4363,6812,713,7343,73590,22520,6680,28922,47238,671,3264,584,19495,8219
"g68",58998,19174,52884,6419,50733,81180,14468,52499,67538,78205,93776,50110,121339,152920,33711,3344,2944,37002,178315,85838
"g69",23564,85181,53835,20969,1437,29217,64708,22310,43315,28965,86669,21104,16009,28445,19320,11942,16797,15415,14654,93588
"g70",21733,49757,45991,2197,83330,33704,15770,19575,1229,50,84758,35676,26212,742,52424,37069,2548,56397,441,315480
"g71",197267,284037,153548,176107,138173,232351,173605,86409,122459,125152,389340,203754,228472,153973,191387,163887,204124,126297,162931,308703
"g72",35436,25447,45479,64292,63260,60979,27188,45723,43671,56183,111110,67735,60903,157214,145698,56946,56555,57944,70494,124746
"g73",114173,144490,168566,224883,58934,75454,93500,147988,85772,166817,405668,218543,115577,201629,156885,165026,202120,246258,87858,225850
"g74",185294,66138,135136,174597,176980,72320,134929,151807,137610,103875,250449,200905,135646,285526,169409,355957,837441,247353,182827,988788
"g75",54802,14272,25293,35008,34612,26836,36076,32256,19977,39906,38645,23204,20885,26315,47891,22078,48314,36416,42650,34791
"g76",140195,107074,118250,86644,64452,97088,134741,126766,94887,93108,780637,322055,150952,232738,329220,322433,239336,158048,195338,440057
"g77",96575,74932,102870,23574,51121,60046,72491,32850,32954,66262,671800,150822,133505,529990,544954,300372,1057470,279813,274359,183926
"g78",7029,8426,5725,11329,23016,9649,10761,16633,2901,8938,56176,30446,13911,332,26441,12895,87952,30264,56285,75480
"g79",313,495,498,365,391,77,444,259,175,350,1502,510,278,245,409,199,603,524,390,226
"g80",66,858,90,2992,21,145,551,1998,39,10,5811,0,680,237,261,630,195,796,438,848
"g81",1997,2368,7550,1984,1727,3265,4636,2597,633,711,6129,4425,2324,908,2346,6025,5648,971,463,13964
"g82",70974,51413,47302,80513,68513,64193,53561,86028,29236,69708,227361,46780,34650,127977,50878,63844,54866,63878,131306,69398
"g83",62266,72097,101987,115867,19365,72559,58852,19728,56704,25701,77852,182644,35400,54080,86554,135423,141658,43229,116080,105504
"g84",612,5040,1031,1009,523,67,7506,5064,123,569,156,1599,9953,3677,514,1608,8858,6311,15978,1638
"g85",79983,56447,92395,87546,95970,75150,88981,133906,76233,57654,128739,177868,181599,248042,178700,74115,258003,383023,125828,468160
"g86",596,1176,658,7349,509,543,4017,1862,114,1486,6728,4215,188,7312,88,14973,15,9227,41195,28366
"g87",23630,24352,64985,65279,29738,51339,57933,80060,18584,28242,68565,28815,30983,29909,36598,32874,20330,23327,29829,40400
"g88",6089,5272,5718,9940,4974,5819,4582,5885,8145,6700,10664,5939,2527,6366,4736,6026,10144,11055,2679,16751
"g89",120346,53915,123811,50787,227733,69970,45859,100821,135572,145322,136766,354906,102355,166039,146422,65328,369324,101441,68845,422091
"g90",90280,37659,47818,32117,42263,43584,5542,19078,49416,67185,173232,71266,18478,163372,70933,28080,107464,53725,19395,121632
"g91",1609,1885,1390,2375,1667,1158,2066,1945,908,862,4487,1629,2907,1226,1994,1687,5469,3070,1225,9066
"g92",13547,23363,23468,76714,27983,33786,14260,50502,77017,24205,44233,46386,14486,27566,62723,23101,47253,81666,40574,50439
"g93",32223,33023,56145,28068,27797,35953,72522,25113,10232,27250,76358,32382,53832,43765,21072,51940,102393,29252,65820,56054
"g94",62393,11684,17293,40131,70635,34053,84008,59319,18999,17304,132972,66203,40742,6939,126993,112635,88071,57767,71750,113436
"g95",13141,19524,14138,37188,16332,29288,22607,17974,15179,15712,61848,22677,19498,29881,34776,47661,69610,43296,21244,92306
"g96",223814,182736,125054,278765,287452,348183,228673,1226256,298268,220815,140332,256738,572891,493796,51699,464943,994243,341501,446760,856455
"g97",12063,27558,121739,56106,42953,29974,45438,28537,39348,7235,29892,54112,27949,29080,29475,38987,94196,14462,94594,187410
"g98",89089,65426,66591,192135,55851,100636,63424,82220,56812,80280,591870,80813,82141,145239,311760,250458,431040,232859,95025,540288
"g99",85012,31261,95233,220531,47556,51917,73746,95907,111118,163021,290162,312375,104522,306583,392648,193616,95960,365168,148158,499052
"g100",9827,9288,20178,6236,31383,28603,15951,24595,3914,15810,23852,12060,23733,21196,36034,6258,56548,18093,6806,40772
"g101",11699,13358,15269,17514,24489,10645,23795,20256,14392,13163,95662,30170,22047,6674,65989,8855,35998,26802,37724,15699
"g102",86395,64362,197499,178156,157844,120147,114340,138567,94614,119165,638908,258060,233615,276123,207258,274925,572637,439693,134389,493798
"g103",175662,84394,77583,295188,194699,107942,62143,114834,142122,120683,222884,150695,129759,241764,169677,223583,264015,598924,177143,347079
"g104",5974,9918,7253,5431,11902,7085,12359,25532,12659,11540,36694,24944,17753,31307,28623,8950,18538,29622,11116,21939
"g105",30559,83396,35520,374663,72754,197845,97193,167692,116681,31050,543495,247981,163799,130954,52040,164196,60022,337566,151650,455348
"g106",32661,25669,39089,44130,41188,34517,39200,58077,27477,30087,54863,46615,37387,59364,59088,38515,160452,49251,79002,58990
"g107",179468,139853,161353,171911,147286,89202,202930,299708,87794,218633,324300,155097,168602,187630,255054,213894,582491,254768,367634,378114
"g108",116028,74420,134396,77760,43955,71933,92897,88177,53012,141622,229530,63690,218601,109784,263910,225066,380100,249207,234022,368484
"g109",740291,114680,491847,736662,469367,262222,324130,658948,295917,430748,450816,736029,202247,706881,93683,1074264,1155438,314335,434332,2518108
"g110",10096,2871,11053,12451,2378,681,1672,17599,373,18362,9420,1192,10794,27131,3910,443,59004,11485,1371,22786
"g111",60995,65911,89966,117207,96388,75253,74867,128295,55516,134101,273304,77519,190887,322855,735771,68446,164865,80159,50800,364200
"g112",17659,19197,18716,9394,13156,3807,9711,7443,11479,10572,42425,12430,34697,7720,3228,11377,56816,8635,46736,202416
"g113",128281,152977,200637,206329,162193,123344,103274,221376,134102,163169,274828,404918,103152,329387,325629,116545,265970,318701,255660,204610
"g114",902,63,8795,37973,4777,10878,11533,3,0,12024,126,136,13,93,10987,0,0,410,578,5240
"g115",38862,40853,36038,47808,37380,28745,59371,51180,16026,77648,69187,93625,89335,421860,272106,145265,198285,139194,85131,73899
"g116",25826,18726,10108,21895,10539,13300,12057,15222,3205,13189,48047,31451,43853,56734,69447,31713,61322,46402,18423,118394
"g117",50822,45943,46307,62540,42920,47955,54350,59040,30557,26836,67444,47736,43805,46863,49782,52085,38154,51815,57486,95326
"g118",85596,36702,35064,47320,47045,56217,50405,38127,27521,35203,95040,75681,32070,43385,47939,26205,140805,46705,39054,192012
"g119",75918,42395,40024,27107,97636,31755,39108,31632,55936,79024,192861,36559,34395,43054,66506,76688,45564,82600,66922,154310
"g120",15057,15496,5019,3955,9679,18283,17950,12431,13684,15588,10813,24394,3215,3659,302,5968,5172,13790,36523,33417
"g121",1699,656,630,183,2963,1050,2698,256,812,1090,2777,1393,5466,3329,1217,1950,1525,2999,324,1726
"g122",418,756,398,202,169,97,54,261,421,77,555,1077,247,648,1034,400,368,417,531,2960
"g123",6,14,386,365,882,60,20,2,99,76,234,148,68,135,46,2,154,525,180,46
"g124",902,622,482,373,145,96,22,434,381,397,239,227,285,824,203,219,91,398,872,284
"g125",854,205,940,883,574,850,3394,2075,970,1229,1824,709,1241,1483,1121,835,542,2624,3042,1206
"g126",322,467,817,1110,1356,124,2563,486,167,291,1500,13,1261,905,532,352,66,1125,410,601
"g127",531,141,222,1722,237,91,1260,158,1422,671,2462,66,692,342,714,534,4102,8,86,4349
"g128",1298,539,702,2581,1314,1387,1314,1448,1320,1320,4727,797,1479,860,1967,1257,1268,1478,2456,7461
"g129",526,621,257,778,118,712,650,847,214,144,2453,2710,676,2592,1269,3225,3508,1264,1076,2366
"g130",5333,4851,5187,10607,4633,6701,5293,2812,8303,15390,28838,32895,7702,12439,34449,26653,31592,45410,13728,25349
"g131",2243,3126,1388,2982,691,3107,1579,2744,2870,1570,2522,3128,3052,3328,2283,1182,992,2328,2936,3515
"g132",624,980,2771,1589,369,686,113,16,44,413,2250,1581,466,678,4408,1025,744,198,1902,3492
"g133",111,73,273,1,0,836,264,25,206,135,5,1402,1218,716,6912,554,480,1846,24,585
"g134",158,578,238,1874,37,293,2027,1940,370,2139,306,588,1887,1955,474,845,156,1376,1406,3773
"g135",252,370,326,326,426,275,378,584,326,129,803,883,265,1009,1330,605,1030,549,604,214
"g136",264,202,824,53,51,569,385,933,11,220,827,859,58,254,234,686,280,160,462,107
"g137",133,453,721,1279,1102,661,863,830,400,987,533,1609,872,891,1367,1023,2364,779,646,341
"g138",378,228,195,2428,228,178,616,1183,464,459,6810,2016,2213,2605,9480,709,7462,3558,3407,2080
"g139",1818,1046,1507,3617,1251,2320,399,2439,1339,1162,4538,6462,1235,2486,3484,2592,836,2948,4854,1353
"g140",347,605,856,3356,1795,1814,1231,2304,1861,2508,5405,2080,1351,4218,1704,1913,270,3096,6336,14724
"g141",831,229,1257,1325,362,397,904,626,632,251,666,372,716,375,1080,560,772,596,239,1986
"g142",341,481,292,217,319,179,278,403,186,243,1890,423,262,717,688,468,1491,423,227,792
"g143",48,180,312,5,119,158,199,161,449,59,584,376,49,11,103,381,545,14,38,606
"g144",154,196,235,114,64,1,499,134,35,63,274,172,583,171,375,102,1210,176,4,144
"g145",298,799,768,762,2795,252,1154,2159,887,1981,6008,2265,3584,2472,764,3107,1672,1444,4240,3192
"g146",649,207,1005,582,1076,471,240,113,1082,494,854,1179,620,91,146,344,318,374,444,588
"g147",191,473,86,631,100,9,4,986,84,2,350,78,235,387,138,239,1042,398,143,554
"g148",2851,1524,3069,5276,2014,1140,1449,1897,1109,1475,19074,5597,6420,13323,12605,9621,7000,5928,19038,9014
"g149",579,184,193,1303,279,158,772,249,539,824,611,219,553,1617,238,554,1185,825,495,1033
"g150",260,54,58,2122,275,679,241,1122,218,570,2676,233,1577,966,1532,2396,4505,2353,1710,728
"g151",120,133,445,54,388,1058,624,316,93,246,254,433,566,256,590,1307,1281,270,1005,1208
"g152",720,538,773,174,1208,865,761,219,280,1101,2151,76,279,329,514,1049,1620,302,795,564
"g153",480,45,1457,2724,3361,4857,2636,1770,7,3880,106908,10365,478,9369,28648,618,7005,4848,11,39531
"g154",811,463,434,743,637,308,630,509,481,963,1845,1011,429,714,603,930,993,1452,1449,2850
"g155",1055,786,1396,1215,842,506,1464,100,995,1762,1022,1012,1518,1676,2424,1164,7395,875,0,534
"g156",234,423,1036,261,561,92,771,560,826,872,3155,1614,446,1163,371,1207,1524,149,0,1950
"g157",2654,1018,1418,1552,449,1169,1697,1362,1607,1267,1810,775,2914,1144,1016,1033,1477,4124,2190,2072
"g158",2314,2875,1253,2107,204,383,1424,533,1702,231,1653,2536,1094,4918,5786,1870,1420,1192,1844,5177
"g159",4738,2068,4033,2516,968,5239,2190,1984,2491,1709,6572,4508,1567,2477,18230,2041,6466,7872,5978,17865
"g160",14694,9602,17632,4333,3502,2373,3334,1621,8023,3782,2314,3830,22739,6354,489,5639,60,5712,8898,1618
"g161",1456,69,1051,8,145,323,454,642,3,198,1983,2676,548,851,480,197,684,2302,2265,10367
"g162",221,201,85,515,541,344,350,902,2716,840,7414,1654,163,902,9376,36,1140,198,570,4258
"g163",1204,128,503,988,664,93,514,60,64,872,114,325,188,1284,114,317,1894,516,58,1239
"g164",1097,1831,687,2356,366,1280,1765,772,871,998,1833,550,738,2830,1713,1582,3228,804,1553,1638
"g165",147,324,278,1018,274,218,486,106,412,452,391,235,119,661,24,308,58,14,467,1198
"g166",2162,592,1825,1329,375,1067,335,583,165,790,712,2644,809,710,2961,2207,7688,1380,4137,2412
"g167",603,43,350,704,190,611,200,249,182,25,233,756,130,88,386,432,932,896,710,723
"g168",2960,758,1858,2577,10778,993,2362,735,588,1219,2178,2225,1530,1394,6050,7800,1350,4073,3148,3228
"g169",5359,3818,4764,4675,2775,5665,2369,9717,3113,1652,2412,3926,1904,6747,6338,4023,7229,4680,6782,2524
"g170",353,963,811,2334,880,746,433,1076,871,1616,656,1325,724,577,675,1414,224,2466,1200,643
"g171",1326,1604,3748,1367,83,3817,8924,3013,633,91,6118,12399,6731,3044,19232,4110,17025,6508,7678,24390
"g172",100,1278,62,432,5,57,63,425,231,480,152,320,135,481,702,0,57,298,275,163
"g173",34,162,419,581,214,768,255,114,159,157,557,292,551,480,663,308,1282,322,635,912
"g174",194,250,330,357,516,500,378,308,468,861,870,402,385,337,340,374,621,708,678,2422
"g175",1410,865,962,3369,3838,957,3420,1104,5470,2178,13980,1817,299,4296,11696,343,681,3050,17070,10073
"g176",815,415,1279,1187,555,358,656,420,601,746,2714,1359,1325,2034,3124,1949,2738,3342,614,3820
"g177",253,299,443,137,204,216,276,234,107,541,132,205,204,169,458,240,520,210,196,474
"g178",686,336,575,549,291,762,717,554,448,181,503,781,1069,417,1048,1415,810,1194,198,1026
"g179",12,1088,305,943,280,433,1307,1143,183,600,3930,657,670,1040,874,657,2008,1071,3055,1308
"g180",218,209,524,771,142,488,581,421,234,553,226,13,1182,652,1118,219,876,1131,259,816
"g181",4770,3339,1627,7549,3143,1270,1843,4996,2347,1419,1553,4175,7917,4720,13985,8358,1696,1815,6165,11672
"g182",136,138,226,1087,156,536,112,1166,10,324,83,219,105,102,490,362,59,763,522,19
"g183",353,495,589,151,395,272,226,258,295,301,125,89,395,244,110,890,347,612,135,1320
"g184",11152,1144,6417,1432,2338,1971,4959,4182,851,2579,4898,1066,1116,3660,5346,1052,999,3218,3418,11440
"g185",769,481,250,614,780,902,490,509,467,1312,996,624,966,1751,1270,228,3870,882,1304,3114
"g186",413,40,86,237,799,16,221,99,18,62,1626,89,82,151,1560,96,1337,1392,93,2
"g187",360,2006,507,333,2037,180,1782,4463,743,2337,522,3503,613,424,1038,2421,3772,1080,1154,434
"g188",226,98,40,31,71,540,468,299,302,6,68,3188,250,434,684,1595,278,426,897,175
"g189",544,582,79,1108,246,500,831,664,292,608,1296,1949,678,569,2032,663,1296,450,476,248
"g190",8735,3815,9759,6701,3768,3855,9243,2329,3357,5628,14932,5185,6529,5318,28264,12928,15651,11803,13170,19390
"g191",1224,1415,1839,840,407,795,58,924,1087,1194,802,1632,2686,1700,2906,734,2568,3688,858,4583
"g192",526,210,513,834,536,106,609,682,164,152,776,1269,801,1341,816,211,251,701,1138,1568
"g193",1191,423,796,1180,219,808,1420,83,294,1035,3764,2395,2350,1268,1043,138,4558,156,336,3702
"g194",876,237,123,410,660,75,292,67,7,286,5022,90,3238,1247,903,3489,2824,142,6176,105
"g195",7,3,276,202,624,209,1646,236,938,238,572,13,41,1973,1188,182,237,6,26,25
"g196",742,2467,1131,1310,1231,1895,337,2808,598,1647,996,967,564,1211,463,1090,4728,2732,14,5271
"g197",540,280,97,534,130,302,338,725,148,1443,408,212,117,191,393,45,545,506,416,420
"g198",1200,768,556,3653,2218,804,440,3599,1036,1218,575,1169,726,1655,596,675,2273,2946,251,2073
"g199",16,230,144,106,551,162,358,107,375,191,892,1405,202,687,387,460,621,273,579,1943
"g200",280,213,697,765,418,389,465,447,446,500,614,1011,641,262,1062,464,1210,798,635,526
"g201",711,864,844,902,321,716,907,1114,393,664,248,225,99,150,234,447,526,387,237,476
"g202",6208,3129,3889,8447,5651,5110,6111,8164,2804,6197,1525,908,1428,1028,1348,690,1936,1768,512,5114
"g203",5813,2945,3156,11714,4277,989,5225,6828,5120,4897,836,1709,991,742,2010,1071,572,944,381,2604
"g204",6890,2120,4986,4252,4474,1771,4308,1383,4402,7404,200,232,452,491,555,364,99,738,645,238
"g205",1594,402,988,445,589,442,1031,728,1472,809,941,408,119,482,315,131,222,158,234,490
"g206",230,16,298,923,145,715,120,507,23,537,50,28,142,69,18,39,218,533,436,48
"g207",2669,189,1526,938,587,135,133,462,19,595,719,3,99,69,129,97,120,455,225,87
"g208",290,336,437,261,548,97,675,883,285,267,437,140,178,438,122,275,92,196,106,215
"g209",1480,3885,1583,2980,4033,889,3923,1439,1810,2585,1008,738,1050,1967,783,1470,926,902,938,3606
"g210",476,980,1582,713,1077,975,546,1381,266,2322,1070,72,471,43,1042,503,110,703,644,1265
"g211",732,1211,1409,649,843,515,264,2339,583,1466,322,171,67,224,198,68,156,110,228,380
"g212",230,202,209,84,284,88,644,504,203,86,36,5,20,17,26,26,16,48,84,53
"g213",426,1266,972,1509,1112,368,1052,2418,621,520,458,770,390,364,384,585,308,692,1024,902
"g214",149,427,253,289,215,136,90,424,66,233,71,98,85,99,47,51,96,148,104,114
"g215",1652,531,1985,5724,1267,1715,644,2888,3143,6328,726,262,409,611,342,478,884,968,1152,555
"g216",1342,315,488,57,223,180,620,175,554,125,83,52,56,76,116,4,2,342,42,98
"g217",589,290,972,553,521,128,395,916,663,319,70,520,36,230,497,472,192,462,290,263
"g218",783,386,628,439,229,573,205,333,268,906,50,42,29,160,228,53,83,448,20,175
"g219",233,265,1249,303,85,198,192,388,582,389,4,166,47,62,224,5,202,119,251,217
"g220",560,326,599,380,657,1074,884,159,271,869,137,76,30,61,33,24,66,50,68,48
"g221",3518,3122,4503,7376,2383,1248,3649,4492,6913,1382,1068,230,723,1051,525,550,1308,2170,748,1998
"g222",396,771,376,254,381,359,499,758,114,504,84,150,167,84,272,212,114,116,296,17
"g223",146,464,287,637,1610,391,358,560,265,421,60,37,200,107,135,68,268,186,258,1096
"g224",294,532,718,516,544,582,354,801,308,923,484,248,324,356,186,318,258,305,250,1035
"g225",325,17,389,2085,867,462,220,510,650,250,224,25,39,230,77,13,143,224,44,49
"g226",10680,5145,5482,12589,3824,6400,2018,6257,5238,4752,1596,329,478,2669,233,721,1556,1992,229,1801
"g227",1384,897,6859,1373,17,350,701,1873,637,39,580,1311,179,106,30,1363,404,783,253,163
"g228",2435,390,1107,504,1265,263,2834,640,959,789,136,545,46,49,446,168,582,1348,185,660
"g229",1754,901,1162,1405,456,363,372,1216,509,619,364,57,38,58,64,86,159,78,132,95
"g230",142,107,345,348,409,516,384,593,553,444,204,78,103,90,106,57,66,125,166,263
"g231",93,814,658,460,461,746,402,826,776,254,246,39,256,176,20,159,92,54,42,242
"g232",1148,115,100,331,170,22,275,1444,61,428,390,62,137,42,42,31,34,42,78,260
"g233",1829,1987,1081,3980,2540,1630,1081,3465,1339,1947,416,1266,877,1070,1094,833,2166,492,958,1902
"g234",151,1030,1921,2813,3138,4432,886,5057,645,1312,914,230,390,808,3096,470,554,1163,2570,1100
"g235",2521,2237,2431,3659,2388,1091,1479,4896,1233,4120,5600,169,1299,2645,822,2008,705,1558,1283,4450
"g236",54,354,1609,570,599,849,827,346,181,156,422,48,156,253,67,147,81,68,183,84
"g237",116,203,315,112,236,153,736,149,197,308,98,154,102,65,108,38,69,280,134,170
"g238",599,249,162,932,991,177,346,218,270,113,455,283,104,118,0,145,198,136,140,118
"g239",347,154,224,217,776,792,356,23,1069,772,295,136,106,294,22,195,355,204,126,104
"g240",1608,121,617,905,715,1142,688,837,521,1302,75,30,4,69,18,277,300,198,53,68
"g241",833,789,132,601,1005,258,506,71,318,1381,105,86,41,98,59,117,50,20,141,202
"g242",221,372,230,310,142,119,375,572,119,171,107,147,35,53,80,28,160,138,94,99
"g243",301,53,756,65,133,56,404,73,43,153,120,5,5,9,20,8,48,52,32,14
"g244",928,605,1636,2623,1676,1042,983,688,1033,672,282,128,153,693,412,134,485,369,324,438
"g245",833,183,2482,3520,1228,6797,50,513,294,551,10,143,92,10,104,28,81,5,62,548
"g246",2140,1026,262,778,2119,138,3320,1530,112,792,599,30,164,137,12,63,102,0,38,0
