"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g34",21609,12149,14630,14672,30706,65915,9370,9108,20528,2868,9123,4815,10718,561,26987,31594,9828,7994,7608,42056,60999,1850,30139,40517,261305,3314,79818,28446,98830,10287,11014,11005,1334,13031,8534,19952,8457,13998,22148,33362
"g35",1443,1743,3040,2325,2162,717,1103,1183,2172,1716,4829,961,1194,2403,1877,2455,3046,673,2581,1093,1941,1851,2235,1078,4132,3015,1308,1892,1208,3546,2220,938,150,4746,1386,1346,1757,1462,1039,2028
"g36",84469,869,413234,1002,13810,22481,22118,3193,138299,33486,21802,36631,15832,3247,172249,14654,36778,42498,46,916,27777,18455,1982,36466,32468,8917,5735,3378,9,44076,75462,16304,53172,39885,95981,62202,2317,11869,169624,4884
"g37",1985,2807,1115,3821,5018,117,1,78,40865,10731,4633,245,525,3640,1397,4332,29370,1111,1951,23,2,1832,65,100,166,1534,5004,528,27452,88746,2744,4639,2782,221668,2,53,25944,62,30854,7925
"g38",941,983,1198,3565,1678,2562,962,540,955,1373,1257,1567,2443,1089,1699,502,589,1182,900,4302,6088,2622,5485,4595,3840,1525,6357,9236,14562,10623,5692,7763,3457,10194,2534,2755,6708,1481,8392,11535
"g39",112940,144925,137745,100661,93743,87375,61415,155216,125677,119223,284060,63132,79843,145894,266650,15747,161882,20752,106798,34566,89088,24381,101090,147552,282002,75465,148614,85831,210776,103974,106998,107655,16840,351978,207552,92808,95062,163730,150567,43923
"g40",276915,140268,222934,379589,181909,145603,120648,38966,59196,95455,685047,168528,22276,138229,136508,90350,78815,65154,128892,148414,170183,281391,151161,199541,171162,266090,85122,212576,429669,490595,621466,279797,51581,134204,92099,308866,392187,228641,191230,76323
"g41",5041,12122,607,2208,4950,9138,24252,9661,7791,5011,5564,6550,3383,37689,7824,3478,10925,6520,8574,6774,41938,1520,7655,9039,19114,11327,2766,7448,655,13226,7186,20377,4511,11262,3741,8286,2262,8978,4312,1082
"g42",20652,128146,78045,45667,39738,71336,50335,59781,27665,42742,91948,65077,38106,44987,50660,27977,88921,21630,98173,29694,428340,51615,146614,26847,117300,55607,156876,360918,229340,167220,62846,38430,98923,111933,70352,28831,110268,37474,106240,62584
"g43",5831,29632,23745,18567,14569,39864,62571,92057,11531,34680,16670,19490,85067,92885,52131,24604,68206,25556,52886,54947,270816,12361,92533,45927,140685,32293,96390,177606,193015,217875,81378,7061,8650,143531,249906,25145,68178,53410,53542,116622
"g44",16480,34501,38139,14682,31206,26971,34724,30564,13995,8352,24231,27747,23863,40409,39331,26185,40769,23179,33574,16031,47471,42631,22408,76569,15891,16939,15661,60356,31901,25731,81122,41815,13605,63090,23120,66226,99122,17509,130300,25544
"g45",120475,2644,66602,41806,101622,4746,3069,163218,74270,108611,199019,68951,16554,76491,204224,42566,66776,105702,132885,200959,856383,21682,318039,172241,1378525,605405,35895,1184460,61718,12468,172760,331147,295924,247337,914374,88592,104416,450670,2297902,12960
"g46",13249,15844,47904,77923,13043,14755,40580,20552,140216,58811,247213,8382,15355,170806,138808,46780,45240,21514,89219,41606,226020,14631,15804,38084,545033,99786,66732,129618,142773,335601,137142,51862,38012,168201,14788,90095,50788,25477,200312,53496
"g47",24861,25272,31373,14946,30860,3490,25901,8088,14923,6877,12035,9191,9577,3098,10275,15599,26518,5926,41939,44852,79641,19223,34891,20920,140656,12693,17968,20546,29464,5040,125246,16582,10541,85995,6920,3344,12668,25927,28844,3891
"g48",28737,44682,31164,65131,32611,31769,26728,25645,49156,30504,45480,36522,82860,36100,72710,13228,28001,43201,76361,40998,81846,35105,157854,169136,136806,132578,18635,108489,137763,305025,214414,84708,44975,145040,42611,64763,283203,56768,162805,133722
"g49",697,2935,518,1562,645,2135,1004,1666,80,449,1652,22,258,931,964,673,2671,215,0,90,1719,25,1057,152,611,109,1011,118,44,1331,1158,426,0,1190,2666,537,462,688,1184,1390
"g50",1915,3296,3345,2513,3664,1371,1804,305,912,2705,8063,1475,1431,1925,5608,826,1879,2935,819,2744,1721,1081,3888,939,5002,1860,4552,2716,14384,6116,10052,1935,1106,1221,3566,1261,8322,1666,2070,1553
"g51",4982,4520,1184,7709,6161,126,3384,8377,1737,9619,3297,1706,1014,1854,24816,1492,4832,6042,1361,17506,2074,1304,214,3829,4054,24590,171,643,5074,36873,15872,9748,5243,10318,2498,3444,7340,4501,3008,4883
"g52",340,1318,350,837,647,457,915,1742,491,319,631,1190,473,838,820,908,312,147,1342,1912,1023,1296,498,876,481,1245,531,1337,1176,683,1828,672,1389,872,1136,661,887,1041,4066,567
"g53",52931,45345,58785,67837,37417,35735,32375,53514,42376,26650,86592,39454,23155,62677,49148,30224,37989,46506,59334,89247,133790,15963,39729,70701,75884,40268,42428,92138,21993,109290,151664,39452,26341,82992,66766,26724,69087,28268,149954,44744
"g54",27512,39145,56580,71961,29888,43183,21321,56423,55078,53521,79162,42873,52884,56035,69241,52673,57488,20040,28009,57149,49979,56620,34522,67819,60296,48586,47984,96888,65152,71756,127398,27400,21182,42249,61914,30709,55858,69516,68829,41378
"g55",9170,6409,47592,35562,9407,35358,7819,11004,9603,2811,18719,17398,9385,13338,15384,12779,33034,15870,8266,20894,31656,16475,9648,16379,27750,7895,14214,23069,20141,50614,68370,10286,7425,18837,38703,24778,50992,17524,22772,39477
"g56",124182,82606,134246,105143,71008,62726,54426,99936,114003,86224,97376,135630,185895,210814,74186,111085,117649,59753,85914,216145,312210,132983,118662,134928,124767,101122,85971,202366,280818,461475,283220,58430,61420,552856,208520,119841,670779,115649,70890,180200
"g57",19224,47129,51565,43589,51896,39287,45805,21625,40126,28821,51707,21338,27965,51110,32407,44619,26333,9236,34690,42031,43434,43044,40816,57216,29376,50022,91629,105402,63618,42992,97306,13268,93219,82836,43229,39594,81278,49111,25348,29278
"g58",53059,39913,73225,2092,568,16319,186118,30080,457087,995,510043,61559,2437,6874,249840,36021,490651,337209,48672,16396,775709,178602,2168,4756,11197,24610,67426,1376,2414,10271,37434,147108,107965,405586,159580,357189,16054,464011,6604,14693
"g59",3042,116,312,288,1,2,753,5649,5753,274,61,3159,528,1577,0,762,5774,110,509,620,0,5228,2,0,56,161,0,4,4,343,2202,1,3596,392,694,5639,52,18,0,312
"g60",4569,885,68,2213,1158,1277,8328,945,2986,3411,1587,7,16050,20645,792,5536,1181,2608,13641,1392,405,5113,2558,9528,1584,4963,1190,18990,33102,2582,5766,733,10302,814,1464,10701,573,3297,34572,1395
"g61",71271,62091,6061,28785,112999,4637,5603,4044,94969,1538,105400,78525,36302,7952,50419,20734,21930,55073,87836,105575,74568,11548,80496,92810,23808,314813,171725,64432,19585,272100,96368,13176,15427,19106,54112,18036,138621,58576,596884,87738
"g62",6922,2147,30529,31566,20796,30938,29601,42595,21337,23968,12697,20007,25990,36456,11605,14437,10625,38373,11433,50326,21867,37265,8974,14767,1472,27329,23064,56514,164096,48953,31062,10466,13338,35345,108013,17309,76777,16683,30317,32392
"g63",48956,55485,63935,172478,116499,125058,43584,34834,36305,105721,73380,62927,71040,160142,106772,80385,50200,33754,108341,112337,694264,118009,102285,241839,66060,122826,130760,189492,154184,97826,341528,40025,91338,168338,125106,115242,130323,215864,602977,80920
"g64",6958,13061,4831,12908,8322,17675,5238,21301,87,6362,26980,3259,17775,15059,25233,4061,6594,17009,11039,29816,7808,5457,16143,97446,11663,129975,6510,47848,211386,414267,60236,24024,3862,5566,37258,13014,175983,118842,1332,48353
"g65",6,220,846,603,668,225,101,426,170,148,160,159,1110,1730,867,500,149,232,118,6,448,3074,542,122,24,1578,2663,1308,2184,5022,1006,3390,32,472,715,2494,4368,125,2361,345
"g66",0,87,492,32,165,391,1401,129,621,462,242,191,230,25,1468,389,167,53,214,673,915,512,194,1003,990,1449,813,880,1650,4554,3284,2934,74,2610,3393,27,222,933,1706,2415
"g67",39979,5205,2271,191,8207,17483,36350,62412,13033,3149,40,118,16256,71257,8405,6934,2313,19947,10958,21880,28490,67,50103,38188,10364,8098,1255,464,16158,3863,67468,71867,32270,1487,3544,69669,58506,30639,9071,30389
"g68",96021,94013,3375,42857,30004,381,18001,28625,33687,46233,48445,20275,51541,37042,7857,42380,50431,47142,5218,13625,174261,148949,83948,180434,39178,1493,125640,365796,195745,111882,295526,8926,31083,355550,226391,29815,273922,107945,292990,29475
"g69",4367,39816,72100,23350,70509,47331,21576,32298,45409,15256,33036,17108,44702,77197,11435,17948,19602,21843,47923,54432,54911,31401,32937,31225,84436,3104,35651,141670,9847,57426,99430,25744,15745,29543,23878,33751,125534,43047,47600,36075
"g70",9442,38921,73459,16432,3646,3575,1802,106,12679,2800,107549,41051,15624,2181,20974,6890,6683,775,21373,24998,41319,807,4960,86865,73832,160933,96272,81480,18681,6138,179110,38280,73711,43568,17148,1043,167004,4760,222476,29732
"g71",207909,198891,187515,92655,130100,188655,113794,134138,101581,53328,173832,89608,226179,250823,336508,132144,138233,118003,121549,127623,311335,303955,184548,78145,115838,400098,96711,121931,113149,462924,370990,146681,138092,295740,358663,442695,124161,317014,365364,177650
"g72",42688,76168,106290,44497,56510,19297,43513,47500,67795,38163,104505,50573,16443,71593,62351,44071,40249,36634,75986,56395,204746,46021,72407,61459,146335,136158,86033,93320,97430,169714,135696,67912,46301,141320,59443,85363,221760,64861,81930,44656
"g73",96913,143825,105667,121865,174963,152524,84716,76396,138903,52539,74816,125985,102299,132907,143065,56480,79925,92535,202953,101886,632325,81067,110420,252962,222035,398480,249392,317678,220157,360852,345480,168115,118385,165328,264204,177246,290885,91726,194690,121009
"g74",77941,181812,159608,85024,231446,104686,138205,100551,111553,107486,145024,158450,139065,241096,185269,170754,121463,61220,154995,126055,267234,82493,143280,217787,215852,249925,547578,223785,108931,623388,312274,95974,56521,397578,186542,216760,453212,192309,418036,104585
"g75",28244,34402,25399,41759,15318,35493,14404,32686,21710,22271,22911,32825,16880,23617,23127,27712,21480,14005,29197,25024,161345,35648,55638,114232,77526,70299,110390,187160,137826,117344,175248,51492,53420,124880,57281,78397,210322,57605,76343,43004
"g76",93196,98144,89531,156611,95251,108604,59891,77553,73911,95668,93239,73322,93731,134234,168755,41053,42784,41949,101846,115694,447346,83446,136106,178566,209528,216885,101242,295798,118022,295254,238908,59409,119932,262788,150698,189086,195270,192055,414876,83737
"g77",62215,74467,114379,61311,65508,85538,76413,43370,73914,83331,103238,58619,79470,40002,109852,20659,52199,84127,89798,95829,156662,81113,99425,127365,94164,126856,60403,148581,72213,190230,78486,23027,34552,300566,118499,57179,91851,84577,384742,112368
"g78",19102,3904,43586,14190,11417,18612,19875,19228,9817,2681,5664,26426,298,11221,2683,19825,3520,3588,4976,19160,10784,8082,11304,48624,5181,11072,24192,19894,54551,47946,37712,11100,4315,30600,3178,9858,30136,533,44264,6821
"g79",82,503,434,138,449,521,333,132,542,161,326,100,412,146,556,573,330,172,841,619,843,414,309,1595,652,237,360,506,756,528,628,412,170,474,278,139,770,332,1043,332
"g80",457,278,2441,1426,24,626,94,63,19,19,309,135,826,78,68,149,96,194,91,1815,4302,497,652,127,463,1223,2715,1192,566,1944,2366,139,745,3072,844,214,1541,156,1544,88
"g81",613,3257,4261,1372,2077,4553,2417,1199,1660,4319,7374,1818,1353,6497,4957,2520,966,2703,733,1801,12540,1435,1410,1707,3585,644,2230,1275,660,858,7468,4012,2190,7760,4665,2428,658,4722,4247,748
"g82",79610,92290,56011,53003,42230,59770,47227,53134,46495,42584,70895,37820,75657,86304,75519,38405,32871,56652,48819,41433,592275,75862,89500,185049,138542,118156,181456,157030,122178,280298,171638,70665,51735,406842,149897,94238,123740,142860,223128,66905
"g83",39414,13781,88560,50286,56453,68190,57773,62310,40474,50139,21687,45194,51475,49052,72839,11228,45475,45366,24625,55562,120158,36244,73104,139761,149668,41540,66002,88886,53592,92415,187650,104778,34273,68952,46572,39929,303826,41086,138642,43831
"g84",9939,129,1142,6542,186,399,24,5,1805,73,1443,2235,112,1276,262,10,1250,65,1724,1279,17636,16313,1135,6777,26044,2912,11582,66861,5744,5003,38126,4784,17064,323,3991,4101,8956,13690,28840,2797
"g85",71879,206367,155612,261342,39774,129804,66556,98402,120076,70836,161998,54640,106938,162140,95610,128188,125143,78551,170363,130504,103102,66578,109980,174619,186226,189755,99614,169890,248542,410272,217938,86237,151782,188638,67149,127569,155200,83970,612484,85345
"g86",7364,2502,5864,2333,0,6385,3236,2895,101,1494,5756,214,1640,1139,4609,140,794,3397,408,41,2018,3737,622,2322,7203,486,17900,1707,1973,27132,6490,2139,356,11116,4060,2148,26636,211,67928,4230
"g87",17818,48008,50470,28239,21039,28397,31764,54087,46564,29200,37433,37842,36913,77937,42787,36629,33212,31432,60812,62095,65193,49945,40399,66324,43616,12100,21626,48126,68906,88740,90756,31476,8971,48782,24366,17359,36224,50905,139648,26194
"g88",5293,8073,14261,8763,3142,10937,13987,5834,5320,3864,8474,9131,4311,8873,6434,7377,8707,3131,4475,4662,3962,7827,2434,13963,15884,7157,3662,10509,7747,8400,4644,5715,2543,9227,10098,6105,10470,5985,25736,7285
"g89",109628,160912,33287,139542,75351,79578,75040,147465,177496,159727,65265,107327,169302,176730,66957,61260,69819,67249,457907,127456,183360,92402,86493,185002,119400,83416,300252,60137,72525,186731,338296,40314,151100,250001,155842,70731,88173,49451,348706,75750
"g90",17742,33117,97885,95829,60001,59018,4155,103708,6497,6415,67966,40462,34872,62872,48625,25344,67370,10635,91649,10502,207994,21227,38853,34981,16815,59546,48480,268086,28591,153408,23582,48099,17162,462812,122745,9300,24153,53562,90417,14004
"g91",1268,1588,3015,1259,1376,972,836,898,1414,908,2172,794,585,1437,2219,1005,1939,1131,700,1699,1503,995,1147,1070,2286,621,2931,4460,786,3036,2250,838,858,4642,1681,1924,1536,1115,2464,612
"g92",56439,63730,35681,68381,31497,17708,40231,56287,40670,19939,37939,14180,23532,31139,12966,22135,19289,46347,54894,30722,48414,26627,30397,50092,59460,37134,12378,49040,77166,66032,82978,18877,8001,70265,57744,38349,136842,19768,67658,18375
"g93",26330,36988,35408,26557,15850,61417,6605,33691,25111,14979,34510,19651,27158,51998,39817,8327,40665,18435,33072,55670,80270,9396,27211,41455,21866,43476,29517,31780,41324,64894,58124,16069,15900,58749,33575,58438,52482,20428,95764,50871
"g94",26891,30272,30586,52339,34169,20795,57491,33585,45884,53810,20712,27961,6159,86822,40934,13498,25065,11350,74632,68737,38190,54466,28079,24060,100892,24107,35239,105618,57146,30789,66716,8741,19146,122499,91168,90115,83117,22119,132246,46263
"g95",23648,38024,17905,32110,19255,14895,16407,17556,23167,12011,25716,15272,10835,23939,29770,14711,44407,15292,23687,29005,91595,31762,12858,31122,34115,13610,14510,49058,33211,85782,71086,21210,13167,40757,23664,6624,18242,10255,46494,17994
"g96",648340,552640,279603,613484,133515,634883,65806,362954,192863,225906,181379,156484,140637,474799,157924,146211,396397,255628,81390,785252,200550,301187,388428,818632,689003,524237,311950,113177,938388,967953,698822,433842,107050,787989,786651,323874,612363,722065,1102155,409105
"g97",32871,60706,91170,43059,75913,53006,40631,85611,47368,4879,71827,62506,33904,51797,41252,20264,16614,19923,50337,74607,177600,40946,108003,27218,26923,35683,59201,49492,48262,111410,149002,41035,16324,31083,70833,13780,51490,40870,313062,25678
"g98",66581,61984,52559,92297,94691,185533,102835,62905,76542,32790,116489,57322,46633,33183,85971,50909,96055,72872,117479,132185,165764,145798,55939,106010,280153,96218,144560,190116,137972,301926,183648,113425,100307,221324,102110,103725,264032,63608,110424,51481
"g99",117587,112101,185787,133940,48263,91210,72160,85190,93395,28157,72876,69482,66044,114721,116708,50758,110583,33640,61729,181192,250841,60515,53049,306682,154444,84093,177566,146446,138003,123651,191010,136944,46709,228188,222140,54504,329666,69437,399482,53948
"g100",12505,10429,14953,30789,26604,15001,7622,38015,12144,4742,12351,14449,13218,73228,13278,10360,14640,5464,59605,19498,30023,34810,60112,31404,38570,10253,34198,82383,14703,43565,34664,14540,49230,45195,19105,22871,74864,16035,43718,26785
"g101",18260,22846,13038,21626,10351,14663,4645,18285,4866,12430,19979,8930,16617,13366,5594,8658,10625,13329,22824,3580,87476,15199,13369,51885,12709,17254,29722,48576,13359,17862,22828,13130,11087,43133,34870,10908,24094,21908,33358,9494
"g102",208521,69647,135958,191650,99229,108495,85037,189863,148802,159319,172836,129606,197143,187705,106997,115062,151835,84522,175378,168718,262952,113070,103404,111842,165947,169563,252795,259878,96221,373916,323294,116740,108503,358070,109729,170649,161606,141593,154944,90080
"g103",96564,151219,187221,165890,76973,151173,60613,85723,61913,50653,205050,130345,73310,140017,110181,94226,139391,155086,115363,132560,198066,35924,76871,156847,80379,200692,179252,413627,191720,190692,217590,100756,101558,168624,143315,65372,142148,51699,146184,44715
"g104",16545,11170,18436,13162,15024,9724,8466,24502,10174,4205,32623,12847,16961,24512,10926,6638,22504,6506,24106,14762,44496,8489,25531,9197,33100,66138,16528,39472,17053,70878,28070,10780,10033,9907,17380,9458,12294,8969,20635,11170
"g105",66548,82451,385915,125712,70146,67038,69868,95142,377233,140148,66368,130181,14533,122878,16558,54507,126267,123859,15198,47033,1186581,42326,35231,39070,323828,483895,145690,158552,469308,30425,266986,33674,178261,409470,160485,99510,432684,82005,318710,165852
"g106",37152,33757,68159,47427,29466,43165,19897,22741,23559,23771,45720,25987,40263,57315,48325,41619,20182,27171,31476,24126,112320,73342,80249,204579,140532,152438,296406,183452,238050,168334,192392,92766,48801,268676,174362,151451,358826,100277,257610,79231
"g107",116338,250170,177433,377006,164019,126714,201784,206087,218413,175727,263576,193826,179743,209713,182333,182264,186828,167509,167218,203130,461204,108505,193001,171161,260412,187696,456890,209748,202094,397322,501170,162050,38550,647992,258134,114749,214176,129037,324610,138842
"g108",90694,150225,94702,31268,47903,139766,70127,120485,74652,64138,120233,26295,74261,100351,124675,89081,49249,93554,54952,167938,490581,149601,310923,310359,221922,241923,491260,689058,429082,1096393,1121978,260868,95606,1284433,167509,320196,1440708,71453,785328,130367
"g109",272788,648363,144674,460411,171147,106579,203786,509538,278268,337294,474447,273118,555635,519537,296067,211723,194348,134663,309806,1180095,236658,555437,187959,462320,268706,192564,928469,1204420,425864,724846,702212,388202,136890,1140318,832229,453848,387913,237415,562820,440232
"g110",1287,6357,9132,12900,7842,11904,7267,6190,14008,13215,30601,7264,4711,14602,5686,406,5914,7434,2643,1239,52962,943,10626,18086,8164,6187,3564,35183,1765,1044,44,9129,6903,9814,5620,7227,8938,26887,1475,2925
"g111",218833,64345,66991,104779,19617,151501,32237,166848,32123,108582,328994,14980,98819,71909,152358,84076,94379,175492,39029,399775,34310,32685,91872,68608,111545,388339,25832,104931,260476,243492,173416,157244,4960,291755,110414,28071,422260,144893,91914,118743
"g112",8139,9445,15449,33639,3639,3704,3361,11668,1949,7273,393,824,45522,29628,4236,1998,12286,10325,4271,23923,20348,48339,17449,50695,46642,12614,30720,51383,11482,22472,43212,6773,4143,26838,6122,19620,46600,3395,78378,6662
"g113",152045,178351,239464,108883,146848,131182,98230,190922,119920,121704,142136,152274,126363,196178,151148,126765,194444,127005,227385,109381,157777,126394,80455,217013,255027,55632,268913,212064,114632,179053,294216,70250,72956,234936,254718,94288,203998,110067,193253,149782
"g114",810,0,13623,420,10345,11355,0,301,21,2,1089,17,410,8538,784,10448,0,0,0,10861,102,69065,18396,4089,7,26,45742,0,11946,146496,0,4627,8187,5408,177,16078,5148,0,9741,1
