"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g33",44130,490182,161841,263084,192430,48337,114991,203813,62609,92525,60377,129583,17617,28649,95462,172530,63421,209267,128470,434455,53966,30843,48850,33655,149180,200967,167445,161183,432770,107120,141596,218143,81510,354417,42656,284119,52942,68601,198678,53014
"g34",50553,8889,39018,18121,10843,31427,117085,6185,52558,21863,41805,19336,20868,4702,45857,9251,47385,3213,556,5578,41139,38819,2625,34920,41413,7408,23145,27672,18258,45888,122728,15671,16706,19875,31999,6716,58419,88923,11964,43693
"g35",1493,3334,1754,2167,1109,420,2020,1211,1499,1133,1040,1065,3479,1891,1596,4202,4270,1918,1685,1094,4905,1063,957,3125,2294,705,3581,3656,2520,7678,2230,2959,527,2159,1761,1777,1240,2214,749,1061
"g36",439,106411,1867,98121,110596,1277,25099,6423,7867,225845,44323,311981,2489,84236,23,107614,39768,1,104530,45625,359,55967,77145,106232,4269,67474,465,23591,8510,52503,31768,2501,516,1992,1216,737,41618,47,258,2583
"g37",23188,122,5298,245,2924,358,156,4382,0,3,38464,3727,24076,18,490,9225,936,2595,22999,1434,18,172,38,7216,480,2,500,3050,15904,4162,107760,37821,227,403,256,9537,0,1219,6218,601
"g38",305,2278,533,1010,471,584,986,1183,836,912,1400,2852,871,3028,2221,1018,5101,562,1993,382,2783,771,183,1969,1144,1260,7737,1356,5838,1778,1730,3291,234,3932,1976,1785,3582,743,103,311
"g39",94649,149648,73340,253709,133968,91727,59690,83823,76192,73016,184705,52619,58842,185902,105648,87195,145363,112564,137094,170668,115860,71274,107987,114327,93436,22171,184107,51790,86930,137286,163716,52834,33879,47012,36065,70021,109694,37066,31762,37851
"g40",172648,209185,200139,166661,54293,131228,292838,60259,31195,254893,146672,50196,389355,105199,175775,77854,98829,118595,234430,101962,156583,101882,145661,98999,205298,126557,55098,39106,814719,116302,190852,208689,49092,211068,194453,80962,328152,154814,152756,289070
"g41",10581,5708,3151,8658,12337,659,2942,6234,7082,2288,3991,11740,2618,9185,3055,12994,5126,2447,2383,8042,12095,14664,936,7098,7947,10532,4338,16629,3496,12512,16232,25498,987,2074,10979,3452,572,4231,2977,988
"g42",71858,163101,7514,41284,51644,43816,93454,41583,113730,47775,84229,44203,41332,96752,18366,32978,35264,70348,28788,125859,44910,54684,102416,60075,206478,68608,122943,110559,295165,374334,153160,136917,19066,38262,113790,31311,97742,73994,10720,82515
"g43",53004,162559,23500,55570,97326,57360,33990,3056,32036,21688,41837,90229,25471,36948,25129,58151,23044,2912,7057,16873,24255,20270,12791,77818,123205,2587,110268,76581,58965,145812,106220,13522,8135,39997,63186,28770,17624,12868,66016,14125
"g44",36879,27624,34150,27683,17184,35797,26976,18794,20035,23166,14631,48885,14523,42901,54050,14738,13993,15576,28637,25840,19621,6240,17595,21821,7898,34653,10952,38260,28224,30863,48526,9583,10659,28976,18662,14969,43812,3736,21822,15194
"g45",65279,125366,14686,74036,134340,3220,34834,2196,94424,58957,269830,326939,196747,153448,74155,207910,20787,105147,36227,248038,60123,69488,1474,197616,971528,146190,435138,151074,3945,27687,108578,23930,4417,22462,237273,171177,72876,153460,298750,1620
"g46",132877,1344,24696,2722,90815,15968,229058,54450,38509,14806,38737,17273,24478,20964,85305,25911,166676,31520,75670,40326,91446,17755,1804,22392,23568,41719,328500,77010,129935,87786,18596,13009,11465,5030,836,6560,14798,7206,30096,92009
"g47",16621,17952,15370,39246,8558,13942,33342,10261,27105,21808,19979,6129,15058,28612,35435,21923,9312,31693,6293,25871,20063,50947,20542,18979,36588,24094,29430,65512,62454,4494,177424,150178,55838,22236,86386,46543,259656,7027,15606,50546
"g48",31591,41417,43953,64970,73689,31259,42300,33368,11859,35784,72637,57407,41010,51265,56031,51917,48795,44329,32586,19508,64554,64947,157437,53373,117296,171362,57920,217635,122238,305211,415541,89626,76464,154648,112795,93575,264084,34147,139790,146992
"g49",24,31,1158,196,3605,1434,1401,583,2025,329,1,100,303,123,628,406,2332,297,986,3491,1,2254,175,111,869,144,24,70,62,129,2,536,90,885,546,836,268,1049,244,4
"g50",6375,5927,4458,3400,8868,784,2094,3036,6134,2743,1930,2514,4060,8004,6922,2055,1652,2718,799,2290,1544,4235,992,3501,2422,2654,6374,742,3382,12348,10294,5691,2602,4628,678,1079,4878,7396,7946,401
"g51",4325,2484,7466,6396,85,1676,5338,2434,758,1748,4612,10283,905,3982,3441,591,9378,15819,6122,3988,548,1173,10530,5388,6966,7474,2058,2883,16088,27420,18112,9685,1278,2995,6813,1918,4110,3199,1908,9331
"g52",532,794,160,826,1273,267,528,280,405,381,650,822,598,781,563,2431,314,855,582,1004,351,733,2013,625,324,822,1208,597,702,1325,492,1219,1638,401,296,295,262,357,1234,682
"g53",51404,86418,36926,74239,57715,33738,46040,42601,33327,53920,38062,43284,78921,32319,73560,63371,42499,41777,39707,39912,132518,44473,89035,67240,146708,56586,110060,87099,35379,139719,148522,89458,19994,56576,99823,18111,41818,51531,83120,97468
"g54",16911,51784,32746,52218,55845,39606,90948,44184,36031,42468,41262,71117,58467,43909,24020,45738,47422,34955,35667,56030,58332,39979,93455,76500,70520,40121,62882,118834,76160,87029,136218,23929,32124,26975,52865,26344,84766,19273,95711,62139
"g55",16703,5396,11388,11757,19186,15655,41757,8521,6281,6597,33571,19946,25736,26091,22483,7152,13576,8407,5128,12501,9621,12411,4683,14574,12854,30611,36210,5355,18027,34000,36850,5564,13535,11945,13816,13910,17474,7706,11046,10445
"g56",62596,51145,60186,108445,149093,64745,168009,70526,87874,94734,112284,160676,61206,137337,85076,76821,72315,152757,115920,94179,187763,356552,142713,61335,144146,119991,136214,80630,240594,437553,141436,188336,42307,159498,176487,58435,360837,33948,44149,115101
"g57",34083,60154,37552,37412,22866,50050,63937,27440,17890,30156,41425,21995,50060,23354,57476,30186,26228,32189,22188,28602,41172,45474,33566,42349,42138,58573,36780,60162,43836,51889,94364,50421,114517,62592,42091,35458,95134,35229,46824,29352
"g58",97108,64684,30032,1604,1118778,14183,88854,669,401,2045,32018,64430,42,3725,25901,33246,1,182128,21018,19178,255197,79427,185606,8071,0,1968,76780,15582,413050,15844,86995,19615,60119,171586,1682,747,177618,6517,21104,69308
"g59",204,1067,9406,145,361,6,608,957,4828,10252,0,167,1386,58,8094,1129,364,1003,230,374,4541,5953,2039,71,4990,0,247,7702,114,539,4184,2,0,27,153,195,8027,5,758,0
"g60",2727,4113,9572,29272,1967,2758,3696,1700,14975,515,58,18743,848,3135,16303,1845,6886,11415,5769,2432,2079,1035,3085,4181,1208,3234,8147,12578,30246,532,5408,14022,7423,3006,3898,2105,3804,8391,390,930
"g61",23992,43262,36827,11063,26812,60862,46192,45167,1986,70350,54375,48944,31747,27688,50497,79144,26314,8411,14617,15328,61972,127220,36778,52227,17300,8945,41338,19136,15978,110454,180672,28335,31608,3363,18045,102036,51878,33367,23392,14924
"g62",36541,18222,1209,113823,53759,22881,62769,31502,2373,6860,48654,32106,22597,17132,64258,63510,9508,5993,14358,11109,86153,39696,66271,23390,19808,23848,3273,10896,83409,6165,63134,99295,15385,21591,33867,17376,17942,357,1743,60921
"g63",96293,60889,46897,19342,228803,73590,229732,104637,35354,22852,104318,218237,107773,73964,144626,244659,120561,163068,36501,166684,161284,94076,41880,81544,68344,144072,182094,95414,129372,216617,232876,8374,140851,97535,30816,269388,107790,16213,106635,56645
"g64",10010,12339,2092,549,8620,4170,19482,17016,2296,34732,2530,2537,44868,51115,14373,10939,2752,8155,15765,32641,38880,8381,64914,1948,45779,42694,19581,2836,155514,38400,77174,43862,23115,26740,120857,39070,214839,37372,21217,20480
"g65",455,204,554,979,317,763,486,1385,363,0,214,113,943,660,1055,464,25,1780,1534,2301,5140,4235,1111,49,945,104,1322,88,3183,2877,1406,831,218,1790,382,1183,897,27,24,89
"g66",1558,214,368,241,1118,466,569,465,83,1388,778,370,587,4,2295,36,1040,134,213,353,1623,563,1115,497,1029,2520,3138,108,4005,4788,628,1029,381,436,1302,179,3810,89,1170,768
"g67",7109,12916,21414,3857,104393,3821,13845,3330,33244,21673,3,15128,5677,6662,6478,32394,20579,7829,15884,2982,1062,3045,5824,1964,7502,513,1249,11594,3511,19904,117880,19447,5975,1751,55783,28346,44976,7748,392,288
"g68",21270,68717,16511,38163,19961,76780,217661,4714,36812,19552,160608,49212,154244,30510,91333,110864,63539,9472,71703,84851,65036,19239,115474,27218,1407,3601,82802,69983,39440,19330,62918,79564,47501,35643,68810,29777,167366,89467,36398,2564
"g69",39369,45007,19345,12014,35972,21120,4034,6216,54870,22636,76452,16371,40627,13688,26783,61535,20165,54987,54959,26695,54323,13783,53849,101298,68296,27564,74478,133908,21241,77826,125640,25120,39247,55094,161749,16994,64475,31727,64721,83392
"g70",13431,66872,6668,24393,71601,4891,809,53756,41304,1373,48585,19116,1783,30217,145040,246,3568,14266,33136,10384,111051,2382,7613,28521,33718,48901,4308,60270,40996,15106,60352,24174,13322,52666,472,4822,134852,178,20016,38493
"g71",244582,192211,130020,207203,360054,134312,376626,69668,173003,124797,150109,359789,289247,76400,130033,308889,201325,225027,53864,141384,300700,285113,175573,354738,186200,361955,92937,113436,66890,333035,585474,261274,114284,106904,165330,157529,203578,68427,173078,126555
"g72",49825,30875,46318,79732,59463,59033,73797,20087,58753,49164,48411,44522,52292,61090,107443,37990,49219,75579,48870,43236,125241,93693,89023,30708,152673,68499,131088,149236,84149,168076,267188,102194,77668,116706,38739,62044,113954,52031,57242,54714
"g73",142562,236199,70980,134357,91534,88310,81079,102391,127143,84696,161102,165505,109334,204807,111957,160171,134355,140904,67986,125951,362128,183261,199547,133837,228548,153432,247300,241678,124512,180346,302014,138499,65602,70538,130739,107010,93158,40163,177926,95694
"g74",97291,191843,104199,96003,148405,143288,122398,57898,164455,166172,119867,168202,214444,224218,142240,122187,62646,87795,163333,100388,203108,176054,140006,159197,251081,199655,356592,422848,107752,552534,396328,100744,64486,288996,142624,173839,394676,102195,284874,195889
"g75",38865,30013,13840,23223,21795,30431,30281,23328,8613,25463,46431,12963,22429,22928,31476,25631,9727,11848,24183,36038,34920,29295,16895,24085,23628,28119,52694,30408,35578,31914,63316,49576,19019,10723,19781,19266,46494,12490,32706,15918
"g76",83103,167129,40176,87936,81955,57587,92354,77786,40706,86715,115444,143599,82725,139306,107280,91011,73500,99727,106994,85542,128394,92508,121736,62435,134642,213417,115598,162528,167154,170033,278290,182210,84463,112838,101336,70230,137028,59970,376446,84054
"g77",38036,83561,36647,42493,11608,33100,35337,34040,35879,40612,99969,39903,83520,58077,81442,61614,57881,53660,43758,108568,143402,109922,74517,178049,203644,142305,204945,193875,159672,78911,364172,94535,61236,188894,124820,152039,193139,56857,165854,110578
"g78",4371,1090,793,49668,6089,7324,703,28212,4538,11570,25925,2402,14470,3309,13976,591,2621,6266,6386,21604,23915,16312,27761,22001,10419,8454,8254,9066,15390,17910,18530,3756,16058,14587,21116,1631,4108,4295,11227,11364
"g79",359,171,486,463,303,388,593,221,335,552,378,313,287,308,842,237,139,441,268,822,254,82,103,169,134,226,508,107,389,205,568,129,287,350,86,86,253,151,153,69
"g80",121,3,227,23,40,45,58,220,1052,37,21,143,1144,176,248,35,816,280,23,111,510,3591,317,740,1008,570,75,226,377,62,920,250,3033,728,147,2,2638,987,93,207
"g81",2667,4712,395,959,4557,2509,5058,1547,983,3298,8907,2846,4431,868,1734,1938,5656,2759,2180,5522,9735,2590,1200,2181,4205,3146,7855,3113,1820,10010,1208,2840,873,3418,560,2150,2820,1143,5151,1984
"g82",59259,70958,57609,77926,106106,34802,74572,33603,53699,25643,109158,69644,53970,75268,39773,89074,51372,60337,48977,35326,158841,74248,71256,78781,126034,144975,184822,89082,218620,209955,421086,91770,43472,336609,78522,83477,240318,68279,207372,69676
"g83",82396,145123,32080,51673,46065,12769,133555,64919,44736,62719,50410,45661,97683,232584,49635,43418,104406,102479,34787,44220,114528,47290,18383,43609,79050,93475,59956,172263,187552,30326,177488,67362,29144,51547,48195,12124,166992,38222,130712,81457
"g84",990,4874,138,280,3415,3547,1206,148,4450,681,4173,1221,5262,2667,43,764,1886,1052,1412,427,5724,715,1084,1107,3032,2347,1550,18715,6848,2525,1162,4954,1195,540,3518,731,1546,661,58,245
"g85",75315,134245,70728,88056,206560,101789,128699,89062,95383,98240,103735,70178,100138,123557,280948,58887,62685,50855,114073,196044,129318,480293,296410,69745,269542,184193,294326,264810,512242,597234,471512,365850,230881,329910,289770,98853,657454,168692,265854,223767
"g86",1440,66,1808,4758,14609,3902,13,2374,247,349,1013,3562,8162,88,5222,5367,784,41,2551,157,3375,5401,18931,5263,19138,7084,2612,5073,1671,338,1336,1915,6342,13658,12459,8866,1978,20049,966,9045
"g87",31728,71802,35491,43238,40442,31903,52641,31321,20263,64929,29266,38702,57553,23230,63360,57356,35186,30308,27004,25347,33162,33086,26883,28976,41034,12977,23015,56486,30471,52929,49538,38631,6534,21899,28660,12312,47320,12740,61366,24847
"g88",4698,7939,2138,2288,3046,9019,7094,4074,10485,14162,9292,10813,4531,12390,12574,5027,2784,4790,7165,2515,8027,5709,14708,19877,10036,5836,22280,6869,4227,23898,16504,15735,2235,3593,9214,1174,2799,2256,11860,5816
"g89",185230,266093,38861,113916,114586,97470,191171,48158,276488,263790,177016,413772,315105,95157,241629,161074,111400,128037,124354,110183,129258,250759,32280,75112,104448,61818,261572,166622,82316,372869,412178,82025,59713,177839,75106,28488,57030,87963,153852,81468
"g90",74449,46365,40428,59158,24903,11363,123013,26587,15276,82467,38647,84440,51366,39977,73838,18668,18690,77692,32603,44765,79096,14519,124538,12125,243855,37576,36140,29708,53575,191412,39338,181087,25618,78253,136496,15168,58703,55265,133059,6405
"g91",639,1223,529,2191,1144,813,2177,1234,1317,888,1576,2069,1192,1051,1707,962,1566,2388,1395,1221,1344,1075,851,897,1076,1927,2340,2103,1204,3570,4662,1441,1060,2824,1573,483,2706,849,1136,740
"g92",29591,53164,28160,34116,25974,65762,60112,27328,21404,36079,47841,26773,30195,38332,56523,85519,28711,62764,31286,21694,11392,31073,39862,33777,37024,32981,29830,71694,29124,45406,62584,49248,13210,34400,67248,19198,42148,20890,56754,20504
"g93",19554,35306,9639,39316,19212,16909,62719,9354,10774,40903,26012,25189,26943,46449,34483,35600,22559,23775,14613,31098,42941,23841,33316,26557,14258,21480,65787,68444,32514,46636,117480,18094,13108,58076,54387,23352,62074,29887,77872,25161
"g94",18840,54407,25885,36008,9915,14642,58083,19910,34529,24635,41961,60086,15752,41192,43824,19332,20175,45999,38178,82181,49049,50919,65714,24382,36749,25098,25964,44339,40713,37418,86254,40343,55827,25181,52964,32734,67214,12923,68318,2184
"g95",11178,26553,16599,15875,10761,19050,31358,15010,24101,12116,24513,29679,23368,16174,40470,18737,15796,25007,24833,15070,34275,23386,28321,16328,33987,32920,27850,26810,28303,47300,129016,39818,15551,13073,27743,8006,27095,10495,24956,26122
"g96",202852,334776,136498,82397,207769,181768,550913,113440,521797,199187,1060526,453501,619799,319290,406879,96625,376103,212105,303274,117388,642286,1736357,528843,511991,1712963,1337673,300032,417950,838419,882827,2107546,458418,803837,681203,830500,781297,99347,152765,903566,1229208
"g97",39703,109220,30826,26951,83048,51546,26446,11169,18122,120396,66964,102063,8976,17412,31494,45115,38969,65224,29944,36970,139253,233862,352214,80505,85253,91039,91739,201438,220344,177240,446524,73189,6009,63182,139576,67374,175484,121074,344055,77481
"g98",71797,39046,50740,27680,122693,39367,95390,40456,69936,91463,78414,88810,61926,152067,71243,87656,109940,79151,76933,161380,91176,81998,35086,102215,154583,82136,56801,114743,168296,111874,284322,59913,58459,171758,109257,90772,108258,60767,29442,67957
"g99",57475,25265,35219,89164,69095,61017,140928,44549,120697,85803,112671,89014,100833,126274,106932,111859,125472,81949,46057,147407,103010,135744,87782,46229,163156,166825,143916,183186,62074,418185,326398,201268,167223,235731,125821,46044,241971,25986,171466,233383
"g100",14853,27673,30034,21749,61226,5371,22728,30077,25441,17411,19393,97572,30559,51969,19446,23503,5706,9002,5247,25366,19806,3736,16199,28348,34064,5630,17310,45372,7635,61449,42446,5638,5278,11468,22566,4268,22287,4339,24020,15978
"g101",14869,13871,13228,9249,9576,6561,41334,8072,4469,16192,16866,16709,19253,5066,14337,5960,4878,8636,12086,13803,12856,4075,4421,10932,23069,14408,14052,22326,6599,13252,44486,11101,13295,9371,11167,9197,17526,3452,16780,12225
"g102",155382,161661,111573,97526,127297,89441,151017,100751,133675,120285,143397,108427,159738,149171,216469,145143,92026,107929,99918,148815,240108,250437,220290,188829,197006,163774,447276,425610,166952,286110,393890,242526,179158,183690,95076,248822,210882,117039,106265,184845
"g103",117228,156155,80999,201845,139239,105743,165092,94106,90224,166599,67556,142019,235207,151645,186141,140931,76222,110037,61755,98643,198398,159978,68858,82222,83027,108783,110393,277410,224889,97386,288422,150845,96690,132401,144255,81350,150108,64942,148844,71714
"g104",5034,19728,11362,8078,15289,17159,19551,19937,7543,34635,22718,26844,8527,11644,18494,17863,17719,19634,5363,20709,8618,10175,10565,6741,17623,11976,7285,20242,6270,33558,32688,29762,22502,6732,9425,2846,16339,6112,9058,10123
"g105",58904,327253,37691,79049,99841,37854,168873,132045,416470,42805,124825,32700,229775,564676,395750,171424,78641,180514,136868,29435,11280,82567,9970,93819,152024,38234,20988,160586,119470,132261,472594,6432,105976,342930,154301,89928,60690,22033,148636,97354
"g106",39983,47401,31488,23607,50549,48952,50725,34377,30828,39822,47727,40027,80168,43410,46561,56444,33029,22100,25895,47657,36211,27656,20473,32243,53680,31680,71991,42726,69740,47116,109620,35044,6340,52296,21120,23613,78812,19560,50022,29527
"g107",238896,244262,144599,229681,284454,153899,249208,103519,130134,167442,211495,206971,278034,168284,276276,172698,154232,195429,103182,280527,267458,177688,167294,156808,314202,149448,594587,481175,355322,570046,643558,266858,80389,292336,196284,124578,458890,158717,182344,151090
"g108",99348,152679,34763,130712,104487,69349,129492,41473,135006,59641,186980,81486,53210,121784,142019,102104,59188,149369,85886,161596,130619,163180,360111,152687,219450,527585,440661,264438,255364,575859,644536,180916,201063,427403,143160,253817,779988,50276,334585,164756
"g109",397654,294843,149876,536346,899252,145508,457468,521816,596752,376592,406373,677772,297587,154701,333218,748713,179843,402710,398474,130546,344411,313403,974309,644165,403559,367876,589904,496218,975046,1151624,810392,594131,657963,794368,212742,365562,907618,446049,192072,449277
"g110",2962,27543,2740,18651,5821,15881,5515,20940,11149,16727,1469,19588,22772,3861,9580,13115,22621,13586,1853,7784,6228,3565,10266,4113,41398,3115,27540,5358,4060,18036,67778,9390,3263,7781,461,11720,8930,5049,4828,28063
"g111",25963,302880,32903,113036,110315,22346,65684,138843,173696,113584,337232,104956,300340,314449,128229,98762,163593,23222,35036,100653,199011,2999,113541,421245,189227,183339,207773,1139400,38540,1236072,987468,157936,97950,187070,610413,199430,328820,105283,597446,255606
"g112",9046,5289,8594,3853,2689,420,9649,36384,23460,8847,17205,5367,13674,6241,24734,558,18653,49,35345,17666,5469,3973,29672,19793,13766,3932,6367,33800,36384,6136,8740,753,697,7014,10136,2135,3350,221,9668,7821
"g113",135112,220909,102019,99082,165740,128805,158085,111673,139236,155097,177198,149789,145250,183488,127774,166749,113162,120280,128113,107639,90769,133154,78362,99662,153201,61863,158270,120165,190833,68776,285386,58784,31400,68381,148406,37375,162514,26772,75071,186809
"g114",39,0,848,0,9,1146,25,3014,1678,2721,7490,0,0,1913,526,14,30071,48121,398,10,46,0,0,1209,11207,0,22187,1883,0,304017,182,421,4101,50148,687,7266,264,0,0,9
"g115",38455,40579,32662,64012,62009,15361,49189,45169,22137,36624,61291,46192,47079,41999,69811,7017,19360,14084,40763,18503,68317,52335,21033,41851,63374,33906,45116,184698,149828,68598,146058,22717,12295,8529,67790,48519,35830,42692,57270,62015
