"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g44",41484,50984,40817,16104,11939,20603,29411,25260,34067,17517,26027,46841,25831,78623,15081,66387,61422,25333,60932,18253,38981,38373,62227,37555,18783,29882,44042,37440,15702,66747,56424,37426,11782,60195,37800,21749,84500,15784,33408,28537
"g45",98252,196576,172285,115186,7647,46479,3852,110795,1608,328301,19753,93162,3127,502538,232471,46161,105620,48007,16010,329073,119439,36970,52671,43973,108135,28463,297393,311760,136948,40803,439130,255048,38959,57863,33513,92121,56760,35815,311286,426664
"g46",16342,28289,124846,61112,8294,88196,87139,73182,21062,31666,5606,71738,18542,33820,19114,109976,113942,7786,13023,49014,91272,72221,396517,121806,222658,32626,676725,78318,78215,364710,248146,73083,3921,234995,267265,11971,6862,130721,149044,5353
"g47",22322,40281,57126,11318,14077,14954,41793,30584,33601,6373,13282,28304,22524,19299,18737,21451,9322,22214,18839,39748,41079,39695,11967,7776,82452,49690,17916,21590,9812,21455,35586,27419,776,40383,16849,61612,74782,70374,16175,47099
"g48",41909,67764,48841,56478,21774,36093,46401,46285,57933,34110,31701,48560,35011,35090,42459,66868,73545,68337,43507,62983,85882,81584,296535,72922,201644,107453,128314,122304,172323,275874,336791,132216,74400,109972,69769,42101,100524,59931,178840,135704
"g49",465,59,135,678,2247,113,32,670,2946,181,111,3138,2907,319,2476,391,343,846,672,3733,1406,1801,1076,387,1073,736,390,3788,482,7143,3698,1573,290,359,1142,149,3391,2538,12494,13382
"g50",847,10730,3233,3659,959,4103,2974,1645,3458,2547,3948,4864,2506,3421,2539,8250,1783,5410,4251,4501,3359,2567,516,1755,4692,1471,5116,5908,7070,13193,5312,4108,2494,3268,3532,924,8736,3105,3341,3155
"g51",6503,582,7232,199,1502,8334,24435,2844,1525,8632,666,19696,1148,498,1864,9878,5298,8509,81,3778,84556,9066,1241,22244,15470,494,7517,12753,18540,141988,30924,477,4672,28990,2126,1632,2644,40,5943,7777
"g52",628,1080,890,743,615,495,628,516,578,603,395,1227,170,1496,1135,564,772,1117,1749,328,903,1524,603,555,278,920,1796,2385,518,2108,2442,2118,1617,834,277,920,1726,1524,1110,960
"g53",60454,37063,99106,55485,52871,47333,48832,36779,102684,37475,25997,71732,31368,72588,55168,54191,98209,64360,44765,57209,139610,40610,42077,63540,132354,37437,170765,84947,24778,89984,178734,78572,22006,117732,61587,24917,35886,43254,139484,35006
"g54",74117,50239,68313,34028,37116,27248,44164,41877,65565,57683,98117,41769,67642,68659,27102,71732,76758,56886,46673,54803,155495,79824,73473,52630,69212,58209,199406,57750,83360,146795,230684,73576,60078,115481,82898,72655,123698,55610,118895,71442
"g55",6388,15704,8474,20456,13941,7443,15882,42655,32902,19408,15700,22464,10798,40795,21825,12550,61210,21920,34906,5105,21765,14534,20037,27691,30180,40281,26438,14549,13548,15246,31554,8290,22702,44463,8859,18457,11218,6325,26994,6074
"g56",52146,71274,107070,69338,113104,98761,86399,71094,232685,105487,54696,154329,100087,87388,125820,274814,124697,141925,59162,139489,298183,84131,47327,109755,142694,84154,135612,124312,220470,271131,53604,72488,61900,285864,163724,58682,147915,85365,86626,242081
"g57",20835,40311,47716,34618,35015,14033,46569,36269,17170,21416,39369,64450,30410,70045,58267,34394,55218,32416,37555,49022,72180,53169,25337,38149,114747,30725,175779,136581,73881,36306,59734,33461,118846,59412,91140,32798,65946,33509,47119,37537
"g58",83699,43100,63,85,161715,48189,307680,28484,96942,353,17532,1070,329282,252943,2225,126214,21859,99584,11183,1101,158822,187774,26956,17148,27330,140240,37164,18826,159498,218541,425712,33659,40975,165839,219,2547,78945,22849,60564,122
"g59",30,343,5077,858,9561,8131,2172,8512,2360,172,193,86,72,1,1446,2417,4077,7097,1067,4097,2388,616,3534,3737,3161,0,6862,158,16,438,2195,440,135,1311,3130,24,56,2161,2,12
"g60",3830,5033,5970,5974,299,38,8621,1313,718,11277,9684,9241,30100,1258,1160,4495,5129,485,515,93,40977,33650,80,12639,3704,16293,497,4588,3278,772,9522,5840,1912,7454,22973,1131,5341,169,2070,8672
"g61",34241,14867,85796,29127,17902,83949,17177,11626,26644,12246,46405,17176,18061,10203,17347,13330,26575,54657,109072,38303,129320,289316,168127,87954,207488,143750,332740,128436,13165,62541,286968,133562,24656,112008,44181,28560,45711,56434,177590,7749
"g62",50863,78515,4005,7064,55198,29802,11631,288,32358,5884,9090,91717,4081,20768,193764,25519,12687,115982,16401,3483,35558,19562,14207,9078,36380,3721,18824,10647,3647,1085,20032,20494,2336,12214,11575,2078,39605,5551,102029,75374
"g63",163449,116438,109579,100504,93341,116741,46303,143729,89762,62269,73269,112147,107228,128730,44082,11607,28569,13459,141432,164738,359552,38357,69719,139092,207422,62487,391692,164252,46466,134370,193126,171398,27487,338490,241428,244434,109406,108120,477362,116317
"g64",5115,52354,2305,17725,13336,21781,13290,1015,8890,2098,11486,19571,2309,133,35164,41031,16441,18574,46833,17761,23223,87827,7643,48072,37820,82,33950,44534,21264,49734,91824,23892,1541,3972,22180,10088,38424,25440,5275,60251
"g65",324,159,475,100,43,37,518,247,1103,116,92,792,2077,4,447,372,678,254,1297,895,2028,642,52,2533,518,29,1124,5352,5742,2754,3752,1041,406,422,104,186,1419,787,124,542
"g66",1083,746,79,512,326,88,905,170,2574,303,383,232,1257,139,228,87,451,309,575,489,1125,1554,325,252,221,293,1502,280,1248,5649,3520,1409,128,316,336,214,954,568,1535,566
"g67",13960,3134,1351,47767,21512,43616,5961,1087,5968,67359,2283,40401,3608,40333,13234,70845,5267,23980,22304,7608,15117,19367,5433,109,15722,1658,10431,6042,24295,21243,7494,6502,25617,16715,26,2721,563,299,2326,2424
"g68",47753,112234,84576,35923,67040,92265,194266,59218,117956,125795,40993,184451,32714,116021,212118,39615,28130,31404,24628,113226,31601,55911,99848,11063,152132,128419,1978,112410,40960,114678,285810,191232,38172,165348,151891,42458,279704,36273,117460,8145
"g69",29626,73050,45154,5146,28173,7665,34408,29976,19471,10837,18092,31382,19589,35344,53181,13772,39653,10058,39792,53942,70496,75225,11867,29281,73806,31830,174125,90115,29043,66153,163950,80467,30451,70773,31487,65266,48506,73509,49884,49410
"g70",3957,37588,44152,54317,22959,52773,2371,4532,11751,20145,1597,6493,73684,47809,2480,4565,51416,4659,81848,2349,5195,19758,488,1935,88004,2758,67248,324,1386,41972,5374,43163,5616,80346,3590,249,72848,17796,20310,355
"g71",218169,266208,260071,156848,83761,208055,108592,152704,203040,140136,269173,226381,208391,256821,182435,18836,442220,224279,177038,182861,423080,190642,181213,182213,101314,258920,364766,309077,108130,369105,378328,221730,212500,118696,162072,184782,185340,221579,499792,268158
"g72",64416,58056,93249,49778,27969,34441,95976,26026,73499,42793,59315,64216,40805,82947,57651,50284,71750,67644,55786,51073,147774,163802,75107,87826,124013,43688,68646,222846,94386,237660,131670,84049,65645,113746,119618,67060,145140,82919,106617,107704
"g73",168065,184835,140842,125462,104015,123011,136771,83860,99863,137624,62192,231166,65793,126819,128375,214524,107958,120024,276147,150030,350360,173593,111002,159458,127749,98160,322124,354835,91598,287026,270980,144753,76013,156585,104860,101267,114101,73845,151040,164696
"g74",252243,177865,218102,154265,149227,115461,129694,67924,164507,139694,62518,256920,100291,287996,305261,207235,192429,115969,223037,158351,202392,111569,181462,98613,103794,150413,417519,197245,153061,482730,384796,220798,54360,160896,181267,91665,203786,173405,317732,234601
"g75",27613,38211,54950,24638,19798,30356,15322,34577,38389,28424,13326,37190,22200,46116,43623,19537,47347,48506,30578,14516,32966,70518,38084,33823,49077,35273,87620,60894,60296,89144,73832,53055,38557,25734,34471,31725,49564,39332,56591,36040
"g76",115004,101587,80527,93142,58588,56075,79353,93617,74273,93438,55031,67184,117108,184678,101945,186419,93262,128560,130288,90098,477621,205500,125800,283209,252402,169077,449952,164634,293704,234035,285568,237078,139942,248630,186465,218117,248085,200058,346458,371963
"g77",157198,120539,129441,98575,43080,101561,84987,21367,97837,62160,28086,44646,27525,51309,51022,65330,153322,58809,87856,64172,267810,49929,92718,176264,143712,154562,261903,263208,78420,158838,96264,86842,91898,71856,148608,91959,65769,126011,111828,129232
"g78",31375,11856,19506,5029,2957,13758,6246,28409,31701,24519,3807,52557,15615,13899,6300,16805,14530,18840,1586,19431,41040,23088,22171,14258,791,4325,17420,8356,2096,96990,72074,1623,9736,13729,27682,13437,10367,18285,45873,19576
"g79",646,227,376,131,215,302,454,380,425,267,452,418,331,699,125,472,283,544,276,530,402,293,313,432,176,141,440,752,251,292,358,1145,352,414,307,151,516,254,1775,128
"g80",77,53,986,792,404,1631,366,34,1027,18,386,507,418,1954,439,907,197,959,578,933,1245,38,280,47,144,266,2195,352,36,24,500,664,118,2510,431,47,223,833,308,541
"g81",2150,5355,3886,5763,4184,3483,3706,1516,816,5566,775,5503,3405,6201,1547,3152,1772,986,11856,1325,10407,9565,4718,2400,2618,1246,25310,7326,1272,21780,10650,4375,2799,9572,8895,2049,5967,4685,6408,2543
"g82",51898,68654,85234,63911,50002,59657,105778,35604,63850,18394,30351,75853,42802,54564,78916,75015,53079,68657,65007,38441,168975,52913,32596,38111,63976,49772,175002,33796,54744,160070,62930,35124,27602,91785,74758,33656,57744,39989,117882,59494
"g83",104753,61909,96686,53622,62512,27628,82685,83564,111142,99317,53661,59317,14152,87763,155738,35796,17380,80613,141906,72226,56196,48618,87634,108730,98544,21865,129306,217462,100528,94739,33070,49209,30784,26238,123785,20803,145858,106276,58412,49875
"g84",283,4005,216,694,2899,4864,353,1007,2611,4380,110,4966,658,702,5742,126,4433,1527,2358,1689,660,2068,1408,12656,246,2862,6832,3315,232,15906,238,8519,1209,326,1889,731,3662,7080,13656,1749
"g85",160635,66622,88212,103022,122982,69315,136434,244166,132561,147772,164315,141063,105030,109079,205686,235821,110877,64237,220017,105469,200901,113836,70504,81430,130988,158056,178748,246820,158904,404024,273562,125223,76875,232700,75800,130461,329254,210085,299622,106673
"g86",1245,996,4941,222,168,9322,520,120,557,2682,2603,26817,9924,7089,337,3829,803,10672,3373,3206,5014,5060,274,2969,4228,2255,6416,13034,3765,4794,6438,386,159,1870,599,8,8422,26,3017,7612
"g87",72102,49941,50601,40752,24176,21848,65581,46843,58802,28651,49592,48689,43736,69291,29160,74030,29535,30017,53471,55142,42969,25071,40040,43124,44412,26779,36658,66434,60654,100661,87352,38267,9456,44832,32100,14673,37908,36557,102656,79906
"g88",6643,5181,9659,4850,4079,8274,7629,5565,4677,6538,4276,7437,7283,17961,11230,8624,9065,7815,4216,11979,12599,2298,7252,11072,7234,1379,23650,9119,2084,14276,15032,12804,2536,12290,15255,4505,9639,4114,9940,5350
"g89",228952,104477,231991,175004,91263,132727,151733,135927,132228,305060,111795,163050,175319,174270,278652,154583,188342,87918,114958,85722,199388,98123,270464,61930,174084,39676,214424,95873,72870,127191,199946,92341,162692,315507,60124,61240,232013,31042,394686,267611
"g90",48677,52776,20309,16673,14369,6496,56982,22854,13110,49651,20245,85243,77287,62880,43361,30941,60083,76575,18109,5886,109706,21359,23547,60526,59718,20084,45414,264131,12917,84432,82160,61936,14226,252879,20859,49074,64828,58844,79296,18236
"g91",1632,1490,1557,2292,523,1077,1314,1707,1128,1185,516,1007,874,1628,2206,1066,1320,1333,1302,972,2559,1100,861,1765,492,1677,3408,3230,1055,4224,3884,1592,633,3162,3148,1137,1930,426,2248,1855
"g92",55915,67598,15429,22330,38511,44692,44152,48161,83327,30587,23180,63086,15841,28768,44942,37100,98995,35454,103052,40548,24766,111528,67023,41952,36590,28796,43009,126392,48677,50001,73936,53428,24465,85322,83087,29300,49982,21463,69422,26426
"g93",24993,26188,36764,28370,13687,25716,28380,38253,21887,19213,14559,24132,56338,34053,13083,27390,30285,28580,33760,50764,50142,38533,19560,26089,29830,15883,105456,33462,23686,35182,25480,42055,2989,15888,11744,16323,23096,28469,68320,31347
"g94",151476,20824,36360,26311,40088,30283,159199,102389,8938,43902,31562,62715,51269,100732,26345,85174,89027,41686,43860,49042,15704,96426,29572,28283,18252,67929,34199,50847,12774,122021,11830,36970,19355,38049,24762,25640,21973,13323,15203,15061
"g95",23051,23174,12721,18044,8914,21320,28472,22859,19845,18660,9971,13618,21732,28380,27608,19653,23944,15486,32531,23326,27763,20215,18821,11995,17171,18109,45304,31042,12099,60854,42946,15951,16869,11935,30409,8995,14776,3409,20769,25635
"g96",553418,302005,823918,334680,102248,187243,425008,37624,680613,96982,54916,721628,417213,573383,385064,115798,522568,415354,124104,435665,92181,713133,50773,77117,425061,285956,758482,267369,668322,221999,653184,488523,309382,410814,238290,317731,232450,277979,404972,476597
"g97",11800,38251,48520,30066,37648,28651,46084,22527,46226,13020,68340,93533,22352,71568,161372,96493,45803,35007,26150,23565,76401,23989,44555,100033,19659,40812,75152,148476,50514,141185,44404,46711,9925,37057,8047,36245,24191,54629,134397,98453
"g98",103302,111520,127710,133754,45793,64614,89299,65973,100728,70000,63219,75828,46127,102777,152505,86070,66252,58155,95556,130832,210948,103482,67444,128898,56933,78157,135890,156375,67008,257336,139900,98217,53359,243478,76613,114300,70540,90479,108251,112487
"g99",61864,96017,63889,115468,62935,85629,88402,21075,37468,83140,44773,118298,135615,82407,124104,120754,42637,128936,46297,156604,95101,188842,154885,194967,188218,134323,685724,287730,96118,323163,574562,205350,104525,224409,493814,129243,460293,135051,331818,122453
"g100",15898,33910,6498,17375,10011,3516,10232,28772,15754,18462,18735,42244,7259,39329,32472,21445,53063,22531,15480,20759,38778,24224,40317,21634,31990,5820,116790,21336,17830,93297,88848,34551,1948,106002,7559,29245,43380,26830,72406,13455
"g101",17586,16753,17237,9508,3587,16399,10481,15741,25753,10285,7585,15540,10629,19019,27709,17363,27345,12455,23028,24788,54852,23647,12613,20264,26754,24587,53796,29979,21579,39516,49882,12712,11705,17196,28635,14278,29214,13224,20588,28402
"g102",182964,235317,149922,164178,117966,108992,166044,154363,116407,167653,92692,185361,109310,132623,164463,167007,206130,178435,163789,121882,111018,121573,123321,139660,146855,101385,454386,231475,90270,297346,276844,140779,105964,195934,158447,103689,96818,89131,89832,140456
"g103",161596,191378,208962,109412,82119,130802,144920,125336,150207,125471,89834,114294,65226,249421,101130,149469,66580,168570,165544,72548,89369,132608,116356,114404,109276,176700,344699,441658,114849,270179,174536,217480,107060,252468,119018,110358,119177,91846,293340,106841
"g104",14772,2629,26543,14384,2930,13129,13233,24087,20047,12945,10757,12412,17951,15748,15229,34873,16803,23063,21176,12468,41358,18642,38059,16469,26003,49714,57733,37398,9333,27252,20446,7387,13381,13464,13198,3763,17085,9309,12601,21585
"g105",214156,125402,98213,46268,53874,147431,61748,232993,2789,192038,96126,299179,164316,105122,24008,110853,42994,215794,162868,58843,103758,186441,54710,34289,314280,2474,429582,35784,112778,105891,52618,14476,117316,370086,290635,80408,435045,46232,259598,156081
"g106",31625,38203,41332,30908,23335,49738,40408,19993,40002,26257,21610,38784,33424,26472,40958,87958,37563,34439,38593,58617,76069,40526,65325,75488,155410,61128,355779,94917,97686,174638,155654,74987,34474,171936,108370,90037,101274,60796,130396,203206
"g107",225564,213988,330831,237438,202850,56172,221299,226829,285610,206036,165492,294248,211301,297963,255880,226279,257924,131527,283550,237070,113168,225437,188222,184634,247304,143213,606942,562598,232566,525340,257126,190913,68202,224502,158775,169159,426852,93615,527052,171000
"g108",171430,93050,88632,67709,106164,30123,72924,107207,82174,76635,73495,180279,130841,91821,147724,114262,79637,207715,110990,145492,138896,129545,366426,106184,181928,293706,444927,302157,119824,716475,549262,194760,144210,286075,74319,128763,365778,26776,292573,87582
"g109",472283,219303,1109828,410879,266084,410050,99689,195455,473377,408658,610371,781458,290134,458376,495066,341754,796918,335768,429719,773023,399057,386790,156490,358151,91089,615033,831974,1201405,790424,1260012,1929662,1044505,358157,1520502,728960,258098,791359,709691,857006,386402
"g110",2919,3330,7636,23404,13117,28259,3624,9459,19165,720,3787,3047,8188,15375,25494,16140,5455,6407,9067,11383,257,9478,851,4352,12440,10805,14475,10305,1034,21978,12344,2112,9600,6695,16850,36036,14581,8343,6029,2480
"g111",80645,160194,89597,340937,138379,60309,46200,98460,250309,181409,27319,96256,128752,30568,100462,98124,157023,46590,271795,133855,16620,160075,34290,99576,114044,62095,57417,157896,24968,809547,375046,51243,26419,336765,51871,34884,52020,44178,416163,87722
"g112",15836,10276,38874,3802,15342,7242,1058,10592,16642,13320,2172,1574,10747,10660,10467,33311,12613,7664,24082,5666,38543,9423,29396,492,16474,8666,136605,33140,874,3018,47140,21745,4569,22174,11893,41982,70842,6558,47258,14553
"g113",175620,177771,163802,144456,147281,160417,143586,138342,125834,145770,158486,134244,124195,176988,173918,227162,158265,130097,292881,140508,264111,397411,125031,364769,521555,149665,582345,691665,274112,464616,899350,251571,71192,339021,458898,140876,271863,139202,370438,330708
"g114",57822,0,557,0,8166,4,131,1607,990,0,158,0,632,10551,1430,188,289,976,480,0,5250,0,0,1776,32,6031,63,0,823,623,10,1352,5286,1213,1385,1813,104,73,847,100491
"g115",68808,56243,53653,35343,29996,59724,65177,18106,19872,56715,16049,22582,67359,95508,131452,83578,75124,44588,137461,123910,50962,22079,29706,81744,29066,37387,30317,121941,119811,42049,96020,12362,25410,34946,59709,37300,24520,32367,30394,61557
