"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40"
"g53",43755,39414,51163,43485,90060,21761,44058,51122,78748,50177,43090,41990,32137,47347,63105,27443,40374,58433,52597,43944,161438,15482,31214,42102,173102,34573,55691,57179,34843,71495,107076,35753,32700,107151,63231,17770,81643,37189,138404,65755
"g54",41666,50528,27819,70854,52801,32447,56635,63358,67285,107859,28108,59230,35986,50565,42192,21912,48572,55912,54396,76446,79266,27569,57065,28690,29430,24663,104850,52162,138142,63675,99486,29199,39857,53414,57711,46717,92230,22191,109982,32625
"g55",12124,20349,19839,15037,24029,15823,13962,12909,17757,8667,17080,17473,16503,5938,19825,27798,8065,31434,7935,16034,14513,24598,30102,74141,59454,74321,25422,29015,24259,75162,60238,17331,44809,67955,45479,25699,67666,34088,33311,33481
"g56",125671,101800,46372,64202,35277,51649,94804,211255,157468,124285,120922,81447,45745,115594,138482,68925,99662,36654,148308,157284,325393,100833,86164,105618,111132,173030,101484,115114,286386,171723,210136,182115,24555,365792,74651,89066,314463,47857,118493,92114
"g57",29934,37818,18846,23651,47037,23500,23075,37620,51533,27020,41368,38867,18309,39067,48155,21748,46558,24014,43454,40747,128532,35930,78244,120535,106604,87787,242742,167004,122237,104412,187914,79385,317058,192440,51018,112128,255350,34854,170772,78769
"g58",97336,251612,18066,12469,104648,80477,2524,2251,443,139479,146004,50969,19135,107285,15822,22957,53873,79,26455,62917,5064,38649,139928,730391,38899,1074,654,153178,59450,200749,16019,110714,221,11,1305,107567,405495,50507,0,9149
"g59",4119,2225,1899,0,2245,3,142,117,4376,1110,7911,1282,1,12,12047,1715,7853,551,0,9,8742,28,293,63,8766,1943,2685,576,63766,115,96,50,1436,65,5088,12,0,154,352,1166
"g60",24405,3818,5868,7032,4539,15390,340,5841,8578,7982,7203,15,4580,965,1383,1851,547,2627,14615,2999,25095,8299,4672,85353,49071,39942,19361,20065,12790,9016,56446,2249,114,10860,622,1919,28897,16017,18515,13791
"g61",29967,15129,23002,104340,41274,36710,72881,135247,69999,84229,42961,28862,65024,65997,58736,73095,28788,185820,54111,23892,87852,9269,56581,16570,58048,126823,91040,32072,75658,338727,100854,28562,63352,148755,51011,344404,16749,7340,246478,42433
"g62",35708,2820,4470,3070,12335,11550,16954,12027,26172,26137,21690,13042,16842,31271,13799,44319,7387,15336,10690,15157,65255,16119,59819,13081,44468,4017,3555,28859,19643,65742,69878,22097,42908,8909,41778,7516,73925,14238,9065,3807
"g63",79435,30036,90429,131828,255080,47353,55744,53216,95217,123363,27257,49309,64007,32732,142288,129114,70236,72652,85529,94846,578785,195905,136233,169661,601008,105578,309998,97510,173266,138261,298472,20746,210155,608670,257908,139997,348743,130676,544019,41141
"g64",2016,16009,3828,9041,9593,1442,38400,22987,21370,70628,45466,8943,4819,2537,42150,14975,5531,363,12660,11026,64408,24537,16337,15651,22248,3202,33393,47196,132459,104952,60804,13562,29238,31990,10211,13215,93072,16447,132174,126686
"g65",151,732,40,155,44,243,3739,2047,2455,929,448,2953,433,1722,2412,175,210,18,54,389,85,371,742,508,1650,41,26,68,2439,0,6,707,64,314,2409,1465,1674,94,253,672
"g66",369,872,332,43,886,275,278,2018,940,196,453,601,43,554,834,132,150,587,124,147,4943,149,54,589,215,829,264,860,8487,6993,6084,1905,2132,4910,513,1157,6366,444,2000,344
"g67",406,129,2663,24,674,37810,43382,3905,24288,1410,25352,4328,3259,17626,3495,1965,7129,25064,136650,1798,32951,16548,21722,40327,2230,34,47993,17804,14714,86486,26256,114036,22421,72350,31669,118569,1098,23726,2835,19028
"g68",77482,25029,4628,51844,310427,59150,7034,57280,61812,22539,54506,147923,41939,27602,22477,31531,16929,93661,18788,32570,51447,53238,233817,156009,35471,161969,159612,274876,396095,229784,35160,13931,342711,203198,65498,82399,305228,44416,446162,54896
"g69",57879,14912,31416,12961,64936,20764,19373,27857,108496,19021,39891,52177,14506,86283,41883,14402,31659,22451,75428,90218,55776,3977,7001,16515,4874,13274,30198,72628,49216,48848,103104,10227,8734,43047,92925,24040,36263,27618,81510,50780
"g70",9306,17692,10885,29133,14147,351,44659,721,7430,13860,42634,10238,9268,2080,16117,250,3105,13381,43752,1100,4865,2676,12977,16057,8036,17335,9686,125226,7018,28436,1992,3912,13648,59090,32645,16369,10576,9490,17634,10754
"g71",180250,62563,165072,211849,149992,116217,160140,385758,268718,137576,104397,122290,146133,137698,124348,147996,279067,78938,212856,303209,754043,86988,178003,130381,85285,178077,138161,234603,196872,417389,194062,52715,260975,357238,335275,110691,195082,120724,288849,101664
"g72",49710,52635,26342,36664,71616,29153,38742,99574,70018,61888,68956,54261,40558,64451,66283,25920,66332,74154,67390,60728,112481,29225,90869,88599,173028,37395,70341,88514,176406,158834,84046,52759,82549,212036,87834,44399,102088,29941,120171,57819
"g73",82384,60496,72400,61431,133007,94762,118645,99032,131003,135435,107387,166714,71130,123516,85021,111997,179500,97381,144988,90584,408228,105491,127494,152364,315858,99961,126360,171455,131783,186946,174844,93110,61480,115583,59827,98206,171836,41569,204519,114713
"g74",106965,102844,116389,92091,107442,95064,171010,249525,132581,187916,131239,124009,91763,129414,159526,123247,226271,194656,225229,192186,336737,80761,138645,129091,164649,128083,217446,197620,171843,301926,340770,138483,39294,433566,111759,91298,237722,101367,289422,96096
"g75",24208,39811,11878,22156,25441,21270,27719,56943,56268,29227,32034,15437,30353,39106,26870,19721,43409,25577,31601,29578,48756,17089,12935,31870,19838,15876,26656,45622,61288,35576,68762,24287,37996,25912,19376,22474,30486,26835,26460,34036
"g76",109813,99583,38493,75044,85824,49810,98561,120548,54882,114494,130243,102295,51572,100136,75800,83062,115172,52234,112850,61574,910480,172215,177645,266594,149354,226703,343558,203668,632254,335505,326352,110384,114106,464850,118496,346791,364550,181169,785327,136690
"g77",123049,34794,11946,67906,86104,8918,114567,102807,61016,105115,58779,90225,34556,32004,44000,31468,72994,13334,44436,79886,161730,61432,47276,64130,41404,60814,124445,165678,174261,168305,104004,39074,46182,159642,60693,65654,189782,36110,155460,51710
"g78",25088,24377,26459,7425,38796,37179,948,23523,43528,30908,24710,1025,14210,6126,5801,13575,31569,19356,62297,50819,7627,3234,7631,3443,8486,20799,20686,29258,1074,40564,5494,1719,28102,9319,14985,39309,4338,12409,3958,12667
"g79",284,352,201,225,658,277,257,137,412,360,189,549,302,157,254,285,837,166,530,136,681,211,53,535,533,335,777,882,1017,244,688,385,736,482,198,103,378,187,1100,220
"g80",568,600,211,91,830,115,701,251,1868,1778,69,1072,93,0,398,46,574,394,218,122,327,0,3,717,83,74,33,2302,143,326,5010,36,5648,3642,423,175,1643,541,495,923
"g81",1210,1017,6386,1207,9118,600,5332,2505,5121,1594,2488,5338,4718,2765,527,3209,1732,2704,2721,3243,24795,2330,3922,3225,4456,4303,4763,647,4996,4668,7394,1731,4217,1920,2560,8700,3486,444,16329,5944
"g82",47343,41386,32915,40960,59997,38691,30066,81811,57792,49796,73865,54468,44975,57469,92968,41593,84666,25598,77738,67626,438267,64286,111744,98111,128848,144239,152306,236186,338970,249644,234576,119853,106989,390702,93215,81505,191379,88858,274060,105945
"g83",74204,62972,53224,46384,85754,22103,106835,147796,45646,28230,68711,46203,104002,36533,137363,51972,68183,27539,82266,51702,88139,28679,28648,28822,104572,23689,138214,73339,251300,127812,129008,38494,21067,73611,58400,54745,104058,39026,132454,39132
"g84",781,4210,189,7919,689,3,308,1992,9769,3590,5425,29,1674,5709,21736,2224,960,390,1188,1216,8783,2150,6215,3161,736,1440,3740,7595,8314,4991,13204,2799,1595,5186,7035,4359,4646,1913,1670,2910
"g85",46579,55270,91501,53833,97470,84539,93738,75657,162102,138256,172261,68055,60937,86516,176133,60756,96790,66342,82216,94724,322572,115753,285142,177447,205374,59913,119775,348175,212182,354404,315596,112269,231505,505224,120558,143940,645276,112661,335714,64146
"g86",3934,2660,2921,29,8490,158,194,2527,5052,6225,1645,1320,1876,808,9009,1129,727,176,24,28,6157,3444,176,242,1563,1613,3936,2703,1055,4280,1476,2308,48,4140,5126,297,7416,882,1100,3243
"g87",37350,23035,16114,22263,65048,32202,37360,62087,50721,30769,39787,43975,25469,28045,56641,30736,62422,28499,45786,32980,78768,51768,112744,83391,134032,28083,67628,111471,131154,150696,159372,48688,50582,93732,80904,27038,63771,51794,158186,48292
"g88",3556,3147,6160,10195,5951,4497,3815,5303,10631,9947,13632,5371,6416,5859,3005,7652,11360,7002,10639,2468,34691,4493,7639,6178,13686,6022,15814,16119,9924,13499,11928,5175,9010,26024,10472,5469,11933,1301,22990,4359
"g89",83944,75778,104575,108658,145936,91684,163408,180653,168458,204284,316442,165095,93909,30681,213483,43246,171920,41041,309425,186381,738599,67115,179178,379965,255720,36792,317884,159243,443686,169614,117912,172946,56832,550803,118354,60174,286587,83997,226220,271966
"g90",57970,10734,44730,8371,149364,31035,42728,71227,105025,113190,42060,36134,15838,38298,21079,31539,52120,41200,134089,23831,69044,25527,108090,33732,68545,29485,89182,53659,18706,117807,71876,21090,73430,133690,18289,2352,29795,79773,154365,103775
"g91",1147,1195,1689,887,1869,1271,1525,1434,2056,820,1179,1228,1330,1810,1589,1047,2392,731,1481,1367,2726,971,1104,2385,1907,2708,4212,3123,2551,7842,2372,1095,893,3666,991,1148,4378,1375,2796,589
"g92",50541,31230,25299,38079,50714,16647,51184,53212,92711,28716,67776,28511,27591,32566,23381,17447,132567,41644,62296,51524,49871,15954,33392,42958,60464,36142,43360,49236,99218,51322,78878,30049,34827,71760,54559,59203,123408,19236,111908,30080
"g93",26936,20039,15466,37178,23799,20161,38792,29044,35979,13846,32034,19895,22383,34289,22078,26500,33169,33302,19693,21199,49245,20437,26629,34423,35966,14187,45927,17500,41354,31268,41554,12074,13942,40794,49356,30857,45794,12748,39302,30539
"g94",16051,29005,31429,6284,39458,32863,7685,55326,37826,30222,46230,38211,18138,14897,60936,21959,127322,49813,49385,16255,78981,15798,74532,42391,33008,39320,59754,21422,43035,43098,28860,27921,36700,43569,26546,17638,45018,24177,35729,25024
"g95",23204,9217,18246,10789,13137,18171,34546,36230,10822,19861,59067,19125,18748,21050,14825,11165,11866,16547,14098,31097,75240,19472,29948,43075,59720,34217,51730,55288,34730,57154,61846,27794,44766,30168,25605,16417,21702,11162,48858,36814
"g96",385705,227855,237403,565626,722583,222781,734278,738727,1058124,788099,389885,264163,237149,634292,518786,233216,272405,324215,186247,156218,250784,124395,329626,154141,100820,949596,46876,222986,402189,579680,454010,291013,118228,579720,705185,172297,456599,83463,464456,385548
"g97",10660,95015,19426,27509,20292,35166,82738,35727,31331,16749,76126,61938,28847,90052,75444,48350,25899,44934,50104,56313,71546,28908,20864,47992,22282,44912,6303,18582,58610,66443,24934,56994,13817,18750,20391,35185,17057,35997,231399,11612
"g98",30605,52324,86890,55410,110164,64619,145995,93242,187656,136714,100896,62195,49221,55258,85698,61013,75424,61313,145424,116291,424652,60051,91730,44685,116160,67620,152366,66831,126281,160874,155512,84836,84739,131238,59183,62873,182296,28900,98765,59713
"g99",46258,43305,75197,47648,79679,57131,46472,63175,252165,52441,183342,85791,58967,119107,153852,30704,90122,71177,111700,76482,59664,32468,100761,64598,143964,65256,69104,150656,70566,65241,196668,45027,67398,169899,54425,32100,151127,32533,280712,38281
"g100",36165,14114,18775,24371,10651,28649,20594,22449,33197,12683,16985,8658,16740,15097,23955,12714,30839,4428,7644,7577,34628,24193,16665,28260,87204,5711,3256,15185,13642,27566,24364,26053,14644,21899,3639,4864,7932,3324,73986,31307
"g101",16977,7523,5845,12419,16744,13754,16748,9404,18714,26098,21766,28643,22094,17062,19598,5188,8363,15653,4169,12647,157588,33713,52515,40888,136528,36026,42826,148155,32966,11843,68726,21102,59478,73293,58959,17732,46672,40148,140058,33947
"g102",107758,119518,75640,98723,165369,85074,149852,142760,209967,109456,133095,180794,153619,197311,148563,93160,140335,143060,149343,126115,208394,100701,128680,124635,140367,129048,205302,221983,127110,221852,258914,69342,128655,303772,87521,145371,114922,61919,99627,110227
"g103",61404,185431,34739,130300,123889,60795,98886,192212,185513,122683,125519,109479,95088,81722,139224,78380,152580,89660,99748,99557,170940,117045,168023,177346,106398,141629,171120,347529,457094,341970,318294,258093,278192,272555,228212,139368,99344,195453,236068,211189
"g104",16122,14838,6760,4557,14994,12438,12156,22191,11383,21896,16285,12885,3300,11872,11708,5725,30718,7271,27778,9682,33268,7819,31566,49106,39733,39416,36675,17014,22458,45846,29600,8027,27180,29286,30093,5502,22722,9364,47839,33651
"g105",430364,604218,14947,53646,32192,40203,40408,71876,417578,227664,44822,64245,19199,3408,90230,13568,162625,13545,74682,153593,827487,3990,21004,549041,4332,37211,136014,56124,822398,134876,272756,54751,128808,514104,45300,83469,313706,30994,476082,17523
"g106",33697,40578,28066,23012,44266,21826,25018,51759,31224,37397,25598,42545,23039,16706,25973,43696,43687,45056,38439,22409,42039,16912,31780,35093,42680,36260,70707,55631,140290,69768,57950,26744,31869,52925,49526,30339,80070,26829,117212,28105
"g107",132013,194559,75888,126822,297570,166289,225766,360992,221312,175269,321352,208911,170728,223611,124085,130635,178926,183584,224045,226449,367050,128375,108041,255468,392366,277259,350949,637673,714854,462866,299332,207139,213405,421302,137647,169014,486340,119864,389342,227384
"g108",94763,69193,49177,125657,80324,66125,96139,128839,80007,89510,140998,226063,103529,80589,71496,93888,180848,81764,112266,169012,179100,79331,357624,143573,238922,236472,224298,285027,248656,249113,514420,139856,148082,480965,78725,195459,251127,31944,402440,78739
"g109",621491,194719,129931,211939,482780,43997,442108,495575,217195,373652,354774,264382,167241,205047,450359,411146,435951,370594,129832,266588,377811,450524,263152,429844,751679,546653,709064,359033,517372,790722,1041458,447179,621577,264068,547891,390767,607148,244892,511695,181402
"g110",11411,561,26287,1272,4863,8394,60483,17397,31563,1365,12595,2285,15198,4125,7487,13100,6736,9765,16852,1302,698,6315,11078,39113,20466,1775,24965,6838,7477,11148,37792,17847,14321,34024,26436,4394,1184,4526,12658,11843
"g111",184765,19626,115049,122279,114653,13153,243328,149133,110688,95548,353199,24812,239011,9408,153708,27640,29325,142705,83236,44642,101109,68070,32054,163398,80783,350749,25618,230582,483252,536514,800734,7889,81522,886524,146876,206225,500780,148114,268755,260483
"g112",732,13283,564,2718,7337,1377,1598,24001,333,30535,38287,10241,4552,21791,30739,6730,14693,27673,9767,31641,33434,9741,7270,12131,54088,16535,168343,17743,13502,29872,67038,5983,5483,9304,47667,55,2818,8483,10346,14597
"g113",171496,189981,186512,83566,243547,118886,226157,207465,110705,245857,225386,125469,66190,154894,180750,72771,223665,112842,159140,142795,413144,148484,86216,192556,290378,57848,246557,196563,211910,157536,372692,64490,129887,295197,246023,108411,174899,65176,246542,148614
"g114",0,0,5229,0,9,1012,25053,6,2,3004,33451,175,93,5,517,8815,37,17158,333,0,2107,0,56243,774,83776,62,0,0,385,11410,89650,1269,36,245,0,9,22,119,7284,7423
