"","sample105","sample108","sample6","sample24","sample29","sample61","sample100","sample91","sample48","sample23","sample215","sample218","sample116","sample134","sample139","sample171","sample210","sample201","sample158","sample133"
"RBMXL1",3039,1236,1287,2222,937,1962,1403,2860,1895,2705,641,1829,900,1046,1253,1818,777,619,1118,1002
"DDX41",3351,2023,3566,2224,2111,2249,2269,3956,3848,3881,3429,10870,3800,4361,2776,3258,3967,4236,4199,4280
"ERBB2",23281,9309,13840,10746,1969,14617,11929,24488,39933,26234,18420,24589,7008,23395,4348,5250,12382,25516,14458,5754
"ECHDC3",1470,2625,3023,5148,3058,3015,2229,1736,2139,1799,524,1881,670,1171,485,320,777,501,1093,669
"ZNF385B",340,180,307,264,243,70,182,2515,145,209,169,28,52,599,4729,18,50,13,598,47
"TULP3",2084,1234,1903,2558,1944,1552,1219,2455,2250,2728,1202,4474,1135,1233,1633,1725,1394,1884,2756,813
"MIEN1",1152,917,1512,1154,739,762,759,1740,1271,968,964,1542,1156,1439,916,2624,1934,4013,1225,843
"AC134043.3",47,470,393,754,420,147,273,70,47,51,18,8,27,48,8,9,21,8,7,6
"RYR1",1370,374,646,402,585,610,338,1052,1200,2116,101,695,254,244,99,158,667,29,5959,295
"ADGRA2",2679,5491,7356,2508,9043,2600,1969,8163,3789,6280,2174,1401,3298,1570,947,581,3370,1338,1895,782
"IGDCC3",187,429,196,234,2,127,162,83,576,435,3,33,20,180,4,3,18,53,16,2
"TNRC18P1",673,443,458,318,7,482,423,1364,357,938,162,2783,481,1250,88,299,130,1554,1019,2
"AC243964.3",102,48,88,152,14,17,15,71,33,26,24,190,28,16,15,67,40,31,33,31
"FRMPD1",206,62,136,92,274,338,65,64,61,204,16,18,11,38,236,21,77,8,13,20
"LINC00964",22,10,18,3,1,22,8,61,14,47,4,72,10,5,50,0,5,15,3,40
"ITPK1",3171,8296,14122,10784,12549,3746,6048,3936,4587,3157,4133,12748,3993,3834,8224,1638,3378,1569,7360,2897
"ARHGAP32",6237,4036,2505,4422,1794,4118,3174,9445,8369,8083,4155,8875,3748,5239,3176,11708,2317,12388,7041,3617
"TTC27",2301,1077,1007,1885,1062,1341,1064,2000,1991,1931,1134,1671,1025,1494,1085,2573,1038,2561,2212,1072
"PRIMPOL",877,378,399,750,457,518,508,799,637,756,245,1012,364,396,237,732,334,783,447,277
"AC012645.1",88,69,55,85,26,93,43,117,112,108,45,165,36,49,28,40,40,57,70,21
"SLC8A2",48,116,20,10,8,23,77,25,33,10,31,36,4,8,31,96,43,1,2,32
"ETFRF1",1744,1095,1395,2094,942,806,1073,1589,917,1358,602,1235,390,1058,510,1729,753,782,1126,552
"ZNF358",1068,1299,2970,2238,1694,1331,1233,1759,1774,1887,1493,875,2008,1936,1219,1035,2060,648,1969,2403
"MCAT",947,636,1062,808,413,568,541,1259,929,1122,526,1201,914,678,1035,630,754,1106,682,574
"FTLP3",40,225,163,240,473,53,172,46,55,59,49,98,51,448,66,155,35,51,213,104
"LMOD3",34,20,67,31,26,25,22,41,13,34,18,481,15,59,9,23,17,13,6,39
"UGT2B24P",457,0,623,0,0,2,16,6,0,3,0,0,0,2,0,0,0,0,0,0
"PACC1",352,204,469,259,282,233,352,484,284,412,431,589,484,546,688,1236,671,4006,1047,498
"AC083855.2",44,19,81,69,65,71,49,39,24,34,127,111,89,76,41,314,282,413,656,86
"ABCG2",922,290,522,649,448,538,558,1283,706,1332,148,118,329,620,107,361,359,193,99,41
"CCDC125",2462,1509,1164,1900,458,1706,1269,2557,2175,2418,1417,5728,1198,2077,634,2178,1487,2235,1183,710
"OVOL2",508,228,517,466,0,448,313,1198,1112,911,752,1707,576,1499,925,186,480,766,725,200
"RPS14",48102,25331,50369,42154,19367,37410,32441,64096,46030,73540,30879,58433,35643,68552,19623,22225,40968,22620,50641,19375
"C2orf76",639,318,555,667,326,316,330,559,547,466,325,823,419,419,304,1484,398,535,703,135
"PDZD9",7,14,16,8,7,4,5,8,0,15,6,1,3,3,0,3,0,7,5,0
"AC092155.1",16,60,74,34,64,2,77,11,16,4,0,1,2,2,0,0,3,0,0,3
"GALC",3140,2125,2073,3575,2553,1730,2030,4377,3211,3272,2208,6405,1933,3829,1370,4849,1995,4110,4136,2086
"PPP1R15A",9141,6446,8970,10448,8519,8057,11470,3003,7705,5055,2589,3250,4098,1885,1781,1011,1613,697,3250,2131
"RNASEH2C",831,580,1518,937,893,931,722,1321,931,1247,787,2306,455,1519,1166,846,598,800,2158,324
"DOCK9-DT",65,51,112,71,44,62,45,104,129,101,20,45,37,35,58,9,65,17,61,64
"ATPAF2",567,366,629,458,355,431,339,796,678,706,358,1260,455,849,311,271,470,345,499,510
"AL513497.1",36,31,19,31,4,35,35,28,20,35,39,78,17,23,64,158,46,55,156,12
"LINC02884",427,1311,962,2950,2220,676,667,414,300,261,11,5,126,131,42,5,117,52,21,16
"EN2",31,2,48,9,31,15,14,6,16,18,5,334,4,7,2,2,0,9,1,31
"SGTA",4095,2699,4929,3374,2610,3508,2975,5048,4886,4882,3503,4152,5165,5058,6404,2783,3943,4839,6165,5960
"CCDC192",28,15,20,23,15,28,22,20,28,27,7,19,12,9,10,18,7,22,10,13
"CREG2",10,7,16,15,1,13,26,7,9,17,44,89,6,9,15,109,24,11,189,109
"AC009812.3",38,110,15,56,27,31,34,69,52,56,22,64,17,5,15,139,22,47,27,8
"SCHIP1",288,28,54,30,60,47,171,60,75,90,13,25,19,55,12,19,14,6,8,9
"FDPS",1542,1197,2131,1349,1081,1067,1012,2095,1939,1958,1289,3034,2573,2615,1375,1064,1514,1896,3945,1653
"SSR4",5068,4329,10479,5775,2792,4001,3926,11663,6539,7170,6033,7262,10210,11534,12071,3761,8734,4815,10802,14148
"AC137936.2",3,19,24,23,18,2,13,107,14,11,35,402,8,190,69,12,24,138,14,7
"DPF2",2924,1670,3541,3853,2307,2336,1935,4692,4085,4427,2235,4906,3987,2909,3885,3321,2870,1939,4680,1937
"NDUFA9",483,473,664,581,352,418,504,654,378,680,278,598,198,543,557,506,274,374,653,527
"EPHA5",15,2,17,15,3,13,7,2,15,4,0,0,3,2,0,6,8,9,10,0
"LRRC58",5363,3786,2605,4581,3813,3125,2708,6104,3423,6209,2372,8250,2478,4678,2859,10646,2944,10273,5672,2154
"SHE",1196,1304,1613,2216,3191,1154,1583,1531,796,1414,301,387,569,442,235,226,594,453,198,170
"MSH2-OT1",17,6,9,7,1,5,8,14,12,24,2,3,1,8,8,1,2,2,22,2
"PCNA",3023,2740,2742,2697,1547,2227,1808,4307,3220,3422,3119,17463,7150,7277,12701,7485,3543,6119,11036,8461
"LDHAP7",97,88,20,45,107,55,12,15,62,21,57,123,39,20,46,31,70,21,9,9
"CAMSAP3",1644,752,1304,923,2,1347,777,3420,2467,2856,1699,1601,2136,2577,2417,1223,1150,3253,4255,1609
"PHYKPL",1975,2030,2681,2412,2991,2323,1854,2579,2239,2187,969,4079,957,1319,1104,868,999,1082,1496,1154
"TEKT5",43,14,30,18,2,38,14,42,42,52,26,52,66,19,7,12,27,65,17,9
"ASB2",131,72,144,72,63,75,115,146,89,342,29,18,151,39,93,4,56,22,121,205
"LINC00339",55,71,57,100,42,72,41,137,84,185,31,68,22,41,51,50,17,24,26,28
"TCEAL8",2844,2020,2837,3183,1474,1855,1739,3754,2869,3490,1730,5075,2466,4244,1706,7579,2750,4596,3208,2344
"SDHAF3",648,350,492,734,306,375,416,723,475,704,337,79,218,657,335,961,217,437,94,583
"LINC00930",147,111,55,70,6,109,44,72,63,226,21,49,16,205,71,0,52,26,21,0
"AP000894.4",76,40,46,49,17,42,25,101,87,63,22,59,7,39,29,19,9,6,53,20
"HPCA",14,6,22,6,5,5,6,34,30,33,5,0,13,5,127,1,24,30,71,5
"DYNC2I2",2172,1285,2985,1412,787,1980,1525,3088,2795,2743,2942,7484,3677,4198,16391,1810,3250,2628,5620,2059
"IGHV4-55",45,82,165,28,4,52,17,80,75,85,1,1,123,10,39,1,43,22,8,29
"POLDIP2",5690,4937,7017,6405,4502,3954,4018,6419,5843,6257,4451,11000,3942,7164,3847,4898,4447,10225,8922,4578
"NXPH1",188,13,7,14,0,23,9,0,136,158,0,0,8,261,8,1,0,164,2,0
"ACSF3",1392,741,1327,787,842,964,1172,1706,1502,1562,650,1879,886,779,765,533,669,691,1375,976
"PWP2",31,7,49,127,130,3,1,19,173,41,9,305,14,6,9,3,20,23,745,6
"FRMD7",16,0,0,14,5,8,13,10,5,2,1,9,23,8,0,3,12,3,29,11
"HMGN2P46",78,19,49,93,20,15,32,124,153,91,128,41,31,25,35,138,70,257,19,40
"NSMAF",2477,2128,2204,3433,2879,2104,1868,2803,2245,2667,1637,4477,1698,1746,2214,3238,1812,3344,2522,2151
"FRG1",1933,1074,1980,2211,991,1113,1102,1707,2189,1518,789,2073,1974,1241,904,2019,1183,1866,1694,1093
"SLC15A2",686,156,330,174,94,364,277,1105,320,717,53,511,189,659,66,25,48,445,42,1031
"ZNF77",388,185,213,315,136,177,224,390,319,417,141,286,122,314,275,224,166,458,405,422
"SH3BP1",78,75,268,148,108,109,187,186,92,146,125,119,332,127,365,156,240,142,290,388
"CYP4F12",163,285,269,222,448,186,137,86,82,242,169,17,38,107,379,0,8,34,94,36
"NUP155",3363,2255,1541,2695,1741,2038,1740,3607,2678,3658,2032,8315,2427,3288,4255,9115,1845,7783,4571,1802
"CDK15",42,89,122,166,164,70,8,108,41,35,59,219,107,103,37,179,164,20,71,18
"ZNF556",84,7,13,15,3,8,8,75,74,127,14,7,16,94,5,7,44,11,10,2
"USO1",8145,5484,4983,8382,6327,5078,4681,10386,6596,8746,4102,11337,4963,5906,3026,16590,5252,12733,10919,3938
"AC079781.5",118,57,52,56,37,35,40,139,106,127,52,168,43,48,10,4,17,33,69,20
"RBM15B",5861,3808,5158,4508,3626,4678,3804,6798,6492,6113,3356,10204,3552,5768,3451,1626,2493,3541,4992,5518
"NR1I2",21,8,3,12,7,15,11,29,16,12,1,21,2,10,9,7,19,26,7,2
"LCN12",41,49,28,30,4,24,46,130,68,34,55,306,16,13,60,15,4,17,28,36
"ERO1B",1955,1310,1052,1670,816,1055,1039,3625,2078,2832,303,374,917,1265,700,764,1194,5133,1437,236
"AC009303.4",27,28,49,52,58,34,25,57,38,63,26,21,34,19,36,41,40,7,42,37
"NAALAD2",165,248,140,570,264,198,126,282,126,308,31,36,137,63,41,68,56,102,22,19
"SMAD3",4427,4770,5444,6844,6288,3975,3526,5606,7469,6633,1989,6944,4187,2429,9012,7125,3337,2572,5885,1116
"AP5S1",656,582,800,665,522,510,486,945,824,702,588,1763,566,927,656,448,662,1130,1409,869
"RN7SL526P",29,14,6,15,7,9,9,31,20,24,9,15,5,20,1,2,5,5,0,4
"MYBPH",10,5,11,5,0,9,12,6,3,6,17,11,6,4,8,0,35,4,41,14
"HSD17B1P1",52,43,61,40,58,97,43,156,118,205,50,56,37,35,29,6,45,19,59,21
"ASTE1",701,435,441,697,419,440,387,874,858,838,321,1250,371,737,560,789,390,524,809,342
"ELOA-AS1",54,33,34,37,32,31,30,65,55,78,18,43,14,27,44,33,17,23,23,14
"AC009108.3",40,5,4,10,3,18,9,5,3,33,2,38,30,1,18,10,7,5,10,22
"SLC8B1",2119,1856,3301,1991,2461,1895,1876,2987,2656,2280,1950,1860,2486,2491,1920,965,2063,1029,2715,2642
"GXYLT1P6",5,1,137,2,3,0,68,2,0,10,1,0,2,2,0,0,0,0,0,0
"CRTAP",13044,19581,26391,33535,22260,11510,12004,13938,14296,17577,7934,15002,9766,17245,4528,12761,14898,6234,17707,6557
"AC073475.1",18,20,4,30,18,12,17,18,10,22,7,12,4,11,3,17,9,20,28,2
"THOC5",1799,1352,1978,1672,1164,1389,1076,2307,2151,1926,796,1577,1628,1093,1780,952,1225,2039,1625,1174
"PFN2",4662,3324,3062,4085,1711,2775,2793,6459,5258,4960,2468,7269,2871,5595,7171,23157,3228,5637,9008,6728
"MFSD6",9399,3381,3179,4246,2335,3561,3651,6177,5274,5232,2707,11196,3505,4299,3817,3670,3198,13784,3256,6071
"GPR158",7,105,31,70,100,6,21,6,28,16,1,18,41,21,259,18,9,46,68,142
"RPS21",15970,9529,19946,16309,5758,14299,13306,19093,14874,24182,14997,19784,13592,23214,12688,10452,8917,9996,23920,9643
"MYOCD",137,231,128,264,485,103,89,260,104,304,31,11,108,40,16,4,38,42,16,10
"DDAH2",5610,4813,9667,4184,7644,4679,5121,6736,6440,5634,4082,3659,10061,5222,1433,1178,2463,3874,3155,1598
"MMP19",830,1634,3873,2482,5065,2900,3259,1006,415,317,934,800,1161,2232,502,1059,1563,341,781,508
"AC018638.2",257,373,292,325,233,323,201,355,408,454,154,167,151,226,119,198,142,92,148,183
"CDKN1B",5284,3454,4495,5929,3369,3227,2579,8658,5590,8096,3118,9119,1492,6219,8544,6815,2150,8891,7105,2375
"ZNF718",367,369,532,516,253,547,160,998,357,901,190,1648,274,559,930,1539,292,904,931,201
"ICAM2",531,580,899,982,1002,528,746,431,321,333,216,72,468,217,103,78,332,104,145,103
"GLI3",7498,4260,2662,5597,2747,3051,2954,7282,9599,8481,4745,4629,3548,5422,9161,4033,4229,1891,4236,2747
"MAST4",5849,4591,4029,5922,7039,3896,4755,7208,5849,6104,2073,2971,4901,4992,1379,5036,4543,4295,8100,2049
"HNRNPR",14164,7089,7326,8960,6360,7127,6360,12730,11923,11270,5077,13873,8069,9041,10881,12142,5819,8174,12522,6218
"AC095032.1",4,34,20,14,21,15,17,3,1,15,3,3,1,10,0,3,0,1,2,3
"FBN3",132,25,30,17,6,78,47,151,53,95,10,96,15,6,139,13,3,45,12,894
"LRRC14B",7,4,55,20,0,40,6,65,16,116,38,25,3,109,130,1,1,14,84,0
"NEDD4",2770,1128,1071,2125,1521,1357,1387,2548,1969,2694,1463,3557,1224,1063,767,3718,1722,1972,2020,563
"TECR",5676,4682,11428,8947,3972,3799,4431,7720,7018,6607,7695,7102,6683,10154,8749,8136,8395,4335,8477,3970
"ANKRD10",5362,3002,3838,4474,3305,3975,4151,6176,4286,5881,2484,8368,1689,4415,3765,3981,2974,6601,4869,3057
"LOXL4",1071,534,1424,1108,1037,1766,593,1085,1103,2558,329,118,296,207,75,97,152,83,100,127
"ZNF793",833,333,385,509,131,572,404,1054,649,1021,223,824,107,717,54,697,190,364,432,569
"POLR3D",1998,952,1087,1343,1322,1392,1176,1970,1330,1719,889,3414,1169,1269,940,960,976,1238,3572,1097
"SEL1L3",1891,978,2440,1603,1049,1148,1518,2885,1660,1596,581,1545,3149,953,2257,2498,1625,1159,1667,4377
"MATK",102,63,782,66,381,270,197,207,125,288,70,121,224,1073,161,11,38,37,324,388
"MFSD11",1463,1028,1578,1671,1181,958,914,1728,1493,1313,1265,2541,962,1774,1667,4834,1622,2475,2077,1111
"MCM3AP-AS1",312,237,101,200,98,237,167,365,234,503,124,334,96,221,171,178,99,227,179,132
"HNRNPUL1",13750,11715,12701,13965,11446,10037,8369,18962,17527,17468,10020,22973,14406,15249,20344,15922,10461,8616,21131,11466
"TMEM60",763,693,1082,1164,557,542,629,1259,1223,908,595,1310,767,899,637,1692,617,296,1359,1420
"FAM13C",605,261,401,685,517,361,280,658,378,883,113,28,207,59,87,36,174,76,113,29
"ENY2",2954,2652,2692,3415,2133,2039,2121,3072,2805,2995,2005,5668,2501,2400,2961,5028,1727,3685,3059,2448
"UBQLN1",12958,8181,7229,11754,7607,7332,6959,12125,9862,10827,5491,18507,8464,8350,9263,21471,7648,19641,9650,7214
"ZNF607",520,386,508,705,227,441,284,1199,804,1141,331,1194,271,890,223,510,330,541,824,798
"COPRS",1753,1891,3311,2754,2108,1183,1633,2670,2053,1817,1550,3169,845,2909,1241,1116,1938,2065,3334,1286
"ERCC4",959,793,430,1024,623,883,495,1241,709,1148,363,2419,501,1103,357,1117,436,3137,717,442
"CARD6",703,1002,1294,1267,2660,822,665,1020,723,889,430,289,700,505,293,301,738,338,644,1042
"DSN1",921,738,832,954,495,477,595,988,899,961,585,4794,1075,1580,2553,2749,681,1482,1279,1026
"FAM111B",161,76,186,47,78,239,107,292,37,142,214,5229,796,606,7082,3401,566,515,1648,1704
"DBNDD1",856,548,807,397,162,377,503,1010,811,803,1117,2840,1549,1108,1338,3928,1153,1051,3488,890
"HEBP2",6826,7155,12281,16529,9234,6468,7534,6373,5980,7491,2556,4319,3699,7415,4013,6760,4157,6325,8755,3492
"TCAP",34,11,15,10,13,37,20,51,16,31,6,6,6,7,10,0,2,13,11,4
"TRAPPC3",3598,2689,4122,3750,2460,2508,2563,4014,4033,3629,1896,3187,2810,3540,2657,2650,2688,2262,3646,1999
"MALAT1",20638,10533,8738,20572,7235,14197,14844,18926,12846,14563,5693,37252,3820,9114,7131,19243,8596,9879,13073,4271
"AC025917.1",110,144,27,137,62,54,53,217,83,102,40,323,42,70,45,57,37,35,7,7
"TMEM9B",4952,3712,4097,4522,2298,2362,2760,5671,4161,4077,3370,5959,1950,5650,1646,8997,3764,6380,2562,2182
"GPN1",2034,1454,1856,2097,1285,1181,1262,2242,1918,2019,1124,3093,1969,1953,1726,2125,1418,2410,3620,1955
"KRT8P3",168,104,149,43,5,55,153,71,370,112,508,571,204,64,70,1280,61,104,240,76
"FASTK",2054,1727,3475,2151,1715,1990,1708,2629,2440,2756,2327,2692,3098,4567,1791,1366,1936,2392,3522,2759
"ZFYVE16",4839,2184,1389,3063,2443,2275,2130,4295,2601,3510,1333,6407,1666,2268,1765,5780,2122,7027,4735,1182
"FBLN5",6564,10489,10949,13447,14466,6864,5985,9132,7934,5721,2555,1015,3913,3481,1272,1623,6794,1011,2436,5831
"AC093909.6",47,77,57,70,79,52,34,114,105,73,57,44,7,24,50,71,52,144,22,29
"ALOXE3",57,69,26,44,2,31,26,34,64,49,96,184,101,24,3,222,60,319,175,75
"AC253536.6",30,20,11,15,8,22,15,37,15,34,6,25,1,8,26,6,11,9,11,14
"TTC32",643,245,264,438,294,273,377,469,624,543,148,547,116,299,454,338,133,209,580,237
"WDR11-AS1",21,3,14,12,6,4,13,21,19,13,0,5,5,5,5,2,3,3,6,2
"LTBP1",4536,2959,2611,3869,3245,1841,2323,5956,2267,3165,6863,7737,2645,10525,4044,7058,2815,836,6356,3253
"ANXA2P2",451,448,550,719,747,176,198,361,340,232,217,579,336,465,164,500,304,251,593,472
"MRPS27",5039,3595,4095,5311,2647,3439,3107,6089,5843,5911,3441,10704,3172,6190,1390,3809,4246,6951,5294,1719
"BHMT",4,17,35,16,12,15,18,3,15,13,0,4,1,11,2,1,10,5,0,3
"NFYC",3382,1742,2601,3378,1732,2246,2214,3705,3463,3885,1802,2163,2288,2669,2643,2872,2838,4592,2826,2489
"AC080100.1",84,27,27,45,4,26,44,27,31,32,34,8,17,11,9,36,10,5,2,5
"TNFRSF10A",1069,372,491,545,413,552,713,778,665,865,398,2108,673,309,517,461,240,331,1747,474
"TRUB1",2105,1232,1044,1805,916,868,1045,2166,1560,2046,908,2980,1023,1750,955,2646,886,2571,1832,783
"CYB5R1",4651,3801,6194,5406,2682,3255,3204,5188,7002,5507,4549,12724,4090,8251,1886,8358,7456,7224,5690,1703
"ABCC9",1432,3504,1476,3384,6744,1950,1081,1299,640,1207,1098,617,1311,681,239,1327,822,424,434,180
"FHL3",1674,715,1310,1171,603,809,771,1784,1563,1811,1672,1011,1403,952,710,1304,2125,360,788,814
"RSPH1",211,106,144,85,3,138,124,355,259,217,325,1954,110,958,475,88,505,388,339,69
"UBE2FP3",43,34,27,14,26,13,12,27,22,38,4,9,5,6,19,10,4,26,5,5
"MIR1-1HG",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"TMEM109",9445,8387,12611,10045,11123,6952,5917,9506,10163,10938,5557,5898,5535,7127,3837,5030,7075,2600,8865,4914
"AMMECR1L",3861,2266,2052,3212,2099,2268,2109,3354,2342,3195,1615,3292,1996,1850,2005,1853,1906,2893,3390,1761
"LINC01133",47,229,194,33,759,84,63,69,37,65,21,4,57,78,2,3,5,7,109,649
"RPL3P4",634,495,553,930,209,245,244,970,492,893,630,293,506,469,190,276,274,647,294,184
"YIPF2",1733,1173,2045,1344,986,1367,1168,2680,2273,1974,1990,2313,1761,4649,1830,1530,1833,1697,3958,1711
"PRX",1425,519,864,498,564,762,605,2030,1934,2494,195,284,316,618,151,84,211,579,1044,209
"MMACHC",643,288,530,636,342,565,365,988,605,976,384,468,272,552,785,835,519,759,817,805
"PVALB",196,12,69,255,10,5,57,20,98,7,12,25,13,40,3,2,474,0,16,11
"TMEM218",1326,996,1448,1692,966,916,974,1550,1379,1425,642,1749,576,1289,444,1218,512,564,1024,665
"AR",12314,7331,9324,9011,4645,5921,6075,20098,18258,21236,7165,30418,10540,19737,10239,4133,5922,4423,5522,129
"GABARAPL2",5806,3681,5392,6492,3960,3074,3907,6780,6486,5461,2719,7811,2915,2809,2285,9025,3518,4810,6286,3092
"LINC00857",40,62,91,50,99,31,31,40,65,29,16,27,20,26,13,30,57,6,36,23
"CDK14",5143,1701,1591,2158,1389,1396,1891,3524,3736,2859,1880,1886,2222,3303,2675,1936,2749,1059,1934,438
"FES",918,879,1634,999,2100,1201,1588,963,935,1372,635,415,581,590,753,86,609,237,1181,840
"SERF2",5677,5175,13099,8182,5631,5075,5544,8805,7275,6335,9382,5133,13564,15787,6101,26752,10476,5149,8149,6361
"MTMR3",688,620,784,915,658,558,490,1248,882,1084,190,483,258,415,332,178,253,906,336,188
"GPATCH11",996,2002,1252,3423,1898,1307,1201,1439,1163,1494,635,1250,759,763,805,1612,807,1877,1003,526
"CENPL",304,287,218,315,276,165,168,386,249,310,332,1019,481,664,962,871,433,1619,797,469
"PROSER2",520,359,439,427,244,491,302,840,635,682,489,598,484,549,308,232,569,1410,514,198
"ARC",732,79,255,518,174,252,525,785,182,166,122,229,117,33,148,20,6,5,8,6
"TOX3",790,460,375,667,0,221,438,2748,1051,612,1756,3525,2783,2262,4146,336,388,2553,22,1
"FREM1",742,1547,1558,2757,2231,660,633,2770,1295,1002,21,43,437,148,140,35,273,517,53,23
"LPAR4",17,15,26,34,24,21,9,223,27,93,27,59,53,61,16,77,43,53,38,32
"CHTF18",442,427,427,190,166,408,366,684,559,675,356,1462,776,900,908,325,209,556,785,833
"HELLPAR",16,52,33,58,45,11,37,107,20,41,20,26,50,40,70,93,12,77,10,20
"AMH",18,8,12,1,4,9,5,123,34,44,18,141,263,50,520,10,59,56,162,0
"BRAP",2255,1614,1781,2364,1553,1401,1321,2633,2195,2377,1102,3799,2323,1562,1987,2912,1477,2546,1737,1334
"LINC00844",148,11,42,41,2,21,18,115,75,68,1,3,0,6,1,3,5,1,0,0
"RBFOX1",20,1,11,23,0,5,12,2,9,4,1,2,0,13,1,0,2,0,4,0
"MTND4P24",6,8,3,4,4,2,4,1,2,1,1,2,25,19,3,12,3,18,0,1
"WASF2",17017,13562,16739,19640,18465,13716,10029,22538,21287,23564,6172,12249,6167,12070,10818,5989,7857,7180,15638,5193
"LINC01615",6,8,16,13,21,5,9,9,5,2,221,96,33,31,16,49,74,13,87,65
"SEMA4G",258,212,145,172,64,230,130,441,294,521,169,598,151,250,203,134,177,126,106,94
"ERP44",4884,3190,4917,5723,3760,3197,3320,5611,5057,4629,2804,3530,3940,4172,2012,5088,3989,3094,4177,5426
"IRAK1BP1",857,454,327,632,238,499,332,920,732,972,194,588,200,362,579,335,376,463,219,123
"AC091180.2",37,17,19,4,4,11,2,46,43,30,5,10,5,7,19,10,1,4,3,7
"TMSB10",23111,21176,58281,33246,25726,20622,31091,31468,32658,22947,29472,42341,90530,45345,47016,19113,42893,29686,73173,67456
"DAB2IP",12914,6670,8228,5890,5251,8764,6618,11040,12929,14045,2939,3946,2499,2601,3796,1171,2813,2039,2906,3124
"GART",4744,2636,3038,4308,3013,3412,2588,5175,3838,4892,2225,7145,2715,3524,4838,5003,2373,6272,4812,3969
"DAAM2-AS1",57,70,30,43,113,73,47,22,103,67,6,4,10,9,10,7,6,8,3,4
"FGL2",3275,4482,4201,4664,7188,2498,2701,4589,3330,3553,1021,282,2199,1350,1967,642,1188,471,1942,2861
"TSPEAR",4,9,21,17,2,2,5,22,24,27,3,7,4,2,3,9,3,110,5,2
"GLYATL2",3634,434,882,759,7,405,1629,900,1114,1268,106,299,42,702,4347,90,63,9,444,6565
"TDRD9",201,43,150,140,47,35,160,87,61,142,12,81,12,61,15,34,66,13,74,9
"PIF1",27,27,43,20,26,46,19,43,19,43,47,165,89,36,626,44,45,95,114,149
"NFS1",1293,912,1218,1208,644,808,800,1366,1137,1451,946,4248,605,1836,908,2876,877,1435,1225,886
"GTPBP6",2052,1566,2876,1384,1993,2146,1512,2724,2580,2840,1542,2501,1474,2332,2415,651,922,1067,3185,3558
